,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X600188.SH,X002271.SZ,X000301.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X600803.SH,X002080.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000786.SZ,X601991.SH,X000723.SZ,X600688.SH,X600141.SH,X600795.SH,X600096.SH,X000825.SZ,X300073.SZ,X600352.SH,X600489.SH,X002353.SZ,X002409.SZ,X002407.SZ,X600157.SH,X600516.SH,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.434977599428969,0,0,0,0,0,0,0,0,0,-0.0110888988310724,0.0411496835477798,0.0558931557702398,0,0.00140150454854284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907895121082675,0,0,0.0627346668088592,0,0,0,0,0.00952125737593535,0,0.115545296164994,0,0.0331611716905948,0,0,0,0,-0.00128201532462937,0,0,0,-0.0482442297943536,0,0
X600028.SH,0.284877716176559,0,0,0,0,0,0,0.00766521007579072,0,0,0,0,0,0.00814927618629088,0,0.02207464240275,0,0,0,0,0.050561907945629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686417455820132,0.0428068398514062,0,0,0.00584997525140787,0,0,0,0,0.0456222031955256,0,0,0.142328368686979,0,0,0.0288480618507211,0,0,-0.00881454789359184,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.10333908017198,0,0,0.0141116506773254,0.200597118652613,0,0,0.042470225419569,0.0567772977011025,0,0,0.382678059063345,0,0,0.037544068142529,0,-0.0519385131433669,0.165717426740755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123549662127407,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.122528044031447,0,0,0.0116604616362025,0,-5.42101086242752e-20,0,0,0.123515289797461,0.000186088848579213,0,0.0406627486834333,0,0.197322128797608,-0.0667168312311626,-0.0308364585921469,0,0,0,0,0,0,0,0,0.0164533055893004,-0.0578820580310652,0,0.0330335068789324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270197607219577,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.372123369556116,0.0141683600377432,0,0,0,-0.015762895663078,0,0.0213023063672787,0,0,0.288184936142331,0,0,0,0,0,0,0,0,0,0,0.0247816749731697,0,0.161366448911726,0,0,0,0,0.0600337701371744,0,0,0,0,0,0,0,0,0.309696879323031,0,0,0,0,0,-3.46944695195361e-18,0.00669746610239236,0,0,0,-0.0133636923477039,0,0
X600585.SH,-0.158310329817648,0,0,0,-0.0434444158689614,0,0,0,0,0,0,0.480172337919192,0,0.137862445508297,0.136310275191143,0,0,-0.0282978808395402,0,0,0,0,0,0.0670694175872485,0,0,0,0,0.049372020441763,-0.0334437046824511,0,0,0.0316889185989041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014182631916874,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.13752605126256,0,0,0,0.359833545025834,0.0798180629879139,0,0.0211862020232393,0,0,0,0,0,0,0,0,0,0.0566115138795075,0,0,0.206678157341099,0,0,0.209346995246606,0,0,0,0,-0.119503173943501,0,-0.076079573356167,0,0.322806664766492,0,0,0,0,0,0,0,0,0,0,0,0.0222764683852834,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0752936383025449,0,0,0,0,0.181449059271712,0,0.0230211985365293,0,0,0.0389187198845837,0,0,0,0,0,0,0,0,0,0,0,0.0984863231988089,0,0.103295634490269,0,0,0,0.065346536220902,0,-0.0283680962688094,0,0,0.261860103712406,0,0,0,0,0,0,1.73472347597681e-18,0.0178811927766547,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.491140967532558,0,0.0868080329051055,0,0,0,0,0,0.0860328951461641,0,0,0.0623613490227464,0,0,0,0,0,0,0,0,0,0.00775615352002999,0,0,0.147224994790135,0,0.0179781647074012,0,0,0.0133603172551254,0,0,0.00568408362569982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.120201710658267,0,0,0,0,0,0,0.355200537718048,0.296591958420269,0,-0.260847203162422,0,0,0,0,-0.125696836062119,0,0,0,0,0,0,0,0.0736756827665331,0.376470365768498,0,0,0,0,0,-0.13956500485164,0.226237779730871,0,0,0,-0.300928184034778,0,0,0,0,0,0,-0.0519486469239425,0.125325032781919,0,-0.0470696509024553,0,0,0,0,0,0,0.00645220490479997,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0873200323031617,0,0,-0.16919503758572,0,0,0.0318159045392491,0,0,0,0,0,0,0,0,0,0.0653030000076509,0,0,0.0824362764788484,0.109802816007938,0,0,0,0,0,0,0.0302514985595517,0.0430001107117471,0,0,0,0,0,0,0.0357738025559886,0.0164352800227502,0,0,0,0.139658426432954,0,0,0.0139752162649094,0,0,0,0,0.0153832446433104,0,0
X000877.SZ,0,0,0,0,0,0.442598517990636,0,0,0,0,0,0,0.0974077856672547,-0.0965036085238424,0,0,0,0,0,0,0,0,0,-0.0769826198532229,0,0,0,0,0.0402734164876845,0,0.0559540916555401,0,0,0,0.0762779435534228,0.094989262130838,0,0.0760028977558077,0,0,0,0.225909979059502,0,0,0,0,0.00704549167622402,0,0,0,0,0.0421692386486619,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.401949628619103,0,0,0,0,0,0,0,0,0,0,0,0,0.00697138492194507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147049523116497,0,0,0.183424963649209,0,0,0,0,0,0,0,0,0,0.0929879066601568,0,0,0,0.0210836356730031,0,0,0,0,0,0,0
X600188.SH,0,0,0.113374993460581,0,0.0164098461190971,0,0.187023661764766,0,0,0.0414687915221801,0,0,0,0,0,0,0,-0.0556128639181727,0,0.161271196942209,0.440525108994878,0.188327419369772,0,0,0,0.0369854865750026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232045520599572,0,0,0,0,0,0,0,0,0,0,0,-0.0160794094076947,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0687356572869472,0,0.27028915888211,0,0,0,0,-0.0148936858532529,0,0,0,0,0,0,-0.0228186226020665,0,0,0,0,-0.0234318117720857,0,0,0,0,0.916616052300082,0,0,-8.67361737988404e-19,0,0,0,-0.110220812613787,-0.0743045661823355,0,0,0,0,0,0,0,0,0,0,-0.0171577581746706,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105046828106186,0,0,0,0,0.287043553644342,0,0,0.0366243696893196,0,0,0,0.425169106225586,0,-0.218432644123657,0,0.074012095347267,0.247592273600048,0,0.0687820844655603,0,0,0,0,0,-0.0960017644791708,0,0,0,0,0,0,0,-0.00548836623439499,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0717898272687836,0.015750283888347,0,0,0,0,0.0340605703983905,0.0820024178477623,-0.0618932595466289,0,0,0,0,0.0212581613030812,0,0,0,0,0,0,0,0,0,0,0,0.0392988920248411,0,0,0,0,0,0.0651216991527154,0.125605774031044,0,0,0,0.014899490185873,0,0,0,0.202049532492884,0,0,0,0,0.0286822786701942,0,0,0,0.138186474727275,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0781103602387712,0,0,0.0231574923840182,0,0.121861333613083,0,0.0105191969950585,0,0,0,-0.217950252764289,0.0661663451208183,0,0,0,0,0,0,0.0865606239707181,0,-8.67361737988404e-19,0,0.198276697858842,0,0.654919832746556,-0.0888714393673787,0,0.047557486703264,0,0,0,-0.0523781302364413,0,0,0,0,0,0,0,0,0,0,0.0240612173405046,0,0,0,0,-0.165285081533167,0,0
X600547.SH,0.0954342388234448,0,0,0,0,0,0,0,0,0,0,0.0102188021169011,0,0,-0.0502473339584707,0,0,0,0,0,0,0,0,-0.11849323339757,0,0,0,0,-0.0397867332227423,0,0,0,0,0,0,0,0,0,0.0338915132065512,0,0,0,0.434729234771063,0,0.0763097578509408,0,0,0,0,0,0,-0.00593281554795599,0,0,0,0,-0.0127218667519452,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0825439116872168,0.108893313240792,0.0304453711627953,0.0296904166195631,0,0,-0.0370365118745656,0,0,0,0,0,0,0,0.185587779000189,0,0,0,0,0,0,0,0,0.0683614646480717,0,0,0,0.117922089999971,0.281137906717149,0,0,0,0,0,0,0,0,0,0,0,0.0145252998682397,0,0,0,0,-0.0983676714191682,0,0
X601898.SH,0,0,0.673025222429789,0,0,0,0,0,0,0,0,0,0,0.128442668550999,-0.15672710218378,-0.0402593056277638,0,0.0912703140657317,0,0.124367647665363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301265099947674,0,0,0,0,0,0,0.0265630605967172,0,0,0,-0.07693823834618,0,0,0,0,0,0,0
X600362.SH,0,0,0.00410337005656502,0,0.0304375681924502,0,0,0,0,0.0354418269569486,0,0,0,0.0288993431665991,0,0.105309565173782,0,-0.0512642794930553,0,0.0310023802876818,0,0,0,0,0,0,0,0,0,0,0.28663493825091,0,0.0193535332155331,0,0,0,0,0,0,0,0,0,0.402717751579265,0,0,0,0.0981184201898378,0,0,0,0,-0.0134612595093933,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387003878149519,0,0,0,0.190482063647834,0,0.0281533414551382,0,0.124183733933769,0,0,0,-0.00171769820211615,0.0832990186352563,0.000788502231473601,0.0387262782221131,0,0.0318641545352513,0,0,0,0.240000157877374,0,0,0,0,0,0,0,0,0,0,0.00914352859629813,0,0,0,0,0,0,0
X600886.SH,0,0,0.223475383404303,0,0,0,0,0,0,0,0,0,0,0,-0.00290911736305394,0,0,0,0,0,0,0,0,0,0,0.15780351332241,0,0,0,0,0,0.0500170734803563,0,0.397050320327008,0,0.0335957148334473,-0.139797407749724,0.0809041751463496,0,0,0,0,0,0.0746198408095081,0,0,0,0.200740959559828,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.150630538275224,0,0,0,0.243279775315211,0,0,0,-0.139272105053495,0,0.034118018670193,0,0,0,-0.108257998624383,0,0.0830488552210051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804600840195828,0,6.93889390390723e-18,0,0,0,0,0,0,0.210578781740496,0,0.0584301412365018,0.0248195613287379,0.0512249337225532,0,0.00585325234890709,0,0,0,0,0,0,0.00499270624651965,0,0
X002326.SZ,0,0,-0.1229637942582,0,0,0,0,0,0,0,0,0,0.24443911391226,0,0,0.69643756826583,0,0,0,0,0,0,0,0,-0.0810071228104796,0,0,0,-0.00420919770249514,0,0,0,0,0,-0.0496060272243108,0,0,0,0,0.259995036241226,0,0,0,0,0.121081775094336,0,0,-0.158046697898423,0,0,0,0.0960244461463459,0,0,0,0,0.101717922310932,0,0
X600803.SH,0,0,0.194683214270482,0,0,0,0,0.121670092941376,-0.0562133392319323,0,0,0,0,0.0279870309794516,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0150343040061392,0,0.336548487559944,0,0,0,0,0,0,0.119297652297632,0.0767695174348704,0,-0.215409585216937,0,0,0,0,0,0.122916806356405,0,0,0,0.0145072255213557,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481344276221353,0,0.0601733352448471,0,0.196414277076995,0,0.265179276277056,0,0,0.195745040080383,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00623237740278128,0.106672994452842,0,0,0,0,0,0,0.101384562386612,0,0,0,0,0,0.0442971867826973,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.39005214523239,0.14014171031369,0,0,0,0.0292445607032436,0,0,0,0.046825883056972,0,0,0,0,0,0,0,0,0.15906768530124,0,0,0.0940981599996631,0,0,0,0,0,0.108929189826622,0.0126263674393632,0,0,0,0,0,0,0,0,0,0.0805858605246546,0,0,0,0,0,-0.0622772239300847,0,0,0,0.0839467328493502,0,0
X300037.SZ,0,0,0,0,0.324044704465378,0,0,0,0,0,0,-0.0817545349435008,0,0,0,0.0420101206300081,0,0.260786585181373,0,-0.0369653946421502,0,0,0,0,0,0,0,0,-0.0205326192126531,0,0,0.10352472803182,0,0,0,0,0.0127987962778201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111818372243546,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0148637797402756,0,0,0.103787706167494,0.0777247307251444,0,0,0,0,0,0,0,0,0,0,0.0963930909565295,0,0.482708106944527,0,0,0,0,0,0,0,0,0,0,0,0.142195191028388,0,0,0,0,0,0.140335578156557,0,0.0319324167798567,0,-0.0616732962223075,0,0,0.0584386952057481,0,0,0,0,0.0623324814824103,0,0,0,0,0.145502808095756,0,0
X600399.SH,0,0,0,0,0.197994107309332,0,0.169627304132451,0,0,0,0,0,0,0.0957017401091861,0,0,0,0.0335984056411894,-0.192912994627273,-0.151097098078182,0,0,0,7.44657656080797e-05,0,0,0,0,0,0.11274011799253,-0.0689970470574351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554668607361797,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.191287094310282,-0.115033721985562,0,0,0,0,0,-0.0308109414905319,0,0.295390804626103,0,0,0,0,0,0.242884094805151,0.0467565419668824,0.0546843072849617,0,0,0,0,0,0,0,0.140432912134881,0,0,0,0,0,-0.055143049340325,-0.0657699698689858,0,0,0,0,0,0,0,0,0,-0.185752686805288,0,0,0,-0.0032664543371103,0,0,0,0,-0.0345697130778921,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417550240918111,0,0.201031554987682,0,0,0,0,0,0.0082512971760257,0,0,0,0,0,0.0803201675947281,0,0,0,0,0,0,0,0.270699114077175,0,0,0,0,0,0.0317273172006642,0,0,0,0,0,0.0768197659848215,0,0,0.00649911054055078,0,0,0,-0.00121299485041028,0,0
X000723.SZ,0,0,0.0617468305195509,0,0,0,0.161233907226037,0,0,0,0,0,0.0852816664394769,0,0,0.0170475007768996,0,-0.334794271368233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341458262441218,0,0,0,0,0,0.0219940196502003,0,0,0,0,0.251208737928207,0,0,0,0,0,0,0,0,0.0588211584068737,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0362960774530796,0.223494748803857,0,0,0,0,0.0921803967946804,0,0,0.0230880391361665,0,0,0.0440570563897344,0.131329351451377,0,0,0,0,0,0,0,0,0,0,0,0,0.16336857383881,0,0.0149188268510353,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0163681031916574,0,0,0,0,-0.00696313771105141,0,0,0,0,-0.138003298542674,0,0
X600141.SH,0,0,0,0,0,0,0,0,0.0747748608933549,0,0,0,0.135532366561865,0,0,0.0547876094904398,0,0.0667114328839571,0,0,0,0,0,0,0,0,0,0,0,0.325239361912981,0,0,0,0,0,0,0,0,0.323636899826408,0.0205672670619824,0,0,0,0,0,0,0,0.328881153897736,0,0,0,0.0906737747978463,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.209695875641342,0,0,0,-0.090111433424353,0,0.170937786604151,0,0,0,0,0,0,0,0.107839491144531,-0.0156753214072349,0.174875600299854,0.0280460391820543,0,0,0,0,0.476161807260371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0368712530994209,0,0,0,0,0,0,0.200217902197801,0,0.0255953510122915,0.0807731449281573,0,0,0.066887329081222,0,0,0,0,0.332617496944562,0,0,0,0,0,0,0,0,0,0,0,0.492416370882404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220823782073811,0,0,0,-0.0379696468630362,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457830416339435,0,0.152224510310013,0,0,0,0,0,0.0835018126267284,0,0,0,0,0.31238380581543,0,0,0,0,0.167423718055164,0,0,0,0,0.0945793494827733,0,0,0,0,0,0,0,0,0.0246564363655203,0,-0.0462534690493556,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.12480309752399,0,0.25230280198525,0,0.0504651451450243,0,0.0715445295722437,0.0780652402199272,0,-0.139781079892937,0,0,0,0,0,0,0,0,0,0,0.219066143581658,0,0,0,0,0.0439720264280857,0,0.0742145097566703,0.269868751644871,0,0,0,-0.0557574528099997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299314395589097,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.352947441598848,0,0,0,0.0531098365897979,0,0,0,0,0,0,0,0,0,0,0.0702962633843416,0,0,0.194892224744645,0,0,0,0,0.00204276926332136,0,0.00302685982910837,0,0,0,0,0,0,0.0447712347472571,0.0356608384515365,0,0,0,0,0,0,0,0,0.106352745502619,0,0,0,-0.00534400096124396,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239842389402035,0.0202277127028401,0,0.0204531653073321,0,0,0,0.0236693141242877,0,0,0,-0.00972003115334676,0.165238381490788,0,0.0656056818591509,0,0.0399334148470821,0,-0.12802040850526,0,0,0,0,0.0438437592014419,0,0,0,0,0,0,0,0,0,0,0.0219186726757632,0,0,0,-0.0334938569376048,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.0419222449688778,0,0,0,0,0,0,0.0242712606514079,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163744022041738,0,0,0,0,0.0215503809136575,0.1173020649058,0.218683333075062,0.170090573279019,0,0,0,0,0,0,0,-0.0153814443558748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,-0.0297825803711484,0,0,-0.0605323880266851,0,0.0587348792976503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000497585703035798,0,0,0,0,0,0,0,0.0685591876156722,0,0,0,0.141819332373138,0,0,0,0,0,-0.100286837899455,0,0,0,0.0577663172814971,0,0,0,0,0.124010255507184,0,0
X002407.SZ,0,0,0,0,0.225461955162975,0,0,0,0.0889776741524005,0,0,0,0,-0.0498406838605654,0,0,0,0,0,-0.0814888943290915,0,0,0.246071574179208,0,0,0.225810818431687,0.00302208775975814,0.0229407696774206,0,0,0,0,0,0,0,0,0.0530017463467567,0,0.179924265809391,0,0.193703845236798,0,0,0,0,0,0,0,0,0,0,0,-0.0180509942598446,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0869443101146758,0,0,0,0.0617518158069992,0,0,0,0,0,0,0,0.076117308788161,0.0112773349684901,0,0,0,0,0.0947814619003296,0,0,0,0,0.0526258785784776,0,0,0.0629383843210679,0.0910846320255164,0,0,0,0,0.05667265150216,0,0,0,0,0,0,0,0,0,0.308350618253354,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.161941963804725,0.117266357218278,0,0,0,0,0,0,0.331681053409268,-0.0182820027629398,0,0,0,0,0,0,0,0.092645632131696,0,0,0,-0.0730002080910784,0,-0.0957455097940959,0,0,0.332809123758499,0,0.0448926620354994,0,0.138456240898332,0,0,0.0701982260728462,0,0,0,0,0,0,0,0,0,0.0284286622469527,0,0,0,0,0.0478689692386629,0,0
X600486.SH,0,0,0,0,0,0.0823088183500902,0,0,0,0,0,0,0,0,0,0,0.0972601601365348,-0.0173433119428512,0,-0.172702073712565,0,0,0,0,0,0,0,0,-0.0932834006562874,0,0,0,0,2.16840434497101e-19,0,0,-0.0383961856424857,0,0.0702772372548457,0,0,0,0,0,0,0,-0.0373423733898932,-0.0537894836552323,0,0,0,0.0644404917725686,0,0,0,0,0.0743445880227654,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592890938268838,0,0,0,0,0,0,0,0.0504907338237933,0.0918561447644109,0,0,0,0,0,0,0.0803578856270504,0,0,0.00581476430209606,0,0,2.16840434497101e-19,0,0,0,0.0521074473771711,0,0,0.165835968532055,0,0,0,0,0,-0.0832814478304147,0,0,0,0,0,0
