,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X600027.SH,X601991.SH,X600886.SH,X600362.SH,X600157.SH,X600299.SH,X600111.SH,X601992.SH,X600188.SH,X601158.SH,X000792.SZ,X600160.SH,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X000539.SZ,X600309.SH,X600660.SH,X002466.SZ,X000709.SZ,X000898.SZ,X000630.SZ,X000629.SZ,X600098.SH,X000883.SZ,X000060.SZ,X002470.SZ,X600021.SH,X000012.SZ,X600547.SH,X600489.SH,X600578.SH,X600315.SH,X002004.SZ,X300072.SZ,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2646017436245,0,0,0,0,0.0574485099335216,0,0.00719009420091647,0,0.0865313746128543,0.0186005503540862,0,0,0,0,0.00763732219787073,0,0,0,0,0.165083244145569,0,0.203739609739979,0,0,0,0,0,0,0,0,0,0,0,0,0.00338946699861958,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195674531214257,0,0.169752198591589,0.0309447960166417,0,0.0225612803214735,0.000213543711698522,0,0,0,0,0,0,0,0,0,0,0,0,0.100846646121569,0,0.0200227014859839,0,0,0.0525152180783588,0,0,0,0,0,0,0,0,0,0,0.0141254134323233,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.037210401201902,0.143404113031645,0,0,0.0386682317490146,0,0,0.0546258671206304,0,0,0,0,0,0.23175530684104,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0506557385564345,0,0,0,0,0,0.00311030722735435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124718278519605,0.0189397609783542,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407243605645785,0.186275290039515,0,0,0.0926032635279945,0,0,0,0,0,0,0,0,0.276008292102868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609657392793258,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0799233994066688,0,0,0.595769634628266,0,0,0,0,0,0,0,0,0,0,0.0365374771935121,0,-0.0258934625774097,0,0,-0.037705811087264,0.00323738945661748,0,0,0,0,0,0,0,0,0,0,0.0877633984280728,0,0,0,0.217090754111779,0.0866523134721251,0,0,0,0,0,0,0,0,0.010564921417372,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.261221481080815,0,0,0,0.0730164977769274,0,0,0,0,0,0,0,0.0387365753491623,0,0,0,0,0,0,0,0.0282456595555713,0,0,0,0,0,0,0.0323466985889289,0,0.0733711278337181,0.0985742605267502,0,0,0,0,0,0,0,0,0,0,-0.0169938043135822,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632798898153864,0,0,-0.142872324318731,0,0,0,0.335075841442012,0,0,-0.0239101740724548,0,0,0.19212636129267,0,0,0,0,-0.0373621227225533,0,0,3.46944695195361e-18,0.0597676513294677,-0.0241714009954893,0,0.224161581539219,0.132223665116859,0,0,-0.116613148659516,0.221164631277061,0,0,0,0,0.0544734444632614,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.522689421477651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172824337120114,0.071922492266496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100417651520543,0,0,0,0,0,0,0,0.0442630482614914,0,0,0,0,0.0321854558190453,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487213125907317,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0239876922680391,0,0,0,0,0,0,0,0.193962122677698,0,0.26018165783414,0,0,0.0307111309692554,0,0,0,0,0.254640635837413,0,0,0,0,0,0.038505627733716,-0.057505755996699,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.500292958532636,0,0,0.0267083981484853,0,0,0,-8.67361737988404e-19,0,0,0,3.46944695195361e-18,0,0.0131932966863265,0.16809228551143,0,0,0,0,0,0,0,0,0,0,0,0.0460983701540602,0,0.0432995576836219,0,0.110782384992161,0,0,0,0,0,0,0,0.0300249433342069,0,0,0,0,0,-0.0116624003357305,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0660554813533887,0,0,0.151235106231989,0,0,0,0.0864962012525793,0,0.177883653385047,0.0905075844826861,0,0,0,-0.134029282662937,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0780937894271356,0,0,0,0.34526593889265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286412723433273,0,0.175771231707776,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160581124999477,0,0,0,0,-0.0445360568003609,0,0,0.108227507221468,0,0,0,0,0.106286348263818,0.291921540234899,0,0,0,0,0,0.095740423298173,0,0,0.0982223985422604,0,0,0,0,0,0,0,0,0,-0.0432278757911324,0.133358087752739,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116201305442482,0,0.277818744419523,0,0,0,0,0,0,0,0.222818239840316,0.183791165076659,0,-0.169626540269317,0,0,0,0.223390780748223,0,0,0,0,0.11462850027602,0,0,0,0,0,0,0,0,0,0.193159732734597,0,0,0,0,-0.0372716563390217,0,0,0,0,0,0,0
X600583.SH,0.0532589757519582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134703684804293,0,0.00551452738771213,0,0,0,0,0.0564599071807094,0,0.0943582076422834,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.151683700187605,0,0,0.137330684804476,0,0,0,0,0.0940319854253012,0,0,0,0,-0.0182864254560896,0,0,0.0525733100285058,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137654564347479,0,0,0.0150882923626903,0,0.00642597521285065,0,0,0,0,0,0,0,0.170071941588618,0,0,0,0.235933955590937,0.174952429820461,0,0,0,0,0.126341915805795,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.112071517634944,0.209693253014464,0,0,0,0,0,0,0,0,0,0.215471909867994,0,0,0,0,0.079078126983183,0,0,0,0,0,-0.29990415919714,0,0,-0.0298576596666794,0.215609030174504,0.416164307585522,0,0.115480656338648,0,0.0251720036605074,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200567376993416,0.034358385263057,0,0,0,0,0.0837419828710683,0.0156746655141182,0,0,-0.0330561728714216,0,0,0,0,0.137565188348849,0,0,0,0.0191769029427557,0.381191529520641,0,0,0.0279522415467845,0,0.0374101623916776,0,0,0,0,0,0,0,0,0,0,0.0239063497227847,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.126545512237548,0,0,0.120323113954872,0,0,0,0,0,0.0396577701296992,0,0,0.129193364075774,0,0,0.0477301392240098,0,0,0,0.0363078238278183,0,0,0,0.00618324063535203,0,0,0,0,0.0972750826816656,0,0.0162635768860091,0,0.0755460967083472,0.0384701482649362,0,0,0,0,0,0,0,0,0,0.00631892718764381,-0.0189068224672776,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0537562014797476,0,0,0,0,0,0.148686482315799,0.00328892634966047,0,0.117881069668482,0,0.0483590968033448,0.0951865380926832,0.107052717854911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662836227791097,0,0,0.0281227900878043,0,0,0,0,0.00465500160143695,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437442256860477,0,0,0,0,0.0280095474670931,0.0239555527360242,0,0,0.00506939880994672,0,0.0402589929107797,0,0.0353045356620488,0,0,0,-0.0290979224568908,0,0,0,0,0.0291248448773022,0,0,0,0,0.0829041561840425,0,0,0,0,0.0315990887636335,0,0,0,0,0,0.00286258576467476,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.198667113713595,0,0,0,0,0,0,0,0,0,0.183318764990364,0,-0.242385024988601,0,0,0.36621866135652,0,0,0,0.0359919379793657,0,0,0,0,0,0,0,0,0,0.174569095534049,0,0,0,0,0.0125331754950802,0,-0.0558098856628366,0,0,0,0,0,0.194191938198454,0,0.082387606292928,0.0015109010562574,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.198673407725929,0.190719771283935,0,0,0,0.148283906558319,0,0,0,0.0251570372213468,0.0220111207401117,0,0.0134664101664156,0.00723161576863115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025179998377029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117056894266041,0.193762622264883,0,0,0.124582928779403,0,0,0.0092238074599844,0.0770952773641308,0,0,0,0,0,0,0,0,0.0360011268279143,0,0,0,0,0,0.0135056990197169,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327489581889362,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179329174654746,0,0,0,0,0,-0.0459005969346423,0,0.159932551232041,0,0,0,0,0,0,-0.00501466792266261,-0.103683795819751,0,0,0,0,-0.0923851396593963,0,0.0916509141021945,0,-0.0553754689920857,0,0.0336388665450595,0,0,-0.0386250044188195,0.2841305450022,0,0,0,-0.254259675328229,0,0.0601450348185038,0.0675252995327541,0,0,-0.258708257226174,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898014214418171,0.197756341395121,0,0,0,0,0,0,0,0.0683568077199418,0,0,0,0,0.240485037873681,0,0,0,0,0,0.176628983486953,0,0,-0.0702930810058055,0,0,0,0,0.0394608323323721,0,0,0.0242532760818964,0,0.0519664393418968,-0.0455130937369848,0,0,0,0.0283424372488371,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276002964690007,-6.93889390390723e-18,0.171426007775969,0,0,0.200215669707052,0.0680067875388784,0,0,0,0.00527312206953917,0,0,0,0,0,0,0,0.0611952029417602,0,0.0762727537491231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0331159852921602,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00318043969969786,0,0,0,0.0197333276682877,0,0,0,0,0,0,0,0,0.158194967839762,0,0.123595844530506,0.0536471646992018,0.0622343547673026,0.0949533827103873,0,0,0,0,0.0615321309800213,0,0,0,0,-0.00503535219098238,0.00385898795678086,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282135460743516,0,0,0.0688486261890657,0.176585669904905,0.204521082975847,0,0,0,0,0,0,0,0,0,0,0.167609144820546,0,0,0.0172777434410557,0,0,0,0,0,0,0,0,0,0,0,0,0.327031093985676,0,0,0,0.00882147032340101,0.023226216187254,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.00237261725009276,0.0691437056271761,0.169510433437912,0,0,0.0297919908816573,0.205948986491372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0608157681379299,0.207943404089852,0,0,0,0.0954177289011965,0,0,0,0,0.0074289056203528,0.0163261131168073,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.132957110289233,0,0,0,0.0106023800214551,0.235931023684394,0,0,0,0.0759133677559369,0,0,0,0,0,0.0130731241486236,0.0422139983159289,0,0,0,0.00847259355824463,0,0,0,0,0.188122488259168,0,0.0561946306055601,0,0,0.0169390132672835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835726228570128,0,0.0764380821874853,0,0,0,0,0,0.136280049545431,0,0,0,0,0,0.0706463346244813,0,0,0,0,0.0607378846716875,0.168481769376835,0,0,0,0,0,0,0,0,0.217196013766777,0,0,0,0,0,-0.0155879793562978,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273552863258016,0,0.056875698392213,0,0,0,0,0,0,0,0.00260133545149493,0,-0.0968168819086995,0,0,0,0.0215406440542499,0,0,0,-0.0698727467191926,0,-0.139729134126878,0.167158439287288,-0.0160506835919604,0,0,0,0.562579494267205,0,0,0,0,0,0,0,-0.00102629060645863,-0.0208048232272349,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0263505521408992,0,0,0,0.21253577210717,0,0.0811559629538682,0,0,0.115792712114115,0.096082051854817,0.0046348310553247,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846238094466427,0,0,0.00939944433131747,0.0436495180633391,0,0,0,0,0,0,0,0,0,0.00354850062171939,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.014142558482335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546171219124303,0,0.0475980420051111,0.087073214948176,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0772068033488652,0,0.107005575699059,0.0228854803914547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269170952687481,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265443209210092,0,0.101663590483596,0.119608262846983,0,0.0392030546492862,0,0,0,0,0,0.0355841461014255,0,0,0,0,0,0.0293579083955506,0,0,0,0,0,0,0.00360221812452577,-0.237323710524991,0,0,0,0,0,0,0,0,0.00429561403953705,0.0141760871611463,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114364454183355,0,0,-0.0565341281843559,0,0.0403445912914689,0.322863573838387,1.73472347597681e-18,0.373320961790167,0,0,0,0,0.00641581478264276,0,0,0.156909703934077,0,0,0,0,0.173565838015944,0,0,-0.141716419880351,0,0,0,0,0.369365033434198,0,0,-0.173269716689726,0.0120267594173346,0.0122645965449101,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584077631030528,0.0249080918633141,0.105795456926488,0,0,0.0821042930582274,-0.339325096885371,0,0,0,0,0.223061493650071,0,0,0,0.112280097739434,0,0,0,0,0.00740358485447253,0,0.14392547029736,0,0,0,0,0,0,0,0.278672096402568,0,0,0,0.230558510887324,0,0.0236697126106229,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.202354107990853,0,0,0.120371244118048,0,0,0,0,0,0,0,0.0709654862001529,0,0,0,0,0,0.00409904617092855,0,0.122278059233121,0,0,0,0,0,0,0,0,0,0,0.0385008624494882,0,0,0.0572536160746954,0,0,0,-0.0181849750346531,0.0381535070533918,0.108487813372027,0,0,0,-0.00853885893342237,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.19233416017856,0,0,0,0,0.190938046563067,0,0,0,0,0,0,0,0,0,0.027076362379532,0.0918545676662627,0,0,0,0.0582538159234509,0,0,0,0.0707024331638437,0.00614016546223505,0,0.13478984117695,0,0.0302773898438993,0,0,0,0,0,0,0,0,0,0,0,-0.00121137440030561,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705930114774275,0.0538312758220709,0,0.0345968646999774,0,-0.0694805852626314,0,0,0,0,0,0,0,0,0,0,0,0,0.00602833969144413,0,0,0,0,0,-0.0884394523005195,0,0,0.0594817643006706,0.0319680248167484,0.0250015140060063,0,0,0,-0.0069083680470595,0,0,0.17384403451366,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.431190078446102,0,0,0,0,0.515111100901108,-0.363484778324402,0.426649241984328,0,0,0,-0.317181309641933,0,0,0,0,0,0,0,0,0.407816555457687,0,0,0,0.197461969796744,0,0,0,0,0,0,0,0,0,0,0.111878612139266,0,0,0,0,0,0.24563553996663,0.00233963288161442,0,0,2.04388631924592,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636994251911591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270634233675878,0,-0.270818379228474,0.38096208213499,0,0,0,0,2.67142836515499,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417216671974838,-0.238314148321546,0,0,0,0,0,0.434993341799051,0,0,0,0,0,0,-0.215839052727899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.339629921284775,0,0,0,0,0.0162125215481222,0.00524676471532696,0,0,0,-0.049707055818914,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298217314843257,0,0,0,0,0.0554985245683689,-0.0391834196457293,-0.0967725914230854,0,0,0,-0.331361162914819,0,0.236408277094292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187052724551053,0.0291805442676036,0.260344230472662,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0102834093272001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556083964676206,0,0,0,0,0,0,0,0,-0.00167056181814944,0,0,-0.00121253217473932,0,0,0,0,0,0,0,0,0,0,0,0,0.0215090460415052,-0.00821524371451506,-0.000334294371843277,0,0,0.107232999822721,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169299250581324,0,0,0,0,0,0,0,-0.0110436470013648,0,0,0,-0.0162230645770025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593734398986342,0.00601502680794776,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00546290849533667,0,0,0,0,0,0,0,0,0.00579384728805212,0,0,-0.00380676112440148,0,0,0.00207841921733851,0,0,-0.00637032832459988,0,-0.000806506970205655,0,0,0.00679453569389359,0,0,0,-0.00384639601823719,0,0,0,0,0,0,0,0,-0.00967070163392755,0,0,0,0.00214936335559445,0.0064916298053869,0,0,0,0.0536161793879293,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00246809736871885,0,0,0.00706891149777875,0,0,0,0,0,0,0,-0.00100441873598664,-0.000187566604203709,0,0,0,0,0,0,0,0.00188425543374437,0,0,0,0,0,0,-0.000693201565735061,0,0,0,-0.00261858190514162,0,0,0,0,0,0,0,0,0.00280394234472459,0,0,0,0,0.062925114205414,0,0
