,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X000301.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X000877.SZ,X600219.SH,X600426.SH,X600176.SH,X002128.SZ,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X002271.SZ,X600995.SH,X600688.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.575194264549077,0,0.131410723303536,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,0.501662163604802,0,0,0,-0.00152623041073928,0,0,0,0,0,0,0,0,0,-0.00672814209474935,0,0,0,0,0,0,0,0,0,0,0,-0.094543527693382,0,0,-0.0806599351965902,0,0,0,0,0,0,0,0,-0.0447474467344982,0,0
X601088.SH,0,0,0,0,0.454575263556713,0,0,0,0,0,0,0,0,0,0,0,-0.0920594106114258,0,0,0,0,0,0.00309434193158885,0,0,0,0,0,0,0,0,0,0,0,0.164334046600937,0,0,0,0,0,0,0.0179074839538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212733564921584,0,0
X600028.SH,0.452545870285051,0,0,0,0.228917964339168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702168725839256,0,0,0,0,0,0,0,0,0,0.106781650057822,0,0,0,0,0,0.0424946126634773,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.0524000703986149,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689367927733328,0,0,0,0,0,0,0,0.216088641684787,0,0,0,0,0,0.0675011491083402,0.15275169155696,0,0,0.0177114085886835,0,0,0,0.0901710590926761,0,0,0,0,0,0,0,0,0,0,0,0.104964478275328,0,-0.000680278853245241,0,0,0,0,0,0,0
X601898.SH,0.108308776449884,0.114949354423794,0,0,0,0,0,0.112310957746766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154777873390952,0.0666683327054425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340737351063608,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346687431668911,0,0,0,0.111836089155493,0.0254231326735616,0.194887102606254,0,0,0,0,0,0.37251360899605,0,0,0,0,-0.0478489814704204,-0.165029618125805,0,0,0,0,0,0,0,-0.291630613817921,0,0,0,-0.0553704769272812,0,0,0,-0.0531933897409977,-0.07347492954253,-0.018838130288238,0,0,0,-0.0165865890460391,0,0
X600188.SH,0,0,0,0,0.053426428791589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598934038567254,0,0,0,0,0,0.286689001091674,0,0,0,-2.77555756156289e-17,0,0,0,0,0.143179824062091,0,0.285568064663132,0,0,0,0.0487149982725042,0,0,0,0.11993966663314,0,0,0,0,8.67361737988404e-19,0,0,0,0.137794963929464,0,0,-0.0411033291426497,0,0
X600019.SH,0.269485273126424,0,0,0,0,0,0,0,0,0.216210811338353,0,0,0,0,0,0,0,0,0,0,0.0804091200012872,0,0,0,0.102195610201915,0,0,0,0,0,0.0918965713367139,0,0,0,0,0,0,0,0,0,0,0,0,0.0735607989837077,0,0,0,0,0,0,0,0,0,0,0,0,-0.00792350313079738,0,0
X600585.SH,0,0,0,0,0.230035497746686,0,0.160509508371188,0,0,0,0,0,0,0.0175103011891164,0,0,0,0,0,0.0310953260980132,0.0377511845750961,0,0,0,0,0,0,0,0,0,0.279467892456756,0,0,0,0,0.00584962190097342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282838252110225,0,0
X601600.SH,0,0,0,0,0,0,0,0.188007393829575,0,0,0,0,0,0,0,0,0,0,0.34758775014189,0,0,0,0,0,0,0,0,0.0458060458486426,0.351596550137498,0,-0.0716247084105403,0.326223832719741,0,0,0,0.0393846249712877,0.173676132296011,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.129896466303792,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0867401326456704,0,0,-0.0244853610049531,0,0,0.604899835955236,0,0,0,0,0.00288034964233128,0,0,0,0,0.0114520870502462,0,0,0.0233427041859945,0,0,0,0.0886861703472323,0,0,0,0,0,0,0,0,0,0,0,-0.155206434975062,0,0,0,0,0,0.0227490820264366,0,0,0,-0.00238201852263356,0,0
