,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X601699.SH,X000708.SZ,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X600176.SH,X000933.SZ,X600612.SH,X000932.SZ,X600348.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600157.SH,X000027.SZ,X600688.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.291347689205783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320769772245546,0,0,0,-0.140063532040519,0,0,0,0,0,0,0,-0.0574909945263053,0,0,0,0.00304557799557622,0,0,0,0,0,0,0.0374531070111638,0,0,0,0,0.0698638957145781,0,0,0,0,0,0.0433943436308885,-0.00224688774592586,0.00309365058612754,0,0,0,0,0,0
X002466.SZ,0,0,0,0.022371175810407,0,0,0,0,0,0,0,0,0,0,0.801442021982268,0,0,0,0,0.399546023094026,0,0,0,0,0,0,0,-0.250915280489702,0,0,0.0587239767230014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694129523407704,0,0,0,0,0,0.0284106857058208,-0.00962177141527506,-0.0161992016377969,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511368980718373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706964134217258,0,0.578713444169315,0,0,0,0,0,0,0,0,0,0.0413673831215615,0,0,0.019010702507308,0,0,0,0,0,0,-0.0464506960305297,-0.00319655994181327,0,0,0,0,2.83583637883033e-05,0,0
X601600.SH,0,0,0,0,0,0,0,0.283460381533568,0,0,0,0,0,0,0,0.0535372865939282,0,0,0,0,0,0,0,0,0,0,0,0,0.0120407015537373,0,0,0.0548215855684469,0,0,0,0.224961248815063,0.12858704867117,0,0.0940961070679034,0,0,0,0,0.117313149890568,0,0,0,0,0,0,0,-0.0303701698550708,0.0275179044863377,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.596388533923497,0,0,0,0,0,-3.46944695195361e-18,0.0747260495634466,0,0.263233233149123,0,0,0,0,0,0.0115540119388165,0,0,0,0,0.0683544636270995,-0.161553313433507,0,0.0203714142319685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313551684454364,0.0159142407517284,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214840182060746,0,0,0,0,0,0,0.0202424370319535,0,0,0.416595820654163,0,0,0,0,0,0,0,0,0,0.130132959668081,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0760612923409401,0,0.0230534375110102,-0.0305591571057076,0,0,0,-0.0138703126660534,0,0
X600795.SH,0,0,0,0,0.0944040111752719,0.0972465778869901,0,0,0,0,0.314725522664178,0,0,0,0,0,0,0.0829551611882078,0,0,0,0,0,0,0.0507418531906296,0,0,0,0,0.101356654692117,0,0,0,0,0,0,0,0,0.0196606151122983,0,0.00904847054003686,0,0,0,0,0,0,0,0,0,0,0,-0.000600192782366892,0,0,0,0,0,0
X601699.SH,0,0.18549997741902,0,0,0.481152634038634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858176968228047,0,0,-0.143156207054144,0,0,0,0,0,0.336122534960678,0,0,0,0,0,0,0.0471092128754104,-0.0445643592107851,0,0,0,0,0,0,0,0,-0.172808277995628,0.0261086939907449,0,-0.00573693672594702,0,0,0,0.00634550905007309,0,0
X000708.SZ,0.0931215553035258,0,0,0,0,0,0.246043814308392,0.0272197804602705,0,0,0,-0.0500912109459551,0,0,0,0,0,0,0,0,0.121814237371804,0,0,0,0.017888984186401,0,0,0,0,0,0,0,0,0,0,0,0.124084155516653,0,0,0,0.158708401524986,0,0,0.0261508814026632,0.00602455728263264,0,0,0.277172881534613,0,0,0,-0.0315790253917295,0.0480194563099538,0,0,0,0,0,0
X000301.SZ,0,0,0,0.236537239326822,-0.0444226998767045,0,0,0,0,0,0,0.144507664881717,0,0,0,0.029324165117239,0,0,0.0428142143297387,0,0,0,0,-0.0449011641572195,0,0,0,0,-0.0448541413522709,0,0,0,0,0,0,0,0.0440231150897258,-0.0352988441469105,0,0,0,0,0,0,0.1468155059411,0,0,0,0,0.000139996721226209,0,0.0383130047110548,-0.0203974975638785,0,0,0,-0.0123661149847336,0,0
X600010.SH,0,-0.0796799466069351,0,0,0,0,0,0,0,0,-0.0364524569989919,0.0739194461015987,0,0,0.0643874506602073,0,0,0,0.176771615371799,0.0528619335148507,0,0.217262698579976,0,0,0,0.034278662877455,0.0277410816044039,0,0,0,0,0,0,0,0,0,0,0,-0.018489655528212,0,0.0461104932290178,0,0,0,0,0,0,0,0,0,0.0115340499339514,0.0539853089553173,-0.0408026114257238,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.240887426489088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111838276258325,0.0444634620038004,0,0,0,0,0,0,0,0,0,0,0,0.0336034092293115,0.128567260607318,-0.06576872741416,0,0,0.153157908150513,0,0.218250554565889,0,0.03501303514132,-0.0382883750117986,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0727887097152202,0,0.0598422370162758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472132450843472,0.106911789464821,0,0,0,0.367687769754217,0,0,0,0.016090139112925,0,0.00323269594919263,0.203877292774122,0,0,0,0,0,0,0,0,-0.00262241361756359,0.00991597022522168,-0.0727989951846555,0,0,0,0,0
X000983.SZ,0,0,0,0,0.448306694416012,0,0,0,0.179607965174636,0,0,0,0,0,0,0,0,0.31055425316724,0,0,0,0,0,0,0,0,0,0,0.00734382476970574,0,0,0,0,0,0,0,0,0,0,0,0,0.192728513849519,0,0,0,0,0,0,0,0,0,-0.0147153896965236,0,0,0,0,0.575306646434231,0,0
X600027.SH,0,0,0,0,0,0,0.470085394173106,-0.146244909112265,0,0.00909105284491126,0,0,0,0,0.0837951200731588,0,0,-0.0205655026339769,0,0,0,0,0,0,0,-0.302444848216197,-0.286177642689911,-0.0313926402232601,0,0.552169155536923,0,0,0.0873319859207673,0,0,0,0,-0.0545043373311783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963984576971542,-0.00945313294570828,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.185918327454779,0,-0.360592190019386,0.00132535202644569,0,0,0,0,0,0,0,0,0,0,0,0.0487273798560533,-0.0051883110225514,0,0,0,0,0,-0.0332639100397857,0,0,0,0,0,0,0,0.283034326980771,0,-0.00955877322961954,0,0,0,0,0,0,0,0,0,0,-0.00506621556066876,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.340674874715035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944505521463046,0,0,0.336973302629904,0,0,0,0,0,0,0.12094741498419,0.263282615299097,0,0,0,0,0,0,0,0,0,0,0,0.0945106318857856,0.0070265264202316,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24108732839217,0,0,0,0,0.117441825008613,0,0,0,0,0.0709636686440419,0,0.140455472951134,0,0,0,0.120456064075566,0,0,0,0,0,0.0431792916609678,0,0.0195457032434775,0,0,0,0,0,0
X000786.SZ,0.0152412273930471,0,0,0,0,0,0,0,0.137946447124426,0,0,0.0288241513751778,0.217180525871715,0,0,0,0,0,0,0,0.137246988786346,0,0,0.236341851821779,0,0,0,0,0,0,0,0.15168601047287,-0.31756771478849,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.033878561198567,0,0,0,0,0.0262871584586903,0,0
X601991.SH,0,0,0,0,0,0,0.185031666165377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836736420510843,0,0,0.145055754609586,0.0900988085622658,0,0,0,0,0,0,0,0.174444106279162,0,0,0,0,0,0,0,0,0,0,0.0434710235517768,0,0,-0.08380382925376,-0.0118419352879415,-0.0158218598178698,0,0,0,-0.0267234490171972,0,0
X600489.SH,0,0,0.0847339656440721,0,0,0,0,0,0,0,0,0.0262810462772743,0.525276526991402,0.0593473040837883,0.0264381394164814,0,0,1.73472347597681e-18,0.0151709274157546,0.0767845062897964,0.0184778672472927,0,0,0,0,0,0,-0.109074606017017,0,0,0,0,0,0.0453857822420567,0,0,0.0284124445256696,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510153417722574,-0.00865725100318888,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0667901161251647,0,0,1.73472347597681e-18,0.544880676395751,0,0,0,0,0,0,0,0,-0.24598043822096,0,0,0,0,0.0340412691412638,0,0,0,0.0346942705960119,0,0,-1.73472347597681e-18,0.0361973994548851,0,0,-0.0431972036668692,0,0,0,0.167311571446996,0,0,0.0949971445396593,0,0,0,0,0.0395047091768183,0,0,0,0,0,0
X600985.SH,0,0,0,0.00957217183619988,0.211961938968008,0,0,0,0,0,0,0,0,0,0,0,0,0.550829477435253,0,-0.215952030219396,0,0,0,0,0,0,0,-0.188591044510573,0,0,0,0.205668098832575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121005109949515,-0.0200782003701747,0.0163128688235718,0,0,0,0.0570313738546763,0,0
X600160.SH,0,0,0,0.128572253576261,-0.27775733399421,0,-0.139771834559715,0,0,0,0,0,0,0,0,0.0757926542114605,0,0,0,0,0,0,0,0.149543089716119,0,0,0,0,0,0,0.202628622216201,0.0751577117595357,0,0,0,0,0,0,0,0.0862313208655382,0,0,0,0,0,0,0.226336825487614,0,0,0.262866219057606,0,-0.0107215979016357,-0.0129517315604079,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0340937100749492,0,0,0,0,0,0,0,0,0,0,0.214151891864897,0,0,0,0.137055044978902,0,0.0244608820449038,0,0,-0.0307833727715543,0,0,0,-0.109179749652011,0,0,0.132481284864262,0,0,0,0,0.0196796738828457,0,0,0,0,0,0,0,0,0,0,0,0,0.203258506870436,0,0,-0.0158133654591014,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0514062527433075,0.01060479823954,0.222833484300054,0,0,0,0,0,0,0,0.128762980979082,0,0,0,0,0,0,0,0,0,0,0,0.0862985795546174,0,0,6.93889390390723e-18,0,0,6.93889390390723e-18,0.0599403552418188,0,0.151396941991796,0,0,0,0,0,0,0,0,0,-0.0200402112329861,0.0356086772300026,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.204941161065215,0,0,0,0,0,0,0,-0.0460604181392804,0.55947685233966,0,0,0,-0.14385140046769,0,0,0,0,0,-0.0105361875395914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339073957434304,0,0,0.206438673286015,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0176914188517252,0,-0.00412787837258664,0,0,0,-0.0958121232097681,0,0
X600176.SH,0.0400566633305043,0,0,0,0,0,-0.103735228441275,0,0.675599179358269,0,0,0,0,0,0,0,0,0.0202303459539793,0,0,0,0,0,0,0,0,0.193114967087584,0.0449199645520963,0.0603651361170012,0,-0.0638298828654451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626563214632124,0,0,0,0,0,0,0.00502755802074414,-0.0138922927461097,0,0,0,0.0176006641475261,0,0
X000933.SZ,0,0.328390930428945,0,0,0,0,0,0,0,-0.143191073037008,0,0,0,0.114515154995502,0,0,0,0.0330666730539882,0,0,0,-0.0590459750076272,0,0.104111736422906,-0.014359365810308,0,0.142233922907016,0,0,0,0,0,0,0,0,0,0.575872128683253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391312146640439,0.0327404225245488,0,0,0,0.00866649624907835,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.267593970263607,0,0,0,0.013857006442634,-0.0449333682590114,0,0,0,0,0,0,0,0,0,0,0,-0.0287811699824072,0,0.004992917847066,0,0,0,0,0.0327823702640621,-0.152868768849,0,0.155387333906276,0,0,0,0.324815747684056,0.137314005681636,0,0,0.267905544382004,0,0,0,0,0,0,0,-0.0190463214200909,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115617672543465,0,0,0.0135052649887378,0,0,0,0,0,0,0,0,0,0,0.107880426056257,0,0.312191657696132,0,0,0,0,0,0,0.0902460020376529,0,8.67361737988404e-19,0.0868320638569297,0,0,0,0.0947722923363437,0,0,0,0,0,0,0,-0.0102948890950173,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.00977987462519398,0,0,0,0,0,0.279199012501418,0,0,0,0,0,0.0758671736639853,0,0,0,0,0,0,0,0,0.205774574161325,0,0,0,0.143573432506224,0,0,0,0,0,0,0.121784932026014,0.0282078248493707,0,0,0,0.169733435561944,0,0,-0.00512012607054262,-0.00473605564233459,0,0,0,0,0,0
X600219.SH,0,0,0,0.0409228765089563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030349794444911,0.171279315456247,0,0,0,0,0,0,0.109765553989278,0,0.100805798911968,0,0.0335153560382984,0,0.154808519381838,0.00255458282961407,0,0,0,0.00707793974344376,0.0207061080347414,0,0.0272679971206249,0,0,0,0,0,0,0,0,0.00425361973948088,0,0,0,0,0,0
X601168.SH,0,0,0,-0.184815541862271,0.128406085746414,0,0,0.182890842187366,0,0,0,0,0,0.0752046519155036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116717179109225,0.212985986536642,0,0.0291992726543582,0,0,0.285885888571719,0,0,-0.0256038407401418,0,0,0,0,0.0518156125780077,-0.183766053576465,0,-4.33680868994202e-19,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0471261126934958,0,0,0,0,0,0,0.205758383003638,0,0,0,0,0,0,0,0.0562957691179862,0,0.0139248168441722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240115526271447,0,0,0.0827742606255369,1.73472347597681e-18,0,0,0.210227130781135,0,0,0,0,0,0.0942983822462237,0,-0.0544854452313205,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502301783720233,0,0,0,0.0510954882745585,0,0,0,0,0,0,0,0,0,0,0.0729808545170225,0.0652428178453786,0.090717025825405,0.066366885272352,0,0,0.0345874695232075,0,0,0,0,0.00200464054521494,0,-0.0043831056231717,-0.0054697016175705,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0967713825010911,0,0,0,0,0,0,0.0338487632769965,0,0,0,0,0,0,0,0,0,0.131496709924621,0,0.00498792802754774,0,0,0,0,0,0,0,0,0.0256643175235633,0.124795108203806,0,0,0.00862797113875747,0,0,0,0.0153935490735998,0.077685010989749,0,0,0,0,0,0,0,0.0265588143524149,0,0,0.00393692528419374,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0715675427379686,0,0.0637899957951957,0,0,0,0,0,0,0.0377734789215718,0,0,0,0,0,0,-0.0198601379038771,0.0278844936030906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148327351947622,0,0,0,0.131166214972091,0,0,-0.0217682188925318,0.00715602741985103,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312947009645667,0,0,0,0.0471486978247251,0,0.109906105074489,0,0,0.0581462949094514,0,0.212653220340758,-0.023375622246011,0,0.0125315725811852,0,0,0,0,0,0,0,0.0235533514909721,-0.027117781344031,0,0,0,-0.0586031234740061,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.0960608589094446,0,0,0,0,0,0,0,0,0,0.156598497040721,0,0,0,0,0,0,0,0,0,0,0,0.0704753880376963,0,0.0379289294262265,0.00890187647085921,0,0.0558144714234095,0.0762812299742279,0.291227880806977,0,0,0.0437986187881511,0.039709773501343,0,0,0,0,0,0,0.0366572723047704,-0.0309525642423535,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417257658100692,0,0,0,0,-0.170894027315314,0,0,-0.0541630651929606,0,0,0.2300202853696,0,0,0,0,0,0,0,0,0,-0.165781466499806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467790978783703,-0.101891310369316,0,0,0,-0.0608472284800327,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-1.01360018303624,0,0,0,0.386877078311991,1.38777878078145e-17,0,-6.93889390390723e-18,0.596287402037233,0,0,0.352176874233136,0,0,0,0,0.221614093693235,0.662975639333695,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464608991280894,-0.594564297877025,0,0,0,0,-0.0899467304991434,0.488341663643439,0,0.85061056515109,0,0,0,-2.3620622474747,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.420077908864495,0,0,0.37188657450802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309306453507376,0,0,0,0,1.18076709489624,0,0,0,0,1.47343036222374,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0812413789980148,0,0,0,0,0,0,0,0,0,0,-0.0328528551848284,-0.0235124300447722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549471562298345,0,-0.108647182218568,0,0,-0.034991123174827,0,0,0,0,0,-0.0127997872897134,-0.00954273313951401,-0.0206112782989244,0,0.133631683061108,0,0,0,0
MKreturn,0,0,0,0,-0.0841630644029257,0,0,0,0,0.0292227893007348,0,-0.0861517564797227,0,0,0,0,0,0,0,0,0.0537205783335274,0,0,0,0,0,0,0,0.0872009092726304,0,0,0,-0.0108287105789693,0,0,0.100258082265256,0,0,0,-0.0254033451313098,0,0,0,-0.0225367824077968,-0.0256005829484571,0,0,0,0,0,-0.0504463409817382,0.0015125769417975,0,0.332047818198937,0,0,-0.0672233744334789,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000955480413317133,0,-0.000439388943389551,0,0,0.000209141973117427,0,0.00238777805995091,0,0.00113606031512868,0.000300458363086063,0,0,0,0,0,0,0,0.000607927378152714,0.00090221503912353,0,0,0,0,0.00205411100707441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183939916712457,-0.00174493302108997,0,0,0,-0.0120680628555188,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.280890663351779,0,0,0,0,0,0,0,0,0,0,0.204867296354443,0,0,0,0,0,0.0519114026547612,0,0,-0.295372638003985,0,0.150221723972588,0,0,0,0,0,0,0,-0.271226978839414,0,0,0,0,0,0,0,-0.163345204288286,0,0,0,0,-0.0412711628275934,0,-0.251058062385661,0.246750970167901,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00821269140672898,0,0,0,0.0117631662623361,0,0,0,0.00452875968113375,0,0,0,0,0,0,0,0,0,0,-0.00108486085882095,0,0,0,0.00486591703788916,0,0,0,0,0,0,0,0,0,0,0,0.0130893505712199,0,0,0,0,0,0,0,0,0,0,-0.00317522002982398,0.0047395063795763,0.0162679890955067,0.0287217667798181,0,0,0,0
CarbonVol_Hubei,-0.00434333669411402,0,0,0,0,0,0,0,0,0,0,0.00344571288202229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000972699700132235,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0153676191498688,-0.0057763582418114,0.00977229178123758,0,0,0,0.0810761457825647,0,0
