,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X000630.SZ,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000709.SZ,X000898.SZ,X000883.SZ,X002470.SZ,X600352.SH,X600021.SH,X600660.SH,X600623.SH,X601918.SH,X600098.SH,X000792.SZ,X600863.SH,X600489.SH,X002004.SZ,X300072.SZ,X600578.SH,X600022.SH,X600547.SH,X000060.SZ,X600808.SH,X600008.SH,X600160.SH,X000629.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337938772432764,0,0,0,0,0,0,0,0,0.148107542847178,0,3.46944695195361e-18,0.0916175605569152,0,0,0.204518617105371,0,0,0.0964992978528229,0,0,0,0,0,0.0234268159371994,-8.67361737988404e-19,0,0,0,-0.0184717087380915,0.0348579880383377,0,0,0,0,0,0
X601991.SH,0,0,0.156910354489938,0,0.0331809570290329,0,0,0,0,0,0,0,0.0429829774913296,0,0,0.00851716137179218,0,0,0,0.0256394406178068,0,0,0.13785419667519,0,0,0,0,0,0.0119303255906433,0,0,0,0,0,0,0.384049579345952,0,0,0,0.00417632386410863,0,0,0,0,0,0,0,0,0,0,-0.00869766677220054,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0444501952541707,0.432036510341766,0,0,0,0,0,0,0,0,0,0,0.105134054215448,0,0,0,0,0,0.134799261012871,0,0,0,0,0,0,0,0.0423963886905738,0,0,0,0,0,0.0199600121002206,0,0,0.0105477999195305,0,0,0,0,-0.0240847205779206,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725164770401571,-0.0573012115167339,0,0,0,0,-0.242223358978365,0.674286002491844,0,0,0,0,0,0,0,0,0.00978816271449785,0.110742850936979,0,0.00271787407786228,0,0,0,-0.999046723993778,0,0,0,0,0,0,0,0,0,0,0.0680979678691842,0,-0.223837249992699,-0.189059556262578,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0325432268445069,0,0.0797671726325121,0,0,0,0,0,0,0,0,0.128494950068354,0,0,0.152879323886949,0,0,0,0,0,0,0,0,0,0,0.111164590343449,0.0751308059626377,0,0,0,0,0,0,0,0,0,0.0272667053192272,0,0,0.0689018203865161,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180343957860543,0,1.38777878078145e-17,0,0,0,0,0,0.103489609092694,0,0,0,0,0.0271954507242627,0.00661436802713892,0,0,0,0,0.0172562334290641,0,0,0.00869222113346057,0,0.101587735969332,0,0.183309890041131,0,0,0.156935461003224,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0156395849240516,0,0,0.040441657570917,0,0.112538073651798,0,0,0,0,0,0.0800623562748034,0,0.00218977647850737,0.0590217459013316,0,0,0.128848194100293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186049762417837,0,0.00763598082695893,0,0,0,0.0196761911612103,0,0.150388806323209,0,0.0151269766084413,0,0,0,0,-0.00532984192712541,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0312201296140851,0,0,0,0,0,0.0440659497471667,0,0,0,0,0,0,0,0,0,0,0.170823288573839,0,0,0.0517646071831514,0,0.100139344080417,0.0706695477215563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204234981253863,0,0,0,0,0,0,-0.011512795627561,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.10867591435944,0,0,0,0,0.0327095352131755,0,0,0,0,0,0,0.314717501554842,0,0,0,0,0,0,0,0,0,0,-0.0196662741722074,0.0760926180340835,0,0,0,0,0,0,0.174686102331636,0,0,0,0,0,0,0.146745464388728,0,0,0.00962385379840825,0,0,0,0,0,0,0
X600583.SH,0,0,0.0632972013190992,0,0,0,0,0,0,0,0.0331100104243355,0,0,0,0,0,0.130394647294713,0,0,0,0,0.0305294579821291,0,0,0.00739957921368753,0,0,0.0218185515814863,0,0,0,0,0.0955727096121458,0,0,0,0,0,0,0,0,0,0,0.198431170305869,0,0.0308872375306578,0,0,0,0,-0.0464389008127108,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0578354903939897,0,0,0,0,0,0,0,0.0795690194223573,0,0,0,0,0,-0.0693068759986789,0,0,0.0208988360004133,0,0,0.566563677530048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.179580759651614,0,-1.73472347597681e-18,0,0.146494666006758,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.242268870702761,0,0,0,0,0,0,0,0,0.0326704988823898,0,0,0,0,0.573096474737067,0,0.171469421950787,0,0,0,0,0,0,0,0.0329182577449567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040875653941858,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.169330131826088,0,0,0.0366022804531085,0,0,0,0,0,0.0389326247859828,0,0,0.0707882510727288,0,0,0.076554625841677,0,0,0,0.194116825188817,0,0,0,0,0,0.00912484797652972,0,0,0,0,0,0.0840015030050302,0,0,0,0,0,0,0.0658616104970276,0,0.00800041040066839,0,0,0,0,0.0464706216939979,0,-0.0161696703270534,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0891424532525331,0,0,0,0,0,0,0.172866822694204,0,0,0,0,0,0,0,0.05282043781694,0,0,0,0,0.302592479719397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450950171897771,0.0102285681938799,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-0.0369626485587323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909893052336219,0,0,0,0,0,-0.0646125167171426,0,0,0,0,0,0,0,0.22945955804398,0,0.311886511642239,0,0,0.21000903676559,0,0,0,-0.0902325584003621,0.118903956185928,0.0270358296366872,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0634246626145675,0.215546846387479,0,0,0,0,0.060589415619827,0,0,0,0,0,0,0.086108975554674,0,0.0833177439381394,0,0,0.117818477778242,0,0,0.0349739814214779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319894319283701,0,0,-0.0394681192786656,0.0815303741036199,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.18846954905342,0,0,0,0,0,0.170058817405569,0,0,0,0,0,0,0,0,0,0,0.200465959162819,0,0,0,0,0,0,0,0,0,0,0,-0.0468076327945559,0,0,0.163546860700008,0,0,0,0,0,0,0.10242158489334,0,0.0260927629082231,0,0,0,0,-0.0077651836844462,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.121240768160064,0.128118039647714,0,0,0,0,0,0.184493070351684,0,0,0,0,0.0295663664369951,0,0,0,0.202057204715165,0,0,0,0,0,0,0,0,0.0440481031842028,0,0,0,0.104828596264951,0.0347706824590694,0,0,0,0,0,0,0,0,0,-0.0202573150941498,0.00615386148311844,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0285541747255663,0,0,0.0138884018575499,0,0,0,0,0,0.259531954088296,0.036986072878782,0.137301305574608,0,0,0,0.0489020014145433,0,0.00654572983465363,0,0,0,0,0,0.0750853292455141,0,0,0,0.0543441688604645,0,0,0,0,0.0164699567658315,0,0,0,0,0,0.0571578959391884,0,0,0,0,-0.0122374347895222,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131178028512593,0,0,0,0,0,0,0,0,0,0,0.190664317349598,0.149621746362066,0.227999862497807,0,0,0,0,0,0,0,0,0.0302554378188999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.311571102740401,0,0,0,0.0330320605745628,0,0,0,0.0661225968043078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111316209448505,0.0490151652209943,0,0,0.0637120290697487,0,-2.16840434497101e-19,0,0,0,0,-0.0279892906553255,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324210600175797,0,0,0,0,0,0,0,0,0.102749030444283,0,0,0,0,0,0,0.603096380058263,0,0,0,0,0.0869756069070282,0,0,0,0.0190955593903983,0,0,0,0,0.189647223866126,0,-0.0739998061475948,-0.00608003438134286,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0.0158502291194279,0,0,0,0,0,0,0,0,0,0,0.240545708115273,-0.0622978848902707,0,0,0,-0.205755154505623,0,0,0,0,0,0.330976625597245,0,0.0705494123096279,0,0,0,0.143372881292086,0,0,-0.0295827123560656,0,0,0,0,0,0,0,0,-0.0169690176226191,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0483725603284604,0,0,0,0,0,0,0,0.054550191522261,0,0,0,0,0,0,0,0,0,0,0.0465150259606623,0.261367810221989,0,0.109564703507043,0.186714619490364,0,0,0,0,0,0.0901377314606913,0,0,0,0.136383764771271,0,0,0,0.062235592289422,0,0,-0.015395249665865,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0525708738927329,0.258240090780198,0.0786915378339698,0,0,0,0.105987731542679,0.00236087810598299,0,0,0,0,0,0,0,0,0.0359304047395159,0,0.124850542772808,0,0,0,0.0440537610890085,0,0,0,0,0,0,0.0334649715629088,0,0,0,0,0.0938516454634751,0,0,0,0,0,-0.01149191062575,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0207658389091386,0,0,0,0,0,0,0,0,0.252367463682718,0,0,0,0,0,0.123018339978192,0.0402698745064498,0,0,0,0,0,0.079464717780383,0,0,0,0.0122014873345649,0,0.207435695351027,0,0,0,0,0.0235513104140974,0,0,0,0,-0.0263041751098565,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.163189305357418,0,0,0,0,0,0,0,0,0,0,0,0,0.020725309679517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354724741252255,0,0,0,0,0,0.161963498841366,0,-0.0407699488018611,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339065507138992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119987482100661,0.0667738821925399,0,0,0,0,0.295689730819368,0,0.178808820426152,0,0,0,0,0.128040232649832,0,0.162758386069622,0,-0.0394521084095128,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243580075222202,0,0,0.186807432611331,0,0,0,0.0138958570370676,0,0,0.318642891391097,0,0,0.115537060171957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0580643023245063,0,0.41756259850509,0,0,0,0,0,0,0,0,0.0456254362225028,0,0,0,0,0,0,0,0,0,0.0520789643015465,0,0,0,0.0213967081962437,0,0.00284178216552508,0,0,0,0,0.0408415586906764,0,0,0,0,0,0.093952249492423,0,0.0337028034047554,0.0468555941852398,0,-0.00028420990656104,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534914185419492,0,0,0,0.00744628373255356,0.10549615938517,0,0.0521886780972271,0.03791632963306,0,0,0,0,0.0881367797692161,0.0646128829104426,0,0,0.0507639786719433,0.197785016136701,0.0447673431918504,0,0.0475279626889263,0.218396561814403,0.0300192066008307,0,0,0.00458951313340653,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.174919925915017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499639796905741,0,0,0.0118284294843704,0,0,0,0,0,0,0,0.192110762301687,0,0,0,0,0,0,0,0,0.0479494870107925,0,0,0.265248231352322,0,0,0,0.0205177671609631,0,-0.00649212663115662,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143629169483221,0,0.227090599132951,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.301209022806673,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.030836999535874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276781820509842,0,0,0,0,0,0,0,0,0.142231005207149,0,0,0.0764913871019937,0.0357448253907616,0,0,0,0.0185419252166537,0,0,0,0,0.362147337909206,0,0,0,0,0.0132050399285164,0,-0.0205138595728603,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.151310317999363,0,0,0.0110840836920418,0,0,0,0,0,0,0.120764166288961,0,0,0,0.00230970280645007,0,0,0.0538659154032266,0,0,0.0953606661883695,0,0,0.0831377966588469,0,0.161237636175075,0.0125819877032094,0.0082875930704774,0,0,0,0,0,0,0,0,0.158362211567829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0909815560199601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564710500704774,0,0,0,0,0,0,0,0.298475763147742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149052983291367,0.250831056618504,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115074851117481,-0.0644663176384271,0.0571181905275195,0,0,0,0.038374487724234,0,0.199426124976979,0,0,0,0,0,0.226719034104244,0.262951634016523,0,0,0.0412850096030462,0,0,0,0,0,-0.0386244523704424,0.116434907130379,0.0612938439726463,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112023276741347,0.0387292780166595,0.23865868684528,0,0,0,0,0,0,0.349342842272609,0,0,0,0,0.0672642847492468,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.021279009441095,0,0,0,0,0,0,0,-0.0121965521871751,0,0,0,0,0.0266836696219208,0,0,0,0,0,0.132432467551828,0.0532139734569954,0,0,-0.129696062202396,0,0,0,-0.116893579611073,0,0,0,0,0,0,0.0412069281059655,0.101955573673939,0,0,0,0,0,-0.00715740777712377,0.11858415704911,-0.110894706268957,0,-0.0155303737341838,-0.0930802425222875,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311757780148827,0,0,0,0,0,0,0,0.171709544356462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805957121712109,0,0,0,0,0,0,0,0,0,0,-0.533807153559619,0,1.2801842218142,0,-0.000484241539030844,0,10.7124040337906,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183668271324797,0,0,-0.854084521147259,-0.0995330708713652,0,0,0,-0.129796661828593,0,0,0,0,0,0,0,-0.0596295854101163,0,0,0,0,0,0.226060003622114,0,-0.0693465783408704,0,0,0,0,1.38777878078145e-17,0.103783779140218,0,0,0.0519673975047465,0,0.345988446969742,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.222116625562708,0,0,0,0.170933842515698,-0.00033735384301977,0,0,0,0,0,0,0,0,0,0.0712099834576248,0,0,0,0,0,0,0,0,-0.0969295663430365,0,0,0,0,0.103533385353107,-0.0881255113811883,0,0,0,0,0,0.102327081103924,0,0,0,0.0656138484209096,0.0358749667348303,0,0.179822977333099,0,0,0,0
MKreturn,0.308344560633603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220425392933539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322157917098035,0,0,0.0885161714904902,0,0,0,0,0,0,0,-0.0493851152232254,0,0.145267025868127,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00414908371835166,0,0,0,0,-0.00332851405465605,1.0842021724855e-19,0,0,0,0.00662572397028204,0,0,0,0,0,0,0,-0.00219759382132508,-0.00057402119915022,0,0,0,0.0102943697862693,0,0,0,0,0,0,0,0,-0.00286085053681776,0,0,0.013107206970664,0.00284084924710936,0,-0.00188302971458626,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.010051216868718,0,0,0,0,0,0,0,0,0,0,0,0.00391264444438204,0,0.00366666168172632,0,0,0,-0.00231224051404389,0,0,0,0,0,0,0,0,0,0,0,0,0.000267527822777574,0,0,0,0,-0.0204313934782622,0,0,0,0,0,0,0.0512918704193312,-0.0211214631464204,-0.0122342062051445,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059252621386275,0,0,0,0,0,0,0,0,-0.00419787620505132,0,0,0,0,0,0,0,0,0,0,0,-0.00079260149625131,0,0,0,0,0,0.0165181837923334,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107876114410322,0,0,0,0,0,0,-0.0130485458700512,-0.00761308377403453,0,-0.00312562411665566,0,0.0229651870579266,0,0,0,0,0,0,0,0,-0.0111717309536769,0,0,0,0.0197709491897758,0,0,0,0,0,0,0,0,-0.000722105907324049,0,0,0.000573888591130225,-0.0147455137684689,0,-0.00694336515190121,0,0,0,0,0
