,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600011.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X601699.SH,X000786.SZ,X600160.SH,X000932.SZ,X000539.SZ,X000629.SZ,X600219.SH,X000408.SZ,X300037.SZ,X600995.SH,X002080.SZ,X600688.SH,X000933.SZ,X600612.SH,X000630.SZ,X600096.SH,X600157.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.394807425685495,0,0,0,0.0671926695972832,0,0,0,0,0.0916680732607592,0,0,0.162310821489463,0,0,0,0,0,0,0,0.0544622412605163,0,0,0,0,0,0,0,0,-0.0652192011987201,0,0,0,0.0212561031824988,0,0,0,0,0,0.0864320850454361,0,0,0,0,0.318374778061643,0,0,0,0.0284025573743428,0,0.0887976881047977,0,0,0,0,0,0,0
X600028.SH,0.651200142900766,0,0,0,0,0,0.249685048914669,0,0,0,0,0,-0.041334139393426,0,0,0,0,0,0,0,0,-0.094517148914921,0,0,0.0418756000423368,0,-0.0348671561272286,0.0235958775309017,0,0,0,0,0,-0.0269735837050535,0,0,0,0,0,0,-0.0803952004567516,0,0,0,0,0,0,-0.0142834085458032,0,0,-0.0587033781489999,0.0155727942313323,0.0548050297759463,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.333901667342923,0,0,0,0,0,0.0530148948186785,0,0,0.0454891277931736,0,0.115193562735019,0,0,0,0.0405618699643199,0,0,0.160420555219487,0,0,0,0,0,0.00557755899160585,0,0,-5.42101086242752e-20,0,-0.0678362381716075,0,0,-0.0933716279015658,0,0,0,0,0,0,0,0,0,0,0,-0.0249643134369272,0.0588212099237514,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.151376218918857,0,-0.0286463208549363,0,0,0,0,0,0,0,0,-0.0147574449117662,0,0,0,-0.226587488668767,0.00225518386590015,0.230668301150388,0,-0.00938736745101007,0,0,0,0,0,0,0.00948960286759338,0,0.0266664773250026,0,0,0,0,0,0,0,0,0,0,0.0983588826079602,0,0,0,0,0,0,-0.0176116435691621,1.0842021724855e-19,0,0,0,0,0,0
X600019.SH,0,0.0571791870431816,0,0,0,0,0.135195861238799,0.0417183366846907,0,0,0,0,0,0.11571564911079,0,0,0,0,0,0,0,0,0.0370605119564697,0,0,0,0,0,0,0,0,0.142627377241717,0,0,0,0,0,0,0,0,-0.0969490411884241,0.0176179824462156,0,0,0,-0.0301973610181552,0,0,0,1.73472347597681e-18,0,0.0702929097012136,0,0,0,0,0,0,0
X600011.SH,0,0,-0.112101257765546,0,0,0,0,0,0,0,0,-0.142779979002328,0,0,0,0.347612662959768,0,0,0,0,0,0,0,0,0,0,0.229849305454624,0,0.530049046055769,0.0545841840943976,0,0,0,-0.0896301398508588,0,0,0,0.148182407929604,0,-0.155321668202898,0,0,-0.236623248336098,0,0,0,0,0,0.00475741793227777,0,0,0,-0.0334431005166194,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.393457044684072,0.144064634566256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225325573954154,0,0,0,0,-0.210669718362994,0,0,0,0,0,0,0,0,0,0.0764002585491006,0.0177941834041434,0.0170922431365249,0.223790547112515,0,0,0,0,0.0547156357602257,-0.0268161450478671,0,0,0.0543210453576657,0,0,-0.0103722225028215,-0.0525243562690734,0.0146626541576729,0,0,0,0,0
X600188.SH,0,0,0.534792862420286,0,0,0,0,0,0,0,0.115133681948158,0,0,0.147553839499692,0,-0.0884947009731635,0,0,0.017958728422928,0,0,0,0,0,0,0,0,0,0,-0.225933347695496,0,0,0.527639520001435,0,0.0712138878418501,0,0,0,0,0,0,0.111643550491496,0,0,0,0,0,0.186010275551584,0,-0.133023919124036,0,0,-0.193738779194841,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.0333488871940254,0,0,0,0,0,-0.0852740811618918,0,0.643313638795566,0,0,0,0,0,0,0,0,0.0403374937350553,0,0,0,0.0899380352354624,0,0,0,0,0,0,0,0,0,0,0.172120837904822,0.0262814817674086,0,0,0.261418199097703,0,0,0,0,0,-0.0231327977727199,0,0,0,0,0.0696292432323627,0.0162611068486941,0,0,0,0,0,0,0
X600547.SH,0.0345198050780842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16830271117137,0,-0.00672384980630288,0,0,0,0,0,0,0,0.678128759817848,0,0,0,0,0,0,0.0626722619891919,0,0,0,0,0.0186260331829582,0,0,0.0929893257430243,0,0,0,-0.330696677292181,-0.0456640310107714,0,0,-0.0220446878228189,0,0,0,0,0,0
X601898.SH,0.0414630738458874,0,0,0,0,0,0,0.237307856120516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148881162537613,0,0,0,0,0,0,0,0,-0.0135755810453029,0.333176906085026,0.0607024538011554,0,0,-0.172692666421601,0,0,0,-0.134388367589375,0,0,0,0,0,0,0,0,0,0,0.00455694061859152,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0229039764196082,0.683593492924213,-0.0997963401773123,0,0,0,-0.0122973306732184,0,0,0,0,0,0,0,0,-0.104382202961383,0,0,0,-0.0757317740881087,0,0,0,0.010461450450427,0,0,0,0,0,0,0,0,0,0.0756758231988741,0,0,0,0.141217478934935,0.0371640704971288,0,0,0,0,0,0,0.00864406594913376,0,0,0,0,0,0
X000792.SZ,0,-0.026826585072555,0,0,0,0,0,0.235154868248206,0,0,0.00941127285424104,0.378099847176661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286974966475226,0.011551558775369,0,0.171507257144927,0,0.00847692037297242,0,0,0,0,0,0,0,0,0,0.0282467336467585,-0.0311380736140119,0,0,0,0,0,0
X601600.SH,0.101317824202105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507205906862341,0,0.0807737382151122,0,0,0,0,0,0,0.101074696381161,0,0.605068588238621,0,0,-0.151241848630755,0,-0.0334279480764568,0,0,0,0,0.12058022945709,0,0,0,0,0,0,0,0,0,0.00787259729746365,0,-0.203151951100577,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0272040384143175,0,0,0,0,0,0,0,0,0.0200768369575904,0,0,0.103844968824577,0,0,0.0248528543063142,0,0,0,0.0561281445971633,0,0,0,0,0.000495369901966414,0,0,0,0,0,0,0,0,0.135615169067293,0.0184912493448595,0,0,0,0,0,0,0,0,0,-0.00430748598670566,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0304888453785576,0,0,0,0,0,0,0,-0.0665178363221569,0,0,0,0,0,0,0,0,0,0,0,0,0.113883100441835,0.159779793293075,0.283583006093668,0,0.233130587845385,-0.0756665865354616,0,0,0,0,0,-0.028925105927783,0,0,-0.119282017846732,0,-0.0604603833537487,0,0,0,0,0,0,0,0,0.0125866453000342,0,0,0,0,0,0,0
X600111.SH,0,0,0.00409735249050753,0,0,-0.0318725724109455,0,0.0150397162274352,0,0,0,0.0286693315015651,0,0.153417458713364,0,0,0,0.33072828143538,0,0,0,-0.0835551105872444,0.103733541104114,0,0,0,0,0,0,-0.0828587382140871,0,0.0359863270548609,0,0,0,0,0,0.42970448337395,0,0,0,0,0,0,0.0251761379885872,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.153866163892232,0,0,0,0,0.0371414642198407,0,0,0,0,0,0,0.420753050660972,0,0,0,0,0,0,0,0,0,0.00214697363249583,0,0,0,0,0.0684099674320647,0,0,0,0,0.0509544476876099,0.0332811492860261,0,0,0,0.0131785968693123,0,0,0,0,0,0.0219924867108891,0,0,0,-0.0172342706454505,0,0,0,0,0,0,0
X000708.SZ,0,0,0.240715048713394,0,0,0,0,0.126796498053532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433032745388875,0,0,0,0.0889804973006962,0,0.107164976632682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526481715403205,0,0,0,0.00254803799328956,-0.0100931938045127,-0.0644009112046428,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0425871820754823,0,0,0.134206738971577,0,0,0,0,0.203878230595296,0,0,0,0,0,0.0518518323343942,0,0,0,0,0,0.0749812687195091,0,0,0,0,0,0,0,0,-0.125079349305202,0,0,0,0,0,0.641640207601238,0,0,0,0,0,0,0.190928410484361,0,0.0494465777818497,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.0733242503671643,0,0,0,-0.142094191157713,0.117089473275612,0,0,0,0,0,0,0,0,0,0,0,0,0.141790925711722,1.73472347597681e-18,0,0,0.13580470437977,0,0,0,-0.000752147358191952,0,0,0,0,0.256211326915843,0,0,0.433814872606811,0,0,0,0.0300106278889454,0,0,0,0,0,0,0,0,0,0.0428991422256583,-0.0607129811056991,0,0,0,0,0,0
X002271.SZ,0,0,0,0.147775142164172,0.0690119981854889,0,0,0,0,0.0947488232153776,0,0,0,0,0,0,-0.234475012992748,0,0,0.0294803772878591,0.0428274231631276,0,0.0940538866687306,0,0,0,-0.216837784475016,0,0,0,0,0,0,0.750695706587692,0,0,0,0,0,0,0,0,0,0,0,-0.0327668601255927,0,0,0,-0.101143078087936,0,-0.00811442538064537,0.120871259760502,0,0,0,0,0,0
X600426.SH,0,0,0,0.270467149458708,0.103970884703069,0,0,0.325449626357523,0,0,0,0,0,0.145571208762514,0,-0.00537108522791998,0,0,0,0,-0.263182752979049,0,0,0,-0.12466892752404,0,0.0190448583172232,0,0,0,0,0,0,0.113119475015958,0,0,0.167073447677256,0,0,0,0.0209960450949199,0,0,0,0,0,0,0,0,0,0,0,0.0959191387522325,0,0,0,0,0,0
X600362.SH,0.0944490767087367,0.0931386724972424,0,0,0,0,0,0.0239675717677542,0,0,0,0,0,0.0204799852218253,0,0,0.0259864863998911,0,0,0,0,0,0,0,0,0,0,0,0,0.123343594511915,0,0,0,0,0,0,-0.0929524475644688,0.0562909605294658,0,0,0,0,0,0,0,0.0151123053283119,0.279644038725133,0,0,0,0,0.014556058269038,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.11612053540193,0,0.0439115559231774,0,0,0,0,0,0,0,0,0,0,0.252883272177508,0,0,0,0,0,0,0,0,0,0.452621313672778,-0.0384110027137213,0,0,0,0,0,0,0.0542337206136761,0.030631118928015,0,0,-0.0322978199860691,0,0,0,0.0586977453447182,-0.103497092420882,0,0,0,0,0,0.0397848660855334,-0.00595291966172291,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029347581416505,0,0,0,0,0.242681423012722,0.0188489544669268,0,0,0,0,-0.0621498204192591,0,0.0197357268342477,0.080242312624018,0.0158625674052715,0.132647735531792,0,0,0,0,-0.022095590326259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113007742033357,-0.183758467799825,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,1.04682534086412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699769433789465,0,0,0,0,0,0,0,0,0,0,0.0184651562293683,0,0.0305356352404272,0.137701846737574,0,0,0,0,0.0192097217983042,0,0,0.242192058653806,0,0,0,0,0,0,0,0.0396866737715229,0,0,0,0,0,0
X600803.SH,-0.191814680589081,0,0.0193863245717055,0,0,0,0,0,0,0,0,0,0,0,0,0.207471801355822,0.117391553683989,0,0.0340158754583995,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.13704148476785,0,0,0,0,0.193781920085178,0,0.137641994008425,0,0,0,-0.0948401939188673,0,0,0,0.337015627292313,-0.0483969138590249,0,0,0,0,0.143768118163955,0,-0.107266337074264,-0.138638030048922,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0547898421593667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422241237061418,0,0.168633425868021,0.174510952347906,0,0.0259550002502199,0,0,0,0,0,0,0.0677155611342445,-0.131628188325984,0,0,0,0,0,0,0,0,0,0,0.0792796904814662,0.169749214113874,0,0,-0.0548416982434875,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.735073051425429,0,0,0,0,0,0,0,0,0,0.105669144926136,0,0.0619317705784294,0.0152105049671978,0,0,0,0,0,0,0,0.0196128950489171,0,0,0,0,0,0.012670995309727,0,0,0,0,0,0,0,0,0,0,0.112157593990528,0,0,0,0.0148924467752154,0.00381041825518935,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0250207772385323,0,0,0.0751873623636401,0,0,0,0,0.0157226115969927,0,0,0,0.0930276110694963,0,0,0,0,0,0,0,0,0,0.105549049150819,0,0.190105191175216,0,0,0,0.249154467834273,0,0,0,0,0,0,0,0,0.0712780048982384,0,0,0,0,0,0,-0.0371475249588213,0.0281113492593353,0,0,0,0,0,0
X000807.SZ,0.150162493578538,0,0,0,0,-0.139362120425375,0,0,0,0,0,0,0,0.493123655535593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357520516830624,0.0103522021165519,0.480611195314921,0,-0.0723976173598164,0,0,-0.0160143798780372,0,0.118236752149445,0,0,0,0,0
X601699.SH,0.00941534343941066,0.106677425901594,0,0,0,0,0,0.140942977828642,0.121938806180984,0,0.141657150592951,0,0.0512790368415299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177443377831192,0.163454745722952,0,0,-0.151596580644982,0,-0.0855540237225057,0.0248812000174725,0,0,0,0,0,0,0.00436504859629935,0,0,0,0,0,0,-0.000953682193583797,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0869111788193747,-0.0402145810125045,0.0785105946369663,0.0194024599362232,0,0.0916909079567775,0,0,0,0,0,0,0,0.363949324745759,0,0,0,0,0.0167730551534142,0,0,0,0,0,0,0,0,0,-0.0642958251960981,0,0,0.19310839481616,0,0.0560172163147897,0,0,0.0287137460343768,0.0607411642622867,0,0,0,0,0.11334870198988,0.0361135241229871,-0.0753411602122717,0,0,0,0,0,0
X600160.SH,-0.193167619022523,0,0,0,0,0,0,0,0,0,0,0.0904043023644928,0.199060897396907,-0.103770039000853,0,0,0,0,0.0134997169571838,0,0,0.00412726096971297,0.133279039654851,0,0,-0.00953910594955843,0,0.252395666547967,0.0844229589442029,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273767354846748,0,0,0,0.0326079238096866,0,0.120979108366728,0,0,0,0,0.177194825414714,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193127074153528,0,0,0.0179569904386511,0.0325291581679103,0.0180773581755059,0,0,0,0,0,0,0,0,0.0520671240646831,0,0,0,0.0717844910027887,0,0,0,0,0,0,0,0,0,0.24772920768904,-0.206248294019802,0,0,0,0.0438459022318614,0,0.0461990269771764,-0.0717551999434353,0,0,0,0,0,0
X000539.SZ,-0.0650030077973391,0,0,0,0,0,0,0.179744460477563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664831990419653,0,0,0,0.394662011844487,0,0.315565288226932,-0.0638971233242671,0,0,0,0.142919922823602,0,0,0,0,0,0,0,0.0636094368390809,0,0,0,-0.0301983232057162,0,0,0,0,0,2.16840434497101e-19,0.0285101396360231,0.0696595021182014,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.132459833379813,0,0,0.155102261768725,0,0,0,0,0.182939795268967,0,0,0,0.445009923327158,0.0421417155668351,0,0,0,0,0,-0.273222318687222,0,-0.0281702518484027,0,0,0,0,0,0,-0.0221992992570112,0,0,0,0.164002339308165,0,0.114098650279892,0,0,0,0,0,0,0.0459520140024736,0,0.00842325804582401,-0.209293161178391,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0942383682987025,0,0.0564351674884842,0,0,0,0,0.0656380882902793,0,0,0,0,0,0,0,0.0490318459522512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108388443451179,-0.0417921676859039,0,0,0,0,0.0638667961640135,0.0832339933748049,0,0,-0.0326903803840852,0.06997742069078,0,0,0,0.110312909816604,0,0,0,0,0,0,0,0
