,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600011.SH,X000786.SZ,X600176.SH,X601898.SH,X600886.SH,X601600.SH,X600111.SH,X000301.SZ,X600188.SH,X601991.SH,X002466.SZ,X600426.SH,X600352.SH,X600801.SH,X000027.SZ,X600803.SH,X600795.SH,X000932.SZ,X600219.SH,X002080.SZ,X600489.SH,X600688.SH,X600299.SH,X600486.SH,X000898.SZ,X600516.SH,X600027.SH,X002353.SZ,X000807.SZ,X600315.SH,X600157.SH,X000723.SZ,X601168.SH,X601992.SH,X000630.SZ,X000883.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244815851617371,0,0,0,0,0.109400541618298,0,0,0,0,0,0,0,0,0,0.278397840381483,0.0610382593615922,0,0,0,0,0,0,0,0.0822012086384618,3.46944695195361e-18,0,0,0,0.23942396676084,0,0.235619809240016,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.173598128337069,0,0.0684258371587966,-0.159137736697073,0,0,0,0,0.0688000850703161,0,0,0,0,0,0.118190560892989,0,0,0.146133336828599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099069408403309,0,0,0,0,0,0,0.146661544166934,0,0,0,0,0,-0.0269703030747983,0,0,0,0,0,0,0
X600011.SH,0,0,0.11060402277137,0,0,0,0.00891968025144995,0,0,0,0,0,0,0,0,0,0,0.136391569501498,0,0.0239720642227722,0,0.00694405265138379,0,0,0,0,0,0.0839226316736233,0,0,0.065926733632143,0,0,0,0,0,-0.0704990908238915,0,0.0686266939700642,0,0,0.0154905702597523,0,0,0,0,0,0,0,0,0,0,0.00877520779582298,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.226467374075676,0,0,0,0.172666980512031,0,0.0133322737172135,-0.205403950656875,0,0,0,0,0,0,0.0961424796298996,0,-0.0957735698159579,0.0351090610724016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205697165140324,0,0,0,0,0.0326269685061022,0,0,0,0,0,0,-0.0650938412992245,0,0,0,0.0941887293887636,0,0
X600176.SH,0,0,0,0.195982640839497,0,0,0,0.0130491943213592,0,0.0664532205185811,0,0.152886563621762,0,0,0,0,0,0,0,0,0,0,0,0.0276848543631882,0.065138530946992,0,0,0,0,0,0.0526688474320345,-0.254023407042518,0,0,0,0,0,0,0.191007381573615,0,0.198055287214317,0.163839597760409,0,0,0,0,0,0,0,0,0,-0.0715929548580038,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0785785923779774,0,0,0,0,0,0,0,0,0,0.0896546146004096,0,0.0154048276528819,0.0167110018481398,0,0,0,0,0,0,0,0.0665533948044385,0,0,0,0,0,0,0,0,0.0970808600847693,0,0,0,0,0,0.167685380437432,0,0,0,-0.00145900925352909,0,0,0,0,-0.101712921845871,0,0
X600886.SH,0,0,0,0,0,0,0.0218828483903478,0,0,0,0,0,0,0,0,0,0,0,0,0.0457514009617702,0,0,0,0,0,0,0,0.201957039217939,0,0,0.0277442308909254,0.0573640553508208,0,0,0,0,0,0,-0.0354398487752939,0,0,0.0203771762903886,0,0,0,0,0,0,0.163126569304604,0,-0.098378981591443,2.16840434497101e-19,0.0014503671213912,0,0,0,0.0912851910702237,0,0
X601600.SH,0,0,0,0,0,0.0159462148900621,0,0,0,-0.0627074679065518,0,0.183267134919196,0,0,0,0,0.0344884833309904,0,0,0.0298506032194411,0,0,0,0.0299328112159595,0,0,0,0,0,0,0.0510002622214721,0,0,0,0,0,0,0,0,0,0,0.408855868712927,0,0,0,0,0,0.0468975187282364,0,0,0,-0.00306919785846125,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.384653637907105,0.105446593048076,0,-1.38777878078145e-17,0,0,0,0.735170992784711,0,0,0,0,0,0,0,0.212752269947756,0,0,0.116455488325673,0,0,0,0.190643130280169,0,0,0,0,0.225651276148507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109681892940928,0,0,-0.0515637397478487,0.0135578360821882,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0764741142621715,0,0,0,0,0,0,0.211559199445314,0.16917092965454,0,0,0,0.151146662510105,0,0,0,-0.23153911432418,0,0,0,-0.0111860151833187,0.586129284330997,0,0,0,0,0,0,0,0,0,0,0,0,0.0727158129184474,0,0,0,0.229010470681032,0,0,0,-0.166461379201878,0,-0.0152474441264269,0,0,0,0,-0.0788562013477531,0,0
X600188.SH,0,0,0.202404918320474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154305011502855,0.127805280661069,0,0,0,-0.0215134327827909,-0.042827192901438,0,0,-0.203753591703099,-0.152638293716511,0,0,0,0,0,0,0,-0.156231473947431,0,0,0,0,0.272442499727843,0,0.0100065630399431,0.132351661468735,0,0,0,0,0,0,-0.0140209274725602,0.0436435556133262,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0284083946468289,0,0,0,0,0,0.0757272468833608,0,0,0,0,0.00288578554770134,0,0,0,0,0,0,0,0,0,0,0.24847284945466,0,0,0,0,0.0124260827017562,0,0,0,0,0,0.104613522329423,0,4.33680868994202e-19,0,0,0,-0.130905105254894,0,0,0,0,0,0,-0.00074037339056404,0,0,0,0,-0.0140363407265245,0,0
X002466.SZ,0,0,0,0,0,0,-0.0473994608772414,0.44165120583755,0,0,0,0,0,0,0,0,0,0,0,0.366225325708627,0,0,0,0,0,0,0,0,0,0,0,0.123262477377624,0.257725474547294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225067960654339,0,0,0,0,-0.123208832774377,0,0
X600426.SH,0,0.0613938977681787,0,0,0,0,0,0.0658648256434639,0,0,0,0.158998280003901,0,0,0,0,0,0,0,0,0.227674942131842,0,0,0,0,0.0282833376223061,0,0,0,0,0,0,0,0,0,0,0.349128118915838,0,0,0,0,0,0.0819141450365165,0,0,0,0,0,0,0,-0.0408148226655226,-0.0280493640083341,0,0,0,0,0.122753773375856,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0834391000721844,0,0.081186497903162,0.0508706950788562,0,0,0,0,0,0,0,0.0930903854350091,0,-0.0160750570066761,0,0,0,0,-0.138675214374624,0,0,0,0,0,0,0.257048375392708,0,0,0,0,0,0.0710125612942674,0.00859623604870548,0,0,0,0.192799110711586,0,0,0,0.079054118219379,0,-0.00445094410750937,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.12172961386272,0,0,0,0,0,0,0,0.0384228795825012,0,0,0,0,0,0,0,-0.0133508078757576,0,0,0,0,0,0,0.0881837278615507,0,0,0.186493684672836,-0.0434609760855232,-0.107416023207229,0,0,0.0181260181566907,0,0,0,0,-0.0208855673071237,0.0703916294321582,0,0,0,0,0,0,0,0,0,0.0175455374672091,0,0,0,0,0.0108453968693822,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-0.00185091579591374,0,0,0,0,0,0,0,0.201196895427138,0.0514387847543815,0.0906865420566299,0,0,0.603801026249564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300194092146506,0,0,0,0,0,0,0,0,0,0.0336338753199099,0,0,0,0.176383444031079,0,0
X600803.SH,0,0,0,0,0,0.0559734602501536,0.00196615015539069,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.194764113346772,0.0129651929400998,0,0,0.254561310219943,0,0.0797567874975732,0,0,0,0,0,0.0951314403543439,0,0,0,0,0,0,0,0,0.0803534432287011,0,0,0,0,0,0,0,0,0,0,0.000925438180300179,0,0,0,0,-0.142911143993078,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0142231038195503,0,0,0,0,0,0,0,0.108610029798611,0.0555896844092891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618739189405033,0,0,0,0,0,0,0,0.0271984160913764,0.0251618204084446,0,0,0,0,0,-0.0217621529330133,0,0,0.153878512376872,-0.00957281408871692,0,-0.00697069665655675,4.33680868994202e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.750691259498888,0,0.0196075058018731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298734750930832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021809358900154,0,-0.0320245417886931,0,0,0,-0.0123916085792623,0,0,-0.0300385611418805,0,0,0,0,0.0196691015594816,0,0
X600219.SH,0,0,0,0.298923965584344,0,0,0,0,0,0,0,0.131273112904562,0,0,0,0,0,0,0,-0.0898182913119289,0,0,0,0,0.143633818173173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316912328151498,0,0,-0.126730950217346,0.130838273651206,0,0,0,-0.110620439834938,0,-0.0131803361335015,-0.0300547539939386,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,-0.0271013347375563,0,0,0.148696265321111,0,0,0,0,0.125150851084925,0,0,0.034824829452886,0,0,0.170972922335652,0.0206473545559589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177652110761464,0,0,0,0,0,0,0,0,0,0,0.454440651336658,0,0,-0.0386054651214348,0,0,0,-0.180703069537099,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.496546672374488,0,0,0,0,0,0,0,0.0284289970537016,0,0,0,0,0.0233766759699262,0,0,0,0,-0.0043260468679952,0,0,0.0372841552617227,0,0,0,0,0,0,0,0,0,0.116437732987815,0,0,0.0434151766651779,0,0,0.0405259555138455,0,0,0,0,-0.00381589316381487,0,0,0,0,0,0
X600688.SH,0,0.0246891963735345,0,0,0,0,1.73472347597681e-18,0,0,0.0466091577501385,0,0,0.0105551353465273,0,0,0,0,0,0.00179203060334523,0.135448237342729,0,0.053327845347535,0,-0.0316098140200653,0,0,0,0,-0.0169937305737471,0,0,0,0,0.190528624084351,0,0,-0.110852158073165,0,0,0,0.042625997844189,0.0381308672700881,0,0.0552067708812993,0,0,0,0,0,0,0,-0.0123926434583241,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0616499014407645,0,-0.0507434249735584,0,0,0,-0.0666311359886702,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.000422163509767983,0.045840048318897,0,0,0.0327008305813605,0,0,0,0,0,0,0,0,0,0.0623827685901759,0,0,0,0,0.179512660833644,0,0,0,0.233785139775092,0,0.0145569352526777,0,0,0,0,0,0,0
X600486.SH,0,0,0,0.0449527694188266,0,0,0,0.103432033763306,0,0.31513492985897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106626700316485,0,0,0,0,0,0,0.0192244025837838,0,0,0,0,0,0,-0.216445498749784,0,0,0,0,0,0,0.0909778954330257,0,0,0,0,0,0,0.0202429597265861,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.244100603503778,0,0,-0.0986767908998317,0,0,0,0.0347504433101323,0,0,3.46944695195361e-18,0.0349373989345331,0,0,0,0,0,0,0,0,0,0,-0.101148703004638,0,0,0.170843536507488,0,0,0,0,0,0,0,0,0,0,0.0563794251865165,0.00355551027346307,0,0,0,0,0.187458951057035,0,0,0,-0.00114818545370701,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184976943901607,0,0.200709850261602,0,0,0,0.107008320728161,0,0.0885220527042556,0,0.0803139420319848,0,0,0,0,0,0,0,-0.176888687436535,0.347921519352033,0,0,0.0426474093852987,0,0,0,0,0,0.144935619449937,0,0,0,0.168074103747525,0,0,0,0.0500617745612056,0,0,0.025907115844147,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0168977315640049,0,0,-0.0284183013635223,0,0,-0.0402767201564437,0,0,0,0.321290123824339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528384083423867,0,0,0.09670845198912,0,0,0.0303887191822906,0,0,0,0.103898285169794,0,0,0,0,0,0,0,0.0219386123467824,0,0
X002353.SZ,0,0,0,0,0,0,0.0458658891150961,0,0,0,0,-0.154684785291554,0,0,0.0290159093681161,0.100083748925743,0,0,0,0.404310766443873,0.275972893601187,0,0,0.179524500663877,0,0,0,0,0.10773989703056,0,-0.0685848011411507,0,0,0,0,-0.197145306046876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510974174986597,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65753826548364,0,0,0,0,-0.0731687827897264,0,0,0,0,0.100619864603145,0,-1.73472347597681e-18,0.0497868866299731,0,0,0,0,0,0,0.248786351220457,0,0,0,0.0510736998500471,0,0,0,0,0,0,0,0,0,-0.0254427702161127,0,0,0,0.0495549619702933,0,0
X600315.SH,0,0,0,0,0,0,-0.0569591433928433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113153505872567,-0.0531535117279573,0,0,0,0.230971545800302,-0.189455560891702,0,0,0.123090576427749,0,0,0,0,0.194957357605528,0.225065792775203,-0.15297107275561,0,0,0.0767090485063273,0,0,0.0724712865889026,0.0870673371518402,0,0,0,0,0.263260117797157,0.0470812703027712,0,0,0,0,0,0,0
X600157.SH,0,0,0,-0.102985574587556,0,0,0,0,-0.123388754197236,0,0,0,0.0994872449560554,0.121153420634825,0,0,0,0,0,0,0.0512090146178347,0,0,-0.026890458916592,0,0,0,0,0,0,0,0.119161865655151,0,0,0,0,0,0,-0.0160624738780884,0,0,0,0,0,0,0,0,0,0,0,0,0.0338745161201482,0,0,0,0,-0.0725113406232284,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265813728365489,0,0.226677890872682,0,0,0,0,-0.112110212843312,0.208920268439394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103391207658754,0.0990626115287379,0,0,0.0865206865050742,0,0,0.0244067177944717,0,0,0.0269422293794111,-0.0687391330954379,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.1157765765663,0,0,0,0.407234436247138,0,0,0,0,0,-0.110572927019538,0,0,0.161884186058363,0,0,0,0.100410563022402,0,0,0,0,0,0,0.0161100539993922,0,0,0,0.182049941956452,0,0,0,0,0,0,0.0333247858057542,0.038491475676326,0.0864383385041688,0,0,0,0,0.000143559858731821,0,0,-0.0117454573105823,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0525793008834435,0,0,0,0.0161616901941474,0,-0.0331873772755346,0,0,0.0865870058605231,0,0,0,0,0,0,0.0103730222185047,0,0,0,0.0212495259773568,0,0.113987025650199,0,0,0,0,-0.00978259379678149,-0.0121180302705933,0,0,0,0,-0.156077453747179,0,0,0,0,0,-0.0517224115844266,0,0.0382028360968608,0,0,-1.73472347597681e-18,0,0,-0.00439706895514931,0,0.00596959129390387,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.24027565461933,0,0,0,0,0,-0.0375566033450388,0.135952691202198,0,-0.0421097841282599,0,0,0.057010809859222,0,0,0,0,0,0,0,0,0.0537698780873683,0.206456285725299,0,0,0,0.205673766146107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233990390690432,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.00814536441659082,0.00818332202673539,0,0,0,0,0,0,0,0,0,0.0179276815401334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482709969264424,0.432445366025627,-0.00362573893431021,0.106812526198461,0,0,0.0354734506450553,0,0,0,0,0,-0.00530185814155819,-0.034142949227066,0.0189601332192632,0,0,0,0.0472298116569835,0,0
X300037.SZ,0,-0.36083694533594,-0.244405592352823,0,-0.0124268148103156,0,0,0,0.0723132170398699,-0.109813176963761,0,0.111941869693771,0,0,0,0.237595786212206,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448093135576313,0,0,0.0424151589703902,0,-0.180887406149624,0.150526823570011,0,0,0.0896806983053434,0,0,0,0,0,0,0.00955634616658281,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0199662085053219,0,0,-0.0349662187108378,0,0,0,0,0,0,0,0,-0.119137645392419,0,0,0,0,-0.255935441859339,0,0.127433034914119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114521878757553,0,0,0.112168606842442,-0.119300091597478,0,0,0,0,0,0.0652924749272527,-0.0616258308811002,0,0,0,-0.0136211344594781,0,0
Slope,0,0,0,0.0222488133905508,0,0,0,0.253932274257076,0,0,0,0,0,0,0,0,-0.336790626985296,0,0,0,0,0,0,-0.0560715006322791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171723665766228,0,0,0,0,0,0,1.17641128510009,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.400540433552667,0,0,0,0,0,0,-0.0541401767057514,0,0,0,0,0,0,0,0,-0.25012209062404,0,0.321509383463781,0,0,0,0,0,0,0,0.0875271821090028,0,0,0,-0.0310489800386569,0,-0.0766135762238334,0,0,0,0,0,-1.08783801198036,0.774631413536277,0,0,0,0,-0.145772299219193,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362304519706727,0,0,-0.0386432048250464,0,0,0,0,0,0,0,0.0154857096255896,0,0,0,0,0,0,0,0,0,0,0,0.00459907924014723,0,-0.0488663900250508,0,0,-0.0325967966704388,2.16840434497101e-19,0,0,0,0,0,0,0,0.149843593757806,0,-0.00131722281951308,-2.16840434497101e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0692593245780161,-0.0129937246854737,-0.0600060234799782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148696307284589,0,0,0,0,0,0,0,-0.0877633204075223,0,0,0,0,0,0,0.0339013233935783,0,0,0,0,0,0,0,0,0,0,-0.0615084296702814,-0.106952108073911,0,-0.0144508876173735,0,0,0,0.0251138713977771,0,0
MKvol,0,0,0,0,0,0,0,-1.6940658945086e-21,-0.000716863537246871,0,0,0,0,0,0,0,0,0,0,-4.4418979547592e-05,-0.00141823453728477,0,0,-0.00043719175830283,0,0,0,0,0,0,0,0,0.00102080131089137,0,0,0,0,0,0,0,-0.00227979062056908,0.0015334186210786,0,0,0,0,0,0,0,0.000395786806008323,0,0.000183212536114549,0,0,0,0,-0.0104286569210432,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.301971045741734,0,0,0,0,0,0,0.356921428643193,0,0,-0.321685431249955,-0.159138425235709,0.170172607887896,0,0,-0.0354430407352076,0,0,0,0,0,0,0,0,-0.0552751372896094,0,0,0,0,0,-0.189684951311186,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0182934955680966,-0.12859733625244,0,0,0,0,0,-1.16347942825131
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249936129331622,0,0.00035594192627251,0,0,0,-0.00532229358224796,0,0,-0.00468447995301651,0,0,0,0,0,0,0,0,0.00187917967735345,0,0,0,0,0,0,0,0,0.00657340733216266,0,0,0.00169558385705241,0,0,0,0,0,0.00976940898870885,0.00125798809101102,0,0,0,0,-0.00785943371996508,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0101857496947986,0,0.00618334838048517,0,0,0,0,0,0,0,0,0,0,0,-0.00412903171441684,0,0,0,-0.00823029765888383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288138051975831,0,0.00757274979703627,2.16840434497101e-19,0,0,0,-0.187352661015617,0,0
