,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X601898.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600010.SH,X600111.SH,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600489.SH,X600803.SH,X600795.SH,X600801.SH,X600219.SH,X600352.SH,X000932.SZ,X000898.SZ,X000807.SZ,X600688.SH,X600315.SH,X000825.SZ,X000408.SZ,X002353.SZ,X600157.SH,X000959.SZ,X002080.SZ,X000883.SZ,X600027.SH,X600486.SH,X300037.SZ,X600516.SH,X600299.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0188895459216653,0,0.0872186103510694,0,0.0599562006322315,0,0,0,0,0,0.0390053713579444,0,-0.00681782313469237,0,0,0,0,0,0,0,0,0.0820820095861819,0,0,0.0497957272804395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360028569661798,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0642517734887703,0,0,0,0,0,0,0,0,0,0,0.238365578587135,0,0,0,0,0,0,0,0,0.000410716923144744,0.126184990218446,0.0466719322555245,0,0,0.010998560649087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740132783249966,0,0,0,0,-0.0187012131924427,0,0
X601088.SH,0,0,0,0,0,0,0.0217700703129767,0,0,0,0,0,0,0,0.0373952699287323,0,0,0,0,0,0,0.170265286455307,0,0,0.0825482299617704,0,0,0,0,0,0.0133654493276252,0,0,0,0.0796849796773415,0,-0.016503631744477,0,0.0541968450336242,0,0,0,0,0.0350811826584923,0,0,0,0.0394151790307115,0,-0.0264516862434758,0,0,-0.00448565235629415,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0363099107174587,0,0,0,0,0,0,0.0122627938397228,0,0,0.185487991600065,-0.0306441222860859,0.228992268256343,0,0,0,0.0704770821185393,0.0955976848515266,0,0,0,0,0,0,0.0560791314014206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747627085856103,0.175679441666426,0,0,0,0,0,-0.0620980663869706,0,0,0,-0.0328641678516102,0,0
X600585.SH,0,0,0,0,0,0,0,0.0249215910627215,0,0,0,0,0,-0.000569260838717853,0,0,0,0,0,0,0,0,0,0,-0.0178275849898853,0,0,0,0,0.15097164976774,0,0,0.0498827652997,0,0,0,0,0,0,0,0,0.0590027961165325,0,0,0,0.0502964590158991,0,0.0203735616496012,0,0,0,0,-0.0226014072200316,0,0,0,-0.0247397194115156,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352548486893363,0,0,0,0,0,0.0379998755401312,0,0,0,0,0,0.046347261353203,0,0,0,0,0.404056195874564,0.0223290919775731,0.0355975507287786,0,0,0.153725106285338,0,0,0,0,0,0.052471173790901,0,0,0,0,0,0,0,0,-0.000600677345757435,0,0,0,-0.0269243392474896,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.255330173294908,0,0,0,0,0,0,0.610549359564458,0,0,0,0,0,0.0851600442872063,3.46944695195361e-18,0.0128272732075973,0,0,0,0,0,0,0,0,0,0,0.0330129873830408,0,0,0,0,0.0299861830675767,0,0,0,-0.0177156145869649,0,0,0,0,0,0,0,0,-0.0131775346474972,0,0,0,-0.0159596195131072,0,0
X002271.SZ,0,0,0,0,0,-0.230304535053695,0,0,0,0,0,0,0,0,0.0175988108874689,0,0,0,0,0,0,0,0.119690942788497,0.134111903512088,0,0,-0.0363088082177731,0,0,0,0,0,-0.0403166451761977,0,0.0661184577181794,0,0,0,0.0577222198833594,0,0,0,0,-0.014181176166327,0,0.0688949690825318,0,0.062349217842919,0,0,0,-0.042459507121752,-0.0608311938362931,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.154665606230765,0,0,0,0,-0.197746575356516,0,0.0870414860316898,0.0217044288842758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048613443292951,0,0,0,-0.0231837152209752,0,0.378106703913248,0,0.0520047721631678,0,0,0,-0.0659789909613727,0,0,0,0,-0.0189538445713108,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.137232212464675,0,0,0.0331135673908919,0,0,0,0.0482849674988484,0,0,0,0,0.125424449924078,0,0,0,0,0,0,0,0,0.079011996791969,0,0,0,0.209182464526425,0,0,0.141600858917238,0,0.0977202802356374,0,-0.0834322971636649,0,0,0,0,0,0.380457488232991,0,0,-0.113939908769037,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045379343177114,0.136053367578044,0,0,0,0,0,0.173622932048988,0,0,0,0,0,0,0,0,0,0,0,0,0.0324838908380617,0.0168437503138682,0,0,0,0.0431185385159751,0.0587807437425843,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614774928312115,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118871627237217,0,0,0,0.0687210812925019,0,0,-0.0597107325924731,0,0,0,0,0,0,0,0,0,0.0694517756160022,0,0.0831147171359078,0,0,0,0,0.0811587642929827,0,0,0,0.105697998012377,0,0,0,0,0,0,0,0,0,0,0.0487254674281564,0,0
X601600.SH,0,0,0,0.189074036962199,0,0,0,0,0,0,0,0,0,0.0680808275511854,-0.126853902569697,0,0,0.0362858297165017,0.023122839836048,0,0,0,0,0.0142991877730556,0,0,0,0,0,0,0.135993682878631,0,0.0582453584216486,0.0133436849511203,0.326443181746005,0,0,0.0434781183444413,0,0,0,0.0717817188464077,0,0,0,0,0,0,0,0,0,0.0207955649400947,0,0,0,0,-2.16840434497101e-19,0,0
X600362.SH,0,0,0,0,0,0,0.115911959968941,0,0,0,0,0,0.204435826184579,0,0,0,0,0,0,0,-0.104718476945261,0.0788923597278513,0,0,-0.0146432802151572,0,0,0,0,0,0,0,0,0,0.178479103852747,0,0,0,0,0,0,0,0.195624680847751,0,0,0,0,0,0,0,0,-0.12006849447226,0,0,0,0,-0.0231236428189054,0,0
X000301.SZ,0,0,0,0,0,0,0.0462472070682109,0,0.0318921173918521,0,0,0,0,0,0,0.0355440130286869,0,0.00268822864853154,0,0,0,0,0.209698249252968,0.16975145121663,-0.109331033894846,0,0,0,0,0,0,0,0,0,0.240557173815695,0,0,-0.0421891343345738,0,0,0,0,0,0.0509223908520585,0,0,0.0566951742571714,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00886861883595439,0,0
X002466.SZ,0,0,0,0,0,0,0.320404136854125,0,0.185159825476541,0,-0.180026398965725,0,0,0,0.180487843682796,0,0,0,0,0,0,-0.0959829925973168,0,0,0,0,0,0,0,0,0.206144787144439,0,0,0.073308904106919,0,0,0,0,-0.0336449010781628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267661435592474,0,0
X000786.SZ,0,0,0,0.590867005915882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264304300329348,0,0,0,0.00264432515938953,0,-0.0360855396267853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129504527877909,0,-0.00841042972814078,0,0,0,0,0,0,0,0,0,0,-0.0387006560298771,0,0,0,-0.0459395030286041,0,0
X600010.SH,0,0,0,0,0,0,0.271134756419684,0,0,0.0837858567102362,0,0.0476154437445687,0,-6.93889390390723e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.18978319829776,0,0,0,0,0,0,0,0.123958818339405,0,0.0342125751505068,0,0.00105538526270661,0,0,0,0.0982662938248832,0,0,0,0,0,0,-0.020800586608755,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.432397487159764,0,0,0,0,0,0,0,0.108390699181933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388330443044334,0,0,0,0,0.0020770152081667,0,0,0,0,0,0,0,0,-0.0555914084134722,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.00930800783688233,0,0,0,-0.0667849576634051,0,0,0,0,0,0,0,0,0.142482053042244,0,0,0,0,0,0.0365651206611046,0,0.034287080702364,0.021581252108354,0.188016583780474,0,0,0,0,0,0,0,0,0.0651605223335035,0,0,0,0,0,0,0,-0.0263305360538167,0,0,0,0,-0.0128430794099677,0,0
X600011.SH,0,0,0,-0.0477117948891118,0,0,0,0,0,0,0,-0.0230438293827976,0,-0.0184633183847553,0,0,0,0,0,0,0,0,0,0,0.0415837715296342,0.254800803510542,0,0,0.0841304108409642,0,0,0,0,0,0.0476818926628665,0,0,0,0,0,0,0,0,0,0,0,0,0.0858934020929576,0,0,0,-3.46944695195361e-18,0.00357680132014642,0,0,0,-0.016104628059226,0,0
X600188.SH,0,0,0,0,0,0,-0.32361038975764,0,0,0,0,0.613391814971075,0,0.138283503303435,0,0,0,0.0587763846196402,0,0,0,0,0,0,0,0.0555604646745101,0,0,0,0,0,0,0.15094926765362,0,0.0726227452414697,0,0,0,0,0,0,0.0879125353789231,0,-0.180058046875826,0,0,0,0,0,0.2622620216628,0,-0.120244637386166,0,0,0,0,0.00659998534536698,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0700139444670516,0,0.0497999764664317,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.435018352148992,-0.162060899631393,0,0,0,0,0,0,0,0.0610525260620279,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.510361901574933,0,0,0.00712929891212553,0,0.124799067214219,0,0.14858786426557,0,0,0,0,0,0,0.0128764245393329,0,0
X600426.SH,0,0,0,0.0352995078626825,0,0,0.075378328188078,0.23486448400786,0,0.0268434722735969,0,0,0,0.134342545661806,0,0.0145896396694158,0,0,0,0,0,0,0.0688627538157236,0,0,-0.257163056191194,0,0,0,0,0,0,0,0,0.0606600285045009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00623395157884502,0,0,0,0,-0.0296148538854702,0,0
X000027.SZ,0,0,0,0,0,0,0.152067462075362,0.243875410169113,0,0,0.329509830636857,-0.0207520466026364,0,0,0,0,0,0.168214334484611,0.103961917566967,0,0,0,-0.49411396167462,0,0,0.766787655780445,0,0,0,0,0,0,0,0,0.0645550305861465,0,0,0,0,0,0,0,0,0.0728971017197392,0,0,0,0.00460353002276015,0.659072340790499,0,0,0,0.18139283243314,0,0,0,-0.0379701219832375,0,0
X601991.SH,0,0,0,0,0,0,-0.0186313728371585,0,0,0,0,0,0,0,-0.0193222096126967,0,0,0,-0.0151183098955853,0,0.175174743696621,0.0412844127521321,0,0,0.279665874609583,0,0,0,0,0,0,0,0.000705529669627622,0,0,0,0,0,0,0,0,0,0,-0.089309555836488,0,-0.112535558340003,-0.0832739188957242,0,0,0,0,0.0553703847627818,0,0,0,0,-0.0219406170242437,0,0
X600489.SH,0,0,0,0,0,0,0.00218587622848477,0,0,0,0.121055467823115,0,0,0,0,0.0126051352648667,0.0148868902026264,0,1.73472347597681e-18,0,0,0,0.00297529819947209,0,0,0,0,0,0,0,0.199625069422039,0,0,0,0,0,0,0,0,0.149541552134777,0,0,0,0,0,0,0,0,0.0141794595372545,0,0,-0.0111855739741593,-0.0425541479424574,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.123153042788648,0,0.059720402040607,0,0,0,0,0.00432865934257229,0,0,0.0319110380875441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951533565103169,0,0,0,0,0.143054020929648,0,0,0.318986245770968,0,0,0,0,0,0,0,0,0,-0.00925196389547574,0,0,0,-0.00407593146118943,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0272503858232271,0,0,0,0,0,0,0,0,0,0,0,0.208806739689944,0,0,0,0,0.10203139528902,0,0,0,0,0,0,0,0,0.1279998625365,0,0,-0.00719804235623913,-0.0873198833696411,0,0,0,0,0.119703940823235,0.136746960593567,0,0,0,0,-0.0390632223633872,0,0,0.00531327884952358,0,0,0,-0.00668164874149099,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0609520151418659,0,0,0,0,0,-0.0180837309368201,0,0.0533902261941117,0,0,0,0.00810513749284014,0,0,0.0538075315835872,0,0,0,0,0,0,0,0.061183691399301,0,0.114293653440556,0,-0.00803863210437403,0,0.109522519109153,0,0,0.0370382051686106,0,0,0,0,0,0,0,-0.0979818792430774,0,0,0,0,0,0,-0.000559936636795726,0,0
X600219.SH,0,0.039199725894779,0,0,0,0,0.00997502165845303,0,0.0923266095650114,0,0,0.0596059116799193,0.44241675954274,0,0,0,0,0,0,0.1444333453389,0,-0.232912462399846,0,0.0207981211808516,0,0,0,0,0,0,0,0,0,0,0.218952802965386,0,0,0,0,0,0.275538627536807,0,0,0,0,0.00547317078121811,0,0,0,0,0,0,-0.0864908202985052,0,0,0,-0.00409667633606542,0,0
X600352.SH,0,0,0,0,0,0,-0.0171236663067654,0,0,-0.0519254693453199,0,0,0,0,0.0318241423788031,0,0.0366783700252896,0,0,0,0,0.0942531951601157,-3.46944695195361e-18,0,0,-0.0928282319332626,0.21388975939456,0,0,0.0535851968254579,0,0,0,0,0.0586258686163922,0,0,-1.73472347597681e-18,0,0.118938928303485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038542498921154,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0600671388116677,0,0,0.0316530416288941,0,0,0,0,0,0.0297792079117048,0,0.018594681742708,0.126619161303155,0,0,0,0,0.418934280034126,0,0,0,0.685702341029949,0,0,-0.0746079842868614,0,0.0272943459800584,0,0,0,0,0,0,0,0,0.11297565575755,0,0,0,0,0,0,0,0,0.027752627474322,0,0
X000898.SZ,0,0,0,-0.0663572865421864,0,0.24243040205377,0,0,0,0,0,0,0,0.0651539415050495,0,0.00566566041120962,0,0.0822281482642322,0,0,0,0,0,0,-0.100995531563082,0,0,0,0,0,0.00937972219972476,0,0.140938802521849,0,0,0,0,0.0778710642841415,0,0,0,0.236252243166825,0,0,0,0,0,0,0,0.079617998184004,0,-0.0647978321924058,0,0,0,0,0.0279372843152419,0,0
