,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X601600.SH,X600010.SH,X600362.SH,X600660.SH,X600801.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600688.SH,X600111.SH,X000723.SZ,X002271.SZ,X601992.SH,X600176.SH,X600027.SH,X002353.SZ,X600516.SH,X600583.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X600219.SH,X601158.SH,X000629.SZ,X000630.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000878.SZ,X000792.SZ,X000825.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00923410764564182,0.154983315039348,0,0,0,0,0,0.0124320272713466,0,0.17290540940643,0,0.0392581138175726,0,0,0,0,0,0.012890643605625,0,0,0.00152727142661894,0,0,0.0367401088786824,0,0,0,0,0.0775861210324626,0,0,0,0,0,0,0,0,0,0,-0.0348713065146587,0,0,0,0,0,0,0,0,-0.0161536149205977,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0388184539856634,0.0462605149279412,0,0,0,0,0,0,0.157372420537205,0,0,0,0,0,0,0,0,0.00918960744457966,0.0206572028431245,0,0,0,0.0417937481933298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0158631418536337,0,0.0492500087960518,0,-0.0108170618043966,0.0115075708779195,0,0,0,0.0181467884578035,0,0
X601088.SH,0,0,0,0,0,0.337287388754551,-0.0301974179515773,0,0.0175184384447396,0.191851482536946,0.0485689077543347,0,0,0,0,0,0.11172535161059,0,0,0,0,0,0.0649540326204877,0,0,0,0,0,0,0,-0.136968472652006,-0.0633538181381152,0,0,0,0,-3.46944695195361e-18,0.114269685161488,0,0,0,0,0,0,0.0150707459398082,0,0,0,0,0,0,0,0.0206856367521413,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0768193283379967,0,-0.00873326673976511,0,0,-0.134532308116067,0.0264960662219658,0,0,0,0,0.378460868189394,0,0,0,0,0,0.0726451031442916,0,0,0,0,0.0625002479303841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116581824049817,-0.011931860141279,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0158301686140633,0,-0.0876193132201295,0,0.0976162828544738,0,0,0,0,0.234856066485437,0,0,0,0,0,0,0,0,0,-0.182533414213508,0.0539425265577216,0,0,0,0,0.0556392096590298,0,0.21068958250903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354147504599943,0.342451690478716,0,0,-0.013178809090828,-0.0700658368091619,0,0,0,-0.0711312512494811,0,0
X600019.SH,0,0,0.160426781265556,0,0,0,0,0,0.0943334596147376,0,0.076958672277024,0,0.100994555012088,0.111394068869786,0,0.0424510824745237,0,0,0,0,-0.0330211245461197,0,-0.000666826775384678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012875851669491,0,0,0,0,0.0115693370836811,0.042364812569512,0,0,0,0.0547141390072469,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.033005223135418,0,0,0,0,0,0,-0.01382792708481,0,0,0,0.0393664597724838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01013402068039,0,0,0,0,0,0,0.0924650204632596,0,0,0,0.252239956644821,0,0,0,-0.072338212178292,0.0233057324201759,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.195849611925659,0,0,0,0,0,0,0,0.18485905221169,0,0.445285338712997,0,0,0,0,0,-0.0109882613270471,0,0.036885096891942,0,0.124226771147667,0.027896323945816,0,0,0.0945857648231411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164463832647817,-0.163347854803421,-0.0278259117001655,-0.00885810738122453,0,0,0,0.023299460823735,0,0
X000708.SZ,0,0,0,0.418742482178021,0,0,0,0,0,0,0,0,0.222228933903121,0,0,0,0,0.138198839586552,0,0,-0.17107528662777,0,0,0,0,0.199512998824937,0,0,0,0,0.142922266103797,0,0,0,0,0.184970231364376,0.114543101413054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347615727295728,0,0,0,0,0,0
X601898.SH,0.561734709586264,0,0,0,0,0,0,0,0.067735212358194,0,0,0,0,0,0,0,0.423137483562987,0,0,0,0,0,0,0,0,0,0,0.0740235563291498,0,0.0507457957142082,0,0,0,-0.00834295040367199,0,0,0,0,0,0,0,0,0,0,0,0.171999368855993,0,0,0,0,0,-0.0353475502422707,0.0440851509314634,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0864241466508915,0,0.20100746754655,0.0313321281300637,0,0,0.0201567696927578,0,0,0,0.176912232005819,0,0,0,0,0,0.202099114635498,0,-0.174589815667599,-0.0589705501370814,0,0,0.153097422087928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330501489248122,0,0,0,0.0106779290845472,0.00987417741089897,0,0,0,-0.0419063885185732,0,0
X601600.SH,0,0,0,0,0.0528710782039905,0,0.0550179849024195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131354375210586,0,0.213194160348905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333716174080372,0,0,0,0,0,0,0.0114005099270199,-0.0197144103246323,0,0,0,0.0612938972403459,0,0
X600010.SH,0,0,0,0,0,0.144734970710549,0,0,0.15681616977234,0.0491425600744369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026854250729472,0,0,0,-0.0772068087999109,0,0,-0.00286456322661382,0,0,0,0,0.0528056718957597,0,0,0,0,0,0,0,0,0.349313444077541,0,0,0.0425474222617955,0,0,0,0.043112795261329,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0924917905831305,0,0,0.0681040184110205,0,0,0,0,0.0984073609996217,0,0,0,0,0,0,0,0,0.0320496360131161,0,0,0,0,0,0.0710823202183269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280829818557632,0,0,0,0,0.00377319156864376,-0.00292457269235528,0,0,0,0,0,0
X600660.SH,0,0,0,0.0413232488390122,0,0,0,0,0,0,0,0,0,0,0,0.046784637509912,0,0,0,0,-1.85731213962134e-05,0.0460483520807885,-0.00351692377667366,0,0,0,0,0.0540428904035325,0,0,-0.0230703348213892,-0.028611669121679,-0.0983969261282791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385371032464428,0.0173167097689197,0,0,0,0,0,0
X600801.SH,0,0,0,0.329956763376287,0,0,0,0,0,0,0.0408028220779063,0,-0.089708519745999,0,0,0,0,0,0,0,0,0,0,0,-0.0896408239227118,0.0315352203242567,0,0,0,0,0.0211827669071915,0,0,0,0,0.0743846687094958,0,0,0,0,0,0,0,0,0,0,0.201709219901883,0,0,0,0,0.0706175208465084,0.0292190165086048,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0465159173022249,0.160461176571452,0,0,0.203431613741565,0,0,0,0,0,0,0,0,0,-0.0513747176240733,0,0,0,0.0964528494669973,0.0427334506357284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119424647216473,0.242140823249316,0,0,0,0,-0.00850184979441801,0.0293001460578503,0.0829138743780001,0,0.0300257514524551,0.0236948875398167,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.114822470148963,0,0.0490686371451045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301707564157189,0,0,0,0.00869126520681683,0,0.0624844106897257,0,0,0,-0.00746944896993412,0.0898114349624598,0,0,0,0,0.0798660845859764,0,0,0,0,0.0404549068242477,0,0,0.018005656487078,0,0.0225984833758956,-0.0158734093289477,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0456174531812815,0,0,0,0.0354997016948378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658069260355667,0,0,0,0,0,0,0.139213722990951,0.0858042388597727,0,0,-0.0254073455440755,0,0,0,0,0,0,0,0,0.0196971637182468,0,0,0,0,0.167401358093845,0,0.0254845553682895,-0.00594670584210922,0,0,0,-0.0123167581264149,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0176181985081684,0,0,0.146469993016041,0.151002812918332,0,0,0,0,0,0,0,0,0,0,0,0,0.0307883549932008,0,0,0,0.11427172116799,0,0.0673614030039723,0,0,0,0.0703849019135632,0.0288001932811294,0,0,0,0,0.0302548345813041,0,0,0,0,0,0.0498167615270135,0.0650696185036374,0,0,-0.0161538732793434,0.0237106381744651,0,0,0,0.0252933690559595,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26713351431795,0,0.187657463039374,0.0638789672315556,0,0,0,0,0,0.226035380628271,0.380991942346038,0,0,0.0926576550261604,0,0,0,0,0,0,0,0,0,0,0,0.0348027570838466,0,0,0,-0.0272766983521255,-0.0759883784171461,0,0,0,0,0,0
X000786.SZ,0,0,0,0.604050416155276,0,0.061117783539966,0,-0.0704700136033331,-0.154658808090173,0.20575471196317,0,0.117428893799461,0,0,0,0,0,0,0,0,0,0,0.160527864992795,-0.294528446203421,0,0,0,0,0,0,0.0200572278650559,-0.0721102451259262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614175450187387,0,0,0,-0.0424309647200196,-0.0117472365628004,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.121356988503127,0,0,0,0,0.326880570535553,0,0,0,0,0,0,0,0,0,0.704217933784966,0,0,0,0,0.072225284029597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205183094773338,-0.286299207917137,0,0,0,0,0,0,0,0,0.0207976669004504,0,0
X600688.SH,0,0,0,0,0,0,-0.0500214956971861,0,0,0,0,0,0,0,0,0,0,0,0,0.0346881628105844,0,0,0,0,0,0.0967384335468602,0,0,0.04824755882304,0.0605649661433296,0,0,0,0,0.126150614108988,0,0,0,0,0,0,0.00309651591592617,0,0,0,0,0,0,0,0,0,-0.00399955606920563,0.0200568411826062,0,0,0,0.0720588693831722,0,0
X600111.SH,0,0,0,0,0,0,0.13619641216152,0,0.0496171432149372,0,-0.0170285815935577,0,0,0,0,0,0,0,0,0,0.232330386680505,0,0,0,0,0.0499877451743371,0.0114611995474682,0,0,0,0,0.0149086924007215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693826471341356,-0.125957137551634,0,0,0,0.032765282640558,0,0,0,0,-0.0184357009956353,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447290371958055,0,0,0,0,0,0,0.0884895338044815,0,0,0,0,0.227252270670322,0,0,0.227422419469956,0.3095257581861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142977239020534,0.00120465527032384,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.247887645626218,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.127916469981103,0,0,0,0,0,0,0,0.210059082825579,0,0,0.0149893472548669,0.111379738416586,0,0,0.178809462861736,0,0,0,0,0,0,0,0,0,-0.45627051141581,0,0,0,0,0.0799482605445015,0,0,0,0,0.0266632363332094,0,0,0,0,0.0323437905117144,0,0
X601992.SH,0,0,0,0.0399209708451059,0,0,0.0564260448003314,0,0,0,0,0,0.0410824969288144,0,0,0.0220729788585891,0.136900872910912,0,0,0,0,0,-0.0832804871191184,0,0,0.241044777511829,0.0437405757982332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990267121214192,0,0.0783278807096855,-0.0111975328096969,0,0,0,-4.33680868994202e-19,0.0204432134108223,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.109097003090693,0,0,-0.020765437358414,0.117642333492347,0,0.0841080648525813,0,0,0,0,0,0,0,0,0.0116975663367446,0,0,0,0,8.67361737988404e-19,0.213289319400537,0,0,0,0,0,0,0.146003020668542,0,0.00943026029818027,0,0,0,0,0,0,0,-0.127821858674408,0,0,0,0.088728297867428,0.0625507497955698,0,0,0.0182240787964404,0,0,0,0,-0.00909132126546159,0,0
X600027.SH,0,0,0,0,0,0,0,0.443781496293046,0,0,0,0,0,0,0,0.0975463706587281,0,0.0449222758416236,0,0,0.0680727571878907,0,0,0,0,0.0324852196338031,0,0,-0.0832531188643545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113318551362405,0,0,0,0.00012132736440398,0,0,0,0.0114424140770024,0,0,0,0,-0.0119126877992181,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.0934879620201988,0,0,0,0,0,0,0.0297042952156285,0.0360562433897701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539777024392704,0,0.174849426360629,0,0,0,0,0,0,0,0,0,0.0762024631720795,0,0,0,0,0,0.36116410135004,0,0,0,0,0,0,-0.0898274201089201,0,0
X600516.SH,0,0,0,-0.0301119756095014,0,0,0.0285929944557119,0,0,0.0976592005461825,0,0.148928994697319,0,0,0,0,0,0.138526220568145,0,0,0.124071152527931,-0.0199242832405721,0,0,0.128047161574021,0,0,0,0,0,0.0448466929755407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463236322241387,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.297470158143114,0.0896265829727011,-0.0203460481464373,-0.0505679480851399,0,0,0,-0.00861002110859349,0,0,0,0,0,0,0,0.0289256632904109,0,0.145600082220166,0,0,0,0.116796568057824,0,0,0,0,0,0,-0.0620363597103191,0,0,0,0,0,0,0,-0.0311941355439687,0,0,0,0.163722341389205,0.084460912750223,0.0482612749508237,0,0,0,0,-0.0105246417503024,0,0,0,0.0247464121057211,0,0
X600426.SH,0,0,0,0,0,0,-0.0178028554715841,0,0,0,0,0,0,0,0,0.0715425343175367,0,0,0,0,0,0,0,0,0,0.156105901188003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131599143418873,0,0,0,0,0,0,0,-0.0268662196220489,0.0315938623061289,0,0,0,0.0304457162611024,0,0
