,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600886.SH,X600547.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600008.SH,X600489.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X600578.SH,X000723.SZ,X600176.SH,X000630.SZ,X002271.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000792.SZ,X000027.SZ,X000600.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.214664531940513,0.0184306172380919,0,0.0223764867821927,0,0,0.064455084132105,0.0558635994551773,0,0,0,0,0,0.153215583424943,0,0,0,0.0467347026398481,0,0,0,-0.00814913283008803,0,0,0,0,0,0,0,0,0,-0.0261294674869416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031271462790876,0,0,-0.0138640000710514,0,0,0,0,0,0,0
X600028.SH,0,0,0.0209513853768801,0,0,0,0,0.02640410593698,0.0403046334769454,0,0.0823749210959925,0,0,0,0,0,0,0.0767681959053906,0,0,0.0356595149850442,0,-0.00550396228308217,0,0,0,0,0,0,0,0,0,-0.040338689710398,0,0,0,0,0,0,0,0,0.00492924829721636,0,0,0,0,0,-0.0766058527838378,0,0,0,-0.00828328998433157,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0118022201447942,0,0,0,-0.0114166500035142,0,0,0,0,0,0.0264398824006738,0,0,0,0,0,0,0,0,0.216564855864116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363699445655305,0,0,0,0,0,0,-0.00689745298619558,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136815432977686,0,0.000240003705853048,0,0,0,0,0,0,0,0,0.558521786704012,0,-0.0494341489269412,0,0.0180481283880035,0,0.00964558983577653,0,0,0,0,0.0437419638879018,0,0,0,0,0,-0.0342893923642965,0,0,0,0,0,0,-0.0191768191245348,-0.0354002828541193,0,0,0,0,0,0
X600011.SH,0,0,0.168869034675473,0.00898075212217964,0,0,0,0,0,0,0,0.11511722359024,0,0,0,0,0,0,0,0,0.0213752411086647,0.40383947892683,0.0399535371858901,0,0,0,0,0,0,0.0431421097741538,0,0,-4.33680868994202e-19,0,0,0,-0.0186246232743049,0,0,0,0,-0.115721772119477,0,0,0,0,0,0.0524875692162692,0,0,0.0697040276498866,-0.0445428943512121,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0150781789060113,0,0,0,0.0188247751038009,0.267887603223357,0,0,0,0,0,-0.0167201510809548,0.00991710700643387,0,0,0,0,0,-0.00337960934993804,0,0,0.134480084031778,0,0,0,-0.136841880092819,0,0,0,0,0.110250402244045,0,0,0,0,0,-0.0494349252702033,-0.0296401435654164,0,-0.041753340708779,0,0,0,0,-0.0807684359428918,0,0
X600010.SH,0,0,0,0.143491584318412,0,0,0,0,0,0,0.0174937002647749,0,0,0,0,0,0,0,0,0,0.0636180743969086,0,0,0,0,0,0.0893560789167816,0,0,0.0738392852252902,0.0120850102435609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113440455143354,0,0,0.0231516520046012,0.01282852582979,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0661930463958757,-0.0396778695120632,0,0,0,0,0,0,0,0,0,0.152057055203045,0,0,0,0,0,0.636866405835234,0,0,-0.154017439402915,0,0,0,0,0.301272786797452,0.263234666617987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498023852579154,0,0,0.016601867708414,0.00355354740196671,0,0,0,0,0,0
X601898.SH,0,0,0.204523545804205,0,0,0,0,0,0,0,0,0,0,0.0484807302906488,0,0,0.110671208762671,0.0973250055803635,0,0,-0.00940330282532322,0,0.0441149171842202,0.133531842897952,0,0,0,0,0,0.0498426076306026,0,0,0,0,0,0,0.096461840121894,0.0775249046719955,0,0,0,-0.0175425311427136,0,0,0,0,0,-0.0473333999143543,0,0,-0.0132052510201021,0,0,0,0,0,0,0
X600688.SH,0.0828785703857045,0,0,0.0644376209991848,0,0,0,0.012032632812102,0.0239468388688022,0,0,-0.0722403307481086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524860439669193,0,-0.0521978321942947,0,0,0,0.0910202785678515,0,0,0,0,0,0,0,0,0,0,0,-0.0147862085823064,0,0,-0.0194163868200814,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.750321064038851,-0.172688960294045,0,0,0,0,0,0.100965603290406,0,0.549094586349805,0,0,0,0,0,0,0,0,-0.114026472659908,0,0,0,0,0,0,0.0990986140160684,0,0,-0.255172037945011,0,0,0,0,0,0,0,0,0.335694161008625,-0.0902708344459321,0.413699323750235,0,0,0,0,-0.0284147919018883,0,0.0803116306468519,0.00902821590620942,0,0,0,0,0,0
