,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X601898.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000786.SZ,X000983.SZ,X600803.SH,X000723.SZ,X600096.SH,X600801.SH,X601991.SH,X600486.SH,X000408.SZ,X601699.SH,X600027.SH,X600219.SH,X000932.SZ,X600141.SH,X300073.SZ,X002080.SZ,X600295.SH,X000807.SZ,X600157.SH,X600489.SH,X600352.SH,X000830.SZ,X000630.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.448678136898052,0,0.0185635771872621,0,0,0,-0.0283303531156197,0,0,0,0,-0.00570888167442831,0,0,0,0,0,0.168121839579736,0,0,0,0,0,0,0,0,0.204678512215099,0,0.0726772019335424,0,0,0,0,0,0.0203283905083963,0,0,0,0,0,0,0.00167693183065835,0,0,0,0,0,0.112664148243489,0,-0.0696568504231414,-0.0132676277894362,-0.0249532752347405,0,0,0,0,0,0
X002466.SZ,0,-0.00582945490164305,0,0,0,-0.0824875050316428,0.968827197639457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030144844167604,0,0.00379496236323239,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00670312277315747,-0.0131202952172172,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299892890597768,0,0,-0.284920992700021,-0.145293453495099,0,0,0,-0.0369081499822373,0,-0.0376299198124478,0.864862494934591,0,0,-0.0726379716540646,0.373631501212677,0,0,0,0,0,0,0,0,0,-0.167480713272296,0.0441542476174105,0.0108576200827117,-0.0221708307803367,0,0,0,0,0
X002271.SZ,0.289430492481069,0,0,0,0,0,0,-0.130181125972906,0,0,0,0,0,0,0.0361908413281002,0.164814386594578,0,0,0,0,0,0,0,0,0,0.0688947329319312,0.662380924597943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170753935812461,0,0,-0.130208164927376,0,-0.0184973538200013,-0.0307374853575018,0.0578493449109163,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362183204311379,0,0,0.0640903762365925,0,0,0,0,0,0,0,0,0.0585665111367248,0,0.00669507449036896,0.276442965417812,0.0573942602830368,0,0,0,0,0,0.119186582653017,0,0,0,0,0,0,0,0,0,0,0,0,0.0539363470431094,0.000382685470526602,0,0,0,0,0,0
X600660.SH,-0.0180201126779106,0,0,0,0,0,0,-0.0354960429775882,0,0,0,0.1443723967643,0,0,-0.0404330876983727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260668182837832,0,0.0899687505564612,0,0,0.0572398754348109,0,0,0,0,0,0,0,0.461315856949748,0,0,0,0,0,0,-0.253339309554625,0,0,0.00138413783927649,0.00581080931077099,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0555743860322646,0,0,0,0,0,0,0.0480271905084187,0,0,0,0.201250452861948,0,0,0,0,0.14843616859054,0,0,0,0.0932337243835457,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.123946604846997,0,0,0,0,0,0.0136654740060075,0,0,0,0.106965022733612,0,0,0,0,-0.0304594903542351,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.139987185916756,0,0,0,0,0.0244265790627596,0,0,0,0,0.0709852215222585,0,0,0,0,0,0,0,0,0.0847020748804586,0.0562567224496929,0,0,0,0,0,3.46944695195361e-18,0,0,0.376853074551201,0,0,0,0,0,0,0.0634830886162539,0,0,0,0,0,-0.00941091992812268,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0570336627230749,0,0,0,0,0,0,0,-0.0104629985619004,0,-0.0557744373486808,0,0,0,0,0,0,0,0.21229836223676,0,0,0,-0.0104814387193548,0,0,0,0,0,0,0.0842492160380812,0,-0.0409505158670289,0,0,0,0,0,0,0,0,0.617195773501283,0,0,0,0,0,0,-0.0227154980583431,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00957498379506957,0,0,0,0.299785921949136,0,0,0,-0.00397250080416473,0,0,0,0,0,0,0,0,0,0.0354593099590225,0,0,0,0,0,0,0,0,0,0.538689772425703,0.142236033599668,0,0,0,0,0,0,0,0,0,0,0,0,0.0313284624938076,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0183224107152759,0,0,0,0,0,0,0,0,0,0,0,0,0.327389182366909,0,0,0,0,0,0,0,0,0.0217385670833637,0,0,0,0.122823355247145,0,0,0,0,0.05811252455165,0.412810619073207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.043115130119212,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.240552478399958,0,0,0,0,0,0,0,0,0.00866561349990811,0.162391466821035,0,0,0,-0.048100844189418,0,0,0.0588044180580637,0,0,0.11364288877624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471744166718042,0,-0.0147513136190032,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.232193052511854,0,0,0,0,0,-0.00254121025610526,0,0,0,0,0.00187735531575998,0.0246408250589826,0,0,0,0,0,0,0,0,0,0.0896039402599046,0,0,0.0177442911036001,0,0,0,0.127909646857246,0,0,0.0179926204764412,0,0,0,0,0,0,0,0,0,0.20395356284485,0,0,0,0,0.0310755571107958,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.152347492763704,0,0,0,0.121306220190495,0,0,0,0,0,0,0,0,0.0123423428021472,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0567774158921441,0,0,0,0,0,0,0.174136366194926,0,0,0,0,0,0,0,0,0,0,0.121588885371211,0,0,-0.00570228374600576,-0.0297766241105594,0.0553932417369181,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151046015968922,0,0,0,0,0,0,0.000102437908162955,0,0.0866202041984429,0.0115343194592623,0,0,0,0.0226193038912637,-1.0842021724855e-19,0.0193569356815182,0,0,0,0,0.176086526792888,0.185827664877124,0,0,0,0,0.154198784276359,0.168494367149236,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0578786422652308,0,0.218996310020195,0.147082033841976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574982339080908,0,0,0,0,0.159930279685346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17881479572958,0,0,0,0,0.00232845498294181,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108432248727586,0,0,0.000117862756955646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132792945398594,0,0,0,0.0293954333138446,0.245048175058477,0,0,0,0,0,0.171050217281132,0.017878599820581,0,0,0,0,0,0,0,0,-0.0300899390859907,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0595360480949234,0.557921432444204,-2.71050543121376e-20,0,-0.128136319103939,0,0,0.0656257711344808,-0.0290557261854541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386093687674738,0,0.367672581829727,0,0.175911345265622,0,0.216884425989692,0,0,0,0,0,-0.16478988645871,0,0,0,0,0.166574263454802,-0.0256824433671193,0.0329446890747956,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0869993361576299,0,0,0,0,0.101970563301584,0.189585681953135,0,0,0,0.0785044151310677,0,0,0,0,0,0,0,0,0.116064646247896,0,0,0,0.267811115693313,0,0,0,0,0.014986454641164,0,0,0,0,0.00819781825686618,0,0,0,0,0,0,0.0377575701572967,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00409212934017803,0,0,0,0.0128413231557645,0,0.220921116301981,0,0,0.138879565383024,0,0,0,0,0,0.257930281949447,0,0,0,0,0,0,0,0.0292539605883345,0,0,0.0822569066598513,0,0.0111100905381824,0,0.125722010455179,0,0.142320504566896,0,0,0,0,0,0,0,0,0.00260068937989162,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.0614638682417926,0,0,0,0,0.0136338708857966,0,0,0.065616342337647,0,0,0,0.114613750161939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582531479613124,-0.175740454955149,0,0,0,0.592338508432642,0,0.351743286005642,0,0,0,0,0,0,0,0,0,0,0.0450431303837138,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.375243711988051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156682530567265,0,0,0,0,0.0683608335087048,0,0,0,0,0,0.093896698068753,0,-0.0612382742820381,0,0.0675601290530705,0,0,0.161502282001639,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13090730713015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244260473547093,0.191587965780122,0,0,0,0.128061276983589,0.231040097441151,0,0.0123639810677234,0,0,0,0.0458727962856044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.00440413652007856,0,0.0451308373706934,0,0,0,0.137822106774729,0,0,0,0,0,0,0,0,0,0,0,0.066273185100277,0.2958037018793,0,0,0,0,0,-0.0760629059693022,0,0,0,0,0,0,0,0,0,0,0,0.122279832616366,0,0,0,0,0,0,0,0.0493246604911562,0.00247526276988418,-5.42101086242752e-20,0,0,0,0,0,0
X000408.SZ,0.214632819583335,0,0,0,0,0,0,0.2101712434861,0,0,0,0.53302333563852,0.070147998823106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461303771442508,0,0,0,0,0,0,0.0452270243817771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.0428988317557733,0,0,0,0.116554160059313,0,0,0,0,-0.35936712669711,0,0,0,0.203141516801108,0,0,0,0,0,0,0,0.654525903433892,0,0.217296713709491,0,0,0.020820017466992,-0.0514367179747552,0,0,0,0,0,0,0,0,0.0577326491343839,0.0179124193402075,0,0,0,0,0,0,0,-0.0671366014574888,0,0,-6.93889390390723e-18,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.105770872530412,0.202611334816693,0,0,0.0863649366669742,0,0,0,0,0.0936498702168057,0,0,0,0.171693913709982,0,0,0,0,0,0,0.117623981756348,0,0,0,0,0,0,0,0,0,0.0182970013379561,0.0792170976902287,0,0,0,0,0,0,0,0,-0.00673597395765783,0,0,0,0,0,0
X600219.SH,0,0.0621197685907608,0,0,0,0.0293913187590899,0,0.126753349779999,0,0,0,0,0.0412406384459786,0,0,0,0,0,0.083877315502435,0,0.244791702063607,0,0,0.0452423873504884,0,0,0,0.0340064991980024,0.181784821680726,0.189507754431895,-0.0260427651844657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741797288080271,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.462533630810973,0.0760914486818954,0,0,0,0.0616601396884063,0.0137349294989846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932996317902029,0,0,0,0.138764870276663,0,0.0389396249158534,0.108907501833854,0,0,0,0,0,0.133139959900651,0,0,0,0,0,0.00291820184012145,0,0,-0.0426152932703284,0.0202882043954523,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,-0.0455655719204841,0,0,0,0,0,0,-0.0410107888448861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22672936832001,0,0,0,0.586569284357708,0,0,0,0,0,0,0,0,-0.0157279834874742,0,0,0,0,0,0,0,-0.0200424014100298,-0.00330076392156763,0,0,0,0,0,0
X300073.SZ,0,0,0,0.0661456463641406,0,0,0.0956945045135225,0,0,0.0447678277898676,0,0,0.170039602367008,0,0,0,0,0,-0.183919586128266,0.228303761985197,0,-0.0330029817805689,0,0,0,0,0,0,0,0.0542862600744283,0.142830609623462,-0.181641206126249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176948035803087,0,0,0.0606051198954924,-0.134837632311136,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0693406254273884,0,0,0.291068126343463,0,0,0,0,0,0,0,0,0,0.00720976841382998,0,0,0,0,0,0,0,0,0,0,0.0357355328284716,0,0,0,0,0.0333358743618871,0,0,0.103642680836515,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997953288901042,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0374773935267664,0,0,0,0,0,0,-0.0401538867084064,0,0,-0.0802219078981819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162082562281293,0,0,0,0,0.232633970108428,0,0,0.3380055336911,0,0,0,0,0,0,-0.0182497479422926,0,0.0959092265694821,0,0,0,-0.15042853479324,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780126058695668,0,0,0,0,0,0,0.133815051834404,0,0.0723561308618162,0.128803177847989,0,0,-0.192120382760394,0.0135059801959447,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.100905102656687,0,0,0.0803467773123733,-0.0468991809507917,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.049135672000972,0,0,0,0,0,0,0,0,0,0,0,0.307023151382568,0,0,0.0146353686594987,0,0,0,0,0.0281854977774874,0.0302513712821118,0,0,0.131156689451732,-0.0162820552652105,0.106303000011189,0,0,0,0,0,0,0,0,-0.0139260509493115,0,0,0,0,0,0,0,0.0220097443313332,0,0,0.0180620749675284,0,0,0,0,0,0,0
X600489.SH,0.131590822714713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380709750168819,0,0,0,0,0,0,0,0,0,0.0557671933817122,0,-6.93889390390723e-18,0.0133765796027947,0,0,0,0,0,0,0.0569047805620841,0,0,0,0,0.175639552179249,0,0,0,0.0215138850708719,0.0345961534687945,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0362284818384024,0,0,0,0,0,0,0.127176343359688,0,0.0426703369306583,0,0,2.16840434497101e-19,0,0,0.0501549884409757,0,0,0,0,0,0.211842101986462,0.10695904238087,0,0.0560103516037759,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0917524880995155,0,0,0,0,0,0,0,0.0957627708320925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733597649537224,0,0,0,0,0,0.310018670519707,0,0,0,0,0,0,0,0,0.00347696729036858,0.0263848305144061,0,0,0,0,0,0,0,-0.031813113247712,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.169783052928801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198542390853742,0,0,0,0,0,0.0226883431401336,0,0.00710150794136454,0,0.0945972637553032,0,0,0,0,0,0,0,0.14795163120107,0.151018772706144,0,0,0.00406975844176293,0.130123783007393,0,0,0,0,0,0,0,0,0.0281499042876227,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117366287920549,0,0,0.00681109168875885,0,0,0,0,0.200107329740218,0,0,0,0,0,0.0233557104031199,0.196724480649021,0,0,0,0,0,0.0457042545380625,0,0,0,0,0,0,0,0,0,0.0233829290711552,0.0986199065331992,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0590734223972609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170843218466992,0,0,0,0,0,0,0,0,0,0,0.0718267945298562,0,0,0,0.151587917548583,0,0,0,0.0388410615694767,0,0,0,0,0,0.00887380390674078,0,0,0.00669783655063289,-0.122510444684219,-0.164779039908835,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121547361265887,0,0,-0.199479144446678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559214168368263,0,0,0,-0.0377179801373679,0.137992372665626,0,0,-0.0570004411144406,0,0,0,-0.0819588288530978,-0.0902574006338953,0,0.0452895465872961,0,0.705330289629176,0,0,0,0,0,0
TED,0,0,0,0,0,-0.174041045767047,0,0,0,-0.0347678310750072,0,-0.176066123924881,0.279258152855492,0.151151656143222,0,6.93889390390723e-18,0,0,0,-0.234106616155865,0,0,0,0,0,0,0,0.34044745286494,0,0,0,0,0,0,0,0,0,-0.142268304220157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256724857340584,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0140587443383915,0,0,0,0,0,0,0,0,0,-0.00792313406809886,-0.0550870932258542,-0.238679459490721,0.026208367425069,0,0,0,0,0,0,0.209030830575546,0,0,-0.0355798208471549,0.00968922346134409,0,0,0,0,0,0.056445527641556,0,-0.0371507806577637,0,0,0,0,0,0,0,-0.0802835801072646,-0.0449926140409359,0.0338998222073099,0,0.128516587259549,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293438701492738,-0.110453066497714,0,0,0.175248980987459,0,0,0,0,0,-0.19873704148538,0,0,-0.0484372597046621,0,0.0975954914380681,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.11150241546471,0,0.169584875034819,0,0,0,0,0,0,0,0,0,0.00248684277136351,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104237298777416,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00670942689072948,0,0,0,0,0,0.0109064271977251,0,0,0,0,0,0,0,0,-0.0245415372163828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111901402474337,0,0,0,0,0,0,0,0,0,0,0,-0.0726384927559211,0.0597808505363152,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260926288505239,0,0,-0.0115210560174054,0,0,0,0,0,0,0,0,0,0,0,-0.000749479336546777,0,0.00088120775882522,0,0,0,0,0,0,0,0,0,0.0060010682992533,0,0,-0.00618507515616308,-0.00718655892218825,0,0,0,0,0,0.00838147487863749,-0.0197417655640707,-0.0035504444982049,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296000623656187,0,0,0,0,0,0
