,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X601991.SH,X600688.SH,X600795.SH,X000786.SZ,X600126.SH,X600529.SH,X002466.SZ,X600111.SH,X600027.SH,X600299.SH,X601992.SH,X600315.SH,X600176.SH,X002353.SZ,X600426.SH,X002075.SZ,X002080.SZ,X000723.SZ,X600486.SH,X600612.SH,X600219.SH,X002409.SZ,X601158.SH,X600516.SH,X000932.SZ,X000898.SZ,X000883.SZ,X000959.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0.353628576061973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434273237234638,0.153595923785428,0.0380658035541978,0,-0.065854667970025,0,0,0.076992107913513,0,-0.0375016709298663,0,1.73472347597681e-18,0,0,0.194954293263419,0,0,-0.0192185656873008,0,0,0,0,0,0,0,0,-0.00572083224594754,-0.00696045766468437,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0103529927135954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416916737296439,0,0.107495672494357,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213792693666563,0,0,0,0,0,0,0.0317587885949859,0.0507312709477167,0,-0.00175430674067167,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0352163564013754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295701958560919,-0.0278503140386043,0,0,0,0,0.0467442288130492,0,0,0,0.0502033777822469,0,0,0,0.198700213520017,0,0,0,0.0127798388708648,0,0,0,0,0,0,0,0.0306670184114914,0.0210362098586042,-0.00557325822185538,0,0,0,0,0,0
X601898.SH,0,0,0.00167564161792231,0,0,0,0,0,0,0.0220590937851773,0,0,0,0,0,0,0,0,0,0,0,0,0.0199579533526822,0,0.0177829345299504,0,0,0.0419593649976833,0,0.0562734100592129,0,0,0,0,0,0.0970836149421724,0,0,0.0852036242553277,0,0,0,-0.0069490986997841,0,0,0,0,0,0,0,0,0.00446144336515855,0.00236124744261963,0,0,0,0,0,0
X600801.SH,0,0,0,0.235782590396856,0,0,0,0,0,0,0.109580831216678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161684610712843,-0.00942008913918085,-0.163773979472308,0,0,0,0.0774967571102426,0.102006042911253,0,0,0.0280756839967811,0.415787704893261,0.0562268317636521,0,0,0,-0.0172746358043086,0,0,0,0,0,0,0,0,-0.00731006526055749,0.0258661944969567,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0383560051621713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137512658936811,0,-0.0631835621588699,0.043632959048839,0.0573879365679116,0,0.0882892800230792,0,0,0,0,0,0,0,0,0,0,0,-0.0389362414018678,0,0,0,0,0,0.102067237838819,-0.08746525669488,0,0.00364887407063739,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685370225272061,-0.00968668414120732,-0.0727970301009062,0,0,0,0,0,0,0.0189805414938994,0.012691481079947,0,0,0,0.109157303041662,0,0,0,0,0,0.130139983709853,0,0,0,0,0,0,-0.00247088061447767,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0544014103954695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236436685090846,0,0,0.0353523679228897,0.0472987388958722,0,0.0270072378053913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647574049609285,0,0.000552821496717285,0.00294705493408992,0,0,0,0,0,0
X600188.SH,0,0,0.239891966358979,0,0,0,0,0,0,0.0851722516815057,0,0,0,0,0.0691226795414863,0,0,0,0,0,0.107188591224491,0,0,0,0,0,0,0,0.126741622379837,0,0.0933262491455163,0,0,0,0,0,-0.0127900740574222,0,0,0,0.0333570860785962,0,0,0,0,0,0,0,0,0,0,-0.00176612767880261,-0.00154354356530327,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.753209310085398,0,0.017778130778587,-0.0142071700361495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164576550445206,0.0931145403778489,0,-0.0540226421760839,0.0968871979776062,0,0,0,0,-0.030421114952824,0.0674548644811111,0,0,0,0,0,0,0,-0.0247624955975917,0,0.162716584158178,0,0,-0.0945620739378033,0,0,0,0,-0.00780380239518015,0,0,0,-0.0164025062051228,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.064942083010735,0,0,0,0,0,0.0671230800316022,0,0,0,0,0,0,0,0,0,0.0256912592207038,0,0.00986603669509839,0.0474162152236129,0,0,0.0507824212030889,0,0,0,0.0209007900528532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119761184094389,0.00117082922978817,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.00793728184793081,0,0,0,0,0,0,0,0,0,0,0,0.0662039072336255,0,0,0,0,0,0.00336364336370047,0,0.0164163683204127,0,0.18744561547186,0,0,-0.0282023997749413,0,0,0,0.0385725838717084,0,0,0,0,0,-0.0377738423278006,0,0,0,0,0,0,0,0.0220187706421765,0,-0.0144247114066553,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.148067720428961,0,0,0,0,0,0,0,0,0.324746912732171,0,0.0734475047261895,0,0,0,0,0,0,0.0105546898249197,0,0,0.103860206005447,0,0,0,0.141995796550336,0.190025461382812,0,0,-0.107138311305997,0,0,0,-0.0491787913343148,0,0.0945210856422803,0,0,0,0,0,0.0100135562830477,-0.009076254186121,-0.00873801069507629,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0607668421099656,0,0.00730266324052403,0.0402993972484426,0,0.0542031600078546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732094550145638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154463391194727,0,-0.0331945545873833,0,-0.0352529571718869,0,0,0,0,0.0357710557950406,0,-0.00655330899050426,0.0252809939707055,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0458351477977709,0,0,0,0,0,0.0983303153747969,0,0,0.346195304472301,0,0,0,0,0,0,0,0.125278205102425,0,0.12331762212786,0,0,0,0,0.038099228097893,0,0,0,0,0,0,0,0,0,0.0892311545767316,0,0,0,0,0,0,0,0.00453942419114571,-0.00443669612533086,-0.00382131398070645,0,0,0,0,0,0
X600126.SH,0,0,0,0.319595373850775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118249536605564,0,0.35836624816586,0,-0.134432094055212,-0.0585779907782258,0,-0.0670099461286453,0,0,0,0,0,-0.0416684545225044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232906441860715,0,0.0131066830525662,0,0,0,0,0,0
X600529.SH,0,0,-0.0297136795854444,0,0,0,0,0.0869594383208679,-0.0717136119822848,0,0.237279692816069,0,-0.0155678031761145,0,0,0,0,0,0,0.0101596562769463,0,0,0,0,0,-0.0285903825085338,0,0.075212423307827,0,0,0,0,0,0,0,0,-0.0470733916305561,0,0,0,0,0,0,0,0,0,0,0,0.164008861680876,0,0,0,0.0153647441596581,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.336553480819232,0.45649737831378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186456257728728,0,0,0.0594506014024726,-0.313973846098577,0,0.325335174453693,-0.0549548051206097,0,0,0,0,-0.194625970715541,0.473094822905725,0.111645407737099,0,0,0.232232507823988,0,0,0,0,0.00720998010902037,0,0,0,0,0.00467940542999239,0,0.0147751485453095,-0.0505183868878146,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326740368374489,0,0,0,0,0,0,0,0.0636341802500812,0,0,0.0163981450185582,0,0,0,0,0,0,-0.0763163352291733,0.186649852068158,0,0,0,0,0,0,0,0,0.023000712262819,0,0,0,0,0,0,0,0,0,0.0145589029570941,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0913426538072467,0,0.402328248919632,-0.0352270307141323,0.126737622290288,0,0,0,0,0,0,0,0.193911713645996,0,0,0,0,0,0.0280904723403012,-0.0407476097239169,0,0.0275887241796904,0,0,0,0,0,0,0,0.0105667645489176,0,0,0,-0.0902238173569812,0,-0.0254668466998205,0,0.0798434537502907,0,0,0,0.0981198373655025,0,0,-0.0207680188807324,0.0357574102474861,0,0,0,0,0,0
X600299.SH,0,0,0.0610753234076848,0,0,0,0,0,0.273187540896486,0,0,0,0,0,0,0.121536701054422,0,0,0,0,0,0,0,0,0,0,0.140192815984553,0,0,-0.0118882342558408,0,0,0,0,0,0.321279400749484,-0.0614181852897266,0,0,0,0,0,0,0,0,0,0,0,0.0193655035402981,0,-0.00893365686245215,-0.00989377376700806,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00827781937793108,0,0,0,0,0,0.0893625677199563,0,0,0,0,0,0,0,0,0,0.0665420622139485,0,0,0.0314546813128735,0,0,0.0527052255928661,0,0,0,0.0105268771791272,0,0,0,0.0659687618794,0,0,0,0.0411254212403534,0,0,0,0,0,0,0,0,0,-0.0124964166691331,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0.150597625699517,0,0,0,0,0,0,0,0,0,0,0,-0.0307450379883774,0,0,0,0.0483725805682559,0,0,0,0,0,0,0,0.0430825893866117,0,0.200601700735475,0,0,0,0,0,-0.136180289646363,0,0,0,0,0,0,0.205068547531671,0.216441908830257,0.037694001273103,0.0516680267711383,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.153421153284331,0,0,0,0,0,0,0,0,0,0.217182221253403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283606964125073,0,0.121390894167921,0,0.0832417409912913,0.0217096336063589,0.191119195982995,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706584584896588,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.0464654419953112,0,0,-0.0399451327398362,0,0,0,0,0,0,0,0,0,0,0,0.835219439789799,0,0,0,0.0651067220767878,0.0479850470381977,0,-0.102813575608953,0,0,-0.0511636529004936,0,0,0,0.035007912204742,0,0.41263889006836,0,0,0,0.100408244240443,0,0.251137786918312,0,0,0,0.242654977656242,0,0,-0.0190649913430426,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.016312172011147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501353961993408,0,0,0,0,0.0201772002696241,0,-0.0076040278231906,0.193729076124181,0,0,0,0.116921209728938,0,0.0572764289780285,0,0,0,0.143712484156972,0,0,0,0,0,0,0,0.090219217519397,0,0,0.00407408470455959,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339252582505972,0,0,0,0,0.190392414823351,0.203078561392962,0,0,0,0,0.154403410430542,0.032334025372704,0,0,0,0,0,0,0,0,0.165265850333937,0,-0.0392404740827337,0,0,0,0,0,0,0.0101591852836176,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.138293473902194,0,0,0,0,0,0.0871219004710159,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0228910396182184,0.075056732400138,0,0,0.0366619945451897,0,0,0.233012870053234,0,0.136352712048178,0,0,0,0,0,0,0.0253744293133302,0,0,0,0,0,0,0.1086877248868,0,-0.0123263953844875,0.00156704903279346,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0713161659376219,0,0,0,-0.0827886319617002,0.176279953363045,0,0,0,0,0,0,0.270993647257485,0,0,0,0,0,0,0,0.0294857394500257,0,0.23119148930863,0,0,0,0,0,0,-0.021082100729689,0.0118299975069742,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0712491677407322,0,0.14153536890322,0.279738896632371,0,0,0,0,0,0,0,0.114605199179771,0,0,0,0,0,0,-0.00686104741696562,-8.67361737988404e-19,0,0,0,0,0,0,0.0267079862096904,0,0,0,-0.301283481195515,0,0,0,0,0.00980328294857584,0,0.136182439637756,0,0,0,0,0.144392993464985,0,0.0200255449795564,0.0051969280649714,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0788370143464956,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573105250561198,0,0,-0.0471411573414211,0.0967381800104131,0.0773239637196652,0,0,0,0,0,0.0147601118486462,0.0407606964188812,0,-0.0412638086963793,0,0,0,0,0,-0.0647900979790057,0,0.0745717701158289,0,0,0,0.0113271060047882,0.118143698295748,0,0.00915287542324052,-0.00866776657247044,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110663082703862,0,0,0,0,0.108161229875069,0.0270087167891249,0,0,0,0,0,0,0,0,0.0611536247054476,0,0.0408171093184083,0,0,0,-0.0389076439740204,0,0.0153728307775885,0,0,0,0,0,0.0032338366485304,0,-0.00310784872724585,-0.00216586587041668,0.00104203920039073,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.033572976501179,0.473990084738386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224273021930441,1.73472347597681e-18,-0.0932690839497779,-0.0884317097211996,0,0,0,0,0,0.0641737498069077,0.0902136325359627,0,0.123120588904159,0.448596115863292,0,0,0,0,0,0,0,0,0,0,0,0,-0.26199423439044,0.0177766175762363,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946339812547338,0,0.0429006011897938,0,0,0.0496217109488926,0,0.00800040251144205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395396073157881,0,0,-0.000455779916913932,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0283567164463424,0,0,0,0,0,0,0,0,0,0,0.04390799960417,0.246162788475109,0,0.0413789162740528,0,0,0,0,0.122656743540879,0,0,0,0,0,0.0745492361947075,0.144220241577299,0,0,0,0,0,-0.068347578601327,0,0,0,0,0,0,0,0,0,0,-0.0317304051903661,0.0310542525669445,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0222777620601898,0,0,0.0819022862414247,0,0,0,0,0,0,0,0,0,0.0666716146509965,0,0,0,0,0,0,0.0759071169888347,0,0.0583109149998595,0.04145713818086,0,0.0358195890446482,0,0,0,0,0,0,0,0,0,-0.0171141089755606,0,0,0,0.0507681502624813,0,0.00964224102343526,0,-0.021797794886478,0.00112598486623034,0.00704247106919153,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0255119672819967,0,0,0.0361743597626374,0,0,0,0,0,0.0814573392917875,0.0361845361579775,0,0,0,0,0,0,0.0564211090609148,0,0,0.026375830750666,-0.050367462991327,0,0,0,0.0339920665840914,0,0,0,0.074648804194471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100968317150559,0,0,0.0209545639167524,0.00142958322435523,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0130102848790556,0,0,0,0,0,0,-0.0181588096199223,0,0,0,0,0.0040317365770838,0,0.0254468817189675,0,0,0.0937257534385942,0.0298346106538512,1.73472347597681e-18,0,0,0,0,0,-0.00697343077723227,0,0.0333921244971822,0,0,0,0.015536470562271,-0.0569903542107625,0,0,0,0,0,0,0,0,-0.0212867982423481,0.0312492500377302,-0.0341359657027943,-0.00636767454452407,-0.0055119829662143,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.00782424636672537,0,0,0,0,0,0,0.103667703019078,0,0,0,0,0,0,0,0,0,0.0549928127340485,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0456817513884558,0,0,0.0775420639588671,0,0,0,0,0,0,0.729576510971922,0,0,0,0,0.0607382806374058,0,0,0,0,0.182534824959114,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0.559314911150392,0,0,0,0,0,0,0,0,0,0,-0.22625421208459,0,0,0,0,-0.0575692894803751,-0.0647901578583171,0,0.0792118722939247,0,0,0,0,0,0.131917554756566,0.0192704848464201,0,0,0,0.0704367648146126,0,0.244999697375725,0,0.0634723125888945,0,0,0,0,0,0,0,-0.172661130418501,-0.006339305288541,-0.0327288308963463,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0566597926206941,0.44596325247596,0,0,0.0645001320739421,0,-0.173576165607468,0,0.353782941096051,0,0,0,0,0,0,0,0,0,0,0,0,0.0140077989413688,-0.282037948491548,0.0580139497452192,0,0,-0.38764434056918,0,0,0,0,0,0,0,0,0,0,0,-0.234907135866643,0,0,0,0,0,-0.021775307593139,0,0,0.0360636277841101,-0.122445189386028,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289728681415067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365519715929713,0,0,0,0,0,0,0,0,0,0.606588217976518,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105114942749008,0,0,0,0,0,0,0,0,0,0,-0.578039507779581,0,0.827951740964368,0,0,0,0,0,0,0,0,0,0,-0.697425645128422,0.489960044379875,0,0,0,0,4.33403961458784,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110742208817547,-0.0494282454244206,-0.0234320012106398,0,0,0,0,0,0,-0.038116718594406,0,0,-0.0061532281825649,0,0.0754339131295666,0,0,0,0,0,-0.0737701468169304,0,0,0,0,-0.0184074503928894,0,0.00482855418219981,-0.00990556767158209,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00614579909541881,0,-0.0544085051411234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385081382492753,-0.117361267859395,0,0,0,0,0,0,0,0.106181439058706,0,-0.0697902764681316,0,0,0,0,0.00654375111717378,0,0,-0.0997522798123042,0,0.0237859306206744,0,-0.000950880726445822,0.00771111826825831,0,0,0,0,0,0
MKvol,0,0,0,4.3829934560037e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319858946438045,-0.00489991832471335,0,0,0,0,0,0,0,0,0.0117171621703276,0.00107380357986781,0,0,0,0,0,-0.00946091221280698,0,0,0,0,0,0,0.0078198988890948,0,0.00521786876349538,-0.00465762530837021,0,0,0,0.0391254583176316,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0850219073645988,0,-0.0964496823246208,0,0,0,0,0,0,0,0,0,0,-0.142176272985875,0,0,0,0,-0.0340244196113165,-0.0278984048413554,0,0,0,0,0,0,0,0,0,0.148530654144283,0,0,0,-0.0723269431492796,0,-0.0226764484888178,0,0,0,0,0,0,0,0,0.0177089955214977,0.0966340522469763,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00767072689252333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331672266292458,0,0.000674323917755431,0,-5.42101086242752e-20,0,0,-0.00153134019611476,0,0.000475250818112425,0.00211571564418488,0.00191632801139544,0,0,-0.00949965608759669,0,0,0,0,0,0,0,0,0,0,0,-0.00476910393183104,0.00375667555403694,0,0,0,0.0587096085300804,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00021114435700897,0,0,0,0,0,0,0
