,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X600111.SH,X601898.SH,X000877.SZ,X002271.SZ,X002466.SZ,X600011.SH,X600010.SH,X000708.SZ,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000723.SZ,X600096.SH,X000786.SZ,X600803.SH,X600795.SH,X000959.SZ,X601991.SH,X000408.SZ,X600295.SH,X600219.SH,X000932.SZ,X000807.SZ,X600801.SH,X000630.SZ,X600141.SH,X000825.SZ,X600489.SH,X600486.SH,X600985.SH,X600688.SH,X600157.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.0941914791801994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185143707937841,0,0,0,0,0,0,0,0,0,0.0201337428413508,0,0.0537015930355241,0.0225680267987698,0,0.0331232466088601,0,0,0.0836801984151325,0,0.340555916530097,0,0,0,0,0,-0.000790307364791354,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.0323500103519342,0,0,0,0,0,0,0,0,0,0,0.0962071140787596,0,0,0,0.061388491995435,0,0,0,0,-0.0503843433809375,0,0,0,0,0,0,0,0,0,0.0252160340496197,0,0.0760248460173255,0,0.436751217784651,0,0,0,0,0,0,0,0,0,0,0,0,0.0154362629454219,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0886168517901086,0,0,-0.0128311543463948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520714719847859,0,0,0,-0.0790433655915313,0.378216231791398,0,0,0,0.162902895552657,0,0.0276323910027639,0,0,0,0,-0.205032565629622,0,0,0.0318718088847942,0,0.206124915708356,0,0,-0.0401998525326501,0,0,0,0.00855519770368002,0,0,0,0,0,0
X002466.SZ,-0.307383455646454,0,0,0,0,0,0,0.859259839483121,0,0,0,-0.166094132846471,0.0544588960774205,0,0.084235314495112,0,0,0,0,0,0,0,0,0,0,0.0196498599085606,0.0751430761918171,0,0,0,0,0,0,0,0.0690801011975007,0,0,0,0,0,0,0.0188021214375775,0.00786361911017322,0,0,0,0,0,0,0,0,0.0916956388196658,-0.0923418861646528,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796120151894431,0,0,0,0,0,0,0,0,0,0,0,0,-0.063083241027409,0,0,0.137736254943046,0,0.668639551671782,1.73472347597681e-18,0,0,0,0,0,0.108583152873386,0,0.12746520161018,0,0,0,0,0,0,0,0,0.217967867860339,-0.00565987343382482,-0.0655718007824664,0.103061816051099,0,0,0,0.0387399246494138,0,0
X600010.SH,0,0,0,0.0305156500304073,0,0,0,0,0,0.240206279043988,0.140427144115852,0,0,0,0,0,0.110996216046968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774239221615138,1.38777878078145e-17,0.0780620495356059,0,0.0889304947758571,0,0,0,0.0189825751358108,0,0,0.105172548749771,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.123753002927688,0,0,0,0,0,0,0,0.107562673118104,0.0484685637742882,0,0,0,0,0,0,0.195473016520809,0.101512455634138,0,0,0,0,0,0,0,0,0,0,0,0.113581996705895,0,0,0,0,0.144812792003652,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472244444129243,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383480302409634,0,0,0.0373263233802321,0,0,-0.0758843255429998,0,0,0.00849674111868373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874133068876271,0,0,0,0,0,0,0,-0.0796230904173062,0.0427171562490308,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0630330750078621,0,0,0,0,0,0,0.0617133909865705,0.0134333159009464,0,0,0,0,0,0,0,0,0.133463073092898,0,0.0298052837970619,0,0,0,0,0,0,0.0476632677840429,0,0,0.136758018228516,0,0,0.462555096641926,0,0,0,0.0391066465759651,0,0.0180437951249004,0,0,0,0,0,0,-0.0101853526589,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.308959356575347,0,-0.0148882256286977,0,0,0,0,0,0,0,0,0.175580178146953,0,0,0,0,0,-0.096802464528452,0,0,0,0.244857136008898,0,0,0,0,0,0,0,0,0,0,-0.19272554911997,0,0,0,0,0,0,0,0,0,0,0.0193997601399899,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0600123974180021,0,0,0,0,0,0.134670468323823,0,0,0,0,0,0,0.267509055973393,-0.0623616150776801,-0.0354175587487271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211967798974795,0,0,0,0,0,0,0,0,0,0,0.344524198332127,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.121503476586515,0,0.067801112075227,0,0.216219680310598,0,0,0,0,0,0.0680085147148507,0,0,0,0,0,-0.027727411383954,0,-1.38777878078145e-17,0,0,0.080727590985048,0,0,0.017370357080986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296255730524058,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.149057258388699,0,0.0652671637540533,0,0,0,0,0,0,0.00350550904475891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188399537331147,0,0,0,0,0,0,0,0,0.00573401273322624,0,0,0,0,0.0204593493025671,0,-0.0157191473897931,0,0,0,0,0,0,0
X600362.SH,-0.0603574340228955,0,0,0,0,0,0,0,0,0.027738311684592,0,0,0,0.0292996049192497,0,0,0,-0.0255537378055991,0.18604890362255,0,0,0,0,0,0,0.0928532214113898,0,0,0,0.11900638891463,0,0,0,0,0.0110187780604562,0.0132886397202606,0,0,0,0,0.273622077247539,0.0541522919024206,0.171114496810116,0,0.104273715092155,0,0,0,0,0,0.00694256977659382,0.0149175020433891,-0.00537977179490811,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.224557619167184,0,0.0271562588112943,0,0,0,-0.0330452395439119,0,0.11765322307647,0.0294899381955179,0,0,0.141226773060681,0,6.93889390390723e-18,0,0,0,6.93889390390723e-18,0,0,0,0,0.0788225852710557,0.0687409119817801,0.0240624871801893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575812554078777,0,0,0,0,0,0,0,0.0257561785533988,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0686925432013042,0,0,0,0,0.540445807730201,0,0,0.0478380955309271,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.332517629142763,0,0,0,0,0,0,0,0,0,0,0,0,-0.116229233081789,0,0.158438737464955,0,0,0,0.144249320626137,0,0,0,0,0,0.0102029793517914,0,0,0.00700031104563686,0,0,0,0
X601699.SH,-0.035861757193489,0,0,0,0,0,0,0,0,-0.232381084294824,0.141740124939466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371879349987574,0,0.197527858075851,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.061755741824602,0,0,0,0,0,0,0.365811056267996,0,0,0,0,0,-0.00478805576404774,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0833321082923676,0,0,0.0100076497969251,0,0,0.0829518076762091,0.00996863039180219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129190769434429,0.0814924868359991,0,0.01700122998078,0,0,0,0.073055853084957,0,0.246908768014923,0,0,0,0,0,0,0,0,0.199401146511769,0,0,0,0.0411171274974382,0,0,0,0,0,0,0
X600096.SH,0,0.102635732321451,0,0,0,0.0925277166515944,0,0,0,0.169595552938813,0,0,-0.00371106697064522,0,0.123581873945888,0,0,0,0,0,0.0936706665534584,0,0,0,0,0,-0.131467536325784,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.313952732737138,0.00688265954745375,0,0,0,0,0,0,0,-0.0393196182628904,0.0184743281553626,0.0435153398523002,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0619113307733563,0,0,0,0.124196962614126,0,0,0.696551693087147,0,0.0202369311577744,0,0,0,0.0741354279367999,0,0,0,0,0,0,-0.0410171224236158,0,0.022863095971657,0,0,0,0,0,0,0,0,0,0,0.0217666351785672,0.0902964768819633,0,0,0,0,-0.180725438792762,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.046776803894121,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0848318434916019,0,0,0,0,0,0,0.0545433045121683,0,0,0,0.0856915794690377,0,0.0803962896877709,0,0.270955716862359,0,0,0,0,0,0,0,0.0443140879723751,0,0.0428032691055477,0,0,0,0,0,0,0.212738840848828,0,0,0,0,0,0,0.0216663635834152,0.0242447857165997,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283698252986927,0,0,0,0,0,0.0235928277832171,0,0,0,0,0.0489412604009778,0.0864346385861451,0,0,0,0,0,0,0.358359937254874,0,0,0,0.0306666449237103,0,0,0,0,0,-0.0172307750952595,0,0,0,0,0,0,0,0.0379903227716867,-0.0263674529164073,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463550931754178,0.0798704523075106,0,0,0,0,0,0.0580089843018898,0,0.17591291336445,0,0,0,0,0,0,0,0,0.0848666721195608,0,0,0.338873849121089,0.0123219183437187,0,0,0,0,0,0,0,0,0,0,-0.0673838312268264,0.0214409895078288,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0705579163540734,0,0.0235123918955177,0,0.00768121486953149,0.173511527465745,0,0,0,0,0,0.291986988875256,0,0.131805731952275,0,0,0,0.0416256947245936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.469731639132292,0,0,0.0404035010370394,0,0,0,0.119292654771024,0,0,0,0.223329769278978,0,0,0,0,-0.0682563081066625,0,0,0,-0.107862540150184,0.131059582447699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168345872660947,0,0,0,0,0,0,-0.0838519698061554,0.0921877826594387,0,0,0,0,0,0
X600295.SH,-3.46944695195361e-18,0.0580207511259437,0,0,0,0.0109927245981847,0,0,0.161666591037688,0,0,0,0,0,0,0,0.0486451187891318,0,0,0,0,0,0.00992442518538686,0,0,0,0,0,0.282870725142396,0,0,0,0,0,0,0,0,0,0,0.218694322420049,0,0,0.0459003932494888,0,0.149871432252243,0,0,0,0,0,0,0,0,0,0.264024431280401,0,-0.0197610891398349,0,0
X600219.SH,0,0,0,0,0,0,0.107782641752934,0.00132234452767078,0,0,0,0,0,0,0.0542242212935283,0,0,0,0.251582232416393,0,0,0,0,0,0,0.145293066505049,0,0.001608439860356,0,0,0.249772290269444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028429312565551,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0143326524184862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211364189432116,0,0,0,0,0,0.436924976675671,0,0,0.0994039701687194,0,0,0,0,0.0969443618332156,0,0.161557353857014,0,0.0382757603006285,0.0205467961595166,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196431521541712,0,0,0,0.940365818533821,0,0,0,0,0,0,0.138540178540677,0,0,0.0578163307240705,0,0,0,0,0,0.00197345695602765,0,0,0,0,0,0.175323627022432,0,0,0,-0.244272173218202,0,0,0,0,0,0,0,0.0325216145797936,0,0,0,0,0,0
X600801.SH,0.184789838256365,0,0,0,0.398313908420115,0,0,0,0,0,0,0.0733562657924978,0,-0.0778240393072709,0,0,0,0,0,0,0,0,0,0,0,0.0166771841459584,0.153434034529252,0,0,0,0,0,0.0385559587580535,0,0,0.095251902848589,0,0.0238685238339393,0,0,0,0,0,0,0,0,0,0,0,-0.0257352641825616,0,0,0.00566015718741734,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.175668571568471,0,0,0,0,0,0,0,-0.0446955138576695,0,0,0,0.0394259397513129,0,0,0,0,0,0.111863324352377,0,0,0.176552348838713,0,0.207230216561143,0,0,0,0,0,0,0.0336447819984132,0,0,0.0906878381330939,0.0808433391869468,0,0.0606981381952167,0,0,0,0,0,0,0,0,0,0.0375545104695722,-0.0192515451896528,0,0,0,0,0,0
X600141.SH,0.239652476010973,0,0,0,0,0,0,0,0,0.156820459378097,0,0,0,0.117710714991367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220958973838701,0,0,0,-0.144778216813174,0,0.40185096543304,0,0,0,0,0,0.0349212036143996,0,0,0,0,-0.18057522426503,0,0,0,0,0,0.0183352085315603,-0.0297468063639155,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.0364161649273488,0,0,0,0,0,0,0,0,0,0,0,-0.107334287904975,0.025734674577282,0,0,0,0,0.136683541063667,0,0,-0.0868277146924159,0,0,0.066750577681083,0,0,0,0,0,0.192318459433715,0,0,0.194634833615269,0.125902707061156,0,0.0343840620288813,0,0,0.100303168004601,0,0.115153195217483,0,0,0,0,-0.0655651489664431,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.055097219594063,0,0,0,0,0.387297221442503,0,0,0,0,0,0,0,0.0659003540123013,0.0321843914858638,0,0,0,0,0,0,0,0,0.0260976997588218,0.0469869093604165,0,0.125924712830402,0.111943309398938,0.0956769588926147,0,0,0,0,0,0,0,0,0,0,0,-0.0320351268478883,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11933425341315,0,0,0,0,3.46944695195361e-18,0,0,0,0.033028896281804,0.241234512140809,0,0,0,0,0,0,0,0,0,0,0,0.0862849756974305,0.0860186302370954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301573990895393,0.0322967063293407,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.136520527902819,0,0,0.167196649064549,0,0.0438787935923224,0,0,0,0.028936818517995,0,0,0.0303911215903079,0,0,0,0,0,0,0,0,0.16964601711371,0,0,0,0,0,0,0,0.0614102594226837,0.0862753186020967,0,0,0,0,0,0,0,0.165762003640639,0,0,0,0,0,0,0,-0.0154251066750006,0,0,0,0,0,0,0
X600688.SH,0.160433569160032,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0874331075517345,0,0,0,0,0.0132790183900842,0,0,0,0,0,0,0.103718426630296,0.0102092436770071,0,0,0,0,0,0,0.072754273227486,0,0,0,0.277990525945318,0.0334805612254177,0,0,0,0,0,0,0,0,0,0,0.0109696252379808,-0.016304039084813,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.144860127430165,0,0,0,0,0,0,0.024848773071879,0,0,0.157093017391898,0,0,0,0,0,0,0,0.0265729682381066,0.0249855185111625,0,0.0501061719879849,0,0,0.148620653278325,0,0,0,0,0,0,0.0102573149101035,0,0,0,0,0,0,0,0,0,0,0,0,0.0301923297857163,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.044755421874717,0,0,0,0,0,0,0,0,0.0859225167621298,0.150920458119528,0.118089140670023,0,0,0,0,0,0,0,0,0,0,0,0.0217358523315245,0,0,0,0,0,0,0,0,0,0,0,0.0158383653288912,0,0,0,0,0,0,0,-0.0277438987401319,0,0,0,0,0,0
X300073.SZ,0,-0.299434572317741,0,0,-0.270374959967211,0,0.177619767011375,0.2234742120365,0,0,0,0,0,0,0.0991105823016226,0,0,0,0,0,0.317735394452704,0,0,0,0,-0.0215193594174685,0,0.0673217008844938,0,0,0,0,0,0,0,0,0,0,0,0,0.0561611092533931,0,0,0,0,0,0,0,0,0,0,0,-0.0350738371886654,0,0,0,0,0,0
Change_TY3M,0.110905542722831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435892045342249,0,0,0,0,0,0,0,-0.0204723883252822,0,-0.127176200843265,0,0,0,0,0,0,0,0,0,0.165711553883452,0,0,0.0495373016506169,0,0,0,0,0.103327234451761,0.281712329193359,0,0,-0.0813885171022359,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.220104423942986,0,0.112171620983278,0.0934495330296235,0,0,0,0,0,0,0,0,0,0,0,0.154316325780814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733361767760932,0,0,0,0,0,0,0,0,0.155034890875762,0,0.612160547295725,0,0,0,-1.18782041498568,0,0
TED,0,0,0,0,0,0,-0.278045048173227,0,0,0,0,0,0,0,0.00990108773208554,0,0,0.206100361857089,0,0,0,0,0,0,0,0,0,0,-0.0128829917407701,0,0,0,0.506186946305259,0,0.0613200335686828,0,0,0,0,0,0,0,0,0,-0.123667611897755,0.0834577836505839,0,0,0,0,3.46944695195361e-18,0.987877868527693,0,0,0,0,1.52411333261783,0,0
RealEstate_excess,0.0514009979348783,0,0,0,0,0,0,0,0,0,-0.0251357741991061,0,0,-0.0306115741625247,0,0,0,-0.0950372041014589,0,0,0,0,0,0,-0.0295856207890411,-0.0131259292929266,0,0,0,0,0,0,0,0,0,0,-0.0604394060863071,0,0,0,-0.0758968587166733,0,0,0,0,0,0,0,0,-0.0306385229163798,0,0.0322553779451101,0,0,-3.46944695195361e-18,0,0,0,0
MKreturn,0,0,0,0,0,0.0695747303002231,0,0,0,0,0,0,0,0,-0.113801978840709,0,0.00220332151563831,0,0,0,0,0,0,0,-0.133127306748445,0.090912703485333,0.0307471265122251,0,-0.0632066612989214,0,0,0,0,0,-0.0252761493992769,0.0905966975619688,0,0,0,0,0,0,0,0,0.0598699523983814,0,0,0,0,-0.120280005111236,0,4.33680868994202e-19,0.0126542529637274,0.141982992409638,0,0,0.0258054431134656,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00129406653967686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198846647678123,0,0,0,0,0,0,0,0,0,0,-0.0014200791761467,0,-0.00143582787503729,0,0,0,-0.0184443630155782,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0107103970403011,0.00662900355684906,0,0,0,0,0,0,0,0,0,0,0,-0.0183308139442604,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615266494023629,0,0,0,0,0,0,0,0,0,-0.0807400417674831,0.0656441276798388,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,2.16840434497101e-19,-0.0132915818241379,0,0,0,0.00688623061592851,0,0,0.00631856756602206,0,0,0,0.00667628612743722,0,0,0,0,0,0,0,0.00777601954711453,0,0,0.00381345245419066,0,0,0,0,0,0,0,0,0,0.000255809892503127,0,0,0,0,0,0,0,0,0,0,0,0,0.0339492361480503,-0.0372121802149227,0,0,0,-0.0807980843786344,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00960828384547538,-0.0078452547278031,0,0,0,-0.00994619745534623,0,0,0.00803038514744129,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320160386371623,0,-0.00350896023842187,0.00699551295232389,0,0,-5.61153303238829e-05,0,0,0,0,0,0,0,0,0,-0.00203920425523471,0.00923953159972786,0,0,0,0.0317064049682979,0,0
