,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600660.SH,X601600.SH,X600010.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X002460.SZ,X601991.SH,X600795.SH,X002466.SZ,X600688.SH,X000786.SZ,X601992.SH,X600111.SH,X002271.SZ,X600176.SH,X000723.SZ,X600027.SH,X002353.SZ,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600489.SH,X600299.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000553.SZ,X000027.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000878.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.0200088913974558,0,0,0,0.14473265023958,0.119669805318333,0,0,0,0,0.0309793576127101,0,0,0,0.0295374389525497,0,0,0,0,0,0.0386321914662429,0.209530891754658,0,0,0.0403120366341894,0.00207930764385907,3.46944695195361e-18,0.0381503640280287,0,0,0,0,0,0,0.0214413326199623,0,0,0,0.0315562075161541,0,0,0,0,-0.00172008336744735,0.01147197271786,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0215370796496123,0,0,0,0.0899770841856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409078971623512,0,0,0.0559990628698424,0,0,0.0476102775601689,0,0.107866692475729,0,0,-0.00875769599433516,0,0,0,0,0,0,0,0,0,0,0.187656267146936,0.0341805910944295,0,0,0.0149658370735725,-0.00926995333079441,0,0,0,-0.023032951504538,0,0
X002466.SZ,0,0,0,0,0,-0.179047985913171,0.112503639407752,0,0,0,0.386647110282911,0,0,0,0,0,0,0,0.734956861893476,0,0,0,0,0,0,0,0,0,0.0479833910682892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236879197134845,0,-0.257990655340391,0,0,0.00650341842551974,-1.73472347597681e-18,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943921807253453,0.0114554462632549,0,0,0,0,0.0130350557726049,0,0,0,0,0,0.0185450708895374,0.0184950184168499,0.041884177645304,0,0,0,0,0.200058372327892,0,-0.0104210341495076,0,0,0,0,0,0,0.0734339362917456,0,0,0,0.0861509900160079,0.0646629946497959,0,0,0.0170615758151285,0.042344305989217,0,0,0,0.0879974344835237,0,0
X000786.SZ,0,0,0,0.312855463310018,0,0,0,-0.196391020010169,-0.0859185231599741,0,0,0,0,0,0,0,0,0,0.040402940824838,0,0,0,0,0,0,0,0,0,0.103692708653773,0,0.174129811392864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127228457742087,0,0,0,0,-8.67361737988404e-19,-0.0148659562058197,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0477745671953918,0,0,0,0,0,0,0.0121436973616022,0,0,0.0980186406709098,0,0,0,0,-0.0105775504027757,0,0,0,0,0.0965846344321933,0,0.184528667650427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111085519128887,0,0,0,0.00634145691998057,0,0,-0.0245361566068498,0.0254610002850439,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0574488065938747,0,-0.113068611984869,0,0,0,0.0390862771564786,0.0757759943406267,0,0,0.164843283210986,0,0,0,0,0,0,0,0.0348156784612511,0,0.0987632596717108,0,0.053728836995431,0,0,0,0,0,-0.0569478739566488,0,0,0,0,0,0,0,0,0,-0.0549230133193982,0,0,0,0,-0.0046400241246877,0,0,0,0,-0.0432881290528716,0,0
X002271.SZ,0,0,0,0,0.333698030786611,0,0,0,0,0,0,0,0,0,0,0,0.0518413351209904,0,0.0294234875447409,0,0,0,0,0,0.0862136214145772,0.244270895777099,0,0,0,0,0,0.0725932225013183,0,0,0,0,0,0,0,0,0,0,-0.336289741244591,0,0,0,0,0,0.1359714217886,0,0,0.0235316441216633,0,0,0,0,0.0145677265565201,0,0
X600176.SH,0,0,0,0,0,0.121522136120222,0,0,-0.0232389080370735,0.104826198667263,0,0,0.0579843375197329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218641424306236,0,0,0,0,0,0.136750959450192,0.0555583881485498,0.000427780519799675,0,0,0,0,0,0,-0.135932428561091,0,0,0,0,0.0882970752398263,0,0,0.0396810447759844,0,0.0124328463017756,-2.16840434497101e-19,0,0,0,-0.00477836912022601,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223962441956613,0,0,0.423996949385435,0,0,0.0196055889876628,0,0,0.154868098070969,0,0,0,0,0,0,0,0.192232990083869,0.0305852754132346,0,0.226355253834179,0,0,0,0,0,0,0,0,0,0,-0.276054918644821,0,0,0,0,-0.0140380256307424,0,0,0,0,0.0310181665159285,0,0
X600027.SH,0,0,0,0,0,0,0,0.131225069272857,0.0475610711021023,0,0,0,0,0,0,0,0.0894893606700734,0,0,0,0,0,0,0,0,0,0,-0.0877900737585612,0.0722810393410029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794191306995738,0,0,0,0.0213936161756592,0,0.0335775594581013,0,0,0.0415113068702066,0,0,0,0,0.00213067315884775,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.130083545694165,0.0853267524004904,-0.116597554102058,-0.201201714904857,0,0.179626224329176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039698547445948,0,0,0,0,0.0564046052349026,0,0,0,0,0,0,0,0.0624526265420104,0,0,0,0,0.166007858523354,0.10953584730045,0,0,0.0679309464903016,0,0.0292602658734823,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.259035917823729,0.0327594015997686,0,-0.0122550226261282,0,0,0,0,-0.10820025784671,0,0,0,0,0.0887829936826702,0,0,0.129821408024559,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0613643506282417,0,0,0,0,0,0.106268169629486,0,0,0.00923129182933816,-0.0086801467974694,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.0371340457738286,0,0,0,0,0,0,0.086469391033633,0,0,0,0,0,0,0,0,0,0,0,0.0532170938899662,0.158578791136656,0,0,0,0,0,0,0,0,0,0,0,0,-0.134735020925195,0.107662558217863,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0211028601897558,0.0286886742340191,0,0,0,0.0504439602880845,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.00292432154145481,0,0,0,0.507786941508447,0,0.0482303762731012,0,0.10368011126741,0,0.0611657822758129,0,0,0,0,0,0,0.0211115116536751,0.0254050256963513,0,0,0,0.0508659821905926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636768141458118,0,0,0,0,-0.0191004927329898,0,0,0,0,-0.0166700237089689,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170519883062497,0,0,0,0,0,-0.0594845785358446,0,0,0,0,0.0864501646856048,0.0213601075476509,0.042933104980521,0,0,0,0,0.0375313149318254,0,0,0,0.0670527786713729,0,0,0,-0.00468954528134914,0,0,0,0,0,0,0,0.300566615354606,0,0.0294713610349786,1.0842021724855e-19,0,0,0,0.0148259383322541,0,0
X600489.SH,0,0,0,0,0.0861122122464794,0,0.240150587356238,0,0,0,0,0,0,0.0175457335718237,0,0,0,0,0,0.288602318906093,0,0,0,0,0,0,0,0,0.158062629415038,0,0,0,0.129267137366738,0,0,0,0.0285046642763684,0,0,0,0,0.329353082686568,0,0,0,0,0,0,0,0,0,0,0.0113088988432367,0,0,0,0.0195327468156747,0,0
X600299.SH,0,0,0,0,0,-0.114715856702059,0,0,0,0,0,0,0,-0.137958260885812,0,0,0,0,0.0697757181993721,0,0,0,0,0,0.0433750918823191,0,0,0,0,0,0,-0.219004517096029,0,0.327623143014993,0,0,0,0,0,0,0,0,0,0.220618638809436,0.0718664355005967,0,0,0,0,0,-0.141475924162012,0.041961000357096,-0.0216270416851082,0,0,0,-0.0128168533246357,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407177298563141,0.185711299783861,0,0,0,0.0259416648449218,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0508381744406999,0,0,0,0,0,0,0,0,0,0,0,0,0.111797627526088,0.076737368445644,0,0,0,0,0,0,0,0.0450216071466612,0,0
X000883.SZ,0,0,0,0,0,0,-0.0206917366554762,0,-0.00926881019425077,0,0,0,0,0,0.0599604891582728,0,0,0,-0.0620259201058193,0,0,0.0563938314546826,0,-0.132794518762673,0,0,-0.011350282844996,0,0,0,0,0.0732373749743414,0,0.116857703054948,0,0,-0.0795146642284958,0,0,0,0,0,0,0,0,0,0,0.0949723661479897,0,0.100082641352175,0,0.0081939851344463,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.0152644147756074,0,0,0,0,0,0,0,0,0,0.0915506772909379,-0.0102945313817692,0.0692485581084682,0,0,0,0,0,-0.116468278476905,0,0,0.0478340764915082,0,0,0,0,-0.146145237306331,0.0773596922262701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147881226490784,0,0,0,0,0,0,0.00814357462762134,0.00963515911364921,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.18330103969342,0.0347025464000923,0.111434548936075,0,0.0569670027426542,0.0315283083236595,0.00787394247129158,0,0,0,0,0,0.041738117926714,0,0,0.0565229091784418,0,0,0.0135138492449094,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021204477256384,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0120457045767161,0,0
X600612.SH,0,0,0,0,0,0,0.402498883118833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216226306473731,0.11499491731389,0,0,0,0,0,-0.0386466394517156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067225685251703,0.0310301893296124,0,0,0,0.0364342851877601,0,0
X000629.SZ,0,0,0,0,0,0,0,0,-0.0418761670808397,0,-0.0117527402233647,0,0,0,0,0,0,0.28604873245889,0,0,0,0.0305229178731431,0,0,0,0,-0.122695729957241,0,0,0,-0.14721067176128,0,0,0.041970912922694,0,0,0,0,0,0,0,0,0,0,0,0,0.0781356138565963,0.122866799923661,0,0,0,0,0,0,0,0,-0.0210825126367243,0,0
X000553.SZ,0,0,0,0,0,0,-0.113832661060104,0,0,0.0825528476297497,0,0,0,-0.0126267698264595,0,0.0686337392698842,0,0,0,0,0,-0.0449228765147689,0.0778663160368273,0,0.050025285568273,8.67361737988404e-19,0,0.0334682347562536,0,0,0,0,0,0,0,0,0.315569958869201,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328896311379156,0.0125015368696126,0,0,0,0,0.0100722308646275,0,0
X000027.SZ,0,0,0,0,0,0,0.0541991413161994,0,-0.00693857293350475,0,8.67361737988404e-19,0,0.259923361263096,0,0,0,0,0,0,0,0,-0.0139689822222568,0,0,0.0539561727086764,-0.119676250799039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302966926240834,0,0,0,0,0,0,0,0,0,0,0,0.00675879395604573,0.00877096532621211,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0987162557459319,0,0,0,0.0884818684753272,0,0,0,0,-0.00926902030089656,0,0,0.0772487386074155,0,0.015830465075322,0,0.019549081727107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761951282794776,0,0,-0.0226112735934902,2.16840434497101e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.186237845405653,0,0.0730379810740151,0,0,0,-0.0139248719437723,0,0,0,0,0,0,0.0688340700684097,0,0,0,0,0,0,-0.00590554005349149,0,0,0.305323119596138,0,0,0,0,0,0,0,0,0,0,0.390925236027971,0,0,0,0,0,-0.0878887704071609,0,-0.33149149932977,-0.0517502918727058,0.0468006692343033,0,0,0,0.0833206506532178,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0158281170621781,0,0,0,0.206798755179638,0,0,0.106380650523656,0,0,0,0,0,0.0265583994738064,0,0,0.0266336097800022,0,0,0.0205984007384546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415075829781874,0,0,0,0,0,0,0,0,0.00652990046713492,-0.0215182806957672,0,0,0,0.0208536878772028,0,0
X000878.SZ,0,0,0,0,0,0,0,-0.0217411657902515,-0.0583111621952913,0.115255431213894,0,0,0,0.0834237249938466,0.596067870156181,0,0,0,0,0,0,0,0,0.109508711415843,0,0.0129660581256257,0.185956991328087,0,0,0,0.0401101997765384,0.135159158749075,0.0378720653960078,0,0,0,0,0.129599550564561,0,0,0,0,0,0,0,0,0.0314657337288347,0,0,0,0,-0.0275439270725038,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833224798072752,0.140729903286591,0,0,0,0,0,0,0,0,0,0.0294132951000496,0.051344640117637,0,0,0,0,0,0.317930295510582,0,0,0,0,0,0,0,0,0,0,0,-0.0235115544061117,0,0,0,0,0.0165968218494147,-0.00417644489112953,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.162345816323322,0,0,0,-0.027293910396228,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982499948529809,0,0,0,0,0,0,0,0,0.0690288297006731,0,0,0,0,0.0223778510516904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620385131994533,-0.0742558341879395,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342558577001381,0,0,0,0,0,0.0538269250397969,0,0,0,-0.0395446633228462,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449701019121411,0,0,0,0,0.018820949281453,0,0,0.0680150770325195,0,0,0.162384674346504,0,0,0,0.174479892150779,0,0.0566225617211948,-0.0690445344749719,0.249397527643957,0,0,0.438354403121689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284181855570353,0,0,0,0,-1.68253486023986,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.051390727044221,0,0,0,0,0,0,0,0,0,0,0,0,0.0153792402374335,0,0.0586081419936608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346997872845478,0,0,0,0,-0.0752895606088013,0,-0.0966267506668173,-0.0011744973361727,0,0,0,0,-0.0185689921504423,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0161816456480761,0,-0.100976999991917,0,0,0,-0.153176957422515,0,0,0.0745455854587878,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413714346069104,-0.00308959257050473,0,0,0,0,-0.0912755483675318,0,0,0,0,0,0,-0.0531518351086731,0,0,0.0411209889239704,0,0,0,0,0.000500663550387197,0.01522492566683,0,0,0,-0.0095751021937578,0,0
MKvol,0,0,0,0,0,0,0.00242297375004773,0,0.00364321337689211,0,0,0,0,0,0,0.0046631097927118,-0.00173517571261558,-0.00261723622516331,-7.87504988378339e-05,0,0,0,0,0,0,0,0,0,0,0,-0.000160272719996745,0.000604289143783576,0,0,0,0,0,0,0,0,0,0,0,-0.00110882878010567,0,0,-0.00285803136204346,0,0,0,0,0.00334280470175558,-0.00169437664154993,0,0,0,0.00466110754163337,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0468845833086538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509383803640823,0,0,0,0,0,0,0.0311815206530168,0,0.0765390697314315,0,0,0.223091057085992,0,0,0,0,0,0,0,0,0,0,0,0,0.125917961416169,0,0,0.198968352126679,-0.495780799777922,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514618312005101,0,0,0,0,0,0,0,0,0,0,0,-0.00115913167163136,0,0.00658522379624677,0,0,0.00304923008529359,0,0,0,0,0,-0.0141905863308455,0,0,0,0,0,0,0,-0.00396795023603253,0,0.00592399522324655,0,0,-0.00168186149542108,-0.00759581637558266,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233133467570496,0.00537771165064131,0,0,0,0,0,0,0,0,0.00313771442146713,0,0,0,-0.00500113832365495,0,0,0.00177861140709812,0,0,0.00082582294047008,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390210583897225,0,0,0,0,-0.00107456390376714,0.00871232709505664,0,0,0,0,0,0
