,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600547.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X000709.SZ,X600489.SH,X600516.SH,X600299.SH,X600352.SH,X002460.SZ,X000629.SZ,X601158.SH,X600808.SH,X600219.SH,X000825.SZ,X000539.SZ,X600801.SH,X000883.SZ,X000786.SZ,X600612.SH,X300072.SZ,X000553.SZ,X000408.SZ,X000301.SZ,X600583.SH,X600021.SH,X002470.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0.00648800956268173,0,0,0.132762556941239,0,0,0,0,0,0,0,0,0,0,0,0.158137819275026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160886326515832,0,0,0,0,-1.73472347597681e-18,0,0.0333683782520504,0,0,0,0,0,0,0.0418478779874714,-0.0173204014876897,0.0153051634396858,0,0,0,0,0,0
X600688.SH,0.0480602214127917,0,0,0,0,0,0,0,0,0,0,0,0.391840614916358,0,0,0,0,0,0,0,0,0,0.0754313118538377,0,0,0,-0.157804572552276,0,0,0,0,0,0.232658847397364,0,0,0,0,0,0,0,0,-0.00173882945765734,0,0,0,0,0.0596966039450093,0,0,0.168149527361413,0.0889968400391391,-0.0129262443018051,0.0488188837266594,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0803291944243673,-0.226088900067991,0.0422650240942543,0,0,0,0,0,0,0.239211556645623,0,0,0,0,0,0,0.0904841501572605,0,0,0.452680958235964,0,0.0240540243166264,0,0,0,0,0,0.0328208791920599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959271202264745,-0.0204675252099929,0.0767658233546051,-0.0374720404304194,0,0,0,0,0
X600886.SH,0,0,0,0.0933655570983853,0,0.0650566180202895,-0.0325963315995015,0,-0.0203588998356713,0,0,0,0,0,0,0,0,0,0,0.0988586513733224,0.101281106090322,0.153715525824761,0,0,0,0,0,-0.00437930531769965,0.116037789177088,0,0,0,0,0,0,0,0,0,0,0.12047161607303,0,0,0,0,0.0565142938861532,0,0,0,0,0,0.00536418511771407,0.0135923127039418,0,0,0,0,0,0,0
X601600.SH,0.01961051042987,0,0.0796675222839887,0.0203470469292249,0,0,0.0342809387541668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430718712804386,0,0.131812718227568,0,0,0.15811340701295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168652606485892,0,0.193807317318347,0,0,0,0,0,0,0,0,-0.00514060625687989,-0.0443076594209257,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392483513392687,0,0,0,0,0,0,0.0154343975711346,0,0,0,0,0.140887719415125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225303886876548,0,0.00731599392429842,0,0,0,0,-0.00174295135716037,-0.0104906703921637,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.100556558571665,0,0,0,0,0,0.186227404102386,0,0,0,0,0,0.0514295412986678,0,0,0,0,0,0.135929076358873,0.0329192212591297,0.0479212043950122,0.0324626107260612,0.0151265817721602,0,0,0,0,0,0,0.0561260407210438,0,0,0,0,0,0.0295099872163037,0.00442128105571444,0,0,0,0,0,0,-0.00805304727419117,-0.00989138867552876,0,0,0,-0.0282576272699675,0,0
X600027.SH,0,0,0,0,0,0.481025315232608,0,0,0.0854998975914661,0,0,0,0.0553930280960771,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244122261580068,0.0804911906383663,0,0,0,0,0,0,0,0,0.17833305406958,0,0,0,0,0,0.023687852565697,-0.0477283856931663,0,0,0,0,0,0
X600188.SH,0,0,0.310167571955944,0,0,0,0.175621286916382,0,0,0,0,0,0.257563595634141,0,0,0,0,0,0,0,0,0,0.0710126125677767,0,0,0,0,0,0,0,0.00322433928016235,0,0,0,0,0,0,0,0,0,0.043543285852954,0,0,0,0,0,0,0,0.1195714951347,0,0,-0.0194915548675332,0,0,0,0,0,0,0
X000898.SZ,0,0,0.0259317170285577,0,0.422628824614641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616737637394275,0.0675220478634282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193875677503855,0,0,0,0,0,0,0,0,0,0,0,0.113306142965999,0,-0.0233070328968539,-0.011341685840691,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.164221098044389,0,0,0.0222128311363278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462474519667588,0,0,0,0,0,0,0,0.105105476226925,0,0,0,0.257689039139365,0,0,0,0.40379021503286,0,0,0,0.0309944933607013,0,0,0,0.0163089299250615,0.03100579149013,-0.0882570130443315,0,0,0,0,0,0
X002466.SZ,0,0,0.0537303566128959,0.0304455121630819,0,0,0,0,0,0,0.183722892467516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000987852943716921,0,0,0.846702165228671,0,0,0,0,0,0,0,0,0,0,0.132090150592143,0.0330751277316639,0,0,0,0,0,0,0,0,0,0,0.0654301124997261,-0.109502515310182,0,0,0.0355667158181985,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.161791768153086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116250755184599,0,0,0,0,0,0,0,0,0.0361896498606035,0,0.0745790915376584,0,0.257174905962286,0.430593374828039,0,0,0.0369188186416052,0,0,0,0,0,0,0.00492320935734069,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.156799715752814,0,0,0,0,0,0,0.390791814690614,0,0,0,0,0,0,0,0,0,0,0,0.209468830897293,0,0,0,0.0126456707587562,0,0,0,0,0.104053871527321,0,0,0,0.00827060142006417,0,0,0,0,0,0,0,0,0.070693660019348,0,0,0.000477495218312616,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.157409279743401,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417546184241945,0,0.0192521883172827,0,0,0,0.12321834743753,0,0,0,0.0708342667458532,0,0,0,0.0964482111467007,0,0,0,0.0869416124491572,0,0,0,0,0,0.00365256291055615,0,0,0,0,0,0,-0.0178952489042003,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.713569456120198,0,0,0,0,0,0,0,0,0,0.132884385248869,0,0,0,-0.0093661827917083,0,0,0,0,0,0,0,-0.0773205933794889,0,0,0,0,0,0,0,0,0.0723013598974019,0,0,0,0,0.0492261217200206,0.0375427046915079,0,0,0,0,0,0,-0.0177063491116831,0.0367496210368037,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296971413581391,0,0,0,0,0,0.112407607225624,0.285904260577787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138766902141552,0,0.0636573981528261,0.0382305054639361,0,0,0.121346506420307,0,0,0,0.0618870310162549,0,0,-0.000817354857403497,0.0193555056178864,0,0,0,0,0,0
X600299.SH,0,-0.158808831338116,0,0,0,0,0.0626618543126551,0,0.126392748276371,0,0,0,0,0,0,0,0,0.220712253943246,0,0,0,0,0.0699262931650167,0.109229000724893,0,0,0.0468216276675632,0,0.0320259679978738,0,0,0,0,0,0,0,0,0,0,0,0.0964193125142273,0.0613027401475119,0,0,0.131060363243072,0,0,0,0,0,0,-0.0214785746320781,4.33680868994202e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.111676474078725,0,0,0,0,0,0,0.277341108241843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3708723132067,0,0,0,0,0,0,0,0,0,0.185746019994653,0,0.135314522612853,0,0,0,0,0,0,0,0,0,0,0,0,0.0184590129672802,-0.0748539343515102,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.110517657774195,0,0,0,0,0,0,0,0,0,0,0.609982364873821,0,0,0,0,0,0,0,0,0.178016851041152,0,0,0,0,0,-0.0143020388697023,0,0,0,0.0490086797956844,0,0.187846898165681,0,0,0.184731493022584,0,0,-0.0908869396761295,0,0.0727316178309119,-0.0301818261843316,-0.017745723962183,0,0,0,-0.102127866371833,0,0
X000629.SZ,0,0,0,0.0519574483817872,0,0.0570128691255415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.457981553852859,0,0,0.290188478146719,0,0,-0.0464504474017856,0,0,0,-0.0339389716690755,-0.0382139309916556,0.0344030246301641,0,0,0,0,0,0
X601158.SH,0.00140644225323047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108296022006752,0,0,0,0,0,0.0996598802591441,0,0.0432237260137357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848031734152823,0.0258679997420718,0,0,0,0,0.0216318991121423,0,-0.008831911712544,0,0,0,0,0,0,0
X600808.SH,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.043251276457762,0.170714942546438,0,0,0,0,0,0,0.0665550880234539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920303922060438,0,0,0.0159022513535218,0,0,0.520293880979569,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0499368468202121,0,0.255694780315459,0,0,0,0,0,0,0,0,0,0,0,0.146350679008123,-0.0178564043364638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723325578498864,0,0,0.039795635494303,0,0,-0.0112832042254371,0,0,0,0.0573139815584823,0,0
X000825.SZ,0,0,0.0631678348284123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135439838169618,0,0.069463353590828,0,0,0,0,0.0925228585393634,0,0.137391006246449,0.182643433587792,0,0,0,0,0,0,0,0,0,0.0324692707566017,0,0,0,0.0822079044261835,0,0,0,0,0,0,-0.0110401895572989,0.0113631703401955,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0427447297829756,0,0,0,0,0,0,0,0,0.0386192235641951,0,0,0.175870869663033,0,0.102012465629851,0,0,0,0.155917666300812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104934410895606,0.165710749160285,0,0.00542154000293597,0,0,0,0,0,0.0513074514352064,-0.0235745075809178,0.00246080650634622,0.017044020018208,0,0,0,0.0333218697200416,0,0
X600801.SH,0,0,0,0.351365691834142,0,0,0,0,0,0,0,0,0.132288984413268,0,0,0,0,0.166508381275599,0,0,0,0,0.141768183641516,0,0,0,0,0,0,0,-0.0579301898921977,0,0,0,0,0.0940513858286327,0,0,0,0,0,0.209642507617338,0,0.0586133449025349,0,0,0,0,0,0,0,0.00710968329112758,-0.0778395501283638,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0902432646440361,0,0,0,0,0,-0.00562390051011143,0,0,0,0,0.0687419624966509,0,0,0,0.0603730646799733,0,0.0426962204095912,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0831402385915026,0.0933543147110298,0.209335323541039,0.010035754819579,0,0,0,0,-0.00520014504439564,0,0,0,0,0,0,0
X000786.SZ,0,0.000398773100217314,0,0,0,0.079838586912667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247870440841958,0,0.147104724429968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461461063292926,0,0,0,0,0,0,0,0,0,-0.00414409207099599,0.0116774498613077,0,0,0,0,0,0
X600612.SH,0,0.0688434559341712,0,0,0.0701289972553937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172966890488048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727399812490919,0,0,0,0.0578970859528266,0.0864756714152638,0,0,0,0,0,-0.0309788036508274,-0.0474725789820364,0,0,0,-0.326914881737578,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993231980052658,0,0,0.130111651592261,0,0,0,0.204942822466459,0,0,0.365355982257619,0.252864883392584,0,0,0,0,0,0.267466413312245,0,-0.136651802788172,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0589583255100334,0,0.10362524497103,0,0,-0.15074407040083,0,0
X000553.SZ,0,0,0,0,0,0,0,0.0994363887272718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976399891100273,0.121552126998544,0,0,0.0624048161092866,0.145163715391961,0,0,0,0,0,0,0,0,0.0156170486726187,0.0905127131136988,0,0.182283108950019,0,0.105744892776965,0,0,0,0,0,0,0,0.0804850699269729,0,0,-0.0546714672214998,-0.0197649324286945,0,0,0,-0.163731067345575,0,0
X000408.SZ,0,0,0,0,0,0.111935579482076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156296831254097,0,0,0,0,0,0,0,0.233043227972708,0.0787100509982118,0,0,0,0,0,0,0,0,0,0,0.0567882324019723,0,0,0.119041855205876,0,0,0.0272308570919578,0,0.0660020622564596,0,0,-0.00742138561129267,0,0,0,0,0,0,0
X000301.SZ,0.34742239136884,0.0439251733734361,0,0,0,0,0,0,0,0.333324536205334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335379314866096,0,0,0,0.147942263650989,0,0,0,0,0.170692184961195,0,0,0,0.0599238893756506,0,0,0.0835875603593069,0,0,-0.00366602689604358,0,0,0,0,0,0,0
X600583.SH,0.81394286692527,0,0,0,0,0,0,0,0,0,0,0,0.0521709190905889,0.130322729094185,0,0,0,0,0,0,0,0,0,0,0,0,0.0613085928032866,-0.122592296871517,0.000773042688629197,0,0,0,0,0,0,0,0,0,0,0.0169537255577081,0.145611410807131,0,0,0,0,0,0,0,0,0.174474258611165,0,-0.040151253364495,0.0482172269520158,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0633597136223603,0,0,0.0659070587823431,0,0,0,0,0,0,0,0,0,0,0,0.141306186203852,0,0,0,0,0,0.339363794871753,0,0,0,0,0,0,0,0,0,0,0,0.00916685752723179,0,0,0,0,0,0,0,0,0,0,0,-0.0394749047664588,0.0207955768272057,-0.040291836531093,0,0,0,0.0943331829344806,0,0
X002470.SZ,0,0,0,0,0,0.201520714897255,0,0,-0.0944851799576816,0,0,0,0,0,0,0,0,0,0,0,0,0.0733897760300021,0,0,0,-0.0931934209084767,0,0,0,0,0.0877108375269422,0,0,0,0,0,-0.070651112986412,0,0,0,0,0.0582846216790515,0,0,-0.066964201931538,0,0,0,0.373063690540722,0,8.67361737988404e-19,0.0308083734476794,-0.097776975501528,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.129408844868369,0.109955450515737,0,0,0,0,0.12536867055108,0,0,0,0,0,0,0.0506845306696014,0,0.0117988959986343,0,0,0.0927584468925997,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0977865801888394,0,0,0,0,0,0,0,0.117581544287471,0,0,0.0017645104163964,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.101954178995368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145467994765821,0,0,0.0551065720928565,0.118203441760202,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.372759602291726,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.254094268924421,0,0,0,0,-0.00549670602974672,0.0359717699770881,0,0,0,0,0,0
X000027.SZ,0,0.0658311399611231,0.0681384879804288,0,0,0,0,0,0.235561400516564,0,0,0,0,0,0,0,0,0,0,0,0.0354623365749965,0,0,0,0.183244222474247,-0.126610529014043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202710384795109,0,0,0,0,0,0,0.0037133630678597,-0.0210448809980231,0,0,0,0,0,0
Change_TY3M,0,0,-0.131121662423088,0,0,0,0,-0.461391660608818,0,0,0,0,0,0,0,0,0,0.0982645390163936,-0.0720314153277479,0,0.117848968507254,0,0,0,0,0,0,0,0,0,0.0825272794311666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162223606678658,0,0,0,-0.110732296549768,0.506861726645613,0
Slope,0,0,0,0,0,0,-0.399637884791069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776921701234254,-0.717355087342818,0,0,0,-0.841460977607153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310033276004076,0,0,0,0,0,0,0,0,0,0.140766811916353,0,0,0.626784655259672,0,0,0,-2.87907280178278,0,0
TED,0,0,0,0.000192092279886723,0.663673193062275,0.0732753065522126,0,0,0,-1.21446218004432,0,0,0,0,0,0,0,0,0,0.753708939320804,0,0,0,0,0,-0.436830767535184,0,-0.327405951951179,0,-0.0141944489886347,0,0,0,0,0,0,0,0,0,-0.342342112909036,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.493895437975956,0.294022898124357,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.143474127617298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367018272814798,0,0,0,0,0,0,0,0,0.0310239595657847,0,-0.0670704987421004,0,0,0,0,0,0.0273785165190803,0,0.131025664682055,0.0738076756236911,0,0,0,-0.128298572800948,0,0,0,0,0,-0.00629977545100135,0.003766493559261,0,0,0,0.0241357306025516,0,0
MKreturn,-0.0289361459452049,0,-0.0204114415229886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831374786383358,0,0,0,0,-0.188462035044207,-0.0319794052972848,0,0,0,0,0,0,0,0,0,0,-0.0626446850521159,0,0,0,0,0,0,0,0,0,0.089516654226988,0,0,0,0.0311861355406494,-0.0164432710451396,0,0.0808029956928615,0,0,0,0,0
MKvol,0,0.0100265158564279,0,0,0.000839180561269722,0.0012813704119453,0,0,-0.00117966969736048,0,0,0,0,0.00107499543431334,0,0,0,0,0,0,0,0.00261084458775634,0,0,0,0,0,0,0.000346840044845173,0,-0.0063512433233164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176123483942282,0,0,0,0,0,0.042068490264841,0
CarbonVol_Shenzhen,0,0,0,0,0.485795457622085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098552050729809,0,0,-0.197188005341666,0,0,0,0,0,0,0,0,-0.170663808427015,0,0,0,0,0.0247279699476233,0,0,0,-0.0538266981985288,0,0,0,0,0,0.169171989687235,0,0,0,0,-0.0246518700117207,-0.0927296094748046,-0.0468775180224354,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0822584418364714,0,0,0.0256414250918197,0.0119899241955719,0,-0.0381904110979068,-0.201406807077404,0,0,0,0,0,0,0,0,0,0,0,0,0.0448431241423057,0,0,0,0,0,0,0,0,0,0,-0.0104137745354634,0,0,0,0,0,0.0680964542672031,0,0,0,0,0,0,0.117983065146268,0,0,0,0,0.190678011138518,-0.0097312854109724,0.0481663110067333,0.0879988349287496,0,0,0.0698164816119675,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0122151903213202,0,-0.0110802973241076,0,0,0,0,0,-0.00381076205165914,0,0,0,0,0,0,0,0,-0.00130270032861216,0.00361518359989872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342303684544509,0.00762081680743103,0,0,0,0.0422438821355431,0,0
