,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X000301.SZ,X002271.SZ,X600027.SH,X600795.SH,X601991.SH,X600362.SH,X600426.SH,X600803.SH,X000983.SZ,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000408.SZ,X000539.SZ,X600219.SH,X600160.SH,X600995.SH,X300037.SZ,X000629.SZ,X000932.SZ,X600688.SH,X600612.SH,X002409.SZ,X002080.SZ,X000027.SZ,X000933.SZ,X600157.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.679958733690973,0,0,0.0297671360801839,0.179593480473051,0,0,0,0,0,0,0,0,0,-0.085960917434582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640745788797422,0,0,0,0,0.0834039097531629,0,0,0,-0.121475974097962,0,0.129704809337953,0,0,0,0.0675761153049915,0,0,0,0.0358387981922469,0,0.383836723542817,-0.0710925001604888,0,0,0,0
X600028.SH,0.708742157327639,0,0,0,0,-0.085591343490884,0,0,0,-0.066385590038443,0.0872314431453988,0.0482293156891375,0,0,0,0,0,0,0,0,0,-0.0245962716627528,0,0,0.0655914451831541,0,0,0,0,-0.0473661279545275,0,0,0,-0.0195582774775901,0,8.67361737988404e-19,0,-0.00801509717498063,0,0,0,0,0,-0.0120425902728358,0.0107537841371401,0,0,0,0,0,0,0.011113639453435,0,0,0,0,0,0,0
X601088.SH,0.0624986172061455,0.157266671194153,0,0,0,-0.142620926847471,0,0.0532023470470084,0,0,0,0.377540663040636,0,0,0,0,0,0,0,0,-0.0888085761247126,0,0,0,0.0590366129760946,0,0,0,0,0,0,0,0,0.213507616855093,0,0,0,0,0,0,0,0,0,0,-0.0121018368496841,0,0,0.229840964775685,0,0,0.0504856064878102,-0.0402653450098493,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.218409300492322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147406318633761,0.0156505417249863,0,0.126847211728044,0,0,0.0222340640803046,0,0,0,0,0.011082510778688,0,1.73472347597681e-18,0,0,0,0,-0.0102371330610286,0.00215989931113214,0,0.0246565427598707,0,0,0,0,-0.00960179392819939,0.0539226362416389,0,0,0,0,0
X600011.SH,0,-0.0344792312325806,0,0,0,-0.0587821960080119,0,0,0,-6.93889390390723e-18,0,-0.124138145840362,0,0,0,0,0,0,0,0,0,0,0.079095641849308,0.601141802743868,0.230614814647705,0,0,-0.0406927039696102,-3.46944695195361e-18,0,0,0,0,0,-0.318759419198674,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.15296614551314,0.0729045288487084,0,0,0,0,0.0409308954252727,0,0,0,0,0,0,0
X600188.SH,0.108577133516561,0,0,0,0,0,0,0,0,0,0,0.267072697487402,0,0,0,0,0,0,0.197878132958679,-0.0373500743559717,0,0,0,0,0,0,0,0,0.0917347838234069,0,0,0.168817659850718,3.46944695195361e-18,0,0,-0.0985658047186096,0,0,0,0.137319096334721,0,0,0,0,0,0,0,0.181984729594203,0,0,0,-0.0995203142619698,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.138997405093196,0,-0.0753478484338297,0,0.138601466597692,0,0,0,0,0,0,0,0,0,0,0,0.0599832597905134,0,0,-0.0764902126463022,0,0,0,0,0.0258440463461994,0,0,0,0,0,0.19619690586823,0,0,0,0,0,0,0,0,0,0,0,0.0104456585493826,0,0,0,0,0,-0.0176801131707945,0,-0.0270783027450675,0,0,0,0,0
X600019.SH,0,0.017551687520968,0,0,0,0.14618274104962,0,0,0,-0.0475961033593291,0.0520832726089832,0,0,0.0350183975392483,0,0,0,0,0,0,0,0,0,0,0.050952741820929,0.0682832944734211,0.030451596342593,0,0,0,0,0,0,0,0,0,0,0,0,-0.00877696714263392,0,0,0.270972821061845,-0.0276779769143314,0,0,0,0,0,0,0.056665148304983,0.0592455526406369,0,0,0,0,0,0,0
X002460.SZ,-0.0208357211421142,0,0,0,0,0,0,0,0,0.596222708246613,-0.116479317492793,0,0,0,0,0,0,0,0,0.160914855130746,0,0,0,0,0,0,0,0,0,0,-0.0203968869681224,0,0,0,0.130952442126664,0.0223472723814941,0,0,0,0,0,0,0,-0.00247265937284951,0,0,0,0,0,0,0.229795364697088,0.0469359986881094,0,0,0,0,0,0,0
X002466.SZ,0,-0.0822076362515027,0,0,0,0,0,0,0.300905483507669,0,0,0,0.313876773906415,0,0,0,0,0,0,0,0.148354140985945,0.115673921855068,-0.0053397010127539,0,0,0,0,0,0.122564473737754,0,0,0.187777455800398,0,0,0,0,0,0.183619266582076,0,0,0,0,0,0,0.0758001944416834,0.0218457215802644,0,0.094638020251681,0,0,0,0,0.0557656801734534,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0143655211888661,0,0,0,0,0,0,0,0,0.611839688850203,0,0,0,0,0.0768381620971603,0,0,0,-0.00853356555429866,0,0,0,0.0329943134571008,0.0244886280179983,0.0125220146150958,0,0,0,0,0,0,-0.0393628628609501,0,0,0,0,0,0
X601898.SH,0.00191124206427305,0.16262117276106,0.214954479037857,0,0,0.167553962149746,0,0,0,0,0,0,0.125325006190914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262542154555422,0,0,0,0,-0.164880982497566,0,0,-0.126314232758785,0,0,0,-0.0131560639887794,0,0,0,0,0.0704051350985716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0.0298716716582253,0,0,0,0,0.0756766498464298,0,0,0,0.313612593467269,-0.0332535678731253,0.0410053032364583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074160391259365,0.12140161292499,0,0,0.114778129388318,0,0.0135797495997508,0.0240855188287136,0.0320273252677981,0,0,2.16840434497101e-19,-0.00568955094200305,0,0,0,0,0,-0.040689602160395,0,0,0,0,0,0,0
X601600.SH,0.108172117194526,0,0,0,0,0,0,0,0,0,0.0678196334347055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199401339836606,0,0.562093349230099,0.153323425204054,0,0,0,0,0.00192310118167571,0,0,0,0,0,0,0,0,0.0241793418803936,0,0.0635236125768954,-0.0385567608041682,0,0.113510041806818,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0551698819986342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538083030658116,0,0.0273969618326154,0,0.0615125319242693,0,0.069794662828434,0,0,0,0.09818227156122,0.10104740135699,0,-0.0783058631020478,0,0.0117149317466599,0,0.0317529845054656,0,-0.0769035239323784,0,0,-0.122128102855508,0,0,0,0,0,0.115405762728128,0,0,0,0,-0.0326638525036454,0.0323966171747539,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751322299597368,0,0,0,0.11789176219369,0,0.0541915773604934,0,0,0.00242867209981083,0.0500640280961809,0.0523892181971669,0,0,0,0,0.193225896776921,0,0.0692236146160713,0,0,0.019369098433993,0,0.0200991631238999,0,0,0,0.10852870191153,0,0.0180097388272265,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.18578724337343,0,0,0,0,0,0,0,0,0,0,0,0.0313509454144374,0.0570591143047283,0,0,0,0,0,0,0,0,-0.145534560160642,0.0996786596842358,0.024406032506685,0,0,0.0256316844391935,0,0,0,0,0,0,0,0.071264985260465,-0.00933374088757511,0.06299422114994,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0785303538597546,0,0,0,0,0,-1.0842021724855e-19,0,0.0731796302311558,0,0,0,0,0,0,0,0,0,0.141555368754435,0,-0.0260943658135574,0.0428658861599611,0,0,3.46944695195361e-18,0.0479288751538455,0,0,0.0217607653066956,0,0.00178395486055751,0.0116315197981546,0,0,0.0716843616853052,0,0,0.0210290863654758,0.0383355696146894,0.120190830145422,0,0,0,0,-0.0150170197708413,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.121600217975826,0,0,0,0.101387280881504,0,0,0,0.0593262141419436,0,0,0,0,0,0,0,0.00282516378508993,0,0.207639019952512,0,0.145540747230132,0.121383136832503,0,0.159282455583879,0,0,0.0417770849181955,0,0.0500205153626672,0,0,0,-0.0222762476398491,-0.13655634516467,0,0,0,0,0,0.0406797559469801,0.116396829985768,0,0,0,-0.0561976306789845,0,0.0172033345593858,0,-0.120897585864769,0,0,0,0,0
X000877.SZ,0,0,0,-0.155590315544395,0.00632200492217779,-0.0814362004824959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143358191799462,0,0,0,0,0,0,0,0.0968513118618235,0.00878069483168779,0,0.620399922536317,0.165736191007979,0,0,0.000400303024423447,0,0,0,0,0,0,0.00952524800203714,0.0138322533214281,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.00230994719969172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968682332728879,0,0,0,0.171669334426069,0,0.0818024805818041,0.136369276972431,0,0.0161250895980628,0,-1.73472347597681e-18,0,0,-0.092933651162513,0,0.0962783468507696,0,0,0,0,0,0,0.0191924577322182,0.035254297221133,0,0,0,0,0,-0.00970260768425323,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.00498079993294046,0,0,0,0,0,0,0,0,0,0,0.167797488154024,0,0,0,0,0,0.397941324946787,0,0,0,0.0451107436598626,0.194963542243053,0.0975642731481892,0.077994478626804,0,0,0,0,0,0.146970486523332,0,0,0,0,0.0653570001863124,0,0,0,0,0,0,0.130460801720476,0,0,0,0,0,0,0
X600027.SH,-6.93889390390723e-18,0,0,0,0.416177602665606,0,0,0,0,-0.101858501913314,0,0,0,0,-0.00319282900004824,0,0,0,0,0,0,-0.0332125796051046,0,0,0,0,0.127590608722776,0.0377651157676843,0,0,0,0,0,0,0,0.49041055548079,0,0,0,0,0,0.00192785838937416,0,0,0.021342261318485,0,0,0,0,0,0.26230724008443,0.034796436182869,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.18339147357979,0.0999609091240757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395821188915924,0,0,0.0722920884241595,0,0,0,0,0,0,-0.00542554446838081,0,0,0.0819862718168003,0,0,0,0,0,-0.0868345558641974,-0.0485112348286539,0,0,0,0,0,0,-0.000462578775382203,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.279339158330656,-0.04983439377041,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.192679002184323,0,0,0,0,3.46944695195361e-18,0,0.0637217870706679,0.319923766354043,0,0,-0.0150347339519599,0,0,0,0,0,0.0165135389361489,-0.00648198541901027,0,0.110912603813985,0,0,0,0,0,0,0,-0.13950583542911,0,0,0,0.0276489882388994,0,0.0971350249377188,0,0.0231602306485446,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18082166017299,0,0,0,0,0,0,0.0879537074878126,0,-0.0689593774357176,0,0,0,0,0,0.0881645700786212,0,0.0331663961466558,0,0.202658627837875,0,0,0,0,0,0.0655939336918854,0,0,0,0,0.0254747479679827,0.0570147101491302,0,0,0,0,0,0,0.0330239561676206,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.505798392628464,0,0,0,0,0.0447366779787187,0,0,0.281623465553009,0,0,0,0,0,0,0,-0.00565870242076406,0,0,0.1541452399025,0,0,0,0,0.116837269163809,0,0,0.146759958691379,0,0,0.182763302416138,0,0,0,0,0,0,0,0,0,0,0,0.00712050907535579,0,-0.0467975831675778,0,0,0,-0.0824210816414271,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22121862750548,0,0,-0.118513138933653,0,0,0,0,0.343874804180404,0,-0.0584772694466305,0.100480565202332,0,0,0,0.203541316206284,0,0,0.262886323513133,0,0,0,0.00616835905532018,0,0,0,0,0,-0.121666202954145,-0.0228250962564638,0,0,0.126909477811547,0,0,0,-0.027437101743002,0,-0.0882552822813407,-0.265489512527536,0,0,0,0
X000983.SZ,0,0,0,0,0,0.374122300049792,0,0,0,0,0,0.0483460321663004,0,0,0,0,0,0,0,0,0.0507597466803175,0.140626819950539,-0.052065581165154,0,0,0.12613117810802,0,-0.19337723181331,0,0,0,0.049229154289965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260135674221057,0,0,0,0,0,0
X600176.SH,0,0,0,0.115337170564473,0,0,0,0.140177806045526,0,0,0.176331169433798,0,0,0.0976286786519527,0.24241678728761,0,0,0,0,0,-0.12972727819651,-0.187498706513851,0,0,0,0,0,0,0,0,0,0.282269530075662,0,0.219439846615079,0,0,0,0.097655466655224,0,0.107804356404441,0,0,0,0,0,0.0310879150503243,0,0,0,0,0,0.0232462074489007,-0.111515094783564,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.662475008283954,0,0,0,0,0,0,0,0,0,0.0771196245000151,0,0,0,0,0,0,0,0,0,0,0,0.142405558901317,0,0,-0.00959549616643596,0,0,0,0.0334054070758045,0,0,0,0,0.0200373672647569,0,0,0,0,0,0,0.00640440622583737,0,0,0,0,0,0,0
X601699.SH,0.105208974298145,0,0,0,0,0,0,0,0,0,-0.193762082299478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169086026070234,0.0297069018667002,0,0.113306112304434,0,0,0,0,0,-0.124789066435689,0,0,0,0,0,0,0,-0.0523094020732391,0,0,0,0.304916279439225,0,0,0,-0.0166258721042531,-0.002562421373111,0,0,0,0,0,0
X000807.SZ,0.0664429082304689,0,0,0,0,0,0,0,0,0,0,0,0,0.271348449684593,0,0,0,0,0,0,0,0,0.057374266011443,0,0,0,0,0,0,0,0.205994656950041,0,0,-0.0098474260171345,0,0.0358582228068244,0,0,0,0,0,0,0,0.0484126462107705,-0.0440115973973233,0,0,0.31290835590038,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0.0212280138259679,0,0,0,0,0,0,0,0.172292602287165,0,0,0,0,0,0,0,0,0,0,0,0.0149495825238214,0.0781568942528286,0,0,0,0,0,0,0,0.511000718403323,-0.169263121980479,0,0,0,0,0.0384589059913739,0,0,0,-0.0863683308348387,0,-0.12275738521548,0,0,-0.15389762938653,0,0,0,0,0.036916127834694,0,0,0.0190822284680578,0,0,0,0,0,0
X000408.SZ,0,-0.0811870124211633,0,0,-0.0963161056902195,-0.0720430296822145,0,0,0.682494118251123,0,0,0,0.155658366401658,0,0,0,0,0,0,0,0,-0.0446633621723546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891326183784232,0.0629097456963331,0,0,0,0,0,0,-0.0765621447569382,0,0,0,0.00542333480994595,0,0,0,0,0,0,0
