,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600188.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X000792.SZ,X002271.SZ,X600489.SH,X601699.SH,X600219.SH,X600339.SH,X601158.SH,X600808.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.547924171023221,0,0.0213584960110294,0,0,0,0,0,0,0,0,0.0604223046781475,0.0923827288835888,0,0,0.000994091416884266,0,-0.0702529817772776,0,0,0,-0.0349160859199093,0.032096770718893,0,0,0,0.00633881948077172,0,0,0,-0.03858107105282,0.0148597140782559,0.0649319196689812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000687150999114197,0,0,0,0,0,0,0
X600028.SH,0.441333888782121,0,0.0203367236729589,0,-0.0836264152088232,0,0,0,0,0,-0.00776810850645386,0,0,0,0,0,0,0,0,0,0,0,0,-0.10771489490162,0,0,0,-0.00626080782763919,0,0,0,0,0.00945424176625086,0,0,0,0,0,0,-0.00496138663683303,0,0,0,0,0,0,-0.00494553930858859,0,0,-0.0196127799950238,0.0351026298445591,0,0,0,0,0,0
X601088.SH,0,0,0,0.11941110255887,0.16573969756007,0,0,0,0,0,0.18987083294051,0,0,1.73472347597681e-18,0,-0.0109286760664132,0,0,0,0,0,0,0,0.0443607577085486,0,0,0,0,0,0,0,0,-0.028825798629659,0.0297986321303971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166115166146488,0.336758399800241,0,0,0,0,0
X600019.SH,0,0,0.0580817794712209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373003615893533,0,0,0.0398105482787538,0.138699470800931,0.565030582179123,0,0,0,0,0,0,0,-0.0312211077090245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324294759847751,0,0.0353743818334225,0,0,0,0,0
X600585.SH,0,0,0.339881531241173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273510243632991,0,0,0,0,0,0,0.0442146503136575,0.0356903004474018,0,0,0.0460678894672322,0,0,0,-0.301228768191247,-0.111279477821176,0,0,0,0,0,0,0.15737292074124,0,0,0,0,-0.153656139111053,0,0,0,0,-0.0145008768029678,0.0243440028845467,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0258444835547133,0,0,0.137714564876665,0,0,0,0,0,0,0,0.0325860949032794,0,0.054630617511764,0,0,0,0,0,0,0.0813020806470766,0,0.022566321489627,0.00788668993976687,0,0,0,0,0,0.248994844055547,0,0,0,0,0,0,0.0505783094182269,0,0,-0.00725082769481099,0.0109461819992055,0,0,0,0,0,0
X600309.SH,-0.1112891901723,0,0.148778135908784,0,0,0,0,0,0,0,0,0,0,-0.241983549798706,0,0,0,0,0,-0.106608257639938,0,0,0,0.180916773775035,0,0,0,-0.00303026006754648,0.105502017849339,0,-0.0864225708782996,0,0,-0.0320485751470931,0,0,0,0,0,0,0,0,0,0,0,0,0.420032018782838,0,0,-0.0296859729309452,-0.00849303624537149,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0377715106730503,0,0,0,0,0,0.0553984465932639,0,0,0,0,0.0336015556214004,0,0,0,-0.00567173983606554,0,-0.0352682434755256,-0.0276380622784976,-0.0835162049154657,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0344491502059523,0,0.0927020641421508,-0.110312966473169,0,0.0458301961881434,0,-0.00900696363265913,0.0161519061711226,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0339375612265639,0,0,0,0,0,0.231694354192292,0,0,0,0,0.0316256081965167,0,0,0,0,0,0,0.00509477889351351,0,0,0,0,0,0,0,0.0340497458002934,0,0,0,0,0.00753282411074296,0,0,0,0,0,0,0.18105508168897,0,0,0,0,0.043431318466991,0,0.00557341314335198,0,0,0,0,0,0,0
X600660.SH,0,0,0.052342171735704,0,0,0,0.051294757390902,-0.200801507402219,0,0,0,0,0.033194385032035,-0.0701408742451873,0,0,0,0,0,-0.0734468020811806,0,-0.101715469822774,0.0683175436232215,0.160213063886738,0,0,0,0.0633635422924468,0,0,0,0.0557063637446868,0.0630666886632803,0.164436163082054,0,0,0,0,0,0,0,0,0,0,-0.0954277519728048,-0.146834859495837,0,0,0,-0.00894512686101499,0.0159207885888336,0,0,0,0,0,0
X600188.SH,0,0,0.0300822029312487,0,0,0.0703507846547505,0,0,0,0,0,0,-0.0165402693784521,0,0,0,0.0933809957149148,0,0,0,0,0,0,0,0,0,0,0,0.228353845681872,0,0.0694790669832164,0.0577321218347298,0,0,0,0.112147622061897,0,0,0,0,0,0,0.430891938434763,0,0,0,0,0,0,0.0131062021665575,-0.00147737087904527,0,0,0,0,0,0
X600688.SH,0,0.0746802817071007,0,0,-0.0391640528132893,0,0,0,0,0,0,0,0.023617287693685,-0.0420996704533391,0,-0.00282961241793858,0,0,0,0,0,0,0.0913607434438485,0.0204965508403403,0,0,0,-0.0654556178259187,0,0,0.18417835077159,0,0,0.039300783885205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357084827456203,0,0,0,0,0.0679560453111847,0,0
X300072.SZ,0,0,0.0155228822649483,0,0,0.11039101246705,0,0,0,-0.543866300985927,0,0,0,-0.177324809323742,0,0,-4.33680868994202e-19,0,-0.108765105030665,0,0,0,0,0.251695348320224,0,0,0,0.0791797443873538,0,0,0.060646353925507,0,0,0.203161689918933,0,0.00582954303506492,0,-0.0935210911876706,0,0,0,0,0,0,0,0,0,0,0,-0.0468714477188471,0.0625398609570362,0,0,0,0,0,0
X600362.SH,0,0,0,0.300273118964732,0,0,0,-0.026792669294514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24575101457874,0,0,0.0684102937798289,0,0,0,0,0,0,0,3.46944695195361e-18,0.0563022208307114,0,0,0,0,0,0,0,0,0,0.410614606511077,0,0,0,0.11668905440276,0,0.00279940425239822,0.00633776290105944,0,0,0,0,0,0
X600795.SH,0,0,0,0.0764444055082322,0,0.274076777271958,-0.0738104397134147,0,0,0.0237285902818343,0,0,0,0,0,0,0,0,0,0.035181921339007,0,0,0.107351457087546,0,0,0,0,-0.0722459614033366,0,0,0,-0.140216092130942,0,0.136308508877694,0,0,0,0,0,0,0,0,0,0,-0.133276231746138,0,0,0,0,-0.00079279478137833,0.0274418879368126,-0.0632598703546919,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432435001441674,-0.0179125348806935,0,0,0.0262201786861902,0,0,0,0,0,-0.0402162415766924,0,0.149957801456331,0,0,0,0.109626894908624,0,0,0,0,0,0.0389732374359326,0,0.129475060724031,0,0,0,0,0,0,0.0117850429850431,-0.016773588338056,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0959665704854574,0,0,0,0,0,0.29455256924523,0,0,0,0,0,0,0,0.0478436985355256,0.753967704215427,0.144393322018675,0,0.0779384094912887,0,0,0,0,0,0,0,0,0.0987775554928312,-0.0393548508816829,0,0,0,0,0,0,-0.0348955374066938,0,0,0,0,0,0,0,0,0,-0.00365376809370917,0.0355234864218673,0,0,0,0,0,0
X601991.SH,0,0,-0.0586245571987062,0,0,0,0.0813642884246236,0,0,0,0,0.0516784123802158,0,-0.0575968058623682,0,0.00968790008631685,0.0216523706016834,0,0,0,0,0,-0.0147923420400775,0,0,0,0,0,0,0,0.0373181649220848,0,-0.0105721693925544,0,0,0,0,0.0291613594474125,0,0,0,0,0,0,0,0,0,0,0,-0.0144160658490754,0,0,0,0,0.0661234344417665,0,0
X600547.SH,0,0,0,0,-0.0307796775087319,0,0,0,0,0,0,0,0,0,0,0.170132955185426,0,0,0,-0.022018685776197,0,0,0,0.107109594418419,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.653981560039808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00285653709064399,-0.0580880833450117,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733447973742613,0,0,0,0,0.032914800213555,0,0,0,0,0,0.125126740320399,0,0,-0.0621624232497278,0,0.21964663941631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123379497063231,0.00409867180089628,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0925848391278912,0,-0.0702443338671235,0,0,0,0,0,0,0,0,0,0.0704570501613657,0,0.0553360871439099,0,0,0,-0.0563289844740177,0,0,0,0,-0.00589071338076653,0,0,0,0,-0.0858050343729332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352066504558127,0.0137385477862325,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11438406083691,0,0,0,0,0,0,0,0,0.219975556087431,0.13177970436707,0,0,0,0,0.0998772724182241,0,0,0,0,0.235680273357907,0,0,0,0.291291578577332,0.145233976087749,0,0.0271297767602417,-0.142340462472253,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.223423824383253,0,0,0.121317375431049,0,0,0,0,0,0,0,0,0,-0.138997883243249,-0.234509124372431,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893352004450044,0,0,0.78123149620753,0,0,0,0.357127542727625,0,0,0,0.623040006205907,0,0.508966181594797,0,0,-0.0234265764890477,-0.00424793996605951,0,0,0,0,0,0
X600176.SH,0,0,0.046155867294243,0.0901371894795844,0.0937759978380986,0,0.0931378684929669,0,0,0.33786956810913,0.143801672241484,0,0,0,0,0,0,0,0,-0.0879158160970131,0,0,0,0,0,0,0,0.153171875747366,0,0,0.111838314672951,0.290782520175462,0,0,0,-0.195165455198473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189668647118877,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.146105818000802,0,0,0,0,0,0,0,0,0,0.239765063826903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000105300970583592,0,0,0,0,0.116736436620999,0,0,0.0224411016116516,0,0,0,0.285273495167572,0,0,0.00627205770704576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289240946596633,0,0.0299357656094361,8.67361737988404e-19,0,0.0229310391668459,0,0,-0.0194456182393105,0,0,0,0,0.021363972198433,0,0,0,0,0,0,0,0,0,0.0106351379054064,0,0,0,0,0,0,-0.0131850793064749,-0.00592653148835744,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0693839737264556,0,0,0,0,0.0707536599904876,0,0,0.0030041110115456,0,0,0,0,0,0,0,0.0500562723092635,-0.0133052668697705,0.0041418781648887,0.123214700255964,0,0,-0.00756117597868291,0,0,0,0.0200554386751689,0,0,0,0,0,0,0,0.136878101508801,0.225646052239904,0,0.0178157958799563,0,0,0,0,0,0,-0.00965635779062143,0.0105827234083157,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.12694964837172,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0540942483397931,0,0,0,0.471443121866274,0,0,0,0,0,0,0,0,-0.20799213936893,0.115770335074531,0,-0.00986611626745582,0,0.267619525077888,0,0,0,0,0,0,0,0,0,0.367472067123204,0,-0.00837186873121161,0.0333702581154222,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0263249628814422,0,0,0,0.206435534781121,0,0,0,0,0,0.0803387826435926,0,0,0,0,0,0.0199379203112026,0,0,0,0,0.0283944616453637,0,0,0,0,0.068619361490504,0,0,-0.153962052210911,0,0,0,0,0,0,0,0,0,0,0.228725139517063,0,0,0.0309081114743523,-0.0150925084567425,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.196879136635636,0,0,0.0171188797236163,0,0,0,0,0,0,0,0,0,0,0.0828884737714437,-0.0292023407526537,0,0,0,0,0,0,0,0,0.0465321274924053,-0.0267825927860659,0,0,0,0,0.0236488065907828,0,0,0,0,0.0173401561724209,0,0,0,0,0,0,0.00295285666238945,0.0189266415473715,0,0,0,0,0,0
X000553.SZ,0,0,-0.103999108716518,0,0,0.665297205730084,0,0,0,0,0,0,0,0,0,-0.0112530214673397,0,0,0,0.0725463524656716,0,0,0,0,0,0,0,0.167343754514912,0,0,0,0,0,0,0,0,0,0.154978447812266,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-2.71050543121376e-20,0.0226712091374232,0,0,0,0,0,0
X000408.SZ,0,0,0.100675357854254,0,-0.146032611339865,0,0,0,0,0,0.25923673273166,0,0,0,0,0,0.0670269934435903,0,0,0,0,0.325398632980582,0.0120310814353879,0.0403128114386816,0,0,0,0,0,0,0,0,0,0,0,0.131826342581928,0,0,0,-0.107526709050088,0,0,0,0,0,0,0,0,0,0.0107353642183267,-0.074092891947668,0,0,0,0,0,0
