,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X600489.SH,X601992.SH,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X600612.SH,X000709.SZ,X600299.SH,X002460.SZ,X000786.SZ,X002466.SZ,X000629.SZ,X601158.SH,X000883.SZ,X600426.SH,X002353.SZ,X600219.SH,X600583.SH,X000630.SZ,X600315.SH,X600021.SH,X601699.SH,X600985.SH,X000553.SZ,X000027.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115462382217889,0.0343745966463766,0,-0.0216989249206224,0,0,0.0231232294441995,0,0,0,0,0,0,0,0,0.0533743909618038,0,0,0.0482657645675416,0.0947948709243555,0,0,0,0.0176902591623964,0,0.0737108611718035,0,0,0,0,0.00409109922807788,0,0,0,0,-0.0109551601310807,0.0116782368639745,0,0,0,0.0131496564075111,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0241231343725868,-0.034796005753896,0,0,0,0,0,0,0,0,0.015609228313033,0.181365032911135,0,0,-0.0171729726468749,0,0,0,0,0,0,0,0,0,0.111249164196639,0,0.0262167530027281,0,0,0,0,0.0560091731911973,0.0793569403750913,0,0,0,0,0,0,0,0,0,0,0,-0.0238770303535916,0.0131327096351589,0,0,0,0,0,0
X601088.SH,0,0,0,0.0296016881822757,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.020601610280329,0.188352026967475,-0.0390423522594068,0,0.0599548919681686,0,0,0,0,0,0,0,0.0118701071414469,0,0.0819850832782203,0,0,0,0.103586489729163,0,0.124504960785438,0,-0.105557831786793,0,0,0,0,0,0,0,0.0735321788144592,0,0,0,-0.00518447489813949,0.0248308608647321,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0246367849053849,0,0,0,0,0,0,0,0,0,0,0.0871357390399451,0,0,0,0.368108138719324,0,0,0,0.341818085026875,0,0,0,0,0,-0.00318586013236562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085412789535039,0,0,-0.032001752876086,0,-0.00620487718015556,-0.00149534691931692,0,0,0,0.0462442567880518,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.23440184235611,0,0,0,0,0,0,0,0,0.0305729030544653,0,0.0428229278295495,0,0.0743173620481547,0.00873809336711156,0,0,0.0223402737702468,0,0,0,0,0,0,0,0.101215106460535,0,0,0,0,0,-0.0432758999752257,0,-0.0773393842287315,0,0,0,0,0,0.371983368002546,0,0,0,0.0222892959444015,0.0136892675637293,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0581936944962186,0,0,0,0.00390090630922652,0,0,0,0.0385002011597044,0.135630330251988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145856725146825,0.0155932882618315,0,0,0.0495633224991134,0,0,0,-0.0536060820338797,0,0,0,0,0,0,0,0,0,0,0,-0.011314464021886,0.0100502014888277,0,0,0,0.106261063416747,0,0
X600547.SH,0,0,0,0,0,0,0,0.102609062669556,0,0,0.0749871670244207,0,-0.165465870354401,0,0,0,0,0,0,-1.73472347597681e-18,0.237525704806034,-0.238819915339652,0.000982756594888581,0.791359652515346,0,0,0,0.165510428787427,0,0.0231442520998526,0,0,0,0,-0.147359365652113,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0718949793773031,-0.246907215243394,0,0,0,0,0,0.0943905984682006,-0.0384933203320306,-0.00130909577756811,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.149532588158929,0,0.0840555825850049,0,0,0,0,0,0,-0.0719603651072497,0,0,0.559357289224085,0.0885418426563741,0,0,0,-0.0563359894794398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132736477455834,0,0,0.0937822476459097,-0.00479859621079626,-0.0164226090528152,0,0,0,0.105394753358055,0,0
X600010.SH,0,0,0,0,0,0,0,0.0525426005106349,0,0,0,0,0,0,0.234617253622402,0,0,0,0,0.0230410313232535,0,0,0.100560988498536,0,0,0,0,0,0.104097707908681,0,0,0.184736310395906,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154302010882382,0,0,0,0,0,-0.0528192323851098,0,0,0,0.145789981141782,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.209841915134517,0,0,0,0,0,0.102527095427267,0,0,0,0,0,0,0,0.0120542686195012,0,0,0,0,0,0,0,0,0.0793378662358295,0.107489803620501,0,0,0,0,0,0.219885438226262,0.00793711289348317,0,0,0,0,0,0,0,0,0,0,0,-0.00459760520656183,-0.0194803312231893,0,0,0,0.119773664463697,0,0
X600886.SH,0,0,0,0.163426651724692,0,0,0.0251806254570139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894400998522653,0,0,0,0,0,-0.126227829562514,0.0264939863003581,0,0,0,0.201220983270724,0.0572540802670084,0,0,0,0,0.0384689459490074,0,0,0,0,0,0,0,0.0904806037070527,0,0,0,-0.00667052113532576,-0.00991505420079168,0.0661404476060774,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00585477395227701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555369101021876,0,0.0239567558458479,0,0,0,0.0765067318552358,0,0,0.00318921019881805,0,0,-2.16840434497101e-19,0.271747315043475,0,0,0,0.0301397972947838,0,0,0.0797622918095583,0,0,0,0.0194607537847421,0,0,0,0,0.0270121564976041,0.0161989126689448,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0276141996317492,0,0,0,0,0,0,0,0,0,0,0,0,0.000296916103945511,0.0130380585346798,-0.0470600781386085,0,0,0,0,0,0.0996757029632604,0,0,0,0,0,0,0.0791496186708094,0,0,0,0,0,0,0.00495287097273511,0,0,0,0,0,0,0.0628348340832624,0.084328849051028,0,0,0,0.00599346095528461,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102920213482228,0,0,0,0,0,0.0554064501035202,0,0.0624124641521722,0,0.0697670555475293,0,-3.46944695195361e-18,0,0,0,0.129271198357495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504184689092741,0,0,0.0107532456695255,0.021717120838583,0,0,0,0,0,0
