,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X002460.SZ,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X600489.SH,X002075.SZ,X600176.SH,X000723.SZ,X002466.SZ,X600126.SH,X000401.SZ,X000553.SZ,X600426.SH,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600486.SH,X000709.SZ,X600583.SH,X600529.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0438883248549083,0,0.0979790689402539,0,0,0,0,0.134442184554433,0,0,0,0,0.0193871638284096,0,0,0,0,0,0,0.0902973585529481,0,0,0.0289489967563465,0,0.0605003534001378,0,0,0.05186809963469,0,0.00841726701876655,0,0,0,0,0,0,0,0,0,0,0,0.0250645834203143,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.171570093726718,0,0,0,-0.0145624128374114,0,0,0,0.197734526522106,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.106260577230878,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0229024032265118,0,0,0,0.0264513955700018,0,0,0,0,0,0,0,0.0157989660639434,0.0135240554886396,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.4042539981944,0,0.0169715855840469,0,0,0,0,0,0,0.177742151452124,0.0828323130037695,0,0,0,0,0,0,0,0,0,-0.0376040479555914,0,0,0.00985424294301239,0,0.146354502742654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162213694315188,-0.00482753078041434,0,0,0,0,0,0
X601088.SH,0,0,0.112534642807944,0,0,0,0,0,0.344388389707925,0,0,0,0,0,0,0,0,0,0.0785734249222844,0.0309027282414489,0.115073853467735,0,0,0,0,0,0,0,0,0,-0.063825111722204,0,0.0457253800362675,0.0478392831696616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015304611245302,0.0266523657964982,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0604838804660084,0.0344463954413404,0,0,0,0,0,0,0,0,0.0181870273205606,0,0,0,0,0,0,0,0.0920097143134941,0,0,0,0.0634121440813902,0.0489588157546955,0,0,0,0,0,0,0,0,0,0.119953970403054,0,0,0,0.0291242405655203,0,0,0,0.0224104863729104,0.0172070006396192,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.116346322351026,0,0,0,0,0,0,0.0228489626097915,0,0,0,0,0,0,0,0,0,0,0.907207456060309,0.0824785623919036,0,0,0,0.09998083483614,0,0.0453112759537049,0,0,0,0,0,0,0,0,0,0,-0.0663699866266335,0,0,0,0.0104588918525579,0.0382567646504318,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0725741157993526,0,0,0,0,0,0,0.0640686349007676,0.278491729036568,0.0105538321291806,0.0337123332713744,0,0,0,0,0.0647629493522009,0,0,0,0,0,0,3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0141945786842008,0,0,0,0.0175631374421193,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0364809690960705,0,0,0.141347119960019,0,0,0,0,0,0.0585329581704934,0,0,0,0,0,0,0,0,0,0,0,0.0530740144605931,0.120166644295757,0,0,0.167283445213658,0.0130383741092084,0,0,0,0,0,0,0,0,0,0.215614904848991,0,0.0789589299465793,0,0,-0.0998615654400374,0.00468004770764107,-0.0172187325006845,0,0,0,0,0,0
X600011.SH,0,0,0,0.0867312571055986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157879685047603,0,0,0,0,0,0,0,0,0.612216150001629,0,0.0555325690688138,0,0,0,0.0215474180124917,-0.0392523984462629,0,0,0.171940285369963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165435100188275,0.0125557422263578,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.236712716427063,0.147738060902857,0,0,0,0,0,0,-0.128321356071275,0,0.0544439416084251,0,0,0.0754366677786988,0,0,0,0,0,0.153694227564001,-0.0222901589178234,0,0,0,0.0546194249855903,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0748654368533359,0,0,0,0.0356911522585324,0.021845324716297,0,0,0,0,0,0
