,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X600096.SH,X000408.SZ,X600219.SH,X000933.SZ,X600378.SH,X600489.SH,X000723.SZ,X000831.SZ,X600141.SH,X000932.SZ,X002080.SZ,X600348.SH,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.00785978679936778,0,0,0.0175111022244273,-0.0562705599116045,0,0.203753658449301,0,0,0.0942901100499676,0,0,0,0,0,0.0200318949976526,0.0655811207139167,0,0,0,0,0.0132932018590445,-0.0219330970377151,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160804501617343,0,0,0,0,-0.00547215773084386,0.0106521508462593,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0697149104509569,0,0,0,0,-0.0165312436968497,0,0.103606428499957,0,0,0,0,0.0740994721702848,0,0.0499937826916555,0,0,0.0534687371198408,0.0094084487779607,0,0,0,0,0,0,0,0.0141315642292038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564422396697544,0,0,0,0,0,0,0.0116122204980048,-0.0193393437667335,0,0,0,0,0
X601088.SH,0,0,0,0,0.0367560473421911,0,0,0,0,0,0,0.148781013265397,0,0,-0.00127963090571546,0,0,0,0,0,0,0,0.0112486182763392,0,0,0,0.124403448809341,0,0.0673067716150469,0,0,0,0,0,0,0,0,0,0,0,-0.0497999437357881,0,0,-0.0325371342950718,0,0,0,0.0148331529894299,0,0,0,-0.0182304839675556,0.0327489229222485,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.041811985774247,0,0,0,0,0,-0.119475483965895,0,0,0,0.26270190172874,0.12909499770137,0,0.133820174297271,0,0,0,0,0.224893053136987,0,0,-0.0835253738396006,0,0,0,0,0,0,0,0,-0.0264499029886208,0.0569512432259743,0,0,0,0,0,0,0,0,-0.0829926696687704,0.554275320321139,0,0,0,0,0,0.00328759524794273,-0.013940624997942,0,0,0,0,0,0
X600188.SH,0,0,0,-0.148934838599053,0,0.00703908939141694,0,0,0,0,0,0,0,0,0,-0.0251579491256225,0,0,0,0,0,0,0,0.300068847936208,0,0,0.141922553705681,0,0.283793489254505,0,0,-4.33680868994202e-19,0,0.00613475099514207,0,0,0,0,0,0.283249126549069,0,0,-0.370583942250909,-1.73472347597681e-18,0,0,0,0.0142102324876986,0,0,0,-0.019227338799352,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0406723522397131,0,0,0,0,0,0,0,0,0,0.073882713591754,-0.0179352499577401,0,0,0.0129583365484733,0.312773070890647,0,0,0.0224722147768504,0,0.0265613980530427,0.0235660727324459,0,0,0.00770935630476923,-0.0459767657133762,0,0.1225844354117,0,0,0,0,-0.068213839039745,0,0,0.0777640852376519,0,0,0,0,0,0,0,0,0.201611709592759,0,0,-0.0051700421552253,0.00995240104701159,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.098324642379048,0,0,0,0,0.0493883773084706,0,0.0828251678372913,0,0,0,0,0,0,0,0,0.17315821493517,0,0,0,0.0133789417852178,0,0,0,0,0,0,0,0,0,0,0,0,0.0799222392006757,0,0,0,0.130527756922891,0.165529040517297,0,-0.0124203084911753,-0.00262542459712638,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00735003614288396,0,0,0,0,0.586859838828919,-0.0294803398428583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538476754680018,0,0,0,-0.0396645475434859,0,-0.0164038731059894,-0.0195198305802948,0,0,0,0,0.27993772980154,0,0,0,0,0,0,0,0,0.021329229425307,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.071217953483512,0,0,0,0.302563320075367,0,0.142799329369715,0.0732025585647297,0,0,0,0,0,0,0,0,0.0832918239547205,0,0,0,0,0,0.00684385655292318,0,0,0,0,0,0,0.108021168680419,0,0,0,0,0,0,-0.0303469861675485,0,0,0,0,0,0,0,0,0,-0.0762079764300334,0.0689438737130254,-0.00320737887649858,0,-0.0818047047057865,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0650680969833859,0,0,0.553992742290458,0.00528963243698105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506411268851402,0,0,0,-0.0195493924397408,0,0,0,0.214989195773336,0,0,0,0,0,0,0.0746234260225513,0,0,0,0,0,0,0,-0.139491819781728,0,0,0.0143013549989475,4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127881537281396,0,0,0,0.0318259856999389,0,0,0,0,0.108746350825355,0.579085878010266,0,0,0,0,0,-0.178826557676404,-0.00225714792384656,0,0,-0.00265571380927929,0.0721185250390353,0,0,0,0,0,0,0,0,0,0,-0.0311239050246247,0.0505100409720147,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.29132745703597,0,0,0,0,0,0,0,0,0,0.0121644507126515,0,0.0513203487844273,0,0,0,0,0,0,0,0,0.104186190582091,0.0572045223092897,0,0,0.0750585539324939,0.00791969170583385,0,0,0,0,0.12705254075385,0,0,0,0.0649642197223612,0,0,0,0.0551024103681354,0,0,0,0,0,0,0,0.00824297725864674,-0.0111624119715249,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0893544058874541,0,0,0,0,0,0,0.240230499947304,0,0.0140623031065362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338149996737881,0,0,0,0,0.108876214749212,0.0290330781473784,0.287211649760891,0,0,0,0.016940849005624,0,0,0,-0.00818048057181652,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.105800347961443,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0319852190398784,0,0,0.195582160434701,0,0,0,0,0,0.00206992862611265,0.091729565119138,0,-0.053163848475489,-0.0205485340534132,0,0.0207305830298467,0,0,0,0,0,0,0,1.73472347597681e-18,0.00862888034717525,0,0,0,0.0906644619625247,0,0,0,0,0.0261593496417696,0,-0.00316555142771545,0.0136619250050437,0,0,0,0,0,0
