,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600795.SH,X601992.SH,X300072.SZ,X002466.SZ,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000709.SZ,X600516.SH,X600157.SH,X000786.SZ,X600176.SH,X600027.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600808.SH,X600219.SH,X600352.SH,X600489.SH,X000959.SZ,X600339.SH,X002271.SZ,X000723.SZ,X600299.SH,X601158.SH,X601699.SH,X000983.SZ,X000883.SZ,X002092.SZ,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0.0511317211370944,0,-0.118157978679763,0,0,0.0352670606043333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566814871176324,0.205501736635324,0,0,0,0,0,-0.0271929960981273,0,0,0,-0.070928257726964,0.0549907813014689,0,0,0,0.751695946359317,0,0,0,0.0200837524065776,0.0802070089529897,0,0,0,0,0,0,0,0,0,-0.00392951623595762,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.00189737168984774,0,0,0.105075497442133,0,0,0,0,0,0,0,0,0.0751523642031177,0,0,0,0,0,0,0,0,-0.0312493572523469,0,-0.00750726022496577,0.041945960988357,0,0,0,0,0,0,0,0,0,0.06994270094082,0,0.0728390050078521,5.42101086242752e-20,0,0,0,0,0,0.0100522183202789,0,0,-0.0045125863242398,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.67133932095407,0,0,0,0,0,0.0184512304409632,0,0,-0.116741426506873,0,0.0978934743484589,0,0,0.104802287581991,0,0.000727396023661796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406729847530649,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0335942087022093,0,0,-0.1647798719986,0,0,0,0,0,0,0,0,0,0,0.0671605816181071,0,0,0,0,0,0,0,0,-0.0337023135797058,0,0,-0.0259399841282801,0.0763939795989991,0,0,0.00209690654025618,0,0,0,0,0,0,0,0,-0.0233740011644567,0,0,0,0,0,-0.141891648007527,0.00330282706272747,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534354034163169,0,0,0.0374416410616831,0.196579860321073,0,0,0,0,0,0.0882749276382224,0,0,0,0,0,0,0.110756826494989,0,0,0,0,0,0,0,0.178164859023696,0,0,0,0,0,0.453308788419171,0,0,0.235969261539221,0,0,-0.0129587922095802,-0.00599384360944059,0,0,0,0,0,0
X000898.SZ,0,0,0,0.136957310857846,0,0,0,0.122546060785757,0,0,0,0,0,0.00772474901259456,0,0,0.142373016135631,0,0,0,0,0,0.0157170510691515,0,0,0,0,0,0,0,0.0839255798021014,0,0,0.425029103141928,0,0,0,0.160405155936563,0,0,0,0,0,0.0736101221220839,0,0,0,0,0,0,0,-0.0116960450869821,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.231347678287261,0,0,0,0,0,0,0,0,0,-0.0500942311132895,0,0,0,0,0,0.00624812846394037,0.207288980612182,0,-0.00887836955807677,0,0,0,0,3.46944695195361e-18,0,0.0299915826772614,0.0407230894987052,0,0,0.0585083568335445,0.184400768778036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134047950014874,0,0,0,0,0,0
X600516.SH,0,0,0,0.105700197007563,0,0,0,0.6303271239492,0,0,0,0,0.195061532724713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838749230576412,0,0,0,0.0994816507121355,0,0,0,0,-0.353650356647693,0,-0.0526999509894263,0,0.316081099422225,0,0,0.279425664476297,0,0,0,0.0277154563200399,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0596455262931697,0,0,0,0,0,0,0.0560295586822069,0,0,0,0,0,0.00903299300063288,0,0,0.0262532420468026,0,0,0.0100783356906472,0,0,-0.0195095589070329,0,-0.00654296163772722,0,0,0.00179851405463112,0,0,0,0,0.0151648929665166,0,0,0,0,0,0,0,0,0.16390726058873,0,0.0568644144055158,0.00920263001758972,0,0,0.00486736338499968,-0.00339790560283217,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.0249877147134759,0,0.112486958537775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102637242146245,0,0,-0.0224503948266678,0,0,0.499586571081096,0,-0.186221227438809,0,0.00359669480723786,0.00161611171433041,0,0,0,0.0884776538588531,0,0.132825286530964,0,0,0,0,0,0,0,0.300061732346168,0,0,0,0.0228480949875357,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0944145881478789,0,0,0,0,0.126429206142915,0,0,0,0,0,0,0,-0.0642682551547866,0,0,0,0,0.0661772948773326,0,0.0859088692376782,0,0,0.14206403071378,0.213257422162399,0,0,0,0,0,0,0,0.0705312540610048,0,0,0,0,0,0,0,0,0,0,0.0608205298736218,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.066792276003943,0,0,0,0,0,0.0911617962093745,0,0,0,0,0,0,0,0,0,0.0735448351230814,0,0,0.0303242449292175,0.0988337293302749,0,-0.024688984399773,0,0.0406836955469017,0,0,1.73472347597681e-18,0,0.0330010146781497,0,0,0,0,0,0.0354324950204996,0,0,0.0283575141941304,0,0,0,0,0,-0.0851843181008689,0,0,0,0.00860621777771375,0,0,0,0,0,0
X000792.SZ,0.4856448573834,0,-0.0211185032764338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339771579030647,0,0,0,0.0951472612946569,0,0.403908713025928,0.568399877970952,0,-0.278827308545931,0,-0.0033477437867187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864630369524825,0,0,0,0,0,0,0,0,0.268905165598208,-0.159406917095374,0,0,0,-0.571104822361973,0,0
X000553.SZ,0,0,-0.0531908183997476,0,-0.00897086117010538,-0.00436816144322281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120270400665879,0,0.192498546171069,0,0,0,0,-0.0507974605017542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191821562526487,0,0,0,-0.0236146384715579,0.0486761586730932,0,0,0,0,0,0
X000408.SZ,-0.176954389096029,0,0,0,0,0,0,0.0706649541232706,0,0,0,0,0,0,0,0,0.330291755414714,0,0,0,0,0,0.227929905632048,0,0,0.0485193509072984,0,-0.0800833473547588,0,0,0.267144563410376,0,0,0,0.282622449942963,0,0,0,0,0,0,0.0992294517273864,0,0,0,0,0.184087318331044,0,0,0,0,-0.0725091176184037,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.050398064167089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417349935252564,0,0.0237757730850688,0,0.164501519826029,0,0,0.0554333095730904,0,0.0387034194399687,0,0,0,0,0.309427847077863,-0.0896919095318577,0,0,0,0,0,0.000789361526218633,0,0,0.252181395137605,0,0,0,-0.0319915632511601,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0660209163058337,0,0,-0.0941610821295381,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626434320485772,0,0.0517867360817688,0,0,0.0780937920726969,0,0,0,0,0,0,0.0866829559579952,0,0,0,0,0,0,0,0,0,0,0.244848453750196,0,0,0,0,0,0,0,-0.0124159765314259,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0314473941372318,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.111440894741411,0,0,0,0,-0.133818942502128,0,0.0754341810638466,0.0864607252276159,0,0.0594988053561665,0,0,0,0,0,0,0,0,0,0.00244305310858026,0.069736082236082,0,0,0,0,0.292597042453482,0.0132826142269607,0,0,0.0694316670934031,-0.0574984162114767,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00675871683034403,-0.0127759226517967,0,-0.00393976174205101,0,0,0,0,0,0,0.205786733145243,0,0,0,0.17144380368209,0,0,0,0,0,0.0131688865677075,0,0,0,0,0,0,0,-0.00352331101845483,0.127938273531253,0,0,0,0,0.00510091185332793,0,0,0,0,0,0.0142431232073309,0,0,0.0341514662127503,0,0,-0.00737070922970953,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292410043292026,0,0,0,0.475579778170858,0.109000116121314,0,0.146450235986235,0,0,0.046985479801251,0,0,0,0,0,0,0,0,0.039680792727566,0,0,0,0,0.0292738986306422,0,0,0,0,0,0,0.0341515988607177,0,0,0,0,0,0
X600339.SH,0,0,0,-0.0629336526391462,-0.0965781366582356,-0.11824751080872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145761862847031,0,0.187344277261671,0,0,-0.0808513474205293,0,0.040380199632309,0,0,-0.00451934347142539,0,0,0,0,0,0,0,0,-0.0597469166480258,0,0,0,0,0,0,0,0.0685479947588396,0,0,0.0240081997740494,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.121330961102759,0,0,0,0.109359552606015,0.30922781736511,0,0,0,0,0,0,0,-0.156190106376772,0,0,0,0,0,0,0.0601093807216617,0,0,-0.0178561317031835,0,-0.180040948487016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272179907380948,0.0464085781981752,0.408500028201244,0,0,0,0,0
X000723.SZ,0,0,-0.0140732954311018,0,0,0,0,0,0,0,0,0,0,0.0394417508867789,0,-0.131114286806552,0,0,0,0,0.123904672218189,0,0,0,0,0,0,0,0,0,-0.0489894254420575,0.0795126102753252,-0.0539579324855063,0,0,0,0,0,0,0,0,0.0839626757799557,0,0,0,0,0.0435607503290108,-0.139317328335321,0,0,0,0.0153175236412673,-0.211848078952509,0,0,0,0,0
X600299.SH,0,0,0,0,0.01433937055901,-0.0511406831601835,0,0.0516885337389379,0,0,0,0,0,0.0981739224870464,0,0,0.0279444047468003,0,0,0,0,0,0,0,0,0,0,0,0.090049201690788,0,0,0,0.0682794247937342,0,0,0,0,0,0,0.0325416508306185,0,0,0,0,0,0,0,0,0,0,0.0462219156143694,-0.02155551075286,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.00836422953081476,-0.0220843056909259,0,0.084724990088294,0,0,0,0,0,-0.00520177373316018,0,0,-0.0184229496832778,0,0,0,0,0,0.0273787017502058,0,0,0,0,0,0,0,0.0335625789075944,0,0,0,-0.0346210425930754,0,0,0,0.0336117268401929,0,0,0.121882448550546,0,0,0,0,0,0.017416879448664,0,0,0,0.00936646531144232,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.136869875497951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118176231221938,0.28183962122063,0,0,0,-0.109911989151787,0,0,0,0,0,0.0790567798976696,0,0,0,0,-0.150230272180384,0,0.171268069952254,0,0,0,0.429161770316366,0,0,0,0,0,0,0.0214767832119919,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0375482830151772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272743531929577,0,0,0,0,0,-0.036799404903964,0,0,0,0,0.441457674096062,0,0,0,0.0100754057556089,0,0,0.0262335043321463,0,0,0.0726525600078781,0,0,0,0.00485872177818386,0,0,-0.0240464282203303,0.0268439536099684,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0440994370395864,0,0,0,0,0,0,0,0,0.0409243576146629,0.0151503325907757,0,0,0,0,0,0,0,0,0,0,-0.00860156166063414,0,0,0,0,0.0259171027063559,0,0,0.0330638696624017,0,0,0,0,0,0.0618300865873484,0,0,0.0193158008508981,0,0.0661714111538771,0,0,0,0.018630652589545,-0.0130282917368488,0,0,0,0,0,0
X002092.SZ,0,0,0.00516572974366193,0,0,0,0,0.10909376695905,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0.267331180499603,0,0,0.111350243882131,0,0,0,0,0,0,0,0.107461078436859,0,0.162391423725681,0,0,0,0,0.168240676926866,0,0,0.109884328903476,0,0,0,0,0,0,-4.33680868994202e-19,0.00467022944244051,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.14283278569098,0,0,0,0,0,0,0,0,0,0,0,-0.104351226714467,0,0,0,0,0,0.136356033807311,0.350534260366827,0,0,0,0.192603490967413,0,0,0,0,0.0383667420633137,0.3879355477604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275257901409013,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0813215704052812,-0.00719633304119541,0,0,0,0,0,0,0,0.00530764179618006,0,0.256780457528899,0,0,0.018098366204332,0,0.139923634922074,0,0,0,0,-0.0604798039469158,0,0,0,0,0,0,0,0,0.127140625239875,0,0,0,0.0473229787352905,-0.0638791574056841,0,0.0290896800418571,0,0,0,0,0,0,0,0.00342183440048097,0,0,0,0,0,0
Change_TY3M,0,0,-0.0398901081401879,0,0,0,0,-0.0776396931753064,0,0,0,0,0,-0.0149330504821746,0,0,0,0,0,0,0,-0.0450269190576079,0,0,0,4.33680868994202e-19,0,-0.0126019846953232,0,0,0,0,-0.0121024336231814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470446892080594,0,0,0,-0.0234197495164736,0,0,0,0,0,0
Slope,0,0,0,0,-0.185980316036989,0,0,0,0,0,0,-0.085306676530157,0,0,0,0,0.0171740904353632,0,0,0,0,0,0,0,0,-0.158444537831558,0,0,0,0,-0.37036437070634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615185578100039,0,0,0,0,0.856277435928171,0,0,0,0.429912588487877,0,0
TED,0,0,0,0,0.29834274566797,0,0,0,0,0,0,0,0,0,0,0,-0.567193359170546,0,0,0,0,0,0,0,0,0,0,0.251956532923175,0,0,0,0.471585289842801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.487785976595292,0,0,1.49880751270404,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.15234463277482,-0.0711430891843885,0,0,0,0,0,0,0,0.0869833323603209,-0.16507310611875,-0.0875290348642336,0,0,0.0369198359101625,0,-0.0641351561163438,-0.0027497386516115,0,-0.103628480738469,0,0,0,0,0,0,0.350458122334086,0,0.361988836964788,0,0,0,0,0,0,0,0,0,0,0,-0.0153937104643313,0,0,0,0,0,0
MKreturn,0,0,0.0258227839612539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342518442090448,0,0,0,0,0.0484120952373048,0,0,-0.0310807699885399,0,0.0123304536037417,0,0,0,0,0,0,0,0,-0.00719215975996184,0,-0.00518980272764063,0,0,0,0,0,0,0,0,0,0,0,0.162978166117868,0,0
MKvol,0,0,0,0,0,-0.00186839583585455,0,0,0,0,0,-0.00140119122352654,0,0,0,0,-0.000668776368918915,0,0,0,-0.000562895283415223,0,0,0,0,0.000149877791736903,0,0.00126397020722057,0,0,0.00237799263381863,0,0.000971208521079,0,0,0,0,0,0,0,0,-0.00115347059807864,0,1.0842021724855e-19,-0.00107345740105998,0,0,0,0,0,0.00128755207440903,0.000986370780865534,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.151882452452339,0,0,0,0,0.0135130930231303,0,0,0,0,0.211342314071557,0,0,0,0.0819517235892765,0,0,0,0,0,-0.0390735766461079,0,0,-0.0143714030442815,0,0.0395346351495027,-0.0390361136762659,0,3.46944695195361e-18,0,-0.031450855634786,0,0,0,0,0,0,0,0,0,0,-0.125184528539754,0,0,0,0,0,0,0.0721265402672909,0.0313040016375348,0,0.00899964589723681,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346520650019909,0,0,0,0,0.0020457560161168,0,0,0.0132591707175999,0,0,4.26549605362453e-05,-0.0260360841016532,0,0,0.0291668422446673,0,0.000871999998786884,0,0.0180105616765049,0,0,0,0,0,0,0,0,0,0,0.0333097098056046,-0.00523161012286091,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027052616894094,0,0,0,0,0.000144943219827093,0,0,0,0,0,0,-0.00643442095271851,0,0,0.0059540101923852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144268580607229,-0.0175099312425357,0,0,0,-0.0150552008180879,0,0
