,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X002466.SZ,X600362.SH,X601991.SH,X600795.SH,X600886.SH,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X002460.SZ,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X000709.SZ,X600299.SH,X601699.SH,X000792.SZ,X600808.SH,X600426.SH,X002271.SZ,X002110.SZ,X000932.SZ,X000883.SZ,X600315.SH,X601158.SH,X600219.SH,X000830.SZ,X600489.SH,X000983.SZ,X600801.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.170144340004935,0,0,0,0,0,0,0,0,0,0,-0.322851144071701,0,0,0,0,0.0429994897834427,0,0,0.351506695185504,0,0,0,0,0,0,-0.394242153418322,0,-0.0495806454626475,0,0,0,0,-0.0122234450320921,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.031538746075211,0,0,0,0,0.197178508768896,0,0
X600688.SH,0,0,0.0769730674570303,0,0,0,0,0.0303998552819999,0,0,0,0,0,0,0.125417734395481,0,0,0,0,0,0.0118516535510702,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0262622154171024,0,0,0,0,0,0,0,0,0,0,0.0577975974454814,0,0,0,0,0,0.0190858424507125,-0.00642306933073529,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.11385589595646,0,0,0,0,0,0,0,0,0,0,0,0.014396186141702,0,0,0,0,0,0,0.0785791933022153,0,0.0240191727561036,0,0.472740194216383,0.0487153533656982,0,0,0,0,0,0,0,0,0,0,0.121086849126539,0,0,0.0328962482147697,0,0,-0.00658429836963207,0,0,0,0,0,0
X002466.SZ,0,0.132326483428139,0,0,0,0,0.195546698705482,0,0.235861126704173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400978398085275,0,0,0,0,-0.1373279987407,0,0,0,-0.141794003368975,0,0,0,-0.0430505732746728,0,0.122882672827197,0,0,0,0,0,0,0,0,0,0,0,0,0.129664161601694,0.0135353886506284,0.8988485589277,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.288896685836093,0.0763630511412424,0,0,0,0,0,0,0,0,0.00357558667530198,0,0,0,0.0878073939909594,0,0.0597703124300265,0,0,0,-0.109505425011792,0.0869958650740104,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0195322137929244,0,0,0,0,0,0.0108033969464112,0.0220070184677326,0,0,0,-0.0695491068312041,0,0
X601991.SH,0,0,0,0,0,0,0,0.0882627410856887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273540267601699,0,0.0872979681448825,0.0829704915776897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587901915509153,0,0,0,0,0.158203606908607,0,0,0,0,0,0.0367118054246671,-0.00390231667124903,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0341185530917367,0,0,0,0,0,0,0,0,0,0.0360231778450276,0,0,0,0,0.0179663879786112,0,0.0191528136235117,0.0877958524404251,0.0926748772677704,0,0,0.0224964337029121,0,0,0,0,0,0.0363549963595504,0,0,0,0.0307183621557584,0,0,0,0,0,0.051131548479036,0,0,0.133475347431633,0,0.00112812241807061,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.00931606900167769,0,-0.0233852883515487,0.199129554879153,0,0,0,0,0,-0.0427978467953156,0,0,0,0,0,0,0,0,0,-0.0698724576598798,0,0.127773866866017,0.0406904217425739,0.207567517427461,0,0.202971032706017,0,0,0,0,0,0,0,0,0,-0.00571252298451642,0,0,0,0,0,0,0,0,0,0,0,-0.00858243324739856,-0.00884550060686156,0,0,0,-0.0129408797397766,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.080420237316704,0,0,0,0,0,0,0,0,0,0,-0.025529096405415,-3.46944695195361e-18,0,0.0289523365237696,0,0,0.0642070246191909,0,0,0,0,0,0,0,0,0,0.15771657711223,0,0,0,0.250570839981078,0,0,0,0,0,0,0,0.173667250774452,0,0,0.0110504881476016,-0.0173409185948293,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549988922358799,0,0,0,0,0,0,-0.0109531587262589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092857247255439,0,0,0,0.854778187700777,0,0,0,-0.0224916000538854,0,4.33680868994202e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0949430310621414,0,0,0,0,0,0,0,0,0,0,0,0,0.0356593626281522,0,0,0,0,0,0.110525255948047,0,0,0,0,0,0,0.0384157435299512,0,0,0,0,0.160976413028657,0,0,0,0,0.391797609354205,0,0,0,0,0,0,-0.0335523462192435,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.177218470470506,-0.0403257807231416,0.0753480166272354,0,0,0.379669960780946,0,0,0,0,0,0,0,0,0.437211659467626,0.495152567616744,0,0,0,0,0.112400517699055,0,0,0.3762086555154,0,0,0,0,0,0,0,0.110185022736608,0,0,-0.329869747051598,0,0.160490079246286,0,0,0,0,-0.587805720130306,0,0.644701709976141,0,-0.0385733467513157,-0.0208673482367804,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22086244969456,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.139312522008752,0,0,0.431806695683975,0.198653056119151,0,0,0.116018749864808,0,0,0,0,0,0,0,0,0.267937552058535,0,0,0,0,0,0,0,0,0.0420162959603856,-0.0145966189218463,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0588492752483332,0,0,0,0,0.0729849674210408,-8.67361737988404e-19,0,0,0,0,0,0,0.0121072072286553,0,0.0155670659496254,0.012773282388254,0,0,0.089084500189513,0,0.0753501803657847,0,0,0,0,0,0,0,0,0,0.192306215473497,0,0.0662204332667871,0,0.0320993278655741,0,-0.0167214491065225,-0.00817540974052074,0,0,0,0.106183572484059,0,0
X600027.SH,0,0,0,0,0,-0.0901119817094465,0.379262217367314,0.0726817305386961,0,0,0,0,0,0,0,0,0,0.519190636224098,0,0,-0.0791238390884633,0,0,0,0,0.105600270751447,0,0,0.028173607161817,0.0625848730431032,0,0,-0.0442573743132866,0,0,0,0,0,-0.0650691495667704,0,0,0,0,0,-0.0207103218863798,0,0,0,0,0,0.00228091369032009,-0.0033171657652019,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.110727598326694,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333270249158651,0,0,0,0,0,0,0.403526203364073,0,0,0,0.245443058659211,0,0,0,0.24472448272314,0,0,0,0,0,0,0,0,0,0,0.145896270767457,0,0,0,0.00524815532613755,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195998072116151,0,0,0,0,0,0,0,0,0.0415162875948563,0,0,0,0,0,0,0.1079458671487,0,0,0.3058312338508,0,0,0,0.0432879659734467,0,0.0212620129272153,-0.00876384727099347,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368045629246529,0,0.132164850735779,0.193183432634094,0,0,0,0,0,0,0,0,0,0,0,0.0127511802259416,0,0.11167569838011,0,0.0720020334034835,0.13684955344817,0,0,0,0,0,0.0976397202911463,0,0,0,0,0,-0.0551047416874094,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0986633225533525,0.153403530821459,0,0,0,0,0,0.106507626493087,0,0.0148540376847781,0,0,0,0,0,0,0,-3.46944695195361e-18,0.112425898132665,0,0.169122168488875,0.474642610291062,0,0,0,0,0,0,0,0,0,0,0,0,0.0499858442135515,0,0,0.0465078596261103,0,0,0,0,0,0,0,0,-0.0415292139278972,-0.0107920135335441,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222016953001767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309990329216383,0,0,0,0.251571290163283,0,0,0.154492931232745,0,0,0,0,0,0.0171753070108815,0.0712266810273758,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0379287465131672,-0.0419055850358484,0,0,0,0,0,0,0,0.0717535082353426,0,0,0,0,0,0,-0.168512994926968,0.152891794107293,0,0,0.149925137733722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140414651862304,0,0,0,0,0,0,0.143340889480003,0,0.00533047532385274,0,0,-0.0462559439887421,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0296792976425769,0.304906387595477,0,0,0,0,0.0482544546403331,0,0,0,0,0,0,0,0.0760798679323063,0,0,0,0,0,0.00901464130401468,0,0,0.102761523994821,0,0,0,0.0377051679179968,0,0.022853199251604,0.0265517178254983,0,0.117559643015525,0.0110848555068479,0,0,0,0,0.0774520213586418,0,0.00284669421650445,0,0,0,0.00136939214356559,-0.0128237307287948,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.122547957400075,0,0,0,0,0,0,0,-0.00969809231276596,0,0,0,0,0,0.0309780962760754,0.315527297952967,-0.16943581027164,0,0,0,0.120022742148888,0,-0.0413202046448825,0,0,0,0,0,0,0.0253931307354691,0,0,0,0,0,0,0,0,0,0.0782445134039124,0,0,0,0,0,0.0200020427834957,-0.00725744945196542,0,0,0,0,0,0
X601699.SH,0,0,0.408407803259147,0,0,0,0,0,0.10046129949969,0,0,0,0.249200915645739,0,0,0,0,0,0,-0.22850329534705,0,0,0.179066611572066,0,0,-0.01217675065453,0,0,0,0,0,0,0,0,0,0,0,-0.153399999590206,0.0819669495391606,0,0,0,0,0,0,0,0.15985566910429,0,0,0,0.00104855269343235,-0.00718567405619299,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0643600983524176,0,0,0,0,0.00178997054592114,0,0,0,0,0,0.205567332359355,0.126407029466155,0,0.056995562328345,0,0,0.0736896552262706,0.150208140368558,0,0,0,0,0,0,0,0,0,0,0,0,0.133430694492656,0,0,0,0,0.214369229812581,0,0,0,0,0,-0.0104821808844554,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.227327874418811,0.00114766843903513,0,0,0,0,0,0,0,0,0,0.0294421353942465,0,0.0349217888297709,0,0.0431664477795847,0,0,0,0,0,0,0.109312401408157,0,0,0,0,0,0,0,0,0,0.358966015076329,0,0,0,0,0,0,0,0,0.0711107796003614,0,0,-0.0293394666667982,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183104078027249,0.0447906785896263,-0.0893728003044715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849453912707262,0,0,0,0,0,0.0123032555798963,-0.0552651020231521,0,0,0,-0.0581582885855905,0,0
X002271.SZ,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.051857373921362,0,0,0,0,0.191217119332523,0,0,0,0,0,0,0,0,0,0,0,0,0.0798943224259601,0,0.133275715547433,0.374283468077072,0,0,-0.142277225403399,0,0,0,0,0,0.191362677274941,0,0,0,0,0,0,0,-0.0994482087241009,0.12620864170673,0,0,0.0191585971650509,0,0,0.20487507997912,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0280299094528481,0,0,0,0,0,0,0,0,0,0.271334794645018,0,0.410997464925469,0,0,0.105105496017892,0,0,0,0,0.144663679921375,0,0,0,0.0293192559215709,0,-0.0155152907162924,0,-0.0214628517965748,0.0565203702359422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324460449107754,-0.0151913507455042,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.121833605645148,0,0,0,0.0674959360775989,0,0,0,0,0,0.185471785762897,-0.0377920592846899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175005029724606,0.510469387584111,0,0,0.424338687986922,0,0,0,0,0,0,0,0,0,0,0,0,0.0184487181229243,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281161706726828,0,0,0,0,0,0,0.0668465246584901,0,0,0,0,0,0.224922239607556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653212038291561,0,0,0,0,0,0.00912823852115191,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-0.143209719407152,0,0,0,-0.106598728547539,0,0,0,0,0,0,0.0881801763824257,0,-0.087664244262173,0.310655652733631,0,0,0,0,0,0,0,0,0,0.13822011835447,0,0,0,0,0,-0.119771941763129,0,0,0,0,0,0.090809857354237,0.268904741173586,0,0,0,0.0816853866826796,0.0101724910245028,-0.0419170813741375,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0518664176090341,0,-0.0231729843781358,0,0.0356948829731021,0,0,0,0,0,0,0.0735158535244228,0,0,0,0,0,0.198732782075615,0,0,0,0.0323743486930485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210161642908473,0.0349635068514621,0,0.0881682592583706,0,0,0,0.00515412135932793,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.203744482004079,0,0,0,0,0,0,0,0.0344106676321913,0,0,0.178245662955071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687950573898005,0,0,0,0,0,0.0960212781018507,0.0484014802899587,0.102265374426965,0,0,-0.00157233577896012,-0.0052731122817658,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.18634062228979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243176049002964,0.216852000870544,0,0.0979556061180662,0,0,0,0.0922235120322628,0,0.0335095354510819,0,0,0.130687906804918,0,0.00266627237730448,0,0,0.377018235463818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0448828235090641,0,0.211862713400269,0,0,0,0,0,0,0,0,0,0,0,0.717317989461009,0,0,0,0,0,0,0,0,0,0.00871966304282056,0,0,0.018537286957923,0,0.0160332518861584,0,0,0,0,0,0,0.0252511501592863,0,0,0.0167789065742694,0,0,0,0.0502372128886462,0,0.0165498599820239,-0.00084220921264276,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.285352047564548,0.311106095529672,0,0,0,0,0,0,0,0,0,0,0.0148002076489868,0,0.0116721337808501,0,-0.0927939680408451,0,0,0,0,0.0621839387521882,0,0,0,0.0668223197931045,0,0,0,0,0,0.0963483875046098,0,0,0,0,0.0654547617083734,0,0,0.15783602360497,0,0,0.014850105980963,-0.0260580096558047,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.171542357837004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171090082178753,0,0.0208377913588848,0,0,0,0,0.137459273091726,0,0,0,0,0,0,0,0,0,0,0.0650477961212324,0.0535228289667647,0,0.110076136508875,0,0,0,0,0.126576110547698,0,0,0,0.0227193510833178,0,-0.0223830446875252,-0.0127359470188995,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.160599947613029,0.123631662803778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118094113431021,0,0,0,0,0.33940767509949,0,0,0,0,0,0,0.119737807812364,0.0520300063209283,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.07727351325031,0,0,0,0,0.0400645453171865,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.141505156825085,0,0,0.201328694040214,0,-0.0409660865508337,0,-0.286462440901246,0,0,0,0,0,0,0,0,-0.112870088634669,0.0100560688935949,0,0,-0.271092699183194,0.0668038071636986,0,0,0,0,0,0,0,0,0,-0.0512137160165849,0,0,0,0,0,0,0,0,0,0,0,0.0884203720510452,0,0,-0.0820874654193624,0,0,0,0,0,0
Slope,0,0,0,0.727882864223725,0,0,0,0,0,0,0.736362121884569,0,0,0,0,0,0,0,0,0,0,0,-0.620986625543099,0,0,0,0,0,0,-0.462822096105236,0,0,0,-1.53862990652876,0.522677376493754,0,0,0,0.183527127580285,0.306002718743263,0,0,0,0,0,0,0,0,0.621403882572298,0,0,0.332155084948102,0,0,0,-1.60777729189606,0,0
TED,0,0,0,0,0,0,-1.00188358843862,0,0.00814884162816814,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260969482198879,0,0,0,-0.116383522276711,-0.439673594958496,0,0.973895642876027,0,0,-0.15207223362317,0,0.077642425910656,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330093202626566,-0.788932507441025,0.179900285778908,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193610972621342,0,0,0,0,0,0,0,0,0,0,0,-0.144674730384909,0,0,0,0,0,0,-0.109596024953444,0,0,0,0,0.0953420558336611,-0.0534172087043877,0,0,-0.010894191855117,0,0,0,0.0248509324266384,0,-0.0393549207946419,0.0839382730139069,0,-0.00852870086247927,0.00679728935360343,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00999392272863808,0,0,0,-0.0774003412659598,0,0,0,0,0.0099683387346515,0,0,0,0,0,0.0121467206046241,0,0,0,0,0,0,-0.102238635558161,0,0.0448067204291829,0,0,0,-0.0535172955574621,0,0,0,0,0.194185675783279,0,-0.00687148297855823,0,-0.0228105395389174,0,0,0,0,0,-0.020860638863503,0,0,0.0222715281770012,-0.034878932873001,0.228832029094989,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0025502929566255,0.00167589420682544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246555138700297,0,0,0,0,0,0,0,0,0,0,0.00035930842279178,0,0,2.16840434497101e-19,0,0,-0.000593153826866364,0,0,0,0,0,0,0,0,0.00172906967380865,0,0.00223822195015577,-0.00309349535868108,0,0,0,-0.0281763708938899,0,0
CarbonVol_Shenzhen,0,0.00925988023503064,0,0,-0.0237195026520664,0,0,0,0,0,0,0,0.013784503076934,0,0,0,0,0,0,0,0,0,0.118461056646713,-0.0498984012509368,0,0,0,0,0,0,0,0,0,0.0291665174936516,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141133447864982,0,-0.0450500827323097,-0.0639832427542721,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558671633103428,0,0,0,0,0,0,0.00934759908964787,-0.00628593453804603,0.000245029165840517,0,0,-0.00327836637771586,0,0,0,0,0,0,0,0,0,0,-0.0166719641685692,-0.00875049304366494,0,0,0,0,0,0,0,0,0,0,0,0,0.0166875523965144,0.012420196178446,0,0,0,-0.0387578406543673,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461578438348969,0,0.000222247049153084,0.0165801582552012,0,0,-0.000287589184209739,0,0,0,0,0,0,-0.0168587973215204,0,0,0,0,0,-0.0030561462525116,0,0,0,0,0,0,0,0,0,0,0,0.0195514665350885,0.00560107182716571,0,0,0,-0.135870152097048,0,0
