,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X000301.SZ,X600426.SH,X002466.SZ,X600011.SH,X600886.SH,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X600489.SH,X601991.SH,X600803.SH,X600795.SH,X002353.SZ,X600486.SH,X000932.SZ,X002080.SZ,X600688.SH,X601168.SH,X600299.SH,X600295.SH,X600516.SH,X300037.SZ,X000898.SZ,X000723.SZ,X600027.SH,X600315.SH,X000807.SZ,X600549.SH,X000027.SZ,X601992.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0600433876560231,0,0,0,0,0,0,0,-0.0272891287030374,0,0.00790860889884126,0,0.0119456756868613,0,0,0.0697178359371661,0,0,0.0556107508645688,0,0,0,0,0,0,7.86259175452167e-05,0,0,0,0,0.0543007236648554,0,0,0,0,0.0446630603141622,0,-0.00156333478023742,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184107180131523,-0.00367678759983334,0,0,0,0,0,0
X600028.SH,0,0,0.0128672063148256,0,0,0,0.0615666675130106,0,0,0,0,0,0,0.0117215240371323,0,0,0.0541698733696837,0,0,0.0558613953402923,0.0249631729022015,0,0,0,0,0,0.00271317807248768,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309065197029061,0.114782712659359,0,0,0,0,0,-0.00176291769567002,0,0,0,-0.0144813971440753,-0.0133347261993861,0,0,0,0.059641957794359,0,0
X600309.SH,0,0,0,0,0,0,0,0.0698647736507524,0,0,0,0,0,0.0141713994263791,0,0,0,0,0,0.094858119633134,0,0,0,0,0,0,0,0,0,0,0,0.0219682556750983,0.284405955488273,0,0,0,0,0,0,0,0,0,0,0,0.0656902326940854,0,0.0495123266112033,-0.178755356292254,0,0.062362589629705,0,0,0,0,0,0,0.0394811230718399,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0116694168985818,0,0,0,0,0,0,0,0,0,0.339175844535986,0,-0.168042081369902,0,0,0,0.176143923272097,0,0,0.114945427706826,0,0,0,0,0,0,0.0382721039904683,8.67361737988404e-19,0,0.151157039227831,0,0,0.0232495268325788,-0.0962544512231523,0,0,0,0,0,0,0,0,0,0,0.00178558264084353,0,0,0,0,-0.0165920244923764,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0607846742601261,0,0,0,0,0,0,0,0,0.0642919504980474,0,0,-0.00420876126350276,0,0,0,0,0.186556996678295,-0.0218467980370213,-0.0300472186236108,0,0,0,0,0,0,0,0,0.114604481466257,0,-0.0475900204326825,0,-0.154982101082225,0,0,0,0,0,0,0,0,0,-0.0288892288088273,0,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0330622732994735,0,0,0,0,0,0.186724058704947,0,0,0,0,0.0514014296665321,0,-0.0125713114957897,0,0,0,0,0,0,0,0,0,0,0,0,0.538812369586802,0.024925117286243,0,0,0,0.166334833823348,0,0,0.189970680649649,0,0,0,0,0,0,0,-0.120318959925346,-0.0483506402332411,-0.00756165476600914,0,0,0,0,0.0457495498929359,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703864494363588,0.516569546111427,-0.648851488087235,0,0,0,0,0,0,0,0,0.0340863535069649,0,0,0,-0.138359229184219,0,0,0,0,0,0,0,0,0.111745818094959,0,-0.152487920380338,0,-0.0548307098794182,0,0,0,0,0,0,0,0,-0.170652590580004,0,-0.0244419072105567,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.560872573320393,0,0,0,0,0.0643734704952037,0.213238361427649,0.0948149353167615,0,0,0.106577891376324,0,0.0845223148101364,0,0,0,0,-0.325653220100902,0,0,0,0,0,0,0,0,0,0,0.400614216103958,0,0,0.172002399137386,0,0,0,0,0,0,0,0,0,0,-0.0767015110513959,-0.114271754444841,0.111142969208262,0,0,0,0.0732254023635885,0,0
X600660.SH,0,0,0,0,0.0342964379592088,0,0,0.11463512791577,0,0.169270945928403,0,0.00304799244085598,0,0,0,0,0,0,0.0748875177186588,0,0,0,0,0,0,0,0.09500352293363,-0.195376878318724,0,0.125600174244657,0,0,0,0,0.0155529862110468,0,0,0,-0.00356653119397204,0,0.147459632342108,0,-0.014429042393838,0,0,0,0,0,0,0,0,-0.0194674762074987,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.227553316903879,0,0,0,0,0,0.0162027017609783,0,0,0,0,0,0,0,0,0,0,0,0,-0.116321611116004,0,0,0,0,0.0460845745183107,0,0,0,0,0,0,0,0,0,0,0,0,0.0114945210878525,0.0810183180674221,0,0,0.0648839247196016,0,0,-0.0858551925868582,0,0,0,0.0116069884271957,0,0
X600547.SH,0,0,0,0,0,-1.73472347597681e-18,-0.0249801370622263,0.0269268670735872,0,0,0,0.0201173280328727,0,0.0870341946862074,0.0662925252294817,0,0,0,0,0,0.0437167929772299,0,0,0,0,0,0,0.444776739564097,0,0,0,0,0,0,0,0,0.0273901586799592,0,-0.0434443138936792,0,0,0,0,0,0.0561196058014034,0,0.0163794316214306,0,0,0,-0.021980403803033,-0.00664964796522033,0,0,0,0,-0.0224966577468128,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141781089914966,0,0.231081171000655,0,0.284121237309048,0,0.0034038195594476,0,0,0,0,0,0,0.189573873794561,0,0.319805306996017,0,0,0,0,0,0,0,0.299334594120217,0,0,0,0.0496512378314643,0,0,0,0,0,0,0,0,0.0230677396290619,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.198896159966639,0,0,0,0,0.123744264691676,0,0,0,0.0530852781515813,0,0,0,0,0,0,0,0.109737999287498,0,0,0,0,0,0,0.0773237389646361,0,0,0,0,0,-0.0464166608694949,0,0,0,0,0,-0.0218791726178778,0.179710510359213,0,0,0,0,0,0.0199596138383533,0,0,0,-0.0486489290772312,0,0
X600111.SH,0,0,0,0,0,0.143978246818347,0,0,0.214361001417072,0,0,0,0,0,0,0,0,0,0.203961947849148,0,0.0929853342536363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319977286653572,0,0,0,0,0,0,-0.0635846703298432,0.361290864978465,0.00454796759381427,0,0,0,-0.00535868284721057,2.16840434497101e-19,0,0,0,-0.0507591042711791,0,0
X000786.SZ,0,0,0,0,0,0,-0.00866636164200632,0,0,0,0,0,0,0,0,0.191469872739823,0,-0.124069727232347,0.0510397238866193,0,0,0,0,0,0.0479555944295283,0,0,0,0,-1.0842021724855e-19,0,0.0984756060785293,0,0,0.294469525806789,0,0.156522534817893,0,0,-0.124189482658506,0,0,0,0,0,0,0,0,0,-0.165245414178904,0,0.0345856034520961,-0.0241422978903152,0,0,0,0,0,0
X600176.SH,0,0,0.0229200225089076,0,0,0,0.13774141961272,0.253651528291484,0,0,0,0,0,0,0.0398918752696744,0,0,0,-0.0199272013424486,0.0464070942711761,0,0,0,0,0,0,0,0,-0.222450283319213,0,0,0.121189280336745,0,0,0,0,-0.128860012076991,0,0.104172848861715,0,0,0,0,0,-0.102787115972258,0,0,0,0,0.0315749463199955,0,-0.0205262746121348,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.246660230946724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510665570480405,0,0,0,0,0,0,0,0.0927500830515342,0,0,0.274023483170306,0.0188196967785585,0,0,0,0,-0.0150378494582941,-0.00270817247588788,0,0,0,0,0,0
X601898.SH,0,0,0,0.521040373135005,0,0,0,0,0,0,0,0.079640447343663,0,0,0,0,0,0,-0.00831625301969683,0,0,0,0,0.200789284455452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121661259908,0,0.0247142487473452,0.0284901553012992,0,0,0,0,0,0,0,0,-0.0147188121830388,-0.0122641936441892,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.0888176063922774,0.255813278665285,0,0,0,0,0,0.294353285468825,0.42434328871158,0,0,0,0,0,-0.225759401657376,0,0,0,0,0,-0.106039798206114,0,0,0.239617689715733,0,0.104850300907549,0,0,-0.208500600850274,0,0,0,-0.0178631076434116,0,-0.0856892344459697,0,-0.135414881820912,0,0,0,0,0,0,0.184214360130198,0,-0.166363664057795,0.144009846140855,0,0,0,0.15753817415079,0,0
X600426.SH,0,0,0,0,0,0,0.0926654114880469,0,0,0,0,0.0947394895208832,0,0,0,0,0,0,0.0802701165676583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327184759721618,0,0.22331320637352,0,0,0,0.0367580098338402,0,0,0,0,0,0,0,0,0,0,0.134282372402424,-0.0117439598327003,-0.0240671381689787,0,0,0,0,0.117304802676261,0,0
X002466.SZ,0,0.253905907903018,0,0,0,-0.337372099473123,0,0.458264403598079,0,0,0,0,0,0.27268697311043,0,0,0,0,-0.0325622557444184,0.0352999278745083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338553814541437,0,0,0.145498385118843,0,0,0,0,0,0,0.12593239589473,0.088331876970902,0.0459914122388315,0,0,0,0,-0.0518573704508475,0,0
X600011.SH,0,0,-0.0100590040352551,0,0,0,0.00706782558656014,0,0,0,0,0,0,0,0,-0.00404957411408886,0,0,0,-0.00869033398239729,0.0502015701589132,0,0,0.0784404062846952,0,0,0,0,0,0,0.0113995524417383,0,0,0.141108423273937,0,0,0,0,0,0,0,0,0,0,0,0.0297758708561906,0,0.0216093623096908,0,0,0,0.0132026401207579,0,0,0,0,-0.0100285968362335,0,0
X600886.SH,0,0,0,0,0,-0.0126913726356402,0.0887766260543885,0.0496733347970676,0,0,0,0,0,0,0,0,0,0,-0.0181660929488276,0,0,0,0,0,0,0,0,0.114344096496372,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0509823930924107,0,0,0,0.0252189269922064,-0.0203656970433884,0,0,0,0,0,0
X600188.SH,0,0,0,0.441718862530902,0,0,0.00529005353315817,0.00374848968386667,0,0,0,0,0,0.0150113727408008,0,0,0.142099875131052,0,0,0,-0.0477618904785654,0,0,0,0,0,0,0,0,-0.00908771110639807,0,0,0,0,0,0,0,0,0,0,0,0,0.123719723552259,0,0,0,0,0,0,0.114492569503889,0,0,0.0173655595169997,0,0,0,-0.064133799291908,0,0
X600352.SH,0,0,0,0,0,0,0,0.0611959776093514,0,0.131497822576516,0,0,0,0,0,0.106505518272717,0,0,0,0,0,0,0,0,0,0,0,0.032791603445764,0,0.0445394984160844,0,0,0,0,0,0.186131585695983,0.0893133271266226,0,0,0,0,0,0,0,0,0,0.0151934447224746,0,0,0.0505870409026443,0,-0.0229425515800937,0.0275543896466968,0,0,0,0,0,0
X600801.SH,0,0,-0.00817182406587591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.100982484847915,0,0,0,0,-0.0076354531210189,0,0,0,0,0.086544723643794,0.0670669861388374,0.0424756562461118,0,0,0,0,0,0,0.0016049732825824,0,0.0398673018013581,0,0,0.0645660000220625,0.0122603162106602,0,0,0,0,-0.0985597465180292,0,0
X600219.SH,0,0,0.0986850780658574,0,0,0,0,0,0,0,0,0.166079667554673,0,0,0,0,0.189369588922418,0,0.0310334272032981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844786720143163,0,0,0,0,0,0,0,0.130615803213256,0.0574907617576275,0,0,0,0,0,-0.00800148501983164,-0.0863465300560949,0,0,0,0.0533047220006575,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.556766240179533,0.0632605134123649,0,0,0,0,0.0525764256857409,0,0,0,0,0,0,0,0,0,0.0535304129970535,0,0,0,0,0,0,0,0.00829371160396209,0,0.0396983800049298,0,0,0,0,0,0.00525267607826503,0,0,0.0749785105134722,0,0,0,0,0,0,-0.000124171728889113,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-0.0552133644934479,0,0,0,0,0.0812778238869106,0,0,-0.00269672007162306,0,0,0.0486736243002222,0,0,-0.0256314963037654,0,0,0,0,0,0,-0.0771317065722328,0,0,0,0,0,0,0,0,0.0633040074454784,0,-0.00683562436547915,0.0774767203428809,0,0,-0.0769831367215595,0,0,0,-0.00878436423935049,0.191030207995241,0,0,0,-0.014440990448663,0.00547589464946499,0,0,0,4.33680868994202e-19,0,0
X600803.SH,0,0,0.0864247277787725,0,0,0,0.113503476643702,0,0,0,0,0,0,0.195308023654133,0.0279121645035665,0,0,0,0,0.188686361802271,0.193334775042567,0,0,-0.262296492476131,0.0550987792183541,0,0,0,0,0,0,0.0602411261008001,0,0.112442556153342,0,0,0,0,0,0,0,0,0,0,0,-0.0220951342006015,0,0,0,0,0,-0.0015296660839192,-0.0221654188384599,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.00388037340470572,0,0,0,0,0,0,0,0,0.0268410278980268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819340138201922,0,0,-0.125870922240312,0,0.0972107051714249,0,0,0,0,0,0,0.118842529499233,0.000621020802691228,0,0,0,0,0.000806764795802913,2.71050543121376e-20,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0042771527080931,0,0,0,0,0,0.278418464540106,0,0.386149826888827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838765611975653,0,0,0.171514653416264,0,0,0,0,0,-0.216744689357936,0,0,0,0,0,0.0502553583581313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0664110839089572,0,0,0,0,0.0412068368472533,0,0,0,0,0.258731144150341,2.16840434497101e-19,0,0,0,0,0,0.0748879547239809,-0.0387916323171261,0,0,0,0.0678967482521665,0,0,-0.0316094214199648,-0.158155308865363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377922884322113,-0.0313357778274229,0,0,0,0,-0.0672151799818117,0,0
X000932.SZ,0,0,0,0,0,0.359353776674644,0,0.023613377825544,0,0,0,0,0,-0.05624542641125,0,0,0,0,0,0,0,0.0826729517345669,0,0,0.114118779462377,0,0,0,0,0,0.159959964781146,0,0,0,0,0,0,0,0,0.255882551856269,-0.045470713378078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661848323012946,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.132983713627105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508310399285641,0,0,0,0,0,0,0.100426910850873,0.209907443513419,0.265858825560624,0.13664220896808,0,0,0,0,0.114271648163495,0,0,0,0,0,-0.0836302977417867,0,0,0,0.0284097440639822,0,0
X600688.SH,0,0,0.0297558294103155,0,0,0,0,0.0521141727282921,0,0,0,0,0,0.068298225908402,0,0,0.0375931400651285,0,0.0242132073571125,0,-0.0441657430380993,0,0,0.0436611159076539,0,0,-1.73472347597681e-18,0.178908139474368,0,0,0,0,-0.145685946069061,0,0,0,0,0,0,-0.0485330417035141,0,0,0,0,0,0,0,0,0,0.0167646644518527,0,0,-0.00885973945129394,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.0847009997005214,0.103120144340535,0,0,0,0.290623717891773,0,-0.0508181907142803,0.0140953759383475,0,0,0,0.18716309304186,0,0,0,0,0.106778531616054,0,0,0.0740110659916835,0,0,0,0,0,0,0,-0.178117817893193,0,0,0.128882108052414,0,0,0.0811531741001019,0,0.0966231578902055,0,0,0.148334216148937,0,0,0,0,0,-0.00162418743474271,0,0,0,0,-0.0753865434847471,0,0
X600299.SH,0,0,0,0,0,0,0.0933894305141195,-0.00362036199841338,-0.00642543437515184,0,0,0,0,0,-0.0598035480062839,0,0,0,0,0,0.076659510721362,0,0,0,0,0.237640878849893,0,0,0,0,0,0.00536130804593505,-0.113628923476873,0,0,0,0.125026872111579,0,0,0,0.182183095435397,0,0,0,0,0,0,0,0,0,0,0,-2.48630581632229e-05,0,0,0,0.0734830856633607,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.411173723482582,0,0,0.371070433445906,0,0.0286767346920941,0,0,0,0,8.67361737988404e-19,0,-0.268090919349695,0,0,0,0,0,0,0,0.345522735953477,0,0,0,0,0,0,0,0,0,0,0,-0.367730068651565,0,0,0,0,0,0,0,0,0,-0.0783629062587755,0,0.109670473261375,0,0,0,-0.140623010055264,0,0
X600516.SH,0,0,0,0,0,0,-0.0340723392113617,0.217562357597506,0.100314349360398,0,0,0,0,0,0,0,0,0.0357991656975366,0,0,0.0701080291982603,0,0,0,0,0,0,0,0,0,0,0,0,0.261375384910004,0.0583477100187544,0,0,0,0,0,0.121921883004072,0,-0.0601134416596773,0,-0.188889744085609,0.209984423990527,0,0,0,0,0,0,0.0636710915026701,0,0,0,-0.0716940469960981,0,0
X300037.SZ,0,0,0,0,-0.115307593115039,0,0,0,0,-0.348399044798752,0,0,0,0,0,0.263561014530178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125912225608559,-0.0215435695228685,0,0,0,0,0.237076664591657,0,0,0,0,0,0,0,0,0,0,0,0.0104366522926233,0,-0.0328044151319911,0.0241391206956636,0,0,0,-0.125413753118555,0,0
X000898.SZ,0,0,0.125633027393445,0,0,0.214484751552852,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0294098646809602,-0.122314471822041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129728454582169,0.0572396229458273,0,0,0,0,0,0.0476591389910512,0,0,0,0,0.0890574562829888,0.047388223847066,0,0,0,0,0.00261378917490367,0,0,0,0,0.0202401210580692,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0320183863427533,0,0,0,0,0,0.057231456346479,0,0,0,0,0,0,0.052082734940169,0,0,0.229110192537263,0,0,0,0,0,0,0,0,0,0,0,0,0.230134317288444,0,0.0323730671723839,0,0.168896747289134,0,0,0,0,0,0,0.0550906292732823,0,0,0.262454011007137,0.0336085371054862,-0.0812505268996801,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0244510816279335,0,0,0,0,0,0,0,0,-0.00135359316996673,0,0,0,0,0.0557738773924967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479243668347344,0,0.15179866689838,0,0,0.00290326760124293,0.0154852928203146,0.00170913274827446,0,0,0,0,0,0
X600315.SH,0,0,0.237060373179113,0,0,0.0412133262948245,0,0,0,0,0,0,0,0,0,-0.0282057856844681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119535648405085,0,0,0,0,0.088575401249265,0,0,0,0,0,0,0,-0.158994101059258,0.267744043247029,0,0.020249295877169,0,0,0,-0.095575265724882,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179120129982977,0,0.814530805234894,0,0,0,-0.0681252375016768,0,0,0,0,0,0,0,-0.0260509423900759,0,0,0,0,0,0,0,0,0,0,0.047639178803173,0,0,0.0583848337026809,0,0.0412822975873534,0,0.0401294062531854,0,0,0,0.118189651937537,0,-0.0249379967585627,-0.209339142577777,0,0,0.152459207498944,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.223645552464244,0,0,0,0,0.0656104973964098,0,0.0672642983464085,0,0,0,0,0,0,0,0,0,0,0,0.0634987829616628,0,0.101248274338785,0,0.0565939037207031,0,-0.152092859589996,0,0,-0.0778130707761787,0.339719992656288,0,0,0.0811288267773237,0,0,0,0,0,-0.0433233823932365,0.0522963537116566,0,0,0,0,0,0
X000027.SZ,0,0,-0.0870011005276563,0,0,0,-0.0417402895781551,0,0,-0.0763460733267497,0,0,0,0.0527845798770586,0,0,0,0,0.0439062916123559,0,0,0.241622727077665,0,0,0,0,0,0,0,0,0,-0.00918291955060442,0,0,0,0,0,0,0.0578536506597008,0.266004345053694,0,0,0.162067971508715,0,3.46944695195361e-18,0,0,0,0,0,0.00767180180314476,0,0,0,0,0,-0.0369531055630175,0,0
