,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X601992.SH,X600623.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600489.SH,X600309.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000959.SZ,X002470.SZ,X000983.SZ,X002075.SZ,X600021.SH,X600176.SH,X000060.SZ,X600022.SH,X000012.SZ,X600098.SH,X000723.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.136268889267871,0,0,0,0,0,0,0,0,0,0,0,0.0215766869184692,0,0,0,0,0,0.0420149972043718,0,0,0,0,0.0258987925179453,0,0,0,0,0.177844385822135,0,0,0,0,0,0,0,0,0.0371512778317775,0.100362045925334,0.0691322567949272,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109727356687609,0,0,0,0.0471601567418185,0,0,0,0.0842906359036251,0,0,0,0,0.122604499919332,0.05272838356064,0,0,0,0,0,0.169483747249471,0,0,0.13365808846197,0.0368860435296227,0.101105345728407,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0480592964615034,0,0,0,0.125286539797482,0.121534058293784,0,0,0.199833000401151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657891560818124,0,0,0,0,0.100775259387942,0,0.0604065649221801,0.101156773819241,0,0,0,0,0,0,0.0096871789412421,0,0.0173898403015282,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118777208951251,0,0.177832888112327,0,0,0,0,0,0,0.252391105462455,0.03313272513746,0,0,0,0,0,0,0,0.0532285100322521,0,0,0,0,0,0,0,0,0,0,0,0,0.233765262808119,0,0.170593090059193,0.0592733819289935,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0.248185211285574,0,0,0,0,0,0,0,0,0,0,0.0188252662277327,0,0,0,0,0,0,0.179169135278688,0,0,0,0,0.21967065116608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359912305110526,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282401886439513,0,0,0,0.422428130781703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129866845131077,0,0,0,0.106743420625758,0,0.384271595236737,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224987151939504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204498204713882,0,0.29408515875625,0,0,0,0,-0.0103608263860164,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0300432815843376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109356939776836,0,0.0619365923684455,0,0,0,0,0.285671767153946,0.0942229202668474,0,0,0,0,0,0,0,6.93889390390723e-18,0.260492801334846,0,0,0.0331793803495038,0,0,0,0,0,0,0.0652754409281705,0,0,0,-0.0272194468894287,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593399039752291,0,0.057483396755936,0,0,0,0.0793999101495114,0,0,0,0.142936325597789,0,0.0952247632678996,0,0,0.0456528360892543,0.0515475032840128,0,0,0.0221252779710813,0.0647383291662727,0,0,0,0,0,0,0.125018918642174,0,0,0,0.00172820047251554,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284920189556427,0,0,0,0,0,0,0.0367958892841652,0,0,0,0,0,0,0,0,0,0,0,0,0.289053358128523,0,0,0,0.250419329787035,0,0,0.0677894537465732,0,0.107745941283413,0,0.0216121116999882,0,0.0880826823285771,0,0,0.0260642596508147,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.0574259134984513,0,0,0,0,0,0,0,0,0,0,0,0,0.27745969548152,0,0,0,0,0,-0.0389079623666876,-0.136714128972188,0,0,0,0,0.1433125978006,0,0,-0.172928238863362,0,0,0,0.0720593698343435,0,0,0,-0.19076448602105,0,0,0,0,0.92315002714503,0,0,0,0,0,0,0,0.0488551776511476,0,0.250114521047148,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374939091147825,0,0,0,0,0.0957030708053408,0,0,0,0,0,0,0,0.908664659233123,0,0,0,0,0,0,0,0.0501540791256519,0,0,0,0,0,0,0,0.00268111825141645,0,-0.00539240236369345,0,0.0841968791393873,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471958315127152,0,0,0,0,0,0,0,0,0,0,0.318454479199548,0,0,0,0,0,0,0,0,0,0.0570527508034932,0,0,0,0,0.0569474513046774,0,0,0,0,0.213974914989084,0.0361446979293076,0.219579627851268,0,0,-0.018942505428808,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.132574938338703,0.0879015777470257,0,0,0,0,0,0.0227592550074645,0,0,0,0,0,0,0.063071155271829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0101276758405385,0.0562275312308792,0,0.127489203348227,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0401078305295636,0,0,0,0,0,0,0,0.0580907219591939,0,0,0,0.143980512672304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214228885693304,0,0,0,0,0,0.021937154865325,0.0882213158894507,0.122887027758823,0,0.0114197858840028,0,0.223882945861623,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385156417573579,0.0612343458888286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135318975900263,0,0.0465190539850345,0,0,0,0,0.083362279700386,0,0,0,0,0.0775424688483357,0,0,0,0,0.354242010830053,0.146925426898697,-6.93889390390723e-18,0,0,0.0480094008569173,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13691480945216,0,0,0,0,0,0,0,0,0,0.021778555398821,0.169183321464749,0,0.398602615409391,0,0,0,0,0,0,0.0769960222889822,0,0,0,0.0780586095724394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805277174781931,0,0,0.058524331459944,0,0,0,0,0,0,0,0,0,0,0.379620477181522,0,0,0,0,0,0,0.101653312682198,0,0.0440422303552235,0.011134054429973,0,0,0.0808810049670086,0.192272292977213,-0.0253475343114236,0,0,0,0,0.0405562419117559,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692379803596553,0,0.0290506626977193,0,0.605514677125489,0,0,0,0,0.000334915565287083,0,0,0,0,0,0,0,0,0,0,0,0.171333463818295,0,0.0255242385739997,0,0,0,0,0,0,0,0,0,0,-0.00507614833081277,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0348294175315824,0,0,0,0,0,0,0,0,0.046213293707321,0.00365744962644761,0,0,0,0,0.000471794440087183,0,0,0,0,0.302280595247462,0,0,0,0,0,0,0,0,0,0,0.187926164386804,0,0.0791488469537883,0,0,0,0,0.060622066356243,0,0,0,0.00963004061993398,0,0,0,-0.012250595046816,0.0762078735601365,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0478334904679974,0.086146157694838,0.0957161948826919,0,0,0,0,0,0,0,0,0,0,0,0.0488632933435102,0,0.0711378648015656,0,0,0,0,0,0,0,0,0,0,0.262700393391292,0,0.0115785830597182,0.127810660950623,0,0,0,0,0,0,0,0,0,0.0738891025818227,0.0467784798143058,0.0507425378892584,0,0,-0.00820994033523261,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0961718507698353,0,0.0741764768587174,0,0,0,0,0,0,0,9.02943618337514e-05,0,0.0847147347840188,0,0,0,0,0,0,0,0,0,0.530440540711735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532724867184138,0.0055823008590697,0,0,0,0,0,0.115111627391502,0,0,0.0351829188210833,-0.0611590688613804,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0887823724299347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395871577713089,0,0,0,0,0,0,0,0,0.274797402216704,4.33680868994202e-19,0,0,0,0,0,0.0962432047722122,0,0.103445437983277,0.114370430016664,0,0,0.0778091415352835,0,0,0.0164104782413424,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902392971830333,0,0.0073775950710768,0,0,0,0.0289442168722424,0,0,0,0.0758171514112684,0,0,0,0,0.406352964306157,0.0119671888042536,0,0,0,0.0186780678594754,0.0258727456480951,0,0,0.00626848536413062,0.231156477532181,0,0.0411225788621762,0.0302098292617134,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111865137306711,0,0,0,0,0,0,0,0,0,0,-0.0134363128499437,0,0,0,0,-0.0169066742938242,0,-0.0886243427243301,0,0,-0.00526758541734812,1.73472347597681e-18,0.30229222433932,0,0,0.187569311448891,0,0.258537951668279,0,0,0.0177236818931542,0,0,-0.131933162030261,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.101761182409784,0,0,0,0,0,0,0,0,0,0.270294464450063,0.0116686008313405,0,0,0,0,0,0.0754323546625807,0,0,0,0.0920211975757201,0,0,0.0152403133225854,0,0,0,0,0,0,0,0,0,0,0,0,0.0194937425818993,0.251202806319294,0,0,0,0.00674774741579394,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0607825572744978,0.0759423365388086,0,0,0.0355572583451277,0,0.0590845867508622,0,0,0,0,0,0,0,0,0,0,0,0,0.0215084799933092,0,0.0216383575029799,0,0.134290891538239,0.11170606062213,0,0,0.307295508789863,0,0,-0.00730078276046115,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0340897462872257,0,0,0,0.237290099510344,0,0,0,0,0,0,0,0,0,0,0,0.0200554141089647,0,0,0,0,0,0.105278219467829,0,0.0760324361534826,0,0,0,0,0,0,0.0525095534535122,6.93889390390723e-18,0,0,0,0,0.0142985692091952,0,0,0.0725118754907715,0.226071638167309,0,3.46944695195361e-18,0,0,0,0.0173621486708448,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0375701775984021,0.072606946520606,0,0,0,0,0,0,0.232742263552902,0,0.111200261053812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55612225855714,0,0,0,0,0.0421920567535257,0,0,0.0579912479349074,0,0,0.0768260383231137,0.107774270447782,0.0766968758702237,0.163490165260604,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301311684110689,0,0,0,0,0.0029704375342552,0,-0.0604368734287994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955227400035227,0,0.115570984072184,0.137662265998029,0.080428775182437,0.150134060054215,0,0.0264056708544931,0,0,0,0,0,0,0
X000983.SZ,0,0,0.296241215905212,0,0,0,0,0,0,0,0,0,0,0.0791813206387981,0,-0.0128691257234082,0,0,0,0,0,0,0,0,0,0,0.117399145208449,0.542803884015767,0,0,0,0,0,0,0,0,0,0,0.0472418730134624,0.1239492471195,0,0.109255303572104,0.0189551366057372,0,0,0,0.0783674449475967,0,0,0,0,-0.0170364271978522,-0.059982480913766,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0.013863758635651,0,0,0,0,0,-0.0763143105144866,0,0,0,0,0,0.0338729782473416,0,0,0,0,0,0,0,0,0,0.00405148203677375,0,0,0,0,0,0,0.0948810582546792,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.414411986161722,0,0.122419822446466,-0.0629678782817147,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233904725687023,0,0,0,0,-4.33680868994202e-19,0,0,0,0.138076373058075,0.141239022607318,0.078217099740513,0,0,0,0,0,0,0,0.0507734288754423,0,0,0,0,0,0.0206107071011087,0.0118334783091767,0,0.179666234918708,0,0,0.0282869189984729,0.423227169223275,0,0,0,-0.0161701613813128,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153216456926594,0,0,0,0,0,0.234965987462983,0,0,0,0.0635815344289624,0,0,0.047728364998934,0,0,0,0.074240778557939,0,0,0,0.0335480241018644,0,0,0,0,0.0807739354832338,0,0.215023756266101,0,0,0.00104498783700263,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.144253933964319,0,0,0,0,0,0.0254599054774079,0,0,0.404105932699558,0,0,0,0,0.0382862987202747,0,0,0.0161350560788021,0,0,0.0204477395450741,0.174083486919299,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.171447531160178,0,0.0931497002976018,0,0,0,0,0,0,0,0,0.0117101802645921,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615514836344166,0,0,0,0,0,0.0332316081401179,0,0,0,0,0.166170189439891,0,0.0220692878829793,0,0.0349300124396819,0.176208970427281,0.147582284693386,0,0,0,0.0134807748954313,0,0.0254272810473329,0,0,0,0.0351626767193467,0.0836547811760112,0,0,0.0551262674999365,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22939518545167,0,0,0,0,0,0,0.0125393722888881,0,0,0.246879638388614,0,0,0,0,0,0.202886095035549,0,0,0,0,0,0,0,0,0.0582499017991077,0,0.170417139897232,0,0.063873784264988,0,0,8.67361737988404e-19,0.0845351833964821,0,0,0.00735301983323574,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0811857611284019,0.00692467762582971,0,0,0,0,0,0,0.0354346173298924,0,0,0,0.0214186427251296,0.0282889953254871,0,0.172512772693384,0,0,0,0.0728294925709787,0,0,0,0.017399774634972,0,0,0.180182128299823,0,0,0,0,0,0.170229995913318,0,0.0487404857434704,0,0,0,0,0.0996855050285622,0,0,0,0,0.0252247363106679,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.145970606370448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122805903670203,0,0,0,0,0,0.374630416469255,0,0,0,0,0,0,0,0.054687836690203,0,0,0,0,0,0,0,0,0,0.083081340882781,0,0,0,0,0.118426957265,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094066595317369,0,0.149688413723706,0,0.308638348751898,0,0,0.0357646981080009,-0.0682817857992011,0,0,0,0,0,0,0,0,0,0,0,0,0.200481766405016,0,-0.122261639854014,0,0,0.365126766634437,0,0.0942001760837211,-0.261499465399965,0,0,0,0,0,0,0,0,0.022586054092528,-0.0408352201610187,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.164495019308595,0,-0.0811453606893275,0,0,0,0.0737478612400175,0.20375926803624,0,0,0,0,0,-0.0532711026717083,0,-0.0727197655165592,0,0,0,0,0,0,0,0,-0.0183935234370051,0,0,0,0,-0.130486067832617,0,0,0.0147140123462707,0,0,-0.180462680579137,0,0,0,-0.020329904568141,0,0,0,-0.0344013096725873,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.345658313403996,0,0,0,0,0,0,0,0,0,0.190493148502311,0,0,0,0,-0.504270457402743,0,0,0,0,-0.198964629992702,0.0586326639043668,0.447381992289616,0,0,0,0,0,0,0,0,0,0,-0.10974894397787,0,0,0,0,-0.0137797938426928,0,0,0,0,0,0,0,0,0.89443871868904,0,0,0,0,0.645503212458596,0
TED,0,0,0,0,0,0,-0.0566644298336315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215414343325426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195586347075143,0,0,0,0,0,-0.0620236430471955,0.25324121942194,0.109607914971636,0,0,0,0,0,-0.0903721101450714,0,-0.595646263689612,0.283597810012046,0,-0.193142051025426,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.00798465820534448,0,0,0,0,0,0,0,0,-0.0831930964351188,0,-0.120011972371335,0,0,0,0,0,0,0,0,0,-0.0232063329614574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347869794922292,0,0,0.262516218079146,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183330231610014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959330940205021,0,0,0,0,0,0,0,-0.00503125464275065,0,0.0419550525252426,-0.124762809959019,-0.0542291325713898,0.0634175995465662,0,0,-0.0185897826402768,0,-0.0300149646002346,0,0,0,0,0.034607138078674,0,0.784703146758918,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00358985017516885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000917878804994286,0.00479896729481062,0,0,0,0.0209596615202243,0.00523436735753839,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178656580092263,0,0,0,0,-0.0136203087239968,0.00675821990038858,0,-6.48972156291926e-05,0,0,0.00931394166738471,0,0,0,0,0,0.0316726798767339,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00903330736860952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212581049908427,0,0,0,0,0,0.00308558478662478,0,0,0,0,0,0,0,0,0,0,0,-0.00899517781770881,0.00153594433540206,0,0,0,0,0.00374493665465182,0,-0.0178192594497506,0,0,-0.0057966651471153,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.022191490135173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356804398968228,-0.00403140690507738,0.0159647546790145,0,0,0,0,0.0537782036846143,0,8.67361737988404e-19,0,0,0,0,0,0.037980419352357,0,0,0,0,0,-0.042747355775373,0,0,0,0,0,0.0336503571910968,0,-0.0165051540501053,0,0,0.0583410495503387,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0109839159185005,0,0,0,0.0113553143369707,0,0,0,0,0,0,0,0,0,0,0,-0.00123072104866892,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223739433594047,0,0,0,0,0,0.0126514668566263,0.0144177766629941,0.00124070987212303,0,-0.0110480626835243,0,0,0,0,0,0,-0.000962894695863359,0,0,0,0,0,0,0
