,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X000786.SZ,X002271.SZ,X600516.SH,X002353.SZ,X600176.SH,X600489.SH,X002466.SZ,X000898.SZ,X600299.SH,X002460.SZ,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600612.SH,X600583.SH,X600219.SH,X600315.SH,X000629.SZ,X000792.SZ,X000027.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487254442557047,0,-0.0201757990160041,0,0.0475070261544387,0,0,0,0,0.0539643164621414,0,0,-0.00246095199401354,0,0.0522183211790802,0,0,0,0,0.0329597961884955,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215283988474788,-0.003477571415124,0,0,0,0.0178457463831657,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186123137518576,0,0.13237036062026,0,0,0,0,0.114576108383272,0,0,0,0,-1.0842021724855e-19,0,0,0.00109633079313554,0,0,0,0,0,0,0.0830209598447463,-0.0112765940948096,0.0168833820993595,0,-0.0164859379143222,0,-0.011398353786033,0,0,0,0,0,0,-0.0123169341809609,0.0310325198256979,0,0,0,0,0,0
X601088.SH,0,0,0,0.265859063451542,0,0.269202047083627,0,0,0,0,0,0,0,0,0,0,0.0939012561474361,0,0,0,0,-0.0649691793742595,0,0.0168235548412661,0,0.138952427218687,0,0,-0.0884800703009695,0,-0.00712240420378181,0,0,0.0224023871331737,0,0,0,0,0,0,0,0,0,0,-0.0784589590940362,0,0,0,0,0,0,-0.00531040931343202,0,0,0,0,0.0122184908992267,0,0
X600585.SH,0,0,0,0,0,0,-0.095731317311156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559965947863075,0,0,-0.0189186430571764,0,-0.0509558450110458,0.0859307539984228,0,0,0,0,0,0,0,-0.0857618139306866,0,0,0,-0.0229010848102487,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865380500566275,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.109819256322751,0,0,0,0,0,0,0.124534632676848,0,0,0,0,0,0,0,0,0,0.0251897800550431,0,0,0,0,0,0,0,0.138697134751728,0,0,0,0,0,0,0.0275193465814881,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134519578976323,0,0,0,0,0,0,0
X600019.SH,0,0,0.208649976917016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345321036254042,0,0.0136995643850237,1.73472347597681e-18,0,0,0,0,0,0.0929318031402291,0.00688394585254915,0,-0.0251590182603173,0,0.0161454153799274,0,0,0,0,0,0,0,0,0,0.175177852500002,0,0,0.0412486965791692,0.0340697735940699,0,0,0,0.0576399310121282,0,0,-0.0031101621205583,0,0.0224253362524158,0,0,-0.0230327206972643,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.06473036621916,-0.043203606880345,0,-0.28619792970496,0,0.0967595871406281,0,0.0994221608822052,0,0,0,0,0,0,0,0,0.0195095939331178,0.0284902032466114,0,1.07739143549429,-0.013704271627722,0,0,0,0,0,0,0,0,0,0,0,0,0.129925110529493,0,0,0,0,0,0,0,0,0,0,0,0.0490371169439725,0,0
X600011.SH,0,0,0,0,0.0499598795535517,0,-0.0589104789828308,0,0,-0.0227023564635573,0,0,0,0,0,0,0,0,0,0,0.191107078658208,0,0,0,0.240914139592784,0,0,0.0183958197923712,0.0194442708628575,0,0,0.0276401771526185,0,0,0,0,0,0,0,-0.13212766532902,0.100529844132008,0,0.082942511388491,0,0,0,0,0,0,0,0,0.0175122340821343,0,0.0534187427242079,0,0,0.00924371167571866,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251419669773824,0,0,0,0.100009232740612,0,0,0,0.00833393121146806,0,0,0,0.00722520280086484,0,0.0751978446706163,0.0337969203509035,0,0,0,0,0,0,0,0,0,0.0143478873399807,0.108443845467257,0,0,0.245532869725659,0,0,0.0066246035433953,0.0063910746933271,0,0,0,-0.0127512533903012,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295337106138346,0,0,0,0,0,0,-0.162957187339231,0,0,0,0,0,0,0,0,0,0,0,0,0.230552056037949,0,0,0,0,0,0.00532587024027748,0,0,0,0,0,0,0,0,0.0558388544317664,0.0877610359445708,0,-0.0122481452074063,0,0,0,0,0.0217187422810957,0,0
