,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X002466.SZ,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X600795.SH,X600547.SH,X002460.SZ,X601992.SH,X600111.SH,X600886.SH,X600516.SH,X600176.SH,X000898.SZ,X000786.SZ,X000792.SZ,X600352.SH,X002271.SZ,X000709.SZ,X600027.SH,X600299.SH,X000553.SZ,X000408.SZ,X000825.SZ,X600489.SH,X601158.SH,X601699.SH,X600157.SH,X600219.SH,X002470.SZ,X600549.SH,X000883.SZ,X600808.SH,X600315.SH,X000630.SZ,X600583.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,-0.0353100930075495,0,-0.143629114934048,0,0,0,0.0559245287811233,0,-0.044605105538637,0,0,-0.0666716384138517,0.454682625494227,0,0.0323094919230593,0,0.196149603390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914431218764137,0,0,0,0,0,-0.0192545592457267,0,0,-0.0240164013286948,0,-0.126133998673249,0,0,0,0
X600688.SH,0,0.465853518279429,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00492215763120036,0,0,0,0,0,0,0,-0.0166582901673022,0,-0.0436567645697457,0,0.128670941223945,0,0,-0.032042211838832,0,0,0,0,0,0,0.0143089804373412,0,0,0,0,0,0.123074933654913,-0.0444263166215015,0,0,0.0422809087863903,0,0.163669953360692,0,0,0,0
X600660.SH,0,0,0.151408626631287,0,0,0,0,0,0,0,0,0,0,0,0,-0.128541452668654,0,0,0.0641889586683329,0,0,0,0,0.0711625130416567,0,0.126511355329647,0.119811802947025,0,0,0,0,0,0.142345933390068,0.0429727985579745,-0.153153668855813,0,0,0,0,0,0,0.0682052554835724,0,0,0,0,0,0,0,0,-0.0161482096266392,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468446581880512,0,0.271579164247068,0,0,0,0,0,0.00444730098638738,0,0,0.0145340629745805,0.0206799957400212,0,0,0,0,0,0,0,0,0,0.475731230730129,0,0,0,0.19430050520802,0,0,0,0,0,0,0,0,0.0535181313223702,0,0,0,0,0,0
X300072.SZ,0.31965016798331,0,0,0,0,0,0,-0.0808566692426078,0,0,0,0,0,0,0,0,0,0,0.169278738514685,0.0604181700777459,0,0,0,0,0,0,0.105622904607565,0,0,0,0,0,0,0,0.0184093371257236,0,0,0,0,0,0,0,0,0.270580069148975,0,0,6.93889390390723e-18,0.171228079478056,0,0,-0.0122602905468205,0.0306487667394526,0,0,0,0,0
X600795.SH,0,0.0989964879009423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823198014065888,0,0.0696294416247869,0,0,0,0,0,0,0,0,0,0,0,0,0.111577042482416,0,0,0,0,0,0,0,0,0,0,0.0869958749521628,0,0,0,-0.00581976131560161,0,-0.00355555207045693,-0.00138248417296931,0,0,0,0,0,0
X600547.SH,0,0.202063519977187,0,0,0,0,0,0,0,0,0,0,0,0,0.0324882393233995,0,0,0,0,0,-0.115063351162557,0,-0.020747529660914,0,0,0,0,0,0,0,0,-0.000146382106719138,-0.000452112878760381,0,0,1.0508505327906,0,0,0,0,0,0,0,0,0,0,0,-0.00676648023528378,0,0.000823617961278475,0,0,0,0,0,0,0
X002460.SZ,0,0.151450621418406,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.888731538668962,0,0,0,0.0726056608868021,0,-0.123286450453665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106761289490051,0,0,0.0395281509012033,0,0,0,0,0,0,0,0,0,0,0,-0.00235562162404161,0.0672755210631156,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.184290589604065,0,0,0,0,0,0,0.274896422122135,0,0,0,0,0,0,0,0,0,0.0222384646132187,0.154221831677578,0,0,0,0,0,0,0,0.0344339754583719,0,0,0,0,0,0.0148935239321903,0.0655848933590828,0,0,0,0,0.00411949662393955,0.0556148035866802,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136877491199807,0,0,0.186859428186532,0.00966959095374219,0,0,0.0133765777358062,0,0,0,0.118172715066682,0,0,0,0,0,0,0,0.0345438466503086,0,0,0,0,0,0,0.266156191776308,0,0,0,0,0.128030257180579,0,0,-0.00504714646730931,0,0,0,0,0,0,0
X600886.SH,0,0.0368677514704644,0.0394879128131046,0,0,0,0,0,0,0,0,0,0,0,0.046552405495329,0,0,0,0,0.182340312760471,0,0,-0.0323435905896757,0.00430374864594937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459162054352024,0,0.0974080601600767,0,0,0,0,0,-0.00527751042567593,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0663784995867128,0,0,0.24467662744115,0,0.291611468852938,0,0,-0.196090162984203,0,0,0,0,0,0,0,0,0.172541451340837,0,0,0.342816988930703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336401098776813,0,0,0,0,0,0.255672782443468,0,0.010223783113066,0.00523900732922419,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404013198074094,0,0,0,0.106092731317744,0,0,0,0.058141342282607,0,0,0.17413364382331,0.0886915044323737,0.155821139982507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618416559433995,0.247589204998539,0,0,0.0597103264996645,-0.544719648358353,0,0,0,0,0
X000898.SZ,0,0,0,0.10245193522689,0.0855053628889403,0,0,0.133974329454577,0,0,0,0,0,0,0,0,0,0,0,0.0394943056289011,0.0309992768369884,0,0,0,0,0,0.0271458015924017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583298506245452,0,0,0.0704552928790435,-0.0172253340254027,0,0.0329042507688872,-0.042192012034651,0,0,0,0,0,0
X000786.SZ,0,0.184685018123387,0,0,0.363270681986471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124390337710096,0.11031211842085,0.0637593568818818,0,0.112022095475402,0.0433086111030674,0.153313652806825,0,0,0,0,0,0.0427255723123559,0,0,0,0,0,0,-0.0339685455687896,0,0,0,0,0,0.107593963691218,0,0,0.00454336961486445,0.300222291343514,0,0,0,0,0
X000792.SZ,0,0,-0.0020645875420299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268583085184395,0,0,0,0,0,0.29632520266797,0,0,0.284890683636833,0.535877858242533,0,0,0.0478430106358519,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0373732278357177,0.055416477341397,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244840079596162,0,0,0,0,0,0,0,0.0121979991164458,0.119330915680529,0,0,0.218902028053844,0,0,0,0,0.0553992732607018,0,0,0.137829742253049,0,0,0,0,0,0.225983656315737,0,0,0,0,0,0,0.00196444777837568,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417931298270118,0,0,0,-0.128218963134911,6.93889390390723e-18,0,0,0,-0.00201071327261428,0,0,0.151071496401339,0.011168740747388,0,0,0,0,0.00209438709468872,0,0,0,0,0,0,0,0,0,0.0907419465034161,0,0,0,0,0,0.214511318348719,0,-0.00884264143491818,0.00728765778442065,0,0,0,0,0,0
X000709.SZ,0,-0.00968522374928008,0,0,0,0,0,0,0,0.170407343083264,0,0,0,0,0,0,0,-0.00240109215388848,-0.0173421081852543,0.108015807952857,0,0,-0.0176957138332942,0,0,0,0,0,0,0,0,0,0,0,0.0603084401693785,0,0,0,0.0614581815814514,0,0.068899240294532,0,0,0.202479908392945,0,0,0,0,0,0.018512912813845,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.264120718203953,-0.10600735861002,0,0,0.222149104854895,0,0,0,0,0,0,0,-0.0063304658756944,0,0,0,0,0,0,0,-0.0369971410665272,0.109454224260524,0,0,0,0,0,0,0.00803692611239415,0.0606136700688056,0,0,0,0,0,0.0133667920148876,0,0.0932863508271825,0,0,0,0,0,0,-0.00682426122350505,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230717100034319,0,0,0,0,0.151469323857683,0,0,0.133349713470199,0.130765285390264,0,0,0.0256681434628369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180068556818256,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.0169399891361611,-0.0520411331369433,0,0,0,0,0.126513981625855,0,0,0,0,0,0,0.124835423844198,0.212689622842953,0,0.232910220544874,0.0448143534621466,0,0,0.218837730594636,0,0,0,0,0,0,0,-0.0716253117065164,0,0,-0.115238803498462,0,0,0,0,0,0,0,0,0.0979370323122829,-0.0858658995162541,0,0,0.0371230659784369,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.12011989438658,0,0,0,0,0,0,0.065012543786833,0,0,0,0.103354599699587,0.054348720305946,0,0,0.232392594217566,0.0703327924268804,0,0,0,0.0730230182617723,0.0304649551270931,0,0,0,0,0,0,0.0994524438508502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0445804967186305,0,0,0,0.0300541527702262,0,0,0,0.076632033799942,0,-0.0654475294824081,0.0377217784358085,0.101342857857896,0,0,0.172939791633126,0,0.144033391886228,0.316764339053088,0,0,0,0,0,0,0,0,0,0,0,0.291526330101996,0,0,0,0,0,0,0,0,0,0.0129526271878506,0,0.0606319743775159,-0.0493728727114601,-0.164278181758514,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0200761387168134,0,0,0,0,0,0,0,0,0,0,0.579387630770349,-0.0116266006720425,0.059358838175591,0,0,0,0,0,0,0.0689258148317561,0,0,0,0,0,0,0,-0.0532330442989307,0,0,0,0,0,0,0,0,0,0,0,0.0636845694359982,0,0,0,0.011604360021247,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0197112642642737,0,0,0,0,0,0.0464989320137951,0,0.0192573048729864,0,0.0616946263278538,0,0,0.0364181164443614,0,0,0,0.0166207099878621,0,0,0,0,0.00874904083391035,0.0166287314855641,0.0572089014166597,0.0111440418064744,0,0,0,0,0,0.0739387585557941,0,0,0,0,0,0,0,0,0.0172410928217636,-0.0184601594487955,0,0,0,0,0,0
X601699.SH,0,0,0.132195382371194,0.192992037727773,0,0,0,0,0,0.574641554900935,0,0,0,0,0.205370305882942,0,0,0,0,0,0,0,0,-0.00385919475742904,0,0,0,-0.101842957524381,0.00544963738558593,0,0,-0.0945326603879221,-0.0473082913884466,-0.0349025748517976,0.129876899682086,0,0,0,0,0,0,0.066652050331824,0,0,0,0,0,0,0,0,0.00458231753567942,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.131232671988814,0,0,0,0,0.0525594026730747,0,-0.0422345579633274,-0.114672727722476,0,0,0,0,0,0,-0.327762101252285,0,0,0,0,0,0,0,0.0786658317206828,-0.103612272115154,0,0,-0.0418004900537261,0,0,0.127585034065584,0,0,0,0,0,0,0,0,0,0,0,0,0.0341392380270799,0,-0.363450678713617,0.287688641324699,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403434875241276,0,0,0,0,0,0,0,0.0417188028952006,0.00418278380046444,0.109331134598701,0,0.125471611620835,0.0538715546862033,0,0,0,0,0,0,0.0554764588698406,0,0,0,0,0,0.0509082889904687,0.189707885986005,0,0,0,0,0.0205064490116681,0,0,0.0086141967087498,-4.33680868994202e-19,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.353086407600722,0.0881337228651748,0,0,0,0,0,0,0,0,0,-0.462931165599451,0,0,0,0.146989083368399,0,0,0,0,0,0,0,0,0.082920913389289,0.0611164399428072,0,0,0,0,0,0,0,0,0.403120669209231,0,0.311268830739559,0,0,0,0,0,0.00239797929305256,0,0,0,0,0,0,0
X600549.SH,0,0,0,-0.097829681141369,0,0,0,0,0.123013602805564,0,0,0.0873624282005061,0,0,0.30749191551532,0,0,0,0.176503414382307,0,0.32762175770222,0,0,0,0,0,0.0105426403074299,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,1.38777878078145e-17,0,0.123085532694753,0.120236683614678,0,0,0,0.00390277854482836,0,0,-0.0357819975194997,0,-0.012010414094538,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994777185052895,0,0,0,0,0.0776573546149996,0,0,0,0.0387875014881391,0,0,0,0,0.0535669519264496,0,0,0.137642071658029,0,0,0.0782031257835728,0,0,0,0,0,0,0.0899228357953265,8.67361737988404e-19,0,0.12534577056322,0.065673198432746,0,0,0,0,0,-0.00258404340009309,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.256639668735791,0.110357467139086,0,0,0,0,0,0.0216667138683878,0,-0.0654426906616484,0,0,0.0218404504450057,0,0,0,0.399819276667345,0.0595471150638828,0,0,0,0.162435073586437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895740437392055,0,0.0506389278669477,-0.0328405316234709,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.039466841657339,0,0,0,0,0.0180989064557715,0,0,0,-8.67361737988404e-19,0,0.0373962152334942,0,0,0,0,0.204603557610824,-0.0258395534927234,0,0,0,0,0,0,0.0985777273525903,0,0,0,0,0,0.0683875445010592,0,0,0.0247708040727539,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0713948684297046,0,0,0.122386102160614,0.0477140349763423,0,0.0750946251147436,0,0.0586006509967683,0,0,0,0.0031289495360881,0,0,0.0541657074469551,0,0,0,0,0,0,0,0.0769377457275082,0,0,0,0,0,0,0.0343549652454467,0,0,0.0230264502551959,0,0,0,0,0,0.0191515020588579,0,0,0,0,0,0
X600583.SH,0,0.217063074123614,0,0,0,0,0,0,0.146108232835664,0,0,0,0,0,0.0570829848127857,0.166430895558035,0,0.0384630220662345,0,0.104436902912035,0,0,0.0257991355658795,0.133851163745245,0,0,0.0826596573661017,0.0235477839076159,0,0,0,0,0,0.0243075853969392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534768207734788,0.0111471676979183,0,0,0,0,0,0
X600426.SH,0,0,0,-0.0716449166287688,0,0,0,0,0,0,0,0,0,0,0,0.293053980959369,0,0,0.0361495963599422,0,0,0,0.0374202670097173,0.380297922786502,0,0.102724581120791,0,0.112323157450914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954942615655837,0,-0.0324180696688269,0,0,0,0.0221711948998358,0,0,0,0,0,0
Change_TY3M,0,-0.121346354733916,-0.0572521496162466,0,0,0,0,0,-0.123966226893555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388034353319721,0,0.172199037650432,0,0,-0.0241730127436961,0,0,0,-0.238676008267212,0,0,0,0,0,0,0.222275706878319,0,0,0,0,0,0,0,0,-0.0572964319182747,0,0,0.0306391038954884,0,0,0,0,0,0
Slope,0,0,0,0.012284907118669,0,0,0,0,0,0,0,-0.113065056856472,0,0,0,0,0,0,0,-0.717585284613121,0,0,0,0,0.170964679939931,0,0,0,-0.114266467494614,0,0,3.46944695195361e-18,0,0,0.448881727058844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843366852762208,0,0,0,0,0,0
TED,0,0,-0.0324405868218894,-0.117388120371324,-0.113771128401879,0,0,0,0,0,0,0.0832465180401161,0,0,0,0,0,0,0.262567296938724,0,0,0,-0.0925534427701975,0,-0.291742421663682,0.320346816710104,-0.189130438185212,0,0.330892844328517,0,0,0,-0.147228903493237,0,0,0,0,0,0.927657228795558,0,0,0,0,0,0,0,0,0,0,0.774533810973693,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0992244567494557,0,0,0,0,-0.0325996598387617,0,0,0,0.14345607691789,0,0,0,0,0,0,0,0,-0.0502554826887596,0,0.0184852500610798,0,0.00302350715358702,0,-0.18918996772355,0,0,0,0,0,0,0,0,0,0,-0.0439892844765067,0,0,-0.00541862278194199,0,0,0.0518884139385356,0,0,0.0294519860507993,0,0,0,0,0,0
MKreturn,0,0.00265812944360069,0.0578339756446501,0,0,0,0,-0.0910586619938728,0,0.0691702636847631,0.0241650151785383,-0.210542284059725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685592434870666,0,0,0,0,0,0,0,0,-0.0221759596613249,0.229680230317946,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285419441484713,0,0.00533453312034193,0,0,0,0,0,0.00148558370326103,4.33680868994202e-19,0,0,0,0,0,0.00355796597126303,0,-0.00295749440144836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156458281670287,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0049597893693797,0,0,-0.0124964411154509,0,-0.0494605142162376,0,0,0,0,0,0,0,0.0141909774478537,0.00651763414027678,0,0.00181424048065682,0,0,0.0411878717435517,0.0423642293412279,-0.0281130297746285,0,0,0,0,0,-0.0501658198741575,0,0,-0.00099361392961563,0,0,0,0,0,0,0,0,0,0,0,0,-0.00747657059901065,0,-0.00974942325103954,0.0265909600635778,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00352739824899374,0,0,0,0,0,0,0,0,0,0,-0.0103539241048912,0.0117508466139648,0,0,0,0,0,0,0,0,0,0,0,0,0.00277877231971113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906129954536595,0.00256334922949338,0.00843553441548618,-0.00252703265208855,0,0,0,0,0,0
CarbonVol_Hubei,-0.00736375866207917,0,0,0.0319618644055907,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00802661595423811,-0.0183384872174347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156230844452984,0,0,0.0598114622630077,0,0,0,0,0,0
