,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600362.SH,X600027.SH,X600489.SH,X601992.SH,X600111.SH,X600309.SH,X600660.SH,X600886.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000883.SZ,X000983.SZ,X600352.SH,X000935.SZ,X600549.SH,X000539.SZ,X000027.SZ,X000630.SZ,X600176.SH,X600021.SH,X600126.SH,X601699.SH,X000012.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0482953450996514,-0.0102212603838797,0,0,0,0,0,0.000240662089892931,0,0,0,0,0,0,0,0.024828113725285,0,0,0,0,0,0,0,0,0,0.0112552602488246,0,0.0522959291495338,0,0.124229871039467,0,0,0,0,0.0570208917791869,0,0,0,0,0,0,0,0,0,0,0,-0.011900256309121,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0732300488236274,-0.044120435611293,-0.0624667804452403,0,0.0451440825133491,0,0,0.0602775901212828,0,0,0,0.01280554767126,0,0,0,0,0,0,0,0,0.00918866810935801,0,0,0,0,0,0,0,0,0.0173078210417862,0,0,0,0.0369785863910371,0,0,0,0,0,0,0,0,0.0900570628405957,0,0,-0.0286160905909554,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.150243757143333,0,0,0.0641922485473815,0,0,0.0209290393249572,0,0,0,0,0,0,0,0,0.12911810204431,0,-0.00319322032139336,0,0,0,0,-0.0627942129869433,0,0,0,0.0866992520457426,0,0,0,0.00158940743629506,0,0.00854134754986015,0,0,0,0,0,0,0.057624711099966,0,-0.0046887844752786,0,0,0,-0.0385532472531003,-0.0192464043694274,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0529010237334225,0,-0.0005608796883165,0,0.0760530450132686,0,0,0,0,0,0,0.0514745497908325,0,0,0,0,0,0.137576391791731,0,0,0,-0.140950973049553,0,-0.0981244318104618,0,0,-0.00945390031973087,0,0,0,0,3.46944695195361e-18,0.0720435490272479,0.0247541647790196,0,0,0,-0.0313124170244433,0,0,0,0,0,0,0,-0.062447869558689,0.0583303540780341,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189758521889714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503929332802385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753470487114937,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333181174132209,0,0,0,0,0,0,0,0,0,0.174150110880773,0,0,0,0,0,0,0.0685407931457754,0,0.0342173426946105,0.023143226582348,0,0,0,0.0888679248636638,0,0.00678724666973082,0.108136614648601,0,0,0,0,0,0,0,0,0.0841256613558493,0,-0.000957577509475451,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0830948295675253,0,0,0.00426234168392554,0,0,0.0841913739383501,0,0,0.00564029156669155,0,0,0,0,0,0.273863865684637,0,0,0.157577187773022,0,0,0,0,0,0,-0.0806903007349143,0,0,0.0536926501918618,0,0,0,0,0,0,0.0882597524782335,0,0,0,0,0,0,0,0.0139632263283692,0,0,0,0.0152290201444094,0,0,0,0,0,0,0
X601898.SH,0,0,0.115633067218707,0,0,0,0,0,0,0,0.189914197196643,0,0,0.054888515703029,0,0,0,0,0,0,0,0,0.0648337360494038,0,0,0.118344992684739,0,0,0,0,0,0,0.0435539441207112,0,0,0,0,0.0520527511374821,0,0.0274589009868289,-0.0746861262199804,0,0,0,0,0,0,0.296972109440533,0,0,0,0.0548065416979373,-0.0685524339377234,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897189721322232,0,0,-0.0337711742151677,0,0,0,0.144839627671612,0,0,0,0,0,0,0,0,0,0,0,0,-0.127885646488874,0.0447098332480574,0,0,0,0,0,-0.0457276927654549,-0.0895235784720517,-0.115775483125084,0,0,0,0,0.0414768544397028,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394491665952681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193537102897503,0,0.0634751272726383,0,0,0,0,0,0,0.0531625429010154,0.065106541319797,0.150738904691624,0,0,-0.0141472641003386,-0.0040615836764924,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462452195527546,0,0,0,0,0.142918991722769,0,0,0,0,0,-0.0465746763569878,0.0198439688896489,0,0,0,0,0,0,0.0320785074062038,0,0,0,0,0.55505707410422,0.0541904804158486,-0.00391103638279699,0.128990023689901,0,0,0,0,0,0,0,0,0.241333957442002,0,0.0698323990166864,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0189859118141266,0,0,0,0,0,0.0183553988146241,0,0,0,0.268270076127186,0,0,0,0,0,8.67361737988404e-19,0,-0.0233349221592325,0,0,0.0567501239552946,0,0,0,0.00115181491101991,0,0,0.107426744211939,0,0,0.0327390323590168,0,0.0308479739392848,0,0,0,0.034089100524443,0,-0.0104094318156734,0,0.0084536871329648,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267673164634235,0,0,0,0,0,0,0,0,0,0.0140825552421427,-0.0211122637645164,0,0,0,0,0,0.175620276748128,0,0,0,0,0,0,0,0,0,0.104701583868582,0,0,0,0,0,0.00634880031727875,0,0,0.141278697919703,0,-0.0412604275644129,-0.0223704482224473,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429005861950654,0,0.140350040029154,0,0,0,0.0708058487412639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867712452466815,0.214988304880398,0,0,0,0,0,-0.461211394286664,0,0,0,0.6087550548722,-0.484491954301779,0.223898482627767,-0.25736559832228,0,0,0,0,0
X600157.SH,0,0,0.152859382916445,0,0,0,0,0,-0.0296581616517967,0,0,0,0,0.00978554709111565,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0601683919495525,0.0412617274916185,0,0.0577853351287179,0,0,0,0,0.00352941736629847,0,0,0,0,0.0828371067666029,0.0622523816019386,0,0,0,0,0.0518768171266837,0,0,0.0458196546184845,0.130196135459381,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00642580910173952,0,0,0,0,0,0,0,0,0,0,0,0.0284663237635127,0.0226023501850779,0.00495485301599893,0,0,0,0.0161964419744373,0,0,0,0,0,-0.00735334886017074,0,0,0.127330607608518,0,0,0.0279144079481055,-0.0303915936441797,0.0540784625346256,0,0,0,0,0,0.0303133970901198,0,0,0,0,-0.0391068417469647,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095825288944554,0.295505329151692,0,0,0,0,-0.00308772859768196,0,0,0.0340187564254032,0,0,0,0.026745272578534,0,0,0,0,0,0,0,0.00435815186721207,0,0,0,0,0,0,0.00923051519286044,0,0.252936717276556,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0367019569261488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343877651612768,0,0.03074526503014,0,0,0,0,0,0,0,0,0,0,0,0,0.0965382459437681,0.0230122604289281,0.0513755209329149,0,0,0,0,0,-0.0380196042646934,0,0,0,0,0,0.0176498541719247,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0294545054001539,0,0,0,0.752614443020655,0,0.0623916865182965,0,0,-0.0062233583945547,0,0,0,0,0,0.0231713980819958,0,0,0,0,0,0,0,0,0.0546812197688437,0.0508941276591135,0,0,0,0,0,-0.0566933715386307,0,0,0.0514805576596253,0.0426711117177295,0.112093178410339,0,0,0,0,0,0,0,0,0,0,-0.0115272327367307,0.0114312491376968,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0241662712203537,0,0.387581315890661,0.109874229798814,0.0229405279585161,0,0,0,0,0,0,0,0,0,0.0411799912441206,0,0,0,0,0,0,0,0,0,0.0754440575862242,0,0,0,-0.0435401876717047,0,0,0,0,0,0,0.0170848640540882,0.0668055652568549,0,0,0,0,0,0,0.0926387792080702,-0.028965217248557,0,0,0.107102401653513,-0.0849002012565272,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581133911316821,0,0,0,0,0.0250809456963514,0,0,0,-0.0104807632074217,0,0,0.104024557838716,0,0.063763026196125,0,0,0,0,0,0,0,0.0138466691983354,0,0.212993579611718,0,0,0,0.17494674864925,0,-0.0082233046641658,0.0686882126703755,0.0956387247575509,0.0406642098041323,0,0.0162768829530047,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424049322823499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135200061457022,0,0.116827184774183,0,0,0,-0.488434162577479,0.123673937858218,0,0,0,-0.043427113503529,0.0411977014068095,0,0.314844642465458,0,0,0,0.0538442988422553,0.238265945557563,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05446857874496,0.135298707415401,0,0.034765831962634,0,0,0,0,0,0.00725583160071057,-4.33680868994202e-19,0,0.0487714111693997,0.0249487906078086,0,0.0651751649020013,0,0.131560217462051,0,0,0,0.0473916054907826,0.04863287196096,0,0,0,0.226372026046802,0,0,0,-0.110952867769101,0,0,0.00373318547828692,-0.0270119549561127,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0575254898684024,0,0,0,0,0,0,0,0,0,0,0,0.170643732598523,0,0,0,0.0581399530652974,0,0,0,0,0,0.0447103484471562,0,0,0,0.049056204878037,0.0316858578958506,0,0,0,0,0,0,0.0149586322366175,0,0,0,0,0,0,0,0.230827199869959,0,0,0,-0.00628164887854993,-0.0627540256447605,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331458171634205,0,0,0,0,-0.0280043471558355,0.103452558928803,0,0,0,0,-0.0808043981238673,0,-0.0510098385205067,-3.46944695195361e-18,0,0,0,0,0.00804757911197883,0.129109156934707,0,0.340204619008107,0,0,-0.102351199618887,0.0382471894964108,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.0843685077612571,0,0,0,0,0,0,0,0,0,0,0,0.209848881057104,0,0,0,0,0,0,0,0,0.0911048605240705,0,0,0.108996171506214,-0.105292079370047,0,0,0,0,-0.104008968986492,0,-0.11363799683994,-0.00745873963991401,0,0,0,0,0,0,0,0,-0.00449608853035361,0,0.164956533218485,0.0424588736176997,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.293982755801842,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131886111179552,0,0.111000520124524,0,0,0,0,0.0558307142128258,0.10442117649969,-0.00202904821481703,0.0364269895357471,0,0,0,0,0.0767996760120228,0.0511891767270345,-0.00551777104169876,0,0,0,0,0,0,0,0,0.12795893360328,0.123105734609965,0,-0.0297825211248648,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0792117236746086,0,0,0.0314484624304017,0,0,0,0.117611355936019,0,0,0.0628341678573502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124859490534044,0.0853503431367233,-0.0175077248818113,0,0.146203355724299,0,0,0,0,0,0.0798513539179522,0,0,0,-0.0281598015079204,0,0.056950233974035,0,0,0,0,-0.0256986188985953,0.0656167211738977,0.220731433794169,0,0,0,0,0
