,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600547.SH,X600886.SH,X002466.SZ,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600010.SH,X600111.SH,X000301.SZ,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X601991.SH,X000786.SZ,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X601168.SH,X600219.SH,X002128.SZ,X600157.SH,X600688.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.242137791819709,0,0,0,0.147684721458851,-0.0772623194481587,0,0,0,0,-0.190165072990767,0,0,0,0.154773386313664,0.160988839761976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170168686636594,-0.0450094965364214,0,0,0,0,0,0,0,0.228288000692455,0,0,0,0,0,0,0,0,0.313813891550605,0,-0.00954906204448128,0.0116482800782536,-0.0402929025494551,0,0,0.0619018470122323,0,0
X601088.SH,0.0424119973402758,0,0.0815083270189978,0,0.192351639020745,0,0,0,0,0,0,0,-0.0828200549393783,0,0,0,0,0,0.0396976140487179,0,-0.0434860426318245,0,0,0,0,-0.0367762351423181,0,0,0,0,0,0,0.0838966234030194,0,0,0,0,0.0799164044658793,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0167027053860047,0.00466937717177113,0,0,0,0.100474188231737,0,0
X600028.SH,0.509977712337193,0,0,0,0,0,0,0,0,0,0,0,0.0230284026979125,0,0,0,0,0.142020882063243,-0.0408292579443547,0,0,0,0,0,0.0873370490544382,0,0,0,0,0,0.107870230391911,0,0,-0.115477206299171,0,0,0,0,0,0.0619891644338634,0,-0.0521515442774068,0.0211371387904792,0,0,0,0,0,0,0,0,-0.0126394581796374,0.0053613299932722,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00727463917586467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503985019762038,0,0.211280370680636,0,0,0,0,0,0.319669138811836,0,0,0,0.124900622899514,0,0,0,0,0.278055092319512,0,0,0,0,0,0,-0.216561041423322,0,0.00095067558166135,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0935450050490507,0,0.0864502014562899,0,0,0,0,0,0,0,0,0,0,0.211708908658883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825203643572601,0,7.0960930346565e-05,0,0,0.0200458020817154,0,0,0,0.198331041904647,0,0,0,0,0,0,0,0.0557182405453428,0,0,0,0,0,0,0,0,0
X601898.SH,0.0404436263924787,0,0,0,0.470220547396195,0,0,0,0,0,0,0.0948532187070353,0,0,0,0,0,0,0,0,0,0,0,0.112108517292747,0,0,0,0,0,0.0582764695427733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876531629269929,0.00164654005715036,-0.0114464422642431,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0113923025047628,0.113171648607832,-0.00857432228117441,0,0,0,0,0,0,-0.0868713534247465,0,0,0,0,0.426735907749258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158424610616696,0,0,0,0,0,0,0,0,0,0,-0.0155708390207634,0,0.00568305003824178,-0.00231505217204399,-0.0224284703920865,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.217513278498483,0,0,0,0,0,0,0,0.0544396562585391,0,0,0,0.0524063515006516,0,0,0,0.0200178924162109,0,0,0,0,0,0,0,0,0,-0.0597434134818079,0,-0.0381611293396984,0.477949552574526,0,0,0,0,0.162070891452561,0,0,0,0,0,0,0,0,0,0,0,-0.0234563551747272,0,0.116569035109944,0,0,0.0827452908537007,0,0
X600585.SH,0,0,0,0.131264797309161,0,0,0,0,0,0,0,0,0,0,0.047487995824925,0,0,0,0,0,0,0,0,0.0489198326624205,0,0,0.153139039747118,0,0,0.0514518871995057,-0.109133471067936,0.139352699443277,0,0,0,0,0,0.125907723273613,0.0650349510695486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611088707142176,-0.0108750774794319,0,0,0.0271841859514705,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.159191763368603,-0.0684126965392189,0,0,0,0.136197799011329,0,0,0,0,0,0,0,0.0322247859311294,0,0,0,0,-0.0088373959825427,0,0,-0.0276236891717765,0.367419371528016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269606994223416,-0.00492745482359452,0,0,0,0.176504095242351,0,0
X600547.SH,0.101689058577474,0,0,0,0.0344931922535388,0,0,0,0,0,0,0,0,0,-0.0381386833938268,0,0,0,0,0,0,0,0,0.020316594252195,0,-0.0831870598250367,0.0259591507372254,-0.00256767263439641,0,0.0160648845414537,0.513139100328312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737892420976311,0,0.005158895818202,0,0,0,0,0.00411935936742802,0,0
X600886.SH,0,0.259502560691546,0,0,0,0.00956368191279791,0.0384711383950639,0,0,0.0488452874108791,0,0,0,0,-0.00628228950692037,0,0.246302889442037,0,0,-0.120940272220149,0,0,0,0,0,0,0,0,0,-0.0237300274899998,0,0,0,0,0,0,-0.0144498711176418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471580674996546,-0.0132025110386974,0.00405057771172701,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0673642671074914,0,0,0,0.758498909915477,0,0,0,-0.0261468610084374,0,0,0.256183685237083,0,0,0,-0.192840439558316,0,0,0,0,0.0807895339011896,0.0340864211269702,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0260781803354544,0,0,-0.0215348048081966,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376630740058182,0,0,0,0,0,0,0,0,0,0,0.0317348260643172,0,0,0.134107751626883,0,0,0.0633025626523549,0,0,0,0.0259973774418276,0,0.267002572421434,0,0,0,0,0,0,0,0,0,0,0,0.00637342072539411,0,-0.0363251227901554,0.0485874313884123,0,0,0,0,0,0
X002460.SZ,0,-0.0106925562725805,0,0,0,0,0,0,0,0,0,0,0.614770773594037,0,0,0,0,0.110798604133993,0,0.107353070846534,0,0,0,0,0,0,0,0,0,0,0,0,-0.184786239527208,0,0.0542664672921771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662842325685569,0,0,-0.00568161108001912,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.166634122315326,0,0,0,0,0.246228697648202,0,0,0,0,0,0,0,0.356690554944395,0,0,0,0,0,0,0,0,0,0,0.0451612700945275,0,0,0,0,0,0,0,0.0278867785742411,0,0,0,0,0,0,0,0,0,0,0,0.00881192291822744,-0.0112187888240214,0,0,0,0,0,0
X600795.SH,0.101375881982524,0,0,0,0,0.141523531716708,0,0,0,0,0,0.280384494691768,0,0,0,0,0,0,0,0,0,0,0,0,0.0175972101860013,0,0,0,0.18180480981458,-0.0599047979761786,0,0,0,0,0,0,0,0.0212984297794841,0,8.67361737988404e-19,0.142733601164151,0,0,0,0,0,0,0,0,0.0454140887185766,0,0,-0.00512194472709604,0,0,0,0,0,0
