,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X600516.SH,X000786.SZ,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X000629.SZ,X600489.SH,X600219.SH,X601158.SH,X002110.SZ,X000990.SZ,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X600157.SH,X000825.SZ,X600583.SH,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0.0063661448038907,0,0,0,0,0,0,0.035248282393626,0,0,0,0,0,0,0,0,0.0788473192909755,0,0,0.12102116426568,0,3.46944695195361e-18,0,0.207932403916733,0,0,0.195628090311191,0,0,0,0,0,0,0,0,0,0,0.0452257495449844,0,0,-3.46944695195361e-18,0,0,0.00577204694661483,0,0,0,0,0,0,0,-0.013765783177926,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0952900722114225,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0460531161342681,0.0780465144533165,0,0,0,0.0952583866397049,0,0,0,0.253197030261455,0,0,0,0,0,0,0,0,0.235223877994325,0,0,0,0,0.264833067322309,0.0825096687694395,0,0,0,0,0,0,0,0,0,0,-0.0432760512237196,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.013979713629397,0,0,0,0.115444264790215,0,0,0,0,0.182086971157451,0.024292192164215,0,0,0,0,0,0,0,0,0,0.0300425763377182,0,0,0,0,0,0.00364805471110736,0,0,0.183855016563936,0,0,0,0.014294478687742,0,0,0.233868364875912,0,0,0,0,0,0,0,-0.0131239970824802,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0331443907414925,0.067121084826999,0,0,0,0,0,0,0,0,0.0470367487873925,0,0,0,0,0,0,0.585126335480976,0,0,0,0,0.215403877949959,0,0,0,0,0.0813328813341827,0,0,0,0,-0.260937162370376,0,-0.059898172923081,0,0,0,0,-0.101024760204831,0.0306688581168582,0,0,0,0,-0.211002874741795,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.127103112501453,0.101969415828654,0,0,0,0,0,0,0,0,0.0248068975574179,0,0,0,0.0516632874212486,0.0675279827378633,0,0,0,0,0,0,0,0,0,0,0,-0.0826411010442936,0,0,0,0,0.0401286032843598,0,0,0,0,0,0,0,0.00671396640974008,0.0236227496676879,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.00383500681643798,0.111420319016833,0,0,0,-0.0112841443391362,0.11011624619007,0,0,0,0,0,0,0,0,0,-0.0352276806098571,0,0,0,0.131341942875657,0,0,0,0.541798257398763,0,0,0,0,0,0,0,-0.0492289814431885,0,0,0,0,0,0,0,0,0,0,0,-0.0652038938121238,0,8.67361737988404e-19,0,0,0,-0.0447300140750556,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0422870397244756,0,0,0,0,0,0,0.101965104383688,0,0,0,0,0.123775747144488,0,0.0172647334434241,0,0,0,0,0,0,0,0,0.0928709073405602,0,0,0,0,0,0,0,0,0,0.00874720959567094,0,0,0.123530220799183,0,0,-0.0087560674000088,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166434177805929,0,0,0,0,0,0,0,0,0,0,0,0.136175279256192,0,0.0109168514189912,0.0977045895591253,0.746765672590932,0,0,0,0,0.0936766035152204,0.229562850453657,0,0,0,0,0,0,0,0,0,0,0.029427697084146,0,0,0,0,0,0.058303975656946,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.106759718489044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83209447449611,0,0,-0.00460083689833606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247167487741536,0,-0.0190972640179235,0,0,0.0351162793582573,0,0,-0.0156786004810442,0.0444533180573617,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0676077867631048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686327704064045,0,0,0,0,0.0447947261532525,0,0,0,0,0,0,0.156664875041282,0,0,0,0,0.0388298856912936,0,0.354349508457033,0,0,0.11081147506423,0,0,-0.044904613503475,0,0,0,0,0.00491511034522177,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278240890451477,0,0,0,0.185897810550712,0,0,0,0.0610054569407182,0,0,0,0.0366801887546375,0.133272717431535,0,0.0285888848117766,0,0,0,0,0,-8.67361737988404e-19,0,0.139034469443813,0.113944649878785,0,3.46944695195361e-18,0.0536206323280465,0,0.0232832360283657,0,0,0,0,0.0628525264866708,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.343821130068859,0,0,0.0484997365859576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109773407379928,0,0,0.215775284427875,0,0,0,0,0.0226664145306375,0,0,0,0,0,0,0.188368909766811,0,0,0,0,0,0.0130594960254133,0.00890921117289837,0,0,0,0.00361095088010479,0,0
X600219.SH,0,0,0,0,0,0,0,0.12603528714187,0,0.445509332934014,0,0,0,0,0,0,0,0,0,0.0616844038658499,0,0,0,0,0,0,0.0213952339423458,0,0,0,0,0,0,0,0,0,0,0,0.0131429525939495,0,0,0,0.0230077373171109,0.071603815610812,0,0.0844236059952759,0,0,0,0,0,-0.0104113872490475,-0.00844858636568781,0,0,0,-0.00314968971663727,0,0
X601158.SH,0,0,0.189639507367929,0,0,0,0,0.0933043862767463,0,0,0,-0.0430068904312559,0,0,0,0,0,0,0,0,0.108048613468507,0,0,0,0,0,0.0480295424165655,0.066286202674175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465175695974956,0,0.0918698112457897,0,0,0,0,-0.000709352641569643,0,0,0,4.33680868994202e-19,0,0
X002110.SZ,0,0,0,0,0,0.0869886811491195,0,0,0,0,0,0,0.0389143987700507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858312381714425,0,0.0897863464991792,0,0,0,0,0,0,0.0515731095148592,0,0.138261066393435,0,0.308843421100446,0,0,0,0,0,0,0,0.0211694092634259,0,0,0,0,-0.0179346949062777,0,0
X000990.SZ,0,0,0,0,0,0,0,-0.0140961886262179,0,0,0,-0.444766774899324,0,0,0,0,0,0,0,0,0,0,0.1710666005071,0,0,0,0.162288346593113,0.143564794589874,0,0,0,0,-0.0168595935251556,0,0,0,0,0.648006941722234,0,0,0,0.163481240122702,0,0,0,-0.141109217110689,0,0,0,0,0,0.0120674883458631,0.18029248208874,0,0,0,-0.166131769705452,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113869549996269,0,0,0,0,0,0,0.0766412937968269,0.068356685077922,0.285889416186132,0,0,0,0,0,0,0,0,0,0,0,0,0.056938740065786,0,0,0,0,0,0,0,-0.00167481203813122,0.188740779608953,0,0,0,-0.0253971223316758,-0.0362843968724724,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141478487696364,0,0,0,0,0.0182844902150262,0,0,0,0,0,0,0,0,0,0,0.182751889339826,0,0,0.0125305657872445,0,0,0,0,0,0.0239965288862335,0.0722367765621114,0,0,0.0768137061083302,0,0,-0.030162604109883,-0.0196410397477368,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0929899866396867,0,0,0,0,0,0,0,0,0,0,0,0,0.00761929235859987,0,0.170682093174315,0,0,0,0,0.153188062856783,0.0166236032510118,0,0,0,0,0,0.0427950559223497,0,0,0,0.0474859630512071,0.215956064420628,0,0,0.179970742881727,0,0.0267289806878637,0,0,-0.0183748153808264,0.0293032149003333,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0930668888629874,0,0,0,0,0,0,0,0,0,0,0,0.185932325974873,0,0,0,0,0,0,0,0,0,0,0,0,0.0679218202680138,0,0,0.392951774655201,0,0,-0.050184094130419,0,0,0,0,0.0235642297241067,0,0.0603815693588476,0,0,0,0,0,-0.0137449969025153,-0.0427826565517065,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0685543999901221,0,0,0,0.113941496090911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201867731845531,0,0,0.0171275722937298,0,0,0,0,-0.044219967816275,0,0,0.529202677719334,0,0,0,0,0,-0.117241121400535,0,0,0,0.0122431593495889,-0.242457433655737,0,0,0,-0.170953657225712,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0158338884514443,0,0,0,0,0,0.0524107439683974,0.169506551921904,0,-0.0851507054043977,0,0,0.134527601553725,0,0,-0.0768724142725378,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00291884658892662,0.0900502269383252,0,0.0666954031694099,0,0,0,0.286494462477563,0,-0.0248344138043094,0,0,0,0,0.024132834144211,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203523876130585,0,0,0,0,0,0.0356303732240558,0,0,0,0,0,0,0,0.144857465469383,0,0.248208740096905,0,0,0,0,0,0,0,0,-0.101021042824529,-0.0800111803028252,0,0,0,-0.0255559165313245,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.000533640469506081,0,0,0,0,0,0,0,0,0,0,0,0.24429188550629,0,0,0,0,0,0,0.0581223853157185,0,0,0,0,0,0,0.00647152892760269,0,0,0.221069973374398,0,0,0,0.0950835554446839,0,0,0.0616724535738324,0,0,-0.0365024145695333,0,0,0,0,-0.00158940368879668,0,0
X600583.SH,0,0,0,0,0,0,0,0.188378184258363,0,0,0,-2.16840434497101e-19,0.000371313143020439,0,0,0,0,0,0,0,0,0.0996088264752329,0,0,0.0399659563315415,0,0,0,0,0,0,0,0.146788047110222,0,0,0,0,0,0.112424384990328,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0541118686603552,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.0502856830467603,-0.037506223789701,0,0,0,0,0,0,0,0,0.0133838797727489,0,0,0,0,0.251872859126419,0,0,0,0,0.270560926372536,0.0108044388853065,0.0138709290763493,0,0,0,0.15203892927822,0.0573881805350892,0,0,0.248920522398346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231032816317275,0,0
X601699.SH,0,0,0,0,0,0,0,0.0283279230915799,0,0.0168513945935994,0,0,0.0526238200073159,0,0,0,0,0,0,0.242301532806777,0,0,0,0,0.19548196852671,0,0,0,0,0,0.00513776230860332,0,0,0,0,0,0,0,0,0,0,0.0163879192194094,0,0.148939385994292,0,0.00136609832558402,0,0,0.0668905605646253,0,0,-0.00719931878116184,0,0,0,0,0,0,0
Change_TY3M,0,-0.108126143541692,0,0,0,0,-0.0577874951954584,0,0,0,0,0,0.0218344056442094,0,0,0,0,0,0,0,0.0945317109104112,0.0219771507380699,0,0,0,0,-0.0133010315397599,-0.180649117613608,0,0,0,-0.0652813812096836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137589016840563,0,0,0,-0.128881983146061,-0.224587623761961,0,0,0,0.0833556294244318,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.356105417580569,0,0,0,0,0,0,0,0,0,-0.280216931309698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130051721790706,0,0,0,0,0,0,-0.296699185114067,0,0,0,0,0,0,0.316011296232635,0,0,0,0.626412997388882,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.312666101438435,0,0,-0.259141855968199,0,0,0,0,0,-0.50715284479193,0,0,0,0.628314559094359,0,0,-0.149459504958325,0,0,0,0,-0.0497426927914044,0,0,0,0,0,0.0428012062526887,0,0,0,0,0,0,-0.051023195569529,0,0,0,-0.157915921309067,-0.770071958772382,-0.163796103860698,0,0,0,0,-0.0698827875772532,0,0
RealEstate_excess,0,0,0,0,0,-0.0655709533885637,-0.203623198454058,0,0.00196661707103282,0,0,0.0517962568030698,-0.0468539482361009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240194455504076,-0.0947512809637972,0,0,-0.114640288440045,-0.0776759709112181,0.113038026320551,0,0,0,0,0,-0.0227455851677391,0,0,0,0,0.0721461946590795,0,-0.0688005903083894,0,0,0,0,0,-0.030449315582372,0,0,0.124919637584088,0,-0.00504654821159934,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312421556813644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443745484598153,0,0,0,-3.46944695195361e-18,-0.144843785908762,0,0,0,0,0,-0.071103513877776,0,0,0,0,0,0,0.0781147741778922,0,0,0,0,-0.072132236749171,0,-0.00452649417237293,0.705416200306892,0,0,-0.0442093107766823,0,0
MKvol,0,0,0,0,0,-0.00346254244491575,0,0,0,0,0,0,0.00358253523417189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035744711396011,0,-0.00455140630781012,0,0,-0.00324463717230887,0.00184005196120071,0,0,0,0,0,0.00524885622619831,0,0,0,0,-0.00248191047219847,0,-0.0018908168614945,0,0,0,0,0,0.000791815683365032,2.16840434497101e-19,0,0,0,0.0174977215152576,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.100314903705748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661103461327106,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0942633641445014,0,-0.0452106452466563,-0.1473058176859,0,0,0,0,0,0,0.287417840049675,-0.294011204512983,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0299756013442863,0.024021868309882,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157395833403097,0,0,0,0,0.00394752683693298,0.00367244068679421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00498084681506357,0,0,-0.00989990512261176,0.0151010116788993,0,0,0,-0.0440866082710684,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048312683328059,0,0,0,0,-0.00329214707224122,0,0,0,0,-0.00470127813618108,0,0,0,-0.00215660188063337,0.0102874718122003,0,0,0,0.00142149385682829,-0.00123637392384867,0,0.0023194933932929,0,0,0,0,0,0,-0.00526999191300799,0,0,0,0,0,0,0,0,0,0,0.0118771965548298,0,0,0,0.00981224806194343,0,0
