,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X002271.SZ,X600660.SH,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600176.SH,X000723.SZ,X600426.SH,X000408.SZ,X002080.SZ,X601991.SH,X600219.SH,X600795.SH,X000786.SZ,X600803.SH,X600027.SH,X002326.SZ,X300037.SZ,X600399.SH,X300073.SZ,X600141.SH,X000831.SZ,X600688.SH,X000959.SZ,X600516.SH,X000825.SZ,X600157.SH,X600486.SH,X600096.SH,X000027.SZ,X600801.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.352081766430656,0,0,0,0,0,0.00862986443569969,0,0,0,0.0366904901964472,0.0193838859019658,0,0.0216277768412514,0,0,0.00112954487244772,0,0.0361940640330716,0,0,0,0,0,0.0558556127186763,0,0.00162546000278069,0,0,0,0,0,0.112981423424881,0,0,0,-0.0101089556595297,0,0,0.112851279374735,0,0.0483980655824769,0,0,0,0.0727521882823727,0,0,0,0.0391775424382304,-0.00394886897955063,0,0,0,0,-0.064038641337431,0,0
X600028.SH,0.237760356152225,0,0,0,0,0,0,0,0,0,0.0216055416807216,0,0.0492769161399095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483482460828838,0,0,0,0,0,0.0533391981930128,0,0,0,0,-0.0219381094203681,0,0,0.0539899713086451,0,0,0,0.0576980686226943,0,0,0.0682725371259655,0.125086624014046,0,0,-4.33680868994202e-19,-0.0159558124642984,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0730456692762006,0.120621000854426,0,0.250198138442438,0,0,0,0,0,0,0.132952309748951,0,0,0,0,0.189413996105875,0,0,0,-0.0792061729470671,0,0,0,0,0,0,0,0,0,0,0,0.0101931465460653,0,0,0.113121062739492,0,0,0.093639549622143,0,0,0,0,-0.000653570058555832,3.46944695195361e-18,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0761135338448626,0,-0.0393382858231469,0,0,0,0,0,0,0.165287218525681,0,0,0,0,0,0,0,0.0884339620538248,0,0.0981500879883195,0,0,0,0,0,0,-0.0299549438282536,0,-0.0630762656333979,0,-0.0425392280543044,0,0,0,-0.0981078229783808,0,0,0,0,0,0,0,0,0,0.0246626878916787,0,0,0,-0.0137662871538747,0,0
X002460.SZ,0,0,0,0,0,0,0,0.238783765272903,0,0.351564646955804,0,0,-0.10974009991652,0,0.023488678671403,0,0,0,0,0,0,0,0,0.057356560211547,0,0,0,0,0,0,0,0,0,0,0,0.0513438115992163,0,0.0295310386161958,0.135917381384692,0,0,0,0,-0.0175741264219235,0,0,0,0,0,0,0,-0.00599698543355939,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.104338586902768,0.0426542567129785,0,0,0,0,0,0,0,0,0,0.318658515763787,0,0,0,-0.124813752848059,0,0,0,0.154592037983359,0,0,0,0,0,0,0,-0.056866233860808,-0.02563414550499,0,0,0,0,0,0,0,0.422248763324129,0,0,0,0.000643205143964566,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.308348550798208,0,0.314091881847769,0,0,0.0946553356220536,0.0719828789321995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119161397268682,0,0.212470560495284,0,0,0.120684782214153,0,0,0,0,0,0,-0.124424187657113,0,0,0,0,0,0.00665786773580609,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.29272596599537,0,0,0,0,0.0154139314499578,0,0,0,0,0.126249176077973,-0.0438720435494947,0,0,0,0,0,0,0,0,0,0,0.362045715400547,0.0540626754457,-0.234323378269729,0,0,0,0,0,0.00978641077972789,0,0,0.0370500401371448,0,0.128678110800296,0.164137223991261,0,0.092891488129262,0,0,0,0.0207385210890965,0,0,0,0,-0.0224761246067857,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0711508444046414,0.0512821481308439,0,0,0,0,0.000776551554944003,0.121586357152847,0,0,0,0,0,0,0.0677928179844233,0.0315703687036735,0,0.0825044282956619,0,0,0,0.0186877661526714,0,0,0,0,-0.0237764304048272,-0.11818445008603,0,0,0.0168540229782569,0.0237903989107779,0.246380126380197,0.004704194554201,0,0,0,0.214175012730218,0,0,-0.0109772952819025,0,0,0,0,0,0,0
X002466.SZ,-0.189767984133196,0,0,0,0.325945427995368,0,0,0.326624916998471,0,0,0,0.122936007917164,-0.0482109943571442,0,0,0,0,0,0,0,0,0,0,0,0,0.121285152241005,0.0711232757950241,0,0,0.0355714522049513,0,0,0,-0.0753233652568047,0,0,0,0.0864235911873561,0,0.18022617588593,0,0,0,0,0,0,0,-0.0520440073733776,0,0,-0.0567048872615334,0.0172843537586223,0,0,0,0,0,0,0
X600011.SH,0,0,0.158002909808244,0,0,0,0,0,0,0.0735866114782456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756645634297645,0,0,0,0,0,0,-0.0535143384640001,0,0.558076648820226,0,0,0.0132174348441324,0,0.0891189824184879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162404777965126,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.32643768218325,0,0,0.0286054854502286,0,0,0.0152283069165883,0,0,0,0,0,0,0,0,0,0,0,0.0973239985263066,0,0.0252259030589981,0.0274174995122486,0,0,0.0437686270452838,0,0,0.0146220992791239,0,0,0,0,0,0.0745947375910479,0,0.144964854966135,0,0.0824656536714828,0,0,0.0300987714970135,0,0.0688326096970945,0,0,0,0.0269545550517251,0,0,0,0,0,0
X600188.SH,0.0597212603913904,0,0.499875934806785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213366692479615,0,0.403444358887856,0,0,0,0,0.00514878610640775,0,0,0,0,0,0,0,0.1488428092484,0,0,0,0,0,0,0.0730609472873227,0.0786952949039543,0,0,0,0,0,0.00626093877214618,0,0.0485987569764919,0,0,0,0.0288695391186919,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0605421769952021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305809943427956,0,0,0,0,0,0,0,0,0,0,0,0.0126067651963436,0,0,0,0,0,0.0540180533084472,0,0.0283133346992837,0,0.509519435696362,0.0649580265220448,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.00899915400755498,0,0.0778393268291572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590163096921063,0,0.153367063752286,0,-0.0575618002588642,-0.0994900335387414,0,0,0,0.0239721649806944,0,0.157332358509439,0.0122719327525422,0.356602853157348,0,0.0338382999356807,0,0,0,0,0,0,0,0,0,0,-0.0201426763727644,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0287688627307463,0,0,0,0,0,0.158103982906049,0,0,0,0,0,0,0,0,0,0,-0.0245994896695009,0,0,0,0.840047809932473,-0.161293151777754,0,0,0,0,-0.0936629697418459,0,0.041215241978137,0.0650143984618735,0,-0.0144432245851139,-0.144879638085537,0,0,-0.00382698858776503,0,0,0,0,-0.0137972403841474,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0314794246442083,0,0,0,0,-0.165511008700814,0,0,0,-0.0732284405521829,0.0746812009903432,0.080902354985596,0,0,0,0,-0.0906028830360357,-0.0991773326814874,0,0,0,0,0.0897133636823936,0.0253763433477929,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.142141415842868,0,0,-0.00548557544986777,0,0,0,0,0,0,0,0,0,0.0567710275495959,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0377990468905286,0.27007178665729,0,0.0693490263914224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357469635148568,0,0,0,0,0.155440426355724,0.0728708505983839,0,0,0.34849083600655,0,0,0.0296398738637991,0,0,0,0,-0.0264363246097515,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0586325235543054,0,0.145822536625461,0,0,0.0245572723318454,0.0220452172493482,0,0,0.0751472119201334,0,0,0,0,0,-0.0086452927655508,0,0,0.0443852847605842,0,0,0,0,0.0178770611575388,0,0,0,0,0,0,0,0,0,0,0,0,0.132527084375919,0,0,0,0,0,0,0,0,-0.0168910703346326,0.0505150251638405,0,0,0,0,0,0
X601898.SH,0.131630558225869,0,0.503303645785425,0,0,0,0,0,0,0,0,0,0.13401154478584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796184586088719,-0.0350760099806815,0,0,0,0,0.0110242733197244,0,0.259795452706523,0,0.076319275636084,0,0,0,0,-0.0236232012615744,-0.0695943502440831,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.12682550132919,-0.0135459193276794,0,-0.00647893590828559,0,0,0,0,0,0,0,0,-0.0805658704717107,0,0,0.0887659695033576,0,-0.0181258006374611,-0.0743542739230464,0,0.0786721375241059,0,0,0,0,0,0,0.161962808137506,0,0,0,0,0,0,0,0,0,0.0738624187817961,0,0,0,0,-0.0224457583143995,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.139209366257691,0,0,-0.0663593470362556,0,0,0,0,0,0,0,0,0,0,0.00133843097395527,0,0.041740169138203,0.078469669887871,0.42595527507431,0,0,0,0,0,0.0375932807815275,0,0,0,0.0841332765001869,0,0,0.158893133764258,0,0,0,0,0,0,0,-0.0565236258042436,0,0,0,0,0,0,0
