,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X600688.SH,X601898.SH,X600795.SH,X601992.SH,X601991.SH,X601600.SH,X300072.SZ,X600309.SH,X600660.SH,X600886.SH,X600188.SH,X600362.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600299.SH,X600008.SH,X000883.SZ,X600352.SH,X002460.SZ,X600219.SH,X002271.SZ,X600176.SH,X600578.SH,X000723.SZ,X600583.SH,X000630.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.277327718475236,0,0,0,0,0,0.00625878623543513,0,0,0.0275178607484565,0,0.156821309922404,0.008526565476596,0,0,0,0,0,0,0,0,0,0,-0.00793386878718198,0,0,0,0,0,0,0.00289576364080535,0,0,-0.0056193630069796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108551693505385,2.71050543121376e-20,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0926552977613442,0,0.1221307402041,0,0,0,-0.00679430154095422,0,0.0329140138248099,0.0497529405335468,0,0,0,0.0512293124030474,-0.0554379875848427,0,0,0,0,-0.0817556625202508,0,0.0536512169665976,0,0,0,0,0,0,0,-0.0543419491337434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000887830063992384,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0994213129322484,0,0,0,0,0,0,-0.040090246844615,-0.0508018984117016,0,0,0,0,0.0299415307552709,0,0,0,0,0,0,-5.42101086242752e-20,-0.0208761040394478,0,0.183992438993902,0,-0.00373024686944126,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854951283858881,0,0.0916628245978721,0,0,0,0,0,0,-0.0122505787012414,0,0,0,0,0,0
X600019.SH,0,0,0.140799591226612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655663397972684,0.0741877044601108,0,0,0,0,0,0.0609483756382121,0,0.275595382632157,0,-0.0268121993652039,0,0,0,0,0,-0.00843350926650408,0,0,0,0,0,0,0,0,0,0,0,0,0.113314580425862,0,0,0,-0.00413715458350473,0,0,0,0,0,0
X600011.SH,0,0,0.178531623864582,0.0204590751611417,0,0,0,0,0,0,0,0.0672755334295525,0,0,0,0,0,0,0,0.00864347537217078,0.399181338929802,0.0361380215437732,0,0,0.0311878956464681,0,0,0,0,0,0,0.0801904159963287,0,0,0,0,-0.111202703002362,0,0.165530111457618,0,0,0,-0.0459923616976341,0,0,0,0,0,0,0,0.0722977416283047,-0.0480087702790965,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0638542929523536,0,0,0,0,0,-0.00826984126496109,-0.0629184221347592,0,0,-0.0687418383193562,0,0,0,0,0,0,0,0,0.108178873261706,-0.118252214759521,0,0.0590583637763896,0,0,-0.00761492499841115,0,-0.0490367002484279,0,0,0.0326855628493034,0,0.0147987950162276,0,0,0,0,0,0.141817773447,0,0,0,0,0,0,0,-0.0132365957830624,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0243855230331987,0,0,0,0,0,0,0.0375778600882596,0,0,0.0791767002173253,0,0,0,0.0433271272212521,0.137531558936061,0,0,0,0,0.0559461943835506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016670582313818,0,0,0,0,0.011025715166698,0.0270100969962456,0,0,0,0,0,0
X600688.SH,0.11459520731341,0.225242149911766,0,0,0,0,0,0,0,0,0,-0.0165573768528164,0,-0.0708097620323957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146078390301832,0,0,-0.04124175245466,0,0,0.0320644257494875,0,0,0,0,0,0,0,0,-0.0505394163007512,0,-0.0483859261097068,0,-0.0183706963462213,0,0,0,0,0,0,0
X601898.SH,0,0,0.20850909867332,0,0,0,0,0,0,0,0,0,0,0,0.0580090903817942,0,0,0.0568771016297193,0.278667604501987,0,0,0,0,0.0741197233729337,0.00887240031581825,0,0,0,0,0,0,0.0132220761751472,0,0,0,0,0,0,0.140096603833528,0,0.110890923761262,0,0,0,0,0,0,0,-0.0471391892762448,0,-0.00854140269782937,-0.00385590926828256,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0285458995892822,0,0,0,0,0,0,0,0,0.051672941362412,0.0284729425557557,0,0.0269386231716615,0,0,0.00727543732925519,0.082714594690996,0.0660026402186167,0,0,-0.00409554230857649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375743255420284,0,-0.056800727660638,0,-0.0235050778361374,0.111003726740433,0,0,0,0,0,0,0,0.0054772399563089,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.263137184358431,0,-0.0746816074131465,0,0,0,0,0,0,0.553694352155757,0,-0.290671354624165,0,0,0,0,0.0658651840675381,0.31135122301957,0,0.320558434573636,0,0,0,0,0,0,0.0601521074527207,0,0,0,0,0,0,0,0,0,0.21451967268603,0,-0.00896493880496116,0.0107623555477799,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0311800096238462,0,0,-0.357236266745036,0,0,0,0,0,0,0,0.125979795136625,-0.0105421282032476,0.0793382836745839,0,0,0,0.270110112456538,0,0,0,0,0,0,0.0380472992913053,0,0,0,0,0,0,0,0,0,0,0,0.196646926930513,0,0.158456470575152,-0.130409501744296,0,0,0,0,0,0
X601600.SH,0.127685660066946,0,0,0,0,0,0,0,0,0,0.0675465472527119,0.0379369792283006,0,0,0,0,0,0,0.257349345189869,0,0.277081908348739,0,0,0,0.113053394699762,0,0.121332821373617,0,0,0.059105252011172,0,0,0,0,0,0,-0.0465979423734104,0,0,0,0,0,0,0,0,0,0,0,-0.0474107267770619,0,0.00175183050095753,0.0094163603597744,0,0,0,0,0,0
