,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X601600.SH,X600795.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X002075.SZ,X000898.SZ,X601158.SH,X000027.SZ,X600021.SH,X000539.SZ,X601992.SH,X600309.SH,X000629.SZ,X000883.SZ,X600352.SH,X002353.SZ,X600022.SH,X601918.SH,X600098.SH,X600307.SH,X000060.SZ,X000792.SZ,X600808.SH,X002470.SZ,X600863.SH,X000878.SZ,X600660.SH,X600578.SH,X000825.SZ,X600489.SH,X600160.SH,X600547.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0.391282966272565,0,0,0,0,0,0,0,0,0,0,0,-0.0415109910321664,0,0,0.0718290042515451,0,0,0.0809682327772061,0,0.0587338912499161,0.195856887050753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0305385770482021,0,0,0,-0.0655427930528911,-0.144415810477016,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.110041510646175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188294925259116,0,0,0,0,0,0,0,0,0.0276553459970391,0.148666472027377,0,0.0525221080575273,0.0350899108854429,0,0,0.0776632083927444,0,0,0,0,0,0,0,0.00330927000276728,0,0.0121393823339608,-0.0276679201099194,0,0,0,0,0,0
X600111.SH,0,0,0,0.106629469838942,0,0,0,0.102968508730186,0,0,0,0,0,0,0,0,0,0.0861880440397813,0.114999680478673,0.181986890355748,0,0,0,0,0.138405031043597,0,0,0,0,0.129769024782422,0,0,0.0194892460117189,-0.00909763895292502,0,0,0.0291518302494697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162639041978148,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0252843464414572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062627544279337,0,0,0,0,0.0434712190912052,0.0817717886661909,0,0.107502218291282,0.0868758864361694,0,0,0,0,0.152749774988952,0,0,0,0,0.0648124174521167,0,0,0,0.148185329624567,0,0,-0.0345088758859123,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.436466926702218,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0310906082438706,0.0191686315925387,0,0,0,0,0,0.11538929479623,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-8.67361737988404e-19,0,0,-2.71050543121376e-20,-0.0289819575024665,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0935066034384436,0,0.155514934439059,0,0,0,0.108424888330384,0,0,0,0,0.212097369464466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292769975265824,0,0,0,0.194106015636765,0,0,0,0,0,0,0,0,0,0,0,0,0.0183343973068464,-0.0214211579935546,0,0.107507634941798,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210531569513828,0,0,0,0,0,0,0.109669725126586,0.168103008831879,0,0,0.0246292953070797,0,-0.11887130277657,0,0,0,0.077472257290329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314967489743879,0,0
X000898.SZ,0,0,0,0,0,0.334985380133451,0,0,0.0814073095889618,0,0,0.0859642037865069,0,0,0,0,0,0,0.0182545173990142,0,0,0,0.0399757753987306,0,0,0,0.244506962037736,0.0138415369548338,0,0,0.0125179310776289,0,0,0,0,0,0,0,0.104200703978494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.016229459134685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132790001526668,0.0379033052446581,0,0.0577958559057018,0,0.111989891608777,0,0.0854891839891337,0,0.0461917761228619,0.0923165595624024,0,0.0651504168521632,0,0,0.0663233091807675,0,0,0,0,0,0,0,0,0,0,0,0.00405283420766875,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0115674545129724,0,0,0,0,0,0,0,0,0,0,0,0.179903462879424,0,0,0,0,0,0,0,0.128748261064624,0.0298009067893533,0,0,0.0089048334938101,0,0,0,0.00901604705432038,0,0,0,0,0,0,0,0,-0.00739950528260395,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222871971052425,0,0,0,0,0,0.215108165337023,0,0,0,0.0315717544780592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00249971890429735,0,0,0,0,0,0
X000539.SZ,0.113288876130374,0,0,0,0,0,0,0,0,0,0,0,0.13358347883498,0,0,0,0,0,0,0,0.205194558593354,0,0,0.0540611798676606,0,0,0,0,0,0.0724461614019668,0.151676799478501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144444895619639,0,0,0.107588775456591,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108160069100293,0,0.145290392829484,0.0521559689644267,0,0,0,0,0,0.0270626606561894,0,0.134013827888252,0,0,0.0103697996090312,0.0487339499041916,0,0,0,0.111056597542495,0,0.19593881969028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.26600404381034,0,0.0828911671705604,0,0,0,0,0,0,0,0,0,0,0,0.0424172983771471,0,0,0,0,0,0,0,0,0,0,0,0.288200112379458,0,0,2.16840434497101e-19,0,0,0,0,0.00482369288607249,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0391529681668015,0,0.00054875894276987,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0500504223828494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596013486315594,0,0,0,0,0,0,0.238239038864034,0,0,0.0554217223586581,0.030437918833823,0,0,0,0,0.0191700662499884,0,0.0851515396108327,0,0,0,0.186668219554758,0,0,0,0,-0.0114082686439707,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445003307816092,0,0,0,0,0,0.0772331478634147,0.126979285406378,0,0,0,0,0,0,0,0,0.0418432063101083,0.054051117916465,0,0,0,0.140682500416762,0,0,0,0,0,0.0842749136637474,0,0,0.0112073844307631,0,0,-0.0252734846997493,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219779354225107,0,0.0222912807032921,0,0,0,0.0675913711803012,0,0,0.318693346097309,0,0,0,0,0,0,0.0258110179146541,0,0,0.00284868298124988,0,0.0617775303043154,0,0,0,0,0,0,0,0,0.0658075190881448,0,-0.0080745476202351,-0.00620280716680243,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251020694590635,0,0,0,0,0.00882267573359615,0.29651511861981,0,0,0.019370874247099,0,0.0382507500194028,0.0587564992046981,0.0749053050157471,0,0,0,0.0903257309175379,0,0.00975339997078893,0,0,0,0,0,0,0,0,0,0.0533238979257437,0.0782872009798548,0,0,0,0,0,0,0,0,0
X601918.SH,0.0638541864098886,0,0,0,0,0,0,0,0,0,0,0,0.264704758894393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178135753938944,0,0,0,0,0,0.257008865928466,0,0,0,0,0,0,0,0,0.0377745312723694,-0.071413818158687,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0681608064475707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270901758173228,0,0,0,0,0,0,0,0,0.0375859647847483,0.0750467428490581,0,0.0388220155393619,0,0.136365709256665,0,0,0.041724139596331,0,0,0,0,0,0,0,0,-0.020997336388168,-0.0198621611416238,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572229916175905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156929471177786,0,0,0,0,0.115806241172818,0,0.105229982094648,0.0457678607898903,0,0,0.191368329995625,0,0,0,0,0,0.0313856990665828,0,0,0,-0.0393762396662091,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0698548886913762,0,0,0,0,0,0.205005573020838,0,0,-0.0317946492138009,0.137694958398802,0,0,0,0,0,0.169229909206034,0,0.109597938916624,0,0,0,0,0,0,0,0,0,0,0,-0.0841574196818878,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115576760322972,0,0,0,0,0,0,0,0,0,0,-0.030477996205307,0,0,0,0,0,0,0,0,0,0.0303851924502777,0,0.29815516999376,0,0,0,0.259406594244816,0,0,0,0,0,0,0,0,0.00562490810519288,-0.00979157423256003,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00836371142487848,0,0,0,0,0.0734949664343074,0,0.00292691408369034,0,0,0,0,0,0,0.370173721878553,0,0,0,0,0,0.057055884146611,0.0105377528478467,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.176606596974435,0,0,-0.0176092578174312,0,0,0,0,0,0
X002470.SZ,0.0549124776931473,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0813514364929495,0,0,0,0,0,0,0.274121153882295,0,0.0500334027934908,0,0,0,0,0.02936003676289,0,0,0,0,0,0.0805232108367203,0,0,0,0,0,0,0,0,0,0,0.0425881841975906,0,-0.00645831694336176,-0.00777835662755253,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0.09575914943577,0,0,0,0,0.22498168550364,0,0,0,0,0,0.105874519700072,0,0,0,0.247094899786402,0,0,0,0,0.0102227613169105,0.0207701124012081,0,0,0.0991996087847412,0,0.0130048847508666,0,0,0,0,0,0,0,0,0,0,0,0.0532959586723223,0,0,0,-0.0200090247416416,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0.0604106591687658,0,0,0.0267772297432019,0.138259802877682,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0777619956071,0,0,0,0,0.0755646325597843,0,0,0,0,0.0415417788964778,0,0,0,0,0,0.0675287137288012,0,0,0,0,0,0,0,0.0176648005269558,0,0,0.151164767871903,0,0,0,0.0994311921315726,0,0,-0.0121089697812861,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.325718223570192,0,0.050915990260728,0,0,0.0177644644790454,0,0.0374353179899013,0,0.016447560962104,0,0,0,0.0266931347405623,0,0,0,0,0,0.0764398408926967,0,0,0,0,0,0.0420520071171335,0,0,0,0,0,0,0,0,0,0,0.119188542641856,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.227360956646038,0,0,0,0,0.0894659622481108,0,0,0,0,0.0170318415522569,0,0,0.0166466423091995,0,0.0286193415580883,0.0353449480539992,0,0.0690437766644695,0,0,0.174141378226071,0,0,0,0,0,0,0,0,0.040859438359133,0,0.0496095990077401,0,0,0,0,0.0440118465682382,0,0,0,-0.0085887623302548,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.242399665479968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198322128824295,0,0.00807427579341932,0.0463773811129961,0,0,0,0,0.0484947950925132,0,0,0.00346505338312096,0,0,0,0,0,0.00779107029197066,0,0,0,0,0,0,0,0,0.327842839850909,0,0,-0.00275844014135057,0,0,0,0,0,0
X600160.SH,-0.180076800202917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11397025653765,0,0,0,0,0,0,0,0,0.378637697349506,0,0,0,0,0,0,0,0,0,0,0,0.032998519183834,-0.0680060960566125,0,0,0,0.153709256376089,0,0,0,0,0,0,0,0,0,-0.0558245656323912,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122291141823026,0,0,0.0659343530490136,0,0,0,0,0,0.0395425790332181,0,0,0,0,0,0,0.404811544931487,0,0,0,0,-0.0117881771839323,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0638602547390716,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129871794754381,0,0.130704717916534,-0.0149488882221533,0.158774931876106,-0.272664545019422,0,0,0,0,-0.0227120965687491,0,0,0,0,-0.156759351107612,0,0,0,0.00323332991063771,-0.0016941053126442,-0.064921155052308,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.0879230704058517,0,0,0,0,0,0,0,0,0,0,0,-0.244971533492178,0,0,0,0,0,0,0,0,0.0798730022306874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348503960283062,0,0.726876828476228,0,0,0,-0.509513521464822,0,0
TED,0,0,0,0,0,0,0,0,0,0.376821413024782,0,0,0,0,0,-0.544071404859211,0,0,0,0,0,0,0.0984773812630119,0,0,0,0,0,0,0,0,0,0,0,0,0.0271467620457028,-0.112778051940548,0,0,0,0,0,0,0,0,0,0,0,0,0.219603594737571,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0623936523854399,0,0,0,0,0,0,0,0,0,0.110989114030536,0,0,0.154275020149864,0,0,-0.0383667726271703,0,0,0,0,0,0,0,0,0,0,-0.0749712665843059,0,0,0,0.260967440179563,0,0,-0.164085622357584,0,0,0,0,0,0,0,0,0,0,0,0,0.0249407384618127,-0.0583657975231118,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.200836465760474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286861102890038,0,0,0,0,0,-0.0353789863041842,0,0,-8.67361737988404e-19,0,0,0.0801817574353984,0,-0.246545734550381,0,0,0,-0.107943684647208,-0.23350450416876,0,0,0,0,0,0,-0.0467075900066055,0.015618214162016,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826311914537594,0,0,0,0,0,0,0,-5.42101086242752e-20,-0.00745232329901529,0,0,0,0,0,0.00577443609766975,0,0,0,0,0,0,0,-0.00743504978250947,0,-0.00168377922535053,0.00262800913661904,0,0,0,0.200586935515081,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428777204828842,0,0,0,0,0,0,0,0.0501321968310476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000495326738137107,-0.0238592852365597,0,0,0,0,-0.0533128493284255,0.0826739417020936,0,-0.0422729155608941,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.013931351752689,0,0,0,0,0,0,0,0,0.00309250923249512,0,0,0,0,0,0,0,0.0198410148423667,0,0,0,0.0101533457135258,0,-0.0222357209856731,0,0,0,0,0,0,0,0,0,0,0.00440911103841007,0,0,0,0,0,0,-0.00161484231200928,0,0.000936075322998054,0.0122904830874273,0.0117308685813275,0,0,0,-0.0458866679745433,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0011251290436062,0,0,0,0,0,0,0,0,0,0,0,-0.000344103618254809,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102689304036255,0,0,0,0,0,0.00303209102214594,0,0,0,0,0,0,0,0,0,0,0,-0.0122609519831345,-0.00708059246673034,-0.000133122706745426,0,0,0,0,0,0
