,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X600660.SH,X600362.SH,X601992.SH,X300072.SZ,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X000786.SZ,X600176.SH,X600027.SH,X000553.SZ,X000792.SZ,X600808.SH,X000408.SZ,X600352.SH,X600219.SH,X600489.SH,X000959.SZ,X600339.SH,X002271.SZ,X601699.SH,X000983.SZ,X601158.SH,X002092.SZ,X000723.SZ,X000883.SZ,X600299.SH,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,-0.102533528463393,0,0,0,0,-0.101494575382549,0,0,0,0.186660272887305,0,0,0,0,0,0,0,0,0.691014526976995,0,0.0459603988606082,0,0,0,0,0,0.112089736648362,0,0,0,0,0.0881774565671165,0,0,0,0,0,0,0,0,0,0,0,0,0.040186513068992,0,0,0,0.0256059140139465,-0.0082040420589438,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.103104427434204,0,0,0.0188629259015761,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836414945596029,0,0.0157189241855403,0,0,0,0,-0.0291746377395709,0,0,0,0.0458328100347211,0,0.0590653262440362,0,0,0.873401187814953,0,0,0,0,0,0,0,0,0,0,-0.0398102475568961,0,0,0.0459150306833678,-0.027898442160387,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.105534661533851,0,0,0,0,0,0,0,0,0,0.0740871419398314,0,0,0,0,0,0,-0.0293301028362444,0,0,-0.00349594731775924,0.0416432402142615,0,0,0,0,0,0,0,0,0,0.0633951578088766,0,0,0,0,0.00264834129649442,0.0714250098187257,0,0,0,0,0,-0.00568316686922977,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216631155430933,0,0,0.789439109572025,0,0,0,0.0696185375540423,0,0,0,0,0,0.019159007154012,0,0,0,0.060774184143531,0.0393354549505348,0.107718199726728,0,0,0,0,0,0,0.0431878743419981,0,0,0,0,0,0,-6.93889390390723e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600111.SH,0,0,-0.00882570394294634,0,0,0,0,0,0,0,0,0,0,0,0.196461735061514,0,0,0.0133316214533841,0,0,0,0,0,0.139112990240251,0,0,0,0,0.00513872432882907,0,0,0.124951750576814,0,-8.67361737988404e-19,0,0,0,0,0.171878586100421,0,0,0.390048945884919,0,0,0,0,0,0.251120749190405,0,0,0,-0.0185378992126842,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0387547641401433,0,0,-0.169554286972089,0,0,0,0,0,0,0,0,0,0.00714460366476554,0.0390278665967634,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0336756938563937,0,0,0.0588333017609723,-0.0196029928933763,0,0,0,0,0,0,0,0,-0.0172957878635736,0,0,0,0,0,0,0,0,-0.152367645842364,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.135304057352998,0,0,0,0.0892194701519309,0,0,0,0,0.0369035769942518,0,0,0,0,0.141435050893743,0,0,0,0.0573061308079299,0,0,0,0,0,0,0,0,0,0.081866414700536,0.49769606828133,0,0,0,0,0.110369800031624,0,0,0,0,0,0,0,0,0,-0.0180272085661912,0,0,0,-0.00896795787784284,0,0,0,0,0,0
X600516.SH,0,0,0,0.0365652011542127,0,0,0,0.429169079538495,0,0,0,0,0,0.307527648372038,0,0.186653150090303,0.0980374053110238,0,0,0,0,0,-0.199976359725568,0,0,0,0,0,0,0,0,0.0342272549917063,0,0,0,0.40216350173531,0,0.269914411844906,0,-0.325491385794153,0.14842652843707,0,0,0.274243477271544,0.281873569568772,0,0,0,0,0,0.00814461386674421,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.21129652052584,0,0,0,0,0,0,0,0,0,0.0397558579298432,-0.0392410858829579,0,0,0,0.02397055307347,0,0.18652166634891,-0.0142105709016087,0,0,0,0,0,0,4.33680868994202e-19,0.065239964297674,0.0209404566829587,0,0,0,0.199731317659437,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169222181282546,0.0108135462638148,0,0,0,0,0,0
X600157.SH,0,0,0,0.106187963282504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751265906529469,0,0,0,0.0133574854274326,0,0,-0.017799872093857,0,0,-0.0175173961721353,0,0,0,0.000660261735780102,0,0,0.0321801093250035,0,0,0,0,0,0,0.143967667808644,0,0.0429792571126217,0,0,0,0,0,0,0.00363754735729242,-0.00299967775195202,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.0448784238745579,0,0.0722453068122128,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00254807274467463,-0.0871675529767441,0,0,0,0,0,0,0.452718360907585,0,0,-0.192148287356683,0.0307183806042043,0,0,0,0,0.0403249097767207,0,0.159055437271039,0,0,0,0,0,0,0,0.280875171443503,0,0,0,0.0280132935699694,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0989834767509655,0,0,0,0,0,0.12917256302605,0,0,0,0,0,0,-0.0525962707183172,0,0,0,0.0620727622693835,0,0,0.0828809820434035,0,0,0.227214453205495,0.144695912605067,0,0,0,0,0,0,0,0.0711609064757527,-0.00990980381158805,0,0,0,0,0,0,0,0,0,0.0585975582414181,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.072868576088507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230914284369416,0,0,0.00906997550443011,0.0504046366249867,0,0,-0.0601640986058319,0,0,0.00353875179427778,0,0,0,0,0.120514069551577,0.00335876676418434,0,0,0,0,0.0798621768441665,0,0,0,0,0,0,0,0,-0.0771818628795063,0,0,0,0.00262975200322437,0,0,0,0,0,0
X000553.SZ,0,0,-0.0413107607007607,0,0,-0.0222759227345043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11627025636693,0,0,0.187649200344676,0,0,0,0,0,-0.037141326665536,0,0,0,0,0,0,0,0,0,0.185844161836429,0,0,0,0,0,0,-0.0415430294501275,0.060632190098505,0,0,0,0,0,0
X000792.SZ,0.365334128936652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0829976509196156,0,0.422725214304391,0.640006888719164,0,0,-0.171492434201095,0,0,-0.0410395565642073,0,0,0,0,0,0.0584941165395031,0.396989452820106,0,0,0,0,0,0,0,0,0,0,0,-0.378121106290874,0,0,-0.243086532261716,0.113147150127867,-0.0545676395981468,0,0,0,-0.76161525528474,0,0
X600808.SH,0,0,0,0,0.0528675125128281,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611319026664994,0,0,0,0,0,0.354011061189171,0.0199580635202006,0,0,0.147041071373022,0,0,0,0.0617827893433547,0,0.0539976343651444,0,0,0,0.232774130404587,0,0,0,0.0899146314167673,0,0,0,0,0,0.230964763720437,0,0,-0.00511085213096205,-0.0368635146278586,0,0,0,0,0,0
X000408.SZ,-0.122340164290129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238826207434757,0.22793238790343,0,0.0787875889261579,0,0,0,0.037152164041024,0,0,-0.0685706137108432,0,0,0,0.364926754487952,0,0,0,0.506735098527536,0,0,0,0,0,0,0,0.320585434259699,0,0,0.0881801833176509,0,0,0,0,-0.0589815240661156,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.00902407993693729,0,0,0,0,0,0.06279989502503,0,0,0.065554990836589,0,0,0,-0.141554501568714,0,0,0.0863105659467125,0.0984246916979656,0,0,0.0643590120377374,0,0,0,0,0,0,0,0,0,0,0,0.316833931874634,0,0,0.0247027695434387,0,0,0,0.0587930621552369,-0.0505713139023591,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0631629575595865,0,0,-0.0809910749427529,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697007381616268,0.063556436417276,0,0,0.110956913744067,0,0,0,0,0,0,-0.0229838221600044,0,0.0932735033563284,0,0,0,-0.0706192815049629,0,0,0.235178923579224,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00408205092751791,-0.00614023587121032,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0131720903814807,0,-0.0114608630943991,0,0,0,0,0,0,0,0.199354088824769,0,0,0.155939797787216,0,-0.00153492769256057,0,0,0,0,0.0271151539755485,0,0,0,0,0,0,0.136393611675896,-0.00110971710237429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251126297251852,0,0,-0.00662396625906036,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309994556499818,0,0,0,0.200104969715942,0.613230293799823,0,0.0361575664844891,0,0,0,0,0.0726421915601899,0,0,0,0,0,0,0.0183515246132902,0.0554737183825345,0.0401222561070965,0,0,0,0,0,0,0,0,-0.0315649411002994,0.0385502941392296,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0739922012803544,-0.153784797579373,0,0,0,0,-0.10282190309854,0,0,0,0,0,0.0186792171928769,0,0,0.0534451146759547,-0.00869791436726182,0.2005298578116,0,0,-0.106925836042072,0,0,0.0295491007163321,0,0,0,0,0,0,0,0,0,0,0,-0.0718368627983787,0,0,0,0,0,0,0,0.0515734632744804,0,0,0.0245159129575022,0,0,0,0,0,0,0
X002271.SZ,0,0,0.084411954015234,0,0,0,0,-0.0535441415306226,0,0,0,0.135377765731846,0,0.0544627110330659,0,0,0,0,0,0,-0.167983015915937,0,0,0,0,0,0,0.202925613506469,0,0,0,0,0,-0.170342479125804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127443576716784,0.0448474540634477,0.588356266788653,0,0,0,0,0
X601699.SH,0,0,0,0,0.0227153456270363,0,0,0,0,0,0,0,0,0,0,0,-0.116787489500888,0,0,0,0,0,0,0.277177845465532,0.0110168916362225,0,0,-0.0945075417250985,0,0,0,0,0.107645181333874,0,0,1.38777878078145e-17,0,0,-0.411416144636405,0,0,0.561490199480231,0,0,0.0213676176696868,0,0,0,0,0,0,0.0111504844670623,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0424672731657838,0,0.170526332334229,0,0,0,0,0,0,0,0,0,0,0,0.2245364664762,0,0,0.0183771634741338,0,0,0,-0.0424190018469807,0,0,-0.00624390975234316,0.334966433157996,0,-0.00317348567778653,0,0,0,0,0,0.0880027001519039,0,0,0,2.16840434497101e-19,0,0,0.0613922513748272,0,0,-0.0158640416394399,0.0201053821939285,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.00795756588931561,0,0,0.142177090851422,0,0,0,0,0,0,0,0,0,-0.00159648912628719,0,0,0,0.00116535404644924,0,0,0,0,0,0,0,0,0,0.0319398116856817,0,0,0,-0.00677048109314907,0,0,0.0648475610232802,0,0,0,0,0,0,0,0.0680317213953495,0.00652202776841467,0,0,0,0.00526149831467231,0,0,0,0,0,0
X002092.SZ,0,0,0.117548905253329,0,0,0,0,0.153538528671704,0,0,0,0,-0.0313719004217546,-0.0349813469459799,0,0,0,0,0,0.0562927895793734,0,0.321087080666132,0,0,0.14921660054166,0,0,0,0,0,0.0726077853622426,0.0295142339421332,0.0856820724514391,0,0.0828333153962496,0,0,0,0,0,0,0,0,0,0.117007509383624,0,0,0,0,0,-0.074747870953385,0.0418283978175292,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.013180683024978,0,0,0,-0.16653546248859,0,0,0,0.0763404961166544,0,0,0,0,0,0,0,0,0,0.136472495993944,-0.0489456271946251,0,-0.0192895134800368,0,-0.0097203091244859,0,0,0,0,0,0,0,0.0820911211951044,0,0,0,-0.18178889446193,0,0,-0.0266831627098405,0.0374078928544292,-0.262740386863424,0,0,0,0,0
X000883.SZ,0,0,0.016852562886044,0,0,0,0.0258653723839469,0,0,0,0,0,0.0205976367237476,0,0,0,0.04763396281897,0.0129403128497312,0,0,0,0,0,0,0,0,0,-0.0125171665027694,0.0012014800045891,0,0,0,0,0.0169039464482843,0.0392225542597043,0,0,0,0,0,0,0,0,0.0651956234800267,0,0,0.133241219279693,0,0,0,0.00845337662867972,-0.00810319350754645,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0287734311825096,0,0,0,0,0,0,0,0,0,0,0,0.00383332192669459,0,0,0,0,0,0,0,0,0,0,0.109717712240252,0,0,0,0,0.0534909031678531,0,0,0,0,0,0.0335735688766442,0,0,0,0,0,0,0,0,0,0,0.0641126637334551,-0.0306266760909643,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.169622071768217,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916492231943922,0,0,0,0.135204746173519,0,0.283733928213841,0,0,0,0.181969691503925,0,0,0,0,0.47543023619966,0.0546319033536542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030349054831565,0.020217020370257,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0478481262102862,-0.0237683274003576,0,0,0,0,0,0,0.249406002080961,0,0,0,0,0,0.00792259236994396,0.191945907692671,0,0,0,0,0,-0.053742737391771,0,0,0,0,0,0,0,0,0.131704938990193,0,0,0,0,0,0,0,0.0606624722601555,0,-0.0500151952320198,0,0,0,0.000949815896315914,0.00346312811316972,0,0,0,0,0,0
Change_TY3M,0,0,-0.0444221988024817,0,0,0,0,-0.0847973128924162,-0.00758319363500662,0,0,0,-0.0179805357149486,0,0,0,0,0,0,0,0,0,-0.028528334220099,0,0.00988617786700532,0,0,0,0,0,0,0,0,-0.00341405327355422,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0444954084561101,0,0,0.00246248880115636,-0.0252264596021745,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0169304231114615,0,0,0,0,0,0.34284875796732,0,0,0,0,0.267992104548162,0,0,0,0,0,-0.237513003340156,0,0,0,0,0,0.869851558150555,-0.256659520422006,0,0.116575517705837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834212879713366,-0.300637819399701,0,0,1.46664850911108,0,0
TED,0,0,0,0,0.0549739693752488,0,0,0,0,0,0,0,0,0,0,0,0,-0.507224896839685,0,0,0,0,0,0,-0.216774671232035,0,0,0.15613862642373,0,0,0.496433094829769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421615823451153,0,0,-0.445412160443105,0,0,1.44386951233252,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0225326598777873,0,0,0,-0.181610938559517,0,-0.155654578681265,0,0,0,0,0,0,0.0888119206063584,-0.0674982186204677,-0.106732980683097,0,0.0560950486378002,0,0,-0.0668824928115807,0,0,0,-0.11312837199551,0,0,0,0,0,0.340310552569767,0,0.374568164817235,0,0,0,0,0,0,-0.029283916902933,0,0,0,-0.00929440724000344,-4.33680868994202e-19,0,0,0,-0.0927479420156198,0,0
MKreturn,0,0,8.67361737988404e-19,0.0145218844158533,0,0,0,0.0071571232682516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123063425547104,0,0,0,0,0,0.0854356801710464,-0.00992775824599706,0,-0.0365503509651567,-0.0364986837126475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240304554329485,0,0,0,0,0.0321654760844752,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246620824139685,0,0,0.00118240217218304,0,0,0,0,0,0,0.0013055796205871,0,0,0,0.00256616183216637,0,0,0,0,0,0,0,0.00154726771835889,0,0,0,-0.000958269452708125,0,0,-0.000570854110402734,-0.00108070274524629,0,0,0.0020066267164173,0.000637754129879886,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0169009790282699,0,0,0,0,0,0.0170563554137816,0,0,0,0.0373233283911927,0,0,0,0,0,0,0,0,0,0.128248007031303,0,0,0,-0.0639434417315045,-0.0894224195782566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663063380018533,0.0444199269290871,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00469253492496359,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109393433344143,0,0,0,0.00748069512336615,0,0,0.000788680862178518,0.00971701326976879,0,0,0.0040969032787309,0,-0.0246673982534573,0.0326224683533721,0,0,0.0110819892635053,0.00865685326945105,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.032369698759897,-0.0093741475353335,0,0,0,0.054788271700289,0,0
CarbonVol_Hubei,0,0,0,0,0.00390238277178099,0,0,0,0,0,0,0,0,0,0,0,-0.00661536018573443,0,0,0,0,0,0,0,0,0,0,-0.0062433680059881,-0.0012712543755831,0,0,0.0067204593515757,0,0,0,0,0,0,0,0.00135914566196329,0,0,0,0,-0.00182666697544338,0,0,0,0,0,0.00836404760744478,-0.0136315337010153,0,0,0,-0.0309875822319515,0,0
