,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600362.SH,X600188.SH,X601158.SH,X000027.SZ,X601992.SH,X600583.SH,X000539.SZ,X000792.SZ,X600309.SH,X600623.SH,X000630.SZ,X000709.SZ,X600021.SH,X600352.SH,X600660.SH,X000883.SZ,X002466.SZ,X000898.SZ,X600098.SH,X002470.SZ,X600160.SH,X601918.SH,X600489.SH,X600863.SH,X600547.SH,X600808.SH,X600307.SH,X000060.SZ,X600578.SH,X000629.SZ,X300072.SZ,X002004.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233150348754113,0,-0.0238935605283257,0,0,0,0,-0.0189901717161701,0,0,0,0,0,0,0,0,0,0.230315577472092,0,0,0,0,0,0,0.235358350640055,0,0,0,0,0,-0.121679593483201,0.128380353893186,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.107630604892653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241644210644835,0,0,0,0,0,0,0.135604117710763,0,0.156464305144165,0,0,0.0809683865414957,0,0,0,0,0,0,0,0.180338509082835,0,0,0,-0.0113055823485894,0.0169263475763764,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.108737559166488,0,0,0,0,0.0569803187199844,0.0569369834556064,0,0,0,0,0.0834107906099282,0,0,0,0,0,0,0.00226380315159434,0.0932366975068502,0,0,0,0.0522458030535182,0,0.1078539739719,0.150743478785215,0,0.0612253199091581,0,0,0,0,0,0,0,0,0.0164719559497499,0,0,-0.00583932105174618,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.156095027238192,0,0,0,0,0,0,0,0,0.0274778071233525,0.0796779017815435,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.045271861558813,0,0.0346521583351949,0.0251214959167525,0.0645915519548528,0,0,0,0,0,0,3.46944695195361e-18,0,0.163186130320333,0,0,0,0,-0.0198303277234242,0.0403198011646142,0,0,0,0,0,0
X000883.SZ,0,0,0,0.00212192620666073,0.0399179736921387,0,0,0,0,0,0.198248051573547,0,0,0,0,0,0,0,0.170729028161209,0,0.0402150357916807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211943311076885,0,0,0,3.46944695195361e-18,0,0,0.190302581674566,0,0,-0.0268363419193033,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120843368124775,0,0,0.213767612260004,0,0,0,0,0,0,0,0.0277312519888328,0,0,0,0,0,0.0240401569487789,0,0,0.0928304492845715,0.543873747674213,0.0940389613334291,0,0.023155636942419,-0.11309971842409,0.151454856986012,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0537750157219406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239517818810982,0,0,0.030558888980787,0.220434546461469,0,0.0508425844059023,0,0,0,0,0,0,0,0,0.00451171641058666,0,0,0.014800966815419,0,0,0,0,0,0,0,0.0500471494774572,0,0.258648862496264,0,0,0,-0.0267901290046328,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122657146469088,3.46944695195361e-18,0,0,0,0,0,0.420185751027439,0,0,0.0283962864776,0,0,0,0.00820339141381653,0,0,0.0360317505607254,0,0.308014251857132,0,0,0,0,0,0,0,0,0,0.0847481072776671,0,0,0.0186237731203604,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.105290954840277,0,0,0,0,0,0.0227628223668152,0,0.0536097040682636,0,0,0,-3.46944695195361e-18,0,0.301557652566226,0,0,0,0,0,0,0,0,0.00332146196851935,0,0,0,0,0,0,0,0,0,0,0,0.182632220180227,2.16840434497101e-19,0.221858803170092,0,0,-0.0210454143081953,0.0298317189101494,0,0,0,0,0,0
X600160.SH,0,0,0,-0.232687955630619,0,0,0,0,0,0,0,0,0,0,0,0,0.0767518257853233,0,0,0,0.145776108519455,0,0,0,0,0,0.0627026691361896,0,0.396235826614031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494791159462543,0,0.0137137559460676,0,0,0,0,0
X601918.SH,0,0,0,-0.129209414582801,0,0,0,0.200344485597181,0,0,0,0,0,0,0,0,0.00293688864889815,0,-0.149484393143309,0,0,0,0,0,0,0,0,-0.0368733575936365,0,0.361335282398282,0,0,0,0,0,0,0,0.0422038766410471,0,0,0,0,0,0.026600745206079,0,0,0,0,0.247880380869302,0,-0.0179075594861619,6.93889390390723e-18,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.192879258351909,0,0,0,0,0,0.0148881036862358,0,0.0362267050122027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054265569079948,0,0,0.378913033655553,0,0,0.0184052681256044,0,0,0,0,0,-0.0376877032700174,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127482392801755,0,0,0,0,0,0,0.017123424395234,0.159407887428234,0,0,0.221919174014832,0.0742423447304866,0,0,0,0,0.0390861577249528,0.0240362135552363,0,0,0,0.0631950170749483,0.0275912570332531,0,0,0,0.0871243293170005,0,0,0.00961012942039474,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109420929986451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.34367924350622,0,0,0,0,0.166425400287312,0,0.167806353299275,0,0,0,-0.0160576322626589,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0147162868966765,0,0,0.0382782207233917,0,0,0,0,0,0.0675891289338028,0,0,0,0,0,0,0,0,0,0,0,0,0.130311254470165,0,0,0,0.00769187774959642,0,0,0,0,0.0923017297390041,0,0,0,0,0.0158005463294718,0.3261041541165,0,0,0,0,0,-0.0245063458880575,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214917703356903,0.160641637449939,0,0,0.0491242593381764,0,0,0,0,0,0,0.105515749297756,0,0,0.00880662758844908,0,0,0,0.0809337613838693,0,0.0253665219474024,0,0.0678279641538222,0.210657235359032,0,0,0,0,0,0,0,0.142506376322993,0,0,0,0,0.0133017886874168,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191543339526152,0,0,0,0,0,0,0,0,0,0,0.169353128596938,0,0.0819427199717359,0,0,0,0,0.00395541060878265,0,0,0,0,0.155691220704072,0,0,0,0,0.312684291161398,0,0,0.035436613752529,0.066256164788004,0,0,0.00227920222598558,0.0511842906064527,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0184350518799169,0,0.220043683557632,0,0,0,0,0,0,0.107590585739674,0,0,0.124448781024986,0.116018722232445,0,0,0,0,0,0.0818805950794039,0,0,0,0,0,0,0,0,0,0.1191636691115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126684131467727,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.174513282297804,0,0,0,0,0,0,0.215341165526312,0,0,0,0,0,0,0,0,0,0.0156083517564959,0,0,0,0,0,0,0.068865606011982,0,0.128305394834006,0,0,0,0,0,0,0.103153909901198,0,0.173882324867638,0,0,0.00562507696455267,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145448016106366,0,0,0,0,0,0,0,0,0,0,0,0,0.312926792495786,0,0,0,0,0.0670091685413356,0,0,0.372942914640608,0,0,0,0,0.0103214767237265,0,-0.0273913567094342,0,0,0,0,0.142317990569059,0,-0.0569517203466664,8.67361737988404e-19,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421225524748959,0,0,0,0,0,0,0.154706004809232,0,0,0,0,0.00811434439776582,0,0,0,0,0,0,0,0,0,0,0,0,0.0060456468158521,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00771493443647792,0.061315992964376,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363976819727367,0,0,0,0,0,0,0,0,0.019352398734336,0,0,0,-0.0505099512023682,0,0,0,0.0646769550014771,0,-0.000322969480145242,-0.0598745799523235,0,0,0.128297342842923,0,0,0,-0.0398852240049683,0,0.0328101002861144,0,0.16895223153702,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528108408610346,0,0,0,0,1.34734063348967,0,0,0,0,0,0,-0.468419838307559,0,0,0,0,0,0,0,0,0,0.17085029058354,-0.770451472510029,0,0,0,0,0,0,0,0,0,-0.531793036676302,0,0,1.47595990843709,-0.391463372547008,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835449423813813,0,0,0,0,0,0,0,0,0.0592347501603019,-0.141457006379137,-0.0841426421081186,0,0,0,0,0,0,0.269240121646856,0,0,0,0,0,0,0,0.00432144068683425,0,0.098285657814644,0,0,0,0.133480649992033,0,0.238644324244392,0,0,2.8181923345121,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.21000467843353,0,0,0,-0.400667633050149,0,0,0,0,0,0.130185467071851,0,0,0.00936282392322334,0,0,0,0,0.127374277041826,0,0,0,0,0.133386223725057,0,0,0,0.000646766543124511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105829553830861,-0.0499016181205174,0,0.371294153045858,0,0,0,0
MKreturn,0.329869963400439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941854944020034,0,0,0,0,0,0,0,0.103862130258382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389171611524784,0,0,0,0.0150536845614829,0,0.0551616567632259,0,0,0,-0.346053643509656,0,0,-0.035933296488103,0,0.171168976604209,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165485278399315,0,0,0,0,0,-0.0115466896402887,0,0,0,0,0,0,0,0,0.00310798973821617,0.0174206528268731,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148724288249075,0,0,0,0,-0.0697080087512461,0,0,0.00537010191088529,0,0,0,0.0525219753223094,0,0,0,0,0,0,0,-0.112980754047314,0,0,0,-0.028178557316652,0,0,0,0,0,0,0,0,0,0,0.108208816326326,0,0.0784311272386248,0.119454784761547,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00806936631398208,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292996095345396,0,0,0,0,0,0,0,0,0,0,0.00523910665329671,0,0,0,-0.00264376411367866,0,0,0,0,-0.00238066616492452,0,0,-1.0842021724855e-19,0.00011088432485214,0,0,0,0,-0.00213771366688943,0,0,0,-0.00604622013726422,0,-5.42101086242752e-20,0,0.0093692488231415,0,0,0,0,0.0342185352135163,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387226878231212,0,0,-0.000759058696864446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379929372550772,0,0,0,-0.00137403524293207,0,0,0,0,0,0,0.00514834688482851,0,-0.00842004264261776,0.0103724052578722,0,0,0,0,0,0
