,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X002466.SZ,X000708.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600027.SH,X600688.SH,X000408.SZ,X600801.SH,X000807.SZ,X002353.SZ,X000825.SZ,X600352.SH,X300073.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600489.SH,X600486.SH,X600157.SH,X000630.SZ,X600516.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.279286671626184,0,0,0,0,0,0,0,-0.0686631895028947,0,0,0,0,0,0.00949846269769931,0,0,0.036843382429805,0.0295152354828458,0,0,-0.0816429119305692,0,0,0,0,0,0,0,0,0,0.120608573264673,0.0876573132507872,0,0,0,0,0,0,0,0,0,0,0,0,0.00456002374057474,0.154584376314985,0.0956785149147196,0,0,-0.0432504380326501,0,0,0,0,-0.0436004989793664,0,0
X600028.SH,0.150629206989607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817735531347871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864668247564013,0.114048709693799,0,0,0,0,0,0,-0.0440864508940637,0,0,0,0,0,0,0.0862326560994535,0,0.0144613338192605,0,-0.0222727162025484,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00909307407265386,0,0.0562449494423532,0,0,0,0,0,0.222912922374359,0,-0.128247639073406,0,0,0,0.0189916762495668,0,0,0.0532387528629316,0,0,0,0,0,0,0,0.229497040145781,0,0,0,0.127864979862111,0,0,0,0.090789913702396,0,0,0,0,0,0,0,0,0,0,0.0197549023031991,0,0,0,-0.00519845536923405,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0872716829131901,0,-0.191799216467782,0.0518634153812702,0,0,0,0.0531444155070263,0,0,0,0,0,-0.0236710767555226,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0697689476010151,0,0,0.0431500011079056,0,0,0,0,0,0,0.0741716580556894,0,0,0,0,0,0.0135460269744898,0,0,0,-0.041217171931745,0,0,0,0,-0.0197488943834996,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0231972284237268,0,0.00244974254417749,0,0,0,0,0,0,0,0,0,0.304501234638261,0,0,0.00207841899179238,0,0,0,0,-0.092151115342852,0,0,0,0.371272859794855,0,-0.191148984210898,0,0,0,0.0348103367226534,0,0,0,0,0,0,0,0.0250191751685307,0,-0.0443808971950545,0.0354005432669924,0,0,0,-3.46944695195361e-18,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.00073432061368264,0,0,0,0,0.0801391562537879,0.528193265045962,0,0,-0.106354412974621,0,0.0615401997207242,0,0,0,0,0.169048288222517,0,-0.135695096852346,0,0.0295365807763525,0,0,0,0.103205596739561,0,0,0,0,0,0,0,0,0.139342629380807,0,0.150541495852549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782745528682909,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0156221866220168,0.0268808291168669,0.0350494091624026,0,0,0,0.00103963721647711,0.0853051636517779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721458943217488,0,0,2.16840434497101e-19,-8.67361737988404e-19,0,0.00652738835397267,0,0,0.00539142463775987,0,0.302800307428645,0,0,0,0,0,0.0361517273440317,0,0,0.00641720231206107,0,0,0,-0.00277111594359352,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.338110945091069,0,0,0,0,0.192522374114303,0,0,0,0,0.13626450994329,0,0,0,0,0,0,0.145329050143982,-0.126022726204391,0,0,0,0,0,0,0,0.200072643037152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559271256842035,0.0889673740691249,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.112513127226498,0.0208588943637114,0,0,0.55858244182394,0,0.225360370977939,0,0.0335726875383449,0.115301216975335,0,0,0,0,0,0,0,0,0,0,-0.202358479085349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039833535639856,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.000604679503610036,0,0,-1.73472347597681e-18,0,-0.0269331242545445,0,0,0,0,-0.0251351196614343,0,0.0977574493123198,0,0,0,0,0,0,0,-0.0152445675650314,0.658230280874768,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840256268019764,0,0,0,0,0.275198404764866,0,0,0,0.0308763442397344,0,-0.0783441608880432,0,0,0,0,-0.00277142343137005,0,0
