,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600010.SH,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X000629.SZ,X600176.SH,X600426.SH,X600362.SH,X000408.SZ,X601991.SH,X300073.SZ,X600096.SH,X000786.SZ,X600803.SH,X000723.SZ,X000983.SZ,X002080.SZ,X600027.SH,X600160.SH,X600348.SH,X600141.SH,X600219.SH,X601699.SH,X600378.SH,X600157.SH,X002407.SZ,X600801.SH,X600399.SH,X000155.SZ,X600486.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0.0371836365530344,0,0,0,0,0,0,0,0,-0.0684132021916291,0,0.103938310885502,0,1.73472347597681e-18,0,0,0,0.350595366885104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935228728034983,0,0,0,0,0,0,0,0,0,-0.150517229058428,-0.00288755577195955,0,0,0,-0.0450628564420903,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185786010556822,0,0,0,0,0,0,0,0,0,0,0,0.448763676889416,0,0,0,0,0,0,0,0,0,0,0,0.0119621885350025,0,0,0,0,0.0202501861666562,-0.0759361301514163,0,0.235578231244992,0,0,0,0.0093165849336445,0,0,0,0,0.117072220190211,0,0
X000708.SZ,0,0,0,0,0,-0.0147168727668546,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206340913112738,0,0,0,-0.102020170849699,0,0,0.00324270373514191,0,0,0.0213076516814569,0,0,0,0,0,0,0,0.059709941021657,0.197219484225291,0,0,0,0,0,0,0,0,0.080199535032033,0,0,0,0,0.00831812075215475,0.0501856734317035,0,0,0,0.0126539626351508,0,0
X002271.SZ,0,0,0,0,-0.0993044306589416,0,0,0.0586082947506348,0,0,-0.0353026783364399,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0674257195385779,0,0,0,0,0,0,0,-0.0584439310137889,0.850373981259785,0,0,0,0,0,0,0.307069777740797,0,0,-0.12323287416532,0,-0.331681650147366,0,0,0,0,0,0,0,0.0268135943685672,2.16840434497101e-19,0,0,0,0.0427254613598459,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0103261468469782,0,0,0,0,0,0,0,0,0,0.232246558689952,0,0.0117918881473298,0,0.0439937021503223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586707039210019,0,0,0,0,-0.00192429552155725,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.273247383154104,0,0,0.0675743160787895,0,0,0,0,0,0,0,0,0.035322659925101,0,0,0,0,0,0,0,0,0,0.0748018718626078,0,0.142385608998506,0,0,-0.0775980409547172,0,0,0.048875530020495,0,0,-0.233450163804538,0,0,0,0,0.31640632769111,0,0,-0.0602297644544866,0,0,0,0.0153840749133272,0,0
X600547.SH,0,0,0,0,0.00351763142230688,0.0199210927478752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247193161240681,0,0,0,0,0,0,0,0,-0.000566602738385042,0,0.120725904153714,0.0478164712340858,0,0,0,0.0291963008305205,0,0,0.0102465051049152,0,0.171032125623568,0,0,0,0.020387842811606,0,0,0,0,0.00333688161275108,-0.0716728169081232,0,0,0,-0.0264015839309377,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.325641136708671,0,0,0,0,0.0111537100203238,-0.0816919838780153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642740216970102,0,0,-0.0504748441785109,-0.0310813123447805,0.0297703224451133,0,0,0,0,0,0,0,0,0,0.00670946524454014,0,0,-0.0893431542839027,0,0.0335687796652995,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0541337169848777,0,0,0,0,0,0,0.230504480775619,0,0,0,0,0,0,0,0,0,0,0,0.0604654977008552,0,0,0,0.0652046735900707,0,0,0.00658472944301176,0,0,0,0,0.0707942005426314,0,0.0408909120531631,0,0,0.058168899843791,0.159323812828356,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544701522512004,0,0
X600795.SH,0,0,0,0,0.165225590812816,0,0.0575471740646152,0,0.0635997618551448,0,0,0,0,0.183949522719462,-0.135018235064912,0,0,0,0,0,0,0,0,0.0961591455394906,0,0,0,0,0,0,0,0,0,0,0,0,0.17156995847052,0,0,0,0,0,0,0,0,0,-0.0288640523217176,-8.67361737988404e-19,0,-0.060960108617612,0,0,0,0,0,0,0.0643440994398815,0,0
X000629.SZ,0,0,0,0,0,0,0.259183226661584,0,0,0,0.228213202258566,0,0,0.064846636204763,0,0,0,0,0,0,0,0,0,0,0,0,0.043977429899396,0,0,0.120442649150224,0,0,0,0,0,0,0,0,-0.201092926633808,0.27220959727939,0,0,0.0257580310700634,0,0.268632044120085,0,0.150333189734446,0,0,0,0,0,0.125389551804328,0,0,0,0.171014940379128,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.234866119905939,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301027021230822,0,0,0,0,-0.00584615766837699,0,0.0355658211867338,0.288014656000151,0,0,0,0,0,0,0,0,0,0,0,0,0.0783004096736946,0,0,0,0.0108854403427048,0.036481055436608,0,-0.0449018824150867,-0.062663569602018,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.15422008131161,0,0,0,0.115430270225096,0,0,0,0,0,0.163483126842232,0,0.031649513576285,0,0,0,0,0,0.156716837509591,0.240178211669473,0,0,0,0.00309177018721088,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.138023899577891,0,0,0,0,0,0,0,-0.0327480420535685,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180078113070999,0,0.00965967121089733,0,0,0,0.0691398359310388,0,0,0.00531387682955787,0,0,0,0,0.0690537294161838,0,0,0.0296022989581756,0,0.235092248894351,0.110485281990201,0,0,0,0,0,0.0359869179589526,0,0,0,0.00983704390202899,0,0,0,0,0.00871256582715659,0,0
X000408.SZ,0,0,0,0,0.196360735366933,0.0895328587916336,0,0,0.260053790219364,0,0,0.135087869348607,0,0,0.0276287197530039,0,0,0,0,0,0,0,0,0.065158432435829,0,0,0,0,0,0.0872689145060373,0,0,0,0.0262453130934232,0,0,-0.126791584746496,0,0,0,0,0,0,0,0,0,0.0814304074197959,0,0,0.0347557909340143,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0893444924897665,0,0,0,0,0,0,0,0,0,0,0.0592525418544073,0,0,0,0,0,0,0.0788791357311943,0,0,0,0,0,0,0.182853288676729,0,0,0,0,0,0.333944260040882,0,0,0,0,0,0.0496569782322995,0,0,0,0.0849079825847827,0,0,0,0,0,-0.0135948384120514,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252182971944837,0,0.0870007386510629,0.0209802606956804,0,0,0,0,0,0,0,0,0.123024190679016,0,0.000917603420989817,0,0,0,0,0.052988253951867,0,0,0,0,0.0609798104165573,0,0,0,0,0,0,0,0,0,0,0.134945559825137,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00513942680006403,0,0
X600096.SH,0,0,0,0,0,-0.0498261177806021,0.189157838062053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335273836524273,0,0,0,0,0,0.105332891616413,0,0,0,0,0,0,0,0,0,1.01781677714161,0,0,0.00836654765623791,0.212363628386593,-0.0623359554708155,0,0,0,0,0,0,-0.00903533994129531,-0.0818837199626027,0,0,0,0.0146141651586066,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0760622940912422,0,0,0,-0.0986836634832406,0,0.364164707501421,0,0,0,0,0,-0.0257337041583203,0.119605907655537,0.361085479154482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423842661668783,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265178514960661,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.0763540081857879,0,0,0,0,0.152324368683032,0,0,0,0,0,0,0,0,0,0,0,-0.033794658710262,0,0,0,-0.00544451964778339,0,0,0,0.0190441708086736,0,0,0.0442439620526768,0,0,0,0.0707363346733665,0,0.0346115341709591,0,0,0,0,0,0,0,0,0,0.0221565362526622,0.00754623795473982,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0162580003076885,0.13694457768215,0.0252360056803508,0,0,0,0,0.153050561831596,0,0,0,0,0,0,0,0,0,0.101965019621373,0,0,0,0,0,0,0,0,0.0509809800338383,0,0,0,0,0.0393488312130757,0,0,0,-1.73472347597681e-18,0,0,1.73472347597681e-18,0,0.136523133511575,0,0,0,0,0.181041528979681,0,0,0,0,0,0,0.00475818443021357,0,0
X000983.SZ,0,0,0,0,0,0,0.12737251086003,0,0.0192564568693036,0,0.376480925420705,0,-0.0125397522970993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301463773167363,0,0,0,0,0,0,0,0,-0.0489847872231591,0,0,0.718790948396066,0.0761794637820255,0,0,0,0,0.0371267749861336,0,0,0,0.00688207900838101,0,0,0,0,-0.0187384497416543,0,0
X002080.SZ,0,0,0,0,0.0772657085986607,0.116566304900584,0,0,0,0,0,0,0,0,0.0588933015758075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329916814235525,0,0,0,0,0,0,0,0,0,0,0,0.0154728678150868,0,0,0.0177363658428226,0,0.0739460596313659,0.00691104497428185,0,0,0,0,0.00326304561758036,0,0,0,0.0118896148488303,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279166395152616,0,0.00398996738877261,0,0,-0.249245865426385,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.564815153901085,0.0720377980189956,0,0,0,0,-0.00506325992010512,0,0,0,0,0,0,0,0,0,0,0,0,0.0163661632972097,0,0,0,0.0700871252789737,0,0,0,0,-0.00843950437266261,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176483501467637,0,0.0162520809240486,0,0,0,0,3.46944695195361e-18,0,0.0958191119096152,0,0,0,0,0,0,0.137504123951308,0,0,0,0,0.116882312182633,0,0,0.170795377281494,0,0,0,0,0,0.18341234747726,0,0,0,0,0,0,0.0624909348730939,0.0614973173308368,0,0,0,0,0,0
X600348.SH,0,0.0362960399439353,0,0,-0.0524162455152995,0,0,0,0.0724593193250226,0,0,0,0,0,0.257527397182365,0,0,0,0,-0.579501502177172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157438835696333,0,0,0,0,0,0.489589687227027,0,0,0,0,0,0,0,0.300571124952663,-0.00765491175292377,0,0,0,0,0,0.0721323095546574,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527049048341041,0,0,0,0,0,0,0,0,0,-0.0721433837183582,0.0358665302557058,0.583361135653972,0,0,0,0,0.0433426957783498,-0.0429205217934768,0,0,0,0,0,0,0,0.0520153314122268,0,0,0,0,0,0,-0.00787547020603962,0,0,0,0,0.0279434588777303,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.176926754785408,0,0,0,0,0.0137907955856097,0,0,0.0346590078689828,0,0.413399459523054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069950347007622,0,0,0.035328967712627,0,0,0,0,0,0,0,0.0298086229592283,-0.0312039154497007,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0194146023893346,0,0
X601699.SH,0,0,0,0,0,0,0.144913883778539,0,0,0,0.0498468880779578,0,0,0,0.153367977190264,0,0,0,0.0306819590263385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490212052843138,0,0,0.0804626371406362,0.180315900253399,0,0,0,0,0,0,0,0,0,-0.165206587029194,0,0,0.0476270300525087,0,0,0,0,-0.00208705722918496,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0.385331380422032,0,-0.0803335854976472,0,-0.0233669544089656,0,0,0.0727367193902032,0,0,0,0,0.109371157040895,0,0,0,0.127774082562181,0,0,0,0,0,0,0,0,0,0.0828852495771747,0,0,0,0,0,0,0,0,0,-0.126030709098605,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0344098751365184,0,0,0,0,0.119590529450876,0,0,0,0,0.0458656284341473,0,0,0,0,0,0,0,0.114797513984103,0,0,0,0,0,0.0798009245883369,0,0,0,0,0,0.0412567786804166,0,0,0,0,0.0460364764612823,0,0,0.0292992553863497,0,0,0,0,0.0160606492597196,0,0,0,0,0,0,0,0,0,0.00532571708802077,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141488345582078,0,0,0,0,0,0,0,0,0,0,0.11805207458979,0,0,0,0,0,0.0856033617176452,0,0,0,0,0,0.435325537305872,0,0,0,0.21506848073762,0,0,0,0,0,0,0,0.106059546743666,0,0.125902447215862,0,-0.0479003550037962,0.0568692265454667,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.0685648608659252,0.162308170656056,0,0,0,0,0,0.152811417105074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317993444304294,0,0.105505234045767,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0437854801570558,0,0,0,0.0697405432758831,-0.0419299240118885,-0.0361463902382262,0,0,0,-0.0522094764513161,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0.119976783685029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254975424479586,0,0,0,0.180733575748138,0,0,0,0,0,0,0,0.0167927964412652,0,0,0,0,0.172827351993793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000155.SZ,0,0,0,0,0.334934882002086,0,0,0,0,0,0,0,0,0.00602672358866802,0,0.0959254062146919,0,0,0,0,0,0,0,0,0,0.237013882711132,0,0,0,0,0,-0.01294670352963,0,0,0,0.0822831525896471,0,0.167883984647123,0,0,0,0,0,0,0,0,0.0873759436266071,0,0,0,0,0,0,0,0,0,-0.00557139598184536,0,0
X600486.SH,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0814535138964395,0,-0.0288987737158538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104637145306094,-0.0503597390520403,0,0,0,0,0,0,0.000446561282515187,0,0.301475065802051,0,0,0,0,0,0,0.112648700062689,0,0,0,-0.0655550350385828,0,0,0,0,-0.0394478697172911,0,0
X600549.SH,0,0,0,0,0.113473668497682,0,0,0,0,0,0,0.124533080687863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212114187482413,0,0.148446504104631,0,0,0.0571249098147519,0,0.114673645313459,0,0,0,0.022752635769829,0,-0.00317794307633075,0.136933394036416,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702952855833546,-0.0487844616672055,0,0,0,0,0,0,-0.222459503957516,0,0,0.0575343240898422,0,0,0,0,0.133729563689427,0,0,0,0,0,0.0823956063186529,0,-0.0265115811327249,-0.0561537417031396,0,-0.131880988740639,0,-0.116395767006094,-0.0406916625765844,0,0,0,-0.0809564135810491,0,0
Slope,0,0,0,0.187132231365251,0.124222310129599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203028799158586,0,0,0,0,0.12080406840031,0,0,0,0,0,0,0.0213077673701868,0,0,0,0,-0.141610926339841,-0.0356616123447579,0,0.0194104323072046,0,0,0.0484120571385524,0,0.00868601172149979,0,-0.615819062986549,0.0053465964991475,0,0,0,0,0,0.669819961035871,0,0,0,-0.918612536297661,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0501392513658002,0,0,0,-0.0282842657736044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360845123629258,0,0,0,0,0,0,0.118996074242998,0,-0.117999520347092,0,0,0,0,0,-0.0383568046971167,0,0,0,-0.0180410544662674,0,-0.129888303613621,0.451027668934202,0,0,0,0,0.389871364814446,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0657879739462092,0,-0.0647744119583731,0,0,0,0,-0.034216717824194,0,-0.028288081738212,0,0,-0.0961069268209421,0,0,0,0,-0.0633089495530279,0.111022034083085,0.0168249980001112,0.00180954550545985,0,0,0,0.118478934985774,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0821359163271369,0,0.00230435307772847,0,0,0,0,-0.0608426394944831,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666980798512514,-0.0401448732168376,0.104271142319838,0,-0.0323010792091522,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0270216997183416,0,0.101707807141012,0,0,0,0,0,0,0,0,0,0.0288036889869494,0,0,0,0,0,0,0,0,0,0.0262802670825596,-0.25153619200214,0,0,0.0438431927545859,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86851924984667e-05,0,0,0,0,0,0,0,0,0.0025218424466653,0,0,0,0,0.0070390355138203,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851143954080282,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0902826714831049,0,-0.156075652828246,-0.00331816473335985,0,0,0,0,0,0,0,0,0,0,0,0,-0.697078293431034,1.05465688128272,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00569694896353125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379031503246716,0,0,0,0,0,0,0,0,0,0,0,-0.000729667184750697,0,0,0,0,-0.0169297085224931,0,0,0,0,0.0255914749277699,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138598258956421,0,0
