,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X601992.SH,X600188.SH,X002466.SZ,X601991.SH,X600660.SH,X600547.SH,X300072.SZ,X600111.SH,X600886.SH,X000709.SZ,X600516.SH,X600027.SH,X600157.SH,X002460.SZ,X000898.SZ,X600339.SH,X000959.SZ,X600489.SH,X601158.SH,X600352.SH,X002092.SZ,X600808.SH,X000630.SZ,X600219.SH,X000883.SZ,X002271.SZ,X600176.SH,X000983.SZ,X000723.SZ,X000792.SZ,X600299.SH,X600578.SH,X000408.SZ,X600549.SH,X000539.SZ,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0565134350362439,0,0,0,0,-0.00974337040785892,0,0.0775564252294332,0.0380749844278273,-0.0317003686119726,0.0126814988883326,0,0,0,0,0.0329282572509973,0,0,0,0,0,0,0,0,-0.0517035484273343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441543833425591,0,-0.0102853479223247,-0.0186721268515407,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.275366041680057,0,0,0.0372119911601879,0,0,0,0,0,-0.0695893211393632,0.00864966899630267,0,0,0,-0.0812325320302193,0,0,0,0,-0.0178281350656847,-0.118681884180796,0,0,0,-0.0131171039987578,0,-0.0290948173001551,0,0,0,0,0,0,0,0,0,0,0,0,-0.007039578327414,0,0,0,0,0,0,0,0,-0.0894111803728778,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286856127873486,0,0,0,0,0,0,0,0.0298085249567823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121313483012681,0,-0.0061282029021393,-0.0151483767326239,0,0,0,0.0203866220782608,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.204046379515326,0,0,0,0.00749090781831906,0,0.0188217576592316,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.319804480946842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170159336640969,0.0208590894625437,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.375496732401551,0,0,0,0,0,0,0,0,-0.0838128904530739,0.206613480897864,0,0,0,0,0,-0.00739979762543206,0,0,0,0,0,0,0,0,0,0,0.247453540324982,0,0,0,0.0433276580276856,0,0,0,0,0,0,0,-0.0170895870572484,0,-0.0394206623065699,0,0.0145213842685054,-0.00192149620524734,0,0,0,0,0,0
X600010.SH,0,0,0,0.0303640434874899,0,0,0,0,0,0.159780107772843,0,0,0,0,0,0,0,0,0,0,0.105479659823735,0,0.107508871221097,0,0,0,0.01391380277385,0,0,0,0,0,0,0,0.0183864717628151,0,0,0,0,-0.0410220298367542,0,0,0,0,0,0,0,0,0.0711658492581568,0,-0.00380665083635566,0.011098943747471,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.213203698532146,0,0,0,0,0,0,0,0,0,0,0,0.423666325439767,0,0.0436375543527097,0,0,0,0,0,0.007055800640715,0,0.0207097188773737,0,0.0897201904096869,0,0,0,0,0,-0.0841066364428374,0,0,0,-0.0446335864448535,0.161588577830711,0,0,0,0,0.266206418155113,-0.112378740479884,0,0.104485965845278,-0.0299285381801216,0,0.0285724314108383,-0.0475706679543721,0,0,0,0,0,0
X600309.SH,0,0.0523275131613488,0,0,0,0,0,0,0,0,0,0,0,0.0253924333749575,0.26667001191392,0.0414051102028197,0,0.206871922052005,-0.000515304175486959,0.189198506702727,-0.0972731374340163,0,0,0.0720108254495052,0,0,0,0,0,0,0,0,0,0.137413997185392,0,0,0,0,0.195622729502774,0,0,0,0,0,0,0,0,0.0913158347735905,0,0,-0.00358378199066566,-0.0526422958732211,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934266464697526,0,0,0,0,0,0,0,0,0,0,0,0,0.418467421330972,0,0,0,0,0,0,0.0968203079814046,0,0,0,0,0,0.081373916751853,0,0,0,0.0962334267722448,0,0,0,0,0,0,-0.0017628847601011,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.135495919182428,0,0,0,0,0,0,0,0,0,0,0,0.126048514584273,0,-0.0794840370190464,0,0,0.0348544849889129,0.065155134032485,0.27244730593045,0,0,0,0,0.0463830160192883,0,0,0,0.0558556950334742,0.144120253696564,0,0,0,0,0,0.185718109354183,0,0,0,0,0,0,0,0,0,-0.024634370333483,0.0227388199045619,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.065920241107478,0,0,0,0,0,0,-0.0498295150745022,0,-0.00760215516963761,-0.0236367206717106,0,0,0,-0.0553375267419186,-0.0216664637500361,0.0529476762914962,0,0,-0.0321416719231029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947338341291891,0,0,0.0929549500611225,0,0,0,0,0.0271653835373011,0,0,0,-0.00688925680684523,-0.0502795425259811,0,0,0,-0.0398175587210506,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423034756135158,0,0,0.0817777520410076,-0.0295618262695394,0,0,0.0560971433214394,0.0114432354711829,0.0782442737522973,0,1.0842021724855e-19,0,-0.0263947159692325,0.0185949386304699,-0.0335765305604192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131231405936474,0,-0.0197403941560475,-0.00790649702051881,-0.00310624311180266,-0.0822130517101805,0,0,0,0,0
X600362.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0.420746683200466,0,0,0,0,0,0.124956373698736,0,0,0.108233049000908,0,0,0.161144064757468,0,0,0,0,0,0.03763660824876,0,-0.0150808076665873,0,0,0,0,0,0,0,0,0,0,0,0.120192983391441,0,0,0,0,0,0,0,-0.00478915011243875,0,-0.00476864722695939,-0.00555997215767013,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0801541091167632,0,0,0,0,0,0,0,-0.0907706548847485,0,0,0,0,0,0,0.632672347544203,0.0646894228639803,0,0,0,0,0,0,0,0,0.139093711550079,0,0,0,0,0,0,0,0,0,0,0,0.25400067328112,0,0,0.274011560896372,0.333341490531912,0,-0.0145839949244729,-0.0120684199995442,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.044293465263338,0,0.0415258549239347,0,0,0,0.162416821352314,0,0.0468641421651863,0,0,0,0,0,0,0.074545658872953,0,0,0,0,0,-0.226392618855915,0,0,0,0,0,0.048463664375925,0,0,0,0,0,0.575189527242683,0,0,0,0,0,0,0,0.0880838281783542,0,-0.0239132704018258,-0.0333430713978999,0,0,0,0.0643151272008658,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153371575517062,0,0,0,0,0,0,0,0,0,0.554268324506033,0,-0.0424394659317209,-0.107023636908043,0.165437878130977,0,0,0,0,0,0,0,0,0,0.157429169023531,0,0.128873976224918,0,-0.10251098853314,-0.135573985049447,0,0,0,0.147514608794293,-0.0131570403810856,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178166011325914,0,0,0,0,0,0,0,0,0,0.0275360288778135,0,0,0,0,-0.0385637352099768,0.251663768718309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661867262299514,0,0,0.000239110820521533,0,0.00800994161928192,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0985108673320631,0,0,0,0,0,0,0,0,0,0,0.00663766660125687,0,0,0,0.0264623741145488,-0.099438705649694,0,0,0.0263847972070081,0,0,0,0,0.00428899609733466,0,0,0,0,0,0,0,0,0,0.180002168130477,0.0292595332861592,0.0322033913514911,0,0,0,0,0.157854902898239,0,0,0,0,0.0163646118689031,-0.034231501694636,0,0,0,-0.211899029448279,0,0
X600547.SH,0,0,0,0,0,0,0.346348154527866,0,0,0,0,0,0,0,0,0,0,0,0,0.0743254521987217,0,0,0,0,0,0,0.0943114367527456,0,-0.0274473172287691,0,0,0,0,0,-0.0154441335391278,0,0,0,0.0231896702696027,0,0,0,0,0,0,-0.215493654177911,0,0,0.187696203407935,0,-0.0568960666799393,0.112883979026395,0,0,0,1.30321147764754,0,0
X300072.SZ,0,0,0,0,-0.048834301616136,0,0,0.0537400342911224,0,0,0,-0.964937486915755,0,0,0,0,0.511114304421245,0.388818676523931,-0.0257844811866175,0,0.484866047159788,0,0,0,0,0,0.0924818883750191,0,0.100847565286279,-0.0863374322177089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13573429248171,0,0,0,0,-0.0402717000822934,0.273494389920695,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.425307358534157,0,0,0,0,0,0,0,0.0443651525737867,0,0,0,0,0,0.154049084089844,0,0,0,0.105425161689427,0,0,0.0440147480847487,0.0158339512062623,0,0,0.114417164541737,0,0,-0.0219983820100064,0,0,0,0,0,0,0,0,0,0,0,0,0.257978170981366,0,0,0,-0.0104695014383893,0.0332849739815777,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0740337192848785,0,0.106184895916907,0,0,0,0,0,0,0,0,0,0,0.125869422157757,0,0.0476431009975071,0,0,-0.0231576016167898,-0.0487038486121968,0.100844440582394,0,-0.00351668867046393,0,0,2.16840434497101e-19,0,0,0,-0.0142658645810219,0,0,0,0,0.0762258445867003,0,0,0,0,0,0,-0.0223285973205255,0,0,-0.0281875053826961,0,0.00424358344991823,-0.00845213268143538,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446973795866384,0.165092289816053,0,0,0,0,-0.0951751190286181,0,0,0,0,0,0,0,0,-0.0315459219071374,0.185519810008048,0,0,0,0,0.0391802710895092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958036035542183,0,0.00952801212157153,-0.0124528804427596,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318928608654152,-0.18838457955837,0,0,0,0,0,0,0,0.213111370030013,0.0813841385249131,0,0.030137437570144,0,0,0,0,0,0,0,0,0,0.0667663265891562,0,0,0.475854455152956,0,0,0,0,0,0,0,0.00950493312839188,0.0571765790833626,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.104854601945622,0,0,0.245341940623509,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0763562129050899,-0.0236719402166926,0,0,-0.219924072107652,0,0,0.204447054524647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149686077761955,0,0,0,-0.0208040429702095,-0.0151667553376938,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122082202820128,0,0,0,0,0,-0.0158395899471324,0.0161106471251177,0,0.0108662549715264,0.0261100063864515,0,0,0,0,0,0,0,0,0,0,0.0239407940946337,0,0,0,0,0,-8.67361737988404e-19,0.103001485336409,0.0624714359663101,0,0,0,0.0163187752525433,0,0,0,-0.010665772890099,0.0253527042898588,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108752574715213,0,0.833710965217878,0,0,0.185114464706153,0,0,0,0,0.0809614999533168,0,0,0,0,0.161404277902999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0232852336116886,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.101532651181257,0,0,0.0907620546277075,0,0,0,0,0,0,0,0,0,0.00167569469960198,0.100857616596005,0,0,0,0,0.108218187007931,0,0,0,0,0,0.257135311659493,0,0,0,0,0,0,0,0.0228157883046903,0,0,0.0168245284959232,0.000109524160039921,0,0,0,-0.018839609187191,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,-0.119323674908165,0,0,0,0,-0.214835275133695,0,0,0,0,0,0,0,0,0.0529382483751144,0,0,0,-0.139588662469751,0,0,0,0,0,0,0,0,0,0,0.514251223264657,0,0,0,0,0,0,0,0,0,0,0.214099685881381,0.129874636311424,0,0.325787608028291,0,-0.0169309037272573,-0.0397780231999431,0,0,0,0.487697825626367,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252985060698819,0,0.000965477700240384,0.130456525424396,0,0,0,0.0566340584404129,0,-1.73472347597681e-18,0.0163707823112597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165105552785886,0,0,0,0,0,0.0674075074128771,0,-0.012603275734189,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.195150070767757,0,0,0,0,0,0,0,0,0,0,0,0.123158601535032,0,0,0,0,0,0.097032856958082,0,0,0,0,0,0,0,0.0544169938043464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111229095814853,-0.0368592224268309,0,0,0,0,0,0
X601158.SH,0,0,0,0.023694313392847,0,0,0,0,0,0,0,0,0,0.0612473687714042,0,0,0,0,-0.0431886652602035,0,0,0,0.0180915238528653,0,0,0,0.0145205055291552,0,-0.0872488376502391,0,0.0859007044148166,0,0,0,0.123519136503764,0,0,0,0.010528932349609,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00471048039585671,0.0164004620847004,0.00170815236190092,0,0,0,0,0
X600352.SH,0,-0.0148701432441702,0,0,0,0,0,0,0.0176509276408993,0,0,0,0,0.154392863351873,0,0,-0.0792436572292301,0.0778878184403991,0,0,0,0,0,0.00564877041096865,0,0.0583966529800618,0.0789352137944655,0,0,0,0,0,0,0,0,0,0,0,0,0.0750621682457979,0,0,0,0,0.231299383238174,0,0,0,0,0,-0.0133186560859031,0.00129401892947501,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0532763573039984,0,0,0,0,0,0.132696648931492,0,0,0,0,0,-0.129182654749164,-0.173470127947011,0,0,0.190196427871416,0,0,0,0,0.0724445800007037,0,0,0,0,0,0.10240488280393,0,0,0,0,0,0.0578878426672349,0,0,0,0,0.0970673742493638,0,0,0.0485311621078247,0,-0.0326019681159083,0.0924719760338592,0,0,0,0,0,0
X600808.SH,0,0,0,0.229289837822658,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.241891384012053,0,0,0,-0.0154348995695875,0,0,0,0,0.0267602607275451,0,0,0.0977908083594745,0,0,0,0,0,0,0.0209783898887052,0,0,0,0,0,0,0.0339533037821367,0,0.0797252166230078,0,0,0,0,0,5.21871051407186e-05,0,-0.0290213466964028,0.0929706523506801,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0131181200640636,0,0,0,0,0.124992021856809,0,0.0812208312865007,0,0.0360591205682098,-0.0239078628177863,0,0,0,0,0,0.00994170837559039,0,0,0,0,0,0,0,0,0,0,0.0551011984307806,0,0,0,0,0,0.131453109444381,0,0,0,0,0.0992679519505613,0,0,0.0559054605080577,0,-0.00419948388830459,0.0183401622777476,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0312028787111994,-0.0181064708304844,0,0,-0.0124705309990842,0,0.00817251651414851,0,0,-0.0600489164259368,0,0,0,0,-0.026873730845709,0,0,0,0.00824110918207828,0,0,0,0,0,0,0,0,0,0.0871711735041357,0,0,0,0,-0.0307405745839924,0,0,0,0,-0.017613908870269,0.0124053238275593,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0278972728705149,0,0,0,0,0,0,0,0.0568593775233964,0,0.031045407472704,0,0,0,0,0,0.0257999393120893,0,0.00716189922321422,0,0.00110968644019947,0,0.0351216230957001,0.0133250215904012,0,0,0,0.0631337487198519,0.00471321625413886,0,0,0,0,0,0,0,0.0650613998180105,0.0913453663440403,0,0,0,0,0,0,-0.0160078258069862,-0.00413855195668642,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0427050079155068,0,0,0.0882836588127385,0,0,0,0,0,0,0.0772861388056127,0,0,0.480670927307755,-0.0898140625290488,0,0,0,0,-0.100931993747542,0,0,0,0,-0.0150640380223782,0,-0.100126142606901,0,0,-0.120323905403146,0,0,0,0,0,0,-0.215939213652839,0,0,0,0,0,0,0,0.0894821700700949,0,0.00461255336370732,0,0.070115298311248,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.30819446683587,0,0,0,0,0,0.153821597416364,0.0561647973640088,0,0,0,0,0,0,0,0,0.0440980373649857,0,0,0,0,0,0,0,0,0,0.043541056993737,0,0,0,0,0,0,0,0,-0.0423844911155998,0,0,0,0.10172145091167,0,1.73472347597681e-18,0,0.00723217426607828,0.0684033612092441,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.191491366663001,0,0,0.143565324704696,0,0,0,0,0,0,0,0.114199942443548,0,0,0.0367398179476208,0,0.100416618530261,0,0.0632749724720583,0,0,0,0.380366649482475,0,0,0,-0.0436538218874046,0,0,0,0,0,0,0,0,0,0,0,-0.0127228432263884,-0.030441639872328,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.165264506053675,0,0,0,0,0,0,0,0,0,0.0434053175450281,0,0,0,0,0,0,0,0,-0.207505358630246,0,0.119093877725998,0,0,0,0,0,0.089598675900896,0,0,0,0,0,0,0,0,0,-0.00984921765153599,-0.0731112519848958,0,0,0.0304019755553352,0,-0.0144566111867182,0.0242562558040879,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010035704013834,0,0,0,0,0.273079944736403,0,0,0,0,0,0,0,0,0.150067087248687,0,0,0,0.281657802406393,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.319754054073267,0,0,0.00938203275137052,0,0.172955100916331,0,-0.0220379247961088,0.0719099365157124,0,0,0,1.73472347597681e-18,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098890585045829,0,0,-0.0764317380036431,0.05894454066833,0,0,0,0,-0.165220220100325,0,0.259310612725757,-0.0403783969580197,0,0,0,0.10922872610629,0,0,0.0580856170577036,0.0307374612088761,0,0,0,0,0,0,0,0.395239459661324,0,0,0.101899657988615,0,0,0,0.131067319371854,-0.023286754595961,0.095243716851735,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0258555151866122,0,0,0,0,0,0.174597179634605,0,0,0,0,0,-0.0568481668597223,0,0,0,0,0,0,0,0,0.00922589272669681,0,0,0,0,0.00786023463982698,0,0,0,0,0,0.0692130651579784,0.159536047134169,0,0,0,0,0,0,0,0,0,-0.0137039195483016,-0.0112852657196093,0,0,0,0.148918465712989,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259719788367603,0.0646896760231691,0,0,0,0,0,0,0,-0.0217162411522859,0,0.336155698677548,0,0,0,0,0,0,0.226899235095074,0,0,0,0,0,0,0,0,0,0,0,0.00460987600803607,0.141558412013812,0,-0.043697197056647,2.16840434497101e-19,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.0704670339826168,0,0.123749870813811,0,-0.137609078653841,0,0,0,0.0537303018049652,0,0,0,0,0.287430621049137,0,-0.0192027533634886,0,0,0,0,0,0.0346928253557278,0,0,0,0,0,0,0,0,0,0,0.445454792004983,0.101694268804303,0,0,0,0,0,0,0,0,0,-0.014659835120225,2.66578210758778e-05,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21238008467336,0,0,0,0,0,0,0.0777617794570025,0,0.00439822196588476,0,0,0.0892702382490085,-0.131372907091644,0,-0.0489760111769854,0.0834822919060983,0,0,0,0,0.024720085936858,0,0,0,0.117152219457916,0,0,0,0,0,0,0.105604502118118,0,0,0,0,-0.00390661339062207,-0.042191689762239,0,0,0,0,0,0
X600008.SH,0,0,-0.131821238750103,0,0,0,0,0,0,0,0,0,0,0.626829307792247,0,0,0.112201985026403,-0.218097607823608,0,0,0,0,0,0.0264840020569602,0,0,0,0,0.0247675473558257,0.148328173261599,0,0,0,0,0,0,0,0,0,0,0.032426760116858,0,0.0190082059647064,-3.46944695195361e-18,0,0.158287710515522,0,0,0,0,-0.0221492548177051,-0.0105813991806742,0,0,0,0,0,0
