,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600188.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600886.SH,X002460.SZ,X600547.SH,X300072.SZ,X600516.SH,X601992.SH,X600111.SH,X000898.SZ,X600176.SH,X600027.SH,X600352.SH,X000786.SZ,X000553.SZ,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X000408.SZ,X600426.SH,X002271.SZ,X601158.SH,X600315.SH,X000830.SZ,X601699.SH,X600489.SH,X000883.SZ,X600157.SH,X600219.SH,X600808.SH,X600583.SH,X600339.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,-0.0712753286822325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115685108642159,0,0.160882326199138,0.119579403707616,0,0,0.150895356979383,0,0.0248121759764513,0,0,0,0.0572349862399998,0,0,0.080340740218543,0.114348586951417,0,0,0.243982163175908,-0.0980178576014221,0,0,0,-0.0324105721308613,0,0,0,-0.0173128593342321,0,0,0,0,0,0
X000786.SZ,-0.00146306815365181,0,0,0,0,0,0,0,0,0,0.0743369294201023,0,0,0,0,0,0,0.0796359363406232,0,0.0371874437298869,0.0698673997514208,0,0,0,0.45822950421449,0,0,0,0,0,0.0568321371675373,0,0.074937536111026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392298606489623,-0.0188562477261851,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173709098140112,0,0,0.0560180291862817,0,0.205323590551157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0193524414291707,0,0.156073986002263,0,0,-0.0119566193446464,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0158735512730646,0,0,0,0,0,0,0,0,0.0283073362655849,0,0,0.214195132629752,0,0.00322579482879796,0,0.17711517810444,0,0,0,0,0,-0.0119245577023141,0,0,0,0,0,-0.112532758174209,0,0.0618824898007043,0,0,0,0,0,0,0,0.0746270520963683,0,0,-0.0287189392401639,-0.0169078972859257,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-0.0170671848489908,0,0,0.0209239762466749,0,0,0,0,0,0,0,0,0,0,0,0.00312885306350333,0,0,0,0.000881588892740937,0,0.42781189119097,0,0,0,0,0,0,0,0,0.112707600124474,0,0,0,0,0,0,0,0,0,0,0.329807660926808,0,0,-0.0371974414291816,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0122189703534693,0,0,0,0,0,0,0,0,0.00654503735561273,0,0,0.0565793391254121,0,0,0.130399577318253,0,0,0,0.00709766394755083,0,0,0,0,0.0624384707999781,0,0,0,0,0,0.0591644067985454,0,0,0,0.0327590355831308,0.228305948887803,0,0,0,0,0,0,-0.00989711371277781,0,0,0,0,0,0
X000825.SZ,0,-0.0687369306419412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026924163591966,0,0,0.0895482112019919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130328003875567,0,0,0.240232575019494,0,0,0,0,0,0.3082664291902,0,0,0,0,0.0562609340470115,-0.00105999207179308,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0890628516865521,0,0.103792270028879,0,0,0,0,0,0,0,0,0,0,0,0.142334772052751,0,0.0807898430988717,0,0,0,0,0.153531511810547,0.0271126440196069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175759022183825,0,0.0161662769586753,0,0,0.016313765739138,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346821289192813,0,0,0,0,0,-8.67361737988404e-19,0,0.0873278247809832,0,0,0,0,0,0.274821657387071,0,0,0,0.00847211212262783,0,0,0,0.136653729807114,0,0,0.0283367378226846,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0398995476204695,0,0.163419365494103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464402081746464,0.237902151299637,0,0,0,0.358975922896267,0,0.321743036840059,0,-0.0992862517662063,0.0167925258906503,0,0,0,0,0,0,-0.0130890877039843,0,0,0,0,0,0,0,0,0,0,0,0.038551966825859,0.0506450954687333,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00406153644009509,0,0,0,0,0,0,0,0,-0.00700505505770287,0.0755300435399181,0,0,0.0478565198207372,0,0,0.0800658679954095,0,0,0,0,0,-0.0429013255888762,0,0,0.0597439688907186,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0737717794211178,0,0.00668235470122145,0.142220475431784,0,0,-0.0206637712108306,-0.011669546994624,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,-0.0401858025433965,0,0,0,0,0,0,0,0.0733654013227549,0.192758546032542,0,0,0.106099745818148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112198129232871,0,0.283079474693995,-0.0827215745057903,-0.0701207007137666,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556108941692261,0,0,0.355947402850041,0,0,0,0,0,0,0.153055721133055,0,0,0,0,0.514308078232829,0,0.366322902636866,0,0,0.0681974201523457,0,0,0,0,0,0,0,0.0450549381933755,0.135455235375174,0,0,0.043822441362902,0,0,0,0,0,0,0
X601699.SH,0,0,0.0988415254915616,0,0,0.0117873297732922,0,0,0.489614786280161,0.109414026642127,0,0,0,0,0,0,0,0,0,0,0,0,0.0350360436083648,0,0,0,0,0,0,-0.169930863799292,0,0,0.281521424567588,0,0,0,0,0,0,0,0,0,-0.0561277860575816,0,0,0,-0.0329969909178478,0,0,0,-0.00792958727449392,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.040500018937826,0,-0.0214883988369822,0,0,0,0,0,0,0,0,0,0.724061270182065,0,0,0,0,0,0,0,0,0.0179921824187151,0,0.0408622417542035,0,0,0.0353373850727407,0,0,0,0,0,0,0,0,0,0,0.0250467717002971,0,0,0.0547400343417284,0,0,0,-0.000217945837557107,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.054211590305626,0,0,0,0,0,0,0,0,0,0.0848150387382342,0,-2.16840434497101e-19,0,0,0,0.173758131800383,0,0,0,0,0,0,0,0.00621704642552383,0,0,0,0.00593876440191192,-0.00128264344394232,0,0,0,0,0,0,0.0808603135815426,0,0,0,0.00376696424486653,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.054597381036778,0,0,0,0,0.0240671909023173,0,0,0,0,0,0,0,0,0,0,0,-0.459660885382592,-0.458519386683894,0,0,0,0,0,0,0.319644931331824,0,0,0,0.413963562084344,-0.095353465464104,0,-0.366791540092531,0,0,0,0,0,0,0,0,0,0,0.801596570976023,-0.166638556516389,-0.0804753608943319,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0491341637287658,0,0,0,0,0,0,0,0,0,0.0879553104008135,0,0.0796961609758025,0,0,0,0,0,0,0,0,0.102866671844144,0,0,0,0,0,0,0.0139147770304646,0.0531123610161753,0,0,0,0,0,0.0131952704002275,0.118280562448308,0,0,-0.0196604528585945,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0480259858222121,0,0,0,0,0.047602757466471,0,0,0,0,0,0,0,0,0,0,0,0.0671873265241762,0,0,0.655125838029227,0,0,0,0,0.0657729739157849,0,0,0,0,0,0.00598444073157809,0,0,0,-2.16840434497101e-19,0,0,0,-0.0282588730958853,0,0,0,0.0102370283419611,0,0,-0.00629427203850833,-0.0206191799776544,0,0,0,0,0,0
X600583.SH,0,0.012442485488931,0,0.170008890644784,0,-0.02428857189338,0,0,0.0731975577589433,0,0,0,0,0.28475863781771,0,0,0,0,0.103877055508293,0,-0.0390367925244477,0,0.0665245412089666,0,0,0,0,0,0,0,0,0,0,0,0,-0.159278263015717,0,0,0,0,0,0,-0.00864680941584158,0,0,0,0.47946311021748,0,0,0.0113129376396166,0.0903041215853567,0,0,0,0,0,0
X600339.SH,0,0,0,0.0480731490932906,0,0,0,0,0.149254799110871,0,0,0,0,0,0,0,0,0,0,0.160197764961115,0.162044657374433,0,0,0,0,0,0,0,0,0.152997235680874,0,0,0,0.198973236604018,-0.0227853058554921,0,0,-0.0299355301831471,0,0,0,0,0,0.0374252762405392,0,0.202252001131234,0,0,0,-0.00762026041413238,0,0,0,0,-0.31687026460267,0,0
X000630.SZ,0,0,0,0,0.0265847286035192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477301144443376,0,0,0.00326225293175843,0.046642424106978,0,0,0,0.00981578252194056,0,0,0,0,0,0.0570267475110458,0,0,0,0,0,0,0,0,0.125734442326307,0,0,0.0346973621986171,0,0,-0.0008471539589893,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0366942745134077,-0.0330917124021501,0,0,0,0,0,0,0,0,-0.151658079244845,0.00373838973966109,0.0403473981793057,-0.117158559392473,0,0,0,0,0,0,0,0,0,0,0,-0.216991525414505,0.0341122085174004,0,0.111322861548945,0.168270823980331,0,0,0,0.112555185930539,0,0,0,0,0,0,-0.079678051241543,-0.0769933808045319,0,0,0,0,0,0
Slope,0,0,0,0.696055032000662,0,-0.32266003506702,0,0,0.276886854427182,0.0213510753460394,0,0,0,0,0,0,0,0,0,0,0.294171231451397,0,0,0,-0.957033889126638,0,0,0,0,0,0,0,0,0,0.224091931561374,-1.10896859947616,0,0,0,0,0,0,0,0,0,0,0,0,-0.121018179356852,0,-0.602983855977744,0,0,0,0,0,0
TED,0,0,0,0,0,-0.774855465710949,0,0,0.101663248950926,0,0,0,0,0,0,0,0,0,0,0,0,1.01629732250087,0,0,0,0,-1.05238003139999,0,0,-1.02259894722468,0,0,0,-0.19767200721446,0,0.721297903140612,0,0,0,0,0,0,0,0,0,0,0.290351461083947,0,-1.55366644818912,-0.546984801209258,0,0,-0.812575535524058,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398203077841288,0.0116189367677425,0,-0.0127503323158172,0.0675307118100689,0.030895218312932,0,0,0,0,-0.157313008959348,0,0,0,0,0,0,-0.0608062268779388,0,0,-0.0610246454406196,0,0,0,0,0,0,0,0.0426920314551104,0,0,0,-0.00517385132716101,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0411623683701054,0,-0.0518160825888554,0,0,0,0,0,0.0173864403886216,-0.0118541186658203,-3.46944695195361e-18,0,0,0.045632173882306,0,0,0,0,0,0.130369276119134,0,-0.145399557259106,0,0,0,0,0,0.0318860675324256,0,0,-0.0335441342641563,0,0,0,0,0,0,0,0,0,0,0.0068949443893156,-0.0394723185776141,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00151831652046442,0,0.00149853330891353,0,0,0,0,0,0,0,0,0,0,-0.00264638797910972,0,0,0,0,0,0,0,0.00096407138460092,0,0,-0.000148373565188036,0,0,0.00136150145636155,0,0,-0.00134221204495109,0,0,0,0,0,0,0,0.00170878549861557,0,0,0.00280755010764959,-0.00168603518610226,0,0,0,-0.0234585677137418,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0130912092016564,0.0209372008835722,0,0,-0.0113850285195499,0,0,0.0655575773872969,0,0,0,0,0,0.0182071771672742,0,0,0,0,0,0,0,0,0,0,-0.0369433055287928,0,-0.0237469114150024,0,0,0,0.0181266477237967,0,0,0,0,0,0,0,0.0320209984977481,0,0,0,0,0,0,-0.0121766697588364,-0.0499797204201605,0,-0.0111462347755349,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0157091885318681,0,0,0,0,0,0,0,0,-0.014382351143179,0,0,0.00753825891238326,0,0.00510108770308591,0.000146596372020816,0,0,0,0,0,0,0,0,0,0,-0.0158573735611868,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.0182164074023589,0,0,0.00641739531184155,-0.00200823616687631,0,0,0,-0.0431341257359375,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036421493938975,0,0,0,-0.0256561319792693,0,0,-0.0108617935016636,0,0,0,0.00473565838025904,0,0,0,0,0,0,0,0,0,0,-0.00818865045298472,0,0,0,0,0,0,0,0,0,0.0141787764907532,0.0160157346854551,0,0,0,0,0,0
