,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X000301.SZ,X600426.SH,X600011.SH,X600111.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600352.SH,X600188.SH,X600486.SH,X002080.SZ,X601991.SH,X002353.SZ,X600219.SH,X600801.SH,X600795.SH,X600489.SH,X600803.SH,X300037.SZ,X600688.SH,X600299.SH,X600399.SH,X002409.SZ,X601168.SH,X600027.SH,X002497.SZ,X600157.SH,X601992.SH,X600516.SH,X300073.SZ,X000932.SZ,X000898.SZ,X000830.SZ,X600529.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0126880911747432,0.0132193471498232,0,0,0,0,0,0,0.110259136123536,0,0,0,0,0,0,0,0,0,0.04076120475538,0,0,0,0,0.00918460960571244,0,0,0,0,0,0,0,0,0.00548078875663869,0.0146792519961303,0,0,0,0,0,0,0,0,0,0,0,-0.00447193691203658,0,0,0,0,-0.000171974839582539,0,0
X600028.SH,0,0,0,0,0,-0.0709412887775377,0,0,0.0310677753937632,-8.67361737988404e-19,0,0,0,0,0,0,0.0355534376435724,0,0,0,0.123957395140384,0.00225010961161209,0,0,0,0,0.0420732371496144,0,-0.0076116369926282,0,0,0,0,0,0,0,0,0.0240946827892309,0,0,0,0,0,0,0,0,0,0.162743955699877,0,0,0,-0.00661987596136066,0,0,0,0,-0.000264219685952363,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593390262649492,0,0,0,0,0,0,0.150844469272529,0,0,0.468924691238588,0,0,0,0,0,0,0,0,0,-0.0250330558743603,0,0,-0.0578141189704701,0,0.0461500580996581,0,-0.00648507786116823,0,0,0,0,0,0,0,0,0,0.0210998922933731,0,0,0,0,-0.0171165771718638,0,0
X600309.SH,0,0,0.0234028478087199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345147214989346,0,0,0.0284216242297163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161501185153312,-0.160935606796988,0,-0.0100839587218319,0.0395644239330019,0,0,0,0.012873371005053,0,0
X600585.SH,0,0,0,0,0,0.0674930527830761,0,0,0,0,3.15914522543356e-05,0,-0.0563216040700648,-0.0389909331172796,0,0,0,0,0,0,0,0.0568489199550986,0,0,0,0,0,0,0,0,0.162808279081485,0,0,0,-0.0930493356670927,0,0,0,-0.0767845925686227,0.0871392370900636,0,0,0,0,0,0,0,0.0419054275559117,0,0,0,0.00809569914598848,0,0,0,0,-0.00752983047101325,0,0
X002460.SZ,0,0,0,0,0,0,0.182975082535624,0,0,0,0,0.40389946969763,0.0665485253176471,0,0,0,0,0,0,-0.121336536284969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23350289707647,0,0,0,0,0.0372315010631857,0,0.294745718032245,0,0,0,0.202731177755093,0,0,0,0.0594700232137724,0,0,-0.0704071600500017,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0852650120660818,0,0,-0.0230083196506601,0.0543237073540042,0,-0.0303206630226669,0,0,0,0.0481252514334705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890639389650887,0,0,0,0,0,0,0,0,-0.0315195651095925,0,0.0419734376940521,0,0,0.0411735791432819,-0.0923943332128016,0,0,0,0.0195349497601971,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.203604899971964,0,0,-0.000552214512583279,0,0,0,0,0,0,0.243206247396491,0,0,0,0,0,0,0,0,0,0,0.107609993071885,0,0,0,0,0,0,0,0.0570111236336323,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0739958836409547,0,-0.0171462376871507,-0.052746403491838,0,0,-0.0391481714083753,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171190761444327,0.133180575329957,-0.00211386327223208,0,0.0116640101555806,0,0,0,0,0,0,0,0,-0.0859889154650873,0,0,0.143579850219073,0,0,0,0,0,0,0,0.054850749241562,0,0.0416708116918936,0,0,0.0424422364823351,0,0,0,0,0.225735749824021,0,0,0,-0.0465122491621737,0.067902809169159,0,0,0,0.00911669598490956,0,0
X002271.SZ,0,0,0,0.0260305901660509,0,0,0.210210901831178,0,-0.0222361924945975,0,0,0.0970378999610309,0,0.212404207917248,-0.0154440541934783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185110891183464,-0.0797269375454746,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157235701447467,0,0,0,0,0.0127340429687926,0,0
X600547.SH,0,0,0,0,0.0109515448343579,0.0078394187328144,0,0,0,0,0,0,0,0,0.0221384773639322,0,0,0,0,0,0,0.117055677727782,0,0,0,0,0,0,-0.0309934014200665,0,0,0,0.309675585452693,0,0,0,0,0.127376437316851,0,0.0181891686179493,0,0,0,0,0,0,0,0,0,0,0,-0.00697846413439024,0,0,0,0,0.0142700522051754,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.323711594215544,0,0,0,0,0,0.506167691429258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14680585149129,0,-0.528253562494037,0,0,0,0.233080733573563,0,0,-0.0686631305349174,0,0,0,0.101564587636202,0,0,0,0.0959033344257249,0,0,0,-0.559846975039479,0.0991649063960037,0.0375738774056396,-0.0502143405369643,0,0,0,0.0532262126537058,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.154012830633048,0,0,1.73472347597681e-18,0,0,0,0,0.0214733229133435,-0.04060463544747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165571221101669,0,0,0,0.0562987943867153,0,0,0,0,0,0,0,0,0,0.0241906038830648,0,0,0,0.00622373208608819,0,0,0,0,0.00533338856368823,0,0
X600176.SH,0,0,0,0,0,0.11227996662888,0,0,0,0,0,-0.087876269709414,0,0,0.0102217542701121,-0.108614635744881,0,0,0,0,0,0,0,0.0605821516177686,0,0,0.121533466315912,0,0,0,0,0,0,0,0,0,0,0,0,0.00210834896319554,0,0.0660718315449425,0,0,0,0.296440031679745,0,0,0.154427082580437,0.0925518213300108,0,8.67361737988404e-19,0.0121326576742322,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.207525457081076,0,0,0,0,0,0,0,0.107339964480899,0,0.265582987773441,0.167091637796117,0,0.235677282214938,0,0,0.0647293383123407,0,0,0,0,0.110860426583883,0,0,0,0,0.112399104422527,0,0,0,0,0.0119730091052519,0,0,0,0,0,0,0,0,0,0,0,-0.00892262889476921,0,0,0,0,0,0,0
X000301.SZ,0,0,0,-0.193269138853746,0,0,0,0,-0.0729806926230545,0,0,0,0.332495976536778,0,0,0,0.0857132227812082,0,0.491920255404625,0,0,0,0,0,0,0,0,0,0.328987437871184,0,0,0,0,0.301729622089239,0,0,0,0.123851901156049,-0.380545818386828,0.0502154663792035,-0.277784085478525,0,0,0,0,0.118161464914945,0,-0.398002419302833,0,0,-0.234622478935056,-0.0436281041755568,0,0,0,0,0.0132150003913412,0,0
X600426.SH,0,0,0,0.0807548407342497,0,0,0,0,0,0.0679162650497686,0,0.0128401644211076,0,0,0,0.0942241151131542,0,0,0,0,0,0,0,0,0,0.0308731576504797,0.25302932869101,0,0,0,0,0,0,0,0,0,0,0.213262408107009,0,0.0321383662423157,0,-0.0333320992737363,0,0,0,0,0,0,0.118927264535305,0,0,0,0.0485283196675103,0,0,0,-0.0372989062935946,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.00170364582834824,0,0,0.131394198296851,0,0,0,0.00186442771273282,0,0,0,0,0,0,0,0,0,0,0,0,0.0357501423263209,0,0,-0.0898396458501393,0,0,0,0,0,0,0.00608456571200321,0.0976793157179384,0,0.0677607080096205,0,0,0,0,0.0153854740869616,0,0.00897430185381495,0,0,0,0,0.00551659757647903,0,0
X600111.SH,0,0,0,0,0,0.110164308329359,0,0.189693630411106,0,0,0,0,0,0,0.0773436768456916,0.265588228738245,0,0,0,0,0,0,0,0,0,0.108867899484461,0,0,0,0,0,0.0731927568855265,0,0,-0.0591230468878621,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714206961970651,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.218796983612334,0,0,0,0,0,0,0.132290620541674,0,0,0,0.0363490974707141,0,0,0.210343666939816,0,0,0,0,0,0,0,0.182003171627667,0,0,0,0,0,0,0,0,0,0,0,0.0973973680040791,0,0,0,0,0,0,0,0,0,0,-0.0316047175592454,0,0,0,-0.0191260424561166,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275555022821674,0,0.119483155745853,0,0,0,0,0,0,0,0,0,0.142923092497703,0.0573209055156203,0.0634646594595752,0,0,0,0.0394108027982628,0,0.257888081077789,-0.0793039718653828,0,0,0,0,0.0396449573482862,0,0,0,0,0,0,0,0,0,0.0584956974056458,-0.0596954267851133,0,0,0,-0.0147873466884854,0,0
X601898.SH,0,0,0.150076404978574,0,0,0,-0.00739923503669719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359144390280321,0,0.0618629387831015,0,0,0.15766956418762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100121539650517,0,0,-0.0203305412672022,0,0,0,-0.0172886726320158,0,0
X600010.SH,0,0,0,0,0,-0.0678516690560865,0,0,0,-0.120948413261571,0,0,0,0.118557311092081,0,0,0,0,0,0.128156641514843,0,0,0,0,0.0282583405841718,0,0,0,0,0,0.16385803293635,0,0,0,0,0,0,0,0.0297779073801715,0.166294589944291,0,-0.014440988315738,0.107472233199627,0,0,0,0,0,0,0,0,-0.00017341270386173,0,0,0,0,0.00355400382337067,0,0
X600352.SH,0,0,0,0.0303930405389472,0,-0.11761421875754,0,0,0,0,0,-0.0682446462183208,0,0.24885625425779,0,0,0,0,-0.0421202990652788,0,0,0,0,0,0,0,0.184856849508907,0,0,-0.0188201362723107,0,0,0,0,0,0,0,0.196424936940741,0,0.181661161139406,0,0,0,0,0,0,-0.0994615825925747,0,0,0.0647912520634629,0,-0.00686802594028234,0.0433083713588331,0,0,0,0.0196233068614343,0,0
X600188.SH,0,0,0.265612836833112,0,0,0.0198635119816225,0,0,0.0750138694115371,0,0,0,0,0,0.0990433906019426,0.0760303298909536,0,0,0,0.00554130263970226,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095232508031052,0,0,0,0,0,0,0,0,0,0.0617302117196809,0,-0.00589637126678973,0,0,0,0,-0.00421421905667632,0,0
X600486.SH,0,0,0,0.100681747642066,0,0,0,0,0,0,0,0.0558913679915974,0,0,0,0,0,-0.00294553639497582,0,0,0,0,0,0,0,0,0,0,0.0527265277620047,0.0623915187234478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228799112068557,0,0,-0.0342713316104405,0.0397278628377803,0,0,0,-0.0132869119544167,0,0
X002080.SZ,0,0,0,0.108242425026776,0,0,0,0,0,0.21272410843285,0,0,0,0,0,-0.354254464770866,0.137074090461624,0,0,0,0,0.157058684722607,0,0,0,0,0,0.347629707866977,0,0.10908968635204,0,0,0,0,-0.139365012180146,0.675336273892514,0,0,0,0,0,0.139818398473548,-0.0540237692124037,0,0,0,0.175853509736247,0,0,0,0,-0.0525167282533005,0,0,0,0,0.0909709473344446,0,0
X601991.SH,0,0,0,0,0,0.02123833270462,0,0,-0.0662025043937488,0,0,0,0,0,-1.73472347597681e-18,0,0,0.113230452781444,0.0677083123410913,0,0,0,0,0,0.148472711128277,0,0.0410772666930548,0,0,0,0,0,0,0,0,0,0,0,0,0.0220958750865427,0,0,0,0,0,0,0,0,0,0,0,-0.0147571234209096,0,0,0,0,0.00118833166608609,0,0
X002353.SZ,0,0,0,0,0,0,-0.0702688553781572,0,0,0,0,-0.00273281349064108,0,0,0,0,0,0,0.256574183954042,0,0,0,0,0,0,0.12685522170254,0,0,0,0,0,0,0,0,-0.0552158197229148,0,0,0,0,0,0,0,0,0,0,0,-0.118328372752203,0,0,0.102726987622295,0,0.00520056190042589,0.0265162607911202,0,0,0,0.00470854733395017,0,0
X600219.SH,0,0,0,0,0,-0.0172789900395763,0,0.129153323817162,0,0,0,0.1047907745973,0,0,0.100243368597284,0,0,0,0,0.0636124250394967,0,0,0,0,0,0,0,0,-0.0261861735365407,0,0,0,0,0,0,0,0.0740707521625234,0,0,0.126067311716703,0,0,0,0,0,0.0386090883744666,0,0,0,0,0,-0.0317463918301847,0.0622815812990544,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.390617282610216,0,-0.00460507515682322,0,0,0,0,0,0,0,0,-0.0499363640197087,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0988147121962455,0,0,0,0,-0.049072520576041,0,0.0893531983899798,0,0,0.0720206997705706,0,0,0.0581950070985757,0,-0.0343760219556601,0,0.125340602463216,0,0,0,0,0,0.00227591831693765,0,0,0,-0.00756257287652442,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.144659446666395,0,0,0.0331552562016564,0,0,0.030460059729703,0,-0.000526798693895682,0.304497601410227,0.031041245843094,0.0333392072295153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171509444229749,0,0,0,0,0,0,0.0110507470482828,0,-0.014472411294595,0,0,0.0145779772333419,-0.0250177502359369,0,0,0,-0.013384109431056,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.735898044721054,0,0,0,0,-0.0183211269562689,-0.0288828297085596,0,0,0,0.0540294615554951,0,0,0,0,0,0.0541749075123029,0,0,0.104084864135099,0,0,0,0,0,0,0,0,0,0,0,0.0377050404112196,0,0,0,0.0112353096541939,0,0,0,0,0,0,-0.00341623317204803,0,0,0,-0.010924739153507,0,0
X600803.SH,0,0,-0.108475265933885,0,0,-0.0313137216257163,0,0.120670701457491,0,0,0,0,0.115991641989557,0,0,0.0704502077579771,0,0,0.0649982166922081,0,0,0,0,0,-0.011202910253499,-2.16840434497101e-19,-0.0583426577913901,0,0,0,0,0,0,0,0.0899881378848637,0,0,0,0,0,0,0,0,0,0,-0.0183765044999878,0,0,-0.0113745728838693,0,0,0.0033708613386035,0,0,0,0,-0.00837892650695203,0,0
X300037.SZ,0,0,0,0,-0.133243335825125,0,0,0,0,0,0,0.0977004139169087,0,0,0,0,0,-0.265704430747061,0,0,0,0,0,0,0,-0.214958326285069,0,0,0,0,0,0,0,0,0,0,0,0,0.375163608040767,0,0,0,0,0,0,0.352922044828719,0,0,0,0,0,-0.036880707788193,0,0,0,0,-0.0228458277139755,0,0
