,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X601991.SH,X600547.SH,X000898.SZ,X600111.SH,X600516.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X600027.SH,X002271.SZ,X000792.SZ,X000553.SZ,X601699.SH,X000408.SZ,X600299.SH,X601158.SH,X600808.SH,X600219.SH,X600489.SH,X000932.SZ,X000830.SZ,X000959.SZ,X000883.SZ,X002110.SZ,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.222143193342872,0,0.0344575689827267,0,0,0,0,0,0,0,0,0,0,0,0.00356606652175085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494699517517628,0,0,0,0,0,0,0,0.156541440023825,0,0,0,0,0,0,0.00118727091427286,4.33680868994202e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0819410464230152,0,0,-0.00943111990741042,0,0,0,0,0,0.0378368268685347,-0.145795075223933,0,0,0,0.463745385124616,0,-0.221501142262343,0,0,0.285455487097552,0,0,0,0,-0.057136275147903,0,0,0,0,0,0.0262998079882502,0,0,0,0,0,0,-0.0970570604018908,0,0,0,0,0,0,0,-0.0167746110831194,0.0206719376910849,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0381629727471105,0,0,-0.0555295521073086,0,0,0,0,0,0.0985121000309053,0,0.216287394585549,0,0,0,-0.0649177846757773,0,0.140778718096524,0,0.153745813324528,0,0.0402800840615223,0.132315829206006,0,0,0,0,0,0,0,0,0.0631527183905692,0,0,0,-0.011701570451033,0.00771053937647406,0,0,0,0,0,0
X600688.SH,0,0.311667763799585,0,0,0,0,0,0.0778440026202245,0,0,0,-0.057161217337854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273995482272049,0,0,0.0427074026879232,0,0,0,0,0,0.0846845100833253,0,0,0,0,0,0,0,0.0165578234991784,0,0,0.004598801471156,0,0,0,-0.0195707722327081,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.101413906010601,0.163100181210588,0,0,0,0,0,0.0524278694533264,0,0,0,0,0,0,0,0,0,0.0516353827043215,0,0,0,0,0,0,0,0,0.195140003186933,0,0,0,0,0,0,0,0,0,0,0.0975384926340868,0,0,0,0,0,0.774911089266956,0,0,-0.0223936214700384,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0403994981350164,0,0,0,0.100159180632928,0.0203650859464044,0,0,0,0,0,0,0,0,0,0.101109249596611,0,0,0,0,0,8.67361737988404e-19,0,0,0.0669745861242869,0,0.0730079469537647,0,0.000248247988467153,0,0,0,0.00853692331713232,0,0,0,0,0,0,0
X300072.SZ,0.017934333844102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417538757949099,0,0,0.250533088658774,0,0,0,0,0,0,0,0.199967530097328,0,0,0.0356816098876657,0.292186543409351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16305340268183,0,0,0,0.0323912551002257,-0.0537536632711154,0,0,0,0,0,0
X601992.SH,0,0,0,-0.111170108939067,0.0587168777915227,0,0,0,0,0.111138762879547,0,0,0,0.0627919372231431,0,0,0.189863449780395,0,0,0,0,0,0.125337441238197,0,0,0,0.0283105595591394,0,-1.73472347597681e-18,0.0571644379270616,0,0,0.218630030515631,0,0,0,0,0,0.0164079515380482,0,0,0,0,0,0,0.0449538524894357,0,0,0,0,0.00906018733243437,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.519632319377037,0,0,0,0,0,0,0,0,-0.307550490393961,0,0,0,0,-0.0737201232504558,0,0,0,0,0,0,0,0,0.00515463155438081,0.226254134155709,0,0,0,0,0,0,0,0,0,0.216142320319225,0,0,0,-0.00717933532079758,0,0,0,0,0,0,0
X601991.SH,0,-0.0309144686984208,0,0,0,0,0,0,0,0,0,0.0545301903962796,0,0,0,0,0.0336174892173848,0.201232382566438,0,0,0,0,0.0983194123489998,0.0668056198380123,0,0,0,0,0,0,0,0,-0.0364193548805466,0,0.0911658696618552,0,0,0,0,0,0,0,-0.0087913176344844,0,0,0,0,0,0,0,-0.00502176282714138,0,0,0,0,0,0
X600547.SH,0,0.384770844956641,0,0,0,0,0,0,0,0,0.0833659757980596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459101756872269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703858505527411,0,-0.0264601284601913,0,0,-0.146757557938477,0,0,0,-0.0102392500302619,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.220438087752663,0,0,0,0,0.0184389968751866,0,0.0440410158524792,-0.0940490908901552,0,0,0,0,0,0.0392877217394981,0,0,0.0788591575222994,0,0,0,0,0,0,0.0742045645637267,0,0.134575600372456,0,0,0,0,0,0,0,0,0.361785567804315,0,0,0,0,0,0,0,0,0,0,0,-0.0122011460110648,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429493724020854,0.0859277514929069,0,0,0,0,0.0111313224024739,0,0,0,0,0,0,0,0.0716107066764868,0.238029511938034,0.0585101560497253,0,0,0,0,0.35268374387347,0,0,0,0.0122617970767865,0,0,0.0368437948256386,0,0,0,-0.010330032788676,0,0,0,0,0,0,0
X600516.SH,0,0,-0.0853748086483943,0,0,0,0,0.246957102363893,0,0,0,0,0,0,-0.00593616312838971,0,0,0,0,0,0,0,0.335248310134574,0,0,0.0777542406166022,0.0908298464890411,0,0,0,0,0,0.220199353619037,0.00905892693822294,0,0,0,0,0,0,0,0.144077602841198,0.195220431507442,0,0,0.162994425086067,0,0,0,0,-0.0564382173063734,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0249982156507916,0,0,0,0,0,0.0526304911865027,0.130695757812291,0,0,0,0,0,-0.0202535919465983,0,0.00626181913499331,0,0,0.064232008066592,0,0,0,0,0,0,0,0,0,0,0,0.0844280673333848,0,0.0509993645601217,0,0,0,0,0,0,-0.0240243075715106,0.0366082781151649,-0.153422459877724,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106732389358597,0,0.548610937467374,0,0,0.261768015332406,0,0,0,0,0,0,0,0,0.272025407280035,0,0,0,0,3.46944695195361e-18,0,0,0,0.226796505784684,0,0,0,0,0,0,0.122432370069046,-0.052624714549717,0,-0.148972269371093,0,-0.19259620531494,0,-0.0255911049718566,0,-0.248119792789328,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0624670297207437,0,0,0,0,0,0.123273029059876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373899736502973,0,0,0,0,0,0.251401431076228,0,0,0,0,0,0,0,0,0,0.0369414739614661,0,0,0,0,0,0,0,-0.0590853383488085,0.0729003836877398,0,0,0,0,0,0
X000709.SZ,0,-0.0156244433625304,0,0,0,0,0,0,0,0,0.113272560533866,0,0,0,0,0,0,0,0.00354239445460341,0,0,0.0781949266998929,0.0345012937484445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102447172258689,0,0,0,0.306552273923649,0,-4.33680868994202e-19,0,0,0,-0.00490435326974105,1.0842021724855e-19,0,0,0,0,0,0
X600352.SH,0,0,-0.379083505944954,0,0,0,0,0,0,0,0.236318581302652,0,0,0,0,0,0,0,0,0,0,0,-0.00351647448739593,-0.039263637253514,0,0,0.0462249442310495,0,0,0,0,0,0,0,0,0.0490112142908014,0.182053264442766,0,0,0,0,0,0.587749939476019,0,0,0,0,0,0,-0.0041879421035158,0,-0.163002149186071,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461396058564691,0.0446428411625174,0.0423725703333801,0,0,0.339463137530454,0,0.0869744000766544,0,0,0,0,8.67361737988404e-19,0,0,0,0.0267879845796148,0,0,0,0,0,0.331836398258969,0,0,0,0,0.123468767052216,0,0,0,0,0,0.00218599339665778,-0.0149114647838565,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.116163345128253,0,0.129552945262213,0,0,0,0,0,0.0497027188016883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370773595913004,0,0,0,0,0.00122051237870332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185541226784203,0,0.00309810058033382,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0251237429599433,0.0458051993647606,0,0.104830054716041,0,0,0,0,0,0,0,0,0,0,0,0.311635420560932,0,0.0814990868254399,0,0,0,0,0,0,0.0229862637635354,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498472773352855,0.0367111915793928,0,0,0,0,0,0
X000792.SZ,0,0,-0.117384973606309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181651824451235,0,0,0,0,0,0.391273920318078,0,0,0,0,0,0,0,0.398505508054931,0,0.308014794255396,0,0,0.0649098127986298,0,0,0,0.0636095380405732,-0.195006847867868,0,0,0,0,0,0,0,0,0.00504147330280101,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0631397890441692,0,0,-0.0348765689265632,0,0,0,0,0.00886421844776,0,0,0,0,0,0,-0.142867921297624,0,0.292695131439563,0.143383996398406,0,0.187342847592304,0,0,0,-0.114014515733917,0.159733698643027,0,0.251459725757888,0,0,0,0,0,0,-0.1870519440542,0,0,0.131237539623342,0,0,0.0804423138905197,0,0,0,0.00825045432419708,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0207131597341912,0,0,0,0,0,0.518077678353881,0,0,0,0.12810300290779,0,0,0,0.0547407392918558,0,0,0,0,0.0168300689229692,0,0,0,0,0,0,0,0.0326290370417186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364707314608428,0,0.183973961384866,0,-0.0237447707248391,0.0374831609239339,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105983091493174,0,0,0,0,0,0,0,0,0,0,-0.00902764627615095,0,0,0.315621424933452,0,0,0,0,0,0,0,0,0,0,0,0,0.140494001107224,0,0,0,0,0.00258152166618696,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0266469413745624,0,0,0,0.0680990768424239,0.0186294929601596,0.2033005119805,0,0,0.179815531096995,0,0,0,0,0,0,0,0,0,0,0.103644425714063,0,0,-0.0219661386700439,0,-0.0453557977212652,-0.0905665245045009,0,0,0,0.285426096895496,0.135577726000485,0,0,0,-0.174522347077903,0,0,0,0,0,0,0,0,0,-0.344033261076329,-0.0170626006082292,0.0448389847990663,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.106420762455164,0,0,0,0,0,0,0.00650394071451403,0.0943188511256044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182750294514226,0,0,0,0,0,0,0,0,0,0,0,0,0.0219805882579752,0,0,0,0.00670482994609423,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0174008487367933,0,0,0,0.0649947589863252,0,0,0,0,0,0,0.450268618968299,0,0,0,0,0.0142961393185338,0,0.0996796042084568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219709592170271,0,-6.93889390390723e-18,0,-0.00278495539689848,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.00033719535943938,0,0,0,0.107460563452273,0,0,0.114564993495341,0,0,0,0.0489088461119394,0.144513125049994,0,0,0,0,0,0,0,0,0,0.0744021684419443,0,0.0601527452620084,0,0,0,0,0,0.0462789609452969,0,0,0.0602091194704547,0,0.0447651599868203,0,6.93889390390723e-18,0,0.0231424313755144,-0.0262588870719092,0,0,0,0,0,0
X600489.SH,0,0,0,0.00490356148862278,0,0,0,0,0,0,0,0,0,0,0.112482028592072,0,0,0,0,0,0.477434215070385,0,0,0,0,0,0,0,0,0,0,0,0.055868369708622,0.113861789124615,-0.0322293740741354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00662705495517132,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.20998845275859,0,0,0,0,0,0.157123514633134,-0.0526274174403254,0,0,0,0,0,0,-0.0212965292074455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340914817423228,0,0,0,-0.0445084950049582,0,0,0.244989977825253,0,0,0,-0.00298409757599189,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.073365526238824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466043670758006,0.544515251092681,0,0.181663689596319,0,0,0,0.274875508291285,0,0,0,0,0,0,0,0,0,0,0,0,0.18999498541543,0,-0.177467613213473,0,0.0844429614419744,-0.056024329160384,0,0.579990837476687,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0683562744444344,0.100176939792005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805353466912971,0.271803348028794,0.10492133523118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797724493250005,0,-0.0141921281935244,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102698689209203,0,0,0,0,0,0,0,0,0,0,0,0.0508716330402048,0.0433857942406219,0,0,0,0,0.0662398167904469,0,0,0,0.111507568352061,0,0.0491411652229536,0,0,0,0.0479901255862762,0,0.0648156018125874,0,-0.000190917646722537,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.106743412230931,0,0,0,0,0,0,0,0,0.293566843761614,0,0,0,0,0,0.226851323616361,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.132925227265649,0,0,0,0,0,0,0,0,0.602904926575292,0.246944803870339,0,0,0,0,0,0,0,0.0220823080588016,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148709137182898,0,0.104697591465697,0,0.0197808678045273,0,0,0,0.0166174518984972,0.0393991388138353,0,0,0,0,0,0.0601177041286563,0,0,0.025209332519849,0.0759385685446354,0.00645533096806363,0,-0.0633371844805075,0,0,0,0.131598522534358,0,0,0,0,0,0,0,0,-0.00146260622006499,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0338524141734461,0,0,0,0,0,0,0,0,0,0,0,-0.019072871198659,0,0,0,0,0.149500828430526,0,0,0,0,0,0.385273386897342,0,0,0,0,0,0,0,0,0.372446225984603,0,0,0,0,0,0.00772338928714956,0,0,0,0,0,0,0
Change_TY3M,0,-0.21979413545598,-0.0951151211178439,0,0,0,0,0,-0.0635328524192605,-0.092507917649822,0,0,0,0,0,0,0,0,0.0294337900770304,0,0,0,0,-0.0557763360500518,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,-0.169980569814303,-0.179003901971328,0,0,0,0.0909036070192652,0,0.0419859111977859,0.00976508994521885,0,-0.00546238459415895,0,0,0,-0.0335150859153109,0.0119505931288632,-0.0387096273029089,0,0,0,0,0
Slope,0,0,0,0.154437921763703,0,0,0,0,0.698206392821578,0,0,0,0,0,0,0,0,0,0,0,-0.120378512017361,0,-0.306260324455164,0.240331105429844,0,0,0,0,0,0.167177786367203,0,-0.271291850897092,0,-0.539289233293817,0,0,0,0,0,0,0,0,0.0991238870439432,0,0,0,0,0,0,0,1.32975329155572,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.371395058626862,0,0,0,0,0,0,0,0,-0.0454000648075133,0,0,0,0,0,0,0,0,0,0,0,0,-0.114293270829082,0.145416886772576,-0.245713517901542,0.393898905086133,0,0,0,0,0,-0.0126968210236831,0,0,-0.492289657696113,0,0,0,0.790646803201113,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0196478893909022,0,0,0,0,-0.183211818623672,0,0,0,0,0,0,0,0.0131422380627083,0.0748407139966475,0,0,0,0,0,0,0,0,0.0906304145590614,0,-0.0177139471475128,0,0,0.0861052281125504,0,-0.0929012675304963,-0.0795322188403245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695676532407716,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.231581022230322,-0.0729543189133945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678646776148742,0,0.0275898099229355,0,-0.0628297603214819,0,0,0,0,0,0.0900257547299624,0,0,0.0186259859853264,0,0,0,-0.0119584853551741,0,0,0,0,0,0,0
MKvol,0,0,0,0.00178705790699812,0,0,0,0,0,0,-0.00101666789510801,0.000547163520848091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121218393696531,0,0,0,0,0,0.00152142045129183,0,0,0,0,-0.00111990570191422,0,0,0,0,0,0.000514685496521656,0,0,0,0,0,0,-0.00283955332044954,0.0061670126327055,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0557198698796346,0,0,0,0,0,0,0,0,0,0,0,0,0.00428064910867863,0,0,0.0601867790441386,0,0,0,0,0,-0.0341896032886217,0,0.0149963141585497,0,0,0,0,0,0,0.0146440692511127,-0.0178547517175222,0,0,0,0,0,0,0,0,0.0334851817241418,0,0,0,-0.00761684696601633,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00444233987796669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345007305250495,0,0.00111123634445635,0,0,0,0,0.0105416725211001,0.00299284307850389,0,-0.014557297656769,0,0,0,0.000773386492363979,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423524907617985,0,0,0,-0.000137711569807707,0.014558143680803,0.00642861724486879,0,0,0,0,0
CarbonVol_Hubei,-0.0312978651192615,0,0,0,0,0,0,0,-0.122484729669794,0,0,0.00489337393625461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202910179073659,0,0.00844145676464792,0,0,0,-0.00227743699109425,-0.0123153753841264,0,0,0,0,0,0,0,-0.00861800077467318,-0.00662146294037524,0,0,0,0,0,0,-0.0156157928915393,0.00226826625101927,0,0,0,0,0,0
