,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X601600.SH,X601898.SH,X600010.SH,X600886.SH,X600362.SH,X600660.SH,X600801.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600688.SH,X000786.SZ,X002466.SZ,X600795.SH,X600027.SH,X601992.SH,X600176.SH,X600529.SH,X600299.SH,X600426.SH,X002353.SZ,X600612.SH,X600315.SH,X002409.SZ,X600126.SH,X002080.SZ,X000723.SZ,X600219.SH,X600516.SH,X002075.SZ,X000898.SZ,X000932.SZ,X600486.SH,X000959.SZ,X601158.SH,X000883.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,-0.00754499666157421,0,0,0,0,0,0,0.141232319827171,0,0,0,0.193118640970481,0,0,0,0,0.0497324363156434,0,0,0,0,0,-0.103377233073629,0,0,0,0,0,0,-0.0440428612129005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817714062946243,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0137359588178689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915465520949799,0,0,0.0381760406276496,0,0,0,0,-0.0588929837497092,0.0136241563409412,0,0,0,0,-0.0562201354603325,-0.00578051820150295,0,0,0,0,0,0.00969985866010964,0,0,0.158580607059271,0,0,0,0,0.00884027627781551,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592702498573434,0,0,0,0.127149236065029,0,0,0,0,-0.0362044754215169,0,0.121398645827489,0,0.062610984223568,-0.0309384769528942,0,0,0,0,0,-0.0259087254177634,-0.00992784309828953,0,0,0,0,0,0,0,0,0,0,0,0,0.0430733732678052,-0.000179558507586076,-0.00083789002031969,0,0,0,-0.0790609475361332,0,0
X600362.SH,0,0,0,0,0,0,0,0.119762430671998,-0.00910277783739074,0.0121045137598558,0,0,0.0539836867410238,0,0,0,0,0.0656757139183152,0,0.149626414793187,0,0,0.215734627664538,0,0.148719681458825,0,0,0,0,0.0693983050431898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613961690663547,0,0,-0.0434536878487099,0,0,0,0
X600660.SH,0,0,0,0,0.168284265320539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195317821549336,0,0,0,0,0,-0.0235341947941827,-8.67361737988404e-19,0,0,4.33680868994202e-19,0,0,0,0,0.0259499007836786,0,0,0,0,0,0,0,0,0,0,0,0.000304978739139863,0.0307207687186381,0,0,0,0,0,0
X600801.SH,0,0,0,0.39717061135441,-1.73472347597681e-18,0,0,0,0,0.14263891488585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126377075905654,0,0,0,0.336505558044454,0,0,0,0,0.00781296396513881,0,0,0.04848177985531,0.0118920075752072,0.116967894458862,0,0.0190922916559946,0,0,0,0,0,0,0,0,0,-0.0362310906312007,0.0530697588513902,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0871368300571981,0.71288718449945,0,0,-0.0157365809737602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852337351374198,0,0,0,0,0,0,0,0,0,0,0.141069210262742,0,0,0,0.096112023635426,0,0,0,0.112934254917788,-0.0228571565226854,0,0,0,-0.0127340741429982,0,0,0,0.0496579483162303,-0.0159595329133683,0.0186998426504811,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.254358573144427,0,0,0.0733341897274617,0,0,0,0,0.0943110418115403,0,0.139055961310234,0,0,0,0,0,0,0.166482189229218,0,0.0425928412480562,0,0,-0.0675718721415599,0,0,-0.000942318779421798,0,0,0,0,-0.0274235944468641,0,0,0,0,0,0,0,0,-0.00470348978619496,0,0,-0.0586346013866262,0,0,0,0
X600352.SH,0,0,0,0,0.0304292061655584,0,0,0.0256053612777325,0.0351330902714617,0,0,0,0,0,0,0,0,0.0490955560039763,0,0,0,0,0,0,0.0239547120406379,0.0220278765269117,0,0,0,0,0,0.0487201433921081,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.166060545428171,-0.014309758902928,0,0,0,0,0,0,0,0,0.0034713554260494,0.00538405456121872,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.00557763655723379,0.0136531662095247,0,0,0,0,0,0,0,0,0.0285275368637931,0.00368341533419635,0,0,0,0,0,0,0,0.26137201271223,0,0,0,0,0,4.33680868994202e-19,0,-0.0318786044520276,-0.0313735148078757,0,0,0,0,0,0.0467362841934898,0,0,0,0,0,0,0,0.0428791141330212,0,-0.014752899416921,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0655454324798365,0.185933112252563,0,0,0,0,0.42420052550558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364874093446038,0,0,0,0,-0.0497903142948135,0.0559263799900261,0.0287634926121747,0,0,0,0,0,0,0,0,0.0139114088787372,0,0,0.250562041108632,0,-0.00676761536151359,0.0196679853523861,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171998228694295,0,0,0,0,0,0.00257129085980075,0,0,0,0,0,0.205143532423553,0.0812686048677109,0.173141081326932,0,0,0,0.0206859114430003,0,-0.0877836253444541,0,0.127514527704914,0,0,0,0,0,0,0,0,0.0415638416824934,-0.0191311799876814,0.00158606661206009,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.149626105397745,0,0,0,-0.0081097518081961,0,0,0,0,0,0,0.25779921713525,0,0,0,0,0,0,0,0,0,0.122953953087011,0,0,0,0,0,0,0,0,-0.0157259908764813,0.0612680389062469,0.041954630724383,0.102392443130647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235574122592794,0.00961986232591907,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.435178279783997,0.367788197334348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688082398396061,0,0,0,0,0,0,-0.228702520630641,0,0.194165796480382,-0.150750393410684,0,0,0,0.075588205271234,0.062588947460948,0,0,0.0707393136176127,0.134363860492659,0,0,0.424868703822876,0,0,0,0,0,0.0325505197542265,-0.0559144982756516,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.011104890637237,0,0.0116040801627967,0,0.0452327863269959,0,0,0,0,0,0,0,0,0,0,0,0.101897207555377,0,0,0,0.00332081108794491,0,0,0,0,0,0,0,-0.0399763942762474,0.0518636701840074,0,-0.000167980343377257,-0.0566301146244418,0,0,0,0,0,0,0.185155151122888,0,0,0,0,0,0,-0.00971016818787461,0.0162808548485444,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0579952518126826,0,0,0.645933251809253,0,0,0,0,0,0,0,0.0925722366468429,0,0,0,0.180048888597856,0,0,0,0,0,0,0,-0.0195707699988898,0,0,0,-0.109715720251534,0,-0.0457561684278589,0,-0.0131327257590726,0,0,0,0,0,0,0,0.0629411121841295,0,0,0,0,-0.0212424032225275,0.0285845195928935,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0573274842977056,0,0,0,0,0,0,0,0,0,0.00118530003674383,0,0,0,0,0,0,0,0,0.0456721791696963,0.0121253484697787,0,0,0,0.0793064639742996,0,0.0309050844855316,0.0772195789664237,0,0,0,0,0,0,0.0306502269880213,0,0,0,0,0,0,0,0,0,0,0,-0.00662036059948876,-0.00518396317739106,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0276953312225342,0,0,0,0,0,0,0,0,0,0,0,0,0.183869492714899,0,0,0,0,0,0,0.14399979570214,0,0,0,0,0,0,0,0.0526217187898182,0.149981226387823,0,8.67361737988404e-19,0,0,0,0.30122781098179,0,0,0.0339161100054985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,-0.0382658011136103,0,0,0.298413036944457,-0.161538818812898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546197964114253,0,0,0,0,0,0,-0.0907731865827389,-0.0261638225394293,0,0.0619360757155504,0,0.0539752994710623,0.247547337404028,0,0,0,-0.0532214791606121,0,0,0.0899101393800298,0,0,0,0,0,0.0182457161265634,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.153768144774913,0,0,0,0,0,0,0,0,0,0,0.054276864960088,0.150520885228283,0,0,0,0,0.0662461052895877,0,0,0,0,0.042411389518261,0,0.325158668441568,-8.67361737988404e-19,0,0.0244254523250129,0.00488394135055103,0,0,0.189542669824601,0,0.00413711530880235,0,0,0,0,0,0,0,0,0,0,-0.0125364019772195,0,0,0,0,0,0
X600426.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.000306815808065267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195716301528335,0,0.0465747825435383,0,0,0,0,0,0.175636608939606,0,0.0767098871455987,0.0952821045875288,0,0,0,0.175793760907648,0,0,0,0,0,0,0,0,0,0,0,0,0.00153504221388195,0.00910291786882429,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0225428206068301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973246029729206,0.56628627164441,0,0,0,-0.186354394528907,0,0,0.0374040759799851,0,0,0,0,-0.233290035200565,0,0,0,0.397716829051274,0,0.124103621008137,0.155120094879149,0,0,0,0,0,0,0,0,-0.00774489517540083,-0.037957100887681,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0839361347468556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18049060318634,0,0,0,0,0,0,0,0.045143839210295,0,0.0448793659282056,-0.0826492104748184,-0.032850811041505,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354996381189775,0.0127881079923285,0.000675217663091052,0,0,0,-0.00123786890820641,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.302815404253191,0,0,0,0.00998346985558102,0,0,0.298600786190999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411207855794903,0,0,0,0.20340073909418,0,0,-0.00330126160745355,0,0.0362943395730609,0,0,0.201222967084665,0,0,0,0,0,0,0,0.171816813809916,0.0821083670603157,0.00428818768105575,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0.362043977612987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389306035567518,-0.0575373077594027,0,0,0,0,-0.286487321850145,0,0,0.0310633253395313,-0.138473004322808,0,0,0,0.548441507069397,0,0,0,0.173200628080112,0,0,0,-0.0276642586282372,0,0,0,-0.241963834665065,0.019988632497168,4.33680868994202e-19,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.14950323497866,0,0.134844932701881,0,0,0,0,0,0,0,0,0.120606263018319,0,0,-0.211124696391051,0,-0.160749927056319,0.327150544330627,-0.100021071607597,0,0,0,0,0,0,-0.82325145341293,0,0,0.182775366729482,8.67361737988404e-19,0,0.621030608831129,0,0,0,0.104480217177648,0,0,0,0,0,0,0,-0.0938298895093661,0.0540976334751647,-0.0709795213733546,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585105797928185,0,0,0,0,0,0,0,0.155235489811074,0,0,0,0.0215311612867166,0.268962271333492,0,0,0.316677886928713,0,0,0,0.0171166167731573,0,0,0,0,0,0,0,0.181576499816979,0,0,0,0,-0.0450651486220979,0,-0.00536334616793909,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274497393000295,0,0,0,0,0,0,0.155117995822871,0,0.165354617210004,0,0,-0.027622339902177,0,0,0.324714790198993,0,0,0.11564712786309,-0.0474314626368428,0,0,0,0.245743814287786,-0.0179312223412126,0,0,0,-0.0166388550482092,0,0,0,0,-0.0238907939891877,0.0207357438044785,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,-0.039822271181796,0.0224472074937513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128593008291088,-0.0110286143368099,0,0,0,0.0279073955557169,0,0,0,0.0328789544583138,-0.105086621506465,0,0,0.01099407806892,0,0,0,0,0.00874940261787724,0,0,0,0,0,0,0,-0.0115398179368395,-0.00394709225619442,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0651313325866618,0,0,0,0.00870409914473604,0,0,0,0,0,0,0.0558386066973868,0,0.196070986735045,0,0,0,0,0.128297134277183,0,0,0,0.104652036512866,0,0,0,0.105282927954608,-0.0361259366091385,0,0,0,0,0,0,0,0,0.140160348521787,0,0,0,0,0,0,0,-0.027948488316489,0.0259819322342655,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.113348189539874,0,0,0.0608426438164978,0.425442997548724,0,0,0,0,0,0,0,0,0,0,0,0.261190269012165,0,0,0,0.115232236845212,0,0,0,0,0,0,0,0,0,0.220697542637703,0.0949379347525912,-0.00527180968228761,0,-0.0424502865374759,0,0,0,0,0,0,0,0,0,0,-0.10092106696625,0.0149863394165873,-0.02380809724873,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511419413185145,0,0,0,0,0,0,0,0,0,0.030360326252901,0,0,0,0,0,0.110300489339524,-0.0263973957052844,0.146950968760623,0,0.0751059444372281,0,0,0.0253518243279618,0,0,0,0,0.0195596481953377,0,0,0,0,0,0,0,0,0,0.0196487963097112,0.000809797089891317,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.104920070696262,0,0.163675620632058,0,0,0,0,0,0.0810704221201723,0,0,0,0,0,0,0.0341041767017224,0,0,0.0347344936411583,0,0,0,0,0,0,0,0,0,0.012437723791283,0,0,0,0,0,0,-0.0117838777754557,0,0,0,0,0,0,0,-0.00154347813386912,-0.000771202851370124,0.00451048271656838,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.260747292576438,0,0,0,0,0,0,-0.24131212273817,-0.00850687724740921,0,0,0,0,0,-0.10309541708125,0,0.139191448843987,0,0,0,0.0148473204962341,0.0375942492673369,0,0,0.0752691138312742,0,0,0.0186711642535913,0,0,0,0,0.0803547555543314,0,0,0,0,0,-0.264353847503375,0,0,0,0.00478192399986067,0.026266930482387,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0810014014620852,0,0,0,0,0.265666906243474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10912749624841,0,0,0,0,0.100636891295627,0,0,0,0,0,0,0,-0.00695913085614961,0.445166394683208,0,0,0,0,0,0,0,0.0875063453079371,-0.0492576003774476,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.00214379136307608,0.0667404223878845,0,0,0,0,0,0.0911225747780957,0,0,0,0.230718635552528,0,0,0,0.0358820949321887,0,0.00614166420934598,0,-0.0308419766934165,0,0,0,0.0166282235945294,0,0,-0.0991335627609282,0.0117457453453908,0,0,0,0,0,0,0,0,0,0,-0.0889007394005747,0,0,0,0,0,-0.00621415877691518,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0208418469265568,0,0,0,0,0,0,0,0,0,0,0.0344045032747843,0,0.0539881017615726,0,0,0.130757043519765,-0.00688966904644943,0,0,0,0,0,0,0,0,0,0,0.0246054542717618,0.0176122186313294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222494985050349,-0.0106199230259375,-8.67361737988404e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0333881589513795,0,0,0,0,0,0,0,0,0,0,0.0581389744962188,0,0,0.042940197100638,0.0408450249699327,0.0211884774460744,0.0384522787576729,0,0,0,0,-0.00836163130287633,0,0,0,0,0,0,0.0157351382961876,0,0.0403206040325201,0,0,0,0.106681020029742,0,0,0.0425979123805022,0,0,0,0,0.0050984879892787,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.168927447960973,0,-0.0202956893511524,0.432887830001423,-0.172218108780327,0,0,0,0,0,0,0.197750045894181,0,0,0,0,0,0,0,0.265296286270775,0.0398548114487676,0,0,0,0,-0.319368766962298,-0.316252052873312,0,0,0,0,-0.239518283030349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469943366486394,-0.135328373511611,0,0,0,-0.107858579872941,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.129864182538647,0,0,0,0,0,0,0,-0.353931721361452,-0.552442977825617,0,0,0,0,0,0,0,0,0,0,0,-0.3556416285404,0,0,0,0,0,0,0.442756425533324,0,0,0,0,0,0,0,0,0,0,0,0,0.436666295391996,0,0.802351805079842,0,0,0,1.97205324196259,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00770676930518245,0.693541343847415,0,0,0,0,0,0,0,-0.07823836886401,0,0,0.601502439204387,0,0,0,0,-0.460188503981754,0.741778346862232,0,0,0,0,1.75443499328711,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0224071227348865,0,0,0,0,0,-0.0466263906493044,0,0,0,0,0,0,0,0,-0.00709665827219536,0,0,0,-0.0868633693294061,0,0,-0.0514618677842569,0,0.0179485575685953,0,-0.0554633631096162,-0.00243549793831791,0,0,0,0,0,0,-0.0109625215023059,0,0,-0.00457704371614678,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0887576283891681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823399833677764,0.0224652172984983,0,-0.147664836910893,0,0,0,0,0,0,0.0175997159764573,-0.0255304891639657,0,0,0.13448769201605,0,0,0,-0.00101115079277751,0,0,-0.0521437961385261,0,0,0,0,0,-0.000837837778377102,0.00753499902031084,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239943840605946,0,0,0,0,-0.00227442651446519,0,0,0,0,0,0,0,0,0,0,0,-0.00091791417168722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947452631571983,-0.00709442873170448,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121948131097627,0,0,0,0.0577271159206983,0,0,0,0,-0.19539998538078,0,0,-0.0306343679408062,0,0,0,0,0,0,0,0,-0.243469307965954,0,0,0,-0.0681145420818818,0,0,-0.0212705685286793,0,0,0,0,0,0,0,0,0,0.0400129616208332,0.0546668065258316,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000729863732998065,0,-0.00361927302406688,0,0,-0.000449627438081752,0,0,0,0,0,0.0018887241514022,0,0,0,0,0,0.00190630628863978,0,0,0,0,0,0,0,0,-0.00410062683554449,0.00276485091328021,0,0,0,0.0442868487163378,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00011547130769759,0,0,0,0,0,0,0
