,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600309.SH,X600111.SH,X601992.SH,X600886.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X000723.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000709.SZ,X000898.SZ,X000408.SZ,X600583.SH,X000959.SZ,X000883.SZ,X000983.SZ,X600352.SH,X600758.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X000630.SZ,X600021.SH,X600126.SH,X601699.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0368093770939859,0,0,0.0311260111944992,0,0,0,0.0026357986387519,0,0,0,0.0235219154902999,0.0246347746832626,0,0,0,0,0.00622162164263376,0,0,0,0,0.0190299428998087,0,-0.00051873121970257,0.0398811801360257,0,0.0157409596809025,0,0,0,0,0,0.00869820404973978,0.0434279045041268,0,0,0,0,0,0.00513215048161661,0,0.029484206210928,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0433194518019541,0,0,0.0651586184639368,0,0.0114668161106067,0,0.036059970910885,0,0,0.0703579327887091,0,0,0,0,-0.0195825929450625,0,0,0,0,0,0,0,-0.0388710353648026,0,0,0,-0.00968094829502233,0,0,0,0,0,0,0.0660513345972749,0,0.0287268900061468,0,0,0,0,0,0,0,0,0,0.0675956786730339,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0793753667533841,0.0563188603365747,0,0,0.0480297174547123,0,0,0,0,0,0,0,0,0,0.023975078804788,0,0.0296370535902583,0,0,0,0,0,0.0147000704076956,0,0,0,0,0,0.0127486621783949,0,0.0458784986555006,0,0,0,0,0,0,0.0470083004140392,0,0,0,0,0.0348732373518227,0.036178144099931,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0282170957556937,0,0,0,0.0915661306824339,0,0,0.080363830217027,0,0,0,0,0.0382481527883777,0,0,0.109859150765022,0,0.021042954926757,0,0,0,0,-0.192285254292763,0,-0.0901176311677175,0,0,0,0,-0.0382051669910595,0,0,0.203200492839785,0,0,0,0,0,0,0,0.0265212038639195,0,0,-0.0679345945980281,0,0,0.00333417618849096,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423334714937633,0,0,0,0,0,0.0997679054533642,0,0,0,0,0,0,0,0,0,0.134493697894581,0,0,0,0,0,0.0100619718061678,0,0.107902219822923,0,0,0.0955293652819845,0,0,0,0,0,0.00657310564986437,0.0175084685140247,0,0,0,0,-0.0487486596860283,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019742765447552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460573906751441,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0277839376601713,0,0,0,0,0.134132582010007,0,0,0.0770242783054826,0,0,0,0,0.0735919452573733,0,0.0902296106210266,0,0.0635080994467779,0,0,0,0,0,0,0,-0.149466099289316,0,0,0,0,0.0972939082934567,0,0,0.131786081362824,0.0376116995375038,0,0,0,0,0,0,0,0,0,0,0,0.0947094752964288,-0.0607577236447246,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531269932900885,0,0,0,0,0,0,0,0,0,0.0490606469978594,0.0415728460123281,0,0.0570729842994155,0,0,0,0.0109890093060174,0,0,0,0,0,0,0,0,0.0230916164203239,-0.207589472854757,0,0,0,0,0,0.0313872939542344,0.311204277947955,0,0.252999054295498,0,0.0589363931035673,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0849402315819201,0,0,0,0,0,0,0,0,0,0,0,0,0.817957267857655,0,0,0,0,0,-0.102071859364325,-0.011276990160514,0,0,0,0,0,0,0,0,0.084841111566711,0.0472547536664132,0,0,0.0694718079526768,0,0,0,-0.0534350572437627,0,0,0,0,0.22261821105466,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378673244915974,0,0,0,0,0,0,0,0,0,0.0320920001530002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116507048974039,0,0,0,0,0,0,0,0,0.102864924339293,0.138532390729952,0.116484754504631,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0308233810332241,0,0,0,0,0,0,-0.0239837706118829,0,0,0,0,0,0,0,0,0,0,0.123116128009151,0,0,0,0,0,0,0,0,0,-0.0931189036347972,0,0,0.541572750249465,0,0,0.172417425403348,0,0,0,0,0,0,0,0,0,0,0.0514191095178273,0.0759460939224316,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0124924116865303,0,0,0,0,0.0157521524787247,0,0,0.0768030247906561,0.0806023220539237,0,0,0,0.0925074384735381,0,0,0,0,0.0637021002147768,0,0,0,0,0,0,0,0.0616337144132706,0.0230632580009119,0,0,0,-0.0124611530280483,0.0181544865427919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124133908637663,0,0,0,0.172015886885373,0,0.0467388982652984,0,0,0,0,0,0,0.0455068698272249,0,0,0,0,0.000448628788912287,0,0,0,0,0,0,0,0,0.0118872525930783,0,0,0,0,0,0.0125070569406394,0,0.13244725283652,0.142967023501562,0,0,0.0072871151540949,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584637993817984,0,0,0,0.155904003215276,0,0,0.0629517307127377,0,0,0,0,0,0,-0.0315684884919263,0,0,0,0,0,0,-0.139558014231717,0,0,0,0.131539379307365,0,0,-0.337773150102322,0,0,0,0.776418677269719,-0.556155158253875,0.356851066306115,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395918815399601,0.0399951912169843,0,0,0,0,0,0.106868867701962,0,0,0,0,0,0,0,0,0.0432963795968895,0,0,0.0268285801110869,0,0,0.0170894016466628,0,0,0,0,0,0,0,0.0395134155800456,0,0,0,-0.032742071825106,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0638952955454903,0,0,0,0,0,0,0,0,0.128315838065225,0,0,0,0,0,0,0,0.00954891900867155,0,0.122322819163412,0.00709008570836005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399012161281599,0.18900738860704,0,0,0,0,0.061758807778939,0,0,0,0,0,0
X600027.SH,0,0,0,0.195785053496929,0,0,0,0,-0.00482967859735244,0,0,0,0,0,0,0,0,0,0,0,0,0.397316483052645,0,0,0.0414913165391788,0,0,0,0,0,0,-0.0148068090540397,0,0,0,0,0,0,0.0761401880087047,-0.012666671719614,0.00522073178356282,0,0,0,0,0.043219998033575,-0.0185615087761305,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0666521561286886,0,0,0.110599283404322,0,0,0,0,0,0,0,0,0,0.152584747640838,0,0,0.199876382583216,0,0,0,0.0120116779974755,0,0.304037369854722,0,0,0,0,0,0,0,0,0,0,0.123253650795316,0,0,0,0.212460694227418,0,0,0.0257869382243896,0,0,0,0.00860667461820291,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.284694540355105,0,0,0,0,0,0,0.0605138929921451,0,0,0,0,0,0,0,0,0.156948279257966,0,0,0,0.0894143203713085,0,0,0.135569403375302,0,0,-0.364246354353233,0,0,0,0,0,0,0.0893969127874119,0.0190883868261309,0,0,0,0,0,0.024081103524408,0.023785718858861,0.154997492943036,0,0,0,0.117097024853095,0,0,0,0,0,0
