,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X601992.SH,X600299.SH,X002075.SZ,X000792.SZ,X000709.SZ,X600660.SH,X000898.SZ,X601158.SH,X000883.SZ,X002466.SZ,X000539.SZ,X600309.SH,X600583.SH,X000027.SZ,X600623.SH,X600352.SH,X600160.SH,X600578.SH,X000630.SZ,X000629.SZ,X600547.SH,X002470.SZ,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X000983.SZ,X300072.SZ,X000060.SZ,X600808.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157102196551353,0,0,0,0,0,0,0,0,0,0,0,0,0.0859544221814535,0,0,0,0.1131866190346,0.263137156697297,0,0,0,0,0,0,0,0,0,-0.00650598289718833,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137665700704354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862505353371806,0,0,0.00255369786457993,0,0,0.0294006631411943,0,0.053857616926583,0,0.0800513384588282,0.160775739372829,0,0,0.0286656362763067,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.387440940372514,0,0,0,0,0,0,0,0,0.233173508304465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317454221297867,0,-0.0202622312999617,0,0.077257039110834,0,0.0511256884010976,0.0606091060641616,0,0,0,0,0,0,0,0.158218525067479,0,0,0,-0.0243347985480312,0.0206231341360546,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131079898501787,0,0,0,0,0,0,0.086689743996439,0,-5.42101086242752e-20,0,0,0.165582950395632,0,0.268001786066195,0,0,0.0459118659718024,0,0,0,0,0.049561991480994,0,0.251601127516682,0,-0.00593382839559668,-8.67361737988404e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0668831692283639,0,0,0,0,0,0,0,0,0,0.102566223625674,0,0,0.140086078986112,0,0,0,0,0,0,0,0.0567500317757834,0,0,0,0,0,0.00826810052537114,0,0,0,0,0.078983105698666,0,0,0,0,0.0606190379329158,0,0,0.0504841181719144,0,0,0.326265970954146,0,0,0,-0.0185733825485566,0.0231917231145425,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.480745624986209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113412358978846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120901682396095,0,0,0,0,0,0,0.00706942572533508,0,0,0.226881019949704,0.0677987329952759,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155223448442351,0,0,0,0,0,0.163874718939431,0,0,0,0,0,0,0,0,0.0265737968716741,0.0369595022576846,0,0,0,-0.0601909470560665,-0.0238545050957665,0.0523100148937407,0,0.101286896053163,0,0,0,0,0,0.177017586689963,0.319932858113515,0,0,0.0138913682680277,0.0129480072257043,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0606261523291228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234026917395069,0,0.0386987199873862,0.087129822934779,0,0,0,0,0.0596399360818522,0,0,0,0,0.404142176268883,0,0,0,-0.0198162084397543,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.190893622887492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169693996733227,0,0,0,0,0,0.107452760119219,0,0,0,0.29894173290366,0,0,0,0,0.0520349095184179,0,0.0897367465201877,0,0.10731335762234,0.0434503963716952,0,0,0,0,0.0527142745394359,-0.863276871297088,-0.218824489853991,0,0,0,0,0.175285229894037,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330651248721017,0,0,0,0,0,0,0,0.236824893856601,0,0,0,0,0.211313844579889,0,0,0,0,0.132705277369621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105419951729677,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.161767334837796,0,0.0354702094668394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513208597915635,0,0,0.101776956069597,0,0,0,-0.0287539587764241,0,0,0.047328998411561,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0437567462253917,0,0.0086533995101084,-0.034236675646472,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471847838192977,0.10507725867118,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00249983399892119,0.183819124496754,0,0,0,0,-0.0374446730548898,0.0362029914161434,0,0,0,0,0.120276430002905,0,0,0,0,0,0,0,-0.002274389159915,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0404643003403279,0,0.0747827918356409,0,0,0.0214426034172859,0,0,0,0,0,0,0,0.0239528221524177,0,0,0,0.562096246976881,0,0,0,0,-0.0414277949237489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742151767467275,0,0,0,0,0,0.10322245357794,0,0,0,0,-0.0263496398902298,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.181984123103021,0,0,0,0,0.0528945408425862,0,-3.46944695195361e-18,0,0.0224278136303804,0,0,0,0,0,0,0,0,0,0,0,0.231329191888259,0,0,0.0908235144097435,0,0,0,0,0,0,0,0,0,0,0,0,0.108150398414668,0.0726655358404256,0,0,-0.0856583478744313,-0.00861451549592145,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104320922259968,0,0.0421050251677302,0,0,0,0,0,0,0,0,0,0.0348313122357903,0,0,0,0,0,0.12622711050914,0,0.0970079960695634,0,0.157089371199894,0.020796909144915,0,0,0,0.0166766455476627,0.0524623425423712,0,0,0,-0.020459379244772,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.202838119727376,0,0,0,0,0,0,0,0,0.123636470451787,0,0.422577696020284,0,0,0,0,0,0,0,0,0,0,0,-0.0987042544440751,0,0,0.295273807723333,-0.0911947538335376,-0.324150073840257,0,0,0.0365854727388909,0,0,0,0,0,0,0,0,0,0.282802703396082,0.0845906832264022,0,0.157597188108446,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0349904997202289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353019775681563,0,0,0,0,0,0.0261291666282779,0,0,0,0.108563800565485,0,0.0806512506640885,0,0,0,0.180342041707066,0,0,0,0.13263875338796,0.00359750864933196,0,0,0,0,0,0.0956817201994612,0,0,0,-0.00335956956793537,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.176656849527489,0,0,0,0,0,0,0,0,0,0,0,0.0111635511261379,0,0.194567231877016,0.325088863878528,0.0133306799443035,0.0296201353792963,0,0.109581673957413,0,0,0.0264792660910797,0,0,0,0.173157329554659,0.0244608220504324,0,0.00366893837485338,0,0,0,0,0.0541102660793641,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.014297042078042,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0460940585187337,0,0,0.0133950131804812,0,0,0,0,0.0546800104395157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309498569544217,0.0844566829335159,0,0,0,0,0,0,0,0,0,0,0,0.0199359841346618,0,0,0.1919544665875,0,0,0,0,0.0219857106267898,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335292334729946,0.109927846330454,0,0,0,0,0,0,0.0759583200402021,0,0,0,0,0,0.112380122590017,0,0,0,0,0.0626862545571474,-0.161633626009312,0.147314516894841,0,0.046290782595596,0,0,0.0651892898931949,0.0864283482655587,0,0,0,0,0,-0.00874295217059896,0.0214336362736825,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0223985688486262,0,0,0,0.38621593244195,0,0,0,0,0,0,0,0,0,0,0,0.118669684500541,0,0,0,0,0,0,0.067682633267329,0,0,0,-0.104239136688806,0,0,0,0,0,0,0,0.703431132263059,-0.226333065623328,0,0,0,0.0642561603579989,-0.0846905810421091,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.103541006969673,0,0.0611851883898659,0,0,0.10823240287823,0,0,0,0.0442229588873542,0,0,0,0,0,0,0,0,0,0.258315374880917,0,0,0.1475948652941,0.195170315127727,0,0,0,0,0,0.0517262955726204,0.0155034204780853,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114164148902227,0,0,0,0,0,0,0,0.154878314810529,0,0,0,0.0820785311308442,0.481612793451818,-0.152758857357155,0,0,0,0,0.309033456789989,0,0,0,0,0,0,0,0,0,0.177120482843575,0,0,0,-0.00719971641335633,0,0.20520304427308,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577167778557471,0,0,-0.015949751166085,0,0,0,0,0,0.00359402264342334,0,0,0.00296972801255374,0,0.0128856495385815,0,0,0,0,0,0,0,0.00736450465751944,0,0,0,0,0,0,0,-0.00256206291455362,0,0,0,-0.171199958481476,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366033532472835,0,0.215684483358423,0,0.107284265737825,0,0,0,0,0,0,0,0,0,0,0,0.187912506438536,0.0130051876971214,0,0,0.116479195003933,0,0,0,0,0,0,0,0,0,0,0,0,0.16519448397814,0,0,0,-0.0558131048344602,-0.00519571081926711,0,0,0,-0.358307334790856,0,0
X000629.SZ,0,0,0,0,0.226115249504171,0,0,0,0.220009938819847,0,0,0,0,0,0.0405089083802769,0,0,0,0,0,0,0.0151353588798931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293462444258662,0,0,0,0.0329860003794004,0.015967481226588,0,0,0.0304810573462725,-0.109423748413593,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685344726875279,0,0,0,0,0,0,0,-0.0498015185850472,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0323237011093326,0,0,0.942975453781359,0,0,0,0,0,0,0.097156416852912,0,0,0,0.0281573106952083,0.0039187383989312,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701393932768653,0.363373273039634,0,0,0,0.026864204331647,0,0.183101036211533,0,0,0,0.130933654904713,0,-0.0165371695576641,0,0,0,0,0.0234140594263684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.154553046128466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635267080354795,0,0,0,0,0,0,0,0,0,0,0,0.0230381943853666,0.0615971912205437,0,0,0,0.695670725015545,0,0,0,0,0,0,0.104546891775723,0,0,0,0,0,0.0266883941721591,0.00345413152801735,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150743890676853,0,0,0,0,0,0.110763310686432,0,0,0,0,0,0,0.0879331497962899,0,0,0.098281119125026,0,0.0313205888077628,0.185051675324131,0,0,0,0,0.0850707852552866,0,0,0,0,0,0,0.0386549765564729,0,0,0,0,0,-0.0260833317579069,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.1195943161016,0,0.0305306526462911,0,0,0,0,0,0,0.1556180085734,0,0,0,0,0,0.0803767061911012,0.143367236561105,0,0,0,0.113258836015545,0,0.0859359298666811,0,0,0.10940942866858,0,0,0,0.05829817175207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0.240927494475907,0,0,0,0,0.0899347833453095,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.058387775289939,0,0,0,0,0.0292917272933571,0,0,0,0,0,0,-0.00753345795614399,0,0,0.0743311238432413,0,0,0,0,0,0,0,0,0,0.0360076382865357,0.104641640062743,0.288614881953921,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366259550731135,0,0,0,0,0,0,0,0,0.0688733577962936,0,0,0,0.144662606158415,0,0,0.0637725463759538,0,0,0.267222705281001,0,0,0,0,0.042203334954746,0,0,0,0,0,0,0,0,0.0249167088792529,-0.073410890619423,0,0,0,0,0,0
X000983.SZ,0,0,0.414685629497236,0,0,0,0,0.0401616552408546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142973789162023,0,0.247000497998267,0,0,0,0,0,0,0,0,0,0.00354460416401381,0,0,0,0,0,0,0,0,0,0,0,0,0.0202448267595359,0,0,0,0.0647689564969601,-0.0357221343715766,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209680445579797,0.646887479239356,0,-0.0803716770755491,0,0,0.290977073308445,0.159652207739533,0,0.153132570207974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195065872552803,0,0,0,0.101473045248388,0.0197282341462669,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.237386643926702,0,0,0,0.150340501676315,0,0,0.145778499633902,0,0,0,0,0,0,0,0,0,0.0135594392661474,0,0,0,0,0,0,0,0,0,0.109196175752733,0,0,0,0,0,0,0,0.12583667474741,0,0,0,0,0,0.0103435851628279,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.085862191322653,0,0,0,0,0,0,0,0,0,0,0,0,0.127153270319858,0,0,0,0,0.0641848499148066,0,0,0.0596961387640672,0,0,0,0,0,0,0,0,0.00630373393741705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585130351375207,0,0,0,0,0.0277019343588607,0,0,0,0
X000825.SZ,0,0,0.233592128196982,0,0,0,0,0.275167383854409,0,0,0,0,0,0,0,0.0166650287964279,0,0.0619706251945219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164005544166753,0,0,0,0,0,0.083058084284992,0,0,0.1153032113936,0,0,0,0,0.183966659977197,0,0,-0.0037602874999656,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586867530609781,0,0.108530797506676,0,0.153646487083159,-0.0217143551064452,0,0,0,0,0,0,0.0597618369312415,0,0,-0.102660490605981,0,0,-0.0568602135869234,0,0,0.0023846925776551,-0.0216866490830446,0,0,0.0694393452217277,0,0,0,0,0,0,0,0,0,0.0114660255721604,-0.00125869148330904,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.669011230148137,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335366212475886,0.73237792017022,0,0,0,0,0,0,0,0,0,0,0,0,0.233712392634967,0.152178126407968,0,0,0.57050469361267,0,-0.336038374629132,-0.10521771592591,0.00303061336911432,0,0,0,-0.149925779184335,0,0,0,-0.0114248260689128,0,0,0.0701422974883572,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030952746189702,0,0,0,0,0,0,0,0,0,0,0,0,-0.351872445825667,0,-0.165362938625173,0,0,0,0,-0.287496329113256,0,-0.0528533263527893,0,0,0,0,0.355508088068326,0,0,0,0,0.20492857329906,0,-0.0747818562495505,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849408702326031,0,0,0,0,-6.93889390390723e-18,0,-0.0522291275096257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00700086352958475,0,0.00558339515672548,-0.00304985488853668,0,0.113291607066357,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0981519933371834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170472464827982,0,0,0,0,0.0114951119806502,0,-0.048614268189943,0,0,0,1.73472347597681e-18,0,0.130991621034456,0,0,0,0,0,-0.270767282601201,0,0,0,0,0.104830009574376,-0.00418144301326551,0.705580850788875,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965855433483325,-0.0145083852328111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327833161665369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706249544600249,-0.0179369744622242,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246070565972352,0,0,0,0,0,0,0.000552223004696786,0,0,0,0,0,0,-0.00346918861973796,0,0,-0.00276878973902669,0,0,0,0,-0.000486361199850728,0,0,0.00889279700819955,0,-0.00180280675831886,0,0,0,0.00569886494277594,-0.0032877417686339,0,-0.00359198748982537,0,0,0,0
