,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X600339.SH,X000709.SZ,X601158.SH,X000959.SZ,X600583.SH,X000792.SZ,X000630.SZ,X002466.SZ,X000408.SZ,X600098.SH,X000723.SZ,X600352.SH,X000883.SZ,X600219.SH,X000825.SZ,X000539.SZ,X600021.SH,X000027.SZ,X002092.SZ,X601699.SH,X000983.SZ,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0959151599772187,0,0,0,0,0,0,0,0,0,0.0523602981850387,0,0,0,0.0906135042752461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484563187085402,0,0,0.00264634439887232,0,0,-3.46944695195361e-18,0,0.0919509789334438,0,0,-0.016072999913424,0.0029624949456438,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.79380722939391,0,0,-0.0514262444728148,0,0.0943681682958603,0,0,0.111822830067131,0,0,0,0,0,0,0,0,0,0,0,-0.0502195073653133,0,0,8.67361737988404e-19,0,0,0,-0.0156801946656635,0,0,0,0,0,-0.0768221624603256,0,0,0,0,0,0.089951596868244,0,-0.00796362613945643,0.00407345081291615,0,0,0,0,0,0
X000898.SZ,0,0,0,0.354482419150565,0,0,0,0.00157492614025571,0,0,0,0,0.0493817356446256,0,0.052321490651654,0.0341724994363054,0,0,0,0,0,0.114684523312614,0,0,0,0,0,0.786838913779729,0,0,0,0,0,0,0,0,-0.0248211264733036,0,0,0,0.0922873001666341,0,0.0743699493407308,0,0,0,0,0,0,0.127714543475179,-0.0559699458048372,0.0555832638705608,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.129447216970519,0,0,0,0,0,0.067118456120498,0,0.154794636315475,0,0,0.05100026311119,0,0,0,0,0,0,0,0,0,0,0.184045055120315,0,0,0,0,0.0124352838850619,0,0,0,0,0,0,-0.136642991448825,0,-0.0363508976441052,0,-0.00354846768327266,0,0,0,0,0,-0.0176022102390756,0.0106685984087947,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142183297699856,0.18445781909998,0,0,0,0,0,0,0,0,0.0113236880640109,0,0,0,0.186684200183374,0,0,0,0,0.125695933206413,0,0,0.0423358635993454,0,0,0,0,0,0,0,0.128261755562564,0,0,0,0.0244374840998185,0,0.0838773848868828,-0.0740480140543139,0,0,0,0,0,0
X000709.SZ,0,0,0.0137691799933099,0.0270005570514522,0,-1.73472347597681e-18,0,0,0,0,0.139288222564222,0,0.0131995646741872,0,0,0,0,0,0,0,0,0,0,-0.0415416137877391,0.278236256258669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778517788113187,0,0,0,0,0.0780763221921102,0,0,0,0,0.00139501251955164,-0.01061621545228,0,0,0,0,0,0
X601158.SH,0,0,0,-0.0617020285155772,0,0,0,0,0,0,0,0,0.0123799785476949,0,0,0,0,0,0,0,0,0,0,0,0.0409064267227336,0,0.0838501925197538,0,0,0,0,0,0.231987152050045,0,0,0,-0.0487812423792323,0,0,0,0,0,0,0,0.019504320948383,0,0,0,8.67361737988404e-19,-1.0842021724855e-19,-0.0414505977579339,0.0184586615200593,0,0,0,0,0,0
X000959.SZ,0,0.13169063033793,0,0,0,0,0,0,0,0,0.150214576246875,-0.203724711201683,0,0,0,-0.0995669656848909,0.204369145304696,-0.263014913720186,0,0,0.00693415223151514,0.241914020237867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193449686554296,0,0,0,-0.0572838078478263,0,0,0,0.194234043375839,0,0.0447719334849979,-0.0438389301103559,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.456738444178142,-0.0506345060494081,0,0,0,0,0,0.0926751706696271,0,0,0,0,0,-0.0263514632388209,0,0,0.022126691678716,0,0,0,0,0.0814563748746697,0,0,0,0,0,0,-0.133700399325877,0,0,0,0,0,0.000218126967994454,0,0.0491591546076801,0,0,0,0,0,0.00527887280552636,0.00530536695509284,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049544540962628,0.13801423949167,0,0,0,0,0,0,0,0,0.0347385426029731,0,0,0,0,0,0,0,0.138515883296399,0,0,0,0,0,0,0,0.0933379617480252,0,0,0,0,0,0.0500417834416957,0,0.0764563424276594,0.0124028214905302,0.038568406068794,-0.0298519072461467,0,0,0,0,0,0
X000630.SZ,0,0,0.275362712159152,0,0,0,0,0,0,0.0422520905633546,0.352731731204426,0,0.261106180746658,0.0454608433962048,-0.000233426056112607,0,-0.0276147597976644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496073724628535,0,0,0,0,0,0,0,0,0,-0.150650053130646,0,0.193453594911731,0.141503755904691,-0.0102088812554943,-0.01046562445084,0,0,0,0,0,0
X002466.SZ,0,0,0.0659349725339377,0,0,0,0,0,0,-0.0137140292745777,0,0,0.126349951535571,0,0.0795839619396655,0,0,0,0,0,0,0,0,0,0,0,0.0748226266792379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061978957892122,0,-0.00448370461558036,0,0.0627308892865417,0,0,0,0.216164982275982,0,0,0.00444585525932175,0,0,0,0,0,0
X000408.SZ,0,-0.0708945083941321,0,0,0,0,0,0,0,0,0,0,0,0.0230535778828891,-3.46944695195361e-18,0,0,0.00991619869931638,0,0,0,0,0,0,0,0,0.187768093856465,0,0,-0.00752394161646471,0,0,0,0,0,0,0,0,0,0,0.0301904318710162,0,-0.0495992560513632,0,0,0,0,0,0.0489694833347805,0,0.000411557890171522,-0.00847869740468967,0,0,0,0,0,0
X600098.SH,0,0,-0.0806271381012104,0,0,0,0,0,0,0.0878230093886683,0,0,0,0,0.00538595171244292,0,0,0,0,0.1711586403736,0.186098684349491,0.103311783815072,0,0,0,0,0,0,0,0,0,0,0,-0.04449862738234,0,0,0,0,0,0,0,0,0,0,0.0591962657842326,0,-0.015618138894996,0,0.0509960257890052,0.0962956655425999,0.0326020120260396,-0.0297945495847424,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.224292531238541,0.00668959059072512,0,0,0,0,0,0,0.0360014215059255,0,0.298446334934839,0,0,0,0,0,-0.641495682778388,-0.0609148943217357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530545346406713,0,0,0.133776273746487,0,0.0200114233662695,-0.0357097019270416,0,0,0,-0.374159142427807,0,0
X600352.SH,0,0.0733706478596037,0,0,0,0,0,0.1545828015015,0,-0.0485106386294065,0,0,0.123858190072817,0,0.00306810366064819,0,0,0,0,0,0,0,0,0,0,0,-0.0482237594284308,0,0,0,0,0,0,0,-0.0489952255673136,0,-0.0687992122312072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102299256798675,-0.00991573426413467,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239433767474321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315889559695472,0.0924353654662562,0,0,0,0,0,0,0,0,0,0,0.0367127562894593,0,0,0.0202831115151417,0.151143510584984,0,0,0.000897912474188202,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0323898376765885,0,0,0.0643043667646039,0,0.0256762959620779,0,0,0.0394519687112035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32141753775568,0,0,0,0,0,0,0,0,0,0,0,-0.0353488629524612,0.184923506603151,0,0,0,0,-0.0223112621903897,0.0172461556824211,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.000249092128896017,0.00323739830257068,0,0,0,0,0,0,0,0,0.0326961755191285,0.263282426860956,0,0,0,0,0.0653266197754144,0,0,0,0,0,0,0.129797533779803,0,0,0,0,0,0,0,0.226776251012221,0,0,0.168644315572064,0.153266222173199,0,0.0188820944453049,-0.0292032678232588,0,0,0,0,0,0
X000539.SZ,0,0.120638738492897,0.0169442133513984,0,0,0,0,0,0,0.0389515929415886,0,0,-0.0170224276699427,0.0210850833719394,0,0,0,0,0,0,0.0889106679149243,0,0,0.025845257196784,0.0221918734635505,0,0.0763316951569351,0,0,0.0110358108932782,0,0,0,0,0,0,0,0,0,0,0,0,0.0011511861516942,0,0,0,0,0.0428237779751367,0.0908044485373581,0,0,-0.00375307817869103,0,0,0,0,0,0
X600021.SH,0,0,0,0.237107681888324,0,0,0,0,0.242447274308352,0,0,0,0,-0.335427089657909,0.170892014026322,0,0,0,0,0,0,0,0,0,0.250245182232628,0,0,0,0,0,0,0,0,0,0,0,0.0311367113360176,0,0,0,-0.0799458805859506,0,0,0,0,-0.130299125720773,0,0,0,-0.056082409039032,0.0181281356446937,0,0,0,0,-0.17456932077339,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176996776594336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524074741205677,0,0.260841650153736,0.029843293451182,0.0795814508054846,0,0,0,0,0,0,0,0,0,0,0,0,0.0122394992492168,0,0.122266693023356,0,0.00457081626101328,-9.28289495160103e-05,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0166402585023463,0,0,0,0.203665239527241,0,0,0,0,0.143555038637111,0,0,0,0,0,0,0,0,0,0,0.308422977204184,0,0,0,0.0126733434063316,0,0,0,0,-0.0390409681541553,0,0,0.134916610421279,0,0.118661765042993,0,0,0,0,0,0.277378695459501,0,-0.0247733704183782,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.149090869299771,0,0,0.0404895284839679,0,0,0,0,0.220950129578592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738477781370453,0,0,0,0,0,0,0,0,0.0676882876574581,0,0.0802754437286036,0.532063343705297,0,0,-0.022089879610801,0.0121485341318745,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0983995220145911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292851747039578,0,0,0,0.0542630155877277,0,0.0414651193175179,0,-0.000259889847163349,0.390045832702982,0,0.268342115388661,0.0754669318209156,0,-0.00739067379855938,-0.00740607675898605,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.142544510374363,0,0,0.0593535329102092,0,0.00790252423064296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545195570664676,0,0,0,-0.0453488266693595,0.185168352808573,0.838963909245911,0,-0.127275041996302,0,0.0124822381796914,0.00528228080001013,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.334356300434543,0.0556381722794347,0,0,0,0,0,0.317378798898592,0.587341805809606,0,0.147292949751539,-0.159392532864385,0,0,0,0,0.264360296770645,0,0,0,0,0,0,0.265919934072737,0,0.201292284321986,0,0,0,-0.12075354864356,0.179711786745031,0,-0.0741856344786686,0,0,0,0,0,-0.00857890164325704,0,0,0,0,0,0
Change_TY3M,0,-0.150866766310777,0,0.213061982701178,0,0,0,0,0,-0.102355116767641,-0.0339058354657072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522429879974399,0,-0.0598766768795919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545478306375036,0,0.135878838340298,0,-0.0728769725983172,0,0,-0.106458524781592,0,0,0.109972480842978,0.0132438163998536,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211551317863919,0.237349642113095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0100748804208978,0,0,0,0.244148550209768,0,0.611578864860617,0,0,0,0,0,0,2.11954048646404,0,0.51153009751913,0,0,0,0,0,0
TED,0,0,0,0.776539585134489,0,0,0,0,0,0,0,0,0,-1.30791940431892,-0.352886128591438,0,0,0,0,0,0,0,0,0,0.148085892072231,0,0,0,0,0,-0.886006464589381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465318582897519,0,0,0,-0.496269247735444,-1.20698611079009,1.12492834402364,0,-0.184569143419561,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.457243109745193,0,0,0,-0.110635546230223,0,0,0,0,0.0169607620100253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857336746330794,0,0,0,0,-0.0162317947944732,0,-0.0562411000070857,0,0,0,0,0.109597024883332,4.33680868994202e-19,0,0,-0.0240474664963103,0,0.352568887769417,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.124640877223329,0.0713213930148484,-0.0250337370971678,0.0494545432055827,0.0512423071682439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850921078707556,-0.00141736298645145,0,0,0,0,0,0,0,-0.0279223182716037,0,0,0,-0.0110262565568673,0,-0.0367801271901175,0,0,0,0,0,0,0,-0.00733693536030634,0.00902190137713512,0.0764794762752915,0,0,-0.127818675790555,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00104834529081808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151855676719622,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0647128064614931,0,0,-0.00166059039393244,0,0,0,0,0,0,0.0280330202183659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135292821736431,0,0,-0.149078062146323,0.0502056507118894,0,0.0215318095307533,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0204202488947255,-0.000433721371276925,0,0,0,0,0,-0.7734385202144
CarbonVol_Guangdong,0,0,0,0.00348346105020511,0,0,0,0,-0.0119088861107288,-0.00109475281168653,0,0,0.00939108590321064,0,-0.0169087061190384,0,0,0,0,0,0,0,0,0,-0.00253389791024923,0,0,0,0,0,0,0,0,0,0,0,0.001314684839162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019904485646025,-0.0149485132082172,0,0,0,-0.0460430389353571,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0078256536957122,0,0,0,0,-0.0212584891161343,0,0,0,0,0.00598111964565777,0,0.0383360432668986,0,0,0,-0.00505475145679071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150590952148308,0,0,0,0,0,0,0,0.00985081285945765,0,0,0,0.00941492908501322,0,-0.00961967941378426,0.00400605660298515,0,0,0,0,0,0
