,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600111.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X000408.SZ,X002271.SZ,X000933.SZ,X000630.SZ,X600176.SH,X000807.SZ,X000932.SZ,X601168.SH,X002128.SZ,X600348.SH,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X600995.SH,X000027.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.23525965861874,0,0.241278547541899,0,0,0,0.17930345913814,0,0,0,0.0455969744972171,0,-0.277786006015449,0,-0.0505494011258007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173602887337781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101547095616179,0.0810399168174897,0.0600150983274146,0,0,0,0
X601088.SH,0,0,0,0,0.134817118290694,0.142917216792053,0,0.0834681413500697,0,0,0,0,0,0,0,0,0,-0.0560430302035247,0,0.0737161952315626,0,0,0,0.0261445797570872,0,0,0,0,0,-0.172489102563473,0,0.11270114773814,0,0,0,0,0,-0.0288618331445932,0,0,0.0837645929719884,0,0,0,0,0,0.144230865372769,0,0,0,0,-0.00609744849267049,0.00505008419325028,0,0,0,0,0,0
X600028.SH,1.73472347597681e-18,0,0,0,0,0.108932359147613,0,0,0,-0.197971462107084,0,0,0.187517742371326,0,0,-0.0835840299464071,0,0,0,0,0,0,0,0,0.0481538489497721,0,-0.101128963331214,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.127767485106285,0,0,0,0,0,0,0,0,0,0,0,-0.0210246330025225,0.0282634217126355,0,0,0,0,0,0
X600309.SH,0.24488103877959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972347015915817,0,0,0,0.0377795009950575,0,0,0.0810584891544386,0,0,0,0,0.229843135233311,0.131309664866685,0,0,0,0,0,0,0.01758893595117,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0898412708077041,0,0,0,-0.0265518792088703,0,5.42101086242752e-20,-0.0110386956791287,0,0,0,0,0,0
X600188.SH,0,0.0366056152347063,0,0,0,0.175393773692328,0,0,0,0,0,0,0,0,0,0,0,-0.0624083794866281,0,0,0,0,0,0.193791648954054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124795788346285,0.0810950451041822,0.264237133105308,0,0,0,0,0,0,0,0,0.00394940700246133,0,0,0,0,0,0,0
X601898.SH,0,0.0663388464472191,0.0799149430896687,0,0.230281325257104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188500150747437,0.334774803297367,0,0,0,0,0,0.0839775090237622,0.0605555830784287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122421923632698,0,0,0,0,0,-0.0148180781591559,-0.00323025891301546,0.0767507339968331,0,0,0,0,0
X600019.SH,0,0,0,0,0.115606996901813,0,0,0.00229450216616897,0,0,0,0.00625348706863593,0,0,0,0,0.108253634710778,0.028516680678079,0.0660824963870239,0,0,0,0,0,0.0838157499162343,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.088784498789211,0,0,0,0,0,0.134586081238359,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00513340266221672,0.0149260577631877,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.195740717054739,0,0,0,0,0,0,0,0,0.0999112311576197,0,0,0,0,0,0,0,0,0,0.25026542048843,0,0,0,0,0,0,0,0.1727799342284,0,-0.0122419699029723,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0581366491503663,0,0,0,0.0010475427881753,0.000960542537854262,0,0,0,0,0,0
X600585.SH,0.0846853771851225,0,0,0.0137947015232287,0,0,0,0,0,0,0,0.305909931142947,0,0,0,0,-0.0475923595615261,0,0,0,0,0,0,0,0,0,0,0.0179231952415781,0,0,0,0,0,0,0.0883075770774693,0.0157594178430884,0,0,0,0,0,0,0,0,0,0,-0.0196066344242243,0,0,0,0,5.42101086242752e-20,0.00473254317635241,-0.103197700635166,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0874413140475941,0,0,0,0,0,0,0.0986589209596315,0,0,0,0,0,0,0,0,0,0,0,0.0450730298980538,0,0,0,0.0394401341583214,0,0,0,0,0,-0.191573125639804,0,0.0116402250753272,0,0,0,-0.0249952272726796,0,0,0,0,0,0,0.0377636113346594,0,0.111615233773435,0,0.0212077842260176,0,0.12820386995933,0.196422939207837,0,0,0,0
