,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X000708.SZ,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X600516.SH,X002271.SZ,X002466.SZ,X000786.SZ,X600489.SH,X002460.SZ,X000898.SZ,X600176.SH,X600299.SH,X600426.SH,X601158.SH,X002353.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000629.SZ,X600219.SH,X600583.SH,X600315.SH,X000630.SZ,X000027.SZ,X000553.SZ,X600985.SH,X601699.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0.0146957287452317,0,0,0,0.168667015584012,0,0,0,0,0,0,0,0,0.0997705213998573,0,0,0.204609708071216,0,0.00322823167053102,0.0381541896510121,0,0.00624651163203107,0,0,0.00525747812540538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240103430515899,0,0,0,-0.026773544964241,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118385998640757,0,0.0723275532189999,0,0.217506016588107,0,0,0.206249100967538,2.16840434497101e-19,0,0,0,0,0.0938395940854772,0,0,0,0,0,-0.0571774573847605,0,0,0,0,0,0,0,0.23334438358343,0.10243688616793,0.238383497313997,0,-0.00963416888926607,-0.0215530002707681,0,0,0,0.0818230603884314,0,0
X002271.SZ,0,0,0,0,0,0,0.109105055152804,0,0,0,0,0,0,0,0,0,0,0.0558717282165408,0,-0.0299930114868711,0.41668180485864,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0821634179203562,0,0,0,0,0,0,0,0,-0.279056986433568,0,0,0,-0.0241489122645699,0,0,0,0,0.180023004051511,0,0.184002610310225,0.0106323789250536,0,0,0,0,-0.054382487838904,0,0
X002466.SZ,0,0,0,0,0,0,0,0.276579583870525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439418161685558,0,0,0.162360474822991,-0.0971052927986113,0,0.0727077614667137,0,0.448414099347587,0,0,-0.00208555312730901,0,0,-0.0683752759042726,0,0,0,0,0,0,0,0,0,0,0.371459442663908,0,0,0,-0.03301909977224,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.184931658042315,0,0,0,0,0,0,0,0,0,0,0,0,0.0629325452468625,0,0,0,0,0,0,0,0,0,0.0319398505745967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531794629211498,0.0547436285827361,0,0,-0.027352709182575,0,0,0,0,-0.0068851595206623,0,0
X600489.SH,0,0,0,0,0,0,0.525876176123249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537509280821208,0.132517448432576,-0.0815495296198096,-0.0873632081981367,0,0,0,0,0,0,0,-0.0466556037928389,0,0,0.127278113806913,0,0,0.0952953121032217,0,0,0.00182121417938939,0,0.171277203783915,0,0,0,0.000532307482230672,0,0,0,0,-0.0262257309962204,0,0
X002460.SZ,0,0,0,0,0.107264435975761,0,0,0,0,0,0,0,0.24486948799477,0,0,0,0,0.103560550268293,0,0,0,0,0,0.09517447842639,-0.262641190745268,0.328913175696137,0,0.533405246768125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590399776314519,0,0,0,0.00369284570651925,-0.0294161576562356,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0698254042794001,0,0.0723909012521195,0,0,0,0,0.213332423187026,0,0,0,0,0,0,0,0,0.0807600397523547,0,0,0.0739713663719832,0,0,0,0,0.0196001430812649,0,0,0.11610373937703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234048954537461,0,0,0,-0.010501918013549,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126602963041585,0,0.0466705409110498,0,0.0260895328085572,0.0701809697119234,0.215927894481645,0,0.133873293145616,0,0,0.17029148954121,0,0.0027776649575163,-0.0793774967009784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145691925305963,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.1380736903481,0,0,0,0,0,0,0,0,0.147276058299603,0,0.13505252074765,-0.0230728908727947,0,0,0,0.185635950571651,0,0,0,-1.30594342379136e-05,0,0,0.0682869405041192,0,0,0,0,0,0,0.210008786800787,0,0,0,0,0,0,0,0,0,0.113837488048227,0,-0.0379590360304433,0.0896442587990681,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306611049761615,0,0.0470514565271285,0,0,0.167462616730226,0,-0.026767798494745,0,0,0,0,0.0967033670370739,0,0,0,0,0,0,0,0,-0.127002270132862,0,0,0.564168392545773,0,0.102545765135713,0,0,0,0.146863021572706,0,0,0,0.0213416982985268,0,0,0,0.10720471403756,0,0
X601158.SH,0,0,0,0,0,0,0,0.0113891969379395,0,0,0,0,0,0,0.139869433023396,0,0,0,0,0,0,0,0,0,0,0,0,0.0424369376809412,0,0,0,0,0.285154367278617,0,0.0994654341544819,0,0,0,0,-0.0199803364312716,0,0,0,0.0162363743336933,0,0,0,0,0,0,0,0.0041810419742626,0,0,0,0,-0.00271862711798343,0,0
X002353.SZ,0,0,0,0,0,0,0.0527596254432465,0.112569247138569,-0.143950612956532,0,0,0,0,0,0,0,0,0,0.211688703052956,0,0,0,-0.0328704333102977,0,0,-0.0614433075409224,0,0.14095511613939,-0.136956802686586,0,0,0,0,0.162640730375397,0,0,0,0,0,0,0,0,0.055797954688049,0,0,0,0,-0.212754430252427,-0.124736646085218,0,0,0.0230858496292,0,0,0,0,0.017558639147781,0,0
X000883.SZ,0,0,0,0,0,0,-0.12864200284521,0,0.070048293605112,0,0,0.0524618780984013,0,0,0,0.00317397691132103,0,0,-0.0240380312363361,0,0,4.33680868994202e-19,0.100926784991731,-8.67361737988404e-19,0,0,0.00803775227228459,8.67361737988404e-19,0,0,0,0,0,0,0.0228587383499942,0,0,0,0,-0.0496140293911283,0,0,0,0,0,0.0372158435105472,0,0,0,0,0,0.00404052508493028,-8.67361737988404e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349694140029506,0,0,0,0,0,0.0577767035785988,0,0,0.0333003078866934,0,0.257651899289068,2.84920011875465e-05,0,0.0299560701038471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049444085968016,0,0.0592158848324056,0,0,0.00519122746350993,0,0,0,-0.026170251777964,0,0
X600612.SH,0,0,0,0,0.100503048046825,0,0.385222214645458,0,0,0,0,0,-0.375656633198462,0,0,0,0,8.67361737988404e-19,0.120578712497553,0,0,-0.041052564132421,0.00305693413524026,0,0,0,0,0,-0.0359698880509223,0.268419062451784,0,0,0,3.46944695195361e-18,0,0,0.0883989321382101,0,0,0,0,0,0.143952300458745,0,0,0,0,0,0,0.151111270558975,0,0.018984539186975,0,0,0,0,-0.0324921213518989,0,0
X000629.SZ,0,0,0,0,0,0,0,-0.0690121032118602,0.00079893947709633,0,0,0,0,0.0960793509169849,0,0,0,0,0,0,0,0.0496412200067682,0.0781201872579144,0,0,0.0900170634284079,0,0,0,0.0185369018846729,0,0,0,0.145837738715347,0.0742284438251355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332131550153069,0,0
X600219.SH,0,0,0,0.00919970224806206,0,0,0.0198874615895492,0,0,0,0,0,0,0,0,0,0,0,0.0426326659672598,0,0,0,0.105147860759108,0,0,0.00900588173061679,0,0,0,0,0,0,0.138137129457261,0.107257227658818,0,0,0.0171305548022227,0,0,0,0,0,0,0,0.0619770458697124,0,0,0.0108594642263317,0,0,0,0,0.00377003578391917,0,0,0,0.000649945383558484,0,0
X600583.SH,0,0,0,0,0.108657311276537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128654932708053,0,0.0795571141162687,0.0526467954117779,0,0,0,0,0,0,0,0,0,-0.0293885096011051,0.0127057909582009,0.225375258085545,0,0.073607704688797,0,0,0.0981408497246272,0,0,0,-0.00212502695238105,0,0,0,0,0,0,0,0.0143240225258478,0,0,0,0,-0.00433339455224815,0,0
X600315.SH,0,0,0,0,0.0533633365734529,0,-0.0291254719003369,0.165167069100633,0,0,0.196239554451085,0,0,0.0540799394818942,0,0,0,0,0,0,0,-0.250926665727827,0.0213482328826543,0,0,0,-0.364691195355184,0,0,0,0,0,0,0,0.143771561620035,0,0,0,0,0,0,0,-0.15008358792854,0,0,0,0,0,0,0,0,0.00356656077158821,0,0,0,0,-0.02160060170677,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0420277691534681,-0.00122240402239308,0,0,0,0,0.114019546154911,0,0,0,0,-0.0054788367914647,0,0.0964855982080519,0,0,0,0,0.0400261351383546,0,0,0.0146110766328917,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.14781537056341,0,0,0.115848877309204,0.0709630845959965,0.0906137188429786,0,0,0,-0.0048621269727847,0.0265983883579383,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0962449161993595,0,0,0,0,0,0.106978478151899,0,0,0.0309952441934917,0,0,0,0,-0.00500601523669815,0,0,0,0,0,0,6.93889390390723e-18,0.0481935146371557,0.0329282573759661,0,0.00530122741976122,3.46944695195361e-18,0,0,0.188768799836507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214366730275228,0,0,8.67361737988404e-19,0,0,0,0,0,-0.018689681914417,0,0
X000553.SZ,0,0,0,0,0.140131697275704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247706189043278,0,0,0.00459691866629369,0,0,0.150793207909832,0,0.029398624056407,0,0,1.73472347597681e-18,0.134363196282105,0.0335933081541858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014527466978456,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.19501570820558,0,0,0,0,0,0,-0.0521520695827987,0.116476881143427,0,0,0,-5.42101086242752e-20,0,0,0,0.100826306345482,0.105971398016711,0,0,0,0.000444048883969775,0,0.0997750394675221,0,0,0,0,0,0,0,0,0,0,0,0.365310428417286,0,0,0,0,0,0,0.0070578619473098,0,0,0,-0.053233321599981,0,0
X601699.SH,0,0,0,0,0.0726292195686759,0,-0.20328416277394,0,0,0,0,0,0,0,0,0.089235956912312,0,0,0,0,0,0,0.104682459875982,0,0,0.042778896193679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313533583143413,0,0,0,0,0,0,0,0.00221083480530763,0,0,0,0,-0.0340753786563056,0,0
X000825.SZ,0,0,0,0,0,0,0.0110022790760336,0,0,0.0622325956814283,0,0,0,0.113670582025847,0,0,0,0.00702566925521366,0,0,0,0,0,0,0.335122096346312,0.0554076137603604,0,0.020970725745926,0,0,0,0,0,0.0679214698962448,0,0,0,0,0,0,0.0114511714772226,0,0,0,0,0.0457986255980432,0,0,0,0,0,0.0102994613830709,0.00614576757169171,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0147021970594335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127168465059675,0,-0.215261761708006,0,0,0,0,0,0.0854761897817098,0,0,0,0,0,0,0,0,0,-0.0922902744922181,0,0,-0.117392971224086,0,0,0,0,0,0,0,-0.047575870755657,0,0,0,0.0953286389152356,-0.280760099617366,0,0,0,0.0286215525421886,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295666015436998,0,0,0,-0.0747322200224104,-0.0860633599359922,0,0,0,0,-0.17907933222588,0.104408303565775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414508602134521,0,1.49331010432971,0,0,0,0.343983896252735,0,0
TED,0,0,0,0.190842505555791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135393624157323,-0.108628095302355,0,0,0,0.103981459948466,-0.178444140213191,0,0,0,0,0,0,0,0,0.163672029962297,0,0,0,0,0,0,0,0,0,0,0,-0.144417861028041,0,-0.651107006500512,0.548986952303213,0,0,0,0,-0.159700106736262,0,0
RealEstate_excess,0,0,0.0565925048276201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1105835203803,0,0,0,0,-0.0694067957787172,0,0,0,0,0,0.0467870716328144,0.0225900399995008,-0.0307686860835735,0,0,-0.0299673860058205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438326796304002,0.0775789201808535,0,0,0,0.038578464089386,0,0
MKreturn,0,0.00124989485200606,0,0,0,0.0327818309771816,0,0,0,0,0,0,0,0,0,-0.011150479127256,0,0,0,0,-0.165349494639172,0,0,0.0367656868741247,0,0,0,-0.0639487750341008,0.25438908668101,0,0,0,0,0,0.0374664215943,0,0.0295917776913047,0,0,0,0,0,0.155042000005323,-0.0245224325020022,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0179557935595841,0,0,0,-0.0257920110345917,0,0
MKvol,0,0,0,0,0,0,-0.000263137021635283,0,0,0,0,0,0,0,0,0,0,0.00444278053621993,0,0,0,0,0,0,0,0,0,0,0.000707200925578646,0,0,0,0,0,0,0,-0.00144871245398743,0,0,0,0,0,0,0,0,-0.00291341706702995,0,0,0,0,0,0.0110314362568438,-0.00707323562590086,0,0,0,0.00898912750333382,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0676558258075439,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0780493755755222,0,0,0,0,-0.0396851805170135,0,-0.03216463602146,0,0,0,0,-0.130085322071484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375555564421979,0,0.514043401079678,-0.444353972563373,0,0,0,0,0,4.18770063662126
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00491422756395641,0,0,0.00206197686849998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081032002044341,0,0,-0.00501608656696685,0,0,0,0,0,0,0,0,-0.000466572995710925,0,0,0.0110070571443357,0,0,0,0,-0.021802732181291,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00856970661174038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706595171589743,0,0,0,0,0,0,0,0,0,0,0,0.00227764058764987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817691742614085,0,0,-0.00723946430192421,0,0,0,0,0.12356029662885,0,0
