,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X601158.SH,X600299.SH,X600339.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600352.SH,X000883.SZ,X600219.SH,X600098.SH,X000825.SZ,X000539.SZ,X000983.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.341746889535266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291080919903346,0,0,0,0,0,0.0431257914258498,0,0,0,0,0,0.00897932995949481,0,0,0,0,0,0,0,0,0,0.043083498437851,0,0,-0.0357657080879731,0,0,0,0,0,0.0851148112765721,0,-0.00667844849019217,-0.00334454569617532,0,0,0,0,0,0
X600028.SH,0.717584715163829,0,0,0,0,0,0,0,0,0,0.0202434685870681,0,0,0.154513596435112,0,0,0,-0.0270056282296725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04588673238162,0,0,0,0,0,0,-0.0357366006166841,0,0,0,0,0.0358827817279858,0.085639297265473,0,0,0,-0.0354396941636494,0,0.00476590277077215,0,0,0,0,0,0
X601088.SH,0,0.0472329061350714,0,0,0.000513039014822679,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0475813577082862,0,0,0.00784495414084737,0,0,0.0814361766032659,0,0,0,0,0.0285198521435302,0,0,-0.0344475134898316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712349552875146,0,0.272454839551808,0,-0.0123188611715812,-0.037622405061345,0.0148670291970606,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0089065709963823,0,0,0,0,-0.0667846436327431,0,0.247653338094677,0,0,0,0,0.0543376204807939,0,0.355945451383779,0,0,0,-0.116350942427777,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0516798625305445,0,0,0.0749008482921004,0,0,-0.00668487409072038,0,-0.0138129360700207,0.00673203283676437,0.0659631537585132,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0669091459483836,-0.0998692923306497,0,0.0590348851325137,0,-0.0873043036911517,0,0,0,0,0,0,0,0.250531307698487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131867716824607,0.0225137590763635,-0.0199097035040185,0.0127301074237762,0,0,0,0,0,0
X600585.SH,0,0.188048150118436,0,0,0,0,0,0,0.0656840297026232,0,0,0,0,0.130785792557671,0,0,0,0,0,0,0.0118442570917269,0,0,0.0874726042217688,0,0,0,0,0,0,3.46944695195361e-18,0,0.13806230444971,0,-0.716729671254194,0,0,0,0,0.0610427830548015,0,0,0,0,0,0.0464215839414373,0,0,0,-0.12287378344399,0.00436025656485316,-0.000571544946028156,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0715690506021558,0,0,0,0,0,0.0474990283347779,0,0,0,0,0,0,0,0,0.230553655379319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165484368293108,0,0,0.0953313268492689,0.00703329691759198,0,0,0,0,0,0.0561419659174855,0,-0.0137910325307955,0.00161653699433199,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.00441186796708954,0,0,0.0805883696645751,0,0,0,0,0.158706108819564,0,0,0,0,0,0,0.00233029577449954,0,0,0,0,0,0,0,0,0.0761789539220568,0,0,0,0,0,0,0,0,0.0968436610206495,0,0,0,0,0,0.168396484885351,0,0,-0.00152655933679448,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.029671670512214,0,0,0,0,0.323151970874624,0,0,0,0,0,0,0,0,0.0269562035412583,0,0,0,0,0,0,0,-0.12457575421678,0,0,0,0,0,0,0,0,0.177935767553148,0,0,0,0,0,0,0,0.141671089951686,0,0.101324305347443,0,-0.175791450037109,-0.00687620887419323,-0.00146264972880348,0,0,0,0,0,0
X600688.SH,0,0.395759585071614,0,0,0,0,0,0,0.00458921853454639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414427320383887,0,0,0,0,0,0,0.179030609126293,0,0,0,0,0,0,0,-0.0585637185228281,0,0,0.157434785349296,0,0.0184563532957549,0.0568273800395706,0,0.107252621042118,0,0,0.00035164021612193,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0483624155156969,0,0,0,0,0,0,0,0,0,0,0,-0.0117248892110084,0,0,0,0,0,0,0.756096164115151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230030862819935,0,0,0,0,4.33680868994202e-19,0.0487896796668688,0,0,0,-0.108891032954553,-0.0222355714773397,0.0117940578604488,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.10369339790122,0,0,0,0.214305775383033,0,0,0,0,0,-0.0199031949336213,0.129755834722334,0.0309104249147613,0,0,0,0,0,0,0,0,0,0,0,-0.159845892444036,0,0,0,0.532623903857267,0,0,0,0,0.241297036448525,0,0,0,0.0823335895194066,0,0,0,-0.145521328131029,0,0,0,0,0,0.00396367390482442,0,0,0,0,0,0
X600795.SH,0,0,0,0.475244123001674,0,0,0,0,0.0213871453883761,0,0,-1.73472347597681e-18,0,0,0,0.0645152473430933,0,0,-0.050840273668725,0,0,0,0,0,0,0,0,0,0,0.0172455704705322,0,0,0,0,0,0,0,0,0.0197767857710672,0,0,0,0.00567547703362982,0,0,0.0349512181918983,0,0,0.0693232001541647,0,-0.0191904556344912,0.00789021155222221,1.73472347597681e-18,0,0,0,0,0
X600309.SH,0,0.0896542445931104,0,0,0,0,0,0,-0.13030235885845,0,-0.181241522746094,0,0,0,0,0,0,0,0.198674842979101,0,0.0656075287149021,0.0307382072986998,0,0,0,0,0,0,0,0.188380501585563,0,0.178268947094054,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-2.16840434497101e-19,0,0,0,0,0,0.00474614728737882,0,-0.0308034629047165,0.00537984241643858,0.146894754686337,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0594705928839278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848010600852764,0.0166074733959206,0,0,0,0.0178951101666996,0,0,0,0,0,0.0379915192670517,0,0,0.0664790796764007,0,0.0374417803938585,0,0.0842645456769662,0,0.0644652679853904,0,0.0151852215574535,-0.0183472257568005,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0456174010815221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421667552868096,0.217947736552991,0,0.0897638055701969,0,0,0,0,0,0,0,0,0,0.0362304553735799,0,0,0,0,0,0,0,0,0,0.0740767800333853,0.0708752265751349,0.0122219865029389,0.0169347438404417,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0154074737978086,0,0.452287885588667,0,0,0.178473702124133,0,0,0,0,-0.0847558250191124,0,0,0.0899186628821018,0,0,0,0,0.1145590816176,0,0,0,0,0,0,0.239729301982765,0,0,0,0,0,0,0,0,0,0,0,-0.00249920955533634,0,0,-0.0964701486293232,0,0,0,0.0501890424108581,0,0,0,0,0,0.0930235175186362,0,0
X601992.SH,0,0.0679872419501306,0,0.0824400629733465,0,0,0,0,-0.0358109173214194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433654213456614,0,0,0,0,-0.0260974717881379,0,0,0,0,0,0,0,0,0.0638613191501165,0,0,0,0,0,0,0,0,0.302642734289254,0,0.0068335711230525,-0.0137202564845533,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463207798273558,0,0,0,0,0,0,0,0,0,0,0,0.137850632452697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346790618306187,0,-0.0283877256900915,0,0,0.037668949139781,0,-0.109285959396402,-0.0141601396035978,0.0205342678167015,0,0,0,0,0,0
X600027.SH,0,0,0,0.129861632388316,0,-0.0331542053801071,0,0,0.0402244090036846,0,0,0,0.0768705961882085,0,0,0,0,0,0,0,0.0793197540130524,0,0,0,0,0,0,0,0,0.00278246740775943,0,0.0969697625473159,0,0,0,0,0,0,-0.0526765832589588,0,0,0,0.0274970396380482,0,0,0,0,0,0,-0.0160165378771764,0.00664099814829491,0,0.0338908956372592,0,0,0,0,0
X600660.SH,0,-0.095637736560302,0,0,0,0,0,0,0,0,0,0,0,0.100977669122475,0,0,0,0,0,0,0,0.064443387975177,0.18872139280447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472216493347308,0.0400514589992762,0,0.192624222402268,-0.0482563897172076,0.0773742724111514,-0.0462560710464155,0,0,0,0.163358947983996,-0.222712782000306,-0.00418879668726514,1.6940658945086e-21,0,0,0,0,0,0
X600886.SH,0,0.165902342822489,0,0,0,-0.0643063103846166,0,0,0.029863026496026,0,0,0.0119557496061373,0,0.0425850846251237,0,0,0,-0.013774454010918,0,0,0.218281562921861,0,0,0.0379985977571224,0,-0.00889258315238451,0,0,0,0.033216697029624,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.064278743317731,0,-0.00345022126628608,0.00381253606763469,0,0,0,0,0,0
X600111.SH,0,-0.0554018158745981,0,0,0,0,0,0,0,0,0,0.0191557001580668,0,0,0,0,0,0,0.134534294836814,0,0.0765036913999381,0,0,0.0609874630663969,0,0,0,0,0,0,0.107188132895581,0,0.120938629247014,0,0,0,0,0.0589413354428749,0,0,0,0.0112676330559083,0,0,-0.0159776484346365,0.064454709494707,0,0.0348818046399589,0,0,-0.00869553156316955,0.00439076002487049,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.459888547033562,0,0,0,0.111073424027885,0,-0.128154765086439,0,0,0,0,0,0,0.0438941607877902,0,0,0,0,0,0,0,0.156941958253422,0,0,0,0,0,0,0,0,0,0,0,0,0.0468676436192891,0.152746282136203,0,0,-0.0650631235361348,0,-0.0357677265197664,0.116693705746502,0.1754183468676,0.238242641082975,0,0,-0.0596510775090263,0.0275401430059063,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.582074721941347,0.0141037659809865,0,0,0,0,0,0.00905282725762348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787930405092441,0,0,0,0,0,0,0.0127987846605484,0,0,0,0,0,-0.00835548657164374,0,0,0.142442870195763,0,-0.00681809876963413,-5.82876485898224e-05,0,0,0,0,0,0
X000709.SZ,0,0.0121618430437874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166289683928861,0,0,0,0,0,0.445845227686079,0,0,0,0,0,0,0,0,0.0794918982384668,0,0,0,0,0,0,0.092806132365404,0,0,0,0,0,0,0,0,0,-0.0265133525753043,0.0120409928085502,-0.0203639936360001,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0369959529238121,0,0,0,-0.0259062036560951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303832099735527,0,0,0,0,0,0,0,0,0,0,0.0242538989994663,0,0,0.157336453845842,0,0,-0.0380016003809884,0,0,0,0,0,-0.0286341063550838,0.00994942484123737,0.0590355681192224,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0317847323501318,0,0,0,0,0,0,0.0947681896340994,0,0,0,0.0752192430318702,0,0,0,0,0,0,0,0,0,0,0.100388705417392,0,0,0,0.0708117842630649,0.00873806237801172,0,0,0,0,0,0,0,-0.0856963565986609,0,0,0.126926035707439,0,0.086366086399048,0,0,0,0,0,0,-0.00193223959399704,0,0,0,0,0,0
X600339.SH,0,0.0769460591150773,0,0,-0.0111569444116826,0,0,0,0,0,0,-0.0112811531514863,0,0,0.267633233732807,0,0.215850148852744,0.147009161395513,0,0,0,0,0,0,0,0,0,0,0,0.143024667854956,0.272327500366685,0,0,0,0,0,0,0,0,-0.156212956847848,0,0,0,0,0,0,0,-0.129524755374932,0.21042119075075,0,0.0366987899701296,-0.0238588665747309,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378942225930638,0,0,0,0,0,0,0,0.0372402139031816,0,0,0.177482295935298,0,0,0.109207752088718,0,0.231761884891466,0,0,0,0,0,-0.0183358362450172,0,0,0,0.113446322494777,0.0512924600386989,0,0,-0.133358650613958,0.0894740844052069,0,0.00872836194883037,-0.00494747230182086,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0863033199797303,0.0312886997494126,0,0,0.0278988405667579,0,0,0,0.0564117276841483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903250435525157,0,0,-0.0557858008722511,0.108602037503689,0.121039648860565,0.160658945924654,0,0.0037601332153439,0.000187719803708019,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.185817194891019,0.0294932932179977,0.0578752333401914,0,0,0,0,-0.102962027828783,0,0,0.0820943582069873,0,0,0,0,0,0,0,0,0,0,0.0305347964493524,0.102660278392727,0,0,0,0,0,0,0,0,0,0,0,0,0.118813311116334,0,-0.0238859712043233,0.108889181684248,0,0,-0.029397982785734,0,0.0022888180930705,0.0030803560048424,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.00224711861618635,0,0,0.0142209870293011,0,0,0.379984697971423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740881858885415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135012109621907,0,0,0.0568942828899687,0,0,-0.0226637826883648,0.0128825253721203,0,0,0,0,0,0
