,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600801.SH,X002466.SZ,X600362.SH,X002271.SZ,X600188.SH,X600352.SH,X000786.SZ,X600795.SH,X600688.SH,X601991.SH,X000723.SZ,X601992.SH,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600516.SH,X600489.SH,X600426.SH,X600299.SH,X000898.SZ,X600583.SH,X000792.SZ,X600219.SH,X601158.SH,X000401.SZ,X000932.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000553.SZ,X600160.SH,X000630.SZ,X002080.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.282819455564946,0,0,0.0877929537014491,0,0,0,0,0,0,0.171786650431801,0,0,0,0,0,0,0,0,0.12690767479057,0,0,0,0,0,0,0,0,0.00886460492364612,0.0692539917595929,0,0.0321411477514242,0,0,0,0.0624715284880433,0,0,-0.0166000282279754,0,0,0,0,0,0,0
X600028.SH,0.405063210031856,0,0,0,0,0,0,0,0,0,0,0,0,0.0076540984727093,0,0,0.0347567424844146,0,0,0,0,0.00408195866844518,0,0.101411359658234,0,0,0,0.00836622171333088,0,0,0,0,0,0,0,0,0.0315079541908902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011480119838715,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.00741999693208523,0,0,0,0,0,0,0,0,0,0.377905170398055,0,0,0,0,0,0.11640004014304,0,0,0,0,0,0,0,0,0,0,0.0913902827951928,0,0,0,0,0,0,0,0,0.0191965198425755,0,0,0.0210103676986572,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438421364106734,0,0.00633997467522374,0,0,0,0,0,0,0,0.0243919515710857,0,0.00861782077566187,0,0,0,0,0,0,0,0,0,0,0,0,0.179394564777443,0.0638370751031409,0,0,0,0,0,0,0,0,0,0,0.0155995033085577,0,0,0,0.000661613163814676,0,0
X600309.SH,0,0,0,0,0,0,-0.0274662585869994,0,0,0,0,0,0,0.268475842727089,0,0.101401352592125,-0.126970645976097,0.0582672510463917,0,0,0,0,0,0,0,-0.0730928387447432,0,0,0,0,0,0.0590298498278604,0,0.00144844454394905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194434447192711,0,0,-0.0289729611563858,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00103824751046891,0,0,0,0.134488275524475,0,0,0,0.101240942461384,0,0.143577307084476,0,0.0581774966605952,0,0,0,0,0,0,0.0423309086355351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831972876115228,0,0,0,0,0,0,0,0.0345248671947642,0,0,0.00458965426984994,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0164893923162732,0,-0.0462772590583873,0,0,0,0,0,0,-0.0373390003186024,0,0.0343325479327414,-0.118892085126653,0,0,0,0,0,-0.0230580479943123,0,0,0,0,0,0,0.903913970156712,0.0173861920784588,0,0,0,0,0,0,0,0,0,0,0.267315588353795,0,0,0,-0.0215990250854613,0,0.0177371861724148,0.0282638367762523,0.00123581249469528,0,0,0,0.0313884301496916,0,0
X000708.SZ,0,0,0,0,0,0,-0.0945937378198523,0,0,-0.180453823527695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100373496341351,0,0.0995833464853424,0,0,0,0,0,0.0963166443930591,0.178797751415728,0,0.0565653351374663,0,0,0,-1.73472347597681e-18,0.358784047882265,0,0,0,0,0.312363858210755,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0492432778981014,0,0,0.0417365107539926,0,0,0,0,0,0,0,0,0,0,0,0,0.378231322433202,0.1682147810231,0,0.00310984920690027,0,0,0,0,0,0,0,0,0.0742356301507306,0,0,0,0,0,0.00905064304139204,0.182400174037971,0,0,0,0,0.0056719618072793,0,0.0296219632109697,0,0,0.0318205296748203,-0.0234964243369409,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0108674865174063,0,0,0,0.137081094112069,0,0,0,0,0,0,0,0.131770981749907,-0.108420086396215,0,0,0,0,0,0,0,0.0855815181987129,0,0.0231658500828234,0,0,0,0,0,0,0,0,0.494863030946083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262029424652263,0,0,0,0.0478197999061783,0,0
