,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600688.SH,X600985.SH,X300037.SZ,X600096.SH,X002353.SZ,X000539.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0.0962887558102974,0,0,0,0.0611940595168458,0,0,0,0,0,0,0,0,-0.0634080461697387,0,0.285048465416219,0,0,0.110124784703148,0,0.0141970400588188,0,0,0,0,0,0,0,0,-0.0381688258493023,0.575073223519103,0.0622471766235172,0,0,0,-0.0278390529796546,0,0,0,0,0,-0.0997352991622619,0,0,-0.108057639842658,0,0,0,0,0,0,-0.0180374986959395,0,0,0,0,0,0
X600660.SH,0,0,0,0.136006367824237,0,0,0,0,0,0,0.0526616877088849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520303888697404,0,0,0.019358558101486,0,0,0.103397741250064,0,0,0,0,0,0,0,0.0421930695832559,0,0,0.107340529658238,0,0,-0.152092988804029,0,0,0,0.0129422720993014,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.105742789234299,0,0,0,0,0,0.319374762738047,0,0,0.0405003017978332,0,0.0469777153171235,0.021891892655472,0,0,0,0,0,0.0816077435215931,0,0,0,0,0.0602772029917338,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658742075549801,-0.00930138905222978,-0.0134278621055958,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0376243170668883,0,0,-0.0087640949762418,0,0,0,0,0.000395813067344617,0,0.786138557907376,0,0,0,0.0887046239506429,0.00402149107051894,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201300758228005,0,0,0,0.0061699283180079,0,0,0,0,0,0,0,0,0.158171884720362,0,0,0,0,0,-0.00365939062938776,-0.0377565820679664,0,0,0,0,0,0
X002466.SZ,0,0.0989940911689836,0,0,0,0,0,-0.0506113683316019,0,0,0,0,0.0193267027919826,0.697141689996119,0,0,0,0,0,0,0.0853561260731845,0,0,0,0,0.000852490654576429,0,0,0,0,0,0,0,0,0,0,-0.0573455704771536,0,0,0,0,0,0.104584650726749,0,0,0,0,0,0,0,0,0,0.0180339020859396,-0.0693182862540447,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.101768292482878,0,0.0560447910686843,0,0,0,-0.0836939789936758,0,0,0,0,0,0,0,0,0,0,0,0,0.0223375711482498,0,0,0.107199541175649,0.251417737468291,0,0,0.187681580116488,0,0,0,0,-0.0724713729834118,0,-0.052605882125559,0,0,0,0,0,0,-0.0520453883377619,0,0,0,0.0135831275285947,0.0312282276374334,0.0689528700921272,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,-0.032619168140272,0.19588516660138,0,0,0.0833718867673796,0,0,0,0,0,0.0152411824229515,0,0.110921775671658,0,0,0,-0.000586336784026037,0,0,0.0392563627581424,0,0,0.0432395619715779,-0.0731731873092575,0,-0.0466657110774983,0,0,0,0,0,0.604929010299235,0,0.0686739592967822,0,-0.0746893273919684,0,0,0,0,0,0,0,-0.00530245994604654,0.0135998115365127,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.117199765496882,0.0603984782308984,0,0,0.0336247886878596,0,0,0,0,0,0.241720656276721,0,0,0,0,0,0,0,0,0,0,0,0,0.0118231017063883,0,0,0,0,0.00475171724880041,0,0.0377848097296486,0,0,0.0127061807691541,0.228602130441515,0,0.0225148961624032,0,0,0,0,0.0523133294859975,0.0194399507299517,0,0,0.00505067756631934,0,0,0,0,0,0,0
X000301.SZ,0.0685600207873699,0,0,0,0,0,0,0,0,0.0289137974714512,0,0,0,0.228691958411961,0,0,0,0,0,0.0598397883246652,0,0,0,0,0,0,0,0,0,0.0130469225321171,0,0,0,0,0.101330685111368,0,0,0,0.0184838831977523,0,0,0,0,0,0,0,0,0.104215397287651,0,0,0,-0.00887920978430407,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.00252273399759342,0,0,0,0.115797221542767,0,0.0468877509765157,0,0,0,0,0,0,0,0.335400953382077,0,0,0,0.0189497816275214,0.0204115352159635,0,0,0,0,0,0,-0.261641026244699,0,0.271409733310899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527621191783557,0,0,0,0.01253958797496,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0576575639366515,0,0,0,0,0,0,0.0382424640687017,0,-0.083557164618404,0,0,0.243569666519184,0,0,0,0,-0.0153555798286651,0,0,0,0,0,0,0,0.335672145419748,0,0,0,-0.123926912513284,0,0,0,-0.120500756841745,0,0,0,0.141139126768903,0,0,0,0,0.477354691769602,0.0818711593904032,0.090928765251504,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.380393419336262,0,0,0,-0.0411424261941041,0,0,0,0,0,0,0,0,0,0,0,0.247830642082619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312226966306328,0,0,-0.0101473596796697,0.0707862555303954,0.0436999124796666,0,0,0,0,0,0,0.146173610223854,-0.1158405350319,0,0,0.0276967630022781,0.0456514342210023,0,0,0,0,0
X600362.SH,0,0.129872496306815,0.14397137938986,0,0.00272313369633816,0,0,0,0.0462059568095524,0,0.133227223640688,0,0,0,0.0251292709098276,0,0.0177157156652644,0,0,0.0696217492866655,0,0,0,0,0,0,0,0,0,0.146160105871091,0,0,0,0,0,0,0,0,0.0245033618047339,0,0.0378264220273362,0,0,0,0,0,0,0,0,0,0,-0.0018775352640803,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.00722168717809687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14095708384592,0,0,0,0.12343839847376,0,0,0,0.0235908850649161,0,0.0174978879353671,0,0,0,0,-1.0842021724855e-19,-0.0289981339610688,0,0,0,0.00376612698986843,0,0,0.304440779675688,0,0,0.0452725458424522,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.13283513468573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000518589861968928,0,0,0.296076720722203,0,0,0,-0.0571798520749168,0,0,0,0,0.20511141031678,0,0,0,0,0,0,0,0.162976465271592,-0.0272933079699912,0,0.0350809899459744,0.0426483305461748,0,0.0132442809248833,0,-0.160762383430851,0,0,0,0,0
X601699.SH,0,0,0,0,0.217553334640655,-0.344315756799896,0,0,0,0.159554310343156,0,0,0,0,0,0,0,0,0,0.235455305072734,0,0,0,0,0,0,0.0324559145800676,0,0,0,0,0.090842954442828,0,0,0,0,-0.0157597130031542,0,0.0626371918333452,0.244427224083814,0,-0.128652038218739,0,0,0.00796404460932676,0,0.0100635783170873,0,0,0,0,-0.0859670785210341,0,0,0,0,0,0,0
X000983.SZ,0.024949263297276,0,0,0,0.257477869772571,0,0.0785437917581974,0,0,0,0,0,0,0,0.0913699614221049,0,0,0,0,0.0556413488045969,0,0,0,0,0,0.0803257021071888,0,0,-0.0474079192599084,0,0,0,0,0,0,0,-0.0241011167750524,0,0,0,0,0,-0.107272175557832,0,0,0,0,0,0,0,0,0,0,0.0861885265623142,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201178255391247,0,0,0,0,0.145013139054449,0,0,0.199300262064108,0,0,0,0,0,0,0.0434295373370247,0.0909899614048911,0,0.0229795469332429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196701311620573,0,0,0.0419146325653094,-0.106885649789909,0,0,0,0,0,0
X600027.SH,0.158155480026026,0,0,0,-0.0346085582409618,0,0,0.63076457699337,0,0,0,0.085209299541964,0,0,0,0,0.0406282180981628,0,0,0,0,0,0,0,0,0,-0.0257862291099371,0,0,0,0,0,0,0.166123771466656,0,0,0,0,0.0559191292095155,0,0,0,0.0487409693857153,0,0,0,0,0,0,0,0,-0.0461723797797574,-1.73472347597681e-18,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.576097884351858,0.101206731857623,0,0,0,0,0,0,0,0,0,0,0,0.0654977012896393,0,0,0,0,0,0,0,0,0,0.0727498881002783,0,0,0,0.0938676712896041,0,0,0,0,-0.0158997959708736,0,0,0,-0.0698013431886347,0,0,0,0,0,0,-0.0297161566130796,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0664530006496492,0,0,0.238677852955404,0.0696775481240606,0,0,0,0,0,0.147856740242318,0.176376410758865,0,0,0,0,0,0,0,0,0,0.141799364101239,0,0,0,0,1.73472347597681e-18,0,0.425683792114605,0,0,0.203691310685008,0,0,0.0445121604045342,0,0.0712804989084401,-0.0372234065442522,0,0,0,0.345579269888201,0,0,0,0,0.000885976072362277,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.246131305869082,0,-3.46944695195361e-18,0.19496707433475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951558069303317,0,0,0,0,0,0,0.0793975796930548,-0.094981340794585,0,0.155540597781948,0,0,0,0,0,0,0,0.00274874907635485,0,0.179803714106945,0.234735784216898,-0.0362797492026317,-0.0112625710337316,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.063225554062006,0,0,0,0,0,0,0,0,0,0,0.529886585238773,0,0,0,0,0,0.0761265900625399,0,0.0765625232790419,0,-0.0163790916840063,-8.67361737988404e-19,0,0,0,0,0,0,0,0.026298894061829,0,0,0,0,0,0,0.212175704483864,0,-0.154868577425204,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,-0.032999815719159,0,0,0,0,0,0,0,0,0,0,0.0312348052752981,0.23047127427695,0,0,0,0,0,0,0,0,0.207843981003235,-0.138944198054019,0,0,0.118987746756461,0,0.222772472180561,0,0,0,0,0,0,0,0,0.147993788752592,0,0,0,0.0121211087852752,0,0,0,0,0.0968502417967706,0.02218966193129,0,0,-0.0236964562228036,0,-0.0786253890378438,0,0,0,0
X000932.SZ,-0.0454160077675768,-0.018953843699499,0,0,0,0,0.439441838567539,0,0,0,0,0.216865235067275,0,0,0,0,0,0,0,0.0653063477637063,0,0.105400902742379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131933408076758,0,0.0335557349621812,0,0,0,0,0,0,0.0800682506325768,0,0.134777931455559,0,0.0613032483622527,0,-0.00119361680452781,-0.0476143559153328,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0731932235510898,0.092061803064088,0,0.155045228354683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203750581462727,0.22581692635444,0,0,0,0,0,0,0.030740931745375,0,0,0,0,0,0,-0.0361339677311931,0,0,0,0,-0.0523625358926866,-0.0117819824881931,-0.0178678573117916,0,0,0,0,0,0
X600160.SH,-0.102221573278824,0,0,0,-0.02785877674461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438795769882809,0.0595208561404781,0,0,0,0,0,0.141408185357673,0,0,-0.139519857458698,0,0,0,-0.167842325712213,0,0,0,0,0,0,0,0.20270301886748,0,0,0,0.386516254465087,-0.0434415148694021,0,0,0.0886701070312111,0.119341844541007,0,0,0,0,0,0,0
X600219.SH,0,0.0252152584532596,0,0,0,0,0.131192770777618,0,0,0,0.262374141509566,0,0,0,0,0,0,0,0,0,0,0.0241650307263893,0,0.0317661730086202,0,0,0,0,0,0,0.0466180466855082,0,0,0,0,0.0357869826607279,0,0,0,0,0.00991042152751067,0,-0.079523809135082,0,0,0,0,0,0.0111383956612161,0,0,-0.0185812434995817,0.0176585572891851,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.155893644336181,0,0,0,0,0.0661110226418102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258871396430641,0,0,0,0,0.0867732780916555,0,-0.0886662235787708,0.292773947607823,0.0929084544876929,0,0.275665175820571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517147888228424,-0.0466903744584853,0,0,0,0,0,0
X000408.SZ,0,0,0,-0.0111004223350557,0,0,0,0,0,0,0,0,0.0543746404995975,0.194388199541712,0,0,0,0,0,0,0.0884058013980113,0,0,0,0,0.159792140486944,0,0,0,0.0774323492465114,0,0,0.146430346196005,0,0,0,0.0338826345445716,0,0,0,0,0,0,0,0,0,0.142835155261301,0,0,0,0,0,0.0127134690822997,0,0,0,0,0,0
X000629.SZ,0.0409352624538322,0,0,0,0,0.175701160012762,0,0,0,0,-0.0280327165341966,0,0,0,0.0266608395209836,0,0.51837053931995,0.30069992139087,0,0,0.00304699943283838,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0568497808631788,0,0,0,0,0,0,0,0.0662090259019103,0,0,0,0,0.012283352545139,0,0,0,0,-0.0384517512567152,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0947759362966384,0,0,0,0,0,0,0,0,0,0,0.0641463866660149,0,0,0,0.0749022720548927,0.0436997945957457,0,0,0,0,-0.0031463671533256,0.152448356961083,0,-0.0538784439040554,0.0600580078417273,0.151197323605922,0,0,0,0,0,0,0,0,0,0,-0.00669054708901772,0,0,0,0,0,0.014057533513912,0,0,-0.0819515985188169,0.109010665240525,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.0636858790868476,0,0,0,0,0,0,0,0,0.148162747970617,0,0,0,0,-0.0155201692681882,0,-0.209323921075383,0,0,0,0,0,0,-0.169113346011286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837243388612026,0,-0.0919381888394064,0,0,0.0459549288906612,-0.0903618308373503,0,0,0,0,0,0
X600688.SH,0,0.0866172198458383,0,0,0.0755629102669496,0,0,0,0,0,0,0,0,0,0.0176981848053824,0,0.0746815545774795,0,0,0,0,0,0,0.182807568660817,0,0,0,0,0.132947291183913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308926718249785,0,0,0,0,0.0138967886558643,0,-0.00728931397259739,0,0,0,0,0,0,0
X600985.SH,0.0245981374775351,0,0,0,0,0,0.0607373411830643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219979124073076,0,0.0505656020500891,0.202431966691792,0,0,0,0,0,0,0,0.0318467104839767,0,0,0,0,0,0,0,0,0,0,0,0,0.0138208696480059,0,0,0,-0.08637815505531,0.168259950001399,-0.0701223236391643,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153795079637337,0,0,0,0,0,-0.0413839600860834,0,-0.0546333803977625,0,0,0,0,0,0,0,0.106719676593839,-0.158096191374435,0,0,0,0.182963698114329,0,0,-0.10730618136186,0,0,0,0.109809179678077,0,0,-0.0897665232572128,0.150750958762676,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0736875357523022,0,-0.0642277672739537,0,0,0,0,0,0,0.343630775852739,0.0921174315354643,-0.00760252277403489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144833020243325,0,0,-4.33680868994202e-19,0,-0.0104773094826916,0,0,0,0,0,0,0,0,0,-0.01539022736547,-0.0131562940251326,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.334836242388049,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.199348115504685,0,0,0,0,0,0,0,0.161031641041349,0.184159403819305,0.26146189623905,0,0,0,0,0,-0.118394264588491,0,0,0,0,0,0,0,0,0.212277793101222,0,0,0,0.15640295797065,-0.00600948406149746,0,0.0148164627340327,0.104603707733983,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0900494170047269,0,0,0.553252598342237,0,-0.286896731371082,0,0,0,0,0,0,0,0,0,0,0,0.141403034039559,0,0,0.113169688176313,0,0,0,0.254930990508948,0,0.179377470584514,-3.46944695195361e-18,0.0325936418766886,0,0,0,0,0,0,0,0,0,-0.0941014380675023,0,0,0.177200183007841,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.451938888144573,0,0,0,0,1.73472347597681e-18,0,0,0,0.0302144393544296,0,0,0,0,0,0,0,0,0.0981139305749593,0,0,0,0.0942728768302224,0,0,0,0.0128312923753649,0,0,0.103228697220099,0,0,0,0,0.0405333944303616,0,0,0,0,0,0,0,0,0,0,0,-0.00333952596202276,0.0270002449375155,-0.074658439293025,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0268317587286158,0,0,0,0,0,0.213735110651838,0,0,0,0,0,0,0,0,-0.0874840644522968,0,0,0,0,0.103150583930992,0,0,0,0,0,0,-0.0145493890234672,0,0,0,0,-0.0655129448044909,-0.125352120100481,0,0,0,0,-0.0586488266833381,0,-0.239670418240455,0,-0.12841596349786,0.0507539395478322,0,0,0,0,0,0
Slope,0,-0.484053094804927,0,0,0,0,0,0,0,0,0,0,0,-0.0231020432741281,0,0.851408326487873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474072921729578,0,0.683076783143477,0,-0.138221427018816,0,0.0232100584543816,0,0,0,0,0.412130350900545,-0.585581704033397,0,0,0,1.31946519342585,0,0,0,0,0,0
TED,0,0,0,0,0,0.0800564230662683,0.180789794221237,0,0,0,0,0,0,-0.124425377981506,0,0,0,0,0,0,0,0.0926442752970693,0,0,0,-0.306590769230464,0,0,-0.155203280198062,0,0,0,0,0,0.00849670350327507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100915787918503,0,0.74115365710827,0,-0.172716052265302,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158252836179218,0,0,0,0,0,0,-0.140300455612226,0,0,0,0,0,-0.164035928025559,-0.111199614034439,0.146392773305285,0,0,-0.0492200358076515,0,0,0,0,0,-0.0556142471357135,0,0,0,0,0.11217501514901,0,0,0.0664713005452489,-0.060647685543809,0.120787712425907,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0462067788247025,0,0,-0.0478195912514064,0,-0.0932544862877931,0,0,0,0.0563335750874981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121317729646755,0,0,0,-0.0568763057149209,0,0,-0.0322268051428027,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189870703133904,0,0,0,-0.000972319068468305,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000826103657079409,-7.75669428027562e-05,0,0,0,0,0,0,0,0,0,0,0,0.00162066215467177,0,0,0,0,0,0,0,0,0,-0.000684329076274304,0.000367830426176248,0,0,0,0,0,0,0.000519394520474226,0,0,-0.000946895210425421,0,0,0,0,0,0.000596492428578502,0,0,0,-0.000486161464038867,-0.00163638944192564,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0117790261417521,0,0,0,0,0,0,0,0,0,-0.000140056253583403,0,0,-0.0164153078302218,0.000974094269297506,0,0,0,0.00429858154272609,0,0.000625660458952528,0,0,0,0,0,0,-0.00317972388398114,0,0,0,0.00272054539494169,0,0,0,0,-0.00177116420158574,0,0,0,0,0,0,0,0,0,-0.00707669834091447,0.00457106911556613,0,-0.00797183417630443,0,0,0,0
CarbonVol_Guangdong,-0.011526183704675,0,0.0194552569608404,0,0,0.017465672223838,0,0,-0.0341868888044539,0,0,0,0,0,0,0,0,0,0,0,0.00523462391258501,0.00622198297892831,0,0,0,0,0,0,0.0112977163627696,0,0,0,0.0349730003520099,0,0,0,-0.00182105220669137,0,0,0,0,0,0,0,0,0,0,0,0.0108099368661604,0,0,0.00568979775100897,-0.0325065985548159,0,0,0,0,0,0
CarbonVol_Hubei,4.33680868994202e-19,0,0,0,-0.0035924748893848,0,0,0,0,-0.00823818153342263,-0.00086301278642673,0,0,-0.00325045723365353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014945729110638,0,0,0,0.0124206023524981,0,0,-0.000443921834459344,0,0,-0.0105431641155832,0,0.0139286956343297,0,0,0,0,0,0,0,0,0.00708569565601606,0,0,-0.0134876262815912,-0.0035337346621673,0,0,0,0,0
