,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X600362.SH,X601991.SH,X600188.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X000553.SZ,X000723.SZ,X600339.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X000825.SZ,X600299.SH,X000630.SZ,X000983.SZ,X600549.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0311407455527397,0.0554116625142303,0,-0.00164202067916679,0,0,0,0,0.117593000129508,0,0,-0.0740359032438318,0,0,0,0,0,0,0,0.0146951512177214,0,0,0,0.0109641070014833,0,0,-0.0357439554653718,0,0,0,0,0,0,0.0466523496631232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210237851325702,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0105372133908563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02515211692439,0,0,0,-0.00155788575379133,0,0,0,0,0,0,0,0,0.0185830142026459,0,0,0,0,0.0282666428065739,0,0,0,0,-0.00314038131739554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0910924814812118,0,0,0,0,0,1.02244377757467,-0.00454663270853304,0,-0.105555567221104,0,0,0.0522662558040789,0,0.00144665946261386,0,0,0,0,0,-0.10930777838152,0,0.0125824763732858,0,0,0,0,0,0,0,0,0,0,0,0,0.0422982527795857,0.0677226572678728,0,0,0.0702162502711685,0,0,0,0.0295467547379621,-0.0156488611397478,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.114136014928032,0,0,0,0,0,0,0.00504619648889577,0,0,0,0,0,0,0.0379180373652207,0,0,0.0886779256473054,0,0,0,0,0,-0.0966324731356403,0,0,0,0,0,0,0,0,0,0,0,0.254145506098685,0.20852849539052,-0.00587501354008201,0,0,0,-0.0170017491988563,-0.138822649551301,-0.0228065931597597,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0804818007591379,0,0,0,0,0,0,0,0,0,0.153437976698783,0,0,0,0,0,0,0,-0.0482376064205326,0,0,0,-0.0840895744108201,0,0.155134924590247,0,0,0,-0.0366304283403142,-0.0371947889492879,0,0,0,0,0,0,0,0.00198090705610626,-0.0447816300083355,0,0,0,0,0.118499090447755,0,-0.0418958662352325,0.0602342795554086,-0.0491434214889955,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.324424735272743,0,0,0.319033439691046,0.0630324806093177,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0661349682931616,0,0,0,-0.0387292054467639,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.136161058870734,0,0,0.0970121884643226,0,-0.0433853904313628,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0495817402756479,0,0.064401671988249,0,0,0,0,0,0,0,0,0,0.239959923461008,0,0,0,0.00415087967136345,0,0,0,0.304077036662939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122390038978901,0,0,0,0.102644452748276,0.00401788866055295,0,0,-0.00404174459023984,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.414661713631301,0,0,0,0,0.223228643826251,0,0,-0.062278219630129,0,0,0,0,0,0.0460771221268848,0,0,0.0589516197846792,0,0,0,0,0,-0.151333493432188,0,0.128885942195054,0,0,0,0,0.167588485403102,-0.386808851178941,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0317356135275279,0,0,0.033280170847834,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00121783118578702,0,0,0,0,0,0,-0.0100879577554242,0,-0.0428585581628092,0,0.161424404701795,0.121301752305105,0,-0.0635914137082802,0,0,-0.00748043364487521,0,0,0,0,-8.67361737988404e-19,0,0,0.0504080507555025,0,0,0,0.12340024227305,0.0335412112418924,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809960963366299,0.0087829552668106,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.048123238724584,0,0,0,0,0,0,0,0,0,0,0,0.0391105108441306,0,0.252804394164892,0,0,0,0,0.0808364389674866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238116650164343,0.0531572864137872,0.00131731498716555,0,-0.0125882998275744,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.0142247838378321,0,0,0,0,0,0,0,0,0,0,-0.0342141534752699,0.584614524397838,0,0,0,0,0,0,0,0,0.0118163732612168,0,0,0,0.0211923696436644,0,0.0334015679423886,0.066917382239887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155430691250004,0,0,-0.0151069648917468,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0425666530804803,0,0,0,0,0,0,0,0,0.0527179260946145,0,0,0.140293865815527,0,0,0,0.0470522548859515,-0.063087923473399,0,0,0,0,0,0,0.0389202307184241,0.169741093448124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00322986779515377,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0390032135563779,0,0,0.168469655709784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075678035419159,0,-0.012483888443725,-0.163792184638221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229642082181286,0,0,0.0337672335034432,0,0,-0.0275929573927069,-0.0123327053742465,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0995401464804967,0,0,-0.293506868629095,0,0,0,0,0,0,0.0908271347577286,0,0,0,0,0,0,0,0,0.119384691206953,0,0,0,0,0,0,0,0,0.142430873012274,-0.0321399121546841,0,0,0,0,0.0809110284291609,0,0,-0.0149643342658861,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.568443501532463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129652373816772,0,0.0716825681959264,0.0689699307565125,0,0,0.041352955694121,0,0,-0.0799264951338192,0,0,0,0,0,0,0.0886820454585975,0,0,0,0.0399330226963404,-0.165682133511463,-0.146388502252863,0.020486107612134,2.16840434497101e-19,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404234543088178,0,0.092784144272866,0,0,0,-0.0308815571195869,0,0.0120777454082833,-0.00374442166775549,0.0792575745582886,0.0478999836762594,0,0,0,0,0.0413133965735151,0,0,0,0,0,0.0962614999284073,0,0,0.163995495118073,0,0,-0.216962386121114,0,-0.0223109332916577,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.190296789764494,0,0,0,0,0,-0.262676749894328,0,0,0.0882715318068667,0,0,0,0,0,0,0,0,0,-0.0927576141368538,0,0,-0.00898184039480978,0,0.0374774363916534,0,4.33680868994202e-19,0.152042607533279,0,-0.160186173539881,0,0,0,0,0,0,0,-0.0420665464080687,0.144699745526472,0,0,0,0,-0.243207998505879,0,0,0.0585695907210653,-0.082259111533003,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.151443445053056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146546491821286,0,0.0399499541738146,0,0,0.0712106476004919,0,0,0,0,0,-0.013020189183214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61068699371857,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,-0.0296836743548926,0,0,0.0979064568303714,0,0.0378076379599604,0.123049473716647,0,0.0181926646454548,0,0,0,0,0,-0.0859980662163281,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0322189114907778,0,0,0.00245104727492771,0,0.196645259713986,0,0,0,0,0,0,0,0,0,0.139696841193221,0,0,0,0.00521451683636555,0,-0.0106215663548937,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0565599399085737,0,0,0,0,0,0,0,0,0,0,0,0.14010256452536,0,0,0,0,0,0,0,0,0,0,0,-0.0701767410813775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450579152921216,0.0398572090803147,0,0,0,0,0,0,0,0,0,0
