,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600547.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600027.SH,X600803.SH,X000708.SZ,X600111.SH,X601991.SH,X002460.SZ,X600426.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X002128.SZ,X000807.SZ,X600219.SH,X600176.SH,X000630.SZ,X600985.SH,X000933.SZ,X601168.SH,X000877.SZ,X000883.SZ,X600096.SH,X000408.SZ,X000027.SZ,X000932.SZ,X002353.SZ,X002271.SZ,X600995.SH,X600801.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.269984078217063,0,0,0,0.0672489458459206,0,0,0,0,0,0,0,0,0,0.216245529289409,0,0,0,0,0,0,-0.0032355908337804,0,-0.121127535145958,0,0,0,0,0,0,0,0,0,0,0,0,0.202364796228477,0,0,-0.0249332141994496,0,0,0,0,-0.0652580844557723,0,0,0,0,-0.011642303960125,-3.46944695195361e-18,0,0,0,-0.0749617454723812,0,0
X601088.SH,0.142718139034865,0,0,0,0,0,0.229830819768784,0,0,0,0.0991014005693419,0.0188928753262083,0.159317036810021,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0736875433972986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243630361126083,-0.16697836362027,0,0,0,0,-0.0271841030664999,0.0603608144189953,0.079965367388067,0,0,0.052468409641043,0,0
X600028.SH,0.482867614471319,0.116595607668233,0,0,0,0.0663257118468752,0,0,0,0,0,0,0,0,0,-0.0517134170554665,0,0,0,0,0,0,0,-0.132151189881621,0,0,0,0,0,-0.0613271133240113,0,0,0,0.00960788501659247,6.86630021771509e-05,0,0,3.46944695195361e-18,0,0,0,0.0175223592748508,0,0,0.0432355749062424,0,0,0,0.0188122292398618,0,0,0,0,0,0,0,0.0691079991939036,0,0
X600309.SH,-0.0905764817255866,0,0,0,0,0,-0.00059776611913869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251204056926534,0.0782492726122189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208673380481537,0.199427594686301,0.021955243897523,0,0,0,-2.16840434497101e-19,-0.053499024983055,0,0,0,0.00655008727319298,0,0
X601898.SH,0,0,0,0,0,0,0.043491134733386,0,0,0,0,0,0.142356720734036,0,0,0,0,0,0.0853816685318605,0,0,0,0,0,0,0,0,0,0.190531363952859,0,0,0,0,0,0,0,0.23949583409494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000265395645625597,0,0
X600019.SH,0,0,0,0,0.200464765206208,0,0,0,0,0,0,0,0.0800686179102504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583003863928837,0,0,0,0,0,0.281118881277549,0,0.0673107060878631,0,0,0,0,0.0419044017011658,0.0123944812112807,-0.022987857711056,0,0,0,0,0
X600188.SH,0,0.208525615035327,0,0,0,0,0,0,0,0,0,0,0.0322854533912256,0,0,0,0,0.173412934554963,0,0,0,0,0,0,0,0,0,0.13983438368479,0.641061720454811,0,0,0,0,0,0,0,0.0645832644585024,0,0,0,0,-0.112263443024369,0,0,0,-0.0145565357775018,-0.1859729285531,0,0,0,0,-0.0586256757446228,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.107865737853481,0,0,0,0.283479136354635,0,0,0,0,0.0902323284961401,0,0,0,0,0,0,-0.0953327503700714,0,0,0,-0.162679069760578,0,0,0,0,-0.0308030091466746,0,0,0,-0.0822201988707598,0.190782074403453,0,0,0,0,0,0,0,0,0,0,-0.116858189162731,0,0,0.0750126543434038,0,0,-0.00384877809198197,0,0
X600547.SH,0,0,0,-0.0779289137409408,0,0,0,0,0,0,0,0,0,0,0,0.477097867922524,0.339028727266298,0,0.0200329048732102,0,0,0,0,0,0,0.0231531103842127,0,0,0,0,0,0,0,0,0,0,0,0.111990711140304,0.0240845271579971,-0.000149318159672741,0,0,0,0,0,0,0,0,0,0,0.176223159701502,-0.0237226023508529,0,0,0,0,-0.0285277095141732,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128534072705062,0,0,0,0,0.116086544236749,0,0,0,0.403272684570851,0,0,0,0,0,0,-0.108800743105441,0,0.00794023809433769,0,0,0,0,0,0.0307042991591823,0,-0.0172788131307354,0.00778923791947188,0,0,0,0,0,-0.00111305645242922,0,0,0.174516573165439,0,0,0,0,0,0,-0.0657365725921048,0,0
