,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X601158.SH,X000709.SZ,X000027.SZ,X600583.SH,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000878.SZ,X600352.SH,X600021.SH,X600660.SH,X600863.SH,X000792.SZ,X600022.SH,X600578.SH,X000629.SZ,X601918.SH,X002470.SZ,X600307.SH,X600489.SH,X000825.SZ,X600547.SH,X600098.SH,X600808.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0.0119084951023676,0,0,0,0,0.0421451687402598,0,0,0,0.01102811959236,0.140149133801312,0,0,0,0,0,0,0,0,0,0,0,0,0.0250657466960525,0,0,0,0,0,0.118409900547823,0,0,0.151295669726065,0,0,0,0,0,0,0,0,0,0,0,0,0.000694713556319811,0,0,0,0,0,0
X601991.SH,0,0,0.0326527036733374,0,0,0,0,0,0.171706785881571,0,0,0,0,0.0383198860623283,0,0,0,0,0.2177718201115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611798336543805,0,0,0.18622848886525,0,0.0583531815178522,0,0,0,0,0,0.00697644093383941,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,-0.01347781265255,0,0,0,0,-0.128969759316612,0,0,0,0,0,0,-0.0615588208003067,0,0,0,0,0,0,0.131576848231242,0.456304624410504,0,0,0,0,0,0,-0.0945495263065398,0,0,0,0,0,0,-0.0445470368855714,0.308655812369185,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0063330027808375,0,0,0,0,0,0
X600027.SH,0,0,0,0.018169417950385,0,0,0,0,0.086515341441083,0,0.380204519135593,0.149724253634446,0.0552896784364121,0,0,0,0,0,0,0.047043993618389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702374389090684,0,0.0420196263620287,0,0,0,0,0,0,0,0,0,0.000266934764692176,-0.0306287054155135,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0424180583393735,0,0,0,0,0,0,0,0,0,0,0.0673702035545144,0,0.114411384872372,0,0,0,0,0,0,0,0,0,0,0,0.0502735355070787,0.0535063140739934,0,0,0.081506587415164,0,0.145945767630555,0,0.0644901146351501,0.0128128739448896,0,0,0,0,0,-0.00773757782017884,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.00892392761023966,0,0,0,0,-0.0491115619019875,0,0,0,0,0,-0.0484326354259329,0,0,0,0,0,0,0,0,0,0,0.019063196871638,0,0,0,0,0,0,0,0,0,0,0.0341691608247511,0,0,0,0,0,0.00766742173639916,0,0,0,0,-0.0687131516814485,0.038533670654572,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.132935869337495,0,0,0,0,0,0,0,0,0,0.00503771671808059,0,0,0,0,0,0,0,0,0.0811781822444442,0,0.0835405098343296,0,0,0,0,0.184130482962907,0,0,0.0680413940269502,0,0,0,0,0.028379995274595,0,0.159780647875259,0,0,0,-0.0353147447926465,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.101972340879061,0,0,0.0178565410948313,0.115391259901893,0,0.0107355581245031,0,0,0,0,0,0.162109465424765,0,0,0,0,0,0.161573028322711,0,0,0,0,0.12563651618308,0,0,0.0270967336753121,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0350893122446242,0,0,0,0,0,0,0,0,-0.0163122104321323,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.247205731026471,0,0,0,0,0,0,0,0.0734056279256442,0,0,0,0,0,0,0,0,0,0.124706500869954,0,0,0,0,0,0,0,0,0,0.043023618538253,0,0,0,0,0,0,0,0,0,0,-0.0181009212313248,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.00278157679011907,0,0,0,0,0,0,0.0221945902558511,0,0,0,0,0,0,0.161345509428364,0,0,0.242108611885093,0,0,0.111167569946132,0,0,0,0,0.0200225502493279,0.0827794298566165,0,0,0,0,0,0,0,0,0,0.0129085657909978,0,0,0,0.0129785050734798,0,0,-0.00117856520543213,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871835970224557,0,-0.486605058810739,0.752358679104002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118633878341156,-0.0443942245403102,0.173993843964839,0.167454350119778,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375068146714119,0,0,0.223913427583417,0,0.0796327034507156,0,0.0626716566872146,1.73472347597681e-18,0,0.0694871559926822,0,0.00994164117782386,0,0,0,0,0,0,0,-0.0239263507188307,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.680856265689756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178768660075133,0.0559851497518149,0,0,0,0,-0.0337587973643237,0,0,0,0,0,0
X600309.SH,0,0,0,0.232783859589898,0,0,0,0,0.11964082241387,0,0,0,0,0,0,0,0.111567859423158,0,0.0349308777815397,0,0,0,0,0,0.00685455191667818,0,0.0213816446960974,0,0,0.185798893718777,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.00726946595853211,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15037605624356,0,0,0.0970814860484285,0,0,0,0.0454911528455925,0.046929539700466,0,0.128268403113988,0,0,0.256819676036067,0,0,0,0.00447624334123353,0,0,0,0,0,0,0,0.104933288712303,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.105349449792765,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0500679446436335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254891499759402,0,0.14471839690358,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.349678038391815,0,0,0,0.126642336792489,0,0.0335260351011898,0,0,0,0,0,0.0570894305364548,0.0181197062094829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713712443132017,0.153633800145954,0,0,0.0562935806899569,0,0,0,0,0.161282526983605,0,0,0,0.0334994678776224,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.246854382141355,0,0,0,0,0,0,0,0,0.0533008029252619,0,0.00825716042284311,0,0,0,0.015773527478363,0,0,0.0449739052180095,0,0.0157956097330267,0,0,0.0610601755686611,0,0,-0.00665995924066727,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655817982778196,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737454961768913,0,0,0,0,0,0,0,0.152789395593426,0,0,0,0,0,0,0,0.110955072450627,0,0,0,0.10802968882506,0.0126382845907757,0,0,0,0,0,0,0.03303104410838,0,0,0,-0.0077897692090928,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330694504407097,0,0,0,0,0,0,0.000649711065463925,0,0,0.164836719923536,0,0,0,0,0,0.193477079353534,0,0,0,0.00269150909686295,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.126950212366915,0,0,0,0.0755811589217723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198758999881993,0,0,0,0,0,0.207255575046155,0,0,0,0,0,0,0.0428901108590095,0,0,0,0,0,0.0744046195403331,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373295494013489,0.0430258851683332,0,0,0,0,0,0,0,0,0,0,0,0.0230137289377442,0,0,0.027639222960528,0,0,0,0,0,0,0,0,0,0,-0.0056504952598724,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0265112067018459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219713571989654,0,0,0,0,0,0,0,0,0,0.0649076884144897,0,0,0,0,0.0518540812572255,0.0764018698277679,0.0506593259901513,0,0,0,0.139393448610001,0,0,0,0.0205208241913455,-0.0394491715871318,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855879269102318,0,0,0,0,0.0410903606493874,0,0,0,0,0,0,0,0,0.0768981298971622,0,0,0,0,0,0.235802313435651,0.0670792184164113,0,0,0,0,0,0.0916222094328066,0,0,0,0,-0.0126117074968389,0,0,0,0,0,0
X600578.SH,0,0,0,0.237430342323584,0,0,0,0,0,0,0.0910365585067635,0.0682186011666849,0,0,0,0,0,0,0.0971949652823827,0,0,0.00406309156344951,0,0,0.0892218171682162,0,0.0277128428095775,0,0,0,0,0,0.102134141061989,0,0,0,0.0893020277298049,0,0,0.0620712878890402,0,0,0,0,0,0,0,-0.0024941665394131,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873818955495027,0.275777135682894,0,0,0,0,0,0,0.00549307570918893,0,0,0,0,0,0,0,0,0.0928742838195319,0.0269163222126848,0,0,0.0131988098061322,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.225284190865401,0,0,0,0,0,0,-0.0655554875644101,0,0,0,0,0,0,0,0,0,0,0.200846137830338,0,0.212165556897923,-0.0950953941793092,0,0,0,0,0,0,0,0,0,0.189036440295584,0,0,0,0.143346817808475,-0.172229602340083,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.108366533687596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230810584192697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323277302722872,0,0,0.121986756694614,0,0,0.0927326238550279,0,0,0,0,0,0,0,0,0,0,0.0033048240661652,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296041764927799,0,-8.67361737988404e-19,0,0.143247548719442,0,0,0.130934948109941,0,0,0,0,0,0.267926121418021,0,0,0,-0.0181437768696595,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.25998458677308,0,0,0,0,0,0,0,0,0,0,0.00183064019552597,0,0,0,0,0,0,0,0,0,0,0.138212982186401,0,0,0,0.141363680486889,0,0,0,0,0,0,0,0.0687051640628178,0,0,0,0,0,-0.00159861175720565,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234931787146531,0,0,0,0,0,0,0,0.0557111141045875,0,0,0.0273760597033038,0,0,0.0998156107373753,0,0,0.0740428097631255,0,0.115237511333603,0,0,0,0.0268032247224844,0.0194333846311754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0110859745303912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139560024692745,0,0,0.125491185755259,0,0,0,0.250284108586874,0,0,0,0,0,0.06791311859501,0,0,0.014425406427935,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.154316191111491,0,0,0,0,0,0,0,0.0344650977515655,0,0,0,0,0.0194667307243809,0,0,0,0,0,0,0,0,0.0401927155794095,0,0,0,0.0232614037879537,0,0.124665845868221,0.218583276954309,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0468731761745686,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0134098678628674,0,0,0,0,0,0.0696692319755337,0,0,0,0,1.73472347597681e-18,0.0275544097295825,0,0,0,0.0216042468492619,0,0,0.0171216103137159,0,0,0.00605774038129746,0,0.110876926390084,0,0.0523165735306126,0.131596595092124,0,0.0291104421949665,0,0.097836012201775,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,-0.00314556342382274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817536887275608,0,0,0,0,0.262198212704705,0,0,0.221530013006317,0,0.100697751311639,0,0,0,0,0,0,0,0.0327732123036774,0,0,0,0,-0.0156636320522529,0.0101907716245592,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0994846321843639,0,0,0,-0.0254543079977819,0,0,0,0,0,-0.0704741225400607,0,0,-0.0342112842012639,0,0.0998450150818424,0,0,-0.0522773492312573,0,0,0.217002382382589,0,0,0,0.14139044943524,0,0,0,0,0.229176928461173,0,0,0,0,-0.224429944535704,-0.141735518025217,0,-0.021857920552077,0,0,0,0,-0.00983020542496155,-0.0270381252669535,-0.0953055394638608,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595321575129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102972084809536,0,0.214949234070897,0,0,0,0.283798599764744,0,0.0365449215137454,0,0,0.901366783961018,0.191862821938812,-0.210118345655551,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160729792659145,0,0,0,0,0,0,0,0.14153677961797,-0.353723702049701,0,0,0,0,0,-0.0775220043444786,0,0,-0.1994431850538,0.0824817364430804,0,0,0,0,-0.165422053275602,0,0,0,0.382572676614704,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0190975652646347,0,-0.187040266985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186850290176759,0,0,0,0,0,-0.0592533359658643,0,-0.119249405185784,0,0,0,0,0,0,0.0911837716152775,0,0,0.0795717346732704,-0.348580722851894,0.159229485621669,0,0,0.0777633556534917,0,2.16840434497101e-19,0,0,0.0376020688036003,-0.0171106467026258,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.13130673079797,0,0,0,0,0,0.0795318604212877,0,0,0,0,0,0,0,0,0,0,0.407315673600307,-0.185936098130846,0.16062326080425,0,0,-1.73472347597681e-18,0,0,0,0,-0.152056746858528,0,0,0,0,0,0,0,0.0579640025675352,0,-0.12635536010211,0,0,-0.0104057486640003,0,0,0,0,0,0
MKvol,0,0,0.00237800541548711,0,0,0,0,0,0,0,0,0,-0.00100062811739036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159967703612261,-0.00229535034483766,0,0,0,0,0,0,0,-0.0305903466924763,0.0175499999515927,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392236365964797,0,0,0,0,0,0,0,0,0,-0.0362262441338055,0,0,-0.0187698678809443,0,0,-0.051022243244468,0,0,0,-0.0471114170001488,0,0,-0.019302300632625,-0.0967269136507104,0.0241363860258537,0,0,0,0,0,0
CarbonVol_Guangdong,0.00646998422654658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204921860837812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233080100448953,0,0,0,0,0,0,0,0,0.0169111508151544,0.0204354631476048,0.0113876517466921,0.00756055956783703,0,0,0,0
CarbonVol_Hubei,0,0,0.00118672277140138,0,0,0,0.00132357324900534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436162127840242,0,0,0,0.00207555635457099,0,0,0,0,0,0,0,0,0,0,0,-0.000278020360391237,-0.0113749072196788,-0.00734112599725176,0,0,0,0,0,0,0
