,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X002271.SZ,X600111.SH,X002460.SZ,X601992.SH,X002466.SZ,X000723.SZ,X600176.SH,X002353.SZ,X600583.SH,X600516.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000709.SZ,X601158.SH,X000883.SZ,X600219.SH,X600612.SH,X000792.SZ,X000027.SZ,X000629.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X002110.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0332607739512929,0.133503250037915,0,0,0,0,0,0,0,0,0,0.105965555669755,0,0,0.0534376693258541,0,0,0,0.0355195860925746,0,0.000752025251589832,0,0,0.109398302797618,0.025750390089787,0,0,0,0.042790370868126,0,0,0,0,0,-0.0444397927340002,0,0,0,0,0,0,0,0,-0.0125597505509902,0.00315832024178069,0,0,0,0.00264045884474636,0,0
X600028.SH,0.135125205275959,0,0,0,0,0,0,0,0,0.0341241916279455,0,0,0,0,0,0,0,0,0,0.0917234800820453,0,0,0,0,0,-0.0176809776405376,0,0,0.0951724130288993,0,0,0.0404182388896178,-0.033052308541463,0,0,0.0674808027504671,0,0,0,0,0,0,-0.00533545564831782,0,0,0,0,0,0,0,0,0,0.0176276267992402,0,0,0,0.0135486960951662,0,0
X601088.SH,0,0,0,0,0,0.560850247406813,0,0,0,0.0431296057172901,0,0.0903112611805588,0,0.0398958016135155,0,0,0.0425927834762938,0,0,0,0,0,0,0,0,0,0,0.047216131062769,0,0,-0.0934564616617437,0,0,0,0,0,0,0,0,0,0,-0.0439526631741598,0,0,0,0,0,0,0,0,0,-0.00989291095221271,-0.00412054178772208,0,0,0,0.0021238673699988,0,0
X600585.SH,0,0,0,0,0,0,-0.0217833972194426,0,0,0,0,0.0429480035265121,-0.00868855254986846,0,0,0,0.481392439275408,0,0,0,0,0,0,0,-0.0646397002036904,-0.0263628923554522,0,0.0937892955427354,-0.0079655387244288,3.46944695195361e-18,-0.0662848335797323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228744899883302,-0.0332547975833732,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0998210607299943,0,-0.0522919430346602,0,0,0,0,0,0.17906988232113,0,0,0.041046291276386,0,0,0,0.0921452451937764,0,0.0546810318849373,0,0.0211788163669276,0,0.0122245737415134,0,0,0.0231336820684953,0,0,-0.0315451163896136,0,0,0,0,0,0,-0.0412134029892281,0,0,0,0,0,0,0,0,-0.0419328683539898,0,0,0,0,-0.0164222414145615,0,0
X600019.SH,0,0,0.233460931522833,0,0,0,0,0,0.0367311405082778,0,0,0,0,-0.0743612808829636,0,0,0,0,0,0.0355778965485812,0,0,0,0,0.0158267766603687,0,0,-0.000466715457623553,0.0223815024875226,0,0,0.0227876829582144,0,0,-0.00222940773809593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493995962045621,0,0,0,4.33680868994202e-19,0,0,0,0.0108586291042068,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132281707114777,0,0,0,0,0,0,0,0,0.117652419579306,0,-0.148421480100953,0,0,0.0410633041787708,0,0,0,0,0.110035768785031,1.19532645441495,0,0,0,0,0.170763988314978,0.128280872234125,0,0,0,-0.124272568369907,0,0,0,-0.0484990179729702,-0.0345875110747067,0.00386117516185437,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.125359251373927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212228922252033,0.06770694533008,0,0,0,0,-0.0684246205219532,0.0718051679552581,0,0.100883229932942,0,0,0.0855528495518707,0,0,0,0,0,0,0,0.0716005754871407,0,0,0,0,0,0,0,0,-0.00386071640920088,0.0154382223031067,0,0,0,-0.0361962668051319,0,0
X000708.SZ,0,0,0.190907378343475,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.264591479567253,0.286521421017773,0,0,0,0,0,0,0,0,0,0,0.14958764261515,0,0,0,0,0,0,0,0,0.389155933694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411611494817701,0,0,0,0,0.0808270957837702,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.172809613769285,0,0,0,0.294685752234143,0,0,0,0,0,0,0,0,-0.247792615644884,0,0.0108870183222347,0,0,0.0873259442208964,0,0,0,0,0.0820357973478243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116050149957265,0.00847368914040565,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.054376545773885,0,0.127513840588128,0,0,0,0,0,0,0,0.164321698719162,0,0,0,0,0,0,0,0,0,0.128935711695058,0.127754019388788,0.0642843675930097,0.0209656642443189,0,-0.047643216138595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383737426004877,0,0,0,0.123447007406571,0,0
X600886.SH,0,0,0,0,0,0,-0.154956155980173,0,0.0792282565657589,0.151469019081999,0,0,0,0.118180872462448,0,0,0.170328621512305,0,0.249711916372389,0,0,0.121512508571304,0,0,0,0,0,0.0209428418686984,0.0427150796626447,0,0,0,-0.272976656107513,0,0,0,0,0,0,0,0,-0.0886617308045255,0,0,0,0,0,0,0,0,0,-0.0194053621163892,-4.33680868994202e-19,0,0,0,-0.0128191057872591,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554394360691885,0,0,0,0,0,0,0,0.0168448306751297,0,0,0,0,0.11895602752655,0.0160905310170922,0,0,0.0332983988639138,0.0419385005208356,0,0,0,0,0,0,0,-0.0102026603225401,0,0.313881026625693,0,0,0,0,0.000873007508492315,0,0,0.0145350191974039,0,0,0,0,2.16840434497101e-19,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0116183179920823,0,0,0.0483843062011367,0,0,0,0,0,0,-0.0970810960715138,0,0,0,0.00992129045897872,0,0,0,0,0.0581403084312649,0,0,-0.0598320033676564,0,0,0,0,0,0,0,0,0,-0.0245837911612597,0,0,0,0,0,0,0,0,0,0.0226870321252965,0.00707653355925232,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0600987092224668,0,0,0,0,0,0,0.039428684902349,9.45135803284326e-05,0,0,0,0,0,0,0,0.0783785669740792,0.0307141029776116,0.107769241234739,0.00580807178079288,0.058884230270404,0.0636489825765458,0,0,0.101128543519217,0,0,0,0.00595014284425156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233215646460308,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.202570088699494,0,0,0,0,0,0,0,0,0,0,0,0,0.0144642707387703,0,0,0,0.228749854669582,0,0,0,0,0,0,0,0.0325890458828715,0,0,0,0,0,0,0,-0.0698726822525477,0,0.072577768296972,0,0,0,0,0,0.0488707237422225,0.0177047398304254,-0.00293441105649481,0,0,0,0.0372585760076029,0,0
X600801.SH,0,0,0.105855103321553,0,0,0,-8.67361737988404e-19,0.0262781596784691,0,0,-0.115753870715514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05258861237468,0,0,0.0460835935665568,0,0.153689702992619,0,0,0.13793401820236,0,0.0412612494197297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300477518335624,0,0,0,0,0.0476931475404777,0,0
X601991.SH,0,0,0,0,0,0,-0.00348529100430868,0,0.0177429812566185,0,0.0403277533832177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474155129299436,0.0627116386121409,0.0584161805259515,0.138786875533389,0,0.0722335774345006,0,0.0806799985617513,0.066809074729394,0,0,0,0,0,0,0.0376630104193969,0,0,0,0,0,0.0239238705773249,0,0,-0.00618995716324873,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.038658467512898,0,0,0.0169927278384234,0,0.060908850012699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877135849958043,0.0148110112400861,0,0.0770898362474771,0.0118479151052661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813681665528991,0,0,0,0.00985400052306641,-0.0364107148430717,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0729505131441494,0,0.084515285923882,0,0.02612603147479,0,0,-0.10060622130313,0,0,0,0.0367197108149242,0,0,0,0,0,0,0,0.0986746436023873,0,0.111704179972084,0,0,0.24952235194884,0,0.0482184430387637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947946595976176,0,0,0.0480143459358276,0.0108970258442595,0,0,0,0,-0.00650849988522349,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.0792194741327382,0,0,0,0,0,0,0.100521048448298,0,0,0,0,0,0,0,0,0,0,0,0,0.038504506131446,0.108254798349874,0,0,0.00734229070850998,0.196293923343208,0,0,0,0,0,0,0,0,-0.0419304044626052,0,0,0,0,0,0,0,0,0.031516385910131,0.0336288437157486,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.000165423705089578,0,0,0,0,0,0,0,0.0980093914584914,0,0,0,0,0,-0.130007693776517,0,0,0,0,0.0774704228269517,0,0.140550387347584,0,0.161639166175135,-0.0496591570817087,0,0,0,0,0,0,0,0,0.0258931880255566,0.0434231646176014,0,0,0,0,0,0,0,0,-0.0374339934869439,0.0234756789563535,0,0,0,-0.0581467486585371,0,0
X600027.SH,0,0,0,0,0,0,0,0.255966735079053,0,0,0,0,0,0.206208081849828,0,0,0,0,0,0,0,0,0,0,0,0.063947651278902,0,0,0.220114850442999,-0.131520884351265,0,0,0,0,0,0.0752716220893907,0,0,0,0.016302127689843,0,0.0707298775565323,0.0302115379399887,0,0,0,0,0,0,0,0,0.0156236787121839,-0.0189906420695164,0,0,0,-0.0848567203762856,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0840893446989745,0,0,0,0,0,0,0.171720572903509,0.278217281780698,0,0,0,0,0,0.080374412042793,0,0.0913146605294309,0,0.0953297789669085,-0.017438185851557,0.0626719871613776,0,0,0,0,0,0.0975674988560616,0.0937766933881066,0,0,0,0,0,-0.207641998926838,0,0,-0.230329259651295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0522860259535207,0,0,0,0,0,0,0,0.0213053807244666,0,0,0,0,0,0,0,0,0.226118721443113,0,0,0.17674714578407,0,0,0,0,0,-0.0402785887180315,-0.0264139968212998,0,0,0,0,0,-0.0306367856206471,0,0,-0.0470589421358757,0,0,0,0,0,0,0,-0.0298122140819578,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0381098844546381,0,0,0,0,0,0,0,0,-0.0614272170747842,0,0,0,0,0,0,0,0,0,0,0.343254960974299,0.0477521815416314,0,0.0872640201057832,0,0.336665476615473,0,0,0,0,0,0,0,0,-0.0251859795322272,0.100458672664325,0,0,0,0,0,0,0,0.0354039711847135,-0.00646388617321775,0,0,0,0,-0.0688755329764657,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.1325922488807,0,0,0,0,0.0715729904241727,0.0764198127156519,0.048015858482474,0,0,0,0.02164871308424,0,0.207204090634073,0,0,0,0,0.0690678334728692,0,-1.73472347597681e-18,0,0,0,0.0544434293215577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016206798369943,0.170572780890484,0,-0.00531974522836745,0,0,0,0,0.0346799822775026,0,0
X002466.SZ,0,0,0,0,0.012652232108266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595057546857513,0,0,0.0849311166881727,0,0,0,0.0289219559794094,0,0,0,0,0,0,0,0,0,-0.254925808485325,0,0,0,0,0,0,0,0,-0.0481089055667763,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.13397561045093,0,0,0,0,0.293550327309211,0,0,0,0,0,0,0,0,0,0,0,0,0.209078966399645,0,0,0.0649233072967024,0,0.3605425920915,0.0429783658265228,0,0.600261446330628,0,0.231014120871067,-0.150681633803566,0,0,0,0,0,0.189489186308501,0,0,0,0,0,0,0,0,0,0,0.0717401993976928,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799687178534533,0,0,0,0.0693305690453383,0,0.0668528365758958,0,0,0,0,0,0,0,0.00534159049677449,0,0,0,0,0,0.126270178648687,0,0,0,0.00857472213733304,0,0,0,0,0,0
X002353.SZ,0,0,0,-0.100626715428222,0,0,0,0.275052022445644,-0.183871170531452,0,0,-0.0217231406804372,0,0,0,0,0,0,0,0.28322973668838,0,0,0,0,0,0,0,0,0,0,0,0.21292266374967,0,0,0,0.148461081276236,0,0,0,0,0,0,0.00224396626286359,0,0,0,0,0,0,0,0,-0.0428633809083404,0.00421152187247226,0,0,0,-0.00215420850374496,0,0
