,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X601600.SH,X002466.SZ,X600362.SH,X600795.SH,X600886.SH,X000898.SZ,X300072.SZ,X600516.SH,X600547.SH,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600299.SH,X000709.SZ,X600426.SH,X600808.SH,X600801.SH,X000932.SZ,X000408.SZ,X000883.SZ,X600315.SH,X601158.SH,X002271.SZ,X000830.SZ,X600219.SH,X601699.SH,X601003.SH,X000792.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.232351102836177,0,0.211817635482091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589415377072614,0,-0.218580280052934,0,0,0,0.140674969691883,0,0,0,0,0.091294988694349,0,0,0,0,0,0,0,0,0,0,0,0,0.711340091610628,0,0,0,0,-0.0326377684404267,-0.0221816276190597,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0706302579491549,0,0,0,0,0,0,0.0435916978980847,0,0,0,0,0.0358708253145735,0,0,0.189456093998381,0.120153382673674,0,0,0.0617746005693588,0.0860846820115975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0131729979304065,0.0569754344892535,0,0,0.00912229447744251,-0.014121124852312,0,0,0,0,0,0
X600688.SH,0,0.172030012423125,0.0925471354852384,0,0,0,0,0.0371128091887805,0,0,0,0,0,0,0,0.0835429089925386,0,0,0,0,0,0,0,0,0,-0.0965530743148584,-0.00526323644762469,0,-0.0692542280114982,0,0.0427718032382233,0,0,0,0,0,0,0,0,0,0,0,0.154139030581858,0,0,0,0,0,0,0.0310140616054913,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.04631551960805,0.0179138021525026,0,0,0.187402463029714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204315894261936,0,8.67361737988404e-19,0,0,0,0,0.0661695024248869,0,0,0,0,0.0265856436618542,0,0,0,0,0.041675934960071,0,0.239667272618501,0,0,0,0,-0.00424642823456765,0,0,0,0,0,0,0
X002466.SZ,0,0,0.139428068662817,0.0502900418407872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751242721947715,0.138744580071438,0,0,0.522761315618808,0,0.0871316491525458,-0.0384106675992947,0,0,0,0,0,-0.484616996978438,0,0,-0.35183120714473,0,0,0,0,0,0.139107522094419,0,0,0,-0.266297639744783,0,0,-0.0661163505087529,0.0618820294325128,-0.0143836918031467,0,0,0,0,0,0
X600362.SH,0,0,0.1152084928906,0,0,0.140936498782185,0,0,0,0,0,0,0,0.413817050576675,0.0100506682340735,0,0,0,0,0,0,0.111368215378372,0,0,0,0,-0.0247741459183443,0.111180052129524,0,0,0,-0.044152170386351,0,0,0,0,0,0,0,0,0,0.015315834231594,0,0,0.0885928177123815,0,0,0,0,0.0129508040069565,-0.0164206460921473,0,0,0,-0.176506067372502,0,0
X600795.SH,0,0,0,0,0,0,0,0.00705501675763026,0,0,0,0.156903926913123,0,0,0,0,0,0.0546327131856364,0,0,0,0,0,0.0073763924182003,0,0.10731231757192,0.0824671461958794,0.000474042520343729,0,0,0,0,0,0,0,0,0,0.0665634522971076,0,0,0,0,0,0,0,0,0.11151931387838,0,0,0,-0.00325819757396469,0,0,0,0,0,0
X600886.SH,0,0,-0.0540042786319305,0,-0.0828660016035798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215402572032023,-0.0753581932262306,0,0,0.0968668444232955,0.111203481288075,0.00909633156925625,0.120994814854695,0,0.100556802655015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172126507691012,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0381817087293763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107369207310013,0.0788734105000358,0,0,0,0,0,0,0,0.102985450608273,0,0.107621301591975,0,0,0,0,0,0,0,0,0.180111834784418,0,0,0,0.0203934932550032,-0.00338103941517717,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0299838343242399,0,0,0,0,0,0,0,0,0,0,0.495279444807038,0,0,0,0,0,0.225608727798338,0,0,0,0,0,0,0,0,0,0.609282822094637,0,0,0,0.0567608505844045,0.172919612599125,0,0,0,0,0,0,0.0276737325248488,-0.0212129695160398,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301023449672442,0,0,0,0,0,0,0,0,0,0,0,0.107487555438004,0,0.244466562457612,0,0.0970923071285948,0,0,0.199923796991345,0,0,0,0,0,-0.0617302366114919,0,0,0.325277094432629,0,0,0.0419895772254244,0.0402828768166384,0,0,-0.0091479200497539,-0.0271262701550495,0,0,0,0,0,0
X600547.SH,0,0,0,-0.103578494274192,0,0,0,0,0,0,0.000807059734604959,0,0,0,0,0,0,0,0,0,0,0,0,0.0391433959481144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281406161738934,0,0,0,0,0,0.672323647065012,-0.00884905541145891,0.020424745613251,-0.016265215796161,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.342875156639894,0.0221809806876667,0.035171401164519,0,0,0,0,0,0,0,0,0.631691089998852,0,0,-0.0463676476526393,0,0,0,0,0.00872137167551013,0,0,0,0,-0.0420205637522688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429359492040771,0,0,0,0.00196032446803488,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0784721997902011,0,0,0,0,0,0,0,0.332504020715368,0,0,0,0,0,0.0341864424866219,0.111692876590102,0,0,0,0.487628168800217,0,0,0,0,0,0.0350581738108095,0,0,0,0,0,0.126783580837069,0,0,0,-0.0540408094323636,0,0,0,0,0.0343854311928955,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747508882937125,0,0,0,0,0,0,0.0126899627963858,0,0,0,0,0.0822639781280554,0,0,0,0,0,0.0164814845657683,0,0,0,0,0,0,0,0,0,0,0.244562264945751,0,0,0.014829476394362,0.02518290242027,0,0,-0.00286205020552157,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311567059121576,0.196747247420889,0,0.218326310265624,0.136273666014047,0.276710143255968,0,0,0,0,0,0,-0.0592853251109328,0,0,0,0,0,0,0,0,0,0.0664939925304575,0.329172579118763,0,0,0,0,0,0,-0.0270311092391435,0,0,0,0,0.265826396115989,0,0
X600176.SH,0,0,0,0,0,0,-0.0333617009405285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236127464461027,0,0.155222831055038,0,0.198243239980732,0,0,0,0.0398324559110061,0,0.0296198115518995,0,0.0525369478366186,0,0,0,0,0,0,0,0,0,0,0.0861239291512486,0.0187764101079585,-0.00320421901359517,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.135171074331359,0,0,0,0,0.0183248223145273,0,0,0,0,0,0,0,0,0.0543228099032649,0,0,0,0,3.46944695195361e-18,0.107804177070993,0,0,0,0,0,0,0,0,0,-0.107553552603825,0.0441895931235388,0,0.0997845408432184,0,0,0.361142554846985,0,0,0,0,0,0,0.0123538867560093,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0.205632475848607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234165723215413,0,-0.116535223433049,0,0.103120262859868,0,0,0.115207866574035,0,0,0,0,0,0,0.15877723401427,0,0,0,0,0,0,0,0,0,0,0,0,0.312131938797973,0,0.0923352497186733,-0.0406608913947743,-0.00701732390167918,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0744497444463766,0,0,0,0,0,0,0,0,0,0.0707658314903951,0,0.0125156217824964,0,0,-0.0645577612410312,0,0,0,0,0,0.418679225685145,4.33680868994202e-19,0,0,0.191032666246267,0.00444275342434979,0,0,0,1.73472347597681e-18,0,-0.34988062899461,0,0,0,0.112523901535109,0,0,0,0,0,0,0,0.0431524986521567,0,0,0,0,0,0,0
X002110.SZ,-0.119656514982605,0,0,0,0.321443042201635,0,0,0,0,0,0.150515016732896,0,0,0,0,0,0,0,0,-0.0683587717972753,0.279954377533933,-0.105358773348649,0,0,0,0,-0.103100804518854,0,0,0,0,0,0,-0.0837821199492147,0,0,0.35607799476245,0,0,0,0,0.167539239027615,-0.0941075329354644,0,0,0.0663756952293514,0,0,0,0,-0.0215784424916479,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.529776709686994,0,0,0,0,0,0.191326682170728,0,0,0,-0.0738963264211989,0,0,0,0,-0.0282240953304672,0,0,0,-0.209816016849917,0.108845682520589,0,0.179260834483874,0,0,0.0360991365595376,0,0,0.693548192982204,0,0,0.0338547403023947,0,0,0,0,0,-0.268239803936595,0,0,0,0,0.0681258925336439,0.0463701214326313,0,0.0413442162005778,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,-0.0207955001194877,0,0.24996960382864,0,0,0,0,0,0.0554005951185033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098407650904504,0,0,0,0,0,0,0.236450493588041,0,0,0,0,0.0245466409277521,0,-0.00409151852002044,0.124126772237837,0,0.0378860089698073,0,0,0,0,-0.0035590499128174,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670448601198439,0,0.0461895210549864,-0.107989654546171,0,0,0.137167997399818,0,0.130361393407329,0,0,0,0,0,0,0.032593904690308,0,0,0,0,0,0,0.852778736588689,0,0,-0.0779758000653279,0,0,0,0.00808384678714093,-0.024357658787988,0,0,0,-0.0752664806458674,0,0
X600808.SH,0,0,0,0,0,0,0,0.30359295987131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416299623843127,0.0879881841991022,0,0,0,0,0,0,0,0,0.0864426239532326,0.281802659780075,0,0,0,0,0.0547458929437561,0.0150005252055364,0,0,0.051175062267458,0,0,0,0.00454335028197366,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.315756427923718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219712625064691,0,0,0,0,0,0.04697486907745,0,0,0,0,0.108255820426705,0,0.0559264304137682,-0.0544667332064636,0,0.0866643297033259,0,0.185548533498553,0,0,0,0.000499870099151849,0,0,0,-0.00656191301225559,0.00852809341146422,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.0911188798959826,0,0,0.0661534133322425,0,0,0,0,0,0,0,0.231618158891897,-0.133491167819271,0,0.0465316928833756,0,0,0,0,0,0,0,0,0.301318592517241,0,0,-1.38777878078145e-17,0.078184492666474,0,0,0,0,0,0,0,0,0,0,0.243397902697482,0,0,0,-0.0116765829454614,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.0557132365443139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106116848204362,0,0,0,0.18124038506442,0,0,0.00634000388912039,0,0,0,0,0,0,0,0,0,-0.0180722865483181,0,0,0.0653477526948548,0,0,0.146303754243021,0,0,0,0,0.389918205555723,0,0.0127338292804505,-0.041011122566223,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0129254426311251,0,0,0,0,0,0,0,0,0,0,0.0574590306332848,0,0,0.116030642266984,0,0,0,0,0,0,0.0751132144519603,0.00493259611832261,0.00330968663434466,0,0.00109069687932626,0,0,0,0,0,0,0,0,0,0,0.0455832408979482,0,0,0,0,0,0,0.0268396089168522,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430529547345662,0,0,0,0,0,0,0,0.0339243043780335,0,0,0,0,0,0.0717526488284412,0,0,0,0,0.17454883657147,0,0,0,0,0.195856093957355,0,0.0286926909838853,0.00765020991008741,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.049568626464169,0.163807636275011,0,0,0,0.109275259670186,0,0,0.0513170772092027,0,0,0,0,0,0,0,0.087248400161074,0,0,0,0.121421149363536,0.0462761019343092,0.0708673276388363,0,0,-0.00491065881684657,0,0,0,0,0,-0.0722580453887573,0,0,0,0,0,0.00498824913811436,0,0,0,0,0,0,0,-0.000655456501699198,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252254602847237,0,0,0,0,0,0,-0.0629849769496244,0,0.0453490697164501,0,0.0640680922165324,0,0,0,0.481268006960092,0.0544944603732253,0,0,0,0,0.153948416131075,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0676723353501791,0,0,0.420502071457095,0.0307932414473921,0.0785430497059133,0,0,0,0,0,0
X000830.SZ,0,0,0,0.0755249621505085,0,0,0.187562018949068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158504748621405,-0.0966760594893595,0,0,0,0.126765348728154,0,0.300086459406158,0,0,0,0,0,0.273933279887618,0,0.0990970816454769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00252136819187023,-0.0301406833234295,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.124640663059585,0,0,0.0142365650196572,0,0,0.0341037266969936,0,0,0,0,0,0,0,0,0,0.0334528244590917,0,0,0.000968887007540452,0,0,0,0,0,0,0,0,0,0,0.0659217364946203,0,0,0.09537587780446,0,0,0,0,0.199073724216969,0,0,0,0,0.0236227245267941,0,0.000621059648613619,-0.0151415410845176,0,0,0,0,0,0
X601699.SH,0,0,0.0664173211340068,0,0.0823994651295275,0,0,0,0,0,0.455679714063061,0,0,0.207063459056957,0,0,0,0,0,0,0.0470255398108152,-0.141496354993337,0,0.103317919512021,0,0,0,0,0,0,0,0,0.26407070978181,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0243624685328184,0,0,0,0,0,0
X601003.SH,0,0,0,-0.032328067092513,0,0,-0.106156841578264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288547621921926,0,0,0,0,0,0,0,0,0.275938642205122,0,0,-0.0445300715401218,0.301825778794318,0,0.405359761777611,0,0,0,0,0,0,0,0.0372336474428553,0,0,0,0.0377719249527899,-0.0158112810346661,-0.0167004166167057,0,0,0,0,0,0
X000792.SZ,0.274201828227391,0,0,0,-0.166630756390581,0,-0.0632601425728253,0,0,0,0.00599756907035662,0,0,0,0,0,0,0,0,0,0.113521102894289,0,0,0.268931759837618,0,0,0,0.16381907277826,0.368411999988897,0,0,0.233791864301252,0,0,0,-0.0180176378516077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570738809228094,0.126499466147538,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.2488265505403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709218707863213,0,0.0326885269497731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619076008823524,0,0,0,0,0,0,0,0,0,0.00978288203675664,-0.00982703130137258,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0433513522212052,0,-0.0582233885191808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990370178576109,0,-0.0734922896066863,0.151084858802429,0,0,0,0,0.0860847909931945,0,0,0,0,0,0,-0.479304333964693,0,0,0,0,0,0.265485342352528,-0.174398447160652,0,0,0.329779020979938,-0.391518713099793,0,0,0.0111606328847461,-0.0379676491713649,0,0,0,-0.281209079988898,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307069356738977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493342445146087,0,0,0,0,0.685001254549091,0,0,0,0,0,0
TED,0,0,0,-0.600472356252658,0,0,0,-0.818492213585276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19814476079072,0,0,0,0,0,0,0,-0.745539771587083,0,0,0,0,-0.580132597826913,-0.43098685544269,0,0,0,0.617492847514278,0,0,0,-0.0324379286815243,0.257137364805577,-0.560242758859118,-0.547063237025388,0.0126193503043545,0,0,0,0,-3.14214669296467,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0202567117296518,0,0,0,0.0961458325524806,0,0,0,0,0,0,0,0,-0.111230831690371,0,0,0,0,0,0.0743166320616774,0,0.0285737620780388,0,0,0,-0.189425025901762,0,0,0,0,0,0,0,0,0,-0.0201521943478443,0,0.0429104032763471,0,0,-0.00259200116256863,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349922069074499,0,0,0,0,-0.0497469032493044,0,0,0,0,0,0,0,-0.0468737327794742,0,0,0,0,0,0,0,0,-0.0501774791335922,0.104997961526252,0,-0.11387648825353,0,0,0,0,0,0,-0.0315723028244297,0,0.0563193876203478,0.0296216051132027,0,0.173771734323147,0,0,-0.0421881538870416,0,0
MKvol,0,0,0,0,0,0,-0.0020347519419478,0.000373289719555054,0,0,0,0,0,-0.00137142803876167,0,0,0,0,0,0,0,0,0,0.00112385207209081,0,0,0,0,0,0,0,0,0,0.0049552977853648,0,0,0,0.00291636903930472,0,0,0,0,0.00198721495342684,0,0,0,0,0,0,0.00245047774652361,-0.00465338943622046,0,0,0,-0.0148635043967597,0,0
CarbonVol_Shenzhen,0,0.0387952722307152,0,0,0,0.0243840426530698,0,0,0,0,0,0,0,0,-0.0209545569346317,0,0,0,0,0,-0.0274174412846365,0,0,0,0,0.105139237626878,0,0,-0.0219896145923982,0,0.0109357554039445,-0.050227537995557,0,-0.0196535464727126,0,0,0,0,0,0,0,0.0261803937870021,0,0,0,0,0,0,-0.11561113122588,-0.0617911482675546,-2.71050543121376e-20,0,0,0,0,0,-0.450034985853993
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059465039722598,0,0,0,0,0,0.0106054357600295,-0.00540490132078907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46971309782651e-05,0,0,0,-0.00141672365045796,0,0,0,0.00174309049188659,0.000464291840926512,0,0,0,-0.126748173763853,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700239403488781,0,0,0,0,0,0.00776326136868415,0,0,0.00204898874838688,0,0,0,0,0,-0.00300129835337442,-0.00185309569719149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178656559099959,0,0.00854413950716802,0,0,0,0,0,0
