,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X600111.SH,X000786.SZ,X000301.SZ,X601600.SH,X600010.SH,X600886.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X600801.SH,X600803.SH,X601991.SH,X000932.SZ,X600352.SH,X600219.SH,X000898.SZ,X600795.SH,X000027.SZ,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X002080.SZ,X000723.SZ,X600516.SH,X600027.SH,X000807.SZ,X300037.SZ,X000825.SZ,X600299.SH,X000883.SZ,X601168.SH,X002353.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.158912288640325,0,0,0,0,0,0,0,0,0,0,0.000178157612693393,0,0,0.00604048789551546,0.127598471012394,0.0162628535590603,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0205919500813164,0,0.0163795879601749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528778118749049,0,0,0,-0.00251903238502404,4.33680868994202e-19,0,0,0,-0.0097814097720492,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0216071196857486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133718212610736,0.0323438361573942,0,0,-0.0527899442460243,0,0,0,0.1345022499552,0,0,0,0,0,0,0,0,0,0,0.124848875174674,0,0,0,0,0,0,0,0,0,-0.0201731637575659,-0.000765132853933747,0,0,0,0.00219593041240587,0,0
X601088.SH,0,0,0,0,0,0,0,0.0987348990244927,0,0,0,0,0,0,0,0,0,0,0,0.0710566563618636,0,0,0,0,0,-0.0281681768567555,0,0,0,0,0,0,0.018978607804799,0,0,0,0,0,0,0,0,0.202801982027169,0,0,0,0.0231565664505035,0,0,0,0,0,0.0211654459353305,0,0,0,0,0.0052669609994513,0,0
X600309.SH,0,0,0,0,0,0,0,0.235593175128076,0,0,0,0,0,0,0.243877511981255,0,0,-0.0427678680718655,0,0,0.0106647563995012,0,0,0,0,0,0,0,0,0.189505266279121,0,0,0,0,0,0,0.179208394329983,0,0,0,0,0,0,0,0,0,0,0,0.0359973917206536,0,0,0,-0.0342329512824498,0,0,0,-0.00332288688665954,0,0
X600585.SH,0,0,0,0,0,0,0,0.0316251786346468,0,0,0,0,0,0,0,0,0,-0.0212419615850076,0,0.120146186231973,0,0,0.0190183418515159,0,0.156457124146074,0,0,0.0554254824518242,0,0,0,0,0,-0.0146925294393014,0,0,0,0,0,0.0435709993383212,0,0,0,0,0,0,0,0,0.0531116990463998,0,-0.0324906521954279,-0.0247077342223472,0,0,0,0,-0.0233049928801681,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202678566002267,0,0,0,0,0,0.0696665227309416,0,0,0,0,0,0,0,0.236341722526389,0,0,0.0507020436464835,0,0,0,0,0,0,0,0,0,0,0,0,0.288711195933933,0,0,0,0,0,0,0,0,0.00254484298345221,0,0,0,-0.0043070586801389,0,0
X002271.SZ,0,0,0,0,0,-0.206551600991005,0,0,0,0.0941849090813404,-0.0352782451826489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695461744139227,0,0,0,-0.109738118543275,0,0,0.0906960802676108,0,0.0447361198409712,0,0,0,0.118913387579406,0,0,-0.0219258226722534,0,0,0,0,0,0,-0.024646885732078,0,0,0,-0.0375279241971096,0,0
X002460.SZ,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.191883625387313,0,0,0.0393374036770818,0.145252990390063,0,0.00637469794145407,0,0,0,0,0,0,0,0.146337648026316,0,0,0,0.0696911503925702,0.131090655857528,0.186334508581052,0,0,0,0,0,0,0.439956469809564,0,0.0578642018920483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990992942312588,0,0,0,-0.0169323768089641,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0643200594070894,-0.0979665411702562,0,0,0.255122025962605,-0.0967846857590477,-0.192493223657743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371844317090626,0.232104631976194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350263655760604,-0.056443154651864,0,0,0,0,0,0.260877931322201,-0.280205311828556,0,0,0,-0.0367349773526817,0,0
X600660.SH,0,0,0,0,0,0,0.202196215303822,0.112250002570037,0,0,0,0,0.0210341931016885,-0.0472619819127748,0,0.0775042515868768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276842373872082,0.0912446059977158,0,0,0,0,0.0414767508368072,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.00831810073739408,0,0,0,-0.0262629148709414,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-0.0654025003183864,0,0,0.0835411110451714,0,0,0,0,0,0,0,0,0,0,0.0550801168658059,0.243912758938826,0,0,0,0,0,0,0,0,0.00100187946393389,0,0,0,0,0,0,0,0.122825905326683,0,0.0710707815730543,0.0516628997123901,0,0.0106372667442961,0,0,0,0,-0.0734806356637639,0.108002737744626,0,0,0,0.00445275912411801,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18572023954216,0,0,0,0.0494540861861905,0,0.01702185163301,0,0,0,0,0,0,0.0521918759918502,0,0,0,0,0,0.127130430044998,0.0358349392569547,0,0,0,0,0,0,0,0,0,0.0950700364919328,0,0.0417034600071171,0,0,0.0320493072196903,0,0,8.67361737988404e-19,0.00585376540871376,0,0,0,-0.00301815348154028,0,0
X600362.SH,0,0,0,0,0,0,0,0.119485162761388,0,0.0340251778437488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466023502669547,0,0.0259990595217391,0,0,0,0,0,0,0.53135342144587,0,0,0,0,-0.0158779135071543,0,0,0,0,-0.0536973936383157,0,0
X600111.SH,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.20040115989099,0,0.38662990325951,0,0,0,0,0,0,0,0,0,0.408462910169991,0,0,0,0,0.0978539891326135,0,0,-0.0527148245834321,0,0.00811342614693083,0,0,0,0,0,-0.0799894703032777,0.0721759417705693,-0.0638905092182274,0,0.364007647884596,0,0,0,0,0,0,0,0,-0.0897611219960708,0,0
X000786.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,-0.131097743980154,0,0,0,0,0,0,0.258932726119274,0,0,0,0,0,0,-0.152759468339797,0.117952155275965,0,0,-0.245675205881507,0,0,0,0,0,0,0,0,0,0,0,0,0.0134959113239517,0,0,0,0,0,-0.0114712494046451,0,0.171319556787838,0,0,0,-6.93889390390723e-18,-0.108415860599514,0,0,0,-0.00809814382434056,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0785162791462174,0,0,0,0.25480836327443,0,0,0,0,0,0,0.147132914799345,0,0,-0.0498989709687628,0,0.505900943929038,0,0.0458630489576887,0,-0.0485865742196567,0,0,0,0,0,0,0.0748322215195342,0,0,0,0,0,0,0,0,0,0.0365095802503254,0,0,0,0,0,-0.0341053131231632,0,0,0,-0.0680239966173318,0,0
X601600.SH,0,0,0,0,0,0,-0.0649841816107216,0,0,0,0,0,0.0346872485885859,0.0770851406134279,0,0,0,0,0,0,0,0,0,0.0279099715565542,0,0,0,0.168210189980632,0,0.216940245226627,0.0315355437367545,0,0,0,0,0,0,0,0,0,0,0.226315245711722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125230277121201,0,0
X600010.SH,0,0,0,0,0,0,0,0.0118009538533348,0,0,0,0,0,0,0,0.150458105655939,0,0,0,0,0,0,0,0.0645594443851085,0,0,0,0,0,0,0.277612095718505,0,0,0,0,0,0,0,0.200608878078502,-0.0810279066844218,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.00593058888405992,0,0,0,0,0.00496967255534041,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441204210397703,0,0,0,0.0303808434442003,0,0,0,0,0,0,0,0.0298923911195792,0,0.0300961928276698,0,0,0,0,0.165703829904335,0,0,0,0,0,0,0,0,0.156825611721326,0,0.0312553951529772,0,0.0177464869113021,0,0,-0.00068875349986855,0,0,0,0.00965620755556283,0,0,0,-0.0127567509591275,0,0
X600188.SH,0,0,0,0,0,0,0.094055099625169,0,0,-0.318731353792503,-8.67361737988404e-19,0,0,0.0993758728762795,0,0,0,0,0,0,0,0,0,-0.0984509711025017,0,0,0,0.0205555708147213,0,0,0,0,-0.172334180491205,0,0,0.323261845241062,0,0,0,0,0,0.220527780010081,0,0,0,-0.0303152965242929,0,0.0396582789847534,0,0,0,-0.0107692408259948,0.0342245443093521,0,0,0,0,0,0
X600176.SH,0,0,0,0.280682274923758,0,0,0,0,0,0.17826824506524,0,0,0,0.155833800040894,0,0,0,0,0,0,0,0,0.241376845298361,0,0,0,0,0,0,0,0,0,-0.0786208122454927,0,0,0,0.0962329605856502,0,0,0,0,0.141594857279748,0,0,0,0,0,0,0,0,0,-0.00752069602893431,-0.0273597603390028,0,0,0,-0.00598579048345052,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429202349093444,0.0371825296210013,0,0,0,0,0.151995316377824,0,0,0,-0.0607591045413629,0,0,0.0463414234718932,0.0483632981229565,0.133632873396881,-0.0251698493285404,0,0,0,0,0,0,0,0,0.000631071945945234,0.0142117277605861,0,0,0,0,0,0
X600426.SH,0,0,0,0.0331573872067033,0,0,0,0.192895437069224,0,0,0,0,0.118335893528548,0,0,0.0871035156641573,0,0,0,0,0.0949024466646463,0,0,0.058246818828882,0,0,-0.271619779618468,0,0,0.0138884546844488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14955472657229,0,0,0,0.0669978486142935,0,0,-0.0314100123401977,0,0,0,0,-0.0265908862499032,0,0
X002466.SZ,0,0,0,0,0,0,0,0.424686863447271,0,0.0267723832772886,0,0,0,0.270562560664332,0,0,0,0,0,-0.238136365829209,0,0,0,0,0,0.125480328665354,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0659236708674259,0,0,0,0,0,0,0,0,0.000216962401236505,0.071454371209546,0,0,0,0,-0.0115539604085353,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178836524563518,0,0,0.19016487829692,0.023280957853332,0.0852042752672906,0,0,0,0,0,0,0,0,0.0906974865553644,0,0,0,0,0.0172604020973511,0,0,0,0,0,0,0,0,0.0519445488380674,0.0434724405274041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999380945182705,0,0
X600803.SH,0,0,0,0,0,0,0,0.164019157483858,0,0.175687451414134,0.112623736851649,0,0,0.124181472781727,0.134038538291248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012844418951228,0,0,0,0,0,0.0255918621275507,0,0,0,0,-0.0136595876039092,0,0,0,-0.00873511159130178,0,0
X601991.SH,0,0,0,-0.0117619577051239,0,0,0,-0.0699571348040939,-0.0335101514426504,0,0,0,0,-0.11222979349785,0,0,0,0,0,0,0,0.408159105570961,0,0,0,0.0010975857548974,0,0,0,0.192568701529837,0,0,0.220941088454242,0,0,0,0,0,0,0.0711544293408318,0,0,0,0,0,-0.0759896550480798,0,0,0,0,0,-0.00736795553003414,0,0,0,0,-0.01750601509579,0,0
X000932.SZ,0,0,0,0,0,0.358933651118338,0,0.0841580726465111,0,0,0,0,-0.0253584825043222,0.023907807633794,0,0,0,0,0,0,0,0.0479498853748463,0,0,0,-0.0537348837586632,0,0,0,0,0.465581592270513,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0409804864503249,0,0,0,0,0,0,0
X600352.SH,0,0.0595164128009951,0,0,0,0,0,0,0,0,0,0,0.0394630249019933,0,0,0.184505508537829,0,0.0269971778592972,0,0,0,0,0,0,0,0,-0.0394190768703721,0,0,0.0925421961754994,0,0,0,0,0.126612558589629,0,0,0,0,0,0,0.0363955316556202,0,0.0510214488329944,0,0,0,0.153081435828482,0,0,0,-0.00933804424718083,-2.16840434497101e-19,0,0,0,-0.00682592680853921,0,0
X600219.SH,0,0,0,0,0,0,0.0910897315129419,0,0,0,0,-0.0360196084088494,0.133710096918032,-0.100662463871991,0,0,0.0624816077912488,0,0,-0.101124701802695,0,0,0.287645231299216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354462861946675,0,0.201872356149923,0,0,0,0,0,0,0,0,-0.0441848455545445,0,0,0,-0.0334588199127563,0,0
X000898.SZ,0,0,0,0,0,0.379792011102946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470054846343878,0,0,0,0,-0.0868300468710049,0,0,0,0.117799181358994,0,0.0475723388444125,0,0,0,0,0,0,0,0,-0.00361503722866345,0,0,0,0.000501870165129962,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0502927283556762,0,0,0,0,0.0388049169728133,0,0,0,0,0,0,0,0.348933160516693,0.0342334796609217,0,0,0,0.0441920082354526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306311776228218,0.10979594065573,0,0,0,0.0697419482753734,0,0,0,0,0,-0.00519084093421915,0,0,0,0,0.0101999387285961,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176534681349263,0,0,0,0,0.0824264433100721,0,0,0,0,0,0,0,0.614374192308015,0.0364692815387507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205596181949267,0,0,0.112729324766213,0,0,0,-0.0126870791017448,0,0,0,0.0327607026965294,0,0,0,0.100485125339035,0,0
X600489.SH,0,0,0,0,0,0,0,0.0523215607695285,0,0,0,0.308442397102857,0,0,0,0,0,0,0,0,0,0,0,0.00638804281376684,0,-0.0179942951775139,0,0,0,0.0788780052150231,0,0,0,0,0,0,0,0,0.0438080156274938,0,0,0.10088634866829,0,0,0.105421934176134,0,0,0,0.0174128003930611,0,0,0.0100711684132511,0,0,0,0,-0.0260746861184561,0,0
X600688.SH,0,0,0,0,0,0,0.0644533869585936,0,0,0,0,0,0,0.0710164215248552,0,0,0,0,0,0.0568770339936,0,0,0,-0.00539992013268633,0,0,-0.0202167046616256,0,0,0,0,0,0,0.230655011818961,0,0,-0.0239538191900713,0,0.0687879557811281,0,0,0,0,0,0,0,0,0.0304001075765615,0,0,0,-0.00461637343611063,0,0,0,0,-0.0174164622211953,0,0
X600157.SH,0,0,0,0,0,0,-0.102061602759267,-0.00635258166996637,0,-0.125272097884589,0,0.0833270795736729,0,0,0,0,0,0,0,0.123620735635884,0,0,0,0,0,0,0,0,0,0,0,0,0.0265126948180457,0,0,0,0,0,0.000330346436892248,0,0,0,0,0,0,0.0226514854869845,0,0,0,0,0,-0.00942101232879504,0,0,0,0,-0.0131190652811856,0,0
X600486.SH,0,0,0,0.152596865586564,0,0,0.0557314164909799,0.0521834863720503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178362444957571,-0.000535857442079394,0,0,0,0,0,-0.0162674923692248,0,0,0,0,0,0,0,0,0.128425098639221,0,0,0,-0.0265027641428431,0,0,0,-0.0359332511224413,0,0
X002080.SZ,0,0,-0.0555804397608424,0,0,0,0.0209277229908139,0.00972080274401466,0,0.115555113793904,0,0,0,0.107603374761416,0.122311900006455,0,0,0,0,0,0.154946479840766,0,0,0,0,0,0.037325023203404,0,0,0,0,0,0,0,0,0,0,0,0,0.0848767657989665,0,0,0.0941716330846453,0,0,-0.0846457481091197,0,0.0339499790310733,0,0,0,0,-0.00185458454381567,0,0,0,-0.00529676827267635,0,0
