,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600362.SH,X600027.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000723.SZ,X000983.SZ,X000898.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X002460.SZ,X601699.SH,X000060.SZ,X000012.SZ,X002407.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473869135721661,0,0.687489408367578,0,0,0.23877223296831,0,-0.0924603608645953,0,0,0,0,0,0,0,0,-0.181867038630941,0,0,0,0,0,0,0,0,0.000872045022476832,0,-0.0657698237791603,0,0,0.138970924431078,0.077438127993299,0,0,0.131767105692004,0,0,0,0,0,-0.14571348617964,0
X600795.SH,0,0,0,0,0.0717596522591739,0.0188739996986303,0,0,0,0,-0.0281141805053258,0,0,0,0,0,0,0,0,0,0,0,0.000651777460713613,0,0,0,0,0,0,-0.00230798627183474,0,0,0,0.0665173862394867,0,0,0,0,0,0,0,0.0463002513158487,0.0330293670312038,0,0,0,0,0,0,0,0,-0.00504637239967668,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.149762658216535,0,0,0.0415218796015425,0,0,0,0,0,0.0613324736973289,0,0,0,0,0.030594179419338,0,0,0.0283928379715477,0,0,0,0,0.0311487379000691,0,0,0,0,0,0,0,0,0.0910305922485828,0,0,0,0,0,0,0,0.219248620024086,0.0325945985692951,0,0,0,-0.0568384776432482,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.000430207376190497,-8.67361737988404e-19,0,0,0,0,0,-0.0475151460492319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046647748824388,0,0,0,0,-0.00109123712318669,0,0.0228387853409505,0,0.0322778453733594,0,0,0,0,0.035882730565318,0,0.152694761086789,0,0.00465683203120337,0,0,0.0454952163284743,0,0,0,0,0,-0.0147067811874827,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0504529748839374,0,0,0,0,0,0,0,0,0,0.0758205975405061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123046753761966,0,0,0,0,0.0551588783924739,0,0,0,0,0.285050337780577,0,0,0.225029298269843,0,-0.043380774507413,0,0,0.0551549190007363,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0090333807315017,0,0.0911162974492613,0,0,0,0.0408520134796085,-0.0421357887518928,0,0,0,0,0,0,0,0.248211727603801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527428457607781,0,0,0,0.0268749455337866,0,0,0,0,0,0,0,0.0256488351414974,0,0.0249504031520929,0.00518013860609176,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0471934455309224,0.0822614392442623,-0.0211286028353889,0,0.0933604795157101,0,0,0,0,0.0327902874970004,0,0,0,0.00817331976206002,0.00378802400847756,0,0,0,0,0.0377386230426604,0,0.0372073525000832,0,0,0,0,0,0.128754631345158,0,0,0.00472781915010349,0,0,0,0,0,0,0.152395469131069,0.0259103296266565,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,1.15913031226973,-0.0926935407183868,0,0,0,0,0.0879612015839363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169979130468501,0,0,0.148930696335987,0,0.0253697936666712,0,0,0,0,0,0,0,0,0.0758270404330526,0,-0.144855532491109,0,0,0,0.0303113848737423,0,0.0981068561649321,0,0,0,0,-0.051594449695455,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0381661615599587,0,0,-0.0537683865215489,0,0,0,0,0.336407328544123,0,0,0,0,0,0,-0.0358539235952718,0,0.0741298294391045,0,0,0.0272814307503078,0,-0.00797391412293335,0,0,0,-6.7762635780344e-21,0,0,0,0,0.0632087098407052,0,0,5.42101086242752e-20,0.0151633603134371,0,0,0,6.93889390390723e-18,0,0,0,0,-0.00629747401748192,0.035482944935671,0,0,0,0.0272556684792656,0,0
X600489.SH,0,0,-0.0633277946691788,0,0,0,0,-0.22503081117856,0,0,0.717036523166675,0,0,0,0.294200971803847,0,0,0,0,0,0,0,0,0,0,0,-0.0723276746200013,0,-0.0666316546664154,0,0,0,0,0.116644819610342,0,-0.0306069939496165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324333382869614,0.200624503521494,0,0,0,0.177593915921557,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.121084963817317,0,0,0,0,0.124544598240088,0,0,0,0,-0.202623448110445,0,0.0248033795614102,0.074365845900417,0,0,0,0,0.0312742553344316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166460719348605,0.0602769613789603,0,-0.00778154124482642,0.00349967883552658,0,0,0,0,0,-0.0469934727001444,0.0414217724948812,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0456283883715969,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0496232947831895,0,0,0.0205908211703315,0.370641679868605,0.0258356511728084,0,0,0.1432060438067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356659143853106,0,0.0318464582890684,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.0379156570797343,0,0,0,0,0,0,0,0,0,0.0605673668946799,0.0460542452905273,0,0,0.0158874818361396,0,0,0.143667570649083,0,0,0,0,0,0,0,0.308846821919703,0,0,0.15098774068657,0,0,0.141269398543451,0,0,0.171191956095643,0,0,0,0,0.266048018467283,0,-0.00859989894691821,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705091782749656,0,-0.0623263507094557,0,0.169326590517885,0,0,0.112105943672573,0,0,0,0,0,0,0,0,0.0366192887624847,0,0,0,0,0.0145216277751573,0,0,0.0104627702291395,0,0,0,0,0,0.0460673335132143,0,-0.0351153273379266,0,0.00268893561735384,0.111333201358464,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.068252553293336,0,0,0,0,-0.18330380063845,0,0,0,0,0.282902287550437,0,0,0.0532688934584315,0,0,0,0,0,0,0,0,0.166803610370656,0,0,0,0,0,0.0271582517871987,0,0,0.266731144578558,0,0,0,0.0791401224314239,0,0,-0.0997281600843247,0,0,0,0.147271204623566,-0.0869072973208182,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0973122420793543,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0561022643251572,0,0,0,0,0,0,-0.0147507832550749,0,0,0.0197971665560739,0,0.264820050409185,0,0,0,0.204283615586509,0,0,0,0,0,-0.0825909737832689,0,0,-0.0117305428928551,0,0.0641963585574634,0.127140421451703,0,0,0,0.0193157646983437,0.010600843987879,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.122007018866525,0,0,0,0,0,0,0,0,0.0332396476515655,0,0,0.0380922537097401,0,-0.0840445010123467,0.119628747759001,0,0.144863453068354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742288719467413,0.0134409959232165,0,0,0,0,0,0.0089980976784053,-0.174419135960177,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305568803679762,0,0,0,0.124013245509402,0,0,0,0,0.0154598481653291,0.0822186272075291,0,0,0,0,0,0,0,0,0,0.19966122457599,0,0,0,0.201347256268772,0,0.175076069253668,0.139422835030408,0.0662961812283477,0,0,0.049294225164815,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,-0.00253778966410663,0,0,0,0,0,0,0,0,0,0,0.0862089221907525,0,0,0.0195583907540998,0.0306747812252547,0,0.081461355570223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116617845562644,0.0167637235914819,0,0,0.0634802334314848,0,0.148760731147796,0,0.188593261926235,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.145995869358596,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.147495151172632,0,0,0,-0.304837749777512,0,0,0.361788045310738,0,0,0,0.364390231875106,0.465121243597131,0.00614395079463564,0,0,0,0,0.0167966855973185,0,0,-0.0274136017529796,-0.0656401206424734,0,0,0,0,0.103408718248789,0,0,0,0.0350403350330796,0.0138629797510398,-0.533521416452944,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.123968491792924,0,0,0.0757212691771444,0,0,0,0,0.0552143315005917,0,0,0,0,0.0955789007784559,0,0.077473870293687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742775440481477,0,0,0,0.100605638244494,0,0,0.147401043468346,0,0,0.0382864874966709,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.237711403914799,0,0,0,0,0,0,0,0,0,0,0,0,0.062161950153553,0,0,0,0,0,0,0.018603236736154,0.0155436641045216,0,0,0,0,0,0.10350589580847,0,0,0,0,0,0.105429220254919,0,0,0,0,0,0,0,0.0525422840283128,0,0.0362664043137894,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840459516980717,0,0.109142910394816,0,0,0,0,0,0,0,0,-0.0185374591417726,3.99799876973825e-05,0,0,0,0,0,0,0,0,0.0598083372858738,0,0,0,-0.00714522250176483,0,0,0,0,0,0,0,0,-0.0408204738966999,0,-0.0420874849308486,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.469890790145313,0,0,0,0,0,0,0,0.0498160398300929,0,0,0,0,0,0,0,0,0,0,0,0.0552843209736908,0,0,0,0,0,-0.0199670578738431,0,0,0,0,0,0.16791990615369,0,0,0,0.373101530248173,0,0,0,0,0,0,0.142518005592004,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0797805668739646,0,0.165772655598489,0,0.187087695282763,0,0,0,0,0,0,0,0.0801263904053475,0,0,-0.0170092976950641,0,0,0,0,0,0,0,0,0,0,0,0.0100727288360823,0,0,0.092565143801893,-0.0499056453367756,0,0.00191712553072994,0,0,0,0,0,0.0368909710830861,0,0,0,0.0516420718231607,0,0,0.0100585090554135,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782408780489181,-0.265543589709073,0,0,0,0,0,0.458006882242652,8.67361737988404e-19,0,0,0,-0.0495038521407179,0,0,0,0,0,0,-0.0062281896580818,0,0.0424213004947249,0,0,0,0,0,0,0,0.117529963242805,0.27253870215045,0.162467032466806,0,0,0,0.0564477354519767,0.22045240936563,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0437151027126288,0,0,0.00637666491337691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016902806535181,0,0,0,0.0440900828977863,0.0485918537571161,0,0,0,0,0,0,0,0,0.00406830262696801,0,0,0,0,0,0,0,0.0192453856288695,0,0,0.180356671590271,0,-0.0459453231244301,0.0407374040664394,0,0,0,0.0195793331051137,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.128634711857201,-0.0305530041788328,0,0,0,0,0,0,0,0,0,0,0,0.047020034710106,0,0,0,0,0,0,0,0,0,0,0.00314572432846449,0,0,0,0,0.104673800320109,0,0,0.225276509687683,0,0,0.0540261206447794,0.0292361606110203,0.0491392743138252,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.0754462330227538,0,0,0,0,0,0,0,0.573433935712716,0,0,0,0,0,0,0,0,0,0.237187154818846,0,0.0263028275818268,0,0,0,0,0,0,0,0.0463649456301044,0,0,0,0,0,0,0.082676579568591,0,0.344144008673211,0,0.202130879159704,0,0,0.0151985705461556,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.20237293541139,0,0,0,3.46944695195361e-18,0,0,-0.00383068440735197,0,0,0,0,0,0,0,0.0142863255328992,-0.00496896494485273,0.0831889585979204,0,0,0,0.0298678999496764,0,0,0.0180832191015989,0.0327783923708734,0,0,0,0,0,0,0,0,0,0.0230806981151484,0,0.104699779877032,0.0459849384791972,0.0684667539980502,0,0,0,0,0,0,0,0,0,0.0172756211347535,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0614755678166752,0,-0.031948335731853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102706602633932,0,0,0.0887795224048415,0,0,0,0,0,0.103547568472783,0,0,0,0,0.0450341675637892,0,0,0,0.113574202398588,0,0.00639049435693984,0,0,0,0,0,0,-0.00939840686930572,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0107307330015398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25456813332853,0,0,0.0607854446471606,0.119566760324228,0,0,0,0,0,0,0,0,0,0.0552911072944917,0,0,0,0.112253408218232,0,0,0.023301453713142,0,0,0,0,0,-0.0142642933215714,0.157544123782698,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.260650475547751,0,0.0341735462495858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491769815524688,0,0,0,0,0.0424249979188469,0,0,0,0,0.321760868747024,0,0,0,0,0,0,0,0,0,0.0850549608821945,0.105856649236008,0,0.0168774196323564,0,0,0,0.0138603550844199,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0207824447326585,0,0,0,0.543547528920753,0,0,0,0,0,0,0,0,0,0,0,0.0468603269442044,0,0,0,0,0,0,0.0305702521895154,0,0,0,0,0.0584129663090632,0,0,0,0,0,0,0.0695041242705164,0,0,0,0,0,0.0425331574282185,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.124783121275636,0,0,0,0.0722105652754236,0,0,0,0,0,0,0,0,0,0,0,0.107895373360668,0,0,0,0,0.507497871971432,0.111279457859458,0.0903471544018114,-0.175360105158492,0,0,0,0,0,0.222617744230044,0,0,0.055700171551524,0,0,0,0.0863230100980507,0,0,0,0,0,0.325609819864134,0,0,0.0558827139648154,-0.0677183951553977,0,0,0,0,0.228079037303138,0
X601699.SH,0,0,0,0,0,0,0,0.288887362020836,0.0554496924508605,0,-5.42101086242752e-20,0,0,0,0,0,0,0.023779237758824,0,-0.0113467724332889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241662272433931,0,0,0,0,0,0,0,0,0.0719738903544875,0,0,0,0.108091028004109,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.153765607446279,0,0,0,0,0.438334829240793,0,0,0.13748429139511,0,0,0.0551305610535205,0,0,0,0,0,0,0,0,0.0626285149175713,0,0,0,0,0,0.105465902643015,0,0,0.0605524271064643,0,0,0,0.00492991833900701,0,0,0,0,0.185667020979792,-0.0562395375982049,0,0,0.0344075246875264,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890678385564545,0,0,0,0,0.216566084946624,0,0,0.0821549361807018,0,0.081297542057942,0,0.0896692886909406,0,0,0,0,0,0,0,0,0.157808888937236,0,0,0.143748674157903,0,0,0,0.146845584692827,0,0,0,0,0,0.0241915872937436,-0.149223747373387,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,-0.0256013184944017,0.0464382053152928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427710763980473,0.119791009411696,0,0,0,0,0,0,0,0.0546015827660948,0,0,0.156114401533925,0,0,0,0,0,0.173023205499189,0,0,0,0,0,0,-0.0109780691869468,0,0,0,0,0.658473967906917,0,0
X600021.SH,0,0,0,0,0,0,0,0.0803915443905396,0,0,0,0,0,0,0,0,0,0,0,-0.0399323866614042,-0.0509027593518776,0,1.73472347597681e-18,0,0.140855358486853,0,0,0,0,0,0,0,0,0,0,0,0,0.223756498437387,0,0,0,0.0824236074609728,0,0,0.0618783313879869,0,0,0,0,0,0,0.0225713305230026,0.0711158105018967,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0333075650206557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588151395992924,-0.00446188842305022,0,0,0,0,0,0.0178642369706458,0,0,0,0,0,0.000181134565095677,0,0,0.0056007556498525,0,0,-0.0012804815881424,0,0,-0.0902135539895995,0,0,0,0.0706861743378177,0,0,0,-0.0146181646495642,-0.0429016678405075,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139347264184457,0,-0.293480981110108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359861366465208,0.254846663780269,0,0,-0.330829639029289,0,0,0,0,0,0,0.0775547800376067,0,0,0,0.255038939737135,0,0,0,-2.16188485522337,0,0
TED,0,0,0,0,0,0,0,0,0,0.0290227978427514,0,0,0,0,0,0,0,-0.041318292549094,0,0.0609690354067102,0,-0.0260993178224358,0,0,0,0,0,0,0,0.008716542193377,0,0,0,0,0,0,0,0.0618510211791486,0,0,0,0.0890601562849635,0,0,-0.0890721990977662,0,0,0,0,0,0,0.260027417860671,0,0,0,0,0.257554371476161,0,0
RealEstate_excess,0,0,0,0,-0.0492346173379906,0,0,0,0,0,0.0179358215141602,-0.223747221839604,0,0,0,-0.114011982590522,0,0,0,0,0,0,0.0762948638683952,0,0,0.0979949678173771,0,0,0,-0.00745069788338132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122257053137223,-0.0941527654901192,0,0.0287305368426102,0.0369600534070563,0,0.303276117020776,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.181113805487923,0,0,0,0,0,0,0,0,0,-0.0854984529557651,0,0.00281428191790786,0,0,0.0504015060908332,0,0,0,0.0770172950089861,0,0,0,0,0,0,0,0,-0.0105044822091459,0,0,0,0,0,-0.00888583814289505,0.0551875723000496,0,0,-8.67361737988404e-19,0,0,0.0360708695045236,0,0,-0.0417789359421356,0.0626824318983156,0.334779071740662,0,0,0,0.14064748422221,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00198200782211299,0,0,0,0,0,0,0,0,0,0,0,0.000207479265643612,0,0.0104252516428686,0,0,0,-0.005852911834183,0,-0.00245097140723802,0,0,0,0,0,0,0,0,0,0,0,-0.00230696419583578,0,0,0,0,-0.000476800721083999,0,0,0,0.00144903306011325,0,0,0,0,-0.0687397359468099,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.00200042694577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645738105693538,0,0,0,0.0353791700258306,0,0,0,0,0,-0.0832684721799079,0.01788460027768,0,0,0,0,-0.834403796061079,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00342631443332875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001700024985611,0.0155685770635111,-0.00548714435810331,0,0,0,0,0,0,0,0.00488153217000019,0,0,-0.000440913711261314,0,0,0,0,0,0.00957102282334976,-0.00991084247734478,0,0,0,0,0,0.0115839941012021,0,0,0,0,-0.170657657782568,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00223071158519811,-0.0022084434505511,0,0,0,0,0,0,-0.00435356943886013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350175658962102,4.33680868994202e-19,0,0,0,0.123853376855266,0,0
