,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600547.SH,X600585.SH,X600886.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X000301.SZ,X600160.SH,X601991.SH,X000786.SZ,X600426.SH,X601699.SH,X002466.SZ,X000983.SZ,X600219.SH,X000807.SZ,X000630.SZ,X600985.SH,X600176.SH,X601168.SH,X000408.SZ,X002128.SZ,X000933.SZ,X600096.SH,X000877.SZ,X000883.SZ,X600378.SH,X600352.SH,X600995.SH,X002353.SZ,X600863.SH,X600612.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.203058349749194,0,0,0,0,0,0.0318760608519203,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0695852469529287,0,0,0,0.192110620515891,0,0,0,0,0,0,0,-0.0535504899727286,0,0,0,0,0,-0.269479079636565,-0.0669328027305934,0,0,0,0,0,0.263174839798514,0,0,0,0,0,0,0,0,-0.0701211508668418,0.096020927734553,0.0890846424130676,0,0,-0.0332299406953199,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.182036582875935,0.1100238433759,0,0.140258725185476,0,0,0,0,0,0,0,0,0.132506288545863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883611064959182,-0.0793143156893248,0,0,0,0,0,0,0,-0.100967278463795,0,-0.0112269108100036,0,0,-0.128829822906117,0,0
X600795.SH,0,0,0.125651305958031,0,0,0.0387952344359738,0,0,0,0,0,0.213049520688476,0.110290234603551,0,0,0,0,0,0,0,0,0,0.135509197696728,0,0,0,0,-0.0723213237137144,-0.131562448885628,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.030499058099708,0,0.184336303979533,0,0,0,0,0.231433434625295,0,0,0,-0.00773747974554936,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.131215835830878,0,0,0.233338157977766,0,0,0,0,0,0,0,0,0,0,0.00512506104674952,0,0.0311489192140172,0.238578520362881,0,0,0.0236189019332625,0,0,0,0,0,0.0205246710583928,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184388983889571,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0485170181246714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956498986618611,0,0,0,0.018597695936689,0.0127090705573658,0,0,0,0.0829074371731067,0,0,0.383841069638009,0,0,0.0984249791248904,0,0,0,0,0,0,0,0,0,0,0,0,0.00402817772643186,-0.000311221400307538,0,0,0,0,0
X600010.SH,0,0,-1.73472347597681e-18,0,0,-0.0349834404161129,0,0,0,0,0,0,0,0,0,0,0,0,0.103561022425471,0,0.00585855181143003,0,0,0.0294834120076647,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0465337647677234,0,0,0,0,0,0,0,0,0,-0.0101795408665831,0,0,0,0,0.0078792294199802,0,0
X600489.SH,0.00320165965855585,0,0,0,0.0173615579786735,0,0,0,0,0.662085364576565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544851531690509,0,0,-0.22592695799818,0,0,0,0,0.0374113557583148,0.207937562475406,0,0,0.150061293707715,0,0,-0.0828661657083897,0,-0.0481316278049357,0,0,0,-4.33680868994202e-19,0,0,0,-0.0514754325940428,0,0
X600111.SH,0,0,-0.167599511465798,0,0,0,0,0,0,0.0314158970253789,0,0,0,0,0,0,0,0,0,0,0.147624212575071,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0673284926994892,0,0,0,0,0,0,0.293844511729744,0,0.0376356753563317,0,0,-0.0822122043486276,0,-8.67361737988404e-19,0,0.235740968375085,0,0,0,0,0,0,0.0101798338246586,-0.0550432976833262,0,0,0.0435021394222617,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657606713175801,0,0,0,0,0,0.120500643172987,0,0,0,-0.0133856608766557,0,0.0542973767774929,0.108263425193668,0,-0.0236750394321421,0,0,0,0,0.188173699590218,0,-3.46944695195361e-18,0,0,0,0.077633018462893,0,0,0,0,0,0,0,0.165717331722352,2.16840434497101e-19,0,0,0,0,0,0,-0.0116053242399612,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25506789562214,0,0,0,0.404371227896108,0.0538983578734186,0,0,0,0,0,0,0.110049546119797,0,0,0.421576343685562,0,0,0,0,0,0,0,0,0,-0.0706869939271576,0.040220192410746,-0.0175907959352126,-0.124545127949318,0,0,0,0,0,0,0,0,0.0202619619296124,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.117246139599997,0,0,0,0,0,0,0,0.728012718614364,0,0,0,0,0,0,0.00220483330168282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564576133532103,0,0,0,0,0,0,0,0.0962853565284414,0,0.0350624642306462,0,0,0,0,0.121846580623336,0,0.0213826701943884,0.0334823818066722,0.0221301796274665,0,-0.47960343809832,0,-0.0312925288418561,0,0
X600027.SH,0,0,0,0,0,0.015723576630335,0,0,0,0,0,0,0.876635910198844,0,0,0,0,0,0,0,0,0,0,0,-0.212773950042156,0,0.0424708426970053,0,0,0,0,0,0,0,0,0,0.169217771141015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156147401325886,0.0500746412884341,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.068272565453144,0,0,0,0,0.101537056751929,0,0,0,0,0,0,0,0,0,-0.200669029087234,0,0,0.0420278343326444,0,1.73472347597681e-18,0,0,0,0,0,0,0.0279240443972335,0,0,0,0.152194856580377,0.180063872592051,0,0,0.221606397560397,0,0,0,0,0.0482402955941379,0,-0.0459823394967946,0,0,0,0,0.00154540145505432,0,0
X600160.SH,0,0,-0.231221146932798,-0.436229554885899,-0.162225987237691,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412358499399028,0,0,0,0,-0.0988160684005391,0,0,0,0,0,0,0,0,0,0,0.248044975302544,0,0.0676173446780965,0,0,0.539036240609105,0,0,0,0.338438104782091,0,0,0.588006913733146,0,0.176205897406988,-0.141619959016319,0,-0.027545836586385,0,0,0,0,-0.0597661105617937,0,0
X601991.SH,0,0,0.0707341732264142,0,0,0,0,0,0,0,0.010869598346647,0.330242666539835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458357201071747,0,0,0,0,0,0,0,0,0,0,0,0.198931701078328,0,0,0,0,0,0.392357959132295,0,0.0805255198675142,0,0,0.0274326976360212,0,0,0,-0.0435885901790126,0,0
X000786.SZ,0,0,0,0,0,0,0,0.413727912366162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110935255136979,0,8.67361737988404e-19,0,0,0,0,0,0.315996816918726,0,0,0,0,0,0.125776243285348,0,0,0,0,0,0,0.139657986901875,0,0,0,0.000140521323927304,-0.00109825059810575,0,0,0,0,0
X600426.SH,0,0,-0.00334742657264478,0.0168551104112771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286040993751972,0,0,0,0,0.266874578991294,0.0621274498342189,0,0,0,0,0,0.0108924439307957,0,0,0,0,0,-0.0840084584193083,0,0.31556094593586,0,0,0.522487537002905,0,0.0331974788273869,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0451595897617495,0.23598154695168,0,0.0320700500894293,0,0.0272461909396359,0,0,0,-0.0886979250744424,0,0,0,0,0,0,-0.088302112649354,0,0.0337502367407398,0,0,0,0.0745107262086872,0,0,0,0.121530390855711,0,0,0,0.0700979707001044,0,0.0234029605142287,0.171024060529516,0,0.195655644698083,0,0,0,0,0,0,0,0,0,0,0,-0.0527249016674283,0.00356932133342797,0.0721242944375512,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0644909841238354,-0.114731333876983,0,0,0,0,0,0,0,0,0.0815787666365962,0,0.88276506040177,0,0,0.0213005616235572,0,0,0,0,0.213899785202265,0,0,0,0,0,0,0,0,0,0,-0.0636611059139609,0,0,0,0,0,0,0,0,0,0.0927528339255116,0,0.0112450569347035,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0620419740032675,0.044688511286873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406586855251912,0,0.0882299973801861,0.0951682181338144,0,0.0217632218754557,0.0958236877611631,0,0,0.211092792635794,0,0,0,0,0,0.0636745132006077,0,0,0,0.0147471477926272,0,0,0,0,0,0,0,0.0450809309493509,0,0,0,0,-0.0406636473943664,0,0,0,0,0,0,0
X600219.SH,0.00853851153328111,0,0,0,0,0,0,0,0.0531876692633581,0,0,0,0,0,0.100095055377612,0,0,0.0828444308059097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283812271323174,0,0,0,0.24219822827423,0,0,0,0.0624516395992906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477476798058591,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.32555429696424,0,0,0,0,0,0,0,0,0,0,0,0.0636247214126379,0.00497370098783489,0,0,0,0,0,0,0,0,0,0.0134157800554052,0,0.205792127883331,0,0,0,0,0,0.178623244747339,0,0,0,0,0,0,0.0407615897959101,0,0,0,0,-0.0181524343299871,0,0,-0.198586904282287,0,0,0,0
X000630.SZ,0.0362555427928021,0,0,0,0,0,0,-0.0353689375382764,0,0,0,0,0,0,0,0.125320099928504,0,0.0775268076907338,0,0,0,0.0236907197658329,0.124249414607232,0,0,0,0,0,0,0.0345608971868307,0,0.045939620037097,0,0,0,0,0.251906099285426,0,0,0.169874537478771,0,0.0805150682936386,0,0,0,0,0,0,0,0,0,-0.0143774999462609,0,0,0,0,-0.0465372724028213,0,0
X600985.SH,0,0,0,0,0,0.263721748588444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893102739375649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198659335749597,0,0,0,0.0782153112686042,0,0.116736593572165,0,0,0,0,0,-0.000418323582349777,-0.0147853573426846,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0227490209965329,0,0,0,0,0,0,0,0,0,0,0,0.0221401315319624,0.000874931380358506,0,0.00265764707015422,0,0,0.276288043248351,0,0,0,0,0,0,0,0.141032188746217,0,0,0,0,0,0,0.196233399161379,0,0,0,0,0.242636628971201,-0.294230742019775,0,0,0,-0.0383259078612606,0,0,0,0,0,0,0
X601168.SH,0,0,0,-0.0800475170237543,0,0,0,0.056296574749027,0.426450949521434,0,0,0,0,0,0,0.350133267379221,0,0,0,0,0,0,0.0664250936743843,0.00575971606784446,0,0,0,0,0,-0.0665469286756099,0,0,0,0.506389481102842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772405772214331,0,-0.000632656942395235,0,0,0,-0.00810642898035664,0,0
X000408.SZ,0.0444193476780819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725117936486897,0,0,0.0192379655203821,0.0303451846691062,0,0,0,0,0,0.0899146178548864,0,0,0,0,0,0,0,0.256957996435495,0,0,0,0,0,0,0.137426161187913,0,0,0,0,0,0,0.0967439269505135,0,0,0,0,0.00157633571744012,-0.107779432250733,0,0,0,0.0720874350879866,0,0
X002128.SZ,0,0,0,0.045052915847752,0,0,0,0.255954292403355,0.225081196541759,0,0,0,0,0,0,0,0,0,0,0,0,0.259966720259559,0,0,0.0958713079148188,0.192610813239648,0,0,0,0,0.272046243765243,0,0,0,0,0,0,0,0,0.0612060676021155,0,0,0,0,0,0,0,0,0.00633569603538477,0,0,0,-0.0220115753273971,0,0,0,0.0408670762916122,0,0
X000933.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0.0381821087138194,0,0,0,0,0,0,0,0,0,0,0,-0.0522728038849188,0,0,0,0.103946249589502,0,0,0,0.586849427014676,0,0,0,0.282659175877563,0,0,0,0,0,0.0792569774686885,0,0,0,0,0,0,0,0.135588242099827,0,0,0,0,-5.42101086242752e-20,0.056909525271592,0.0402506288486575,0,0,-0.0333988170483107,0,0
X600096.SH,0,0,0,0,0.0125979307523668,0,0,0.00806988202658076,0,0,0,0,0,0,0,0,0,0,0,0,0.11559724349319,0,0,0.156697072370858,0,0,0,0,0,0,0,0,0,0.0313729548942245,0,0,0.158201405946152,0.178439642842863,0,0,0,0,0,0.175698263489114,0,0,0,0,0.0970974951631051,0.0513008479464481,0,3.46944695195361e-18,0,-0.063990382297977,0,0,-0.0513310858138064,0,0
X000877.SZ,0,0,0,0,0,-0.161891920253064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134530271765649,0,0,0,0.0665859070457116,0,0,0.0204761564709219,0,0,0,0.0695329178702322,0,0.585127597339205,0,-0.0159240090631831,0,0,0,0,0,0.0108284836990061,0,0,0,0,0,0.18294038819755,0,0,0.178727329390532,0,0,0,0,0,0
X000883.SZ,0,0.411933441166016,0,0,0.175218915452182,0,0,0,0.123841890314555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106062936733863,0,-0.0112299837588066,0,0.155952744767367,-0.0617541392543756,0.30284063872812,0,0,0,0,0.0948113246945464,0,0,0,-0.00957164395981935,0,0
X600378.SH,0,0,0,0,0.0111302652292276,0,0,0,0.421600723092144,0,0,0,0,0,-0.14545569948486,0,0,0.00984725209841419,0,0,0,0.191165719562478,0,0,0,0,0,0,0,0.273658359303688,0,0,0.076510795736209,0,0.108470443424473,0,0,0,0,0,0,0,0,0,0,0,-0.192478389143004,0,0,0,0,0,0,-0.0854908610101706,0,0,0.130191660244972,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141460921467701,0,0,0.0146357410653293,0,0.140012762595829,0,0,0,0.154116406843086,0,0,0,0.12819177631797,0,0.0232468514698812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174595850377064,0,0.00242786237991724,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,-0.00558965209062544,0,0,0,0,0,0,0,-0.126530693677697,0,0,0,0,0,0.24355084435707,0,0.159433669792068,0,0,0,0,0,0,0,0,0.0361605912366385,0,0,0,0,0,0.109625655622273,0,0.170637960853006,0.033156274938088,0,0,-0.0144597647035004,0,0,0,0,0.0947564418410245,0,0,0,0,0.0597262193561649,0,0
X002353.SZ,0,0,0,0,0,0,-0.130277787247893,0,0,-0.112502265299265,0,0.134086429966459,0,0,0,0,0,-0.00241546497124164,0,0,0,0,0,0,-0.00977691447621539,0,0,0,0,0.283112321790707,0,0,0,0,0,0.374979916841336,0,0.246738796495285,0,0,0,-0.0178451029630426,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.196113222714587,0,0,0,0,0
X600863.SH,0.0428366846761807,0,0.0390032275710892,0,0.0404455440202948,0,0,0,0.0263909731782702,0,0,0,0,0.230074431761513,0,0,0,0.0435553635954934,0,0,-0.0025228140327441,0,0.0886970459650605,0,0,0.0769555660851348,0,0,0,0,0,0,0,0,0,0,0,0,0.177501002939368,0,0,0,0.0571214763872485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,3.15944145371514e-05,0,0,0,-0.0186661000275338,0,-0.180227956836324,0,0,0,0,0,0,0.0583716502723021,0,0,0,0.1778497706431,0,0.253414684673823,0,0,0,0,0,0,0,0,0,0,0.0213677011022203,0.141314412030058,0,0,0,0,0,0,0,0,0,0,0,0,0.0144392611252082,0,-8.67361737988404e-19,0,0,-0.0110704433248901,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.148550291331291,0,0,0,0,0,0,-0.162427783794911,0.253038172273318,0,0,0,0,0,0,-0.0249463958165136,0.412977996798015,-0.0646561437321834,0,0,0.108856387238669,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.1217354619166,0,0,0,0,0,0,0,0,0,0.0174252034891335,0.0865710574505384,-0.0256716974370832,0,0,0.0382254222807501,0,0
Change_TY3M,-0.145703537738044,0,0,0,0,0,0.000931573080319236,0,0,0.125897071134944,0,0,0,0,0,0,0,0,0,0,-0.051216176815519,0,0,0,0,0,0,0,0,-0.1075215483191,0,0,0,0,0,0,0,0,0.0754799847095743,0,0.0301473290803482,-0.0370186793427213,0,0,0,0,0,0,0.147080344630962,0,0,0,-0.0607230055512974,0,0,0,0.0127921204906302,0,0
Slope,0,0,0,0,0,-0.313305766447089,0,0,0,0,0,-0.117992624032344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111965996839024,0,-0.198160068601847,0,-0.174366740456781,-0.0453440944076493,0,0,0,0,0,0,0,0,0,0,0,-0.337804422952654,4.33680868994202e-19,0,0,-0.114330073541579,0,0.41680714238589,0,0,0,-0.35582524713941,-1.50165983400836,0
TED,-0.13714997818475,0,0,0.215632934137975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216527861590174,0.0693377021010662,0,0.117333975097229,0,-0.224158257146704,0.56096855770272,0,0,0,0,-0.432677397398493,0,0
RealEstate_excess,0.0668002596650545,0,0,0.0707064679405394,0,0,0,-0.0343880163282301,0,0,0,0,0,0,-0.185068581694481,0,0,-0.0546220556004407,0,0,0,0,0,0,0,0,0,0,0.165056384252442,-0.0139768882092275,0,0,0,0,0,0,0,0,0,0,0,0.0197568167981119,0,-0.0400492610395249,-0.373422225772604,0,0.0603857940344709,0,0,0,0,-0.0374572710799412,0.0591096047809722,0,0,0,0.0833876667695091,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.043857172288158,0,-0.118755191972107,0,0,0,0,0,0,0,-0.0351239396190926,0,0,0.0307900515885521,-0.0279225627648697,0,0,0,0,0,0,0,0,0,-0.008198262580165,0,0,0,0,0,0.0164884451083063,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00817347565199491,-0.0448240494330771,0.104277130099553,0,0,-0.0677292891039464,0,0
MKvol,0,0,0.00015788217230973,0,0,0,0,0,0,0.000501864501055073,0,0.000563459217055639,0.00389140397783725,0,0,0,0,0,0,0,0,0,-0.00206869168988416,0,-0.00014791504327828,0,0.000185567428919411,0,0,0,0,0,0,0,-0.00108849542263841,0,-3.72361173837883e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192143967747314,0,0.000308144720253082,0,0,0,-0.00359229178053502,0,0
CarbonVol_Shenzhen,-0.0529349636729282,0,0,0,0,0,-1.16494704944862,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.479700518458653,0,0,0,0,0,-0.14406023365688,-1.52465983518876,0,0,0,0,0,0,0,0,0,0,-0.0376622342432026,0,-0.11180150622114,0,0,0,0,0,0,0,0.549529569010293,0,0,0,0,-0.630021136877017,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624676214743418,0,0,0,0,0,0,0,0,0,0,0,0.026337250419389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11698640522134,0.014431999232816,0,0,0,0.018966084810214,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0015895163207863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229194968352925,0,0,0,0,-0.00451829121443794,0,0,0,0,0,0,0,0,0,0,0,0.00473888555060326,-0.0144469599568263,0,0,0,0,0,0,0,0,-0.00587103103726815,-0.00148048306755452,-0.0223970947272059,0.00631671587692428,0,0,0,0.00977646575205526,0,0
