,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X601600.SH,X600010.SH,X000301.SZ,X600886.SH,X600111.SH,X600188.SH,X600176.SH,X600011.SH,X002466.SZ,X600426.SH,X600803.SH,X601991.SH,X000932.SZ,X600801.SH,X000898.SZ,X600352.SH,X000027.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600486.SH,X000723.SZ,X600157.SH,X002080.SZ,X000807.SZ,X600516.SH,X000883.SZ,X600027.SH,X000825.SZ,X300037.SZ,X600299.SH,X002353.SZ,X601168.SH,X000630.SZ,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.32159965837599,0,0,0,0.0169205157483254,0,0,0,0,0,0,0.00825571025176519,0,0.0305155494388418,0.0213871709587568,0.00557610493155089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560246900575902,0,0,0.0365857945070795,0,0,0,0,-0.00177989281556273,-1.0842021724855e-19,0,0,0,-0.0102172608576048,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0267254031221995,0,0,0,0,0,0.0394756173356714,0,0,0,0.0086929107511558,0,0,0,0.047676077724159,0.0932048454014918,0,-0.0873760750600893,0,0,0.0460307538206227,0,0,0.0380469456036649,0,0,0,0,0,0,0,0.0507365947436748,0,0,0,0,0,0,0,0,0,0,0,-0.0266790974659613,0,0,0,0,0,0,0
X601088.SH,0,0.0776384800538703,0,0,0,0,0.0929960622596955,0,0.00936853474499776,0,0,0,0,0,0,-0.0322337474382355,0,0,0,0.0834213938523042,0,0,1.73472347597681e-18,0,-0.0408629479853862,0,0,0,0,0,0.0213097135361556,0,0,0,0.0483580571808639,0,0,0,0,0.195292116121302,0,0.0127042593440396,0,0,0,0,0,0.0199544210429959,0,0,0,0.0310097170591538,0,0,0,0,0.0131806043244395,0,0
X600309.SH,0,0,0,0,0,0,0.180464236249907,0,0,0,0,0,0,0.292961521276113,0,-0.0753650172838469,0,0,0,0,0.0138974218308184,0,0.00210826142488951,0.0665228891892856,0,0,0,0,0,0,0,0.175181312750917,0,0,0,0.216212647208025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019393667377213,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0367326580259666,0,0,0,0,0,0,0,-0.0376469560886911,0,0,0,0.132828125323338,0,0,0,0.0516744937093218,0,0,0.0527042704806493,0.111387059111866,0,0,0,0,0,0,0,0,0,0,-0.0246124130375076,0,0.0400390109042762,0,0,0,0,0,0,0,0,0,0,-0.0220078127668191,0,0,0,0,-0.02107781941665,0,0
X600019.SH,0,0,0,0,0,0,-0.0678528420546918,0,0,0,0,0.0159798613398373,0,0,0,0,0,0,0.263905006937454,0.124603168414004,0,0,0,0,0.0225695341668638,0,0.231103383628305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234936936165679,0,0,0,0,0,0,-0.0218288827760355,0,0,0,0,0,-0.0265325676397155,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421406141592906,0,0.0174220848393805,0,0.201789044741945,0,0,0,0.266614838544337,0,0,0,0,0,0,0,0,0,0,0.306056963589418,0,0,0,0,0,0,0,0,0.161071520015124,0,0,0.286965076623183,0,0,0,0,0.0111806960054971,0,0,0,-0.00506786174048854,0,0
X002271.SZ,0,0,0,0,0,-0.293871717801935,0,0,0,0.171796213949601,0,0,0,0,0,-0.00305490545278812,0,0,0,0,0.0486336188346227,0,0.000605964066741179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392226320609447,0,0,0,-0.0482211676540104,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.228840609429232,0,0,0,-0.325434675315441,0,0,0,0,0.239065788703017,0,0,0,0,0,0,0,0,-0.0133833364782991,0,-0.198310747855253,-0.0227396467134322,-0.331914668144086,0,0,0,0,0,0,0,-0.153644730465229,0,-0.153186796314761,0,0.130905712038983,0,0.501472248584649,-6.93889390390723e-18,0,0,0,0,0.0924450474653695,-0.163223728843537,0,0,0,-0.0779038167229301,0,0
X600660.SH,0,0,0,0,0,0,0.119836319310878,0.0542853874868413,0,0,0,0,-6.93889390390723e-18,0.0601643964400765,0,0,0.00613405067788036,0,-0.0309670583132356,0,0.101912636680022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317078613408061,-0.115771601131268,0,0.0425395560507693,-3.46944695195361e-18,0,0,0,0,0.017369016468078,0,0,0,0,0,0,0,-0.0188332854891058,0,0,0,-0.0499293673848559,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.00205313141349139,0,0,0,0.0509825641653293,0,0,0.0517786654419388,0,0,0.150424526996079,0.0348017563608379,0,0,0,0,0,0,0,0,0,0,0.124111767438237,0,0,0.0635614764369653,0,0,0,0,0,0,0,0.0396065607130343,0,0.13891116148935,0,0,0,0,0,0,0,0,0.00546516406901645,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.201077036569614,-0.0234383255393435,0.124712533398143,0,-0.0100767178165654,0,-0.0448092146485701,0.0911428685581719,0,0,0.116338495175017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951481495590208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00591234630014802,0,0
X600362.SH,0,0,0,0,0,0,0.060680737737562,0.0524169339570764,0,0.0309918450220682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111012072380515,0.0625001923046979,0,0,0,0,0,0,0.268288451579255,0,0,0,0,0,0,0,0,0.41847778942696,0.120172422494327,0,0,0,0.0033422054484131,0,0,0,-0.0521932047724726,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.169972554666587,0,0,0,0,0,0,0,0.128692708159602,0,0,0,0,0,0.0490349842167534,0,0,-0.199945391480472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042957430251938,-0.0374229156626296,0,0,0,0,0.221526484410977,0,0,0,0,0.0234895636467473,-0.101095322624265,0,0,0,2.16840434497101e-19,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.153537774561468,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0128477607937377,0,0,0,0.156434058836266,0,0,0,0,0.0264015721194953,0,0.0440061503820358,0,0,0.000573464443518453,0,0,0.313599960393771,0,0,0,0,0,0,0,0,0.0856216546224256,0,0,0,-0.0119621770589733,0,0,0,-0.0447812930301998,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0690159805441045,0,0.0176338647965759,0,0,0,0,0,0,0.208796559024654,0,0,0.0701987866500813,0,0,0,0,0,0,0,0.0298420114665749,0.11019461443011,0,0.0308012356268301,0,0,0,0,0,0,0,-0.126551767478236,0,-0.0122232490040087,0,0,-0.11003591509819,0,0,0,0.245222223910582,0,0,0,0,0,0,0,0,0.0382929788031683,0,0
X000301.SZ,0,0,0,0,0,0,0.0164975634659873,0,0,0.0971940555183113,0,0,0.0327710299868873,0.0267040900157258,0,0,0,0,0.208860458731625,0,0.191673716923258,0,-0.21157712724154,0,0.490372120585578,0,0,0,0,0,-0.00719759568862502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284392614548206,0,0,0,0,-0.0210469147470194,0,0,0,-0.089487142569283,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214223779745495,0,0.00845821917111242,0,0,0,-0.0176080629092655,0,0.00900521964318042,0,0.014322367378022,0,0,0,0.180873422918283,0,0,0,0,0,0,0,0,0.0839285314945611,0,0.0463159950882371,0.214753250300863,0.0494037422182223,0,0,0,0,0,0,0,0.00459448505550439,0.00844386741886994,0,0,0,0,0,0
