,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X600688.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X601158.SH,X000792.SZ,X000898.SZ,X600157.SH,X600660.SH,X000027.SZ,X600547.SH,X000629.SZ,X600489.SH,X000539.SZ,X600008.SH,X002353.SZ,X600021.SH,X600808.SH,X000825.SZ,X000831.SZ,X600549.SH,X000630.SZ,X600219.SH,X002470.SZ,X000060.SZ,X600578.SH,X600307.SH,X000959.SZ,X601699.SH,X600315.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.228108117498432,0,0,0.106476712693438,0,0,0,0,0.0447628653201562,0,0,0,0,0,0,0,0,0,0,0,0.111086912241518,0,0.119575937244574,0,0,0,0,0.00489988844751242,0,0,0,0,0,0,0,0.0538555705431117,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0525960390395068,0,0.0757678292928393,0,0,0,0,0,0.0750407555048967,0,0,0.0220210476242374,0.136085188076225,0,0,0,0,0,0,0,0,0,0,0,0,0.105305016603647,0,0,0,0.115480336180759,0,0,0,0.0703606627051092,0,0,0,0,0,0,0,0.195265629581144,0,0.037665987551912,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0893226271673655,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.02853565200627,0.0256250399707353,0,0,0,0,0,0,0,0,0,0,0,0.810189216916297,0,0,0,0.0294688505134336,0,0,0,0,0,0,0.0390328246189774,0,0,-0.0204358496175046,0,0,0,0,0,0,0.0130543833866717,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0248463248688039,0.147432382228815,0,0,0,0,0,0,0,0,0,0,0.00543785359090879,0,0,0,0.297721805220652,0,0,0,0,0,0,0,0,0,0.127069563470849,0,0,0,0,0,0.0480194950775534,0,0.167552806403506,0,0.0748508219434412,0.00494850616886021,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0.118053637403532,0,0,0,0.128873524067751,0,0,0,0,0.00046343965191342,0,0,0.124356676209432,0,0,0,0,0,0,0,0.48605834485197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237420198081676,0,0,0,0,0,0,0,0,0,0,0,-0.0245531342362842,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.159632614547386,0.113778488297496,0.00118878436860549,0,0,0,0.231334426911788,0,0,0.0110859836916525,0,0,0,0,0.0407320741582064,0,0,0,0.0955253453553204,0,0,0,0,0.0582673406010712,0,0.05388599505353,0,0,0,0,0,0.0567122328871337,0,0,0.090108186455348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,-1.73472347597681e-18,0,0,0,0,0.0374947172698477,0,-0.0396617933966216,0,0,0,0,0,0,0,0.094263587671116,0,-0.0135189562700166,0,0,0,0.450948281374278,0,0,0.249839759250694,0.0501869320990448,0,0,0,0,0,0,0,0,0,0,-0.106139464589972,0,0,0.145763621389099,-8.67361737988404e-19,0,0,0.0709295180766227,0,0,0,0,0,0,-0.00627276642853357,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0394805055371583,0,0,0,0,0,0,0,0,0,0,0,0.29651886728581,0,0,0.0643533122952951,0,0.0558477294514479,0,0,-0.0379786828183064,-0.14364887752336,0.114448229816319,0,0,0,0.198833221126084,0,0.0222759825090567,0,0,0.0619484237384706,0,0,0,0.0951259741013976,0,0,0,-0.0401885436346086,0,0,0,0,0.0737101790488355,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.0754841745203448,0,0,0,0.575972776477338,0,0,0,0,0,0,0,0,-0.0446258078057956,0,0,0,0,0.25584706744018,0,0,0,0,0.181428276814581,0.120289873208559,0,0,0.101607400337568,0,0,0.00343175944291654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125827033377547,0,0.296306005938884,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.011812464511747,0,0,0,0,0,0,0,0.0204210123425933,0,0,0.0512427196406162,0,0,0,0,0.0721591537048558,0,0,0,0.267246945928503,0,0,0,0,0,0,0,0,0,0,0,0.196296276584782,0.122434622606182,0.0443763727948763,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0644697757477738,0,0.152579318548455,0,0,0,0,0,0,0,0,0,0.175702939777375,0,0,0,0.231396972882453,0,0,0.0640749835071657,0,0,0,0,0,0,0,0.0171122179332877,0,0,0,0,0.0738932271180594,0,0,0,0.0895194676507373,0,0,0,0.0496720264287485,0,0,0,0,0,0,0,0,0
X000831.SZ,0.144214144215757,0,0,0,0,0,0.240785024127989,0,0,0,0,0,0,0,0.297488506694131,0,0,0,0,0,0,0,0,0,0,0,-0.267236339261018,0,0,0,0,0,0,0,0.10237661102302,0,0,0,0,0,0.0797566734525234,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0981283405108521,-0.0302217241666654,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.106411653799446,0,0,0,0,0,0,0,0.134422738586156,0.114168799738722,0,0,-0.17951059859545,0,0.0943761762208409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470236380634489,0,0,0.060467526674126,0,0,0.0898901867757632,0,0,0.22521351911271,0,0,0,0,0,0,-0.0277370214358547,-0.0312513534673096,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0588802820292505,0,0,0.284079729078489,-0.0212758777629473,0,0,0,0,0,-0.017119591010729,0,0,0,0,0,0,0.106742172048474,0,0,0,-0.0108125513367982,0,-0.0206391049630383,0,0,0.217010249574929,0,0,0,-0.0197520724152227,0.127648114710749,0,0,0,0,0,0,0,0,0.0567691730640694,0,0,0,-0.1559539286717,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36120279447606,0,0,0,0,0,0,-6.93889390390723e-18,0,0.16770233279945,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.121851199163925,0,0,0,0,0.0975130911533758,0,0,0,0,0,0,0,0.0204446193739873,0.207470616542118,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206544406066961,0,0,0,0,-0.0615414765160943,0,0,-0.022218802327496,0,-0.0091480433931052,0,0,0,0,0,0.260973819792741,0,0,0,0,0,0,0,0,0,0,0,0,0.147016401450216,0,0,0.102558050713384,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0825256754698157,0,0.0907566122950069,0,0,0.0795483042918932,0.0227758504701698,0,0,0,0,0,0,0,0,0.00423301154281427,0,0,0.0564477618244817,0,0,0,0,0.202117340455069,0,0,0.0406544984905573,0,0,0,0,0,0,0,0.0435967317388891,0,0,0,0,0,0,0,0,0,0,-0.00381567878047638,0,0,0,0,0,0
X600578.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224003863354817,0.124433465646963,0,0.131497867151295,0,0,0,0,0,0,0.110062419243345,0,0,0.00858777122484439,0,0,0.165197512371329,0,0,0,0,0.0119998540432611,0,0,0,0,0,0,0,0,0,0,0.0357029607371649,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.212459314935643,0,0,0,0,0,0.0151241029704901,0,0,0,0,0,0,0,0,0.0921903669552443,-0.0107822245461117,0,0,0,0,0,0,0,0,0,0,0.0794175882967485,0,0,0,0.472720990497373,0,0,0.0349853338661524,0,0,0,0,0,0,0.00548910051386777,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.135935643020445,0.339576565586936,0.0566903430597643,0,0.0501381251253793,0.0506216167752535,0,0,0,0,0,0,0,0,0.0512275327983049,0,0.157921521018162,0,0,0,0,0,0,0,0,0.0362002453762273,0,0,0,0,0,0.0387893654994653,0,0,0,0,0,0,0,0.113436100914513,0,0,0,0,0,0,0,0.00549787614007721,0,0,0,0,0,0
X601699.SH,0,0,0.00262144993303116,0.0426289657316004,0,0,0.128585603514236,0.339148673889871,0,0.107412802553209,0,0.0659588287931345,0,0.0046389556999261,0,0,0,0,0,0.0159700030968812,0.0967110315784953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.021536349521971,0,0,0,0,0.175211763655118,0,0,0,-8.67361737988404e-19,0,0,0,0.0240949405428599,0,0.0858216452953356,0,0,0,0,0.0881109912820434,0,0,0,0,0,0,0.057291054607727,0,0,0,0,0,0,-0.0184707657846837,0.0648646343800034,0,0,0,0.0526262925440204,0,0,0.150452744594133,0,0.0032188268520995,0.0160320710099981,0,0,0,0,0,0
X600098.SH,0.0436172221319806,0,0,0.0607254353012463,0,0,0,0,0,0,0.161752060432686,0,0,0,0,0,0,0,0.00531372731526547,0.162197555792156,0,0,0,0,0,0,0,0.115952521268137,0,0,0,0,0,0,0,0,0.118445778239164,0,0,0,0.0542526083488252,0,0,0,0,0,0.0167734996324945,0,0,0,-0.0335009899617784,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0264175647145699,0.0809617406318319,0,0.0146512800232406,0,0,0,0,0,0,0,0,0,0,-0.0612988117260075,0.0704513330362632,0,0,-0.0429308761047847,0,0,0,0,0,0,0,-0.110621308547495,-0.0310657174104495,0,0,0,-0.037478039111522,0,0,0.0529187977244039,0,0,0,-0.0162437041335058,-0.0399986806584412,0,0,0,0,0,0.128307790394755,0,0,0.00829906921670605,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.260393384496437,0.154574061101633,0,-0.0879108898275742,0,0,0,0,-0.139779248944868,0,0,0,0,0,0,0,-0.0776970226051003,-0.0246903147772131,0,0,-0.219852953714736,0,0,0,0,0,0,-0.0487968448731603,0.324464804001285,-0.025571582640997,0,0,0,0,0,0,0.342793801866863,0,0,0,0,0,0,0,0,0,0.173024792307286,0,0,0,-0.210469293085955,0,0
TED,0,0,0,0,0,0,0.657317682288726,0,0,-0.746239905520028,0,0,0.283542391838305,0,0,0,0,0,0,-0.804071017974532,-0.413327818302706,0.166083449423952,0,0,0,0,-0.0653129885747847,0,0,0,0,0,0,0,0.665560455898557,0,0,0,0,0.68543386743736,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.252247011785566,0,1.02594446705222,0.525553938074992,0,-1.02663253660071,0,0
RealEstate_excess,0,0,0,0,0,0,-0.226295557413252,0,0,0,0,0,0,0,0,0,0,0,0.0333260863772984,0,0,0,0,0.00819369438332966,0,0.277369895360245,0,0,0,0,0,0,0.0495307838678048,0,0.00140941344367987,0.09229764454456,0,0.0676872449338592,0,0,0,-1.35525271560688e-20,0,0,0,0.0716369683980441,0,-0.366694117413354,-0.184266093616419,0,0.104114131924483,-0.0104142647600954,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0835225470310329,0,0.265591447786029,0,0,0,0,0,0,0,0,0,0,0,-0.014371632946028,0,0,-0.207877814349102,0,0,0,0.0548598767338336,0,0.0856051196229851,-0.489157480478705,-0.00320533642470612,0,0,-0.229134711951036,0,0,0.09779271856973,0,0,0,0,0,0,0,0,0,0.0437601850222298,8.67361737988404e-19,-0.324366829123163,0,0,0,0,0
MKvol,5.42101086242752e-20,0,0,-0.000675774008344121,0,0,0,0,0,0,0,0,0,-2.782365394891e-05,0,0,0,-0.00374309095231902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298391816230022,0,0,0,0,-0.0591687780653019,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105881255332477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497763050151026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231097034920033,0.0241048381912517,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00382561305677691,0.0202370793096434,0,0,0,0,0,0,0,0,0,0,-0.0110589698915155,0,0,0,0,0,0,0,-0.0122032609226304,0,0,0,0,0,-0.00429702009929025,0,0.0079864176455282,-0.0151164573203772,0,0.0152306627040134,0,0,0,0,0,0,0,0,0,0,0,0,-0.024861867864052,0,0,0,0,0.15320929396579,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
