,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X600157.SH,X300072.SZ,X601991.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600660.SH,X600886.SH,X600489.SH,X000723.SZ,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X002075.SZ,X000792.SZ,X000408.SZ,X000959.SZ,X000709.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X000935.SZ,X600176.SH,X000630.SZ,X601699.SH,X600021.SH,X000012.SZ,X002460.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0204433224951919,-0.0156032132033069,0,0,0,0,0,0,0.0104043425836321,0,0,0,0,0,0.0349203670331681,0,0,0,0,0.0121494294166376,0,0,0,0,0.0438772234250117,0.00513237541248848,0,0.0247244930567354,0,0.0469126905612339,0,0,0,0.0640344784101267,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449617792250855,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0231165052916428,0.0492235954889348,0,0,0.0386711115222747,0,0,0,0,0,-0.0085701067120459,0,0,0,0,0,0,-0.0106847335619267,0,0,0,0,0.0313819475994599,0,0,0.00961925001294273,0,0,0,0,0,0,0.0366144699623484,0,0,-0.0699146289491948,0,0.0331755398810218,0.105899585687248,0,0,-0.0377516445219933,-0.0105681551974717,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.208635565916619,0,0.042888628419039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537895304726778,0,0,0.0060552396969209,0.0184378124960371,0,0,0.0393605901255601,0,0,0.00447955519611083,0,0,0.0663652317457655,0,0,0,0,0,0,0,0,0,-0.0362997593655959,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0720622476074511,0,0,0,0,0,0,0.144437594155185,0,0,0.0272530149920308,0,0.140592169076541,0,0,-3.46944695195361e-18,0,0,-0.148109757754416,-0.0892539459873813,0,0,-0.0209078959837739,0,0,0,0,0,0.0569446337325799,0,0,0,0.0164905371091353,0,0,0,0,-0.00890417024237046,0.0982579543565795,0,0,-0.0308038025733344,0.0315584196304215,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459930850860287,0,0,0,0,0,0,0,0,0,0.0101188815959424,0,0,0,0,0,0,0,0,0,-0.0713324600277784,0,0,0,0,0,0
X600010.SH,0,0,0.0507011930107824,0,0,0,0.00960994117957902,0,0,0,0,0,0,0,0.0170756971706304,0,0,0,0,0,0,0,0.16013006321701,0,0,0,0,0,0,0,0.0857234164617047,0,0.0156641231946649,0.0563138782611493,0,0,0.0590318630367223,0,0,0.110649933465239,0,0,0.0202015742321927,0,0,0,0,0,0.0312683264944114,0.129129491882745,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.00391954552254462,0,0,0,0,0,0.180247280502427,0,0,0,0.0333299222594634,0,0,0,0.126951220105176,0,0.0468692949479299,0.14722069278822,0,0,0,0,0,0,0,-0.253314860191649,0,0.0388031795614639,0.0274361604113281,0,0,0,0,0,0.0398485916262329,0,0,0,0.0940708216615824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.365677466205408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112977904361626,0,0,0,0.130911996671873,0,0,0,0,0,0,0.0600352336540027,0,0,0,0.223528430072224,0,0,-0.0868997595381922,0,0,0.0432436539770365,0,0,0.245032725720347,0,0,0,0,0,0.0415945072362518,-0.0780196409194775,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535961974820592,0,0,1.0300636247071,0,0,0,0,-1.73472347597681e-18,0,0,-0.0170358329654461,0.0419904214332511,0,0,0,0,0,-0.0262156386982761,0,0,0,0.0182184307089446,-0.107354807028726,0,0,-0.404661086391351,0,0,0.0966055360531851,0,0,0.0243327492139918,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155001958720699,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0477484431107337,0,0,0,0.0264040448133834,0,0,0,0,0,0.0827043472755344,0,0,0.0690975862364527,0,0.198738350900401,0,0,0,-0.00486870463074475,-0.00827031388124885,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.133548991527796,0,0,0,0,0,0,0,-0.0873186188784882,0,0,0,0,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0.00412466701017067,0,0,0,0,0,0,0.00199511025664831,0,0,-0.193761406734913,0.711078730812692,0,0,0.101881426302839,0,0,-0.0205583447799045,0,0,0,0.0583164509074515,0,0,0.261350595482811,0,0.0202596799723298,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.027710215766565,0,0,0,0,0,0,0.0201251567025827,0,0,0.280837192841343,0,0,0.00645647573045625,0,0,0,0,-0.0265975598763119,0,0.0446370712038267,0,0,0,0,0,0,0,0.0926048431443149,0,0,0.0252388125089566,0.0256527773924587,0,0,-0.00681806300956786,0.0672093598070581,0,0,0,0.015285190740934,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0818170524300732,0,0,0,0,0,0,0,0,0.0581597837038055,0.0306084145860232,0,0,0,0.0143512286335576,0,0,-0.0221423187037034,0,0,0.0658195233843324,0,0,0.19257892979746,0,0,0,0,0,0.0102667867775313,0,0.036566140558768,0.0666292979515465,0,0,0.00382497942275044,0,0,0,0,0,0,0.096644255135723,0,-0.0328489138989893,-0.0192322147070626,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0455998311445759,-0.0887842357730225,0,0.0832948657033177,0,0,0,0,0,0.105018207786001,0,0,0.0720984198867764,0,0,0,0,0.013640866509463,0,0.0679790531888411,0,0,0,0.00384455447287196,0,0,0,0,0,0,0,0,0,0,0,0.00692718773911473,0,0.092261607315586,0.11971268597464,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.463506349389566,0,0,0,-0.00192236558310344,0,0,0,0,0,-0.570353929430226,0,0,0,0,0.354499672347507,0,0,0,0,0.476010155562337,0.218649159843508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000710405716951362,0,0,0,0,0,0,0,0.532733926299719,-0.683890074453518,0.332369150172373,-0.468773184559602,0.393550699785726,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204285970343596,0,0,0,0,0,0,0,0.02980793768636,0,0,0,0,-0.0280037528018958,0,0,0.0594618559822421,0,0,0,0.0101541234907281,0,0,-0.0289955767470354,0,0,0,0,0,0.0834146375760216,0.0751530652341652,0,-0.00656070628472343,-0.00786297810796692,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664391395232304,0.287135655764124,0,0,0,0,0,0,0,0.0395861642539759,0,0,0.0455064033668706,0,0,0,0,0,0,0,0,0,0,0,0.00280116660789735,0,0,0.0255601666933251,0,0,0,0.293651675660028,0,0.00952557771146818,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0945241621783622,0,0,0,0,-0.00156419321540999,0,0,0,0,0,0.0093480645697582,0,0,0,0,0,0,0,0.420261284371623,0,0,0.0183373856722821,0,0,0,0,0,0,0,-0.0461737503111782,0,0,0,0,0.0865758728653167,0.0247499592039936,0,0,0,0,0,0,0.0790394573898963,0,0,0,0,-0.010900170087959,0.0143120112505652,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.00792490574544354,0,0.390784338291801,0,0.00686884941322425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126045489637552,0,0,0,0,-0.0512362689095766,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.066173358279247,0,0,0,0.0851396891594255,0,0.073402232518174,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.00439135143979317,0,0,0,0,0,0.0655244111123444,0,0,0,0,0,0,0.0364838928163941,0,0,0,0,0,0.118496094140269,0.108961895477612,0,0,0.220816139437357,0,0,0,0,0,0,0,0,0.202226772936631,0,0,0,0.0537553841666733,0,0.0789661998102367,0,0,0,0.208481881330692,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410357797586779,0,0,0,0,0,0,0,0.055809864559436,0,0,0,0,0.0843846004039166,0,0,0.238474727422874,0,0.0962174992442367,0,-0.479851193273562,0.15049818600727,0,0,0,0.0241953279149387,0,0.179026777337471,-0.0169654064692619,0,0,0.212102120354238,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130804860734241,0,0.0403736498841567,0,0,0,0,0,0,-0.00475027761011116,0.0877171982294242,0,0,0.0546422352755158,0.0345446898484563,0,0,0.155996830905536,-0.0121390274989215,0,0,0.0437579473553719,0,0,0.0472722782160186,0.239915751245419,0,0,0,-0.143067908741269,0,0,0,0,-0.0312650034191217,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0531595976617063,0,0,0,0,0,0,0,0,0,0,0,0.203170544285376,0,0,0.0724957296596116,0,0,0,0,0,0,0,0.0667238151004989,0,0,0.0628757723142397,0.0342750892591603,0,0,0,0,0,0,0,0,0,0.0134289109013378,0,0,0.224047547386157,0,0,0,0,0,0,-0.050900145305888,0.0139059973468526,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0337564124259931,0,0,0,0.666886299621412,0,0,0,0,0,-0.0341362445115299,0,0,0,0,0,0,0,0,0,0,0,0,0.0388899429448017,0,0.0854998866698199,0,0,0,0,0,-0.0267438638176443,0,0,0,0.0838599419974893,0,0,0.0184642920079212,0,0,0,0,0,0.0544488381465255,0.106829556714414,0,0,0.0437769286592304,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000839819167724333,0,0,0,0,0,-0.277244134668213,0,0,0,0,-0.105271590906854,0,0.314148472592366,0,0,-0.0501912251164034,0,0,0,0,0,-0.0914771918850252,0,0,0,0,0.364985355137457,0,0,0,-0.0517623252717757,0.0507092209472812,0,0,0,0,0,0
