,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X600547.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600111.SH,X600352.SH,X600489.SH,X002466.SZ,X600795.SH,X601991.SH,X300037.SZ,X600688.SH,X600486.SH,X600803.SH,X002353.SZ,X600027.SH,X600299.SH,X601992.SH,X600219.SH,X002080.SZ,X601168.SH,X000932.SZ,X002409.SZ,X000898.SZ,X600529.SH,X000723.SZ,X000630.SZ,X600315.SH,X000807.SZ,X000027.SZ,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0.0173765321311897,0,0,0,0,0,0,0,0,0,0,0,0.163424826632965,0,0,0,0,0,0,0,0,0,0,0,0,0.0515021833646046,0,0.0688527825607366,0,0,0,0,0,0,0,0,0,0.155497099572682,0,-0.00670937361605843,0,0,0.0668003993766713,0,0,-0.148262436906837,0,0,0.106427249428083,0,0,0,0.0486340496686846,0,0
X600011.SH,0,0,0,0,0,0,0,0.0545572088723975,0,0,-0.0906223292512801,0,0.0245321652376285,0,0,0.104060171781774,0,0,0,0,0,0,0,0,0.0250856598633081,0,0,0,0,0,0,0,0,0.0403175745450975,0,0,0,0,0,0,0,0,0,0.000650056560117954,0,0,0,0,0.0635923346240333,-0.127806220249681,0,-0.00895353633782325,0,0,0,0,0.0130672954129028,0,0
X600362.SH,0,0,0,0,0,0,0.0491164503619031,0,0,0,0,0.0192372607183794,0,0.0965918054790084,0.0151673043169219,0,0,0,0,0,0,0,-0.0377210815020177,0.193961675386427,0.19633728740929,0.0362780906532035,0,0,0,0.0507420090907642,0,0,-0.00557164125878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215652252877203,0,-0.0159009372405157,0,0,-0.0583337089132688,0,0,0,-0.0250232029529192,0,0
X601600.SH,0,0,0,0,0,0.0311707680149656,0.0313276394655997,0,0,-0.00450584239096899,0,-0.0352421704970201,0.127142961038197,0,0,0,0,0,0,0.205818304945855,0,0,0,0.0898892479993786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20421916546668,0,0.025161644203289,0,0,0,0,0,0.0892619577967258,0,0.102112000536163,0,0,0,0.00477603868616638,0,0,0,0,-0.0115283938560901,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.00578041343760541,0.072710958153127,-0.0575863679735526,0,0,0,0,0.155334947353159,0.213553196279882,0,-0.313997665178371,0,0,0,0,0.176271865873423,0,-0.138606415770778,0,0,-0.0228420534117403,0,0,0.128033766760717,0,0,0,0,0,0,0,0.16934502635436,-0.0455927653518087,0,0.224152616107427,0,0,0,0.0401365650485095,0,0,0,0,0,0,0,0,0.00178005188265175,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0271307688446728,0.265219961290224,0,0,0.185611599033167,0,0,0.0701394992198349,0,0,0,0,0,0,0,0,0,0,0.0890124244914637,-0.0192885760155785,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0289428555354661,0,0,0,0,0,0,0,0,0,0.0655615748303077,-0.0524621341670956,0,0,0,0.0192486460537414,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.134391845132898,-0.159125258392896,0,0,0,0,0,0,0,0.0767574254273456,0,0,0,0,0,0,0,0,0,0.194807137222207,0,0.13091389053342,0.122820797494042,0.157943739932738,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0695122118237905,0.0675022453658909,0,0.0603667696620156,0,0.0618258583381296,0.0293671639734397,0,0,0,0.0332193380436023,0,0
X600426.SH,0,0,0,0,0.279662526430536,0,0,0,0,0,0,-0.0217576863272719,0,0,0.176355851858616,0,0.0296618400502298,0,0,0,0,0,0,0,0,0,0,0,0,0.0150376227338129,0,0.0820783722818083,0,0,0,0,0,0,0.0832960485678284,0.0133009883434137,0,0.0115646622304606,0,-0.0627932842498938,0,0,0,0,0,0.0407047734649912,0,0,0,0,0,0,0.0011919325551417,0,0
X601898.SH,0,0,0.0488080548578311,0,0.0229053069221136,0,0,0,0,0,0,0,0.104423603539065,0.0839218979067101,0,0,0,0.0128558959036493,0,0,0.167739945520752,0,0,0,0,0,0.000516310372632553,0,0,0,0,0.0759757659845511,-0.0326822498466304,0,0,0,0,0.0418583604111516,0,0,0,0,0,0,0,0,0,0.0168695890713637,0,0,0,0,0.0405853391038621,0,0,0,0.000445417352151025,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291819067459469,0,0,0.0728360335022097,0,0,0,0,0,0,0,0,0,0,0,0.260613460847991,0.000219253953331848,0,0,0,0,0,0,0,0,0,0,0,0,0.00980133046837338,0,0.152979896116514,0.28807871010738,0,0,0,0,0,0.0177790456614561,0.0581942639571942,0,0,0,0.026970405224574,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626778427532422,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.111918578111302,0.0679592901107377,0,0,0,3.46944695195361e-18,0,0,0.0229300401025449,0,0,0,0,0.0570021290790406,0,0,0,0.0185960874241041,0,0
X600801.SH,0,0,0,0.134268953842807,0,0,0.0959014462622706,0,0,0.00716078952197069,0,0,0,0,0,0,0,0,0,-0.117444402147369,0,0,-0.0207540543876317,0,0,0,0.0594520536564474,0,0,0,0,0,0,0.0626796794147722,0,0,0,0,0.0536335131471083,0.0514684939048198,0,0,0,0,0,0,0,-0.0266722235571221,0,0,0,0.019064578895959,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0652957252808775,0,0,0.000156025972902003,0,0,0,0,0,0,0.0427352592541114,0,-0.0998014157909582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00953254772372254,-0.0944714402167534,0,0,0,0,0.141659201941533,-0.121545575547297,0,0,0,0.0542509888086608,0,0,0,-0.0351861600419974,0,0
X600111.SH,0,0,0,0,0.0128026092249915,0.0515552901443124,0.0895686735111449,0,0,0,0.0374027342569851,0,0,0,0,0,0,0.050378101667136,0,0,0.153008349201729,0,0.306336665998475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167142161887333,0,0,0,0,0.110142432937708,0,0,0,0,0.0515475397940535,0,0,0.0443873472690657,-0.0749380903379203,0,0,0,0.00207947142645333,0,0
X600352.SH,0,0,0,0,0.106654510408776,0,0,0,0,0.0776340047160242,0,0.063257868601327,0,0,0,0,0.187445341474833,0,0,0,0,0,0,0,0,0,-0.0595900311456116,0,0,0,0,0,-0.0255725827454136,0,0,0,0,0,0,0,0,0,0,0.145829488573419,0,0,0,0.0977622250173199,0,0,0,0.105272667007006,0.0495213446836284,0,0,0,0.055785683060811,0,0
X600489.SH,0,0,0,0,0,0,0.0607859767962591,0.720192458956685,0,0,0,0,0,0,0,0,0.116603428799037,0,0,0,0.015638264875939,0.0799023305719425,3.46944695195361e-18,0,0.0871934246639291,0,0,0,0,0.00754125853543863,0,0,-0.143682473521498,0,0,0,0,0,0,0.047298733577621,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548671752357465,0,0,0,0.00203682639867218,0,0
X002466.SZ,0,0,0,0,0,0,0.220314112640639,0,0,0.125475409660654,0,0,0,0,0,0,0,-0.0898566470131582,0,0,0,0,0,0,0,0,0,0,0,0.0298726580830702,0,0,0,0,0,0.137841244415849,0,0,-0.425540100560639,0,0,0,0,0,3.46944695195361e-18,-0.286046817404593,0.054017234568603,0,0,0,0,0.0333612662098145,-0.0254507168441023,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0135517064847616,0,0,0,0,0,0,0,0,0,0,0,0,0.179773555055465,0,0,0.00293444114524223,0,0,0,0,0,0.231767278356938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700248648069794,0,0,0,0.082693782835052,0,0,0,0,0,0,0,-0.00129955244739149,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00157899070472944,0,0,0.0729782441997773,0.0221094551878926,0,0,0.0101016510144839,0,0,0.30313274047286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101977800511027,0,0,0,0,0,0.0316078334674459,0,0,0.0697603037287539,0,-0.00455218207384428,0,0.0146548454785751,0,0,0,0,0.00684857407300314,0,0
X300037.SZ,0,0,0,0,0,0,0.293247064760859,0,-0.477714691328417,0,0.245445929491214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101280313598582,0,0,0,0,0,0,0,0,0,0,0,0.352406396479257,0,0,0.18007529883182,0,-0.0145899436701307,0.0884914091169717,-0.101624223264852,0,-0.0414943096290685,0,0.0488674173117935,0,0,-0.022554620060978,0,0,0,0.0313159943348201,0,0
X600688.SH,0,0,0,0,0.121266953971265,0,-0.0265882635541192,0,0,0,-0.0183649478569207,0,0,0.0911798576522943,0,0,0,0.0686019492886508,0,0.212841554418863,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0289477232418963,-0.0253953097056203,0.0572850558734241,0,-6.93889390390723e-18,0,0,0.0508178400184332,-0.00938288586617053,0,0,0,0,0,0,0,0,0,-0.00171734654449594,0,0
X600486.SH,0,0,0,0,0.0584655669255788,0,-0.0618069915072496,0,0,0,0,0,0,0,0,0,0.0379614529793877,0,0,0,0,0,0,0,0,0,0.0858201455420809,0,0,0,0,0,0,0,0,0,0,0.275232156232214,0,-0.044745197318708,0,-0.0705533412533126,0,0,0,0,0.0382249348730894,0,0,0,0,-0.0332871011811954,0.0866189210504976,0,0,0,0.00614534463532745,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0690809808445624,0.102570100586047,0,0,0,0,0.161479408698818,0,0.0275599461273931,0,0,0,0,0,0,0,0,0,0,0,0,0.0608095032986991,0,0,0,0.00296306500084353,0,0,0,0.0679282696168226,0,0,0.120424055663375,0,0,0,0.124294407401387,0,0,0,0,0.0122612670792504,0,-0.0385759055442493,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.216901615259398,-0.0179970898358996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616359052063941,0,0,0,0.32232321900215,0,0,0,0,0,0,0,0.173040834022472,0,0,0,0.199662842851812,0,0,0,0,-0.258322433316806,0,0,0.114956486828621,0,0,0,0,0,-0.0183170198319513,0,0.0221705484852378,-0.117762353480055,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0644909032196101,-0.00768186453514308,0,0.117613005948657,0,0,0,0.0312424277288803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171761134010308,0,0,0.0799652406891226,0,0,0,0,0,0,-0.0547416040334723,0,0,0.125804479375455,0,0.0106832535786448,0,-0.0140001334706102,0,0.123692935931387,0,0,0,0.0189297675176973,0,0,0,0.0065568842170403,0,0
X600299.SH,0,0,0,0,0,0,0.0397246827213627,0,0,0,0,0.113794500566923,0,0,0.0306245592030352,0,0,0,0,0,0,0,0,0,0,0,0.105483830391692,0,0,0,0,-0.057849923042291,0,0.229588255376214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786404363711874,0,0,-0.0402691084211635,0,0.00631289951377591,0.0696243010916896,0,0,0,-0.00905489428929513,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688147359200479,0,0.0468913570718244,-0.085478023238383,0,0.00278723372705843,0,0,0,0.0827319094233674,0,0,0,0.114229504380241,0.0267511242191107,0,0,0,0.107001456109447,0.0144775583496234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195571975114389,0,0,0,0.00219182988213137,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890025650161047,0,0,0,0,0,0.111476216642677,0,0,0,0,0,0,0.0451417851508604,0,0,0.0277877417068155,-0.029690663671929,0,0,0,0.266735618002582,0,0,0,-0.0204184791045153,0,0,0,0,-0.0338589391245892,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164493729541856,0,0,0.00475119740122647,0.179493261236084,0,0,0,0,-0.077715876499089,0,0,-0.140074838523768,0.108668178340758,0,0,0.121277125884159,0,0,0,0,0,0.237726412832387,0.0518407484938109,-0.0363717970796317,0,0,0,0,0.260727973454076,0,0,0,0,0.0663459830529171,0,-0.30250068025912,0,0,-0.0217175771352514,0,0
X601168.SH,0,0,0,0,0,0,0.0333308885928899,0,0,0,0,0,0.00982443149083722,0,0,0,0.104606757014494,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730781949121863,0,0,0,0.114278536512893,0,-0.0467247159216867,0.12254654610036,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0398880226593318,0,0,0.207450448403445,0,0.156151178735816,0,0,0,3.46944695195361e-18,0,0.177725371532503,0,0.0483383874060586,0,0,0,0,0,0,0,0,0,0.0512550971962253,0,0,0,0,0,0,0,0,0,0,0,0.135099102744822,0.0562086887903714,0,0,0.262289410448508,0,0,0.0357479831189774,0,0,0,0.0302116759018358,0,-0.0417497922877727,-0.064769319785657,0,0,0,-0.0213119329166597,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0.160317952857794,0,0.133487099416803,0,0,0,-0.121995547070811,0,0,0,0,0,0,0,0,0.274667719946926,0,0,0.0561645451905381,0,0,0.181069240479697,0,0,0,0,0,0,0,0,0,0,-0.189292895207244,0,0,-0.0596955718389957,0,0,0.258231734051924,0,0,0.0934816526603954,0,-0.00163002462360986,0.0306746667715564,0,0,0,0.0319987476497161,0,0
X000898.SZ,0,0,0,0,0,0,0.0384923730588421,0,0,0,0,0,0,0,0,0,0.0306834342114058,0.0275496862793443,0,0.215526356616136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364321790755153,0,0,0.0120317890438279,0,0,0.16156261989434,0,0,-0.0110614256870847,0.0638949024147277,0.0654376963428539,0,0,0,0.0663421530999425,0,0,0,0,0,0,-0.0185768830636073,0,0
X600529.SH,0,0,0,0,0,-0.436484584866404,-0.0724512865305902,0,0,0,0,0.110044687720834,0,0,0.0428817997835483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415931900325514,0,0,0,0,0.0997470980077041,0,0.268852595483741,0,0,0,-0.00160830307101579,0,0,0,0,0,0,0.0349825588998819,-0.144221925665951,0,0,0,0.0315109247547615,0,0
X000723.SZ,0,0,0,0,0,0,0.157129942870331,0,0,0,0,-0.267332922868419,-0.0351309763740463,0,0,0,0.0108076160653684,0,0,0.230419031232309,0.184281997848292,0,0.178549581874155,0,0,-0.0342618092116368,0.0321671409037452,0,0,0.0191815289491491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016829468826707,0,0,0,0,-0.0492347191148404,0,0,0,-0.01190882668403,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0748457753665139,0.135693418722005,-0.0224493611255504,0,0,0,0,0.228647213537556,0,0,0,0,0,0,0,0,0,0,0,0,0.117723767381514,0,0,0,0,0,0,0.109772944602259,0.0409298181044526,-0.0264960337922808,0.128156034386577,-0.00772724056486806,0,0,0,0.0867215553408592,0,0.0758864928984583,0,0,0.00701328418527794,0,0,0,-0.0153699009662679,0,0
X600315.SH,0,0,0,0,0.406665796188518,0,0.147822939453436,0,0,0,0,0,0,-0.0828994248899414,0,0,0,0,0,0,0,0,0,0,0,0,0.0372228681210228,0,0,0,0,0.0702989369158126,0,0,0,0,0,0,0.0384769017204054,-0.0814178863314138,0,-0.07813765522581,0,0.0367334977007069,0,0,0,0,0,0,0,0,-0.0325915976034826,0,0,0,0.0210030486677721,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45893609072461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243981031172797,0,0.344718374036873,0,0,0,0,0.359744946367168,0,0,0,0,0,-0.342295185911816,0.00521867857216036,0,0,0,0,-0.0250561291776895,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112356611425456,0,0,0,0,0,0.0483250859759468,0,0,0.00732518451550219,0,0.0957413262767621,0.0439237807108824,0,0,0,0.031127281592843,0,0,0,0,0,0,0.308273425315673,0,0,0,0,0,0,0.0171863716563944,0,0,0,0,0,0,0,-0.0337163085091612,0,0.000719637313576595,-0.000259552313924332,0,0,0,-0.000534790338829152,0,0
X002075.SZ,0,0,-0.304208653364374,0,0.578536367734168,0,0,0,0,0,0,0,0,0,-0.303254138675632,0,0,0,0,0.380632614390785,0,0,0,0,0,0,-0.0718302662413025,0,-1.39375006065413,0,0,0,0,0,0,0,0,0,0.456074122802628,0,0.242429895844728,0,0,0,0,0.234444535108046,0.328007248449313,-0.434632206977284,0,0,0,0.00201738357517577,0,0,0,0,0.00834340923480159,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659959661640506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758181994372617,0,0,0,-0.11648605407155,0,0,0,0.159080195454503,0.0268943830171128,0,0,0,0,0.0244463404701402,0,0.0158084131214137,0,0,0,0,0,-0.0293076797654575,-0.0544378181474194,0,0,0,-0.0448156573377102,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.264167827813425,0,0,0,0,0,0,0,-0.0716097180334377,0,0,0,0,0,0,0,0,0.0854912551801108,0,0,0,0,0,0,0,0,0,0,0,0,-0.150983476009124,0,0,0,0,0,0,0,0,0,0,0,0,0.568106737692005,0,0,0,-0.224616075163085,0,0
TED,0,0,0,0,0,-0.119719694098756,0,0,0,0.15019987655655,0,0,0,-0.585702208473365,0,0,0,0,0,0,0,0,0.0240442160871699,0,0,0,0,0,0,0,0,0.426245982672861,0,0,0,-0.126721343965521,0,0,0,0,0,0.100434237787182,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.486026241290114,0.780888391976673,0,0,0,0,0.214024350792773,0,0
RealEstate_excess,0,0,0,0,0,-0.0744572582177762,0.0052206738506124,0,0,0.115839637380127,0,0,0.0569035958051645,0,0.0298168695990255,0,0,0,-0.114841605455146,0,0,0,0.0415645718531709,0,0.0374621219910578,0,0,0,0,-0.07852867250399,0,0,0,0.0118384100845563,0,0,0,0,0,0,0,0,0,0.0193756384980612,0,0,0.0960560054849732,0,0,0,0,0.0101705432139572,0,0,0,0,0.00423552920947301,0,0
MKreturn,0,0,0,0,0,0,-0.0594259401779839,0,0.0155753673219527,0,0,-0.0975947628844549,0,0,-0.0649045194952593,0,0,0,0,0.0515550406057404,0,0,0,0,0,0,0,0,0,0,0,0,0.092543426445177,0,0,0,0,0,0,0,0,0,0,0.0268649116765695,0,0,-0.027361059986605,0,0,0,0,-0.0116871491462311,0,0,0,0,0.000397241060298319,0,0
MKvol,0,0,0,0,0,0,0.00220931007577881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215006408890788,0,0,-0.00116639244984867,0,0,0,0,0,0,0,0,0,0.0104156541594082,-0.00241233685048463,0,0,0,-0.00239256451019648,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171010829596146,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556013305725115,0,0,0,-0.00146179911181416,0,0,0,0,0.00389071479022561,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000565174300567423,0,-0.00197417834640021,0,0,0,0,0,-0.000275582650508854,0,0.00129951215949753,0,0,-0.000658597872685795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900730047587632,-0.00259095985724814,0,0,0,0.00131948888039194,0,0
