,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600111.SH,X600688.SH,X600795.SH,X002466.SZ,X600547.SH,X600362.SH,X600188.SH,X601991.SH,X300072.SZ,X600660.SH,X600516.SH,X600886.SH,X000709.SZ,X002460.SZ,X000898.SZ,X600157.SH,X600027.SH,X600489.SH,X000959.SZ,X600339.SH,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X601158.SH,X000553.SZ,X000983.SZ,X600008.SH,X002271.SZ,X002092.SZ,X000630.SZ,X000883.SZ,X000786.SZ,X000792.SZ,X000723.SZ,X000807.SZ,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149705012017411,0,0,0,0,0,0.103045321095327,0,0,0,0,0.241717418065477,0,0.0367748158371389,0,0,0,0.283214011658083,0,0.294011770547385,0,0.228826240488238,0,0,0,0,0.194989836039992,0,0,-1.73472347597681e-18,0,0,0,0,0.00703022737113222,0,0,0,0.0802020568785976,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143760907395162,0,0,0.0943979396331208,0,0.0694964525866043,0,0.279916321671181,0.071294035890024,0,0,0,0,0,0,0,0,0.248638194094885,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.000285372822561203,0,0,0,0,0,0,-0.0357617830089809,0.0614255286633628,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103918802530218,0,0,0,0,0,0,0.0123637435239039,0,0.0379386235597566,0,0,0,0,0,0.0932005555664475,0,0,0,0,0.00555153378221301,0,0.122861621277343,0,0,0,-0.0113663310590616,-0.0427517624877191,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100072034965892,0,0,0,0,0,0.0132983640471879,0,0,0,0,0,0,-0.0513833249975438,0,0,0,0,0,0,0,0,0,0.00891931384509061,0,0,0,0,0.0649337951396656,0,0,0.00416932547682207,0,0,0,-0.00659995893577347,0,0,0,0,0.0563025778740524,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0456887890413462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396984957351326,0,0,0,0,0,0,0,0,0,0,0,0,0.115701398674805,0,0,0,0,0,0,0.0803517605165769,0,0,0,0,0,-0.00463826705006479,-0.0812134411998894,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.219382895811394,0.086236637406518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131075415735139,0,-0.243619151165877,0,0,-0.00760589202024331,0,0,0,0.00752041939650988,0,0,0,0,0,0.0862189785090484,0,0,0.0658847823261436,0,0,-0.0590589130365904,-0.0778348435829614,0.122170166768677,0,0,0,1.5303515138461,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.124876046210833,0,0,0,0,0,0.245579916808097,0,0,0,0,0,0,0,0.162797116992384,0,0,0,0,0,0,0,0.00141853807361009,0,0,0,0.147036942268494,0,0,0,0,0,0,0,0,0,0,0.0327210612334095,0,-0.0195562242330276,-0.0230240332924821,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0882710890733345,0.0718015733006584,0,0,0,0,0,0,0,0.118288874344557,0,0,0,0.0324014100805945,0,0,0,0.0945687857494025,0,0,0,0,0,-0.0159932862882854,0,0,1.73472347597681e-18,0,0,0,0.325936745062612,0,0,0.0114901513089933,0,0,0,0,0,0,0,0.213183765211153,0,-0.0156626377198567,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208958383028115,0,0,0,0.104064622865555,-0.00652498085405933,0.0732986997127798,0,0,0,0,0.171839151020608,0,0,0,-0.0357385296098613,0,0,0.082056330592541,0,0,0.0209498568884338,0,0,0,0.00643691371711259,-0.0181252459946044,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0144586004130971,0,0.112482262933663,0.238439927364851,0,0,0,-0.264142699960798,0,0,0,0,0.46375284118204,0.23773328553065,0,0,0,0,0,0,0,-0.466415729441223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415712447080352,-0.529625738574622,0,0,-0.0568833125464643,0.266621462573606,0.221273131023264,0,0,0.233007992790637,0,0
X600660.SH,0,0,0,0,0.0724326481209702,0,0,0.0654244724245331,0,0,0.0271921667393726,-0.0634915619731933,0,0,0,-0.163961131620251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169800937973086,0,0.264827316782673,0,0,0,0,0,0,0,0,0,0,0.00598017721828719,-0.0314731426728739,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0165485112179571,0,0,0,0,0,0,-0.191303285780411,0,0,0,-0.137697967430299,0,0,0,0,0.17308799106773,0,0,0,0,0.0669427427182685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636862565524233,-0.0976707866956858,-0.0950357260563298,0.175167340074118,0,0,-0.00694378084184059,0.0411049484970649,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.136700390124968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281378057727,0,0,0,-0.0843506865331171,0,0,0,0,0.00526293107450352,0,0,0,0,0,0,-0.00357114688660964,0,0.0879114728472358,0,0,0,0,0,0,0,0,0,0,0.00328263710349235,-0.0155239494953109,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0776707778009678,0,0,0.00718667325528758,0,0,0,0,0,0,0.0247721119776563,0,0,0,0,0,0,0,0.0929924083425003,0,0.137830810425359,0,0.0826742340947442,0,0,0.113136757551558,0.148253726569546,0.152343312324337,0,0.137901385225215,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0443053988931014,0,-0.182040199227202,0.140682168968813,0,0,0.863355815145293,0.13512349907581,0,0,0,0.0327435345477243,0,0.0149757626720704,0,0,0,-0.410287788505163,0,0,0,0,0,0,0,0,0.38067299650149,0,0.236721094899317,0,0,0,0,0,0,-0.0341236779854511,-0.135476677732031,0,0,0,0,0,0.0318291747369484,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.141661996143682,0,0,0,0.121521866592611,0,0,0,0,0,0,0,-0.061891571765696,0.070303441910009,0,0,0,0,0,0,0.0287492903784371,0,0,0,0,0,0,0,0.451090741493692,0,0,0,0,0,0,-0.00736283159073365,0,0,0,0,0,0,0,0,0,0,0,-0.0177408314515549,-0.0113340146193023,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.121290493080106,0.0620627168275908,0.0654734066228369,0,0,0,0,0,0,0,0,0,0,0,0.0578008464669264,0,0,0,0,0,0,0,0.00113299138494424,0,0,0,0,0.0204662389440125,0.0126139553082748,0,0,0.0489619420377074,0,0,0,0.0720776760400705,0.127041802910756,0.00917761987773534,0,0,0,-0.00518236990374937,0.0156974883713601,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0165203141594503,0,0,0,0.0672368417338899,0,0,0,0,0.0191718624496578,0,0,0,0,0,-0.0212449618724433,0,0.0203594301037603,0,0.141636940630916,0,0,0,0,-0.0671230293460214,0,0,-0.0111572902277327,0,0,0,0,0.0613949541311663,0,0,0,0,0,0,0,0,0,0,0,-0.00185679091723563,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0733245619792061,0.0160359474597123,0,0,0,0.0732342164796622,0,0,0,0,0.288945301085653,0,0,0,0,0,-0.00185181037215984,0,0,0,0,0,0,0,0,0.0319368734034573,0,0,0,0,0,0.0696216507934456,0,0,0,0,0,0,0,0,0,0,0,0.0465298192678349,0,-0.0149020966862319,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852927332355231,0,0,0.198525043569925,0,0,0,0,0.052810055747354,-0.0565845838579405,0.0192242307609276,0,0,0,0,0,0.129263783715322,0,0.00995826518088748,0,0,0,0,0.0865076101803355,0,0,0,0,0,0.207349777855265,0,0,0.203452517172027,0,0,-0.00623601633094044,-4.33680868994202e-19,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,-0.050690178031914,0,0,0,-0.15056656121328,0,0,0,0,0,0,0.123356973847183,-0.175547986303336,0,0,0,0,0,0,0,0,0,0,0.102979506940039,0,0,0,0,0,0,0.283686527742829,0,0,0,0,0.265269557479023,0,0,0.125653312097759,0,0,0,0,-0.0420959438730257,0,0,0,0.429785148117041,0,0
X600808.SH,0,0,0,0.0925429015296759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136448854533305,0,0,0,0,0,0,0,0.290572153502743,0,0,0,0.0728024865823942,0,0,0,0.0274494951747385,0,0,0,0,0,0,0.0975853188405926,0,0,0,0,0,0,0,0.129331249691833,0,-0.0279143085655318,0.0469076434425608,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.355273721628835,0,0,0,0.0392497194741098,0,0,0,0,0.0676353129681192,0,0,-0.013866715990688,-0.0166878157486076,0,0,0,0,0,0,0,0,0,0,0.040011945694296,0,0.0385316830349692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199282042072388,0.010937174764871,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.145902047621117,0,0,0.120043024408295,0,0,0.342981631518683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139843858662711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138180590491346,0.326402249486676,0.0163870577907582,0,-0.0168836841176524,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.223898728816126,0.046394580132605,0,0,0,0,0.256530243850269,0,0,0,0,0,0,0,0.0100994150750889,0,0,0,0,0,0,0,0,0,0,0,0.0744393666682164,0,0,0,0,0,0,0,0,0,-0.0503337257195667,0,0,0,-0.0225485998340115,-0.0061324913331508,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664571184073981,0,0.0210699979103642,0,0,0,0,0.0458721608526231,0,0,0.0751036545596396,0,0,0,0,0.0763879155939929,-0.030708348501738,0.0528552427493753,0.0864033974739546,0,0,0,0,0.0200626969431568,0,0,0,0,0,0.00345957556494164,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.0247470426880546,0.0939279294806798,0,0,-0.0831043520115838,0,0,-6.93889390390723e-18,0.22174550497402,-0.0331301125947377,-0.0448456293270909,0,0,0.250885753506644,-4.33680868994202e-19,0,0,0,0.241102682120887,0,0,0,0,0,0,0,0,-0.0116150380564561,0.0577124776062969,0,0,0,0,0,0.0273231725110076,0,0,0.173456789394616,0,0,-0.0316943177097343,0.0659804441754861,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.142127212544705,0,0,0,0,0,0.0123658894982287,0,0,0,0.0692503885322237,0,0.224509600850767,0,0,0,0,0,0,0.159293597623201,0.220754755542932,0,0.0126724981943842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282313342345666,0,-0.00914402284972991,0,0,0,0,0,0,0
X600008.SH,0,0,0,-0.0484031234987648,0,0,0,0,0,0,0.676668611284807,0,0,0,0,0,0,0,0.0376178973483073,0,-0.129313209922989,-0.00732860884382092,0,0,0,0,0,0,-0.104259340066702,0,0.277084515449083,0,0,0,0,0,0,0,0,0,0,0,0,0.187480305933963,0.135876661774655,0,0.0149148522158161,0,0,0,0.000916908580966803,0.00609668306721433,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.449831729333404,0,0,0,0,0,0,0,0,0,0,0,0.0986472188591395,-0.0145613985421717,0.0697232873202109,0,0,0,0,0,-0.107552533239517,0,0,-0.0700767139511933,0,0,-0.165430106273154,0,0,-0.188534079004961,0,0,-0.0246156241103386,0,0,0,0,0,0,0,0,0,0.00812911201045363,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197010533957297,0,0.20277212787756,0.056514578617801,0,0,0,0,0.126509612670374,0,0,0,0,0,0,0,0,0.114730268111141,0,0,0,0,0,0,0,-0.186440632234787,0,0.468137453700619,0,-0.0298133509357796,-0.0911702711158161,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.026480176118095,0,0,0,0,0.363154646056983,0,0,0,0,0,0,0,0,0.0734840723694721,0,0,0,0,0.0347703097600663,0.0978813111606625,0,0,0,0,0,2.16840434497101e-19,0.0711779644828276,0,0,0,0,0.0157721407002677,0,0,0.0807311507261272,0,0,0,-0.00991394464387866,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429685486797884,0,0,0,0,0.09201587522146,0,0,0,0,0,0,0,0.0910034428124434,0,0,0,0,0,-0.0204274737122369,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0210778371937045,0,0,0,0,0,0,0,0.147843560378654,-0.0365374651929623,0,0.254063465636654,0.0249244820834552,0,0.076797523354906,0,0,0.0207673298992211,0,0,0,0,0,0,0,0,0,0,0,0,0.287028482605784,0.143889666533276,0.140362796174432,0,0,0,0,0,0,0.146685958481365,0.147404441536537,0,0,-0.0236396023984449,0.099687357658983,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.165959025927839,0.144745904493936,0,0,0,-0.0475624717595994,0,0,0,0.162505391861547,0,0,0,0.100218287525411,0,0,0,0,0,0.359807354308518,0,0,0,0,0,0,0.152994458820798,-0.00493233512580011,0.130257618421719,0,0,0,0,0,0,0,0,0,0,0,-0.0234741729189791,0.0663963087024609,0,0,0,0,0,0
X000723.SZ,0,0,0,0.0875683895085279,0,0,0,0,-0.155457573666262,0.10947409503229,0,0,0,0,0,0,0,0,0,0,0.214696416481151,0,0,0,-0.0504275737090849,0,0.038385081447192,0,0,0,0.0733302450916627,0,0,0,-0.102887836281568,0,0,0.172945124066606,0.0460108853167163,0,0,0,0,0.0317296687117988,0,0,-0.0197309436088414,0,-0.110886726337581,0,-0.0209682659928483,0.0517078063881718,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.544083246937189,0,0,0,0,0,0,0,0.10656893262417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12599012210704,0.250736444038874,0,0,-6.93889390390723e-18,0,0,0,0.0869944558685479,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.061293839118073,0,-0.0340710015003617,-0.0003594816638202,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.00689069613589111,0,0,0,0,0,0,0,0,0.151816350878209,0.0186263339187639,0,0.0442476464832085,0,0,0,0,0,0,0.160770488939729,0,0,0.181706158356362,0,0,0.122623644454761,0,0,0.10505208275686,0,0,0,0,0,0,0,0,-0.084723172731187,0,0.0128046463883999,0.0217669799975162,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0484899088480446,0,0,0,0,0,0,0,0,0.259053459544548,0,0,0,0,0,0,0.0150516793074404,0,0,0,0,0,-0.0808912195808021,0.190742079544125,0,0.0611353789251264,0.0988787032093101,0,0,0.319442607618449,0,0,0.0876528708480911,0,0,0,0,0,0,0,0,0,-0.00366931970167921,0.0121881281586901,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.143617609977382,0,0,0,0,0,0.0271564319365498,0,0,0,0,0,0,-0.127486144269883,0,0,0,0,0,0,0,-0.0157321113062947,0,0,0,0,-0.0443479525672055,0,0,0,0,0.186541602587835,0,0,0,0,0.144527491989052,0,0,0,0,0,0.0158251107771808,-0.0894205726543558,0.00378008256327138,0,0,0,0,0
Slope,0,1.92127625431097,0,0,0.444211912542586,0,0,0,0,0,0,3.5509566931245,0,0,-0.465624650411654,0,0,0,0,0,0,0,2.90581048192312,0,-0.0585291944217236,-0.536875746640038,0,0,0,0,0,0,0,0,0,0,0,-0.528794184213487,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99775952566722,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.879781666732782,0,0,-0.0170571183190706,0,0,0,0,0.728799586972501,0,0.0470635162763929,0,-0.0636386995847747,0,0,0,0,0,0,-0.00763077934060519,0.283787784350393,0,0,0,0,0.765437086437814,0,0,0,-0.755910804486005,0,0,0.171722855217493,0,0.192829054659211,0,0,0,-0.289032426392724,0.107839525892023,0,0,0,0,-2.11509201986314,0,0
RealEstate_excess,0,0,0,0,-0.0218868602450004,0,0,0,-0.0258047319971875,0,0,0,0,0,0,0,0,0,0,0,0,-0.131148339573252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733728929255516,0.0601042501426618,0.299467094967263,0,0,0,0,0,0,0.0878079280811529,0,0,0.0356149173853769,-0.0129675863864327,0.0256547077052845,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0332661032519884,0,0.0242758713333386,0,0,0,-0.0407870756741598,0,0,0,0,0,0,0,-0.113012560271822,0,-0.0120087518461984,0,0,-0.0137411357061749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413599804025347,0.0210080223797634,0,0,0,0,0.0239730516417116,0,0.0522701377312626,0,-0.0277966140561365,0,0.001793184665934,-0.00152130986676376,0.0118667203907211,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000620624883705618,0,0,0,0.000278634933602319,0,0.000544293437109147,0,0,0,0.000536297485895127,0,0,0,0,0,0.000259209123370111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.44191675445168e-05,0,-0.000922888947884103,0.00049708425571857,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.00739318747505194,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.161318852731409,0,0,0,0.0430989270926203,0,0.117983861432787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802231901786352,0,-0.125793276013714,0,0,0,0,0,0,0,0.0731508454462111,-0.0358258827297131,0,0,-0.0134822876841024,-0.111225528285145,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00739243708610503,0,0,0,-0.00862401074196334,0,0,0,-0.00310757053595281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199095991761004,-0.00892003774596865,-0.000772190331735438,0,0,0,0,0,0,0,0.0170079430322484,0,0,0,0.00393682927417257,0.00331979465735008,0,0,0,0.258720271732146,0,0
CarbonVol_Hubei,0,0,0,0,-0.000567510809707449,0,0,0,0,0,0,-0.0010453139692681,0,0,0,-0.013179752309387,0,0.00613079751144832,0,0,0,0,0,0,0,0,0,0,0,0,0.000191581709451006,0,0,0,-0.0139138641335219,0,0,0,0.000479702137945806,0,0,0,0,0,-0.0120538622715417,0,0,0,0,0.0160369628823169,-0.00260314322232358,0.00855643732577189,0,0,0,0,0,0
