,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X002466.SZ,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X300072.SZ,X002460.SZ,X600516.SH,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X600176.SH,X601992.SH,X000786.SZ,X000825.SZ,X600426.SH,X000709.SZ,X600299.SH,X000792.SZ,X002110.SZ,X000408.SZ,X600808.SH,X600315.SH,X000883.SZ,X000932.SZ,X000830.SZ,X601158.SH,X601699.SH,X600801.SH,X600219.SH,X002271.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,-0.137367172707635,0,0,0,0,0,0,0,-0.0679420101610085,0,0,-0.38194704629823,0,0,0.114762611225591,0.0930168030590238,0,0.0973794837272494,0.270456448225583,0,0,0,0,0.238211961936152,0,0,0.0235877388264955,0,0,0,0,0,0,0.324058566272737,0,0,0,0,0.0435927871692377,0,0,0,0,0,0,0,0,0.0347581130405871,-0.178757585088432,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0526812625045315,0,0,0,0,0,0,0.418387298929106,0,0,0,0,0,0,0.0624976236157647,0,0,0,0,0,0,0,0.25926988452194,0.238738779018081,1.38777878078145e-17,0,0,0,0,0.107004479542797,0,0.21486941651245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442311435269541,-0.0774486741883065,0,0,0,0.138018427406001,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.00335589606452025,0,0,0.0447123709161879,0,0,0,0,0,0,0,-0.269152932502603,0,0,0,0.205380589770932,0,0,0,0,0.107639701578068,0,0,0.246702328845749,0.0439503873325829,0,0,0,0,0.111203825122261,0.304916653262905,0,0,0,0,0,0,0,0,-0.0168725308364513,-0.0188354369405008,0,0,0,0,0,0
X600027.SH,0,0,0,0.0647661095431701,0,0,0.57345178100615,0.0406916360916559,0.0190383486656221,0,0,0,0,0,0,0,0,0.328947096067376,0,0,0,0,0,0,0,0,0,0.0882290666336422,0,0,0,0,0,0,0,-0.180739916851679,0,0,0,0,0,0,0,0,0.0126316953882752,0,0.0556436826128323,0,0,0,0.00271355744530242,4.33680868994202e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0399090125491534,0.0180950010627726,0,0.013160441996286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472566223894541,0,0,0,0,0,0.101292616570379,0.0334062002929976,0,0,0,0,0,0,0.0864124680254152,0,0.149934150319911,0,0,0.149931174240995,0,0,0.0656400598493502,0.0733454523237392,0,0,0,0,0,0.00560198103439778,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134221304003904,0,0,0,0,0,0,0.0784119450271118,0,0,0,0.0484402214440685,0,0,0.357911321821199,0,0,0,0,0.139691026669127,0,0,0,0.0297978334005004,-0.022166595026984,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0489957445643794,0,0.0430119263828243,0,0,0,0.00881638014172938,0,0,0,0,0,0.0992975353859374,0,0,-3.46944695195361e-18,0.0571452367272282,0.0142429035853338,0,0.0202804058570914,0,0.0362483443135285,0,0.0596674924330942,0,0,0,0,0,0.207548031587172,0,0,0,0,0,0,0,0,-0.0161936468854427,-0.0119798746145663,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.0718720487656751,0,0,0,0,0,0,0,0,0,0,0,0,0.163678183449232,0.0856187985088528,0,0,0,0,0,0,0.260047303402035,0.0199490482868335,0,0,0,0,0,0,-0.0101235753470864,0,0,0,0,0,0.293108154265836,0,0,0,0,0,0,0,0.25253562665055,-0.0338348403930044,-0.00589185199171392,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.13959403751947,0,0,0,0,0.047015636944897,0,0,0,0,0,0.0636237951012163,0,0,0,0,0,0,0.263020878321935,0,0,0,0,0.21393124754395,0,0.141514814278582,0,0,0,0.0355573978523917,0.0335738508124946,0,0,0,0,0,0,0,0.0228348358361045,0,0,0,0,0,0.0173667106016859,-0.0599616822451271,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174026396555512,0.0825415331603555,0.133368513350003,0,0,0.567928118077607,0.187440139722102,0,0,0,0,0,0,-0.105179200172629,0,0,0,0,0,0,0,0.207532021146923,0,0,0,0,0.0800907080979931,0,0,0,-0.012491834704571,0.0161850526983277,0,0,0,0.281255239844089,0,0
X000786.SZ,0,0,0,0,0,0.0280206055539222,0,0,0,0,0,0,0,0,0,0.0625037894959343,0,0.0973324299501596,0,0.231766795825933,0,0,0,0,0,0,0,0.367346460641148,0,0,0,0,0,0,0,0.194409658664619,-0.503156567969811,0,0.00226093541885303,0,0,0,0,1.38777878078145e-17,0,0,0.0509485886318532,0,0,0,0.0277672493201377,-0.028460452624731,0,0.327048187948181,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0398380065277411,0,0,0,0,0,-0.159703537739775,0,0,0.149054052209086,0,-0.165678584291348,-0.126738360297698,0,0,0,0,0.0854797120828934,0,0,-0.00220381189149978,0,0,0,0,0,0,0,0,0,0,0.052174386053703,0.823446830255898,0,0,0,0,0,0,0,0.0603267880898636,0.011845140400023,-0.0500521704373451,0,0,0,-0.0577252780341993,0,0
X000709.SZ,0,0,0,0,0,0,0,0.164646954227605,0,0,0,0,0,0,0.0691232890673517,0,0,0.00388257675072255,0,0,0,0,0.0258433330795081,0,0.0215475741035119,0,0,0,0,0,0,0,0,0.0143072167320757,0,0.0417780867197233,0,0.318948778655379,0,0,0,0.169448696813224,0,0.0167476235281451,0,0,0,0,0,0,-0.0037885072477556,-4.33680868994202e-19,0,0,0,-0.036469459810761,0,0
X600299.SH,0,0,0,0,-0.273017116230515,0,0,0,0,0,0,0,-0.0641140085647588,0,0,0,0,0,0,-0.117111573577364,0,0,0,0,0.12499627698708,0,0,0,-0.233454793298259,0,0,0,0.331342056862769,0,0.407803804339068,0,0,0,0.101410308523696,0,0,0,0,0,0,0,-0.170618997347465,0.065312309624741,0,0,0.00357232620463723,0.0811943526546684,0,0,0,-0.179066118925797,0,0
X000792.SZ,0,0.178382325738637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133915798195533,0.271197398726301,0,0,0.084394845366616,0,0,0,0.0536555881962669,0,0,0,0,0,0,0,0.0297647266568371,0,0,0,0.186672521959735,0,0,0,0,0,0,0.173405940151849,0,0,-0.0122969191639412,-0.017866458230264,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.129971355678844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13102524833982,-0.017253455429183,0.250387366087481,0,0,0,0,0,0,0,0,0,-0.0567731651436525,0,0,0,0,0,0,0,0,0.353114817614247,0,0,0,0.415259565416326,0,0.05647459348987,0,0,0,0,-0.0394497986329672,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0377720504257184,0.0800406246666018,0,0,0,0,0,0,0,0,0,0,0,0.0474989087709351,0.104532372722487,0,0,0,0,0,0.0783521682325807,0.0192077760978451,0.216789546124709,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369127747951372,0,0,0.0140137997163901,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.102715043443371,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0802195291038274,0,0,0.0535552677031267,0.156125326509881,0,0,0,0,0,0,0,0.330463092130207,0,0,0,0,0,0.0625733444478584,0,0,0,0.0134673039497303,-0.00742498560323581,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0113951272852464,0,0,0,0,0,0,0,-0.243562266517197,0,0,0,0.28084599895759,-0.0402204360873759,0.199692669249203,0,0.044824730107086,0,0.26854404003933,0,0,0,0,0,0,0,0,0.226033257677758,0,-0.115756718306897,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0119184875236241,-0.0330614879325562,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.00198073601952982,0,0.0603310159559964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821779783465409,0.0100673180796244,0,0.24276011523469,0,0,0,4.33680868994202e-19,0.0224910895373241,0,0,0,0,0.0587438447898666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647643129024875,0.00467469938085624,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.158313727376483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666908143886317,0,0,0.013563390006218,0,0,0,0,0,0,0,0.041910747743615,0.269427073956991,0,0.250062477720781,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211045730089587,0.0141919680030759,-0.0559322486830447,0,0,0.0121566938671708,0,0
X000830.SZ,0,0,0,0.221109721650404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491551051132981,0,0.0328302227567251,0.180753907228382,0,0,0.236288184395225,0,0,0,0.161219059796686,0.0144383901105397,0,0.280772149368051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767715769538729,-0.0560469162948568,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0803595928948999,-0.0113927741206474,0,0.106192277691916,0,0,0,0.0708635445088261,0,0,0,0,0,0,0,0,0.0912721420633884,0.0490804609024627,0,0,0,0.0292790330543959,-0.0203630404908728,0,0,0,0,0,0,0,0.120806883959951,0,0,0,0.00339266546153533,0,0,0,0,-0.000995537915179191,-0.0120851065314069,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.091322711284087,0,0,0,0,0,0,0.411998360064784,0,0,0.273410907403244,0.032120199938894,0,0,-0.217143590146532,-0.0882413692533319,0.0706262484773995,0,0,0,0.0316924428294371,0,0,0,0,0,0,0,0.142931476797205,0,0,0.0444119953673106,0,0,0.0643551218425053,0,0,0,0,0,0,0,0,0,0,0,-0.00316234782119777,-1.73472347597681e-18,0,0,0,0,0,0
X600801.SH,0,0,0,0.199028592233667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213186402082604,0,0,0,0.10997478760663,0,0,0,0.135621301762898,0,0,0,0.0635668946552154,-0.0788621498840021,0,0,0,0.0164858946648635,0.0259860895299423,0,0,0,0,0.185058686564377,0,0,-0.0399688055132754,-0.0170834864636058,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148104349495742,0,0,0,0,0,0,0.0313408257042559,0,0,0,0,0,0,0,-0.0450791569803867,0,0,0.052834213621634,0,0,0.122778066611598,0,0,0,0,0,0.185179207968759,0,0.0567985342858125,0,0,0,0,0,-0.020321621421396,-0.00555006956018211,-0.0402401341895848,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.331872611253872,0,0,0,0,0,0,0,0,0.115623165290318,0,0,0,0,0,0.0824480046104697,0,0.350931432059278,0,0,0,0,0.0596310110682089,0.125860407945868,0,0,0,0,0,0,0,0,0.00399459437319646,0,0,0,0,0.374974370691723,0.0189568316274554,0.100780239991766,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.220707948964608,0,0,0,0,0,0,0,0,0,0,0.694914769197231,0,0.0497295201726235,0,0,0,0.0165648163372073,0,0,0,0,0,0,0,0,0,0.00744781284203596,0,0.0211803297394504,0,0.0459087924052808,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0102575981557021,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0224248550932978,0,0,0,0,0.0466854717772414,0,0,0.00202989753586062,0,0,0,0,0,0,0,0.0305629126576091,0,0,0,0,0,0,0.0295342680582473,0,0,0,0,0.0576867522393815,0.133876311999308,0,0,0,0,-0.0140733694294637,0,0,0,0.0251632726362569,0,0,0,0,-0.0532058479519858,0,0
Change_TY3M,0,0,0,0,0,0,-0.615938169391829,0,0,0,0,0,0,0,-0.0479535974047522,0,0,0,0,0,0.0218224588846338,0,0,0,0,0,0,0,0,0,0,-0.252460122003697,0,0,0,0,0,0,0.283975332370386,0,0,0,0,0,0,0,0.160910163252348,-0.00174757111803802,0,0,-0.0432684739461037,-0.0883675890390629,0,0,0,-0.666818212707546,0,0
Slope,0,0,0,0,0,0,0,0.0990442819636642,0,0,0,0,0.342528884996112,0,-0.267583906684908,0,0,0,0,-0.263407621372919,-0.531106314400834,0,0,0,0,0,0,0,0,0,0,0,0,0.274014036410551,0,0,0.628369560001348,0,0,0,0,0,0,0,-0.292882303601718,0,0,0.446557061144725,0,0,0,1.04658274584824,0,0,0,-3.11630792719064,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0435962227270179,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.801861135928894,0,0,0,0,0,0,0,0,0,0,-0.0839957108046649,0,0,0,0,0,0,0,0,0,0,0,0.221262478732737,0,0,0,0,-1.1752737732283,0,0
RealEstate_excess,0,0,0,0,0,0.0141492771410974,0,0,0,0,0,0,0.190228555107842,0,0,0,0,0,0,0,-0.0911699933205454,0,0,0,0,0,0,-0.0648117365023163,0,0.00697125038647202,0,0,0,0.034201801532677,0,0,0,0,0,0,0,0,0,0,-0.0960453064556832,0,0,0.0554294794343208,0,0,0,0.0337309099442379,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0232529834722388,0.00668195308108944,0,0,0,0,0,0,0,0.031609236070311,0,0,0,-0.0702221863196479,0,0,0,0,0.0359924837153019,0,0,0,0,0,0,0.0219569309074495,0,0,0,-0.0904994803691305,0,0,0,8.67361737988404e-19,0,0,0,0,0.0895119468666362,0.00646413797725806,-0.0253284658054544,0.398253328180399,0,0,-0.0546665204413716,0,0
MKvol,0,0,0,0,0,-0.00101863348814371,-0.00552986431278291,0.00318315928779609,0,0,0,0,0,0,0,0,0,0,-0.00102215608228801,0,0,0.00190763556329563,0,0,0,0,0,0.00180508996844014,0,0,0,0,0,0,0,0,0.00383721007014754,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00164253589026871,0,0,0,0.00305688559865427,-0.00590695476389513,0,0,0,-0.0195104589096769,0,0
CarbonVol_Shenzhen,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179565799427666,0.0173005734845346,-0.0902771124852261,0,0,0,0,0,0,0,0,0,0,0,0,0.0546208912810362,0,0,0,-0.00772122545276162,0,0,0,0,0,0,0,0.0337715270755375,0,0,-0.0624023572839766,-0.0873783581494374,-0.00871281385165739,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00539253240120784,0,0,0,0,0,0,0.015869641839065,0,0,0,0,0,-0.00476742064007649,0,0,0.00991484655127545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106935236393522,0,0,0,0,0.00935746568994342,0.00322097849542086,0.0159062991369926,0,0,0,-0.129542237435356,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095231976331272,0,0,0,0,0,0.00381401646783725,0,0,-0.00102841952361497,0,0,0,0,0,-0.00554006988985183,0.00837278729899876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913964510345013,-0.00261193049617985,0,0,0,-0.193938293533542,0,0
