,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000786.SZ,X000983.SZ,X600096.SH,X600803.SH,X000723.SZ,X600801.SH,X601991.SH,X600486.SH,X000408.SZ,X601699.SH,X600219.SH,X600027.SH,X600141.SH,X000932.SZ,X002080.SZ,X000807.SZ,X600295.SH,X300073.SZ,X600157.SH,X600489.SH,X000830.SZ,X600688.SH,X600352.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,-0.0866994458899116,0,0,0,0,0.328428345420835,0,0,0,0,0,0,0,0,0,0,0.383913406738229,0,0.0250403676666207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121507967464663,0.126337975408574,-0.0558538650250586,0,0,0,0,0,0,0,0,0,0.0486755920746938,0,0,0,0,0,0
X002466.SZ,0,-0.00535629127203716,0,0,0,-0.079343641718247,0.987086287577205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980094273620493,0.00393446049301913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710436588562405,-0.014925105706307,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277020691932965,0.0272932285029459,0,0,-0.25266632921089,-0.16252045188613,0,0,-0.052951062395901,0,-0.042760114624577,0,0.806366529015769,-0.0962357685197643,0,0,0,0,0.394669481477918,0,0,0,0,0,0,-0.155375853581842,0.0445463117477909,0.00804959435316035,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.198744098278429,0,0,0,0,0,0,0.179722048715832,0.0298891467483579,0,0,3.46944695195361e-18,0.0380470087861146,0,0,0,0,0,0,0.441801483464947,0,0,0,0,0,0,0,0,0,0,0.0697238462189426,0,0.00809516704613336,0,0,0,0.0860851670426373,0,0,-0.0207586595208827,0,0,0.206429820789961,0,0,0.0287693951488974,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036038928368072,0,0,0.0642605245642055,0,0,0,0,0,0,0,0,0.00688894283630405,0.0589206957807578,0,0.278787512185392,0.0545849860843187,0,0,0,0,0,0,0.118531086895573,0,0,0,0,0,0,0,0,0,0,0,0.0537332581759425,0,0,0,0,0,0,0
X600660.SH,-0.0509640649751014,0,0,0,0,0,0,-0.0912239221722952,0,0,0,0.19035566055845,0,0.111959870466437,-0.141591250852386,0,0,0,0,0.15196200330863,0,0,0,0,0,0,-0.0586667546142428,0,0.128558134344058,0.221581203981864,0,0,0,0,0,-0.0489079124752727,0,0,-0.112961680742501,0,0.313831262032764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0741913608582327,0,0,0,0,0.253086915132274,0.0597773934992858,0,0,0,0.149898190381525,0,0,0,0.10320074419989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12835437955897,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0217449698101987,0,0,-0.0361448022636849,-0.00220288257376692,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.208890691365018,0,0,0.0430906881471411,0,0,0.0366272361193997,0,0,0.0390156235164875,0,0,0,0,0,0,0,0,0,0.0480357796811866,0,0,0,0,0,0,0.0677980084530517,0,0,0.318079857871324,0,0,0,0,0,0.0888990062918048,0,0,0,0,0,-0.00919217360327637,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0465167478437188,0,-6.93889390390723e-18,0,0,0,0.0373962314109255,0,0,0,-0.0537895302260256,0,0,0,0,-1.38777878078145e-17,0,0,0.172333170590885,0,0,0,0,0,0,0,0,0,0.0321340202123592,0.0710944053268392,0,0,0,0,0,0,0,0.0534119261278155,0,0,0.473567478108773,0,0,0,0,0,0,-0.0272167250725861,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.00175609327474569,0,0,0,0,0,0,0,0,0,0,0.314752639601262,0,0,0,0,0,0,0,0,0,0,0,0.0270690808975114,0,0,0,0,0,0,0,0,0,0,0,0.136033462866965,0,0,0.517912624290854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0388123215575393,0,0,0,0,0,0,0,0,0,0,0,0,0.395230520454711,0,0,0,0,0,0,0.016682543527574,0,0,0,0,0.115086216998006,0,0,0,0,0.352551825220182,0.0604249502108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0439328271890991,0,0,0,0,0,0,0,0,0,0.238880607125301,0,0,0,0,0,0,0,0,0,0.165443588904039,0,-0.0443571295007429,0,0,0,0,0.0632849543514674,0,0,0,0.115719484120762,0,0,0,0,0,0,0,0,0,0,0,0,0.0445822363210405,0,-0.0149691548718116,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.232451197058325,0,0,0,0,-0.000822441872776689,0,0,0,0,0,0.183650885105702,0.098368242544703,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0223354386457402,0,0,0,0.0166082093302383,0,0,0.00890194566846226,0,0,0,0.0240397198524982,0.156544247473391,0,0,0,0,0,0,0,0,0,0.0854372052895362,0,0,0.0493546007385751,-0.0200123137122372,0,0,0,0,0,0
X600426.SH,0,0.169843805437244,0,0,0,0.0955534300799827,0,0,0,0,0.084765376713225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831056493694165,0,0,0,0,0,0,0,0.178390427742463,0,0,0,0,0.0632414245931097,0,0.0682454284602289,0,0,0,0,0,0,0,0,-0.043788113490685,0.0571756254974522,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291126390013862,0,0,0,0,0,0.101606240751912,0,0.0740976590940536,0,0.0597717171058567,0,0,0,0,-1.0842021724855e-19,0,0.0620528231909178,0,0.0157338098779043,0.144778277555869,0,0.153774605442353,0,0,0,0.0358991560012361,0,0,0,0,0,-0.00504213796837384,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749704549276942,0,0,0,0,0.0580338734866136,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0260959133376818,0.0996590402338902,0,0,6.93889390390723e-18,0,0.22672174296622,0,0.0393761518642226,0,0,0,0,0,0.00545584947538585,0,0,0,0.165466453699642,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10325060208594,0,0,0.0075147170593497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130285330161451,0,0,0,0.028167877421377,0,0.244213132510841,0,0,0,0.0179753013448634,0.17146878216206,0,0,0,0,0,0,0,0,0.00182004467222866,-0.0322445092417637,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.586524678206801,0,0,0,-0.128897305391831,0,0,0,0,0,0,0,0,0.0574694871272567,0,0,0,0,0,0,0,0,0,0,-0.0395141010591854,0,0.389422724331951,0.130713727277984,0,0.201700630888094,0,0,0,0,0,0,-0.159233336854813,0,0,0,0,0.139882717107211,-0.0119959946139609,0.0185045425237636,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0494861188520865,0.0571077278625943,0,0,0,0,0.0160671579969218,0,0,0.0502006595415486,0,0,0,0.114947108813465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710283163804363,-0.17313491427438,0,0,0.563731820816484,0,0.340117380375414,0,0,0,0,0,0,0,0,0,0,0,0.0423171929694495,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0901989195425313,0,0,0,0,0,0.105972966669253,0.186261358885758,0,0,0,0.0937369082061851,0,0,0,0,0,0.0189697753797165,-6.93889390390723e-18,0,0,0.107260607305914,0,0,0.256910389294839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459658569137612,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632716051462773,0,0.154403155829217,0,0,0,0,0,0,0,0,0.20725732833128,0,0,0,0,0,0,0,0.0163563147692792,0.0218917251516471,0.107513690207418,0,0.00413942719286154,0,0.16670375332831,0.21072509372196,0,0.0581277912980412,0.0708443668568403,0,0,0,0,0,0,0.00408229844539213,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.251121173271287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.143455517559358,0,0,0,0,0.0792603276240355,0,0,0,0,0,0,0.110173150510969,0,0,0.0907102877158916,0,0,0.176867794683075,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073548777301178,0,0.149513883035073,0,0,0,0,0,0,0,0,0.11558088134367,0,0,0.0255070467841487,0,0,0.0611127096188155,0,0,0,0.121474314589136,0.0637834017710728,0.278683292526111,0,0,0,0,0.000658442272618236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0166264262318946,0,0,0,0,0,0.155699286898035,0,0,0,0,0,0,0,0,0,0,0,0.0898954501897541,0.304729764642071,0,0,0,-0.016710780465239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073144672054525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0.214632819583335,0,0,0,0,0,0,0.210171243486099,0,0,0,0.533023335638521,0.0701479988231061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046130377144251,0,0,0,0,0,0,0.045227024381777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.392438819382876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253246123946853,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0179051961154829,0,0,0,0,0,0,0,0.490502164799062,0,-0.0575939493023806,0.0256398910569988,0,0.0933331174022484,0,0,0,0
X600219.SH,0,0.0486901230237579,0,0,0,0.0331875757957816,0,0.154034566616826,0,0,0,0,0.0394622835015536,0,0,0,0,0,0.0688738548313254,0,0.253287788107348,0,0,0,0,0,0,0.0292230986836038,0,0.205915519914404,0.164138960173686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135255439004038,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.123607970550182,0.117763303770578,0,0,0.0913239510951728,0,0,0,0,0.0714102305824816,0,0,0,0.0818980591904692,0.0965358382633473,0,0,0,0,0.0743066288433274,0.176981659800886,0,0,0,0,0,0,0,0,0.0460969786880398,0,0,0,0,0,0,0,0,0,0,-0.00103593868822613,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286741327982356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.195583600283727,0,0,0,0,0,0.543729118963422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594430740604037,0,-0.00458708685098681,-0.0102669826809074,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.431714628991919,0,0.0455054344768563,0,0,0.0814230804114516,0,0,0,0,0,0,0.0290087814506898,0,0,0,0,0,0,0,0,0,0.134703970304369,0,0,0.138225688084131,0,0.0288268044051623,1.38777878078145e-17,0.0982931234850203,0,0,0,0,0.128199645330612,0,0,0,0,0,0,0,0,-0.0358573064073354,0.0182809131798488,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.242226821112586,0,0,0,0,0.0538011346791617,0,0,0,0.0684280875847669,0,0,0,0,0.0609275008436325,0,0,0,0,0,0,0,0,0,0.0467347635868077,0.00414971389061223,0,0,0,0.0804973923819948,0,0,0,0,0,0,0,0,0,0,0,-0.00385456729343313,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761453938986541,0,0,0,0,0,0.00975708743826459,0.146397294708663,0.17624140472933,0,0.0990988223982016,0,0,-0.150585368173332,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596315804800897,-0.0296949525725126,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.15962325228606,0,0,0,0,0,0,-0.0561485279655613,0,0,0,0,0,0,0,0,0,0,0,0.127253421260185,0,0,0,0.0938886066067924,0,0,0,0,0,0,0.153432292100864,0,0,0,0.283129714506648,0,0,0,0,0,-0.0231941000365548,0.0248056399292599,0,0,0,0,-0.13643295749843,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0752334277482008,0,0,0,0,0,0,0.306951161222918,0,0,0,0,0,0,0,0,0.0260522300943323,0,0.268740955548743,-0.165750767832385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724111146870456,-0.112958529967749,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0492079541276889,0,0,0,0,0,0,0,-0.0363015004209906,0,0,0,0.281173767719192,0,0,0.0502011062082587,0,0,0,0,0.0436968145470378,0.059566756670977,0,-0.0255703185036089,0,0.121126845362528,0.126966419425022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187653093466624,0,0,0,0,0,0,0
X600489.SH,0.0747563082318195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232278137964368,0,0,0,0,0,0,0,0,0,0,0,0,0.133534435331686,0,0,0,0,0,0,0,0,0,0.244674558426513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00167135845442408,0,0.0776407021598296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303751029475867,0,0,0,0,0.308009325875254,0,0,0,0,0,0,0,0.0429673857192757,0,0,0,0,0,0,0,0.152644119990477,0,-0.0533556613336114,0.0130061482021187,0,0,0,0,0,0
X600688.SH,0.0487906469277524,0,0,0.0062969053944028,0,0,0,0,0,0,0,0,-0.02805231818775,0,0,0,0.0531521903729403,0,0,0,0,0,0,0,0.259900831599427,0,0,0,0.0275841668614053,0,0.0340337021172521,0.168671676218522,0,0,0,0,0.0427245241565546,0,0,0,0,0,0,0,0,0,0.0463323212472389,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0427629770387531,0,-0.00912279176273969,0,0,0,0,0.180470188653174,0,0,0,0,0,0,0,0.140907697902722,0,0,0,0,0,0,0.188916420978702,0.0379812212027806,0.0072154910822031,0,0,0,0,0.0660572242044266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0.338234743121532,0,0,0,0.12951183310552,0,0,0,0.0493296010220232,0,0,0.130303561758065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0535377423282421,0.245284834322477,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0157327283924938,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0217740224353782,0,0,0,0,0,0,0,0,0,0,0,0.0237250502373288,0,0,0,0,0.0685382158025457,0,0,0,0.203446670855564,0,0,0.0330982076033161,0,0,0,0,0,0.00237638653479291,0,0,0,0,0,0.0117687535235168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142405517362598,0,0,0,0,0
Slope,0,0,0,0,0,-0.177691394855812,0,0,0,0,0,0,0,-0.173941859453439,0,0,-0.194040409644788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920004686598604,0,0,-0.0937596753236561,0,0,0,0,0.00520477719256654,0,0,-0.0482688757150759,0,0,0,0,0,0.695772727961082,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.157861357293852,0,0,0,0,0,0,-0.0671791599824125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155440863485091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219502807561917,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165277137812761,0.112899553533974,0,0,0,-0.0197256647628721,0.173820254507902,0,0,0,0,-0.00587589693830011,0.0108185794184642,-0.031855772426044,0,0,0,0,0,0,-0.0886801383956772,0.0126856824615205,0,0,0,0,0,0,-0.0567071249062482,-0.0449087180676492,0.0388928290045184,0,0.257394568059596,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293438701492736,-0.110453066497714,0,0,0.17524898098746,0,0,0,0,0,-0.198737041485379,0,0,-0.0484372597046621,0,0.0975954914380678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169584875034819,-0.11150241546471,0,0,0,0,0,0,0,0,0.00248684277136347,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104237298777416,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00727576736198277,0,0.00972558600724266,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224227208648794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467686818759518,0,0,0,0,0,0,0,-0.0733718627649913,0.0588355568571399,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.00352425532776803,0,0,0,-0.00947412094923095,0,0,0,-0.00346751027144825,0,0,0,-0.0101887269025478,0,-0.0204472700365332,0,0,0,0,0,-0.0174611692910781,0,0,-0.000239323644751033,0,0,0,0,0,0,0,0,0,0,0.0075543918165818,0,0,-0.0054607181674728,0,0,0,0,0.00850110812837679,0,0,0,0,0,0,0,-0.0223194314876275,-0.000895110609929739,0.00685518764185078,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296001880821635,0,0,0,0,0,0
